CS.021	CS.314	CS.043	CS.039	CS.280	CS.265	CS.260	CS.245	L.036.M1	CS.099	CS.007	CS.263	CS.036	CS.005	CS.257	CS.042	CS.117	CS.040	CS.305	CS.077	CS.076	CS.368	CS.171	CS.381	CS.269	CS.367	CS.058	CS.137	CS.154	CS.060	CS.136	CS.376	CS.232	CS.213	CS.374	CS.378	CS.375	CS.205	CS.292	CS.125	CS.302	CS.380	CS.203	CS.282	CS.041	CS.177	CS.129	CS.256	CS.182	CS.348	CS.369	CS.254	CS.183	CS.372	CS.389	CS.323	CS.178	CS.386	CS.147	CS.181	T.CS.076	T.CS.069	T.CS.079	T.CS.072	T.CS.022	T.CS.007	T.CS.016	T.CS.028	T.CS.024	T.CS.003	T.CS.014	T.CS.048	T.CS.029	T.CS.040	T.CS.067	T.CS.128	T.CS.125	T.CS.098	T.CS.132	T.CS.118	T.CS.110	T.CS.121	T.CS.134	T.CS.130	T.CS.116	T.CS.144	T.CS.105	T.CS.104	T.CS.156	T.CS.097	CS.103	CS.088	L.034.M1	CS.110	CS.241	CS.015	CS.238	CS.356	CS.085	CS.082	CS.242	L.024.M1	CS.087	CS.246	CS.006	CS.325	CS.151	CS.347.0	CS.304	CS.164	CS.345.0	CS.188	CS.274	CS.191	CS.233	CS.364	CS.212	CS.187	CS.346	CS.044	CS.152	CS.227	CS.080	CS.320	CS.202	CS.318	CS.321	CS.331	CS.223	CS.319	CS.158	CS.112	CS.361	CS.285	CS.163	CS.393	CS.253	CS.326	CS.255	CS.370	CS.145	CS.270	CS.262	CS.390	T.CS.066	T.CS.043	TFS.020	T.CS.026	T.CS.055	TFS.021	TFS.022	TFS.025	T.CS.031	T.CS.045	T.CS.061	T.CS.008	T.CS.049	T.CS.064	T.CS.036	T.CS.151	T.CS.141	T.CS.157	T.CS.095	T.CS.152	T.CS.142	T.CS.109	T.CS.158	T.CS.166
CS.331	0.560033075281	0.596478983311	0.567850340657	0.607426195825	0.592938306462	0.546744710971	0.543640204776	0.647446540252	0.585396745433	0.601709516069	0.561050387833	0.509056100179	0.587026015838	0.565080542143	0.602499798736	0.627012125244	0.611323386707	0.618895361224	0.542788185561	0.585919390692	0.577355295769	0.501021144463	0.610682808876	0.505733046532	0.723130375955	0.669128074707	0.537455067913	0.539685579198	0.720877516144	0.597112226885	0.549760057745	0.56878009585	0.530866423754	0.570259689367	0.565130131674	0.650475135353	0.582416160091	0.600003882605	0.494860640821	0.551245534235	0.666272941963	0.547168111547	0.560149151991	0.561097830486	0.609000337228	0.59144043228	0.543815870711	0.533441375096	0.490512011009	0.505682543755	0.628329942315	0.493632465879	0.613030780276	0.513484225204	0.544319856219	0.466175105027	0.555653214322	0.647989338826	0.564199515591	0.52020280033	0.522026889688	0.555264992568	0.611882087843	0.551009185734	0.577234089202	0.63631319832	0.542528487316	0.55456023417	0.554617374477	0.594593935397	0.559546446878	0.573632435531	0.564574123759	0.563759330091	0.590529871995	0.513261612603	0.574974386685	0.572967220302	0.533223251601	0.520715584755	0.564814042748	0.552397398387	0.593492827461	0.510356253435	0.583859407141	0.586496513269	0.56954285226	0.561735392104	0.562440295458	0.591865349129	0.549854802114	0.70498676794	0.568440496255	0.597492118342	0.575611667532	0.654763253284	0.607173571849	0.691159628596	0.562299513055	0.557991798776	0.53832574349	0.656950711098	0.658344990499	0.514025652924	0.588027690073	0.700776202552	0.536228298428	0.62650826786	0.662815057176	0.70639364836	0.71595392375	0.625154616152	0.613412637896	0.575854855898	0.588251223543	0.63793061521	0.669455939541	0.492836216173	0.71669111097	0.600591647858	0.490542178741	0.711416238073	0.575544052353	0.503225636492	0.664454940151	0.50860893808	0.580246923935	0	0.542895356488	0.520434369041	0.593795561787	0.579509044864	0.615671734181	0.650006823693	0.608743059996	0.619227727133	0.664549521933	0.522783528493	0.471943780578	0.521688093913	0.517222746152	0.538010823742	0.585446970152	0.550862032512	0.581837428339	0.608063848131	0.559063522306	0.670660587566	0.588694563292	0.627644133267	0.55627661458	0.60485006612	0.582504045464	0.619222129315	0.59498691175	0.615342888606	0.595455184067	0.562851105422	0.571531054954	0.609388729578	0.651754168427	0.625672412177	0.591020640889	0.564934159658	0.661627656592	0.558399814014	0.537749946774	0.550610845696
CS.223	0.582572194101	0.619280095101	0.593016433656	0.655317480719	0.67526973762	0.665247077851	0.547673751741	0.622195064583	0.644839229353	0.698821845766	0.620231805536	0.621019938635	0.61752254483	0.661261559655	0.660818300534	0.608208917219	0.63244722429	0.669103208884	0.622568425122	0.625070811898	0.566151177673	0.552221526264	0.663139834129	0.562015328136	0.616919572978	0.595648656654	0.562994490946	0.574875484144	0.665041488131	0.605946755206	0.537717782775	0.502468855322	0.584802239543	0.554936619685	0.564628756424	0.629549520518	0.555169446541	0.551733487482	0.559238026743	0.466959863723	0.604838287235	0.610889084433	0.627361426905	0.498626489992	0.585399340128	0.538813723194	0.56084349541	0.512317909698	0.472929495732	0.553789510139	0.555872123114	0.474907510038	0.541073809012	0.476599524337	0.495123984982	0.467356280031	0.569138773424	0.602717345716	0.506508306733	0.494638339656	0.571062437172	0.542611805092	0.529245023933	0.608418291225	0.592720605284	0.57473439698	0.568098385037	0.584061340171	0.586309095444	0.658015802328	0.595737533106	0.612177785297	0.594500664767	0.649576421563	0.61424632832	0.596169109026	0.597617326161	0.687611414064	0.654964603768	0.551824031737	0.651831668061	0.606040480942	0.632053720595	0.611734680991	0.646912780552	0.662042297707	0.707662443626	0.674418845326	0.634060689064	0.671679566032	0.632498656081	0.692342796705	0.632125869586	0.581445755199	0.674777624725	0.694704924497	0.634672741574	0.638045528706	0.640465427847	0.633073199581	0.62449981138	0.679287427966	0.647751502005	0.609478263965	0.62860058578	0.65501153695	0.556705680592	0.604491554385	0.62380468568	0.677054462749	0.647179635408	0.543515495596	0.529253250565	0.649378230208	0.66101708273	0.572278569832	0.585343222956	0.496757785313	0.612749735484	0.625569331388	0.576423779094	0.640930500572	0.58849417704	0.486663876065	0.626678117165	0.496420517123	0.639164456714	0.542895356488	0	0.494395574462	0.595133162157	0.577132925691	0.552610710219	0.590880045389	0.592087890306	0.599533905986	0.61939127263	0.525837171687	0.538494129034	0.520053089826	0.534301803758	0.510541809768	0.573838657912	0.505052118646	0.668485110599	0.628331911693	0.654710029784	0.63787165124	0.621269813295	0.633164273089	0.648939721304	0.595321861866	0.638668130325	0.632966634739	0.568657324754	0.615982441647	0.568238337351	0.615901265738	0.645496554679	0.649081041931	0.678433306867	0.669528792835	0.695377987695	0.616576529709	0.667086675904	0.663990588526	0.633933707486	0.596907509752
CS.319	0.555064208697	0.637127556	0.611118727464	0.640811572338	0.672617721329	0.696908332727	0.552501895743	0.641722109069	0.644148703444	0.702927668087	0.638477794599	0.638293002259	0.592265113754	0.690013985892	0.679715643257	0.600841714996	0.643020023318	0.676075287194	0.616583580882	0.6042091177	0.593671322402	0.567114226274	0.654130818309	0.566295372772	0.615584864229	0.59091405695	0.562876291104	0.565520750341	0.651900413171	0.597318242568	0.541853940003	0.473592180107	0.618520257819	0.498478468097	0.542498044322	0.63878953225	0.558872824952	0.532529397739	0.569934119689	0.480528869595	0.57536322616	0.587438195641	0.593757383647	0.482596634283	0.607680920997	0.574188444395	0.600426553692	0.50701495131	0.49902937907	0.548912244392	0.613091992725	0.512834481736	0.572910996171	0.486716450708	0.523978989084	0.458512542355	0.613582778838	0.604762268029	0.504378723901	0.516156343001	0.572941991426	0.563622537315	0.556659347168	0.620270286803	0.594044499032	0.580648880769	0.57264989164	0.569253208521	0.587178609642	0.657454575883	0.617580852018	0.607555667568	0.616545085097	0.650579084601	0.619053952987	0.614261922953	0.605326806194	0.682133957325	0.688136506026	0.530137722553	0.669557382224	0.623520030218	0.633756737973	0.643781607345	0.629054111687	0.654916113682	0.719194514008	0.683105675957	0.643634398106	0.678639157242	0.643909220728	0.687367622862	0.615783398069	0.619746044782	0.671079997262	0.693956374962	0.633464931971	0.645108699449	0.647863802343	0.654470181827	0.622930229573	0.684672809926	0.653992479995	0.597129789453	0.632663431088	0.664551617734	0.559926053719	0.596766109365	0.627382201445	0.702148822606	0.64076708324	0.570736155448	0.518707341328	0.654894935313	0.68636234064	0.555054341275	0.595217767817	0.489751536879	0.638671290964	0.618601777271	0.58384288025	0.644633186313	0.590141121621	0.499260940639	0.652487517443	0.432685998575	0.620134117314	0.520434369041	0.494395574462	0	0.61012351238	0.585768662214	0.563718726667	0.583956103705	0.620833078956	0.628970403798	0.654587884029	0.508426523812	0.506622293875	0.497239731906	0.517463999687	0.519682672025	0.528655149612	0.514732057252	0.675634011065	0.638708160988	0.660730739271	0.663899862822	0.647238550976	0.649833622544	0.650572527663	0.55980447671	0.636539325832	0.642151927807	0.540430859614	0.588520786444	0.518104149132	0.630047111925	0.664757266388	0.644190318607	0.671656865116	0.680282750651	0.692335275262	0.642056449922	0.658504085852	0.665554560072	0.628998402636	0.615121218305
CS.158	0.575320119532	0.607290822333	0.555322425442	0.567234620691	0.666855756448	0.670768326636	0.577516835934	0.616196127561	0.644088625647	0.62378272271	0.643007438184	0.612310472077	0.561005041347	0.623893921155	0.59209289659	0.576257763989	0.549714161646	0.619193775435	0.649212925774	0.616784515724	0.529971149025	0.623907197638	0.560721808171	0.62408418142	0.659227604107	0.632271502039	0.536570589782	0.648268997717	0.644707266957	0.564421063526	0.533538777731	0.571022453657	0.570960990965	0.578489912428	0.587635618477	0.603111810097	0.58930392303	0.631488596466	0.569900032079	0.594521078065	0.641738688481	0.65655871785	0.639222467363	0.605764582329	0.546385288337	0.646934570786	0.588810218779	0.605960774678	0.603041500824	0.617341388797	0.626207418926	0.614747716765	0.62426827052	0.603613104229	0.606631869272	0.614494959468	0.644301086141	0.634058998716	0.603612548331	0.606001291567	0.628971996325	0.637701906138	0.614466086151	0.637981300721	0.641257899742	0.631951769849	0.624827090946	0.640244487719	0.617166076938	0.660156249274	0.604634865841	0.621029552019	0.584056332015	0.62115683732	0.630166234115	0.610109116994	0.641765374047	0.660139982042	0.688584220883	0.623391743888	0.649252896995	0.657179388769	0.645740140717	0.660449000226	0.574008394392	0.673368860085	0.648590690724	0.673206907508	0.641232354606	0.687501662177	0.577329155183	0.640361978171	0.613082136575	0.545093521176	0.652181098343	0.64561012	0.598624567182	0.649077013044	0.541801221483	0.590438157868	0.625452570859	0.661097706696	0.5825797856	0.628413717467	0.58829171822	0.678007047305	0.616601840266	0.586182143053	0.630959017007	0.570291655166	0.599544948835	0.67819138176	0.612011415789	0.648256048895	0.566727635057	0.623454925779	0.65441444644	0.602152268832	0.597562496747	0.573238623234	0.619763534267	0.665414960395	0.543563757889	0.584379028798	0.640371804314	0.576904477698	0.62059250257	0.593795561787	0.595133162157	0.61012351238	0	0.483595846201	0.61569020576	0.595139553139	0.534858155074	0.592406557503	0.646450184033	0.603560906424	0.587833596181	0.616645880683	0.639674330563	0.627587588694	0.608478977153	0.59951338493	0.680536442488	0.63652571055	0.666715178821	0.665396761247	0.632050986099	0.653124288875	0.682977280296	0.63796456751	0.621757600944	0.631532253683	0.637451110314	0.652846363288	0.636059129927	0.638788401665	0.604393639319	0.676577840166	0.666363331683	0.635372274267	0.684316722432	0.645472883226	0.674344339983	0.681151248101	0.660689155174	0.639987934016
CS.112	0.566290090885	0.590752789092	0.551782763877	0.541305870032	0.684947815559	0.663662864014	0.571581240713	0.60539560157	0.620539006941	0.622548505134	0.639670000518	0.604096785498	0.585643942317	0.63115376853	0.601581358496	0.595237057022	0.544995776403	0.617189058531	0.650250754849	0.607203682674	0.53312919061	0.608064391565	0.572489824207	0.602255127674	0.66772277381	0.609269337374	0.514475687442	0.632514424115	0.602763348083	0.530175143088	0.479463896812	0.56858087459	0.562722125921	0.554260882744	0.575283462832	0.583448174296	0.583203573717	0.630305417872	0.515246683125	0.589463221021	0.62868295802	0.642188461049	0.639985081015	0.587402726693	0.522271536782	0.630620411545	0.590667891314	0.587736730593	0.598013943022	0.610648919013	0.579149439339	0.584395408073	0.589453655615	0.585340822557	0.583490582497	0.610531135056	0.603317341339	0.634627468564	0.583211319913	0.584056059237	0.638083602826	0.628904712143	0.59788849579	0.648452087343	0.616272979523	0.626447702325	0.607469294674	0.635174661667	0.602829393681	0.664611163808	0.607086504514	0.620766074859	0.562533089319	0.610625765477	0.632107490703	0.632941546225	0.63096358678	0.661090929605	0.680985776947	0.615546934675	0.641807802536	0.662808117887	0.656476429697	0.646849646614	0.595735244445	0.668662170352	0.653047960558	0.683515581266	0.631428255696	0.687402787304	0.550445169897	0.647359651932	0.589079259089	0.532749613173	0.652589699919	0.639312233116	0.611461341	0.643632807728	0.558779751915	0.580842581139	0.621289319272	0.675180269155	0.600797061852	0.621176728083	0.57606559044	0.668055804158	0.595079907383	0.593657361337	0.613501992725	0.581867781581	0.604809521553	0.641474590604	0.611952961389	0.646057475922	0.562373077995	0.606158857122	0.643084472373	0.568114944262	0.621731162827	0.592801001836	0.62175729664	0.645691283399	0.533698194404	0.576441973726	0.618968573836	0.557786818604	0.62638222421	0.579509044864	0.577132925691	0.585768662214	0.483595846201	0	0.585387118862	0.594379834984	0.51199368733	0.582852677132	0.62407966209	0.586351962662	0.582320649056	0.587142391692	0.61240436264	0.555134733644	0.586887075976	0.613470154889	0.672440608983	0.653333821763	0.664324535484	0.624915929767	0.628315533621	0.643305965582	0.677771922527	0.62939407185	0.61302271515	0.630634036196	0.638732885665	0.625343707649	0.615296705327	0.634673138274	0.613880592371	0.666215265068	0.657824611475	0.633476241127	0.678099739856	0.627652503842	0.678036317809	0.677684382269	0.654006289296	0.64590169481
CS.361	0.606501374579	0.611685406034	0.633047943855	0.637976015107	0.682985179559	0.72426818275	0.609731391189	0.613337073452	0.648353361189	0.685491673436	0.643073301446	0.634841241141	0.647365406761	0.693361161559	0.667416967118	0.596016482109	0.641657382632	0.679128710401	0.643006246321	0.630564035075	0.613217226142	0.597632914428	0.654785746927	0.621554694398	0.647618477034	0.608097161178	0.598332582278	0.63944348752	0.669103803784	0.612539160801	0.576694640801	0.575210392154	0.643003821219	0.568606326649	0.596910062016	0.613331990916	0.522847654842	0.596728556432	0.601377705096	0.554211557342	0.598815499028	0.649779695906	0.621010579325	0.560362887215	0.604448835678	0.604661190074	0.620561978658	0.60591594499	0.599260945459	0.64349711297	0.609028116138	0.584614868049	0.596564574642	0.60689669303	0.582973615046	0.582907763515	0.612356560628	0.635820656898	0.540712302734	0.592274580056	0.653403114659	0.623237419554	0.562302094159	0.666706649108	0.602308199959	0.622951640563	0.592397083829	0.625653528789	0.599381157832	0.667543778315	0.636255949834	0.626361006378	0.612717856045	0.635739452251	0.614537793117	0.670279230942	0.621608460898	0.69736195022	0.708196259245	0.629524511482	0.687616964282	0.635476345625	0.643460395962	0.638837371063	0.633164631365	0.689500660097	0.729529229696	0.70225367803	0.632138878563	0.703095851923	0.641842619021	0.632781980262	0.641177111468	0.615496866182	0.687846868281	0.681910961569	0.655891429002	0.607652917489	0.677793674871	0.668995696183	0.64424281106	0.678591367814	0.614225560477	0.619277545596	0.614312916979	0.675849453068	0.595600549723	0.625928653632	0.640982180148	0.672987498722	0.626599634736	0.574292453776	0.554536899989	0.66251249141	0.674514759517	0.586436088075	0.567446844147	0.561395404756	0.631908132909	0.614929995949	0.60397105524	0.653825579573	0.613468673184	0.589137497896	0.601152501834	0.569852263095	0.621484518886	0.615671734181	0.552610710219	0.563718726667	0.61569020576	0.585387118862	0	0.583633891152	0.582636502366	0.573969273332	0.636299393292	0.600344486005	0.608038772445	0.596635086674	0.566817730052	0.578026224015	0.602886657536	0.622430397561	0.679778120813	0.638850487751	0.680634264993	0.638058569358	0.641365473553	0.653730716139	0.682013626799	0.596137458964	0.634717786072	0.619554983742	0.597213395561	0.588927935609	0.622336565707	0.658844744486	0.680316041214	0.669049982066	0.654279780374	0.64782893338	0.714597598392	0.617587542281	0.65126611379	0.694066342612	0.645159689524	0.619527866011
CS.285	0.594546341044	0.672905124134	0.638458277806	0.645642395615	0.755422237078	0.750826884491	0.611692058104	0.683498877727	0.726202993109	0.7403327616	0.708227083503	0.697282324646	0.610378542394	0.725660222675	0.70964263899	0.615859544224	0.677178863577	0.712872320127	0.730129285964	0.672605938371	0.574129290921	0.683786988066	0.689124055214	0.671997481888	0.589846226222	0.551007510156	0.622334263547	0.679358386441	0.598257078217	0.621216590172	0.578307623964	0.55620877554	0.659671890571	0.58285275868	0.576604315411	0.616866170739	0.624526930683	0.570753021918	0.575489890561	0.567358022807	0.57782264925	0.71920597428	0.70407065831	0.579959932729	0.609034790506	0.630123681768	0.665263371145	0.616092135689	0.628924832419	0.653409858063	0.569175576774	0.614881568138	0.539765612627	0.610961025179	0.577167797969	0.615729157491	0.671104583792	0.61223965331	0.573622239636	0.608306596432	0.665895459257	0.689900880133	0.567842145923	0.702629707774	0.677837535371	0.609883125221	0.665646799504	0.676635029865	0.675731983402	0.748120170723	0.676387491982	0.681220807774	0.646293520091	0.72339835047	0.700404575191	0.698180732065	0.700422703255	0.753594747271	0.752722139067	0.655388782664	0.719297885076	0.709872537909	0.740586417398	0.736862033937	0.691974501204	0.75015759214	0.737084823761	0.76194268914	0.722572907991	0.76693719136	0.671865808907	0.678980451492	0.681012037141	0.638352283291	0.731939252438	0.734543081324	0.689233845557	0.63408265359	0.692048594559	0.697428455239	0.720359118592	0.741876541604	0.666019410064	0.702975943917	0.675232549431	0.645308416299	0.645888024049	0.587162197218	0.633903275893	0.647151311377	0.552931233574	0.620244779899	0.573798653184	0.731790324752	0.686129885131	0.537398863149	0.616291343289	0.589386475267	0.569492400503	0.683186727565	0.684521236236	0.585387893015	0.614295602872	0.604248795457	0.655147738254	0.54838012595	0.702364363417	0.650006823693	0.590880045389	0.583956103705	0.595139553139	0.594379834984	0.583633891152	0	0.57024652525	0.642708333405	0.619259039213	0.607316470173	0.631837225339	0.622417481433	0.661549865491	0.612694577876	0.62695312311	0.603078884467	0.746229797118	0.718778958828	0.741005758748	0.648704313889	0.706921413656	0.704361107315	0.745970959433	0.657264503277	0.715331278744	0.703565293126	0.675355927937	0.669575625351	0.630779709332	0.709442192681	0.715332909452	0.753181978799	0.737136974776	0.732012339322	0.768067082306	0.703777199073	0.736395158216	0.759706130051	0.738245621508	0.717751489182
CS.163	0.570838566199	0.587257205207	0.613051422215	0.584198058123	0.67791615382	0.673949482664	0.596392235014	0.622187941601	0.642947119433	0.630265968756	0.650674663718	0.610317596455	0.567966190336	0.634336233368	0.612099132449	0.591543370266	0.577130952772	0.617061643193	0.6412722074	0.588849485591	0.528081405733	0.607363085695	0.562818346006	0.605336683381	0.630293654275	0.612262092052	0.543343144318	0.634931848848	0.652499583988	0.552383526151	0.491538272483	0.580676253435	0.547164237833	0.60649410174	0.605204452473	0.589537489956	0.58861685022	0.638072943171	0.561792092003	0.592245890882	0.627054541431	0.658308705623	0.626909659225	0.606385493289	0.570525047478	0.639854543668	0.606069803025	0.630204285918	0.608093214058	0.631311395788	0.613779496597	0.624858894758	0.637174370625	0.631208542831	0.60396165764	0.617996216531	0.626419486413	0.652283985477	0.592936268801	0.593108891978	0.649956306029	0.631982965763	0.614470050996	0.630243118584	0.629761430944	0.614039493913	0.60789138294	0.62432247488	0.598815533838	0.668198804069	0.611880887859	0.608953042232	0.554717502459	0.637305581398	0.626866215153	0.634536998462	0.627779695993	0.675816875644	0.687281388907	0.631567383863	0.657215188915	0.65638033649	0.652701689167	0.654419149021	0.584176540142	0.683985503157	0.65118265902	0.67894822845	0.635126522642	0.677738759186	0.576366962249	0.636453501839	0.622196584407	0.576861425278	0.669450132728	0.659721027129	0.612357363893	0.634176761987	0.578925511198	0.578019774242	0.627869755957	0.675735066507	0.576296899199	0.60553678192	0.57586426007	0.695691784079	0.606078952107	0.589616749481	0.61778801344	0.537455243639	0.598058815299	0.614814646128	0.61822577701	0.639587296604	0.577340248401	0.606881656478	0.620394126385	0.561480923949	0.606816917448	0.580466942579	0.620705882353	0.644692418588	0.545572698035	0.602491796819	0.625188840036	0.586673331388	0.604594936312	0.608743059996	0.592087890306	0.620833078956	0.534858155074	0.51199368733	0.582636502366	0.57024652525	0	0.60564063605	0.619140693268	0.597408348925	0.614077230166	0.61024743796	0.604352741943	0.6156300796	0.642899985722	0.615216997097	0.654860590603	0.645373246273	0.671374367568	0.673706623173	0.643146703264	0.643239428597	0.668343410475	0.621425295905	0.6389515394	0.621113804709	0.642068357918	0.648652716245	0.632681178728	0.651434838716	0.606772845108	0.670444902124	0.685638704445	0.644424120741	0.691185821605	0.620700257702	0.6743076515	0.676664214554	0.644745040373	0.637017047003
CS.393	0.635467662985	0.644788319363	0.637528772504	0.634074922305	0.688645749424	0.6928871714	0.62237146505	0.636571296825	0.636096439851	0.69532163593	0.665015575722	0.62116460753	0.633933990882	0.677335043267	0.641780678641	0.602648251749	0.644539058981	0.67087758512	0.654218593171	0.639633938457	0.634161843782	0.610416150786	0.624621744191	0.595366703476	0.703220469701	0.666774866076	0.604012947736	0.648841668165	0.706791065593	0.634836952646	0.589209244262	0.597870307891	0.605993989678	0.638815256296	0.600852116359	0.643984076462	0.584231391469	0.667782941991	0.590982669237	0.607107783433	0.683245408337	0.653692030119	0.632000531467	0.605864058451	0.584933261826	0.634145907832	0.612526790626	0.606388400648	0.611972662166	0.623780158185	0.630352041252	0.562772724129	0.630856458135	0.590869672415	0.638966246268	0.59416325946	0.603208747792	0.659386247596	0.638590083775	0.593418712635	0.655344360877	0.638956040567	0.638500302306	0.634993718307	0.602906977599	0.663065255708	0.622299285565	0.642959246845	0.599113816294	0.680555614292	0.63434158238	0.651481468172	0.57057517859	0.651013038711	0.642782973622	0.67171603468	0.647008504173	0.683286588983	0.703791712676	0.668216347143	0.669141268431	0.651415670931	0.662036493928	0.655866260451	0.640562762894	0.679889589342	0.698309588078	0.681155777677	0.664421167411	0.701532425117	0.636149747502	0.694226934844	0.630444975014	0.622957350573	0.683954048233	0.665735852641	0.662177265193	0.666972010222	0.642304691409	0.63260411317	0.637258569416	0.697264338233	0.647018954482	0.632792957534	0.6495080316	0.703252823171	0.604883012307	0.656410823555	0.602970129315	0.667718153517	0.682779133175	0.64335403881	0.666535342283	0.645399951702	0.644587484228	0.65071845004	0.663722858044	0.602798528323	0.693452599214	0.627021589054	0.602235976068	0.727917241375	0.623273344208	0.618702889499	0.649588998445	0.623283933419	0.62998543697	0.619227727133	0.599533905986	0.628970403798	0.592406557503	0.582852677132	0.573969273332	0.642708333405	0.60564063605	0	0.670629596187	0.62393139329	0.612935551451	0.557964062247	0.589265220136	0.607039402009	0.618891016165	0.586094967252	0.695821118949	0.648951143432	0.67906565733	0.691145148926	0.658635041913	0.665510896559	0.675953862646	0.644983677919	0.636995438986	0.640457848632	0.644783515981	0.62624371415	0.683812710925	0.647720609602	0.659291401059	0.689534608344	0.684250533682	0.667605608861	0.69768149973	0.654772671231	0.693373982029	0.698343847843	0.659273847387	0.649434011206
CS.253	0.659145350691	0.686054614076	0.663216338285	0.68242520039	0.753098372429	0.753436441053	0.616630543067	0.727249385162	0.750035629418	0.726911899571	0.748459047354	0.687923214281	0.699344574367	0.733276634689	0.702532078021	0.695441451996	0.690722994189	0.726770807954	0.739927878295	0.701335130849	0.632495747667	0.709347490272	0.709934661198	0.682704150943	0.624587140151	0.562612193975	0.6079920194	0.716452594994	0.615933690032	0.624371130632	0.636080106271	0.606527081536	0.675007964409	0.593927140635	0.608035662525	0.511180193812	0.638312183684	0.605419171078	0.648592736037	0.591854153281	0.615200676259	0.734456038434	0.731569968358	0.642595171729	0.672798571039	0.578778643093	0.645947991899	0.619387853315	0.664345000576	0.693342383409	0.577576525754	0.622540610998	0.577001367933	0.640802779645	0.581222305507	0.647450541808	0.679420683777	0.587154953572	0.572667181189	0.644884281628	0.69397675176	0.703012608758	0.641902770162	0.693353488091	0.714621898754	0.662001327469	0.671844179349	0.719275881597	0.695170440386	0.746388374382	0.708056238168	0.716398179445	0.665387189238	0.732931725563	0.725372313124	0.705954429746	0.700023182787	0.751990056824	0.762844158136	0.67744177666	0.744948753655	0.737224262875	0.73199877589	0.725059180939	0.697188083201	0.769996652179	0.744568912863	0.757957897839	0.734724273967	0.761940394983	0.672388148864	0.719914271551	0.718086606411	0.638788591317	0.757337232197	0.783233189302	0.70612276181	0.647670767627	0.696800373553	0.717024811544	0.714693298374	0.738118176357	0.699530028944	0.699800134362	0.704081200882	0.63808108724	0.702576916799	0.635015422436	0.666601814883	0.662336028353	0.613567594879	0.648884455055	0.600184267851	0.715808972509	0.674942587164	0.60341726915	0.638377778492	0.625810885428	0.613700945104	0.694469137716	0.720171666537	0.630788547695	0.661719270709	0.632619696271	0.66735343159	0.622754627166	0.711029336959	0.664549521933	0.61939127263	0.654587884029	0.646450184033	0.62407966209	0.636299393292	0.619259039213	0.619140693268	0.670629596187	0	0.58704215071	0.628573617417	0.646147988905	0.697381874302	0.593378714191	0.606320060003	0.651179599114	0.735826814854	0.728603206493	0.739163250627	0.624106288952	0.734275239537	0.728578192309	0.745667907668	0.700366158706	0.713504716237	0.715527306933	0.712886275864	0.721114425489	0.660513452651	0.720674027413	0.705963139587	0.747898824276	0.745053483786	0.721185223461	0.757420797508	0.70166843539	0.744940471813	0.757516472421	0.73742334217	0.738287653872
CS.326	0.563407249698	0.589791329866	0.597035273823	0.643141614314	0.63799138223	0.645779981715	0.540837468473	0.619479517207	0.630707237971	0.646430881411	0.628710488623	0.581479751561	0.652154925794	0.628851702392	0.638374842827	0.637815787754	0.615864575282	0.654566486039	0.599771172764	0.602251217698	0.58388996828	0.553986972148	0.641906182971	0.566722005618	0.639264440974	0.612324152867	0.547116442047	0.572375451577	0.669520009591	0.564480832277	0.566630269217	0.52270433209	0.58463791583	0.566911793833	0.549970112145	0.609051332234	0.563484075258	0.577714192053	0.547706320025	0.479541553959	0.624573274502	0.589187695188	0.610862283881	0.521720031764	0.6077738079	0.57344039907	0.57859774893	0.545218833357	0.486753281391	0.549428123055	0.612995178475	0.526706137363	0.607485272742	0.530436678053	0.525907542085	0.518722478041	0.598255121358	0.589024764891	0.48010724909	0.5396925943	0.566732073634	0.577484917644	0.565963863253	0.586780021316	0.616982326927	0.578069687892	0.569583557761	0.564032527135	0.586027011745	0.632753668602	0.607472878498	0.580975751859	0.587410672993	0.611091498692	0.603472377268	0.583121394869	0.573732650942	0.640453958689	0.628019156936	0.517176360101	0.608615799256	0.614364603407	0.616198524576	0.585308252467	0.608677216326	0.631383269773	0.649322415585	0.629717248265	0.593338840223	0.643361858538	0.621294835773	0.703722089967	0.618437879727	0.601064236801	0.640337280107	0.676085431178	0.605491695233	0.63491332127	0.598530393905	0.599255980622	0.585635849398	0.643682061699	0.634752133225	0.568298148746	0.593215143529	0.648093654182	0.58595393294	0.596024781644	0.640549614154	0.700705480468	0.657442149469	0.598378007639	0.553870506307	0.62480481718	0.619871408897	0.58155578393	0.610465525396	0.488250297717	0.648985593172	0.600936830069	0.574598026794	0.657113271439	0.560590619421	0.507568186627	0.599505526406	0.515482305307	0.619334564783	0.522783528493	0.525837171687	0.508426523812	0.603560906424	0.586351962662	0.600344486005	0.607316470173	0.597408348925	0.62393139329	0.58704215071	0	0.502371767686	0.541353287741	0.54088868561	0.522160041021	0.531909380129	0.537496725438	0.621682679913	0.617076610448	0.612198171094	0.60980387723	0.606447148412	0.624472807285	0.609479123443	0.575507523681	0.59858144549	0.637895858423	0.611161039847	0.611913373117	0.555294795507	0.602737177607	0.610550265034	0.621406292833	0.655518198768	0.619913670582	0.647041595228	0.587957796221	0.642031682598	0.607421907826	0.583635327303	0.580385327218
