CS.244	CS.101	CS.010	CS.297	CS.002	CS.354	CS.092	L.005.M1	CS.059	CS.086	CS.199	CS.293	L.035.M1	CS.281	CS.243	CS.077	CS.154	CS.269	CS.171	CS.377	CS.065	CS.335	CS.365	CS.381	CS.117	CS.360	CS.149	CS.060	CS.287	CS.327	CS.302	CS.128	CS.282	CS.376	CS.126	CS.125	CS.232	CS.378	CS.236	CS.213	CS.041	CS.224	CS.375	CS.292	CS.203	CS.183	CS.268	CS.178	CS.349	CS.372	CS.166	CS.386	CS.385	CS.395	CS.214	CS.129	CS.369	CS.148	CS.348	CS.181	T.CS.029	T.CS.024	T.CS.003	T.CS.057	T.CS.082	T.CS.050	TFS.023	T.CS.007	T.CS.072	T.CS.020	T.CS.016	T.CS.001	T.CS.004	T.CS.042	T.CS.067	T.CS.178	T.CS.098	T.CS.106	T.CS.100	T.CS.132	T.CS.160	T.CS.131	T.CS.147	T.CS.116	T.CS.139	T.CS.097	T.CS.128	T.CS.104	T.CS.124	T.CS.114	CS.082	CS.242	CS.110	CS.015	CS.103	L.024.M1	CS.246	CS.085	CS.241	CS.087	L.034.M1	CS.088	CS.006	CS.237	CS.356	CS.364	CS.330	CS.387	CS.165	CS.164	CS.188	CS.363	CS.191	CS.151	CS.338	CS.207	CS.113	CS.187	CS.304	CS.234	CS.112	CS.343	CS.285	CS.227	CS.361	CS.080	CS.319	CS.223	CS.322	CS.331	CS.202	CS.320	CS.318	CS.163	CS.339	CS.145	CS.393	CS.262	CS.253	CS.326	CS.390	CS.270	CS.255	CS.370	T.CS.036	TFS.027	TFS.022	T.CS.031	T.CS.043	T.CS.045	T.CS.049	T.CS.008	TFS.025	TFS.020	T.CS.055	T.CS.061	T.CS.026	TFS.021	T.CS.066	T.CS.142	T.CS.141	T.CS.158	T.CS.109	T.CS.151	T.CS.152	T.CS.157	T.CS.166	T.CS.095
CS.393	0.679401476596	0.68637346069	0.674930918859	0.660815760224	0.611944070507	0.618719868104	0.668899684752	0.706757760937	0.654172991431	0.659364944149	0.623909084197	0.702300227615	0.625360929384	0.605052566259	0.630045465375	0.639633938457	0.706791065593	0.703220469701	0.624621744191	0.585760756164	0.586949034115	0.706052520805	0.648448416011	0.595366703476	0.644539058981	0.612016196268	0.566143551142	0.634836952646	0.613954036058	0.641612956879	0.683245408337	0.576362961832	0.605864058451	0.597870307891	0.596498929366	0.607107783433	0.605993989678	0.643984076462	0.637071305668	0.638815256296	0.584933261826	0.693440955654	0.584231391469	0.590982669237	0.632000531467	0.630856458135	0.602714629878	0.603208747792	0.590358402437	0.590869672415	0.606937238439	0.659386247596	0.589533356503	0.574730713229	0.594771618846	0.612526790626	0.630352041252	0.614825467157	0.623780158185	0.593418712635	0.57057517859	0.599113816294	0.680555614292	0.670815246874	0.645020882231	0.629345227963	0.636365915429	0.663065255708	0.634993718307	0.702223522121	0.622299285565	0.649165212695	0.642659590794	0.666172676711	0.642782973622	0.683136855959	0.683286588983	0.716507376293	0.673249724267	0.703791712676	0.692400507762	0.658845292321	0.710732952759	0.640562762894	0.696352851606	0.701532425117	0.67171603468	0.681155777677	0.665311750715	0.689574217025	0.63260411317	0.637258569416	0.622957350573	0.665735852641	0.636149747502	0.697264338233	0.632792957534	0.642304691409	0.683954048233	0.647018954482	0.630444975014	0.694226934844	0.6495080316	0.604530751259	0.666972010222	0.65071845004	0.621381056573	0.613547156323	0.656141056665	0.667718153517	0.64335403881	0.610690505634	0.645399951702	0.604883012307	0.577337156529	0.623168048441	0.650452147231	0.602798528323	0.602970129315	0.659486710796	0.582852677132	0.616145345727	0.642708333405	0.727917241375	0.573969273332	0.623273344208	0.628970403798	0.599533905986	0.611257732434	0.619227727133	0.649588998445	0.618702889499	0.623283933419	0.60564063605	0.642327668099	0.589265220136	0	0.618891016165	0.670629596187	0.62393139329	0.586094967252	0.607039402009	0.612935551451	0.557964062247	0.659291401059	0.655424233614	0.675953862646	0.636995438986	0.648951143432	0.640457848632	0.683812710925	0.62624371415	0.644983677919	0.67906565733	0.658635041913	0.644783515981	0.691145148926	0.665510896559	0.695821118949	0.693373982029	0.684250533682	0.659273847387	0.698343847843	0.689534608344	0.654772671231	0.667605608861	0.649434011206	0.69768149973
CS.262	0.710914767394	0.697668412701	0.682007728795	0.644115332882	0.661815994858	0.609742909627	0.688170547681	0.691202929228	0.639948942412	0.703989776217	0.648630437278	0.683205465107	0.55582729737	0.641971744798	0.648091608909	0.621330388148	0.651802170395	0.649965237334	0.690132705657	0.609051693971	0.603274351184	0.594813515394	0.646890744634	0.624895345188	0.640542053805	0.551791702988	0.550899736978	0.576568080178	0.550281885774	0.669105315435	0.594616940778	0.577270264598	0.601867235635	0.53222310164	0.589224053919	0.556041014662	0.659888418954	0.619752591543	0.6799206684	0.557415791384	0.613356499374	0.653320271412	0.578950686924	0.584746589647	0.642061675658	0.602697243166	0.628355202624	0.61715827937	0.545079640115	0.546074047157	0.575393524827	0.580239494061	0.584326476583	0.578589561595	0.588975877879	0.577421908054	0.619425265067	0.5873290645	0.595028562107	0.574790836638	0.635871901575	0.598635133297	0.667623727169	0.557608537735	0.664813087427	0.628126013131	0.616421660522	0.572718892391	0.634287563585	0.697787510006	0.591320417469	0.558742634275	0.587722390431	0.682831495097	0.630942140199	0.67793421371	0.70198952635	0.699199167696	0.677273039161	0.683299155097	0.677844098588	0.648336549755	0.691269919891	0.658413980652	0.697329497726	0.684857860653	0.632923101602	0.693531789584	0.664839971895	0.674269793052	0.681309660086	0.631223592371	0.609316595716	0.691130364381	0.643324471082	0.672956044664	0.652900958932	0.649592292965	0.685063361321	0.657020862247	0.605977529293	0.663737346553	0.638897890515	0.611776108669	0.640125757059	0.615443942792	0.555022380632	0.536972173717	0.630982573117	0.691415520121	0.625492896246	0.53783942111	0.656085150686	0.643263276577	0.588201387882	0.601663260205	0.613566295406	0.552313947119	0.674282634729	0.602385633022	0.586887075976	0.567538885048	0.62695312311	0.673936170994	0.602886657536	0.597690966429	0.528655149612	0.573838657912	0.548990385926	0.585446970152	0.624302400393	0.548219669387	0.551869300722	0.642899985722	0.588757722225	0.584352100085	0.618891016165	0	0.606320060003	0.531909380129	0.586016348755	0.523215796001	0.545677399602	0.518613504694	0.65024813326	0.62482686689	0.675721305106	0.613061705	0.654499597209	0.634011779959	0.536246229496	0.588559134711	0.586191055603	0.66794957043	0.631067850687	0.616155660893	0.578642406849	0.616000916851	0.671876155965	0.650834516842	0.64425151287	0.665410756331	0.689574207882	0.64319152908	0.641350564936	0.651565022191	0.654778809899	0.695125308638
CS.253	0.727559821824	0.754830765828	0.709458877554	0.752649757137	0.694409050447	0.709386524697	0.721671558201	0.76676564922	0.729270093909	0.726306519486	0.705111667653	0.761344609712	0.667424411618	0.698291150978	0.701077909428	0.701335130849	0.615933690032	0.624587140151	0.709934661198	0.620459734975	0.678729276626	0.604353424719	0.72901545927	0.682704150943	0.690722994189	0.642222172921	0.607677069741	0.624371130632	0.623385502006	0.720873266716	0.615200676259	0.690567547829	0.642595171729	0.606527081536	0.673851172643	0.591854153281	0.675007964409	0.511180193812	0.684389533247	0.593927140635	0.672798571039	0.648255909349	0.638312183684	0.648592736037	0.731569968358	0.577001367933	0.643208505064	0.679420683777	0.653541813663	0.640802779645	0.620087428749	0.587154953572	0.654321541616	0.644548091794	0.613637582726	0.645947991899	0.577576525754	0.621631902038	0.693342383409	0.644884281628	0.665387189238	0.695170440386	0.746388374382	0.634246752202	0.726570893728	0.685931035132	0.693564469153	0.662001327469	0.693353488091	0.754334022234	0.671844179349	0.626195420086	0.687007663863	0.731279425611	0.725372313124	0.743091965728	0.751990056824	0.77475705599	0.739883768563	0.762844158136	0.749921874354	0.738424959549	0.762530406888	0.697188083201	0.768562317267	0.761940394983	0.705954429746	0.757957897839	0.714863034639	0.727967392384	0.717024811544	0.714693298374	0.638788591317	0.783233189302	0.672388148864	0.738118176357	0.699800134362	0.696800373553	0.757337232197	0.699530028944	0.718086606411	0.719914271551	0.704081200882	0.637639535593	0.647670767627	0.60341726915	0.597018320862	0.645789009175	0.628611772748	0.662336028353	0.648884455055	0.598028070049	0.715808972509	0.702576916799	0.659844858429	0.564972024189	0.720468641745	0.625810885428	0.666601814883	0.607004261122	0.62407966209	0.646886460816	0.619259039213	0.630788547695	0.636299393292	0.661719270709	0.654587884029	0.61939127263	0.603788906862	0.664549521933	0.66735343159	0.632619696271	0.622754627166	0.619140693268	0.652194522167	0.697381874302	0.670629596187	0.606320060003	0	0.58704215071	0.651179599114	0.593378714191	0.628573617417	0.646147988905	0.705963139587	0.746036929814	0.745667907668	0.713504716237	0.728603206493	0.715527306933	0.660513452651	0.721114425489	0.700366158706	0.739163250627	0.734275239537	0.712886275864	0.624106288952	0.728578192309	0.735826814854	0.744940471813	0.745053483786	0.73742334217	0.757516472421	0.747898824276	0.70166843539	0.721185223461	0.738287653872	0.757420797508
CS.326	0.685607547811	0.677394514618	0.710977709243	0.619020629874	0.637427156468	0.642005181373	0.62054539779	0.65134385365	0.633073825766	0.642829565642	0.628495948372	0.647667700023	0.527823828566	0.572707174209	0.610180199035	0.602251217698	0.669520009591	0.639264440974	0.641906182971	0.538923259336	0.587662188282	0.618697500839	0.610972301172	0.566722005618	0.615864575282	0.566122498485	0.523344616792	0.564480832277	0.53907573131	0.639945961881	0.624573274502	0.556120031797	0.521720031764	0.52270433209	0.538313315108	0.479541553959	0.58463791583	0.609051332234	0.652217949218	0.566911793833	0.6077738079	0.648461528025	0.563484075258	0.547706320025	0.610862283881	0.607485272742	0.595643651086	0.598255121358	0.52869293421	0.530436678053	0.568247029743	0.589024764891	0.534810250252	0.55142258372	0.535580725061	0.57859774893	0.612995178475	0.561421973193	0.549428123055	0.5396925943	0.587410672993	0.586027011745	0.632753668602	0.599671468714	0.610761827194	0.606089142929	0.594937130324	0.578069687892	0.586780021316	0.650627054912	0.569583557761	0.604146349305	0.545666900246	0.591228859057	0.603472377268	0.596963645323	0.640453958689	0.636507732001	0.64834873439	0.628019156936	0.607440368764	0.595398975085	0.644536017188	0.608677216326	0.633569756902	0.643361858538	0.583121394869	0.629717248265	0.616818472393	0.606997369211	0.599255980622	0.585635849398	0.601064236801	0.676085431178	0.621294835773	0.643682061699	0.568298148746	0.598530393905	0.640337280107	0.634752133225	0.618437879727	0.703722089967	0.593215143529	0.574383479182	0.63491332127	0.58155578393	0.481746397596	0.512079031808	0.641484302653	0.700705480468	0.598378007639	0.519480689908	0.62480481718	0.58595393294	0.55550220366	0.542360781374	0.648866525197	0.488250297717	0.640549614154	0.578973424703	0.586351962662	0.518167876262	0.607316470173	0.657113271439	0.600344486005	0.560590619421	0.508426523812	0.525837171687	0.543620907814	0.522783528493	0.599505526406	0.507568186627	0.515482305307	0.597408348925	0.591546140462	0.54088868561	0.62393139329	0.531909380129	0.58704215071	0	0.537496725438	0.522160041021	0.502371767686	0.541353287741	0.610550265034	0.622955306943	0.609479123443	0.59858144549	0.617076610448	0.637895858423	0.555294795507	0.611913373117	0.575507523681	0.612198171094	0.606447148412	0.611161039847	0.60980387723	0.624472807285	0.621682679913	0.642031682598	0.655518198768	0.583635327303	0.607421907826	0.621406292833	0.587957796221	0.619913670582	0.580385327218	0.647041595228
CS.390	0.714337069713	0.688034331605	0.719789980592	0.649343754868	0.598180692888	0.663612534486	0.663588797632	0.690025223791	0.639936114628	0.678920161742	0.630533770862	0.685388218859	0.555756370504	0.610116962331	0.663551260461	0.615673038106	0.682582192564	0.670843128835	0.655075938549	0.513241985148	0.558874118992	0.665273412343	0.628182888899	0.543262233441	0.651575511877	0.569163751206	0.517152387213	0.630791927523	0.531098437602	0.659984403509	0.635983287617	0.543501973896	0.51836550048	0.537593227679	0.556424365574	0.528384055961	0.574624149433	0.636840500413	0.650920489478	0.587766081763	0.617618533822	0.623313359694	0.575827344923	0.562766314111	0.635673537529	0.573072906784	0.528166467934	0.581621731429	0.471916737426	0.484251901936	0.482673391972	0.560387776971	0.493858406596	0.531098443486	0.554991238351	0.577351491587	0.589762532084	0.499924027704	0.550841667576	0.483986518414	0.572024413187	0.603311109082	0.657666985982	0.639481001958	0.647442530249	0.610668513817	0.608305490064	0.593853803494	0.617102713921	0.700574686357	0.589707185558	0.658067237644	0.579388777851	0.635302289223	0.618690603503	0.649181886928	0.686998358889	0.68613156634	0.688826815918	0.684325735795	0.658970029176	0.64016984525	0.692699133543	0.634042257476	0.67829264057	0.690749888423	0.63055803571	0.669511063061	0.657882004213	0.681364636109	0.642802189463	0.634865952467	0.5890362111	0.693968799399	0.623198651052	0.695542114137	0.621487272954	0.641499681144	0.666327595007	0.657852786015	0.641341074245	0.712144278871	0.637193580506	0.574982949861	0.694162523762	0.609656328031	0.555907938707	0.550939027435	0.64790354249	0.697360892946	0.607346078825	0.505892101834	0.635257467571	0.58482739313	0.540435189717	0.592509185035	0.652068410901	0.525166354792	0.593116120394	0.640165130033	0.613470154889	0.527908060292	0.603078884467	0.669856623216	0.622430397561	0.583282371439	0.514732057252	0.505052118646	0.550157713108	0.550862032512	0.65743836401	0.496747069938	0.509685830979	0.615216997097	0.625938877094	0.544835740441	0.586094967252	0.586016348755	0.651179599114	0.537496725438	0	0.508799371168	0.528664259645	0.507430128286	0.646541600588	0.653636475489	0.653926575837	0.623723114867	0.637714745243	0.649475309799	0.619077528055	0.637903369223	0.603887292469	0.65014467208	0.628607604692	0.604829488854	0.658736513171	0.644955033138	0.683059561665	0.684546334044	0.679455300404	0.644002236899	0.663209080164	0.654024239304	0.63504765064	0.668351036656	0.62958521097	0.692062973103
CS.270	0.711238916043	0.698598420203	0.706609288239	0.646713810949	0.624162794255	0.649356400935	0.675354019264	0.686525249642	0.63662039723	0.691304814317	0.656978881294	0.678635297557	0.57453061663	0.597302265668	0.643606974715	0.655415790151	0.656147242509	0.686076737792	0.672894082599	0.532914489534	0.578017052367	0.594977545306	0.642335814464	0.569476519946	0.668411142539	0.566625638002	0.538900905771	0.577625388264	0.501055298089	0.659705564199	0.617984222298	0.547295261466	0.536506763429	0.515464649221	0.560792903505	0.511365003599	0.584449945761	0.621300259198	0.662389345033	0.54767136691	0.578749034065	0.649328334164	0.576474639288	0.522327798823	0.635867422229	0.560974164664	0.531902404614	0.555863202099	0.49744317128	0.46856897816	0.503320525275	0.593806806199	0.50530254807	0.530598628826	0.513103294413	0.572067232604	0.516691492543	0.489362909456	0.549440726036	0.505277095534	0.584449679502	0.588581471467	0.676810794014	0.590797185429	0.666369453628	0.620879063399	0.631023640217	0.608989313809	0.643768786497	0.689656513431	0.570778712588	0.583214244023	0.598125047752	0.648753681285	0.63340800041	0.657686615301	0.685909369206	0.688652324431	0.674303172665	0.669713185308	0.666718232873	0.646936317759	0.688517599532	0.66203446932	0.682900566304	0.691423632962	0.633151342435	0.671379913438	0.664205599528	0.674566051816	0.646997153476	0.627281284092	0.57454396662	0.700064417087	0.621316151941	0.678309560261	0.613192703207	0.651799279715	0.687674781183	0.679573484639	0.622197107163	0.705484795714	0.645345648825	0.595088410159	0.643846156697	0.605952808769	0.530740470137	0.535119030816	0.618953044906	0.701512077555	0.608457278895	0.50457506276	0.649103754241	0.596948448335	0.554923934942	0.589880964242	0.654485385338	0.509170095854	0.627791176559	0.609139085964	0.555134733644	0.547649847926	0.612694577876	0.653098869226	0.578026224015	0.586297464869	0.519682672025	0.510541809768	0.497355021019	0.538010823742	0.660461313243	0.513405224731	0.501878701101	0.6156300796	0.606431228216	0.550330459152	0.607039402009	0.523215796001	0.593378714191	0.522160041021	0.508799371168	0	0.493647234418	0.493698903269	0.655299746234	0.665987286731	0.646008593012	0.638809786035	0.663472552792	0.656212435962	0.573332695523	0.639944136798	0.607890844942	0.643293957462	0.634411280554	0.620277350851	0.599227304896	0.652306398364	0.662726486635	0.670839443315	0.665778898891	0.637635086779	0.674272232285	0.649084418486	0.636227265831	0.646811533399	0.629260332373	0.68836700017
CS.255	0.699021059071	0.633709922516	0.718507978108	0.599394092462	0.604550083115	0.640455450353	0.622330555921	0.643211384456	0.601398546993	0.638272801601	0.610805932314	0.644095674209	0.538082953671	0.573026510433	0.624620188548	0.615117993101	0.709913715447	0.681025899207	0.633716436969	0.532542752501	0.564824226695	0.632422533194	0.595726158178	0.548516157881	0.642554142617	0.52040139545	0.534566816337	0.599457112352	0.510803111008	0.643762841251	0.648381073294	0.534977764558	0.537766360658	0.508852315564	0.515626644049	0.530768442891	0.574606756187	0.628781090926	0.679376773704	0.56826503468	0.621288844374	0.66270322833	0.567773467392	0.544850763623	0.594728005059	0.561585737174	0.556684633892	0.587761537009	0.489862803435	0.479032194551	0.558995745217	0.594047451552	0.510999399254	0.520106574349	0.54527890318	0.538772709999	0.613282784398	0.562462867158	0.51067671212	0.521636610817	0.598389079216	0.540826502728	0.611547753801	0.656160931118	0.625484269169	0.615351063055	0.6011657272	0.607356958719	0.565814881366	0.635675917831	0.54967645229	0.593367563764	0.566845441881	0.597742447001	0.600499926139	0.587023524868	0.627025017492	0.630832751418	0.636232220756	0.602272612362	0.587486621847	0.567544220687	0.622087254811	0.602148577977	0.610404969521	0.639261232391	0.570299361288	0.618249851002	0.600544053696	0.629065708943	0.60718777006	0.571045935884	0.58377161154	0.670529489507	0.578251093827	0.650496980445	0.55725220635	0.576831652599	0.648570563105	0.654911212033	0.609254953855	0.700520566625	0.594207707827	0.586756254558	0.679652938795	0.619280246117	0.517071692742	0.519597095227	0.649090972379	0.715859613163	0.61394936539	0.506167650638	0.606584241099	0.578539564328	0.539631362802	0.573136294827	0.631398236202	0.491228572228	0.664127773755	0.609296919014	0.582320649056	0.521902951045	0.631837225339	0.666867376078	0.608038772445	0.563123518603	0.506622293875	0.538494129034	0.50792766541	0.471943780578	0.64678999473	0.50011365135	0.506888640674	0.614077230166	0.614900910156	0.506747368308	0.612935551451	0.545677399602	0.628573617417	0.502371767686	0.528664259645	0.493647234418	0	0.525760741523	0.589132581154	0.623914411722	0.602190293916	0.594111712375	0.612332106612	0.628209488753	0.559432877067	0.618391919682	0.587848082405	0.589082713745	0.602757329556	0.603021319781	0.635034816556	0.626459832076	0.60705936769	0.658736585777	0.641782166011	0.561784554192	0.612599738596	0.621278297616	0.592729489974	0.613239277981	0.584379863214	0.641091737598
CS.370	0.713252116588	0.684245976754	0.724604595917	0.631978529724	0.605682861714	0.671229081184	0.672338435479	0.686355730364	0.629577172251	0.663156341318	0.643712456416	0.67614614559	0.568109262301	0.607403429633	0.633758092661	0.609021618298	0.678259326591	0.678472549439	0.664340076516	0.528240419074	0.536352734557	0.628489623547	0.624026776303	0.533644397354	0.638959859661	0.503356439585	0.515839654903	0.608244043807	0.503742917486	0.677024079261	0.659840410044	0.511870138529	0.560833385565	0.529042644829	0.556825053337	0.524145759981	0.588393752175	0.650667515088	0.640230550474	0.553050894876	0.583966888651	0.683566171127	0.581225320959	0.546128983121	0.599433745443	0.55134318734	0.543072070911	0.559854253811	0.462065228699	0.444749209866	0.495039186838	0.609374961235	0.471719041576	0.495582747062	0.562875086478	0.578287942615	0.584384029472	0.560477099752	0.505388450306	0.511390288569	0.580884863494	0.551656418166	0.662858266199	0.616900947739	0.647178924158	0.63643392363	0.632514928662	0.61872066076	0.60098395163	0.701921739379	0.544875410117	0.609410832663	0.589054508728	0.626115499793	0.63772380446	0.651435103812	0.677568067142	0.685966300022	0.653585835669	0.669242696129	0.651789017003	0.617665830966	0.68645619477	0.661013583709	0.673602806677	0.680890709687	0.617166824883	0.673639081373	0.64963615325	0.683357298751	0.638099024751	0.627107237304	0.592473629447	0.702565673797	0.621695152053	0.696365267385	0.604537418956	0.633364240572	0.666687539057	0.665517574976	0.613091046789	0.708183046051	0.651894851705	0.6000950804	0.698375536751	0.611749204351	0.529711223267	0.520116767056	0.655504831871	0.704167472488	0.620818358723	0.491263775755	0.644673122986	0.564163863213	0.546944860189	0.61184280091	0.637553242104	0.520431345514	0.651243060159	0.645317861773	0.587142391692	0.55646808384	0.622417481433	0.690864876142	0.596635086674	0.586020947658	0.497239731906	0.520053089826	0.504125084644	0.521688093913	0.673956966439	0.517170356655	0.520182541581	0.61024743796	0.63147067388	0.501652712478	0.557964062247	0.518613504694	0.646147988905	0.541353287741	0.507430128286	0.493698903269	0.525760741523	0	0.653671846735	0.616780129308	0.639380668118	0.620801849096	0.643365633198	0.654520642043	0.58370981728	0.606605779884	0.601961893092	0.656178865753	0.621808353966	0.57468917216	0.632873339971	0.638333007736	0.663949004982	0.681645088207	0.676293500383	0.635704098793	0.672523049694	0.653993727132	0.639212015652	0.679900705502	0.618765844233	0.691785688316
T.CS.036	0.59085847062	0.57148449537	0.690678254685	0.559739890909	0.564393601562	0.605859224523	0.526778367554	0.582138999721	0.557046336626	0.546538874948	0.614461920654	0.545003037855	0.607159215806	0.561615488111	0.567759968746	0.585226272052	0.753553530757	0.73668130944	0.568342286064	0.641550143998	0.628210217889	0.75730896165	0.56675153472	0.571874518316	0.582101904626	0.616351955606	0.626643559862	0.604152503607	0.615144260611	0.580642072915	0.71609836957	0.596122397035	0.679738613948	0.641295332598	0.579540252095	0.649350008573	0.540741363303	0.64504869069	0.670238774415	0.6834204301	0.639991681544	0.745385720093	0.636698765993	0.579614922297	0.599380701557	0.705405738207	0.639634406706	0.604468514238	0.621808910997	0.651525730165	0.682202813514	0.68416934252	0.637613446695	0.63701256944	0.648855615316	0.595261658176	0.703618046909	0.684280198341	0.593189163544	0.611901418657	0.584714827215	0.58372651187	0.547185228826	0.701875970386	0.569426837843	0.578132747275	0.630017324487	0.64495284189	0.553092402905	0.496143848728	0.587061134024	0.699306320896	0.614713120667	0.554913056091	0.577571795799	0.544758620352	0.568458454684	0.544650625231	0.564420300673	0.556424218692	0.543346281624	0.56573526301	0.534540492167	0.547638712911	0.558895768861	0.547492548872	0.560008501267	0.546090371145	0.522332781173	0.52115185666	0.531869362809	0.536555657163	0.613422213574	0.615628606104	0.547760304961	0.579242879333	0.557986096538	0.50952469803	0.574387459375	0.60547688522	0.580096785083	0.657128539784	0.550329470976	0.601044099522	0.701457840565	0.712646513072	0.640520753202	0.609253073918	0.706555740167	0.672136518842	0.706101430638	0.649397608871	0.549759968758	0.60606635177	0.601272317415	0.652363598241	0.595574204503	0.627940963057	0.698210896459	0.648703892063	0.613880592371	0.659219864725	0.715332909452	0.761555087182	0.680316041214	0.574004480164	0.664757266388	0.645496554679	0.69758922684	0.571531054954	0.664071458947	0.599351823358	0.654382210019	0.606772845108	0.662464477157	0.617836290581	0.659291401059	0.65024813326	0.705963139587	0.610550265034	0.646541600588	0.655299746234	0.589132581154	0.653671846735	0	0.606298862555	0.547958277649	0.56161058698	0.583291357638	0.605727564717	0.6429683286	0.650079545319	0.644883964205	0.53963750468	0.553515536924	0.632774142448	0.68921853085	0.617280144204	0.538179532125	0.621637117832	0.596632008522	0.551645013609	0.540872015036	0.579341762354	0.550323037473	0.568134302048	0.568553445593	0.546031648505
TFS.027	0.697266307778	0.565219140433	0.736886177694	0.433367431061	0.641819424945	0.609513652465	0.617278145984	0.472391318473	0.529047311878	0.584644193861	0.595168972353	0.514291197089	0.560405710731	0.498314497628	0.55817496662	0.563252397161	0.764196281772	0.752137079068	0.601543080027	0.690874466037	0.590731100287	0.727169159151	0.496676465541	0.540092232247	0.562026048995	0.596120915693	0.628504812002	0.619049813679	0.627378822119	0.575285251021	0.702215949542	0.573561161107	0.662307415887	0.627991737251	0.495308838313	0.629659584155	0.590185869993	0.702671971568	0.718751677433	0.671665454895	0.650405818827	0.755787045486	0.598147892099	0.621565663321	0.47393048381	0.721715427775	0.69780242655	0.580842245171	0.625805491087	0.643355422572	0.68494115742	0.702845109026	0.653873071311	0.661067521667	0.647906649419	0.612051880079	0.74601462812	0.680193782199	0.626411312271	0.639717717028	0.627546342575	0.494883961571	0.41832136705	0.645563827531	0.487437223678	0.614576084905	0.484125000149	0.593521823112	0.536119280345	0.584335121626	0.515765655107	0.67299584283	0.482517382984	0.507926112593	0.478939446447	0.559407719549	0.548347794735	0.521530146414	0.563111023862	0.578649409395	0.543795279736	0.5123567941	0.515524383018	0.610212347806	0.509547533249	0.533025412386	0.592805515333	0.542816331604	0.55035406953	0.587285165031	0.605919265994	0.509401437922	0.646257141794	0.586653077724	0.594805668785	0.54641429784	0.529161183008	0.592096732832	0.522627378661	0.576972214248	0.549541000392	0.618421913419	0.532664673037	0.657083995918	0.670124909412	0.697651016592	0.632011711297	0.550432290029	0.642511782381	0.721595266972	0.580538986692	0.641543843276	0.48851336273	0.621523686326	0.662912331044	0.69352724014	0.512873762385	0.61945646626	0.693735806341	0.692697910872	0.64284488086	0.652753587519	0.715809499291	0.767797747801	0.64466124325	0.622844668601	0.619133062786	0.645391738171	0.64871657658	0.600348381933	0.618535715857	0.579807600953	0.621537590351	0.651817127606	0.6042171181	0.515691632865	0.655424233614	0.62482686689	0.746036929814	0.622955306943	0.653636475489	0.665987286731	0.623914411722	0.616780129308	0.606298862555	0	0.470612688797	0.497720952828	0.481279430404	0.501262038166	0.595058119365	0.467666288808	0.447521553403	0.481077483546	0.522501161548	0.502556258249	0.686681746205	0.470776013315	0.528946378311	0.482771504994	0.512963508431	0.475743839698	0.490709786852	0.482916628382	0.510628732152	0.536621385836	0.502994011481	0.525462184605
TFS.022	0.67564328206	0.525979293123	0.746763530897	0.463552911363	0.629540583368	0.646441656039	0.538721572488	0.479621899557	0.512940270048	0.55020283177	0.630189830842	0.455203062448	0.5816382526	0.482067595512	0.565216914738	0.576411913373	0.793388928127	0.772282711925	0.628619706162	0.650043305591	0.601220430983	0.77173591605	0.5176056473	0.505194829455	0.594129922598	0.625409995855	0.652546878431	0.647714196238	0.619461375973	0.606356622714	0.737674874869	0.582610666787	0.684721397444	0.656256360482	0.497998883193	0.662031324512	0.546441635433	0.707741106323	0.719379199355	0.70083438888	0.681564772195	0.77415938034	0.628097131269	0.609458904666	0.518657551029	0.734730607931	0.690317970177	0.553659639595	0.606197031661	0.636683479865	0.681466694626	0.714668244198	0.636115533733	0.627373931964	0.645797108706	0.623142704413	0.74780874948	0.686650288213	0.61003353215	0.634614346638	0.617485278698	0.540636946846	0.439643262055	0.705372785482	0.499066455741	0.631101881946	0.513014167992	0.639170527358	0.505309594196	0.499202920062	0.544069203459	0.720229129723	0.537555617988	0.432889612652	0.505793568644	0.476924224684	0.489853774215	0.439974017145	0.528309337065	0.471816160435	0.450006954058	0.420713127645	0.435501081418	0.625932082044	0.432708802043	0.458630806251	0.509932026365	0.448300597378	0.516725533762	0.55001482654	0.537285538564	0.451463107921	0.669952767604	0.608452505811	0.578552735398	0.533750380116	0.490460072268	0.552334414848	0.519846169143	0.619606702228	0.585693951964	0.67211770107	0.550587793257	0.681864135257	0.700262178124	0.7384790237	0.639404793713	0.578324391695	0.703884740857	0.754422805122	0.623689161112	0.644251614136	0.462552545587	0.591116858889	0.64675460854	0.691065365452	0.577514269355	0.624337046199	0.70773155077	0.679769830637	0.677771922527	0.669505122906	0.745970959433	0.79347183352	0.682013626799	0.610286289173	0.650572527663	0.648939721304	0.687665404851	0.55627661458	0.659536593686	0.592786992591	0.652284732002	0.668343410475	0.650346492687	0.544238703353	0.675953862646	0.675721305106	0.745667907668	0.609479123443	0.653926575837	0.646008593012	0.602190293916	0.639380668118	0.547958277649	0.470612688797	0	0.526268891405	0.503817126063	0.54904731311	0.645224692279	0.588921501334	0.530855855759	0.375689554593	0.519679016272	0.566937500591	0.730010947358	0.549526078008	0.45694077301	0.534904841789	0.551107809012	0.428953691104	0.422110487417	0.46950683006	0.486549821159	0.548982973521	0.458847986193	0.44225619455
