CS.219	CS.104	L.005.M1	L.022.M1	CS.093	CS.357	CS.217	CS.035	CS.005	CS.313	CS.043	CS.354	CS.084	CS.297	CS.002	CS.360	CS.137	CS.290	CS.365	CS.064	CS.062	CS.122	CS.067	CS.153	CS.287	CS.381	CS.161	CS.077	CS.368	CS.065	CS.224	CS.380	CS.128	CS.378	CS.213	CS.125	CS.376	CS.203	CS.292	CS.236	CS.232	CS.302	CS.126	CS.205	CS.282	CS.386	CS.183	CS.147	CS.268	CS.389	CS.182	CS.323	CS.166	CS.349	CS.369	CS.254	CS.372	CS.181	CS.129	CS.256	T.CS.020	T.CS.014	T.CS.035	TFS.024	T.CS.079	T.CS.052	T.CS.004	T.CS.029	T.CS.057	T.CS.028	T.CS.040	T.CS.059	T.CS.025	T.CS.007	T.CS.069	T.CS.126	T.CS.116	T.CS.161	T.CS.102	T.CS.107	T.CS.114	T.CS.180	T.CS.156	T.CS.106	T.CS.100	T.CS.121	T.CS.130	T.CS.091	T.CS.105	T.CS.128	CS.242	CS.237	CS.241	CS.015	CS.087	CS.246	CS.238	L.034.M1	CS.082	CS.110	L.024.M1	CS.088	CS.356	CS.085	CS.006	CS.191	CS.187	CS.228	CS.078	CS.274	CS.207	CS.338	CS.233	CS.330	CS.311	CS.151	CS.387	CS.164	CS.345.0	CS.336	CS.331	CS.227	CS.320	CS.223	CS.112	CS.321	CS.343	CS.319	CS.318	CS.152	CS.158	CS.194	CS.285	CS.080	CS.339	CS.370	CS.393	CS.326	CS.262	CS.253	CS.270	CS.145	CS.255	CS.390	T.CS.031	T.CS.008	T.CS.049	TFS.025	TFS.021	T.CS.061	TFS.022	T.CS.026	T.CS.066	T.CS.043	TFS.020	TFS.027	T.CS.045	T.CS.055	T.CS.064	T.CS.095	T.CS.152	T.CS.151	T.CS.109	T.CS.158	T.CS.166	T.CS.157	T.CS.141	T.CS.142
CS.080	0.565847609479	0.534249890106	0.641494378643	0.635383884201	0.603747678442	0.602320696805	0.597513623718	0.562231375134	0.590912125749	0.611903352758	0.556067348453	0.60837384776	0.558794373231	0.596229911074	0.554946905397	0.598002303222	0.595797292119	0.566411199097	0.584695410617	0.545967777079	0.544139602556	0.569640772624	0.647311023272	0.533172979292	0.590227205594	0.551600304174	0.575922713567	0.56934637717	0.579927521911	0.5752479193	0.666415230256	0.586765633552	0.582581636193	0.61091863452	0.616542134244	0.59674567588	0.585989583956	0.597430355328	0.542665935584	0.627507558801	0.549015359309	0.650894127814	0.564286565927	0.652316304351	0.612756478426	0.636901356075	0.63737684609	0.577667675045	0.593642361431	0.585464095484	0.576183324903	0.583873445806	0.621367373627	0.571530635889	0.641869395079	0.602678292159	0.591937423024	0.573823195481	0.574131493621	0.611688200109	0.63337994477	0.596164175649	0.590258844691	0.557206631639	0.595003620578	0.595078886608	0.575427856318	0.571151240746	0.638472666241	0.602997658486	0.589854197395	0.577550729155	0.57570122006	0.610718523777	0.594330810244	0.588041387264	0.587476534524	0.607621967681	0.637422358385	0.62711321798	0.62436712643	0.603730834215	0.584845171251	0.660600619573	0.63844064401	0.636860401503	0.615897160984	0.640503864063	0.633624992881	0.610472169997	0.588929874905	0.548038720526	0.600541958842	0.618440522068	0.576736044394	0.581491698803	0.582155597895	0.593143497398	0.575009580827	0.563685159592	0.629101971877	0.624671800878	0.654038109968	0.532529811872	0.535251787084	0.598125835898	0.558562768395	0.556121153312	0.576796711821	0.609443014921	0.591892501175	0.596779908066	0.57534923811	0.57770647847	0.571664888611	0.587194185011	0.562117050373	0.629171312451	0.653070431962	0.573522065607	0.575544052353	0.681402302496	0.540775230647	0.58849417704	0.533698194404	0.565171001872	0.576579593107	0.590141121621	0.576000184174	0.558083457904	0.543563757889	0.67905429885	0.614295602872	0	0.585476516182	0.586020947658	0.623273344208	0.560590619421	0.597690966429	0.661719270709	0.586297464869	0.583395887566	0.563123518603	0.583282371439	0.586035251659	0.617465446267	0.613064578925	0.589126862321	0.578308568073	0.600410224421	0.610286289173	0.684138960946	0.604796648791	0.59042348563	0.60103514135	0.622844668601	0.584113882366	0.592881468816	0.584359926795	0.638984340022	0.585483640396	0.620759801936	0.63189817617	0.595856949336	0.59609838873	0.594960763999	0.634764907948	0.638637147587
CS.339	0.656570412381	0.609383904107	0.654273895355	0.695683468109	0.678127376845	0.604713350562	0.654859046154	0.631302746988	0.671220059251	0.669707524702	0.625200933239	0.630055469344	0.670511973763	0.600039926215	0.678322920088	0.608120315388	0.618394652466	0.590839537935	0.583335876934	0.679088332401	0.600214335854	0.639875965648	0.659899702087	0.633945673597	0.631872906312	0.61808538729	0.594537433481	0.626497051679	0.602707555982	0.603103481362	0.68136143269	0.596395517932	0.595484269387	0.618560314429	0.580989627766	0.579454384232	0.573214717324	0.590743343481	0.636451429731	0.681561047746	0.641959304141	0.596329134478	0.584557029029	0.611747500548	0.593900450856	0.641546396582	0.677269223189	0.574235411692	0.675760296512	0.596993049552	0.623248874457	0.601163426993	0.645173338367	0.624165048638	0.665536812033	0.621238756343	0.634737484518	0.639570929532	0.633804182661	0.636757561399	0.68260813197	0.634162386508	0.616871675331	0.608466413641	0.578074392	0.635514110984	0.557230414317	0.646822072714	0.630042683637	0.608571245587	0.623976884181	0.668103299132	0.594121345273	0.575421747695	0.633049710025	0.603049740835	0.631360396625	0.674125053168	0.665885177013	0.628954050038	0.678453923301	0.643671531873	0.616578678433	0.693777468218	0.686265856327	0.653209440793	0.644829940649	0.687415438549	0.71930084415	0.677004781358	0.606018403559	0.633239860505	0.669340640047	0.669586906949	0.598072601589	0.594495462613	0.619901212841	0.640749486119	0.674147161026	0.633456739453	0.63910587815	0.616199413654	0.62507065114	0.658266216946	0.58737300585	0.612220223104	0.577886956719	0.626262616624	0.589785848289	0.558620871887	0.622483711386	0.636145258797	0.678066951439	0.600063879399	0.615219112338	0.586637118571	0.581277833191	0.69733702455	0.625916765855	0.555606440813	0.646921810223	0.679948803934	0.606627621684	0.597086342622	0.622435198478	0.567579974271	0.589956642984	0.58570991193	0.581509906043	0.616642645779	0.630265458038	0.635948056905	0.640636153659	0.585476516182	0	0.63147067388	0.642327668099	0.591546140462	0.588757722225	0.652194522167	0.606431228216	0.60794158881	0.614900910156	0.625938877094	0.619385285858	0.585270046827	0.57856436652	0.548844010759	0.58999733683	0.589276819816	0.650346492687	0.641335207335	0.649925074879	0.599972086845	0.637325668662	0.6042171181	0.59805162123	0.64554760454	0.60647041443	0.678954661106	0.604268388898	0.625469742271	0.665162797346	0.620994865027	0.623899003793	0.606206368168	0.634958245425	0.614922549995
CS.370	0.613598554987	0.610444092809	0.686355730364	0.68751633618	0.68096369645	0.668644012771	0.675659507073	0.654030340508	0.676309148797	0.67680637691	0.607504513893	0.671229081184	0.650973166672	0.631978529724	0.605682861714	0.503356439585	0.573119591269	0.512427578078	0.624026776303	0.637413522619	0.647285936091	0.667251349714	0.652719563008	0.608836008619	0.503742917486	0.533644397354	0.594636832083	0.609021618298	0.565457444219	0.536352734557	0.683566171127	0.573639616994	0.511870138529	0.650667515088	0.553050894876	0.524145759981	0.529042644829	0.599433745443	0.546128983121	0.640230550474	0.588393752175	0.659840410044	0.556825053337	0.598910777087	0.560833385565	0.609374961235	0.55134318734	0.526378668899	0.543072070911	0.531843922003	0.494701424197	0.455206122149	0.495039186838	0.462065228699	0.584384029472	0.462152640021	0.444749209866	0.511390288569	0.578287942615	0.481626556839	0.701921739379	0.621786060606	0.605363562674	0.610596036049	0.563174241913	0.575519286348	0.589054508728	0.580884863494	0.616900947739	0.575238885393	0.646307266766	0.656030978448	0.597135169892	0.61872066076	0.579398717244	0.601045991643	0.661013583709	0.636149173312	0.698776293319	0.656934032579	0.683357298751	0.663068127592	0.66126344907	0.685966300022	0.653585835669	0.618009471565	0.618536055513	0.670386399587	0.697689125975	0.617166824883	0.627107237304	0.6000950804	0.666687539057	0.702565673797	0.665517574976	0.604537418956	0.629291108522	0.613091046789	0.638099024751	0.592473629447	0.696365267385	0.708183046051	0.698375536751	0.633364240572	0.651894851705	0.644673122986	0.520431345514	0.585871435844	0.662310235431	0.600102411061	0.61184280091	0.546944860189	0.667817556961	0.529711223267	0.62659143653	0.564163863213	0.520116767056	0.704167472488	0.688619304712	0.557480585158	0.521688093913	0.690864876142	0.517170356655	0.520053089826	0.587142391692	0.62859286643	0.55646808384	0.497239731906	0.520182541581	0.550039433647	0.616645880683	0.606785937606	0.622417481433	0.586020947658	0.63147067388	0	0.557964062247	0.541353287741	0.518613504694	0.646147988905	0.493698903269	0.501652712478	0.525760741523	0.507430128286	0.620801849096	0.606605779884	0.58370981728	0.601961893092	0.638333007736	0.57468917216	0.639380668118	0.632873339971	0.663949004982	0.643365633198	0.656178865753	0.616780129308	0.654520642043	0.621808353966	0.596275387625	0.691785688316	0.639212015652	0.653993727132	0.672523049694	0.635704098793	0.618765844233	0.679900705502	0.676293500383	0.681645088207
CS.393	0.629851934776	0.606200688848	0.706757760937	0.707541771943	0.664407564803	0.675625273821	0.664872520576	0.628711760532	0.677335043267	0.672463924333	0.637528772504	0.618719868104	0.650969883678	0.660815760224	0.611944070507	0.612016196268	0.648841668165	0.612287919486	0.648448416011	0.626837620264	0.639809843782	0.651857808892	0.68837070744	0.601563918848	0.613954036058	0.595366703476	0.601866758815	0.639633938457	0.610416150786	0.586949034115	0.693440955654	0.653692030119	0.576362961832	0.643984076462	0.638815256296	0.607107783433	0.597870307891	0.632000531467	0.590982669237	0.637071305668	0.605993989678	0.683245408337	0.596498929366	0.667782941991	0.605864058451	0.659386247596	0.630856458135	0.638590083775	0.602714629878	0.638966246268	0.611972662166	0.59416325946	0.606937238439	0.590358402437	0.630352041252	0.562772724129	0.590869672415	0.593418712635	0.612526790626	0.606388400648	0.702223522121	0.63434158238	0.638074799456	0.640093422937	0.638500302306	0.637806353746	0.642659590794	0.57057517859	0.670815246874	0.642959246845	0.651013038711	0.629905920988	0.633395141984	0.663065255708	0.638956040567	0.651265861482	0.640562762894	0.665739400374	0.701212399306	0.677615359539	0.689574217025	0.639181171358	0.664421167411	0.716507376293	0.673249724267	0.651415670931	0.655866260451	0.714677533055	0.698309588078	0.67171603468	0.637258569416	0.604530751259	0.683954048233	0.665735852641	0.647018954482	0.632792957534	0.662177265193	0.630444975014	0.63260411317	0.622957350573	0.697264338233	0.694226934844	0.666972010222	0.642304691409	0.6495080316	0.645399951702	0.602798528323	0.591133891039	0.645211654442	0.666535342283	0.623168048441	0.577337156529	0.644587484228	0.621381056573	0.617866989307	0.604883012307	0.613547156323	0.667718153517	0.682779133175	0.600854470187	0.619227727133	0.727917241375	0.618702889499	0.599533905986	0.582852677132	0.62998543697	0.616145345727	0.628970403798	0.623283933419	0.602235976068	0.592406557503	0.674254415783	0.642708333405	0.623273344208	0.642327668099	0.557964062247	0	0.62393139329	0.618891016165	0.670629596187	0.607039402009	0.589265220136	0.612935551451	0.586094967252	0.636995438986	0.62624371415	0.683812710925	0.644983677919	0.665510896559	0.644783515981	0.675953862646	0.691145148926	0.695821118949	0.648951143432	0.67906565733	0.655424233614	0.640457848632	0.658635041913	0.647720609602	0.69768149973	0.654772671231	0.689534608344	0.698343847843	0.659273847387	0.649434011206	0.667605608861	0.684250533682	0.693373982029
CS.326	0.58739124702	0.61116830764	0.65134385365	0.626651667938	0.642800186071	0.611959927035	0.645988968932	0.63106618925	0.628851702392	0.615091081697	0.597035273823	0.642005181373	0.622384824982	0.619020629874	0.637427156468	0.566122498485	0.572375451577	0.536203528267	0.610972301172	0.636374005768	0.603879240226	0.629479838064	0.649508727202	0.587078413243	0.53907573131	0.566722005618	0.56684841204	0.602251217698	0.553986972148	0.587662188282	0.648461528025	0.589187695188	0.556120031797	0.609051332234	0.566911793833	0.479541553959	0.52270433209	0.610862283881	0.547706320025	0.652217949218	0.58463791583	0.624573274502	0.538313315108	0.577714192053	0.521720031764	0.589024764891	0.607485272742	0.48010724909	0.595643651086	0.525907542085	0.486753281391	0.518722478041	0.568247029743	0.52869293421	0.612995178475	0.526706137363	0.530436678053	0.5396925943	0.57859774893	0.545218833357	0.650627054912	0.607472878498	0.591273847749	0.612261439828	0.565963863253	0.582070994547	0.545666900246	0.587410672993	0.599671468714	0.564032527135	0.611091498692	0.644893881436	0.568501907148	0.578069687892	0.577484917644	0.562103757876	0.608677216326	0.557612089814	0.634360992794	0.617512181451	0.606997369211	0.630019563779	0.593338840223	0.636507732001	0.64834873439	0.614364603407	0.585308252467	0.618899064205	0.649322415585	0.583121394869	0.585635849398	0.574383479182	0.640337280107	0.676085431178	0.634752133225	0.568298148746	0.605491695233	0.618437879727	0.599255980622	0.601064236801	0.643682061699	0.703722089967	0.63491332127	0.598530393905	0.593215143529	0.62480481718	0.488250297717	0.601868743992	0.63914459179	0.553870506307	0.542360781374	0.55550220366	0.619871408897	0.481746397596	0.620167886751	0.58595393294	0.512079031808	0.700705480468	0.657442149469	0.567547379492	0.522783528493	0.657113271439	0.507568186627	0.525837171687	0.586351962662	0.619334564783	0.518167876262	0.508426523812	0.515482305307	0.574598026794	0.603560906424	0.594808437015	0.607316470173	0.560590619421	0.591546140462	0.541353287741	0.62393139329	0	0.531909380129	0.58704215071	0.522160041021	0.54088868561	0.502371767686	0.537496725438	0.59858144549	0.611913373117	0.555294795507	0.575507523681	0.624472807285	0.611161039847	0.609479123443	0.60980387723	0.621682679913	0.617076610448	0.612198171094	0.622955306943	0.637895858423	0.606447148412	0.602737177607	0.647041595228	0.587957796221	0.621406292833	0.607421907826	0.583635327303	0.580385327218	0.619913670582	0.655518198768	0.642031682598
CS.262	0.639298637839	0.639063534905	0.691202929228	0.702838630589	0.709393396917	0.665798550276	0.676666231699	0.647378385283	0.694341472258	0.670708322128	0.622845785126	0.609742909627	0.66410167126	0.644115332882	0.661815994858	0.551791702988	0.618945903225	0.555992337165	0.646890744634	0.67448263991	0.62489207099	0.68455850874	0.60788919154	0.642247376096	0.550281885774	0.624895345188	0.587764327489	0.621330388148	0.624282434433	0.603274351184	0.653320271412	0.604927633085	0.577270264598	0.619752591543	0.557415791384	0.556041014662	0.53222310164	0.642061675658	0.584746589647	0.6799206684	0.659888418954	0.594616940778	0.589224053919	0.604831565215	0.601867235635	0.580239494061	0.602697243166	0.529489176708	0.628355202624	0.559272475109	0.56107538419	0.560841243221	0.575393524827	0.545079640115	0.619425265067	0.528231306156	0.546074047157	0.574790836638	0.577421908054	0.551717882608	0.697787510006	0.662639976637	0.624308785523	0.627224605161	0.559540559557	0.606608094796	0.587722390431	0.635871901575	0.557608537735	0.595747623989	0.616939210617	0.641473501428	0.636819592704	0.572718892391	0.620035842612	0.64151089886	0.658413980652	0.642171345615	0.68938350948	0.672654474254	0.674269793052	0.690636672931	0.66631414378	0.699199167696	0.677273039161	0.663015692877	0.640358682393	0.67017875282	0.725485446567	0.632923101602	0.631223592371	0.611776108669	0.685063361321	0.691130364381	0.657020862247	0.652900958932	0.634962048139	0.605977529293	0.681309660086	0.609316595716	0.672956044664	0.663737346553	0.640125757059	0.649592292965	0.638897890515	0.656085150686	0.552313947119	0.619513077597	0.652348548192	0.558216715269	0.601663260205	0.588201387882	0.66089711391	0.555022380632	0.616383373422	0.643263276577	0.536972173717	0.691415520121	0.651678289403	0.583588465236	0.585446970152	0.673936170994	0.548219669387	0.573838657912	0.586887075976	0.662652170436	0.567538885048	0.528655149612	0.551869300722	0.621783561445	0.608478977153	0.595115008702	0.62695312311	0.597690966429	0.588757722225	0.518613504694	0.618891016165	0.531909380129	0	0.606320060003	0.523215796001	0.584352100085	0.545677399602	0.586016348755	0.613061705	0.588559134711	0.536246229496	0.586191055603	0.616000916851	0.616155660893	0.675721305106	0.578642406849	0.671876155965	0.654499597209	0.66794957043	0.62482686689	0.634011779959	0.631067850687	0.587820889201	0.695125308638	0.641350564936	0.64319152908	0.689574207882	0.665410756331	0.654778809899	0.651565022191	0.64425151287	0.650834516842
CS.253	0.676155512594	0.706087460489	0.76676564922	0.759619425135	0.742820708354	0.74438501472	0.722978383611	0.704437279678	0.733276634689	0.734025716213	0.663216338285	0.709386524697	0.712118241538	0.752649757137	0.694409050447	0.642222172921	0.716452594994	0.635024495964	0.72901545927	0.721881421172	0.705865108601	0.706397568955	0.595896771326	0.674086543167	0.623385502006	0.682704150943	0.62567600862	0.701335130849	0.709347490272	0.678729276626	0.648255909349	0.734456038434	0.690567547829	0.511180193812	0.593927140635	0.591854153281	0.606527081536	0.731569968358	0.648592736037	0.684389533247	0.675007964409	0.615200676259	0.673851172643	0.605419171078	0.642595171729	0.587154953572	0.577001367933	0.572667181189	0.643208505064	0.581222305507	0.664345000576	0.647450541808	0.620087428749	0.653541813663	0.577576525754	0.622540610998	0.640802779645	0.644884281628	0.645947991899	0.619387853315	0.754334022234	0.708056238168	0.716621067948	0.721217190012	0.641902770162	0.670013284312	0.687007663863	0.665387189238	0.634246752202	0.719275881597	0.732931725563	0.677707460479	0.697505071052	0.662001327469	0.703012608758	0.723904296447	0.697188083201	0.695613822872	0.749424145176	0.768481789638	0.727967392384	0.721165244517	0.734724273967	0.77475705599	0.739883768563	0.737224262875	0.725059180939	0.76321146519	0.744568912863	0.705954429746	0.714693298374	0.637639535593	0.757337232197	0.783233189302	0.699530028944	0.699800134362	0.70612276181	0.718086606411	0.717024811544	0.638788591317	0.738118176357	0.719914271551	0.647670767627	0.696800373553	0.704081200882	0.715808972509	0.625810885428	0.630078930466	0.720059013488	0.600184267851	0.564972024189	0.659844858429	0.674942587164	0.597018320862	0.69267718743	0.702576916799	0.645789009175	0.662336028353	0.613567594879	0.660519893987	0.664549521933	0.630788547695	0.632619696271	0.61939127263	0.62407966209	0.711029336959	0.646886460816	0.654587884029	0.622754627166	0.720171666537	0.646450184033	0.591673272793	0.619259039213	0.661719270709	0.652194522167	0.646147988905	0.670629596187	0.58704215071	0.606320060003	0	0.593378714191	0.697381874302	0.628573617417	0.651179599114	0.713504716237	0.721114425489	0.660513452651	0.700366158706	0.728578192309	0.712886275864	0.745667907668	0.624106288952	0.735826814854	0.728603206493	0.739163250627	0.746036929814	0.715527306933	0.734275239537	0.720674027413	0.757420797508	0.70166843539	0.747898824276	0.757516472421	0.73742334217	0.738287653872	0.721185223461	0.745053483786	0.744940471813
CS.270	0.619741865047	0.634022430258	0.686525249642	0.687938807284	0.690691511727	0.661738411008	0.658490977465	0.636689088356	0.679187551212	0.671558142555	0.614362678631	0.649356400935	0.671442616619	0.646713810949	0.624162794255	0.566625638002	0.589275714575	0.542426427529	0.642335814464	0.648718246777	0.62938529363	0.664115085517	0.639348135413	0.628666406712	0.501055298089	0.569476519946	0.586449599411	0.655415790151	0.573853664857	0.578017052367	0.649328334164	0.619631955826	0.547295261466	0.621300259198	0.54767136691	0.511365003599	0.515464649221	0.635867422229	0.522327798823	0.662389345033	0.584449945761	0.617984222298	0.560792903505	0.573930889421	0.536506763429	0.593806806199	0.560974164664	0.513433041631	0.531902404614	0.526114038089	0.501994129154	0.482655681273	0.503320525275	0.49744317128	0.516691492543	0.481828575693	0.46856897816	0.505277095534	0.572067232604	0.487194664725	0.689656513431	0.621937791833	0.628269946298	0.615807862543	0.572762079609	0.57777699065	0.598125047752	0.584449679502	0.590797185429	0.592704037137	0.652340985094	0.661705476416	0.628089288341	0.608989313809	0.589815495462	0.613605298385	0.66203446932	0.640889569379	0.679611320334	0.66711757746	0.674566051816	0.679744122138	0.649474043889	0.688652324431	0.674303172665	0.640934657818	0.633485299535	0.672966234292	0.709560802203	0.633151342435	0.627281284092	0.595088410159	0.687674781183	0.700064417087	0.679573484639	0.613192703207	0.654969873276	0.622197107163	0.646997153476	0.57454396662	0.678309560261	0.705484795714	0.643846156697	0.651799279715	0.645345648825	0.649103754241	0.509170095854	0.626783469765	0.66540947805	0.555130978312	0.589880964242	0.554923934942	0.675365130897	0.530740470137	0.634656531471	0.596948448335	0.535119030816	0.701512077555	0.656850041577	0.554682667886	0.538010823742	0.653098869226	0.513405224731	0.510541809768	0.555134733644	0.651517265983	0.547649847926	0.519682672025	0.501878701101	0.575927984523	0.627587588694	0.574478584912	0.612694577876	0.586297464869	0.606431228216	0.493698903269	0.607039402009	0.522160041021	0.523215796001	0.593378714191	0	0.550330459152	0.493647234418	0.508799371168	0.638809786035	0.639944136798	0.573332695523	0.607890844942	0.652306398364	0.620277350851	0.646008593012	0.599227304896	0.662726486635	0.663472552792	0.643293957462	0.665987286731	0.656212435962	0.634411280554	0.622023946593	0.68836700017	0.636227265831	0.649084418486	0.674272232285	0.637635086779	0.629260332373	0.646811533399	0.665778898891	0.670839443315
CS.145	0.595709683547	0.553479008705	0.601397742644	0.628628794954	0.6259311281	0.562131223442	0.60366987153	0.595619890681	0.613431729508	0.598930983647	0.611842338457	0.636266092348	0.620400596764	0.525358689343	0.625993811116	0.548318028873	0.520624788159	0.555581089201	0.535679514072	0.601221991657	0.567898368681	0.613279713466	0.712082033043	0.593153463408	0.555058098912	0.478919032057	0.597210579822	0.558230483237	0.468741129765	0.524030241375	0.701975262436	0.508882390126	0.4956959608	0.67103232461	0.613368573361	0.534400521629	0.563996941432	0.500501921695	0.553953850192	0.684031876375	0.56438302526	0.671897441319	0.445022937173	0.608411231535	0.583254806946	0.658435569875	0.645193205634	0.558182633471	0.594600435529	0.547306699602	0.476348358042	0.473894699235	0.564693146165	0.48938233888	0.656371528152	0.493763076709	0.516577611455	0.521634321104	0.556528435199	0.554888579114	0.646017245966	0.586107706113	0.532571667775	0.539708496613	0.60074223781	0.565892213933	0.508983997644	0.574480478867	0.643097171491	0.501541816847	0.563206107061	0.663818742894	0.506379954189	0.597695618559	0.502535186102	0.480833773435	0.618351458494	0.58855626241	0.597745321291	0.509867953845	0.634715913627	0.600515088057	0.523130951467	0.587464095301	0.612098793179	0.534788727	0.514788522161	0.571465516181	0.664109100724	0.588721648147	0.543021995091	0.623332824913	0.597371569248	0.654334498453	0.616907248697	0.533346514736	0.581121009863	0.584615082765	0.589003877836	0.638465857794	0.602382098639	0.671248405084	0.662001485026	0.611952322351	0.570973184452	0.550794935444	0.510924941106	0.618967166076	0.577909977641	0.571825309121	0.628313063408	0.55299552395	0.64191382975	0.558217547418	0.558413889281	0.540024116891	0.480913271272	0.723290432017	0.720987927799	0.531690905803	0.517222746152	0.734188170356	0.525808887712	0.534301803758	0.61240436264	0.540168400494	0.588608433354	0.517463999687	0.543066765207	0.452569062419	0.639674330563	0.676553186569	0.661549865491	0.583395887566	0.60794158881	0.501652712478	0.589265220136	0.54088868561	0.584352100085	0.697381874302	0.550330459152	0	0.506747368308	0.544835740441	0.559212313283	0.518681641392	0.582693189201	0.512471412936	0.571122924865	0.518606104172	0.544238703353	0.671625677558	0.578418036916	0.571647315612	0.549477238051	0.515691632865	0.554455686154	0.573296149036	0.541107065776	0.598328153691	0.541952170486	0.549935932416	0.553619586805	0.503938987528	0.516131348569	0.598631427353	0.62079017831	0.595541216449
CS.255	0.575352590903	0.589918219432	0.643211384456	0.621926287958	0.624636683078	0.6161410873	0.62574698903	0.621918376958	0.613595519464	0.613001909877	0.592823870579	0.640455450353	0.616164350806	0.599394092462	0.604550083115	0.52040139545	0.56786601333	0.529481098491	0.595726158178	0.608010861873	0.59415771082	0.634776646783	0.67781633395	0.609541917194	0.510803111008	0.548516157881	0.583454610503	0.615117993101	0.545139213656	0.564824226695	0.66270322833	0.553093760689	0.534977764558	0.628781090926	0.56826503468	0.530768442891	0.508852315564	0.594728005059	0.544850763623	0.679376773704	0.574606756187	0.648381073294	0.515626644049	0.583800090098	0.537766360658	0.594047451552	0.561585737174	0.509681908413	0.556684633892	0.513306965749	0.495087556571	0.465209545333	0.558995745217	0.489862803435	0.613282784398	0.503060266544	0.479032194551	0.521636610817	0.538772709999	0.499586824418	0.635675917831	0.593197946788	0.584421677431	0.592498510086	0.58089999491	0.57166602247	0.566845441881	0.598389079216	0.656160931118	0.546223449076	0.593804082407	0.621059104635	0.570597879948	0.607356958719	0.560899713613	0.552189638425	0.602148577977	0.577897620571	0.631964456711	0.597746744581	0.629065708943	0.621739097409	0.59275223527	0.630832751418	0.636232220756	0.58512718231	0.579555318393	0.617111394952	0.628239099925	0.570299361288	0.571045935884	0.586756254558	0.648570563105	0.670529489507	0.654911212033	0.55725220635	0.612229240674	0.609254953855	0.60718777006	0.58377161154	0.650496980445	0.700520566625	0.679652938795	0.576831652599	0.594207707827	0.606584241099	0.491228572228	0.606045642496	0.649667904156	0.554920475157	0.573136294827	0.539631362802	0.645881448164	0.517071692742	0.630781913642	0.578539564328	0.519597095227	0.715859613163	0.6678440497	0.554124851576	0.471943780578	0.666867376078	0.50011365135	0.538494129034	0.582320649056	0.607618354134	0.521902951045	0.506622293875	0.506888640674	0.537058669056	0.587833596181	0.620113945543	0.631837225339	0.563123518603	0.614900910156	0.525760741523	0.612935551451	0.502371767686	0.545677399602	0.628573617417	0.493647234418	0.506747368308	0	0.528664259645	0.594111712375	0.618391919682	0.559432877067	0.587848082405	0.626459832076	0.603021319781	0.602190293916	0.635034816556	0.60705936769	0.612332106612	0.589082713745	0.623914411722	0.628209488753	0.602757329556	0.585878117883	0.641091737598	0.592729489974	0.621278297616	0.612599738596	0.561784554192	0.584379863214	0.613239277981	0.641782166011	0.658736585777
CS.390	0.609548738056	0.601408479458	0.690025223791	0.687254258769	0.687540312688	0.658385581414	0.681081317258	0.646956021376	0.665214088314	0.666602117711	0.601966878273	0.663612534486	0.663826941397	0.649343754868	0.598180692888	0.569163751206	0.581105383215	0.50086947915	0.628182888899	0.606372989171	0.623326935001	0.671744021446	0.66089407335	0.607697773186	0.531098437602	0.543262233441	0.584574247099	0.615673038106	0.583429958278	0.558874118992	0.623313359694	0.585795870227	0.543501973896	0.636840500413	0.587766081763	0.528384055961	0.537593227679	0.635673537529	0.562766314111	0.650920489478	0.574624149433	0.635983287617	0.556424365574	0.585367315984	0.51836550048	0.560387776971	0.573072906784	0.531410143949	0.528166467934	0.516118760385	0.491042028508	0.483431428835	0.482673391972	0.471916737426	0.589762532084	0.503816612274	0.484251901936	0.483986518414	0.577351491587	0.528125027212	0.700574686357	0.600529102472	0.632586825142	0.608476952905	0.580848249189	0.577185594351	0.579388777851	0.572024413187	0.639481001958	0.583855778372	0.653238102156	0.654105793857	0.592206508964	0.593853803494	0.58821807658	0.612729979628	0.634042257476	0.642695301077	0.69374388619	0.651542525914	0.681364636109	0.659140001164	0.646735850453	0.68613156634	0.688826815918	0.652190220837	0.646720754476	0.686534028931	0.700081006796	0.63055803571	0.634865952467	0.574982949861	0.666327595007	0.693968799399	0.657852786015	0.621487272954	0.636518004451	0.641341074245	0.642802189463	0.5890362111	0.695542114137	0.712144278871	0.694162523762	0.641499681144	0.637193580506	0.635257467571	0.525166354792	0.617804607249	0.635924320873	0.556099652543	0.592509185035	0.540435189717	0.676429329359	0.555907938707	0.634211704662	0.58482739313	0.550939027435	0.697360892946	0.67495675057	0.56543189959	0.550862032512	0.669856623216	0.496747069938	0.505052118646	0.613470154889	0.626140582357	0.527908060292	0.514732057252	0.509685830979	0.576726406523	0.59951338493	0.627261568442	0.603078884467	0.583282371439	0.625938877094	0.507430128286	0.586094967252	0.537496725438	0.586016348755	0.651179599114	0.508799371168	0.544835740441	0.528664259645	0	0.623723114867	0.637903369223	0.619077528055	0.603887292469	0.644955033138	0.604829488854	0.653926575837	0.658736513171	0.683059561665	0.637714745243	0.65014467208	0.653636475489	0.649475309799	0.628607604692	0.634108159478	0.692062973103	0.63504765064	0.654024239304	0.663209080164	0.644002236899	0.62958521097	0.668351036656	0.679455300404	0.684546334044
