CS.009	CS.039	CS.017	CS.011	CS.106	L.004.M1	CS.257	CS.084	CS.092	CS.098	CS.037	CS.176	CS.263	CS.105	CS.091	CS.305	CS.171	CS.155	CS.154	CS.230	CS.056	CS.050	CS.067	CS.063	CS.062	CS.065	CS.366	CS.327	CS.115	CS.137	CS.213	CS.375	CS.376	CS.136	CS.232	CS.236	CS.378	CS.292	CS.126	CS.205	CS.374	CS.128	CS.224	CS.282	CS.302	CS.359	CS.166	CS.369	CS.268	CS.177	CS.214	CS.385	CS.178	CS.349	CS.254	CS.372	CS.348	CS.183	CS.147	CS.129	T.CS.079	T.CS.001	T.CS.014	T.CS.019	T.CS.089	T.CS.020	T.CS.025	T.CS.004	T.CS.071	T.CS.080	T.CS.038	T.CS.003	T.CS.062	T.CS.034	T.CS.048	T.CS.124	T.CS.104	T.CS.178	T.CS.118	T.CS.117	T.CS.120	T.CS.125	T.CS.119	T.CS.126	T.CS.112	T.CS.160	T.CS.122	T.CS.123	T.CS.144	T.CS.139	CS.241	CS.103	CS.015	CS.087	CS.246	CS.082	CS.006	L.034.M1	L.024.M1	CS.356	CS.088	CS.237	CS.085	CS.110	CS.238	CS.113	CS.387	CS.189	CS.191	CS.345.0	CS.233	CS.304	CS.078	CS.188	CS.207	CS.330	CS.364	CS.363	CS.358	CS.325	CS.158	CS.361	CS.318	CS.223	CS.227	CS.112	CS.194	CS.163	CS.322	CS.331	CS.080	CS.339	CS.152	CS.321	CS.285	CS.326	CS.255	CS.390	CS.270	CS.262	CS.253	CS.145	CS.370	CS.393	TFS.020	T.CS.066	T.CS.026	T.CS.055	TFS.022	TFS.025	T.CS.045	TFS.021	T.CS.036	T.CS.049	T.CS.061	T.CS.008	T.CS.031	T.CS.043	TFS.027	T.CS.109	T.CS.095	T.CS.142	T.CS.157	T.CS.151	T.CS.166	T.CS.141	T.CS.152	T.CS.158
CS.158	0.548960809737	0.567234620691	0.615457128658	0.633256218797	0.504099847266	0.676919127054	0.59209289659	0.579848512644	0.587426103903	0.665600787704	0.594239702565	0.595397047232	0.612310472077	0.625600572575	0.608201042985	0.649212925774	0.560721808171	0.616550467812	0.644707266957	0.596822460267	0.580196553426	0.565821679688	0.603169095859	0.540276107249	0.58340842899	0.612178569927	0.625308109811	0.61341648071	0.558339834109	0.648268997717	0.578489912428	0.58930392303	0.571022453657	0.533538777731	0.570960990965	0.581866874234	0.603111810097	0.569900032079	0.625857575505	0.631488596466	0.587635618477	0.600594569429	0.670966060946	0.605764582329	0.641738688481	0.651075234053	0.637605325549	0.626207418926	0.607948343578	0.646934570786	0.629797672724	0.625231401596	0.644301086141	0.620855757114	0.614747716765	0.603613104229	0.617341388797	0.62426827052	0.603612548331	0.588810218779	0.614466086151	0.62314082119	0.604634865841	0.612613799152	0.63619143553	0.670651079124	0.627202073483	0.633862631783	0.652725442942	0.646324794552	0.641568490784	0.660156249274	0.649295049905	0.649373556379	0.621029552019	0.628467494635	0.673206907508	0.6633181961	0.623391743888	0.655607908466	0.652827987544	0.641765374047	0.649248372429	0.638482932882	0.615304203237	0.684187122096	0.655699279167	0.641518374165	0.673368860085	0.683174602627	0.652181098343	0.577329155183	0.64561012	0.5825797856	0.628413717467	0.590438157868	0.58829171822	0.613082136575	0.661097706696	0.649077013044	0.640361978171	0.521307405572	0.541801221483	0.545093521176	0.598624567182	0.606148631547	0.605976254905	0.603623246469	0.648256048895	0.599544948835	0.566727635057	0.630959017007	0.618733878009	0.67819138176	0.598460420525	0.611424715078	0.623454925779	0.585247612345	0.6440434502	0.678007047305	0	0.61569020576	0.576904477698	0.595133162157	0.665414960395	0.483595846201	0.639717867733	0.534858155074	0.620675960369	0.593795561787	0.543563757889	0.630265458038	0.619763534267	0.62059250257	0.595139553139	0.603560906424	0.587833596181	0.59951338493	0.627587588694	0.608478977153	0.646450184033	0.639674330563	0.616645880683	0.592406557503	0.666715178821	0.680536442488	0.665396761247	0.632050986099	0.682977280296	0.63796456751	0.631532253683	0.653124288875	0.604393639319	0.636059129927	0.637451110314	0.652846363288	0.621757600944	0.63652571055	0.656870681969	0.681151248101	0.684316722432	0.674344339983	0.635372274267	0.676577840166	0.639987934016	0.666363331683	0.645472883226	0.660689155174
CS.361	0.60242964483	0.637976015107	0.657588347411	0.683264820271	0.662797218159	0.69604809709	0.667416967118	0.683389969946	0.693472866558	0.706679484822	0.641028798695	0.591303029721	0.634841241141	0.655710292017	0.620209294098	0.643006246321	0.654785746927	0.649966584117	0.669103803784	0.557402921064	0.624198814407	0.64727789699	0.639637630537	0.623652165401	0.61674861498	0.57528564002	0.59445662326	0.670330199212	0.616329453375	0.63944348752	0.568606326649	0.522847654842	0.575210392154	0.576694640801	0.643003821219	0.671175554193	0.613331990916	0.601377705096	0.591385691215	0.596728556432	0.596910062016	0.573334762342	0.659432988997	0.560362887215	0.598815499028	0.649448075357	0.625245080341	0.609028116138	0.635766086074	0.604661190074	0.522832010573	0.589231225851	0.612356560628	0.616246886555	0.584614868049	0.60689669303	0.64349711297	0.596564574642	0.540712302734	0.620561978658	0.562302094159	0.623955963757	0.636255949834	0.586701575688	0.62736521221	0.724583767383	0.6129259496	0.615179399722	0.65214211045	0.606009719181	0.707024506137	0.667543778315	0.651842497401	0.62004150707	0.626361006378	0.679870599607	0.70225367803	0.677885903236	0.629524511482	0.667319018418	0.626479160628	0.621608460898	0.730410827339	0.632626265525	0.611047825645	0.701419102104	0.653385079463	0.620524986193	0.689500660097	0.704827350941	0.687846868281	0.641842619021	0.681910961569	0.614225560477	0.619277545596	0.668995696183	0.614312916979	0.641177111468	0.678591367814	0.607652917489	0.632781980262	0.597139256576	0.677793674871	0.615496866182	0.655891429002	0.619662834782	0.543167546005	0.617111179011	0.66251249141	0.626599634736	0.674514759517	0.640982180148	0.617092155561	0.574292453776	0.612528430044	0.552373750501	0.586436088075	0.575483294256	0.633118991302	0.675849453068	0.61569020576	0	0.569852263095	0.552610710219	0.653825579573	0.585387118862	0.631127863618	0.582636502366	0.57982121521	0.615671734181	0.613468673184	0.559613756014	0.60397105524	0.621484518886	0.583633891152	0.600344486005	0.608038772445	0.622430397561	0.578026224015	0.602886657536	0.636299393292	0.566817730052	0.596635086674	0.573969273332	0.680634264993	0.679778120813	0.638058569358	0.641365473553	0.682013626799	0.596137458964	0.619554983742	0.653730716139	0.680316041214	0.622336565707	0.597213395561	0.588927935609	0.634717786072	0.638850487751	0.64466124325	0.694066342612	0.714597598392	0.65126611379	0.64782893338	0.669049982066	0.619527866011	0.654279780374	0.617587542281	0.645159689524
CS.318	0.545814811657	0.634910507759	0.662216743628	0.668166429551	0.617716683458	0.664092761883	0.677072340007	0.666654605834	0.683343747902	0.687776215423	0.623036644657	0.57601795535	0.625392460006	0.628471720539	0.588031831924	0.613467991425	0.650613155991	0.548791298947	0.652424175588	0.534205259098	0.561897986495	0.667650425555	0.631798898843	0.602393560323	0.639243389123	0.559994816745	0.519400906495	0.645655317605	0.62310871969	0.563228468375	0.475984179887	0.574777686571	0.487000541547	0.538739572018	0.601669380598	0.638715037717	0.616230008739	0.544100367129	0.560276583102	0.488963710088	0.517881888762	0.531414230607	0.620767676361	0.443730217451	0.582544067095	0.593850805702	0.540577861267	0.578907300966	0.591997082262	0.553226906232	0.547088382094	0.504809819393	0.607802789819	0.510922458672	0.499013299466	0.509211126583	0.574228143864	0.546844060706	0.493751645263	0.591681047035	0.526118008797	0.549033222077	0.597951643528	0.609846184003	0.570923667108	0.707022252313	0.586575319867	0.548616204684	0.585774498056	0.577615787323	0.684573130473	0.634676634083	0.631241830627	0.637583057271	0.597251027957	0.655945861886	0.68451817254	0.656068262129	0.528579777499	0.630864920181	0.622233262621	0.594201065193	0.693444888195	0.605475836379	0.601452842312	0.670356037701	0.616253904318	0.60132864802	0.668899899406	0.673510474365	0.680638550333	0.641615310205	0.707980243895	0.64094693218	0.611593370608	0.646857331085	0.623383836132	0.609123012161	0.686326521581	0.645857377695	0.692769249083	0.559483872429	0.64098597681	0.591255220967	0.64231337814	0.643687353972	0.49181731841	0.591869999771	0.646266765122	0.630753540979	0.666818417974	0.630129534987	0.62415909191	0.591613440542	0.557293585623	0.511592103969	0.533257825259	0.448243921559	0.56023860063	0.62030662686	0.576904477698	0.569852263095	0	0.496420517123	0.6201628503	0.557786818604	0.553012384895	0.586673331388	0.462201104679	0.50860893808	0.576000184174	0.581509906043	0.580267322477	0.604465072629	0.54838012595	0.515482305307	0.506888640674	0.509685830979	0.501878701101	0.551869300722	0.622754627166	0.543066765207	0.520182541581	0.623283933419	0.647791115028	0.669485904404	0.629170618078	0.624548337568	0.652284732002	0.548065343738	0.627780368333	0.624289440803	0.654382210019	0.520449078225	0.569837033573	0.57362861023	0.64024162722	0.644660514984	0.621537590351	0.661553804669	0.690587949242	0.65870268842	0.66902103327	0.649949519095	0.619847217307	0.6841832153	0.630437826499	0.624357654102
CS.223	0.576785460374	0.655317480719	0.690800986053	0.635614117457	0.62256953468	0.684209506203	0.660818300534	0.658470370209	0.665061923544	0.67484754918	0.639475121557	0.561962622688	0.621019938635	0.638514994768	0.575314251163	0.622568425122	0.663139834129	0.578843406674	0.665041488131	0.563420739818	0.567180926257	0.658549070632	0.63312934472	0.609175975038	0.63418654013	0.533614430504	0.554854046177	0.656984540216	0.622102467245	0.574875484144	0.554936619685	0.555169446541	0.502468855322	0.537717782775	0.584802239543	0.659884034791	0.629549520518	0.559238026743	0.536617707392	0.551733487482	0.564628756424	0.510716140163	0.609967713298	0.498626489992	0.604838287235	0.572638672514	0.5190476826	0.555872123114	0.56838320734	0.538813723194	0.509424192278	0.500395612468	0.569138773424	0.496859728011	0.474907510038	0.476599524337	0.553789510139	0.541073809012	0.506508306733	0.56084349541	0.529245023933	0.623295303411	0.595737533106	0.600375017711	0.57525729542	0.692135707002	0.597656476817	0.572809552683	0.606413728121	0.59710794886	0.658500575232	0.658015802328	0.634255060347	0.640802494286	0.612177785297	0.658710197648	0.674418845326	0.637522672275	0.551824031737	0.635747602845	0.596276481965	0.597617326161	0.669800457024	0.591448539203	0.602239514834	0.652768368661	0.617795508698	0.601053211543	0.662042297707	0.67803666751	0.674777624725	0.632498656081	0.694704924497	0.647751502005	0.609478263965	0.633073199581	0.62860058578	0.632125869586	0.679287427966	0.638045528706	0.692342796705	0.557280355987	0.640465427847	0.581445755199	0.634672741574	0.649204714953	0.497491087219	0.586928010558	0.649378230208	0.647179635408	0.66101708273	0.62380468568	0.643338473177	0.543515495596	0.571735901843	0.498764244174	0.572278569832	0.518016566031	0.620093638796	0.65501153695	0.595133162157	0.552610710219	0.496420517123	0	0.640930500572	0.577132925691	0.576798177436	0.592087890306	0.523606400769	0.542895356488	0.58849417704	0.597086342622	0.576423779094	0.639164456714	0.590880045389	0.525837171687	0.538494129034	0.505052118646	0.510541809768	0.573838657912	0.61939127263	0.534301803758	0.520053089826	0.599533905986	0.654710029784	0.668485110599	0.63787165124	0.621269813295	0.648939721304	0.595321861866	0.632966634739	0.633164273089	0.645496554679	0.568238337351	0.568657324754	0.615982441647	0.638668130325	0.628331911693	0.645391738171	0.663990588526	0.695377987695	0.667086675904	0.669528792835	0.649081041931	0.596907509752	0.678433306867	0.616576529709	0.633933707486
CS.227	0.632000894953	0.734025752339	0.766260678054	0.774720643679	0.737817132929	0.790098159648	0.753195122602	0.769445982722	0.789587030533	0.804836698449	0.693942283103	0.698006980674	0.763965225573	0.770987335059	0.636678209721	0.787013914649	0.736533037698	0.741252247586	0.595886123506	0.625711324143	0.663265614681	0.699693252821	0.586968209931	0.68202667129	0.748793402535	0.682170014212	0.585476074205	0.740520957292	0.674138895745	0.73812513946	0.631227559769	0.654566758408	0.63039015962	0.685345321599	0.746091958688	0.719061696391	0.645587286975	0.67178138156	0.731034888173	0.596728787082	0.630768362427	0.715143575141	0.576155658621	0.64548075673	0.621165757808	0.628222264953	0.690465822532	0.652897077732	0.699495562951	0.636332244751	0.649315341126	0.686264256152	0.725119987793	0.700489664087	0.659765245672	0.673440063072	0.722920994617	0.563378279114	0.636738056466	0.722363045174	0.60378450444	0.662017990546	0.749520263521	0.711967546956	0.746871959063	0.804327463687	0.744806954243	0.720438475956	0.765700923389	0.702906958035	0.810408217426	0.774246729261	0.777021979338	0.775649382495	0.725282507695	0.790412716005	0.805658847067	0.789854393603	0.729159797218	0.774481704691	0.748278339635	0.743925436501	0.813102160218	0.7665195313	0.747850043152	0.816461945945	0.768791372216	0.739668623292	0.79725714029	0.821824196376	0.786673772823	0.737412005284	0.782491130933	0.721605913468	0.760871300042	0.760475807596	0.732727968465	0.730475689608	0.771797819671	0.674907115924	0.713585671996	0.587151325165	0.759281107842	0.66218998044	0.730274099012	0.730177261644	0.666663632184	0.672842572944	0.775632796519	0.589441900987	0.743130034561	0.702680031926	0.729045977918	0.657999288218	0.620937178819	0.6291432157	0.614054803976	0.651123209768	0.592138085003	0.610406607625	0.665414960395	0.653825579573	0.6201628503	0.640930500572	0	0.645691283399	0.583473003168	0.644692418588	0.611228373817	0.711416238073	0.681402302496	0.679948803934	0.757408776763	0.751917780569	0.585387893015	0.657113271439	0.666867376078	0.669856623216	0.653098869226	0.673936170994	0.630788547695	0.734188170356	0.690864876142	0.727917241375	0.795947911076	0.782522211588	0.661246019705	0.75791113463	0.79347183352	0.706371161282	0.747506257854	0.740032012215	0.761555087182	0.663534833068	0.738343200273	0.719257921355	0.758617338963	0.761892146696	0.767797747801	0.805744471363	0.817477682009	0.772149295898	0.765941795979	0.783309933365	0.762133388491	0.772447633377	0.766897173382	0.772291660174
CS.112	0.556702691127	0.541305870032	0.60934894568	0.62859109864	0.502303782056	0.675783971617	0.601581358496	0.554057422326	0.602706429179	0.654325403681	0.585505176461	0.612091406155	0.604096785498	0.624431715348	0.622108829513	0.650250754849	0.572489824207	0.624506450066	0.602763348083	0.584339376173	0.561197555801	0.552583235955	0.599662184083	0.556575669764	0.582762710272	0.586594464779	0.62775193361	0.593502606121	0.554495595307	0.632514424115	0.554260882744	0.583203573717	0.56858087459	0.479463896812	0.562722125921	0.593547016318	0.583448174296	0.515246683125	0.613218184447	0.630305417872	0.575283462832	0.5966408501	0.682527847485	0.587402726693	0.62868295802	0.656728265714	0.604450805568	0.579149439339	0.589624910505	0.630620411545	0.604902121065	0.602130647501	0.603317341339	0.613795991525	0.584395408073	0.585340822557	0.610648919013	0.589453655615	0.583211319913	0.590667891314	0.59788849579	0.596789564665	0.607086504514	0.568220573089	0.630819469632	0.682061799778	0.623533920183	0.626395968339	0.658432849549	0.615433267886	0.660663184036	0.664611163808	0.627589344591	0.64315370481	0.620766074859	0.619290785183	0.683515581266	0.661375336307	0.615546934675	0.659873688438	0.637756402903	0.63096358678	0.670013404905	0.654217937359	0.636624797672	0.682185806963	0.65751566361	0.640725272023	0.668662170352	0.688963833632	0.652589699919	0.550445169897	0.639312233116	0.600797061852	0.621176728083	0.580842581139	0.57606559044	0.589079259089	0.675180269155	0.643632807728	0.647359651932	0.521679589725	0.558779751915	0.532749613173	0.611461341	0.583469429108	0.582480385785	0.591144162294	0.646057475922	0.604809521553	0.562373077995	0.613501992725	0.61567515595	0.641474590604	0.607864683138	0.580611585908	0.606158857122	0.56722949596	0.6421894083	0.668055804158	0.483595846201	0.585387118862	0.557786818604	0.577132925691	0.645691283399	0	0.631716243646	0.51199368733	0.586176069406	0.579509044864	0.533698194404	0.622435198478	0.62175729664	0.62638222421	0.594379834984	0.586351962662	0.582320649056	0.613470154889	0.555134733644	0.586887075976	0.62407966209	0.61240436264	0.587142391692	0.582852677132	0.664324535484	0.672440608983	0.624915929767	0.628315533621	0.677771922527	0.62939407185	0.630634036196	0.643305965582	0.613880592371	0.615296705327	0.638732885665	0.625343707649	0.61302271515	0.653333821763	0.64284488086	0.677684382269	0.678099739856	0.678036317809	0.633476241127	0.666215265068	0.64590169481	0.657824611475	0.627652503842	0.654006289296
CS.194	0.580142356305	0.720584001545	0.740201270532	0.755786391839	0.735622255758	0.746650557972	0.735340631457	0.749124792842	0.779107459978	0.768949100578	0.701943295624	0.691599177451	0.721097837624	0.729525549794	0.664982165957	0.733600162496	0.753887177966	0.686228126574	0.640996618848	0.651970641515	0.678893309495	0.698337197879	0.603317825955	0.714060632525	0.7306264774	0.685296361199	0.540398964661	0.731769735053	0.665633817004	0.693573864999	0.547701740918	0.642576494741	0.601312390504	0.651941644713	0.724333449168	0.734205337118	0.656431325666	0.645699243688	0.671321621697	0.507861384942	0.605476935323	0.67424967731	0.576944841641	0.567595599204	0.608149620478	0.61729896801	0.622756593941	0.619661288706	0.680329761679	0.586834669443	0.64421104819	0.640803345225	0.70332192715	0.642244432016	0.584609486984	0.638146594418	0.68953781447	0.600507522217	0.552774161102	0.654044773223	0.547859513099	0.586947409713	0.740505548605	0.687172029612	0.687856434385	0.779826380236	0.699869211492	0.656801310387	0.701479361548	0.63704732244	0.770810571726	0.732771331252	0.73675851125	0.743757078803	0.693842648668	0.760563635627	0.786156450143	0.752599222215	0.652605304653	0.729946365864	0.710088117364	0.697026762954	0.779297678316	0.715552119576	0.701526896635	0.761492483456	0.722881917317	0.698363735966	0.753265594398	0.770808847531	0.766123621092	0.735864072038	0.781585822764	0.73070163949	0.705773632589	0.757139879461	0.717102830365	0.690952863652	0.750687496911	0.659842786682	0.751119527204	0.643350312405	0.744270246016	0.616147706215	0.706434294586	0.728516997436	0.622557177096	0.627645815375	0.738685336084	0.628088233825	0.738042599167	0.709806678836	0.718638640578	0.639106254405	0.63182424946	0.582839970869	0.619708288764	0.589881887139	0.481102659605	0.550862767438	0.639717867733	0.631127863618	0.553012384895	0.576798177436	0.583473003168	0.631716243646	0	0.6742532832	0.509208175665	0.647790493588	0.67905429885	0.635948056905	0.713830111131	0.712241276174	0.612019684917	0.594808437015	0.620113945543	0.627261568442	0.574478584912	0.595115008702	0.591673272793	0.676553186569	0.606785937606	0.674254415783	0.755034167896	0.762896218668	0.586611329282	0.70537379758	0.756043707711	0.662995191612	0.717990278314	0.693900724822	0.758341242283	0.583169377232	0.685472855757	0.660401649865	0.710888103487	0.714920661061	0.721035906987	0.771462837454	0.770902106029	0.72646567278	0.740682570958	0.724835640685	0.723852458663	0.730110033616	0.725806056678	0.734104692567
CS.163	0.575734900148	0.584198058123	0.646967951573	0.614671155925	0.526276625123	0.685558994738	0.612099132449	0.596922650017	0.613202367315	0.676045422133	0.626592586088	0.579016808335	0.610317596455	0.619953405293	0.622130157411	0.6412722074	0.562818346006	0.644688986815	0.652499583988	0.558735428622	0.581883184005	0.589195365445	0.631188251884	0.550272320708	0.577636808449	0.582553115494	0.632082647337	0.621519612511	0.548630094397	0.634931848848	0.60649410174	0.58861685022	0.580676253435	0.491538272483	0.547164237833	0.585121529404	0.589537489956	0.561792092003	0.609283521587	0.638072943171	0.605204452473	0.621515016322	0.666124364968	0.606385493289	0.627054541431	0.615249091757	0.652778658026	0.613779496597	0.61521400144	0.639854543668	0.589416765886	0.60093981914	0.626419486413	0.618901195218	0.624858894758	0.631208542831	0.631311395788	0.637174370625	0.592936268801	0.606069803025	0.614470050996	0.650143834934	0.611880887859	0.596712904127	0.642226099067	0.68525166868	0.606509811167	0.62041723128	0.650220569049	0.654396521009	0.663768096314	0.668198804069	0.642474027836	0.644955716987	0.608953042232	0.627412879136	0.67894822845	0.663233766284	0.631567383863	0.654454536177	0.628557463648	0.627779695993	0.665942357332	0.631802380602	0.622209893908	0.683932120149	0.645845533049	0.633819008086	0.683985503157	0.697413454103	0.669450132728	0.576366962249	0.659721027129	0.576296899199	0.60553678192	0.578019774242	0.57586426007	0.622196584407	0.675735066507	0.634176761987	0.636453501839	0.501388565908	0.578925511198	0.576861425278	0.612357363893	0.610059294465	0.596251397878	0.606380626404	0.639587296604	0.598058815299	0.577340248401	0.61778801344	0.619375754874	0.614814646128	0.581871400076	0.606779019947	0.606881656478	0.580626162647	0.669377351703	0.695691784079	0.534858155074	0.582636502366	0.586673331388	0.592087890306	0.644692418588	0.51199368733	0.6742532832	0	0.622273850099	0.608743059996	0.545572698035	0.604720418006	0.620705882353	0.604594936312	0.57024652525	0.597408348925	0.614077230166	0.615216997097	0.6156300796	0.642899985722	0.619140693268	0.604352741943	0.61024743796	0.60564063605	0.671374367568	0.654860590603	0.673706623173	0.643146703264	0.668343410475	0.621425295905	0.621113804709	0.643239428597	0.606772845108	0.632681178728	0.642068357918	0.648652716245	0.6389515394	0.645373246273	0.651817127606	0.676664214554	0.691185821605	0.6743076515	0.644424120741	0.670444902124	0.637017047003	0.685638704445	0.620700257702	0.644745040373
CS.322	0.554743040961	0.673390833508	0.699390248794	0.700491422979	0.669121833568	0.680991928869	0.691036550117	0.696855760825	0.709915295112	0.706928681571	0.643003916194	0.605454790067	0.651141348564	0.673630584812	0.61093121022	0.670701123776	0.696675154378	0.615979614475	0.641784681072	0.587025219906	0.586511324371	0.668751927217	0.610352663393	0.660396963135	0.664662538512	0.58671061911	0.54975828655	0.696944809269	0.634192187427	0.621617885494	0.514616395468	0.581582010259	0.505884470171	0.579163358197	0.632526443548	0.668661411259	0.622961469496	0.56419129984	0.60335952873	0.534328929119	0.543494405572	0.550594415454	0.606035645886	0.504767368351	0.626042393746	0.609358332331	0.537927203324	0.552631301905	0.580350588417	0.511472121713	0.573007425234	0.53588714877	0.586283247779	0.542859707029	0.498252180146	0.524564921218	0.604174480422	0.508273359135	0.496228949835	0.582125726185	0.54190710199	0.549726488531	0.657743859037	0.637995003776	0.610925735059	0.731095993633	0.624072753164	0.591267278246	0.651882876387	0.596932844636	0.712229864246	0.670662605948	0.671572789027	0.667583067644	0.631501912756	0.695381041426	0.713400000442	0.681228137584	0.588361812389	0.669733579748	0.634383973953	0.629684862277	0.72453226541	0.65434052868	0.647409648412	0.699857100408	0.653163299909	0.638497043484	0.694130538651	0.709547946106	0.719887109394	0.672884931835	0.726101359579	0.675674540146	0.653618803032	0.680747097874	0.662373185205	0.631608353645	0.706176321161	0.651135219058	0.703874520653	0.582805150788	0.671441283409	0.566002183684	0.665241448968	0.675974962177	0.542055199312	0.607810961619	0.677232558234	0.628055091903	0.69421162483	0.670564795565	0.668362699441	0.600762396891	0.592734065616	0.529377574394	0.577326503733	0.483674207978	0.574903719645	0.581415285085	0.620675960369	0.57982121521	0.462201104679	0.523606400769	0.611228373817	0.586176069406	0.509208175665	0.622273850099	0	0.557613418944	0.604405404277	0.619968094912	0.617008305128	0.657438978311	0.583709864568	0.543620907814	0.50792766541	0.550157713108	0.497355021019	0.548990385926	0.603788906862	0.570393783839	0.504125084644	0.611257732434	0.688299030707	0.699440015429	0.625990729848	0.667456914839	0.687665404851	0.599897893052	0.674875276261	0.63651389832	0.69758922684	0.538605479312	0.610763123723	0.605889892652	0.649056229725	0.65565489896	0.64871657658	0.706895361496	0.713853537999	0.670041077951	0.693103476387	0.668526833803	0.660130289245	0.692192918226	0.672142166621	0.66835163312
CS.331	0.593051098241	0.607426195825	0.617215002737	0.544296547709	0.572728260765	0.585658746406	0.602499798736	0.574835194211	0.566747896611	0.576751088079	0.632193063683	0.533966082647	0.509056100179	0.577462906023	0.59333009622	0.542788185561	0.610682808876	0.508334852524	0.720877516144	0.647677371134	0.585091673358	0.636759656209	0.691967859966	0.648017046934	0.566820078822	0.571023593981	0.627973153323	0.626039776262	0.623578904887	0.539685579198	0.570259689367	0.582416160091	0.56878009585	0.549760057745	0.530866423754	0.637622231109	0.650475135353	0.494860640821	0.499813478737	0.600003882605	0.565130131674	0.493776909133	0.710292089637	0.561097830486	0.666272941963	0.656434465938	0.548239717003	0.628329942315	0.58025738361	0.59144043228	0.568047658786	0.470134441557	0.555653214322	0.503967011196	0.493632465879	0.513484225204	0.505682543755	0.613030780276	0.564199515591	0.543815870711	0.611882087843	0.634825626287	0.559546446878	0.595495744889	0.552654182672	0.609186415358	0.532252352457	0.579737493552	0.550435843549	0.61694877956	0.570462805969	0.594593935397	0.560647677486	0.554002382371	0.573632435531	0.548380005313	0.561735392104	0.486993656005	0.520715584755	0.555638868818	0.564744476367	0.574974386685	0.56442754795	0.517607178595	0.584842420439	0.547351771785	0.52942408275	0.551526308935	0.586496513269	0.579593716492	0.575611667532	0.549854802114	0.654763253284	0.658344990499	0.514025652924	0.557991798776	0.588027690073	0.568440496255	0.656950711098	0.691159628596	0.70498676794	0.588168919441	0.562299513055	0.597492118342	0.607173571849	0.628604218415	0.551169344712	0.579722016162	0.575854855898	0.71595392375	0.588251223543	0.662815057176	0.640529033092	0.625154616152	0.605797704335	0.528383127254	0.63793061521	0.532353931168	0.672232820477	0.700776202552	0.593795561787	0.615671734181	0.50860893808	0.542895356488	0.711416238073	0.579509044864	0.647790493588	0.608743059996	0.557613418944	0	0.575544052353	0.646921810223	0.490542178741	0.580246923935	0.650006823693	0.522783528493	0.471943780578	0.550862032512	0.538010823742	0.585446970152	0.664549521933	0.517222746152	0.521688093913	0.619227727133	0.559063522306	0.581837428339	0.670660587566	0.588694563292	0.55627661458	0.60485006612	0.619222129315	0.627644133267	0.571531054954	0.595455184067	0.59498691175	0.615342888606	0.582504045464	0.608063848131	0.600348381933	0.558399814014	0.591020640889	0.661627656592	0.625672412177	0.609388729578	0.550610845696	0.651754168427	0.564934159658	0.537749946774
CS.080	0.577058096068	0.580202639425	0.607744974441	0.600580860482	0.502227588377	0.6304359155	0.603479423715	0.558794373231	0.584937837743	0.597440707781	0.625870687509	0.596751428157	0.573024809642	0.492381881941	0.584395620989	0.582633528639	0.5787598175	0.59746678503	0.666267053902	0.603494490928	0.608558956159	0.564941099564	0.647311023272	0.583078100694	0.544139602556	0.5752479193	0.636030588098	0.58539865534	0.58962500281	0.595797292119	0.616542134244	0.586209600685	0.585989583956	0.5245003337	0.549015359309	0.627507558801	0.61091863452	0.542665935584	0.564286565927	0.652316304351	0.607189833184	0.582581636193	0.666415230256	0.612756478426	0.650894127814	0.648853025252	0.621367373627	0.641869395079	0.593642361431	0.616917906119	0.598408263104	0.585931551837	0.603835675232	0.571530635889	0.602678292159	0.591937423024	0.592931177155	0.63737684609	0.577667675045	0.574131493621	0.595003620578	0.662914771084	0.596164175649	0.598633959297	0.596359829439	0.63337994477	0.57570122006	0.575427856318	0.596609980686	0.595355345014	0.620727876265	0.608378514571	0.58161861312	0.609944606261	0.592976423816	0.591183129382	0.624291532351	0.621436600799	0.591774692826	0.597001505139	0.583258800992	0.580583378317	0.64064560734	0.588041387264	0.603546258657	0.633883898039	0.592398323331	0.58122037722	0.640093682549	0.651191347255	0.600541958842	0.552408701901	0.618440522068	0.576736044394	0.581491698803	0.575009580827	0.535251787084	0.593143497398	0.629101971877	0.654038109968	0.624671800878	0.548038720526	0.532529811872	0.563685159592	0.582155597895	0.560060993171	0.562117050373	0.584649359732	0.598125835898	0.653070431962	0.57534923811	0.640772264803	0.576796711821	0.628640219274	0.591892501175	0.57770647847	0.622807287887	0.579186295673	0.686884714311	0.684283122418	0.543563757889	0.613468673184	0.576000184174	0.58849417704	0.681402302496	0.533698194404	0.67905429885	0.545572698035	0.604405404277	0.575544052353	0	0.585476516182	0.558083457904	0.565171001872	0.614295602872	0.560590619421	0.563123518603	0.583282371439	0.586297464869	0.597690966429	0.661719270709	0.583395887566	0.586020947658	0.623273344208	0.60103514135	0.604796648791	0.684138960946	0.592881468816	0.610286289173	0.589126862321	0.584113882366	0.578308568073	0.574004480164	0.613064578925	0.600410224421	0.617465446267	0.586035251659	0.59042348563	0.622844668601	0.63189817617	0.638984340022	0.638637147587	0.594960763999	0.620759801936	0.59609838873	0.634764907948	0.585483640396	0.595856949336
