CS.104	L.012.M1	CS.017	CS.101	CS.022	CS.261	CS.265	CS.002	L.001.M1	CS.091	CS.108	CS.259	CS.001	CS.281	CS.098	CS.334	CS.076	CS.066	CS.230	CS.065	CS.161	CS.367	CS.067	CS.154	CS.137	CS.050	CS.155	CS.072	CS.360	CS.073	CS.136	CS.126	CS.375	CS.374	CS.378	CS.380	CS.205	CS.224	CS.125	CS.302	CS.203	CS.128	CS.041	CS.376	CS.232	CS.183	CS.348	CS.395	CS.386	CS.323	CS.177	CS.147	CS.129	CS.268	CS.385	CS.148	CS.389	CS.181	CS.178	CS.256	T.CS.046	T.CS.059	T.CS.058	T.CS.050	T.CS.040	T.CS.035	T.CS.082	T.CS.004	T.CS.072	T.CS.024	T.CS.001	T.CS.056	T.CS.025	T.CS.067	T.CS.048	T.CS.117	T.CS.134	T.CS.124	T.CS.105	T.CS.097	T.CS.120	T.CS.106	T.CS.116	T.CS.121	T.CS.132	T.CS.112	T.CS.091	T.CS.098	T.CS.147	T.CS.110	CS.238	CS.356	CS.088	CS.242	CS.085	CS.015	CS.237	CS.241	CS.087	CS.246	CS.082	CS.006	L.024.M1	CS.110	L.034.M1	CS.364	CS.207	CS.358	CS.151	CS.336	CS.150	CS.304	CS.363	CS.189	CS.346	CS.234	CS.345.0	CS.187	CS.228	CS.330	CS.321	CS.331	CS.339	CS.158	CS.285	CS.223	CS.227	CS.194	CS.112	CS.152	CS.343	CS.320	CS.080	CS.361	CS.202	CS.253	CS.255	CS.270	CS.370	CS.262	CS.393	CS.390	CS.145	CS.326	T.CS.026	T.CS.064	T.CS.008	T.CS.061	TFS.021	TFS.020	TFS.027	T.CS.031	TFS.022	T.CS.036	T.CS.055	T.CS.045	T.CS.043	T.CS.049	T.CS.066	T.CS.151	T.CS.141	T.CS.152	T.CS.166	T.CS.142	T.CS.095	T.CS.109	T.CS.157	T.CS.158
CS.321	0.511641097573	0.568662640382	0.563644237861	0.542899674895	0.62084462199	0.518640259921	0.623322019942	0.616173501572	0.586906489548	0.66000290009	0.621056109912	0.510768768465	0.598445293983	0.498057704047	0.57436105276	0.672046560605	0.658422868921	0.54851769664	0.642231195951	0.569760516351	0.657360378088	0.723056349816	0.749848984133	0.747240320691	0.529440363632	0.655498916883	0.570303847937	0.540474489059	0.596747814439	0.598488399245	0.622672532184	0.505710698232	0.568276590564	0.638919692215	0.643486654301	0.523026884411	0.666798634374	0.733533236736	0.626694323907	0.704763016223	0.459157026584	0.542467190135	0.649466346531	0.635791527404	0.569558084957	0.719547285301	0.633713747981	0.651451180268	0.701656054403	0.616996617433	0.652935854986	0.642782123558	0.60896012544	0.672311123766	0.624064451012	0.684377045871	0.630260053534	0.624640110435	0.585834170226	0.668376148306	0.602686972859	0.619166795281	0.533173389984	0.565609275598	0.508462003374	0.516324503201	0.478827900345	0.526979184076	0.544530353739	0.5412662056	0.715737557681	0.585972591596	0.515270767396	0.48339111165	0.55002463604	0.516638920087	0.505455077911	0.54718035598	0.642988265729	0.529207250786	0.533548944953	0.554908304774	0.549521082651	0.562605717427	0.61084331815	0.538039918431	0.544954932062	0.540085111802	0.527741146155	0.575509872129	0.538940600736	0.661086793306	0.591116680117	0.520427280163	0.590961131654	0.581733077404	0.642885537489	0.521338036756	0.545868989268	0.509211381954	0.581314262419	0.522878808736	0.543716715253	0.639378099637	0.583105366764	0.689440108289	0.667970728909	0.737508235451	0.567971823633	0.556894692946	0.601518350107	0.682459403827	0.628514438664	0.640570730518	0.734908342504	0.66465210614	0.745704243483	0.590999201338	0.597323228416	0.623714316166	0	0.580246923935	0.567579974271	0.62059250257	0.702364363417	0.639164456714	0.751917780569	0.712241276174	0.62638222421	0.511552080184	0.62978175214	0.585680444888	0.565171001872	0.621484518886	0.603585918129	0.711029336959	0.607618354134	0.651517265983	0.62859286643	0.662652170436	0.62998543697	0.626140582357	0.540168400494	0.619334564783	0.720454058434	0.50535994277	0.527084715009	0.543137208927	0.551597710867	0.528566711777	0.509978021477	0.533207804081	0.538318739278	0.571402447437	0.536886196201	0.503914820867	0.49318719301	0.641289556575	0.52282599401	0.510256592694	0.52786553851	0.4986244074	0.491379923176	0.527480165506	0.54834121646	0.531568515651	0.53331786873	0.470614782652
CS.331	0.565848693874	0.590631271668	0.617215002737	0.597417270623	0.604016710535	0.549974958651	0.546744710971	0.548922731315	0.581509345828	0.59333009622	0.557349938676	0.582954242005	0.512947997101	0.515835324162	0.576751088079	0.582072085566	0.577355295769	0.635534964379	0.647677371134	0.571023593981	0.591315364268	0.669128074707	0.691967859966	0.720877516144	0.539685579198	0.636759656209	0.508334852524	0.556553804257	0.535215621065	0.637670169068	0.549760057745	0.499813478737	0.582416160091	0.565130131674	0.650475135353	0.547168111547	0.600003882605	0.710292089637	0.551245534235	0.666272941963	0.560149151991	0.493776909133	0.609000337228	0.56878009585	0.530866423754	0.613030780276	0.505682543755	0.502517213267	0.647989338826	0.466175105027	0.59144043228	0.564199515591	0.543815870711	0.58025738361	0.470134441557	0.611513187259	0.544319856219	0.52020280033	0.555653214322	0.533441375096	0.568060613412	0.60198021756	0.563937737659	0.615133219797	0.563759330091	0.552130298153	0.598919044928	0.579737493552	0.551009185734	0.554617374477	0.634825626287	0.666451125132	0.532252352457	0.590529871995	0.573632435531	0.555638868818	0.593492827461	0.548380005313	0.56954285226	0.591865349129	0.564744476367	0.586974125849	0.583859407141	0.552397398387	0.533223251601	0.584842420439	0.587142197275	0.572967220302	0.570424763495	0.564814042748	0.607173571849	0.691159628596	0.70498676794	0.53832574349	0.562299513055	0.654763253284	0.588168919441	0.575611667532	0.658344990499	0.514025652924	0.557991798776	0.588027690073	0.656950711098	0.597492118342	0.568440496255	0.63793061521	0.605797704335	0.672232820477	0.536228298428	0.544270369586	0.514025065905	0.662815057176	0.532353931168	0.579722016162	0.71669111097	0.60904688394	0.71595392375	0.492836216173	0.590719675598	0.528383127254	0.580246923935	0	0.646921810223	0.593795561787	0.650006823693	0.542895356488	0.711416238073	0.647790493588	0.579509044864	0.490542178741	0.575755004834	0.503225636492	0.575544052353	0.615671734181	0.664454940151	0.664549521933	0.471943780578	0.538010823742	0.521688093913	0.585446970152	0.619227727133	0.550862032512	0.517222746152	0.522783528493	0.670660587566	0.562851105422	0.615342888606	0.59498691175	0.627644133267	0.559063522306	0.600348381933	0.582504045464	0.55627661458	0.571531054954	0.588694563292	0.619222129315	0.608063848131	0.595455184067	0.581837428339	0.609388729578	0.651754168427	0.564934159658	0.550610845696	0.661627656592	0.591020640889	0.558399814014	0.625672412177	0.537749946774
CS.339	0.609383904107	0.667627203055	0.673391630047	0.668225792545	0.627405947588	0.642082717249	0.714534723984	0.678322920088	0.681960193853	0.634933759015	0.700599722406	0.612832949511	0.701624469625	0.611268823274	0.689343883326	0.654019061561	0.632239240294	0.614395615093	0.583122993294	0.603103481362	0.594537433481	0.641154435238	0.659899702087	0.688581004855	0.618394652466	0.647436547792	0.648985784769	0.632135167627	0.608120315388	0.624209022992	0.606997584566	0.584557029029	0.542272474317	0.616797209377	0.618560314429	0.596395517932	0.611747500548	0.68136143269	0.579454384232	0.596329134478	0.590743343481	0.595484269387	0.645553880494	0.573214717324	0.641959304141	0.677269223189	0.658994901184	0.644444846133	0.641546396582	0.601163426993	0.613938891063	0.574235411692	0.633804182661	0.675760296512	0.628379792188	0.657737083728	0.596993049552	0.639570929532	0.634400462887	0.636757561399	0.563941181212	0.668103299132	0.613390262199	0.605277155622	0.623976884181	0.616871675331	0.619023641198	0.557230414317	0.642125800525	0.626853024516	0.654463937147	0.633506986498	0.594121345273	0.577566316923	0.612811760873	0.632485068693	0.617527385498	0.639123478681	0.71930084415	0.65734970355	0.619735282557	0.693777468218	0.631360396625	0.653209440793	0.703540280034	0.624835766997	0.687415438549	0.666502260273	0.6681738329	0.671140347101	0.619901212841	0.62507065114	0.616199413654	0.606018403559	0.658266216946	0.669586906949	0.633239860505	0.669340640047	0.598072601589	0.594495462613	0.674147161026	0.58737300585	0.63910587815	0.633456739453	0.640749486119	0.585370525908	0.622483711386	0.632776555702	0.586637118571	0.555606440813	0.618304358219	0.659229675311	0.60843172425	0.614886049322	0.649170239219	0.636146125607	0.625916765855	0.577886956719	0.626262616624	0.600063879399	0.567579974271	0.646921810223	0	0.630265458038	0.640636153659	0.597086342622	0.679948803934	0.635948056905	0.622435198478	0.616642645779	0.589956642984	0.606627621684	0.585476516182	0.559613756014	0.574391326302	0.652194522167	0.614900910156	0.606431228216	0.63147067388	0.588757722225	0.642327668099	0.625938877094	0.60794158881	0.591546140462	0.641335207335	0.60647041443	0.585270046827	0.589276819816	0.58999733683	0.637325668662	0.6042171181	0.619385285858	0.650346492687	0.662464477157	0.64554760454	0.59805162123	0.599972086845	0.57856436652	0.649925074879	0.625469742271	0.634958245425	0.604268388898	0.623899003793	0.614922549995	0.678954661106	0.665162797346	0.606206368168	0.620994865027
CS.158	0.571482883887	0.658112663565	0.615457128658	0.64912600768	0.540395645564	0.65820840283	0.670768326636	0.542323342106	0.601868770485	0.608201042985	0.623309530314	0.654761567805	0.622501419917	0.616806854221	0.665600787704	0.617215928533	0.529971149025	0.588517881478	0.596822460267	0.612178569927	0.544513868587	0.632271502039	0.603169095859	0.644707266957	0.648268997717	0.565821679688	0.616550467812	0.618701090978	0.599808629432	0.563254951222	0.533538777731	0.625857575505	0.58930392303	0.587635618477	0.603111810097	0.65655871785	0.631488596466	0.670966060946	0.594521078065	0.641738688481	0.639222467363	0.600594569429	0.546385288337	0.571022453657	0.570960990965	0.62426827052	0.617341388797	0.617335405702	0.634058998716	0.614494959468	0.646934570786	0.603612548331	0.588810218779	0.607948343578	0.625231401596	0.603853394435	0.606631869272	0.606001291567	0.644301086141	0.605960774678	0.623835404521	0.580004464507	0.630288982262	0.604981200458	0.62115683732	0.645713670619	0.639141180756	0.633862631783	0.637981300721	0.617166076938	0.62314082119	0.620035860754	0.627202073483	0.630166234115	0.621029552019	0.655607908466	0.645740140717	0.628467494635	0.648590690724	0.687501662177	0.652827987544	0.708698339546	0.574008394392	0.657179388769	0.688584220883	0.615304203237	0.697136968854	0.660139982042	0.692097946004	0.649252896995	0.598624567182	0.649077013044	0.640361978171	0.625452570859	0.541801221483	0.64561012	0.521307405572	0.652181098343	0.5825797856	0.628413717467	0.590438157868	0.58829171822	0.661097706696	0.545093521176	0.613082136575	0.623454925779	0.598460420525	0.6440434502	0.616601840266	0.61469357788	0.564591622184	0.630959017007	0.585247612345	0.603623246469	0.597562496747	0.604291061746	0.599544948835	0.602152268832	0.500444279739	0.611424715078	0.62059250257	0.593795561787	0.630265458038	0	0.595139553139	0.595133162157	0.665414960395	0.639717867733	0.483595846201	0.619763534267	0.593285180319	0.584379028798	0.543563757889	0.61569020576	0.640371804314	0.646450184033	0.587833596181	0.627587588694	0.616645880683	0.608478977153	0.592406557503	0.59951338493	0.639674330563	0.603560906424	0.665396761247	0.638788401665	0.652846363288	0.637451110314	0.653124288875	0.666715178821	0.656870681969	0.621757600944	0.682977280296	0.604393639319	0.632050986099	0.631532253683	0.63652571055	0.636059129927	0.680536442488	0.676577840166	0.666363331683	0.645472883226	0.639987934016	0.674344339983	0.684316722432	0.681151248101	0.635372274267	0.660689155174
CS.285	0.63602198442	0.733409833133	0.720722839622	0.755430065029	0.601035398755	0.745832673254	0.750826884491	0.666838711827	0.728170850353	0.614585299153	0.722404976855	0.72758461425	0.719799406415	0.69941391238	0.752665941699	0.559297884993	0.574129290921	0.702989465631	0.531052488121	0.586991012135	0.550135459522	0.551007510156	0.593594461017	0.598257078217	0.679358386441	0.644637050316	0.671041481431	0.722089709555	0.59111356923	0.673023952329	0.578307623964	0.680258606378	0.624526930683	0.576604315411	0.616866170739	0.71920597428	0.570753021918	0.60979418928	0.567358022807	0.57782264925	0.70407065831	0.647432890988	0.609034790506	0.55620877554	0.659671890571	0.539765612627	0.653409858063	0.654744353207	0.61223965331	0.615729157491	0.630123681768	0.573622239636	0.665263371145	0.621345441959	0.610003346956	0.614983316605	0.577167797969	0.608306596432	0.671104583792	0.616092135689	0.613428708153	0.7121003436	0.708510917888	0.674217189875	0.72339835047	0.687022677203	0.709831972538	0.665110294629	0.702629707774	0.675731983402	0.582808595402	0.69034554373	0.685254145021	0.700404575191	0.681220807774	0.720034394704	0.740586417398	0.741563445437	0.737084823761	0.76693719136	0.718322720369	0.774882997441	0.691974501204	0.709872537909	0.752722139067	0.693630010694	0.772325810462	0.753594747271	0.777094592145	0.719297885076	0.689233845557	0.63408265359	0.678980451492	0.720359118592	0.692048594559	0.734543081324	0.559195032655	0.731939252438	0.666019410064	0.702975943917	0.697428455239	0.675232549431	0.741876541604	0.638352283291	0.681012037141	0.537398863149	0.590960155927	0.563294391546	0.645888024049	0.647951570884	0.634238475866	0.633903275893	0.543334509869	0.629253893324	0.569492400503	0.596773414129	0.552931233574	0.589386475267	0.635203037026	0.589132643462	0.702364363417	0.650006823693	0.640636153659	0.595139553139	0	0.590880045389	0.585387893015	0.612019684917	0.594379834984	0.684521236236	0.601521241037	0.604248795457	0.614295602872	0.583633891152	0.655147738254	0.619259039213	0.631837225339	0.612694577876	0.622417481433	0.62695312311	0.642708333405	0.603078884467	0.661549865491	0.607316470173	0.648704313889	0.709442192681	0.669575625351	0.675355927937	0.704361107315	0.741005758748	0.715809499291	0.715331278744	0.745970959433	0.715332909452	0.706921413656	0.703565293126	0.718778958828	0.630779709332	0.746229797118	0.753181978799	0.737136974776	0.703777199073	0.717751489182	0.736395158216	0.768067082306	0.759706130051	0.732012339322	0.738245621508
CS.223	0.622977153599	0.674926194589	0.690800986053	0.689942090598	0.592144540092	0.641023755058	0.665247077851	0.617857735285	0.665172590416	0.575314251163	0.68316904869	0.633739844272	0.666783206586	0.610120082895	0.67484754918	0.527674309141	0.566151177673	0.684583941528	0.563420739818	0.533614430504	0.551750254929	0.595648656654	0.63312934472	0.665041488131	0.574875484144	0.658549070632	0.578843406674	0.610383352765	0.53848584296	0.679018865269	0.537717782775	0.536617707392	0.555169446541	0.564628756424	0.629549520518	0.610889084433	0.551733487482	0.609967713298	0.466959863723	0.604838287235	0.627361426905	0.510716140163	0.585399340128	0.502468855322	0.584802239543	0.541073809012	0.553789510139	0.512002225836	0.602717345716	0.467356280031	0.538813723194	0.506508306733	0.56084349541	0.56838320734	0.500395612468	0.536327854099	0.495123984982	0.494638339656	0.569138773424	0.512317909698	0.560856911086	0.657374494423	0.601515333718	0.627877412418	0.649576421563	0.598837701543	0.648439244923	0.572809552683	0.608418291225	0.586309095444	0.623295303411	0.679047483979	0.597656476817	0.61424632832	0.612177785297	0.635747602845	0.632053720595	0.658710197648	0.707662443626	0.671679566032	0.596276481965	0.68796749849	0.646912780552	0.606040480942	0.654964603768	0.602239514834	0.678087285531	0.687611414064	0.690660614059	0.651831668061	0.634672741574	0.638045528706	0.692342796705	0.62449981138	0.640465427847	0.694704924497	0.557280355987	0.674777624725	0.647751502005	0.609478263965	0.633073199581	0.62860058578	0.679287427966	0.581445755199	0.632125869586	0.572278569832	0.571735901843	0.620093638796	0.556705680592	0.539366994045	0.558985081257	0.62380468568	0.518016566031	0.586928010558	0.612749735484	0.573774713237	0.647179635408	0.496757785313	0.612550852041	0.498764244174	0.639164456714	0.542895356488	0.597086342622	0.595133162157	0.590880045389	0	0.640930500572	0.576798177436	0.577132925691	0.576423779094	0.521738461644	0.486663876065	0.58849417704	0.552610710219	0.626678117165	0.61939127263	0.538494129034	0.510541809768	0.520053089826	0.573838657912	0.599533905986	0.505052118646	0.534301803758	0.525837171687	0.63787165124	0.615901265738	0.615982441647	0.568657324754	0.633164273089	0.654710029784	0.645391738171	0.638668130325	0.648939721304	0.645496554679	0.621269813295	0.632966634739	0.628331911693	0.568238337351	0.668485110599	0.649081041931	0.678433306867	0.616576529709	0.596907509752	0.667086675904	0.695377987695	0.663990588526	0.669528792835	0.633933707486
CS.227	0.728552164422	0.786153906739	0.766260678054	0.809901390006	0.66660331915	0.794261194978	0.811513998632	0.74497165279	0.796572635457	0.636678209721	0.791148019637	0.776455105728	0.796606999685	0.751581478513	0.804836698449	0.630610739773	0.638464584347	0.740423587173	0.625711324143	0.682170014212	0.618638131421	0.558788566525	0.586968209931	0.595886123506	0.73812513946	0.699693252821	0.741252247586	0.768142962766	0.698859658214	0.72130037166	0.685345321599	0.731034888173	0.654566758408	0.630768362427	0.645587286975	0.76276167436	0.596728787082	0.576155658621	0.656287035296	0.621165757808	0.751595793352	0.715143575141	0.698180342819	0.63039015962	0.746091958688	0.563378279114	0.722920994617	0.704730926395	0.641041402303	0.680744741963	0.636332244751	0.636738056466	0.722363045174	0.699495562951	0.686264256152	0.650303353638	0.648776219054	0.68003224931	0.725119987793	0.650323386338	0.678182127373	0.767074277533	0.750370364664	0.743442948148	0.77570875937	0.763707672374	0.765041593999	0.720438475956	0.777065828824	0.731866530349	0.662017990546	0.744053871335	0.744806954243	0.752374958357	0.725282507695	0.774481704691	0.780722744951	0.790412716005	0.810865265756	0.819438737235	0.748278339635	0.824105249673	0.751936644225	0.780095768779	0.809887566455	0.747850043152	0.811370499278	0.802432528717	0.824208299718	0.8004399366	0.730274099012	0.674907115924	0.713585671996	0.77629626737	0.759281107842	0.782491130933	0.587151325165	0.786673772823	0.721605913468	0.760871300042	0.760475807596	0.732727968465	0.771797819671	0.66218998044	0.730475689608	0.614054803976	0.620937178819	0.592138085003	0.727285902846	0.696414111453	0.695548780852	0.702680031926	0.651123209768	0.672842572944	0.608426333896	0.629046255185	0.589441900987	0.664975731833	0.682966235665	0.6291432157	0.751917780569	0.711416238073	0.679948803934	0.665414960395	0.585387893015	0.640930500572	0	0.583473003168	0.645691283399	0.757408776763	0.602778090514	0.672247626894	0.681402302496	0.653825579573	0.706850939497	0.630788547695	0.666867376078	0.653098869226	0.690864876142	0.673936170994	0.727917241375	0.669856623216	0.734188170356	0.657113271439	0.661246019705	0.759001573386	0.719257921355	0.738343200273	0.740032012215	0.795947911076	0.767797747801	0.758617338963	0.79347183352	0.761555087182	0.75791113463	0.747506257854	0.761892146696	0.663534833068	0.782522211588	0.783309933365	0.772447633377	0.766897173382	0.762133388491	0.772149295898	0.817477682009	0.805744471363	0.765941795979	0.772291660174
CS.194	0.723154900087	0.75347123477	0.740201270532	0.791198248232	0.673446226108	0.744904334743	0.77151346117	0.722115966978	0.751941519834	0.664982165957	0.794081890016	0.731845487908	0.783076124428	0.714351663301	0.768949100578	0.584939677727	0.638171944893	0.731443600398	0.651970641515	0.685296361199	0.623561965979	0.582217316438	0.603317825955	0.640996618848	0.693573864999	0.698337197879	0.686228126574	0.728942544175	0.627864722259	0.745212646708	0.651941644713	0.671321621697	0.642576494741	0.605476935323	0.656431325666	0.726303939213	0.507861384942	0.576944841641	0.5570387202	0.608149620478	0.70976567526	0.67424967731	0.662191380162	0.601312390504	0.724333449168	0.600507522217	0.68953781447	0.658826023758	0.586770067515	0.617992528519	0.586834669443	0.552774161102	0.654044773223	0.680329761679	0.640803345225	0.592181980468	0.614428005382	0.617682854665	0.70332192715	0.556146359455	0.628540204252	0.72814462685	0.703568371017	0.709168932431	0.746534910775	0.715770678138	0.733155639085	0.656801310387	0.736301162664	0.679683934515	0.586947409713	0.724151641664	0.699869211492	0.696717179466	0.693842648668	0.729946365864	0.732146441748	0.760563635627	0.795191704789	0.778615982268	0.710088117364	0.7827064725	0.729259133276	0.743970679672	0.768836243732	0.701526896635	0.771658434518	0.758012073184	0.775929412378	0.759450675237	0.706434294586	0.659842786682	0.751119527204	0.725459241991	0.744270246016	0.781585822764	0.643350312405	0.766123621092	0.73070163949	0.705773632589	0.757139879461	0.717102830365	0.750687496911	0.616147706215	0.690952863652	0.619708288764	0.63182424946	0.481102659605	0.688193856927	0.659614481415	0.638914542458	0.709806678836	0.589881887139	0.627645815375	0.637706404339	0.637176227794	0.628088233825	0.615823802093	0.661154457572	0.582839970869	0.712241276174	0.647790493588	0.635948056905	0.639717867733	0.612019684917	0.576798177436	0.583473003168	0	0.631716243646	0.713830111131	0.556203206227	0.59254941576	0.67905429885	0.631127863618	0.701104849528	0.591673272793	0.620113945543	0.574478584912	0.606785937606	0.595115008702	0.674254415783	0.627261568442	0.676553186569	0.594808437015	0.586611329282	0.720997711514	0.660401649865	0.685472855757	0.693900724822	0.755034167896	0.721035906987	0.710888103487	0.756043707711	0.758341242283	0.70537379758	0.717990278314	0.714920661061	0.583169377232	0.762896218668	0.724835640685	0.730110033616	0.725806056678	0.723852458663	0.72646567278	0.770902106029	0.771462837454	0.740682570958	0.734104692567
CS.112	0.575076773746	0.665155020735	0.60934894568	0.650019142581	0.550515832275	0.649687824802	0.663662864014	0.53746100743	0.611083808143	0.622108829513	0.633456291713	0.643361837387	0.631944433135	0.603681459926	0.654325403681	0.577770904102	0.53312919061	0.579058341201	0.584339376173	0.586594464779	0.497349767336	0.609269337374	0.599662184083	0.602763348083	0.632514424115	0.552583235955	0.624506450066	0.6233693634	0.573572167972	0.567921857311	0.479463896812	0.613218184447	0.583203573717	0.575283462832	0.583448174296	0.642188461049	0.630305417872	0.682527847485	0.589463221021	0.62868295802	0.639985081015	0.5966408501	0.522271536782	0.56858087459	0.562722125921	0.589453655615	0.610648919013	0.580761872955	0.634627468564	0.610531135056	0.630620411545	0.583211319913	0.590667891314	0.589624910505	0.602130647501	0.582560436059	0.583490582497	0.584056059237	0.603317341339	0.587736730593	0.58273799293	0.597664503864	0.609802850903	0.595012037805	0.610625765477	0.629946054788	0.638211484492	0.626395968339	0.648452087343	0.602829393681	0.596789564665	0.612338700212	0.623533920183	0.632107490703	0.620766074859	0.659873688438	0.656476429697	0.619290785183	0.653047960558	0.687402787304	0.637756402903	0.704270290273	0.595735244445	0.662808117887	0.680985776947	0.636624797672	0.694944383644	0.661090929605	0.68900382725	0.641807802536	0.611461341	0.643632807728	0.647359651932	0.621289319272	0.558779751915	0.639312233116	0.521679589725	0.652589699919	0.600797061852	0.621176728083	0.580842581139	0.57606559044	0.675180269155	0.532749613173	0.589079259089	0.606158857122	0.607864683138	0.6421894083	0.595079907383	0.592366973403	0.545607797493	0.613501992725	0.56722949596	0.591144162294	0.621731162827	0.595234853939	0.604809521553	0.568114944262	0.523800496145	0.580611585908	0.62638222421	0.579509044864	0.622435198478	0.483595846201	0.594379834984	0.577132925691	0.645691283399	0.631716243646	0	0.62175729664	0.612183658263	0.576441973726	0.533698194404	0.585387118862	0.618968573836	0.62407966209	0.582320649056	0.555134733644	0.587142391692	0.586887075976	0.582852677132	0.613470154889	0.61240436264	0.586351962662	0.624915929767	0.634673138274	0.625343707649	0.638732885665	0.643305965582	0.664324535484	0.64284488086	0.61302271515	0.677771922527	0.613880592371	0.628315533621	0.630634036196	0.653333821763	0.615296705327	0.672440608983	0.666215265068	0.657824611475	0.627652503842	0.64590169481	0.678036317809	0.678099739856	0.677684382269	0.633476241127	0.654006289296
CS.152	0.520785684392	0.575868874654	0.58874103118	0.555537260146	0.622312250478	0.489940977743	0.541034133798	0.589188837521	0.56882468228	0.62545218816	0.593871496403	0.529432725493	0.527316994945	0.474493278743	0.532352734367	0.633100106411	0.618917562547	0.628831034919	0.663170647696	0.54125923322	0.617695580744	0.723103576914	0.734311001784	0.750296397571	0.475036117385	0.675931669217	0.504873180712	0.464193174245	0.582856587594	0.646546300609	0.566950364357	0.429396577442	0.556646683438	0.611281329928	0.678896000163	0.463253023987	0.646552285945	0.737415432909	0.573301710483	0.696092250407	0.483648868721	0.474914961047	0.616110214667	0.596128255034	0.514871867178	0.673387486327	0.527450617936	0.557604034206	0.692575636311	0.50846958023	0.634789381051	0.614802883291	0.571110846081	0.609392887643	0.522628136148	0.647134537528	0.59331330392	0.555232946103	0.524919691926	0.582093323795	0.551467966981	0.618353802777	0.517908840306	0.585853607905	0.509825118392	0.505972091431	0.502053896256	0.503087786653	0.480583082689	0.484058962955	0.667485529528	0.632192530866	0.502619472861	0.497539346522	0.545132705747	0.514465256018	0.543050817692	0.525540506205	0.595403833874	0.543944493093	0.502051159626	0.517972698894	0.602624729717	0.499968590611	0.508739214676	0.507314984935	0.507081520126	0.556059454278	0.532837784222	0.549484151662	0.565269002672	0.663236950015	0.659208759487	0.472305691728	0.54397804333	0.635206717879	0.612713311696	0.541681025436	0.612629904904	0.502148664285	0.540667634147	0.522335551275	0.582155156891	0.614911061733	0.566846712315	0.666455256041	0.638510355286	0.729903863726	0.514521840297	0.498759588566	0.548969803183	0.638379867711	0.57534168423	0.620791934682	0.72723694619	0.632842739149	0.734548782332	0.55633986435	0.607363908264	0.580081226834	0.511552080184	0.490542178741	0.616642645779	0.619763534267	0.684521236236	0.576423779094	0.757408776763	0.713830111131	0.62175729664	0	0.602216357905	0.541916202916	0.558083457904	0.60397105524	0.627793965927	0.720171666537	0.537058669056	0.575927984523	0.550039433647	0.621783561445	0.602235976068	0.576726406523	0.452569062419	0.574598026794	0.69063388771	0.498790413898	0.556414743742	0.538529461801	0.560366229605	0.479029824669	0.50223747221	0.512865466753	0.476779484731	0.549933964847	0.527072463065	0.557776805546	0.535318142218	0.617609154354	0.511197350805	0.535405927939	0.592198671125	0.513485615043	0.480171243737	0.591913302033	0.545917254274	0.495439123401	0.58104455376	0.457963131326
CS.343	0.628950086549	0.675451711835	0.671459651272	0.704863349963	0.595190995909	0.650856605647	0.702224179748	0.656114242067	0.696941969939	0.567247007776	0.700565052191	0.66094230957	0.680549309794	0.634301648253	0.699677469387	0.568168743222	0.619625464301	0.678463462726	0.590617950666	0.580969245186	0.569335636889	0.590469358942	0.638956329187	0.645954845482	0.596388530063	0.644087639112	0.600459101059	0.641256849996	0.573060353275	0.665846728388	0.590549458364	0.570490603616	0.538961593012	0.545321760268	0.611660340002	0.619218365474	0.517393129484	0.555298489428	0.507250710087	0.589905751887	0.61437403687	0.562995487235	0.633129679963	0.502693152609	0.626202825007	0.582381565239	0.622788692082	0.575457274977	0.567309055271	0.522684054679	0.526856002195	0.513891172051	0.589592740711	0.590307889386	0.564655885719	0.559550571557	0.544239494025	0.561413932053	0.635985084335	0.520422889526	0.577551768559	0.681380231275	0.635589498592	0.634448561752	0.650326390251	0.622500842538	0.631293574	0.583435735344	0.641937395044	0.604095524637	0.607765805653	0.676788334295	0.585983069466	0.61977480967	0.617351655809	0.626938316043	0.640359096977	0.674706450761	0.707758425092	0.696696090572	0.621141902825	0.691569859131	0.640716344708	0.664934637681	0.689305750378	0.613681621045	0.680672301832	0.677029474776	0.693246879537	0.680797792647	0.631265087916	0.629737228977	0.697829603893	0.62714828147	0.665510672213	0.689439901088	0.564338089379	0.680811775233	0.641930285381	0.629083079882	0.673486019036	0.616720855959	0.664585080447	0.597037723491	0.626004423801	0.575989241354	0.55944035546	0.596400369883	0.631650861907	0.580223696888	0.576327869047	0.645085724825	0.524129328823	0.599100559105	0.618473981007	0.601987159581	0.630305407414	0.533463427018	0.615437087728	0.501347401351	0.62978175214	0.575755004834	0.589956642984	0.593285180319	0.601521241037	0.521738461644	0.602778090514	0.556203206227	0.612183658263	0.602216357905	0	0.506718562878	0.576579593107	0.592706612016	0.650457881367	0.646886460816	0.521902951045	0.547649847926	0.55646808384	0.567538885048	0.616145345727	0.527908060292	0.588608433354	0.518167876262	0.653730743525	0.636213368056	0.594538794801	0.598404072428	0.621944548727	0.66778725955	0.652753587519	0.627296950601	0.669505122906	0.659219864725	0.623535822054	0.632966779915	0.613831940349	0.540666062452	0.661540200691	0.640654924991	0.65941753648	0.632820983971	0.600647041132	0.651683843736	0.696063665426	0.677515758584	0.646769578828	0.627575659141
