L.007.M1	L.022.M1	CS.101	L.025.M1	CS.009	CS.104	CS.172	CS.003	CS.199	L.031.M1	L.001.M1	CS.243	CS.295	CS.217	CS.021	CS.335	CS.050	CS.056	CS.368	CS.161	CS.269	CS.229	CS.155	CS.072	CS.064	CS.327	CS.154	CS.305	CS.065	CS.377	CS.374	CS.126	CS.203	CS.380	CS.224	CS.302	CS.205	CS.232	CS.378	CS.213	CS.376	CS.282	CS.236	CS.375	CS.041	CS.395	CS.268	CS.369	CS.182	CS.148	CS.323	CS.183	CS.256	CS.385	CS.178	CS.359	CS.177	CS.147	CS.214	CS.254	T.CS.069	T.CS.003	TFS.024	T.CS.059	T.CS.034	T.CS.016	T.CS.023	T.CS.041	T.CS.024	T.CS.028	T.CS.085	T.CS.014	T.CS.022	T.CS.076	T.CS.062	T.CS.132	T.CS.159	T.CS.122	T.CS.178	T.CS.102	T.CS.180	T.CS.110	T.CS.156	T.CS.153	T.CS.125	T.CS.119	T.CS.105	T.CS.160	T.CS.124	T.CS.097	CS.241	CS.015	CS.237	CS.085	CS.242	CS.356	CS.110	CS.246	L.024.M1	CS.087	L.034.M1	CS.006	CS.103	CS.088	CS.082	CS.346	CS.304	CS.363	CS.191	CS.336	CS.338	CS.113	CS.364	CS.044	CS.308.0	CS.150	CS.188	CS.387	CS.164	CS.358	CS.152	CS.343	CS.163	CS.321	CS.112	CS.318	CS.319	CS.194	CS.158	CS.361	CS.285	CS.339	CS.202	CS.080	CS.227	CS.270	CS.253	CS.370	CS.262	CS.393	CS.145	CS.390	CS.255	CS.326	T.CS.045	TFS.020	T.CS.064	TFS.027	T.CS.031	TFS.021	TFS.025	TFS.022	T.CS.036	T.CS.026	T.CS.049	T.CS.043	T.CS.008	T.CS.061	T.CS.055	T.CS.095	T.CS.142	T.CS.152	T.CS.141	T.CS.109	T.CS.157	T.CS.151	T.CS.158	T.CS.166
CS.390	0.683621648345	0.687254258769	0.688034331605	0.686226801726	0.604833024523	0.601408479458	0.646954720436	0.672565321357	0.630533770862	0.639060949819	0.665326649783	0.663551260461	0.573256127951	0.681081317258	0.599533188166	0.665273412343	0.660263426438	0.555240655422	0.583429958278	0.584574247099	0.670843128835	0.573207582134	0.582514896476	0.626348458504	0.606372989171	0.659984403509	0.682582192564	0.621016378511	0.558874118992	0.513241985148	0.584119813534	0.556424365574	0.635673537529	0.585795870227	0.623313359694	0.635983287617	0.585367315984	0.574624149433	0.636840500413	0.587766081763	0.537593227679	0.51836550048	0.650920489478	0.575827344923	0.617618533822	0.531098443486	0.528166467934	0.589762532084	0.491042028508	0.499924027704	0.483431428835	0.573072906784	0.528125027212	0.493858406596	0.581621731429	0.60379332986	0.553057404656	0.531410143949	0.554991238351	0.503816612274	0.58821807658	0.657666985982	0.608476952905	0.654105793857	0.639709263641	0.589707185558	0.757510583888	0.628971960832	0.603311109082	0.583855778372	0.615832564148	0.600529102472	0.60020551383	0.587446332207	0.642904623941	0.684325735795	0.69501762747	0.630659766632	0.649181886928	0.69374388619	0.659140001164	0.651833379394	0.646735850453	0.666621486039	0.61471625182	0.674375929489	0.700081006796	0.658970029176	0.657882004213	0.690749888423	0.666327595007	0.693968799399	0.574982949861	0.641499681144	0.634865952467	0.694162523762	0.5890362111	0.621487272954	0.695542114137	0.657852786015	0.641341074245	0.637193580506	0.623198651052	0.712144278871	0.642802189463	0.657086998072	0.593116120394	0.505892101834	0.635257467571	0.56543189959	0.540435189717	0.652068410901	0.609656328031	0.616222038194	0.644083897132	0.576840384171	0.607346078825	0.550939027435	0.697360892946	0.660810534378	0.576726406523	0.527908060292	0.615216997097	0.626140582357	0.613470154889	0.509685830979	0.514732057252	0.627261568442	0.59951338493	0.622430397561	0.603078884467	0.625938877094	0.65743836401	0.583282371439	0.669856623216	0.508799371168	0.651179599114	0.507430128286	0.586016348755	0.586094967252	0.544835740441	0	0.528664259645	0.537496725438	0.649475309799	0.65014467208	0.634108159478	0.653636475489	0.623723114867	0.644955033138	0.603887292469	0.653926575837	0.646541600588	0.658736513171	0.619077528055	0.637714745243	0.637903369223	0.604829488854	0.628607604692	0.692062973103	0.684546334044	0.63504765064	0.679455300404	0.663209080164	0.668351036656	0.654024239304	0.644002236899	0.62958521097
CS.255	0.632083792289	0.621926287958	0.633709922516	0.668658279523	0.57862009549	0.589918219432	0.62173672142	0.620550347548	0.610805932314	0.568936692217	0.608917291121	0.624620188548	0.593657354042	0.62574698903	0.547419900186	0.632422533194	0.64934824229	0.582302867757	0.545139213656	0.583454610503	0.681025899207	0.568038163271	0.53573365392	0.583803649222	0.608010861873	0.643762841251	0.709913715447	0.57737484348	0.564824226695	0.532542752501	0.541737842007	0.515626644049	0.594728005059	0.553093760689	0.66270322833	0.648381073294	0.583800090098	0.574606756187	0.628781090926	0.56826503468	0.508852315564	0.537766360658	0.679376773704	0.567773467392	0.621288844374	0.520106574349	0.556684633892	0.613282784398	0.495087556571	0.562462867158	0.465209545333	0.561585737174	0.499586824418	0.510999399254	0.587761537009	0.616379609626	0.536521705478	0.509681908413	0.54527890318	0.503060266544	0.560899713613	0.611547753801	0.592498510086	0.621059104635	0.595001552383	0.54967645229	0.736497561103	0.569620270902	0.540826502728	0.546223449076	0.597414622693	0.593197946788	0.588419088893	0.541924145201	0.568432610102	0.602272612362	0.615903393684	0.56540739537	0.587023524868	0.631964456711	0.621739097409	0.609058870783	0.59275223527	0.607094650979	0.56764629715	0.60615810815	0.628239099925	0.587486621847	0.600544053696	0.639261232391	0.648570563105	0.670529489507	0.586756254558	0.576831652599	0.571045935884	0.679652938795	0.58377161154	0.55725220635	0.650496980445	0.654911212033	0.609254953855	0.594207707827	0.578251093827	0.700520566625	0.60718777006	0.665506799387	0.664127773755	0.506167650638	0.606584241099	0.554124851576	0.539631362802	0.631398236202	0.619280246117	0.597709590919	0.643531250276	0.52961973796	0.61394936539	0.519597095227	0.715859613163	0.650604258501	0.537058669056	0.521902951045	0.614077230166	0.607618354134	0.582320649056	0.506888640674	0.506622293875	0.620113945543	0.587833596181	0.608038772445	0.631837225339	0.614900910156	0.64678999473	0.563123518603	0.666867376078	0.493647234418	0.628573617417	0.525760741523	0.545677399602	0.612935551451	0.506747368308	0.528664259645	0	0.502371767686	0.628209488753	0.589082713745	0.585878117883	0.623914411722	0.594111712375	0.626459832076	0.587848082405	0.602190293916	0.589132581154	0.635034816556	0.559432877067	0.612332106612	0.618391919682	0.603021319781	0.602757329556	0.641091737598	0.658736585777	0.592729489974	0.641782166011	0.612599738596	0.613239277981	0.621278297616	0.561784554192	0.584379863214
CS.326	0.632739344755	0.626651667938	0.677394514618	0.678674121872	0.560966726213	0.61116830764	0.606682196552	0.646259720729	0.628495948372	0.580237507582	0.624858333167	0.610180199035	0.599013835031	0.645988968932	0.563407249698	0.618697500839	0.632590366536	0.62000446939	0.553986972148	0.56684841204	0.639264440974	0.581671170548	0.57991669174	0.581193731727	0.636374005768	0.639945961881	0.669520009591	0.599771172764	0.587662188282	0.538923259336	0.549970112145	0.538313315108	0.610862283881	0.589187695188	0.648461528025	0.624573274502	0.577714192053	0.58463791583	0.609051332234	0.566911793833	0.52270433209	0.521720031764	0.652217949218	0.563484075258	0.6077738079	0.55142258372	0.595643651086	0.612995178475	0.486753281391	0.561421973193	0.518722478041	0.607485272742	0.545218833357	0.534810250252	0.598255121358	0.573624785381	0.57344039907	0.48010724909	0.535580725061	0.526706137363	0.577484917644	0.632753668602	0.612261439828	0.644893881436	0.604819918955	0.569583557761	0.705220030995	0.601445723925	0.586027011745	0.564032527135	0.580913078993	0.607472878498	0.616982326927	0.566732073634	0.613810629114	0.628019156936	0.613840401962	0.573009343898	0.596963645323	0.634360992794	0.630019563779	0.608615799256	0.593338840223	0.614927465837	0.573732650942	0.626427406971	0.649322415585	0.607440368764	0.616818472393	0.643361858538	0.640337280107	0.676085431178	0.574383479182	0.598530393905	0.585635849398	0.63491332127	0.601064236801	0.568298148746	0.643682061699	0.634752133225	0.618437879727	0.593215143529	0.621294835773	0.703722089967	0.599255980622	0.648985593172	0.640549614154	0.519480689908	0.62480481718	0.567547379492	0.55550220366	0.648866525197	0.58155578393	0.600936830069	0.58929679129	0.523001884492	0.598378007639	0.512079031808	0.700705480468	0.626286017563	0.574598026794	0.518167876262	0.597408348925	0.619334564783	0.586351962662	0.515482305307	0.508426523812	0.594808437015	0.603560906424	0.600344486005	0.607316470173	0.591546140462	0.599505526406	0.560590619421	0.657113271439	0.522160041021	0.58704215071	0.541353287741	0.531909380129	0.62393139329	0.54088868561	0.537496725438	0.502371767686	0	0.637895858423	0.612198171094	0.602737177607	0.622955306943	0.59858144549	0.624472807285	0.575507523681	0.609479123443	0.610550265034	0.60980387723	0.555294795507	0.617076610448	0.611913373117	0.611161039847	0.606447148412	0.647041595228	0.642031682598	0.587957796221	0.655518198768	0.607421907826	0.619913670582	0.621406292833	0.583635327303	0.580385327218
T.CS.045	0.54344389198	0.632050098898	0.594053208213	0.620968333918	0.635024891151	0.566031329661	0.56252545814	0.615138177302	0.606257587353	0.621932941045	0.604014592326	0.602442324735	0.603416155172	0.565536474752	0.602426088195	0.734456520449	0.653438091456	0.671944071469	0.556303520058	0.66602484956	0.712739363184	0.605870606047	0.557593205998	0.553564834972	0.589511944348	0.58085615823	0.732156986357	0.548426340067	0.575117690225	0.662256811033	0.658964308933	0.528391171788	0.552975149766	0.527805159494	0.723628770729	0.66393059478	0.675327529858	0.597746946741	0.675698106272	0.652363083948	0.622699913812	0.659324965824	0.7013286885	0.579586365911	0.627237881936	0.656161105064	0.686051902677	0.735312447895	0.602331792136	0.677226540985	0.633282332932	0.72884181732	0.665031946951	0.660665430647	0.606741756962	0.703498672923	0.66002674299	0.642726328599	0.633753515654	0.660127659772	0.496012564434	0.49305423622	0.543116243181	0.631085977793	0.511549809922	0.530204707875	0.672134954501	0.504609221087	0.521959676561	0.514049210741	0.537926060431	0.556538837718	0.581136035193	0.57277833751	0.50937224694	0.615136869155	0.639336787652	0.551699352814	0.584814036389	0.568322327381	0.603161751289	0.58633618571	0.521632339184	0.608988610225	0.537759334224	0.650465151888	0.669654008642	0.609306318489	0.583399611296	0.559455165379	0.568987827177	0.622251331884	0.654821988214	0.607916797217	0.556179809266	0.639529480306	0.648194193786	0.580143863211	0.590096950315	0.564476477151	0.605748826492	0.561799469442	0.612950877528	0.634032302203	0.592726757251	0.717511072731	0.674941697935	0.632274812509	0.53054874704	0.55447270147	0.646676235183	0.532027247974	0.689834684928	0.534610858458	0.658042088507	0.614368111611	0.572687308184	0.564546444959	0.706787067814	0.733594948996	0.557776805546	0.632966779915	0.621113804709	0.503914820867	0.630634036196	0.627780368333	0.642151927807	0.717990278314	0.631532253683	0.619554983742	0.703565293126	0.59805162123	0.614417968082	0.584113882366	0.747506257854	0.656212435962	0.715527306933	0.654520642043	0.634011779959	0.640457848632	0.554455686154	0.649475309799	0.628209488753	0.637895858423	0	0.527562667401	0.506592371271	0.501262038166	0.521954537261	0.530546253247	0.497511212719	0.54904731311	0.605727564717	0.66660955461	0.601871260251	0.50053887827	0.491788629682	0.557472082781	0.547163829627	0.57684668707	0.543052857707	0.509676036626	0.536980789705	0.569008446912	0.555641166543	0.530484093854	0.544256533091	0.517571267286
TFS.020	0.444375160249	0.510454899783	0.520937666453	0.63278257573	0.667571069175	0.551256972999	0.59194584183	0.5434635709	0.607582137595	0.525536945391	0.561215806274	0.56137414708	0.58423764439	0.505120371103	0.635275576625	0.767058903013	0.692488542909	0.702023111353	0.511441226315	0.693802905174	0.765312052564	0.654159600148	0.524956715648	0.476109308752	0.606502233862	0.575881002657	0.791467617004	0.446789513548	0.602311785319	0.656861851507	0.674922919026	0.497566094858	0.527809134163	0.470749128977	0.782569612627	0.733435376521	0.702385164949	0.545784097942	0.710897239102	0.70132164546	0.656359874919	0.682695512526	0.721002066575	0.632105757091	0.67321024191	0.645803656992	0.691096289738	0.755994059843	0.585499046059	0.695571744235	0.618244578785	0.750746378109	0.677241951296	0.646138223829	0.577978282719	0.739816347179	0.693980787372	0.661100795084	0.647484880053	0.653937261092	0.512395957894	0.439535919484	0.49151715034	0.611210416158	0.492828084465	0.537288855647	0.75849823036	0.528061188992	0.527942721496	0.517320322217	0.467778203124	0.514270566761	0.583558153311	0.524332258556	0.473162626683	0.477757589548	0.53291346335	0.421591268429	0.483676197707	0.503039061366	0.574165257572	0.468337656807	0.470497215383	0.482613093877	0.506212939668	0.540189363246	0.560267994699	0.476043849318	0.505851060095	0.47766428663	0.514405642519	0.577335854457	0.673734335541	0.540947287512	0.455778164017	0.700110714001	0.659780862073	0.520252752092	0.533403389789	0.600005792573	0.578491081727	0.528935655201	0.577635503233	0.667426644291	0.547699927084	0.767111544173	0.714940912946	0.653724639157	0.446595618219	0.576033847541	0.64251743512	0.566152253504	0.736579552411	0.5319539008	0.702069540027	0.57381735241	0.633549747804	0.587228971139	0.757193042967	0.77761702276	0.479029824669	0.66778725955	0.671374367568	0.528566711777	0.664324535484	0.647791115028	0.660730739271	0.755034167896	0.666715178821	0.680634264993	0.741005758748	0.637325668662	0.658508923644	0.60103514135	0.795947911076	0.643293957462	0.739163250627	0.656178865753	0.66794957043	0.67906565733	0.549477238051	0.65014467208	0.589082713745	0.612198171094	0.527562667401	0	0.488822586131	0.481077483546	0.516351413873	0.536444063694	0.525367910963	0.375689554593	0.53963750468	0.714417066824	0.636852143747	0.474549005291	0.574171987206	0.570924709338	0.506998100085	0.463877810056	0.520541007402	0.462158866391	0.535907941756	0.430957788665	0.526164805367	0.473433762902	0.443206102396	0.45872513711
T.CS.064	0.493493868934	0.578522780656	0.553124084512	0.603645917496	0.635783302765	0.527451867293	0.565322425288	0.575285453571	0.596110377598	0.590385882025	0.582714582268	0.555467503602	0.560075618781	0.525558353292	0.61202618972	0.727281371076	0.663362957418	0.652301766462	0.515755820542	0.670713703732	0.748864926617	0.613327131621	0.541579786701	0.498782779158	0.595203022186	0.564272054449	0.764052877897	0.518635330352	0.576022129679	0.65025876151	0.65050833589	0.485245070097	0.510195632578	0.474730195394	0.757265160945	0.710780234667	0.672956164083	0.560206804114	0.684054719092	0.666169636617	0.626604949418	0.6745029621	0.699792704779	0.586632471504	0.646518130396	0.620958244843	0.636645483577	0.725222163461	0.541089280975	0.657745506629	0.588316748783	0.712128218034	0.617945564273	0.621284545961	0.588060201685	0.705617493358	0.64740533283	0.624333817932	0.619188434605	0.612294356781	0.523538586363	0.4695191845	0.522964086021	0.59429176747	0.502182878917	0.506794226533	0.715273535665	0.503044276476	0.504762334614	0.499433026971	0.483324844356	0.551250374493	0.526209564555	0.522157611699	0.456779263669	0.55767367987	0.577539235636	0.49006654631	0.538569836948	0.526102773084	0.567457723962	0.527182868716	0.496880549219	0.555995332579	0.492225716568	0.598921670872	0.618567397511	0.54002074355	0.508342899843	0.519453837299	0.509025895558	0.586652844209	0.637614381613	0.546768739646	0.485174957541	0.692306259424	0.626058505009	0.518941265971	0.533161529471	0.583847949749	0.543804955129	0.530517405164	0.567158082246	0.629697918661	0.572201817346	0.734306429092	0.695074552754	0.60183184969	0.49119889026	0.562280310963	0.62009026916	0.510873428615	0.706331413282	0.522130970707	0.681445174046	0.568645567091	0.607436459882	0.527721236393	0.71368269328	0.750793975688	0.498790413898	0.636213368056	0.651434838716	0.50535994277	0.634673138274	0.623750668271	0.630047111925	0.720997711514	0.638788401665	0.658844744486	0.709442192681	0.60647041443	0.630049021767	0.584359926795	0.759001573386	0.622023946593	0.720674027413	0.596275387625	0.587820889201	0.647720609602	0.541107065776	0.634108159478	0.585878117883	0.602737177607	0.506592371271	0.488822586131	0	0.479471669028	0.493944746582	0.518889233144	0.536160057678	0.489812350717	0.551815077189	0.6844282208	0.611851358877	0.507596904054	0.53654956369	0.527809693348	0.489126891442	0.521476262657	0.528060491491	0.520008864737	0.520131276554	0.504903622932	0.519318436861	0.471493654173	0.486208472703	0.519504078422
TFS.027	0.483049011517	0.605409598308	0.565219140433	0.5985971223	0.631320323359	0.543798436209	0.58039701297	0.601841453407	0.595168972353	0.620418948166	0.597643568172	0.55817496662	0.574464413881	0.543184033822	0.597660819169	0.727169159151	0.685400317454	0.665052688153	0.513773630483	0.66662085453	0.752137079068	0.606542654606	0.551780957108	0.516738222056	0.626621951337	0.575285251021	0.764196281772	0.518980118525	0.590731100287	0.690874466037	0.661080419796	0.495308838313	0.47393048381	0.499738741928	0.755787045486	0.702215949542	0.670768641962	0.590185869993	0.702671971568	0.671665454895	0.627991737251	0.662307415887	0.718751677433	0.598147892099	0.650405818827	0.661067521667	0.69780242655	0.74601462812	0.596452161087	0.680193782199	0.622773425963	0.721715427775	0.63809994805	0.653873071311	0.580842245171	0.734732114594	0.670612141599	0.641931234573	0.647906649419	0.644353209197	0.502328201391	0.41832136705	0.467517793965	0.654206062311	0.480770641214	0.515765655107	0.697216607854	0.501439753153	0.494883961571	0.497546965085	0.455978415664	0.572344119347	0.538999406885	0.565201326709	0.471060196001	0.578649409395	0.615435277824	0.510119905959	0.559407719549	0.543200598705	0.616675433128	0.550377523448	0.486985731321	0.583504611682	0.516496719043	0.644113862549	0.676521935351	0.543795279736	0.55035406953	0.533025412386	0.522627378661	0.586653077724	0.657083995918	0.592096732832	0.509401437922	0.670124909412	0.646257141794	0.529161183008	0.54641429784	0.576972214248	0.549541000392	0.532664673037	0.594805668785	0.618421913419	0.605919265994	0.754162462104	0.693735806341	0.641543843276	0.48851336273	0.567555152805	0.662912331044	0.512873762385	0.697651016592	0.494290307961	0.696197927453	0.614819533793	0.580538986692	0.550432290029	0.721595266972	0.743692563722	0.50223747221	0.652753587519	0.651817127606	0.509978021477	0.64284488086	0.621537590351	0.619133062786	0.721035906987	0.656870681969	0.64466124325	0.715809499291	0.6042171181	0.618535715857	0.622844668601	0.767797747801	0.665987286731	0.746036929814	0.616780129308	0.62482686689	0.655424233614	0.515691632865	0.653636475489	0.623914411722	0.622955306943	0.501262038166	0.481077483546	0.479471669028	0	0.497720952828	0.470776013315	0.447521553403	0.470612688797	0.606298862555	0.686681746205	0.595058119365	0.481279430404	0.467666288808	0.502556258249	0.522501161548	0.525462184605	0.482771504994	0.510628732152	0.512963508431	0.490709786852	0.536621385836	0.482916628382	0.475743839698	0.502994011481
T.CS.031	0.529202791136	0.603459124291	0.555128199744	0.603649795341	0.617434212085	0.562909051102	0.548778842758	0.591253023688	0.598715768971	0.597382281016	0.593661989089	0.567615889566	0.588543277231	0.558656797313	0.585342102589	0.713821936542	0.660041852823	0.660188354708	0.557065811638	0.656132657377	0.734882778615	0.624577926322	0.574683588817	0.522747021304	0.598654077168	0.551605778068	0.746564515007	0.540762654761	0.593641802404	0.665744400256	0.631565752637	0.524513726527	0.531883609299	0.540242043721	0.73296485776	0.69423634677	0.663276839507	0.581461040516	0.655883364406	0.654948581218	0.623544438063	0.66883205128	0.709307369169	0.557053612067	0.630461820086	0.630228522802	0.656017790212	0.717447352188	0.592563665464	0.656433876791	0.608924501696	0.700013671418	0.639357241798	0.638468857005	0.583190168804	0.726382911055	0.653433076428	0.625863009605	0.599611245014	0.617998376008	0.537887508272	0.502197466141	0.523459680244	0.601340769869	0.507221700854	0.543939815395	0.717252152904	0.513742938593	0.518199721129	0.524926860369	0.506329411478	0.583236111923	0.556390653348	0.567728154705	0.494470762262	0.594561545055	0.607510509968	0.506431532538	0.562165341182	0.560219725933	0.598821945512	0.550695032824	0.502947087855	0.576733050475	0.489281197916	0.605063617248	0.636438179417	0.565261505931	0.548859974624	0.546178501251	0.548067507547	0.610535523405	0.637571017578	0.576076530035	0.503393335801	0.658593321276	0.636714649289	0.552290404761	0.55857965953	0.59477965015	0.549894585744	0.532336957651	0.584614467371	0.619065230673	0.60258439661	0.727037517099	0.682608942959	0.622559512961	0.523276374299	0.567311367561	0.619737516448	0.499471151206	0.708496188219	0.525267665964	0.669913179688	0.597259791765	0.604513432327	0.537866458413	0.714528442197	0.724203319449	0.512865466753	0.627296950601	0.6389515394	0.533207804081	0.61302271515	0.64024162722	0.636539325832	0.710888103487	0.621757600944	0.634717786072	0.715331278744	0.619385285858	0.600183440912	0.586035251659	0.758617338963	0.638809786035	0.713504716237	0.620801849096	0.613061705	0.636995438986	0.559212313283	0.623723114867	0.594111712375	0.59858144549	0.521954537261	0.516351413873	0.493944746582	0.497720952828	0	0.51038546795	0.534063305001	0.526268891405	0.56161058698	0.66462517938	0.595953337911	0.506452186234	0.526031821167	0.556043881371	0.520889523316	0.546255589816	0.54401204269	0.499850790434	0.537184178935	0.552726180748	0.540431065538	0.523648491345	0.516906032086	0.521724880913
TFS.021	0.558585697416	0.628422171633	0.5918024782	0.602031191749	0.634291971661	0.573425063043	0.611659819685	0.637737476924	0.582017489309	0.643722827803	0.630617795989	0.571604566549	0.597506002751	0.565151167708	0.607493184412	0.710999618196	0.652693199563	0.669647397276	0.579636215035	0.65508820787	0.723364760494	0.59274367139	0.584084463926	0.558898237352	0.636975516498	0.559949230571	0.73669325493	0.585822953364	0.61620219024	0.683583584075	0.647068128834	0.538269243182	0.569814842061	0.525814281081	0.710830730395	0.692870740742	0.66810667145	0.618854371098	0.674798769864	0.67209769417	0.639571602516	0.664764188388	0.702478474116	0.586613239642	0.657365024192	0.656894197356	0.670096991273	0.739750877484	0.616827932463	0.663664272034	0.637729117662	0.71404396268	0.646896926423	0.659272852987	0.600757147389	0.731367106538	0.640530591739	0.63804320367	0.6450430131	0.643193284871	0.578821574455	0.481053265306	0.496689793468	0.654713317181	0.555902620554	0.570319408101	0.709281822308	0.561498916932	0.560575094293	0.577774107044	0.543533451568	0.586651678064	0.581337461632	0.594442953588	0.550434357263	0.629424266373	0.655316267305	0.566492755785	0.598858832498	0.574950455711	0.635295903918	0.591063949985	0.538157725947	0.620618397347	0.523923577976	0.665735591552	0.679407169472	0.605120610619	0.582328014085	0.597976733219	0.573700058716	0.607929297532	0.652286277993	0.620469147317	0.560029098068	0.669518070595	0.642927976871	0.603161319984	0.551842161376	0.588988252063	0.585203313419	0.551738581772	0.620537397732	0.618901395983	0.642774320823	0.726747067435	0.671011269739	0.633288723918	0.540628555388	0.577635803275	0.658085175824	0.534799345717	0.681851757649	0.548874147044	0.674707178107	0.610868352358	0.604161174465	0.571086446865	0.704952313572	0.71868552519	0.560366229605	0.621944548727	0.643239428597	0.551597710867	0.643305965582	0.624289440803	0.649833622544	0.693900724822	0.653124288875	0.653730716139	0.704361107315	0.58999733683	0.623220870934	0.578308568073	0.740032012215	0.652306398364	0.728578192309	0.638333007736	0.616000916851	0.665510896559	0.571122924865	0.644955033138	0.626459832076	0.624472807285	0.530546253247	0.536444063694	0.518889233144	0.470776013315	0.51038546795	0	0.513042562367	0.549526078008	0.617280144204	0.664079157922	0.607358267221	0.535801616421	0.523350488419	0.566917047581	0.551497497201	0.574899126941	0.533624393738	0.531700911986	0.545501850133	0.569485318459	0.553108082293	0.536583123787	0.553188032039	0.560237008654
TFS.025	0.545729594426	0.65563529375	0.625030471804	0.619588871036	0.606689432759	0.564662769002	0.575191743065	0.65529277869	0.590359767158	0.627586843343	0.645560539223	0.609021213907	0.548710254667	0.602173483554	0.561345788536	0.649443798923	0.666425968604	0.647120222383	0.533204568997	0.624968749282	0.689920933261	0.579312763363	0.550280479811	0.538349762539	0.631035874277	0.581670884041	0.708010075258	0.544556957309	0.552616411688	0.642081861583	0.619007387332	0.491136714605	0.516866928229	0.5034390939	0.693021069317	0.611965814648	0.59678274544	0.604484658005	0.667279417054	0.610384029333	0.577024847723	0.599138523088	0.703745382089	0.540867179242	0.637743221315	0.643162702455	0.675169000696	0.721889223262	0.55539073572	0.646424448262	0.582895771358	0.679701515668	0.624817603437	0.614271084668	0.576882249167	0.677348341226	0.618708757914	0.597372959226	0.578383041491	0.607227999478	0.487337972371	0.503740301842	0.467489759043	0.66226231691	0.533430470742	0.518008288906	0.689649990444	0.520447911648	0.512144184062	0.492186050634	0.47803734587	0.574836271267	0.55650485975	0.565630525773	0.519313434117	0.631068098242	0.672595634112	0.508823240135	0.601195644484	0.587173526015	0.643643067751	0.614655493957	0.511450312122	0.631415750752	0.506602546106	0.674379498489	0.699564763153	0.601777645174	0.59758667659	0.575006741523	0.611786849934	0.637651425139	0.629017742408	0.628733303186	0.536808196657	0.61993166964	0.637170565631	0.553236152566	0.57797694647	0.569251418782	0.597618775063	0.54207847671	0.634251441628	0.630055527887	0.627264421198	0.685079129206	0.661543052666	0.581082743361	0.530113173105	0.531918093109	0.630941575801	0.534508191978	0.639819640063	0.503762376825	0.629283552124	0.588535522228	0.524585755929	0.500883990915	0.724245343881	0.680467637183	0.518814309715	0.563085840918	0.621425295905	0.517758871037	0.62939407185	0.548065343738	0.55980447671	0.662995191612	0.63796456751	0.596137458964	0.657264503277	0.548844010759	0.597558000864	0.589126862321	0.706371161282	0.607890844942	0.700366158706	0.601961893092	0.586191055603	0.644983677919	0.512471412936	0.603887292469	0.587848082405	0.575507523681	0.497511212719	0.525367910963	0.536160057678	0.447521553403	0.534063305001	0.513042562367	0	0.530855855759	0.644883964205	0.65752514748	0.54661125505	0.517230463396	0.454670694065	0.482803709993	0.559765698775	0.599279238972	0.522965511206	0.514094949441	0.539886100883	0.569683482555	0.560066618125	0.51601851392	0.516349887768	0.512312817535
TFS.022	0.467141923938	0.520159734598	0.525979293123	0.657775800938	0.683583373645	0.547024486173	0.600445615074	0.54302356083	0.630189830842	0.517070807789	0.561507829211	0.565216914738	0.58824864003	0.517961349164	0.642465821414	0.77173591605	0.698725542032	0.698216458158	0.498429437505	0.69964761094	0.772282711925	0.650944609096	0.527757421614	0.474941035211	0.601857972023	0.606356622714	0.793388928127	0.45068591652	0.601220430983	0.650043305591	0.677997853247	0.497998883193	0.518657551029	0.483751958994	0.77415938034	0.737674874869	0.711748798252	0.546441635433	0.707741106323	0.70083438888	0.656256360482	0.684721397444	0.719379199355	0.628097131269	0.681564772195	0.627373931964	0.690317970177	0.74780874948	0.590320942768	0.686650288213	0.610566244563	0.734730607931	0.657754624821	0.636115533733	0.553659639595	0.74091560637	0.67599148453	0.664879671673	0.645797108706	0.640877773634	0.51892050579	0.439643262055	0.505446957656	0.629712893696	0.499035930898	0.544069203459	0.74829549479	0.537691338115	0.540636946846	0.515097488021	0.457812184397	0.539143730826	0.581911068666	0.523346463478	0.461900837092	0.471816160435	0.531143904366	0.419446567243	0.476924224684	0.511184597532	0.579887642987	0.494574373531	0.491705412356	0.504462643409	0.516356686144	0.522460550418	0.558455809512	0.450006954058	0.516725533762	0.458630806251	0.519846169143	0.608452505811	0.681864135257	0.552334414848	0.451463107921	0.700262178124	0.669952767604	0.490460072268	0.533750380116	0.619606702228	0.585693951964	0.550587793257	0.578552735398	0.67211770107	0.537285538564	0.783919589475	0.70773155077	0.644251614136	0.462552545587	0.586823434151	0.64675460854	0.577514269355	0.7384790237	0.538078064387	0.712285952753	0.584832724949	0.623689161112	0.578324391695	0.754422805122	0.779100225817	0.476779484731	0.669505122906	0.668343410475	0.538318739278	0.677771922527	0.652284732002	0.650572527663	0.756043707711	0.682977280296	0.682013626799	0.745970959433	0.650346492687	0.659536593686	0.610286289173	0.79347183352	0.646008593012	0.745667907668	0.639380668118	0.675721305106	0.675953862646	0.544238703353	0.653926575837	0.602190293916	0.609479123443	0.54904731311	0.375689554593	0.489812350717	0.470612688797	0.526268891405	0.549526078008	0.530855855759	0	0.547958277649	0.730010947358	0.645224692279	0.503817126063	0.588921501334	0.566937500591	0.519679016272	0.44225619455	0.534904841789	0.486549821159	0.551107809012	0.422110487417	0.548982973521	0.46950683006	0.428953691104	0.458847986193
