L.033.M1	CS.019	CS.261	CS.039	CS.296	CS.293	CS.017	CS.257	L.022.M1	L.008.M1	CS.003	CS.101	CS.105	CS.043	L.012.M1	CS.067	CS.149	CS.064	CS.365	CS.171	CS.060	CS.042	CS.366	CS.077	CS.371.1	CS.072	CS.153	CS.063	CS.066	CS.373	CS.302	CS.292	CS.374	CS.205	CS.128	CS.282	CS.136	CS.375	CS.378	CS.232	CS.126	CS.203	CS.224	CS.376	CS.125	CS.268	CS.182	CS.147	CS.369	CS.348	CS.214	CS.148	CS.254	CS.372	CS.395	CS.323	CS.385	CS.129	CS.386	CS.178	T.CS.014	T.CS.025	T.CS.004	T.CS.069	T.CS.052	T.CS.082	T.CS.003	T.CS.062	T.CS.079	T.CS.042	T.CS.050	T.CS.038	T.CS.007	T.CS.046	T.CS.071	T.CS.160	T.CS.092	T.CS.100	T.CS.106	T.CS.091	T.CS.105	T.CS.131	T.CS.118	T.CS.102	T.CS.104	T.CS.159	T.CS.111	T.CS.139	T.CS.178	T.CS.110	CS.087	CS.356	CS.242	CS.088	CS.237	CS.103	CS.015	CS.085	CS.241	CS.082	CS.006	CS.246	L.034.M1	L.024.M1	CS.238	CS.387	CS.207	CS.311	CS.151	CS.188	CS.336	CS.346	CS.274	CS.330	CS.345.0	CS.325	CS.347.0	CS.165	CS.191	CS.113	CS.080	CS.152	CS.112	CS.194	CS.285	CS.318	CS.321	CS.227	CS.343	CS.319	CS.320	CS.158	CS.339	CS.163	CS.202	CS.326	CS.145	CS.390	CS.253	CS.393	CS.255	CS.262	CS.370	CS.270	T.CS.061	TFS.022	T.CS.036	T.CS.008	T.CS.049	TFS.027	T.CS.045	TFS.020	T.CS.064	T.CS.066	T.CS.031	TFS.025	T.CS.055	T.CS.043	T.CS.026	T.CS.142	T.CS.152	T.CS.166	T.CS.157	T.CS.151	T.CS.141	T.CS.109	T.CS.095	T.CS.158
CS.370	0.663423519219	0.616667846911	0.633697705337	0.645905059742	0.655965044676	0.67614614559	0.649764726646	0.673956583745	0.68751633618	0.59602506446	0.678119312007	0.684245976754	0.609135489762	0.607504513893	0.66963516151	0.652719563008	0.515839654903	0.637413522619	0.624026776303	0.664340076516	0.608244043807	0.634341789636	0.599275881537	0.609021618298	0.584606542469	0.611737820122	0.608836008619	0.634166195537	0.670405739083	0.545832233906	0.659840410044	0.546128983121	0.571147483263	0.598910777087	0.511870138529	0.560833385565	0.575824701674	0.581225320959	0.650667515088	0.588393752175	0.556825053337	0.599433745443	0.683566171127	0.529042644829	0.524145759981	0.543072070911	0.494701424197	0.526378668899	0.584384029472	0.505388450306	0.562875086478	0.560477099752	0.462152640021	0.444749209866	0.495582747062	0.455206122149	0.471719041576	0.578287942615	0.609374961235	0.559854253811	0.621786060606	0.597135169892	0.589054508728	0.579398717244	0.575519286348	0.647178924158	0.662858266199	0.625669450579	0.563174241913	0.626115499793	0.63643392363	0.663746746101	0.61872066076	0.570467000902	0.612218038394	0.651789017003	0.654038361691	0.653585835669	0.685966300022	0.670386399587	0.697689125975	0.617665830966	0.556131549449	0.698776293319	0.673639081373	0.682539625518	0.640280370597	0.673602806677	0.651435103812	0.655492347805	0.665517574976	0.698375536751	0.627107237304	0.708183046051	0.6000950804	0.621695152053	0.702565673797	0.633364240572	0.666687539057	0.638099024751	0.651894851705	0.604537418956	0.613091046789	0.696365267385	0.629291108522	0.520116767056	0.61184280091	0.62659143653	0.564163863213	0.620818358723	0.557480585158	0.680249954023	0.600102411061	0.529711223267	0.688619304712	0.676445217909	0.62252753836	0.655504831871	0.644673122986	0.637553242104	0.586020947658	0.550039433647	0.587142391692	0.606785937606	0.622417481433	0.520182541581	0.62859286643	0.690864876142	0.55646808384	0.497239731906	0.517170356655	0.616645880683	0.63147067388	0.61024743796	0.673956966439	0.541353287741	0.501652712478	0.507430128286	0.646147988905	0.557964062247	0.525760741523	0.518613504694	0	0.493698903269	0.57468917216	0.639380668118	0.653671846735	0.606605779884	0.58370981728	0.616780129308	0.654520642043	0.656178865753	0.596275387625	0.663949004982	0.620801849096	0.601961893092	0.621808353966	0.643365633198	0.632873339971	0.681645088207	0.639212015652	0.618765844233	0.679900705502	0.653993727132	0.676293500383	0.672523049694	0.691785688316	0.635704098793
CS.270	0.663337393206	0.65177387175	0.649763299232	0.652608863894	0.666896359237	0.678635297557	0.676835048396	0.673156712256	0.687938807284	0.609594129297	0.705151517001	0.698598420203	0.630858727556	0.614362678631	0.692684273835	0.639348135413	0.538900905771	0.648718246777	0.642335814464	0.672894082599	0.577625388264	0.649354362792	0.588593667944	0.655415790151	0.57394510278	0.63433119737	0.628666406712	0.649732622547	0.686396989137	0.550826682552	0.617984222298	0.522327798823	0.567088970053	0.573930889421	0.547295261466	0.536506763429	0.543567752205	0.576474639288	0.621300259198	0.584449945761	0.560792903505	0.635867422229	0.649328334164	0.515464649221	0.511365003599	0.531902404614	0.501994129154	0.513433041631	0.516691492543	0.549440726036	0.513103294413	0.489362909456	0.481828575693	0.46856897816	0.530598628826	0.482655681273	0.50530254807	0.572067232604	0.593806806199	0.555863202099	0.621937791833	0.628089288341	0.598125047752	0.589815495462	0.57777699065	0.666369453628	0.676810794014	0.628361149488	0.572762079609	0.648753681285	0.620879063399	0.673551292449	0.608989313809	0.570353906651	0.632031669773	0.666718232873	0.685729908991	0.674303172665	0.688652324431	0.672966234292	0.709560802203	0.646936317759	0.559888262316	0.679611320334	0.671379913438	0.683745122791	0.650489903666	0.682900566304	0.657686615301	0.660792943851	0.679573484639	0.643846156697	0.627281284092	0.705484795714	0.595088410159	0.621316151941	0.700064417087	0.651799279715	0.687674781183	0.646997153476	0.645345648825	0.613192703207	0.622197107163	0.678309560261	0.654969873276	0.535119030816	0.589880964242	0.634656531471	0.596948448335	0.608457278895	0.554682667886	0.689507276963	0.555130978312	0.530740470137	0.656850041577	0.654635923395	0.594032149857	0.618953044906	0.649103754241	0.654485385338	0.586297464869	0.575927984523	0.555134733644	0.574478584912	0.612694577876	0.501878701101	0.651517265983	0.653098869226	0.547649847926	0.519682672025	0.513405224731	0.627587588694	0.606431228216	0.6156300796	0.660461313243	0.522160041021	0.550330459152	0.508799371168	0.593378714191	0.607039402009	0.493647234418	0.523215796001	0.493698903269	0	0.620277350851	0.646008593012	0.655299746234	0.639944136798	0.573332695523	0.665987286731	0.656212435962	0.643293957462	0.622023946593	0.662726486635	0.638809786035	0.607890844942	0.634411280554	0.663472552792	0.599227304896	0.670839443315	0.636227265831	0.629260332373	0.646811533399	0.649084418486	0.665778898891	0.674272232285	0.68836700017	0.637635086779
T.CS.061	0.631167886269	0.565681226364	0.56380664533	0.618084024113	0.549887856155	0.583528621142	0.62864266103	0.639280992835	0.656316372895	0.590886240773	0.63176486217	0.636421476893	0.54141000321	0.595770410951	0.581799400258	0.708924158846	0.578702701775	0.613944459901	0.522800205619	0.613855390469	0.613692071806	0.585852620718	0.654106470791	0.573632005917	0.523885381988	0.540479022088	0.58519475739	0.671894784788	0.618963208	0.585196706612	0.652813342283	0.630151044598	0.62943118816	0.624474041156	0.548994696545	0.60374488639	0.606699391963	0.542086088196	0.688061389291	0.601147101527	0.504417974845	0.539975573735	0.709014639772	0.586483997055	0.595647678093	0.650368608901	0.540722781662	0.603510135993	0.683566629565	0.600040884286	0.571889395326	0.645171412471	0.591828304351	0.578141547982	0.614896824934	0.568926874384	0.598793353559	0.603895478219	0.651766664444	0.557705874071	0.571422771331	0.535067175628	0.485105067717	0.495816390343	0.567107813283	0.540492451447	0.548286731345	0.546311141721	0.597206417754	0.535601252487	0.59590118154	0.626398531612	0.565811898642	0.532434584576	0.49523132163	0.611829644721	0.620172217161	0.609555664999	0.612790432226	0.593592886381	0.694208051053	0.563207143311	0.520660754865	0.63437866596	0.600762550374	0.658917078894	0.549593882509	0.569335349135	0.603388760765	0.59788030793	0.610968101978	0.630328230419	0.540739315768	0.648725921076	0.629857904822	0.63654372928	0.655004961723	0.608404169696	0.60004385748	0.624702515394	0.5880394481	0.556953599804	0.597981514244	0.619477423287	0.582200043221	0.504313631837	0.654103748605	0.584267679916	0.582891180969	0.540990795584	0.534101333347	0.696633627409	0.566010027885	0.571782969593	0.7172409047	0.70591033039	0.645974799678	0.623510268939	0.549148422116	0.562913176358	0.600410224421	0.538529461801	0.638732885665	0.685472855757	0.675355927937	0.569837033573	0.543137208927	0.738343200273	0.598404072428	0.540430859614	0.581786014846	0.637451110314	0.589276819816	0.642068357918	0.590585248737	0.611161039847	0.518606104172	0.604829488854	0.712886275864	0.644783515981	0.603021319781	0.616155660893	0.57468917216	0.620277350851	0	0.566937500591	0.632774142448	0.479963322137	0.553914937794	0.502556258249	0.557472082781	0.570924709338	0.527809693348	0.598119071272	0.556043881371	0.482803709993	0.585306264903	0.534421543336	0.692449888728	0.56017091475	0.547971615549	0.535021680497	0.579670828962	0.542665239766	0.58796891015	0.585802251561	0.611671017695	0.549256463344
TFS.022	0.613127530613	0.540747971458	0.446366446324	0.634179945916	0.440842645949	0.455203062448	0.602182699356	0.608443853105	0.520159734598	0.686739072696	0.54302356083	0.525979293123	0.489559145706	0.61609238441	0.530086299451	0.770399222567	0.652546878431	0.601857972023	0.5176056473	0.628619706162	0.647714196238	0.657533983165	0.737006615054	0.576411913373	0.599808937268	0.474941035211	0.587711433661	0.72408811853	0.629436742447	0.609793962303	0.737674874869	0.609458904666	0.677997853247	0.711748798252	0.582610666787	0.684721397444	0.642960925131	0.628097131269	0.707741106323	0.546441635433	0.497998883193	0.518657551029	0.77415938034	0.656256360482	0.662031324512	0.690317970177	0.590320942768	0.664879671673	0.74780874948	0.61003353215	0.645797108706	0.686650288213	0.640877773634	0.636683479865	0.627373931964	0.610566244563	0.636115533733	0.623142704413	0.714668244198	0.553659639595	0.539143730826	0.519949543488	0.537555617988	0.51892050579	0.624899883642	0.499066455741	0.439643262055	0.461900837092	0.692430660534	0.432889612652	0.631101881946	0.518555672041	0.639170527358	0.617474437099	0.470537991033	0.450006954058	0.495435906212	0.528309337065	0.439974017145	0.425406490172	0.558455809512	0.420713127645	0.538490892449	0.511184597532	0.448300597378	0.531143904366	0.492329310767	0.432708802043	0.476924224684	0.494574373531	0.619606702228	0.700262178124	0.451463107921	0.67211770107	0.681864135257	0.578552735398	0.608452505811	0.552334414848	0.519846169143	0.537285538564	0.550587793257	0.490460072268	0.585693951964	0.533750380116	0.589335802128	0.578324391695	0.691065365452	0.60646228737	0.591116858889	0.623689161112	0.586823434151	0.783919589475	0.674515451287	0.639404793713	0.796904441006	0.776913747257	0.713582513763	0.703884740857	0.462552545587	0.577514269355	0.610286289173	0.476779484731	0.677771922527	0.756043707711	0.745970959433	0.652284732002	0.538318739278	0.79347183352	0.669505122906	0.650572527663	0.592786992591	0.682977280296	0.650346492687	0.668343410475	0.659536593686	0.609479123443	0.544238703353	0.653926575837	0.745667907668	0.675953862646	0.602190293916	0.675721305106	0.639380668118	0.646008593012	0.566937500591	0	0.547958277649	0.588921501334	0.645224692279	0.470612688797	0.54904731311	0.375689554593	0.489812350717	0.45694077301	0.526268891405	0.530855855759	0.519679016272	0.503817126063	0.730010947358	0.534904841789	0.486549821159	0.458847986193	0.548982973521	0.46950683006	0.551107809012	0.422110487417	0.44225619455	0.428953691104
T.CS.036	0.623759781508	0.558785927662	0.540943416318	0.581321295328	0.543634603957	0.545003037855	0.585365020391	0.582992167879	0.539305326347	0.672947650971	0.531107728069	0.57148449537	0.55231373003	0.600913958647	0.577344652553	0.729931947476	0.626643559862	0.574258109547	0.56675153472	0.568342286064	0.604152503607	0.656864228436	0.708353779326	0.585226272052	0.651032644407	0.543090132196	0.562687321644	0.644926107505	0.600715764668	0.603439128033	0.71609836957	0.579614922297	0.64068919635	0.715262898703	0.596122397035	0.679738613948	0.607232738005	0.636698765993	0.64504869069	0.540741363303	0.579540252095	0.599380701557	0.745385720093	0.641295332598	0.649350008573	0.639634406706	0.586190592917	0.657241628873	0.703618046909	0.593189163544	0.648855615316	0.684280198341	0.645179198521	0.651525730165	0.63701256944	0.632706589365	0.637613446695	0.595261658176	0.68416934252	0.604468514238	0.560945999743	0.597709615142	0.614713120667	0.589870979481	0.630644704387	0.569426837843	0.547185228826	0.515919567803	0.676221549476	0.554913056091	0.578132747275	0.558465111815	0.64495284189	0.602728299943	0.586556883153	0.543346281624	0.571894721829	0.564420300673	0.544650625231	0.542774017174	0.533501078403	0.56573526301	0.576556805284	0.561634824625	0.546090371145	0.543636413411	0.560855386418	0.558895768861	0.544758620352	0.536362702594	0.60547688522	0.701457840565	0.536555657163	0.657128539784	0.601044099522	0.547760304961	0.615628606104	0.50952469803	0.574387459375	0.531869362809	0.550329470976	0.557986096538	0.580096785083	0.579242879333	0.546972773901	0.609253073918	0.652363598241	0.62555417522	0.60606635177	0.706101430638	0.602053913644	0.707346712145	0.677483280087	0.640520753202	0.737368615649	0.751153313482	0.674942464015	0.706555740167	0.549759968758	0.595574204503	0.574004480164	0.549933964847	0.613880592371	0.758341242283	0.715332909452	0.654382210019	0.571402447437	0.761555087182	0.659219864725	0.664757266388	0.599351823358	0.604393639319	0.662464477157	0.606772845108	0.664071458947	0.610550265034	0.617836290581	0.646541600588	0.705963139587	0.659291401059	0.589132581154	0.65024813326	0.653671846735	0.655299746234	0.632774142448	0.547958277649	0	0.650079545319	0.6429683286	0.606298862555	0.605727564717	0.53963750468	0.551815077189	0.538179532125	0.56161058698	0.644883964205	0.553515536924	0.583291357638	0.68921853085	0.621637117832	0.550323037473	0.568553445593	0.568134302048	0.579341762354	0.596632008522	0.540872015036	0.546031648505	0.551645013609
T.CS.008	0.587409324249	0.575007550343	0.569280197451	0.629141944146	0.582311183618	0.593553292295	0.623557435708	0.665049426701	0.67118688274	0.613012490204	0.664716573578	0.645755028975	0.556448308545	0.589734450392	0.587063332828	0.697084746073	0.618311176437	0.632819882349	0.539726270014	0.627436702622	0.651284714247	0.576515314748	0.639374811553	0.591919653901	0.521931827785	0.585177707269	0.634113817102	0.691825215679	0.622146271695	0.580302987288	0.629721980459	0.639712222671	0.633315165068	0.616164894054	0.581576016325	0.618494833656	0.638813943981	0.555931211427	0.673698410203	0.644261935255	0.502327013271	0.519069414935	0.706861373072	0.586382744478	0.590255116188	0.703427143586	0.584518356949	0.611061162198	0.724854738975	0.626563127267	0.605154199497	0.662403028019	0.617809014315	0.62546251145	0.654761319813	0.613590523136	0.635897919645	0.628791100215	0.681121822273	0.591639241377	0.585171491567	0.522923996455	0.466669194617	0.480825810189	0.568753338161	0.537333749146	0.523107268419	0.550235684454	0.584447366507	0.569178122641	0.584050499746	0.665223803191	0.56146653479	0.543901508233	0.515726587124	0.639821857672	0.646598025029	0.632429026073	0.636411572385	0.61117897918	0.72271878048	0.583563277007	0.551956104165	0.624698062384	0.6249651739	0.688509282799	0.523676017097	0.618244767219	0.631040695581	0.619694241127	0.586397399489	0.608599584705	0.556625627708	0.629072774347	0.6634110998	0.667777160254	0.626166089067	0.653183868373	0.615823950269	0.668973373483	0.589099285816	0.596728206638	0.602537233708	0.623676439547	0.623667637277	0.517868929461	0.67093504748	0.575582747482	0.611347264875	0.539258740449	0.534268635277	0.720162362911	0.592868545405	0.598041156493	0.720349533337	0.673104024417	0.648502906739	0.598587292927	0.549296315067	0.55024890226	0.617465446267	0.556414743742	0.625343707649	0.660401649865	0.669575625351	0.57362861023	0.527084715009	0.719257921355	0.594538794801	0.588520786444	0.579544641808	0.652846363288	0.585270046827	0.648652716245	0.582117940325	0.611913373117	0.518681641392	0.637903369223	0.721114425489	0.62624371415	0.618391919682	0.588559134711	0.606605779884	0.639944136798	0.479963322137	0.588921501334	0.650079545319	0	0.558495568702	0.467666288808	0.491788629682	0.574171987206	0.53654956369	0.623498225619	0.526031821167	0.454670694065	0.568668507967	0.50399028044	0.65888888191	0.542789806099	0.542430479985	0.550368494428	0.579488126743	0.537256172307	0.553242446272	0.624630023837	0.622091729066	0.553872057552
T.CS.049	0.648232250456	0.63208914031	0.65264670944	0.651475737951	0.641829017862	0.653839013123	0.663277449773	0.673465047909	0.687638673699	0.515975162519	0.684654757037	0.69601401026	0.628999962872	0.628069358924	0.628720874688	0.640877111815	0.596017636051	0.666390916286	0.614324898991	0.66825295967	0.608203254593	0.637735566558	0.585630500392	0.644129434301	0.583445850095	0.628326772958	0.665502840133	0.667198302365	0.673350806419	0.530514774249	0.598800910907	0.614403438875	0.572004532834	0.568698592535	0.616036890474	0.546912200467	0.608459710618	0.591745972304	0.661108002457	0.63129272381	0.585985892422	0.636169609181	0.640452258841	0.536855338111	0.563548741085	0.662823114674	0.579206688983	0.55342687253	0.671075387242	0.61858620813	0.611764069652	0.607543841739	0.579815680791	0.586827087519	0.616498188215	0.551386795329	0.595296915414	0.618683635711	0.628879847093	0.647037206293	0.620788979135	0.594084279352	0.53155741654	0.553569733109	0.590419792916	0.634335855834	0.613194087436	0.620933903563	0.524596366491	0.64762135818	0.627157415627	0.667171348298	0.547326657487	0.518639311522	0.590338450088	0.669997062434	0.680622781113	0.671324826784	0.678544035778	0.6466917515	0.697070684112	0.644249157672	0.521619882486	0.681520397137	0.685781542036	0.69103669824	0.62471204984	0.65440865357	0.654272243098	0.651752615799	0.641682196659	0.591219645118	0.624431690285	0.672015431549	0.600280912423	0.66832748863	0.693924542191	0.644785533538	0.68826673223	0.680255884705	0.61155537866	0.625426922399	0.641746099679	0.647741496239	0.623124988761	0.53108162506	0.592909553843	0.645009262352	0.62527146745	0.61396584905	0.56811850784	0.640677286825	0.503181773307	0.538083233927	0.659999623505	0.607020139476	0.591471025624	0.628367814385	0.645515813719	0.645937525464	0.613064578925	0.617609154354	0.615296705327	0.583169377232	0.630779709332	0.520449078225	0.641289556575	0.663534833068	0.540666062452	0.518104149132	0.555113159442	0.636059129927	0.57856436652	0.632681178728	0.644858598246	0.555294795507	0.582693189201	0.619077528055	0.660513452651	0.683812710925	0.559432877067	0.536246229496	0.58370981728	0.573332695523	0.553914937794	0.645224692279	0.6429683286	0.558495568702	0	0.595058119365	0.601871260251	0.636852143747	0.611851358877	0.664323459128	0.595953337911	0.54661125505	0.612126009384	0.61112422056	0.617394726933	0.589421301266	0.615645751954	0.61387846553	0.618357505159	0.608219754971	0.621051669391	0.658441533393	0.671958776224	0.63377605742
TFS.027	0.576213730253	0.516024132792	0.489212081618	0.599017938447	0.496931035029	0.514291197089	0.578562893219	0.605733379461	0.605409598308	0.63820255084	0.601841453407	0.565219140433	0.523570040727	0.596087468686	0.522296923685	0.739872922673	0.628504812002	0.626621951337	0.496676465541	0.601543080027	0.619049813679	0.605832852571	0.70173966607	0.563252397161	0.550461593457	0.516738222056	0.602599015551	0.703658383009	0.567506125957	0.586954551731	0.702215949542	0.621565663321	0.661080419796	0.670768641962	0.573561161107	0.662307415887	0.628867813785	0.598147892099	0.702671971568	0.590185869993	0.495308838313	0.47393048381	0.755787045486	0.627991737251	0.629659584155	0.69780242655	0.596452161087	0.641931234573	0.74601462812	0.626411312271	0.647906649419	0.680193782199	0.644353209197	0.643355422572	0.661067521667	0.622773425963	0.653873071311	0.612051880079	0.702845109026	0.580842245171	0.572344119347	0.496652696542	0.482517382984	0.502328201391	0.604797697629	0.487437223678	0.41832136705	0.471060196001	0.648964836533	0.507926112593	0.614576084905	0.623189763332	0.593521823112	0.566090791563	0.488680403649	0.543795279736	0.593639321641	0.563111023862	0.521530146414	0.496686807062	0.676521935351	0.5123567941	0.527744777825	0.543200598705	0.542816331604	0.615435277824	0.486649246714	0.509547533249	0.559407719549	0.550377523448	0.576972214248	0.670124909412	0.509401437922	0.618421913419	0.657083995918	0.594805668785	0.586653077724	0.592096732832	0.522627378661	0.605919265994	0.532664673037	0.529161183008	0.549541000392	0.54641429784	0.536847397983	0.550432290029	0.69352724014	0.580685015802	0.621523686326	0.580538986692	0.567555152805	0.754162462104	0.650821972825	0.632011711297	0.764852326197	0.740324273894	0.677209802097	0.642511782381	0.48851336273	0.512873762385	0.622844668601	0.50223747221	0.64284488086	0.721035906987	0.715809499291	0.621537590351	0.509978021477	0.767797747801	0.652753587519	0.619133062786	0.579807600953	0.656870681969	0.6042171181	0.651817127606	0.618535715857	0.622955306943	0.515691632865	0.653636475489	0.746036929814	0.655424233614	0.623914411722	0.62482686689	0.616780129308	0.665987286731	0.502556258249	0.470612688797	0.606298862555	0.467666288808	0.595058119365	0	0.501262038166	0.481077483546	0.479471669028	0.528946378311	0.497720952828	0.447521553403	0.522501161548	0.481279430404	0.686681746205	0.482771504994	0.510628732152	0.502994011481	0.536621385836	0.482916628382	0.512963508431	0.490709786852	0.525462184605	0.475743839698
T.CS.045	0.59224898423	0.544950546548	0.54525751286	0.603606677084	0.551957523352	0.544954784694	0.578542765812	0.625571539587	0.632050098898	0.643629106129	0.615138177302	0.594053208213	0.523688568715	0.597915197669	0.569333674914	0.720626415161	0.620934770758	0.589511944348	0.556929353578	0.578542730041	0.621415063527	0.594770537434	0.689528573889	0.568083799706	0.552439169863	0.553564834972	0.601972865968	0.665480894338	0.592171610885	0.576477417795	0.66393059478	0.622213421468	0.658964308933	0.675327529858	0.611165067621	0.659324965824	0.617517460764	0.579586365911	0.675698106272	0.597746946741	0.528391171788	0.552975149766	0.723628770729	0.622699913812	0.639382617196	0.686051902677	0.602331792136	0.642726328599	0.735312447895	0.646781364915	0.633753515654	0.677226540985	0.660127659772	0.657464583074	0.656161105064	0.633282332932	0.660665430647	0.609005267942	0.697638385481	0.606741756962	0.556538837718	0.496813255473	0.504189394744	0.496012564434	0.605062689721	0.500630385573	0.49305423622	0.50937224694	0.630708483235	0.551790689164	0.551997878893	0.625227086747	0.541872786182	0.601327944449	0.519337383203	0.609306318489	0.638740184697	0.6092966465	0.598444218493	0.561777352708	0.669654008642	0.565470014484	0.5407555043	0.568322327381	0.587069941815	0.639336787652	0.502463375057	0.584852173209	0.584814036389	0.58633618571	0.564476477151	0.639529480306	0.556179809266	0.634032302203	0.654821988214	0.612950877528	0.622251331884	0.607916797217	0.568987827177	0.592726757251	0.561799469442	0.580143863211	0.605748826492	0.590096950315	0.592182073087	0.564546444959	0.657919007152	0.571364904174	0.623945617911	0.572687308184	0.55447270147	0.717511072731	0.612982524783	0.639667653546	0.723809558304	0.731422196304	0.655266171832	0.603412784471	0.53054874704	0.532027247974	0.584113882366	0.557776805546	0.630634036196	0.717990278314	0.703565293126	0.627780368333	0.503914820867	0.747506257854	0.632966779915	0.642151927807	0.578294330962	0.631532253683	0.59805162123	0.621113804709	0.614417968082	0.637895858423	0.554455686154	0.649475309799	0.715527306933	0.640457848632	0.628209488753	0.634011779959	0.654520642043	0.656212435962	0.557472082781	0.54904731311	0.605727564717	0.491788629682	0.601871260251	0.501262038166	0	0.527562667401	0.506592371271	0.568456149502	0.521954537261	0.497511212719	0.547163829627	0.50053887827	0.66660955461	0.543052857707	0.509676036626	0.517571267286	0.555641166543	0.530484093854	0.536980789705	0.569008446912	0.57684668707	0.544256533091
TFS.020	0.611320738635	0.541295583131	0.445898776696	0.621956318647	0.459627697948	0.443384652829	0.594504770108	0.608569323764	0.510454899783	0.662735849057	0.5434635709	0.520937666453	0.495197674914	0.601113706012	0.506931719812	0.770376463778	0.635410821138	0.606502233862	0.517922724077	0.612112281405	0.635124006915	0.64660653401	0.73189295614	0.582391508374	0.592314956588	0.476109308752	0.591271062078	0.723244356174	0.617824097776	0.596518059821	0.733435376521	0.615570581119	0.674922919026	0.702385164949	0.594296082461	0.682695512526	0.630634935643	0.632105757091	0.710897239102	0.545784097942	0.497566094858	0.527809134163	0.782569612627	0.656359874919	0.651239325303	0.691096289738	0.585499046059	0.661100795084	0.755994059843	0.591108156731	0.647484880053	0.695571744235	0.653937261092	0.639740761316	0.645803656992	0.618244578785	0.646138223829	0.623313961124	0.72319263122	0.577978282719	0.514270566761	0.523755824754	0.522368488609	0.512395957894	0.618088587154	0.52047596169	0.439535919484	0.473162626683	0.68500543845	0.437284656941	0.609488835973	0.522210379605	0.623429313133	0.604964375544	0.474205985137	0.476043849318	0.526891743106	0.533232280327	0.44587754107	0.441638469021	0.560267994699	0.461249854223	0.52654139555	0.503039061366	0.452617434106	0.53291346335	0.489027928532	0.427881352524	0.483676197707	0.468337656807	0.600005792573	0.700110714001	0.455778164017	0.667426644291	0.673734335541	0.577635503233	0.577335854457	0.540947287512	0.514405642519	0.547699927084	0.528935655201	0.520252752092	0.578491081727	0.533403389789	0.579440809204	0.587228971139	0.68300370985	0.60419060092	0.597633249651	0.633549747804	0.576033847541	0.767111544173	0.668348299686	0.651387133511	0.780183855423	0.76201055117	0.709767547838	0.694977443791	0.446595618219	0.566152253504	0.60103514135	0.479029824669	0.664324535484	0.755034167896	0.741005758748	0.647791115028	0.528566711777	0.795947911076	0.66778725955	0.660730739271	0.592053121006	0.666715178821	0.637325668662	0.671374367568	0.658508923644	0.612198171094	0.549477238051	0.65014467208	0.739163250627	0.67906565733	0.589082713745	0.66794957043	0.656178865753	0.643293957462	0.570924709338	0.375689554593	0.53963750468	0.574171987206	0.636852143747	0.481077483546	0.527562667401	0	0.488822586131	0.459314336318	0.516351413873	0.525367910963	0.506998100085	0.474549005291	0.714417066824	0.520541007402	0.462158866391	0.45872513711	0.526164805367	0.473433762902	0.535907941756	0.430957788665	0.463877810056	0.443206102396
T.CS.064	0.582129795193	0.513299369971	0.47104285723	0.582522673955	0.513756468495	0.511791740471	0.569949757736	0.587869542268	0.578522780656	0.627072731845	0.575285453571	0.553124084512	0.503337592185	0.58384085919	0.546158062523	0.737101811957	0.604423899161	0.595203022186	0.505784347442	0.593179623805	0.591041274153	0.615089255334	0.686991843715	0.544120432825	0.555904302737	0.498782779158	0.573034802831	0.670209091919	0.568699087995	0.568679531815	0.710780234667	0.579026663304	0.65050833589	0.672956164083	0.54740850556	0.6745029621	0.621150988828	0.586632471504	0.684054719092	0.560206804114	0.485245070097	0.510195632578	0.757265160945	0.626604949418	0.633147525914	0.636645483577	0.541089280975	0.624333817932	0.725222163461	0.589441235189	0.619188434605	0.657745506629	0.612294356781	0.59789650604	0.620958244843	0.588316748783	0.621284545961	0.559493267795	0.679024578074	0.588060201685	0.551250374493	0.512075947971	0.515298456565	0.523538586363	0.598878814662	0.501921669676	0.4695191845	0.456779263669	0.644927199837	0.502414927455	0.548916945667	0.581230566346	0.58777299393	0.57899234164	0.503344799833	0.54002074355	0.596718259941	0.5567184145	0.502408114806	0.486410454973	0.618567397511	0.507305360325	0.501735693036	0.526102773084	0.52031403958	0.577539235636	0.471523458492	0.511808065762	0.538569836948	0.527182868716	0.583847949749	0.692306259424	0.485174957541	0.629697918661	0.637614381613	0.567158082246	0.586652844209	0.546768739646	0.509025895558	0.572201817346	0.530517405164	0.518941265971	0.543804955129	0.533161529471	0.52876359269	0.527721236393	0.668429874574	0.558185979836	0.601014300302	0.607436459882	0.562280310963	0.734306429092	0.633213190625	0.608088559587	0.759342852837	0.740387526611	0.664575349354	0.667456648234	0.49119889026	0.510873428615	0.584359926795	0.498790413898	0.634673138274	0.720997711514	0.709442192681	0.623750668271	0.50535994277	0.759001573386	0.636213368056	0.630047111925	0.556358700222	0.638788401665	0.60647041443	0.651434838716	0.630049021767	0.602737177607	0.541107065776	0.634108159478	0.720674027413	0.647720609602	0.585878117883	0.587820889201	0.596275387625	0.622023946593	0.527809693348	0.489812350717	0.551815077189	0.53654956369	0.611851358877	0.479471669028	0.506592371271	0.488822586131	0	0.472887546072	0.493944746582	0.536160057678	0.489126891442	0.507596904054	0.6844282208	0.528060491491	0.520008864737	0.519504078422	0.519318436861	0.471493654173	0.520131276554	0.504903622932	0.521476262657	0.486208472703
