CS.099	CS.105	L.012.M1	L.011.M1	CS.011	CS.104	L.001.M1	CS.039	CS.314	CS.257	CS.176	L.033.M1	CS.028	L.036.M1	CS.035	CS.058	CS.117	CS.067	CS.040	CS.301	CS.327	CS.161	CS.154	CS.076	CS.341	CS.381	CS.388	CS.290	CS.305	CS.153	CS.126	CS.292	CS.236	CS.232	CS.282	CS.136	CS.203	CS.213	CS.041	CS.380	CS.302	CS.376	CS.375	CS.224	CS.378	CS.369	CS.177	CS.389	CS.254	CS.129	CS.323	CS.372	CS.268	CS.178	CS.256	CS.385	CS.359	CS.148	CS.181	CS.182	T.CS.003	T.CS.052	T.CS.028	T.CS.057	T.CS.072	T.CS.069	T.CS.022	T.CS.079	T.CS.067	T.CS.019	T.CS.038	T.CS.034	T.CS.025	T.CS.014	T.CS.058	T.CS.159	T.CS.124	T.CS.112	T.CS.180	T.CS.114	T.CS.130	T.CS.167	T.CS.119	T.CS.106	T.CS.100	T.CS.134	T.CS.160	T.CS.131	T.CS.107	T.CS.123	CS.356	CS.241	CS.103	CS.085	CS.246	CS.006	CS.088	CS.087	CS.015	CS.242	CS.082	CS.237	L.024.M1	L.034.M1	CS.238	CS.150	CS.304	CS.151	CS.330	CS.347.0	CS.188	CS.364	CS.113	CS.207	CS.308.0	CS.191	CS.187	CS.165	CS.228	CS.346	CS.163	CS.202	CS.285	CS.227	CS.080	CS.152	CS.319	CS.194	CS.343	CS.158	CS.322	CS.361	CS.320	CS.223	CS.112	CS.270	CS.326	CS.390	CS.145	CS.262	CS.255	CS.370	CS.253	CS.393	T.CS.008	T.CS.061	T.CS.055	TFS.020	T.CS.066	TFS.021	T.CS.043	T.CS.064	T.CS.026	T.CS.031	T.CS.045	TFS.022	T.CS.049	T.CS.036	TFS.025	T.CS.158	T.CS.157	T.CS.166	T.CS.095	T.CS.109	T.CS.141	T.CS.151	T.CS.142	T.CS.152
CS.227	0.786873418888	0.770987335059	0.786153906739	0.747300513445	0.774720643679	0.728552164422	0.796572635457	0.734025752339	0.733194511814	0.753195122602	0.698006980674	0.717831645218	0.769361696256	0.779841184931	0.759162325558	0.682367729972	0.739295621916	0.586968209931	0.773365905435	0.715271069295	0.740520957292	0.618638131421	0.595886123506	0.638464584347	0.647454126255	0.746722068956	0.652784081317	0.636963671657	0.787013914649	0.730534340096	0.731034888173	0.67178138156	0.719061696391	0.746091958688	0.64548075673	0.685345321599	0.751595793352	0.631227559769	0.698180342819	0.76276167436	0.621165757808	0.63039015962	0.654566758408	0.576155658621	0.645587286975	0.652897077732	0.636332244751	0.648776219054	0.659765245672	0.722363045174	0.680744741963	0.673440063072	0.699495562951	0.725119987793	0.650323386338	0.686264256152	0.628222264953	0.650303353638	0.68003224931	0.711973887659	0.774246729261	0.698547389337	0.741177566321	0.66671828786	0.777065828824	0.739238971129	0.763079796667	0.60378450444	0.752374958357	0.711967546956	0.810408217426	0.775649382495	0.744806954243	0.749520263521	0.750370364664	0.825391020049	0.790412716005	0.747850043152	0.776828275189	0.805356726445	0.776596620824	0.783361745044	0.813102160218	0.824105249673	0.797862581833	0.780722744951	0.816461945945	0.785933328893	0.801478616014	0.739668623292	0.674907115924	0.786673772823	0.737412005284	0.759281107842	0.760871300042	0.732727968465	0.713585671996	0.721605913468	0.782491130933	0.77629626737	0.760475807596	0.587151325165	0.771797819671	0.730475689608	0.730274099012	0.695548780852	0.702680031926	0.727285902846	0.6291432157	0.602220862532	0.657999288218	0.614054803976	0.730177261644	0.620937178819	0.650553778519	0.775632796519	0.664975731833	0.623646903991	0.682966235665	0.608426333896	0.644692418588	0.706850939497	0.585387893015	0	0.681402302496	0.757408776763	0.644633186313	0.583473003168	0.602778090514	0.665414960395	0.611228373817	0.653825579573	0.672247626894	0.640930500572	0.645691283399	0.653098869226	0.657113271439	0.669856623216	0.734188170356	0.673936170994	0.666867376078	0.690864876142	0.630788547695	0.727917241375	0.719257921355	0.738343200273	0.75791113463	0.795947911076	0.782522211588	0.740032012215	0.761892146696	0.759001573386	0.661246019705	0.758617338963	0.747506257854	0.79347183352	0.663534833068	0.761555087182	0.706371161282	0.772291660174	0.765941795979	0.762133388491	0.817477682009	0.805744471363	0.772447633377	0.783309933365	0.772149295898	0.766897173382
CS.080	0.603121778191	0.492381881941	0.624252231056	0.582284946899	0.600580860482	0.534249890106	0.620862936475	0.580202639425	0.574982078327	0.603479423715	0.596751428157	0.605166703903	0.555475534669	0.628409313024	0.562231375134	0.533752556564	0.555266999748	0.647311023272	0.578785195998	0.597084191168	0.58539865534	0.575922713567	0.666267053902	0.538647039602	0.619020586735	0.551600304174	0.655596557225	0.566411199097	0.582633528639	0.533172979292	0.564286565927	0.542665935584	0.627507558801	0.549015359309	0.612756478426	0.5245003337	0.597430355328	0.616542134244	0.519354458071	0.586765633552	0.650894127814	0.585989583956	0.586209600685	0.666415230256	0.61091863452	0.641869395079	0.616917906119	0.585464095484	0.602678292159	0.574131493621	0.583873445806	0.591937423024	0.593642361431	0.603835675232	0.611688200109	0.585931551837	0.648853025252	0.602991972145	0.573823195481	0.576183324903	0.608378514571	0.595078886608	0.602997658486	0.638472666241	0.589724148895	0.594330810244	0.604141287759	0.595003620578	0.56435101936	0.598633959297	0.620727876265	0.609944606261	0.57570122006	0.596164175649	0.597588790458	0.646651264849	0.591183129382	0.603546258657	0.603730834215	0.62436712643	0.615897160984	0.608055297955	0.64064560734	0.660600619573	0.63844064401	0.611382100265	0.633883898039	0.619589487269	0.62711321798	0.58122037722	0.654038109968	0.600541958842	0.552408701901	0.532529811872	0.581491698803	0.535251787084	0.624671800878	0.576736044394	0.618440522068	0.588929874905	0.575009580827	0.548038720526	0.629101971877	0.593143497398	0.582155597895	0.55153922263	0.640772264803	0.587194185011	0.57770647847	0.575545529841	0.628640219274	0.622807287887	0.560060993171	0.591892501175	0.564815089313	0.598125835898	0.558562768395	0.603747038526	0.556121153312	0.656188381766	0.545572698035	0.640392588269	0.614295602872	0.681402302496	0	0.558083457904	0.590141121621	0.67905429885	0.576579593107	0.543563757889	0.604405404277	0.613468673184	0.540775230647	0.58849417704	0.533698194404	0.586297464869	0.560590619421	0.583282371439	0.583395887566	0.597690966429	0.563123518603	0.586020947658	0.661719270709	0.623273344208	0.617465446267	0.600410224421	0.592881468816	0.60103514135	0.604796648791	0.578308568073	0.59042348563	0.584359926795	0.684138960946	0.586035251659	0.584113882366	0.610286289173	0.613064578925	0.574004480164	0.589126862321	0.595856949336	0.594960763999	0.59609838873	0.638984340022	0.63189817617	0.634764907948	0.620759801936	0.638637147587	0.585483640396
CS.152	0.589701622218	0.484009601765	0.575868874654	0.520725184805	0.515182236439	0.520785684392	0.56882468228	0.601728189431	0.561517434295	0.634077495452	0.505557579782	0.60031583782	0.549274459137	0.537278333144	0.552893623168	0.553239958702	0.589302217308	0.734311001784	0.598311649186	0.504041078326	0.606528211237	0.617695580744	0.750296397571	0.618917562547	0.625936031406	0.468237594817	0.668036101277	0.603169580508	0.477222490084	0.550874233503	0.429396577442	0.558114992486	0.674006925198	0.514871867178	0.621731221584	0.566950364357	0.483648868721	0.650437532097	0.616110214667	0.463253023987	0.696092250407	0.596128255034	0.556646683438	0.737415432909	0.678896000163	0.687351435448	0.634789381051	0.59331330392	0.540793666086	0.571110846081	0.50846958023	0.536786461778	0.609392887643	0.524919691926	0.582093323795	0.522628136148	0.696148241857	0.647134537528	0.555232946103	0.488537428718	0.496807459971	0.575532725688	0.503716084456	0.665979324483	0.480583082689	0.492870509683	0.52596060708	0.628298320448	0.497539346522	0.590968830117	0.55523768775	0.491972913195	0.502619472861	0.518897745896	0.517908840306	0.5723908431	0.525540506205	0.507314984935	0.568772060987	0.584928908196	0.4783909339	0.525232718399	0.56789025794	0.517972698894	0.56863444304	0.543050817692	0.511158184284	0.48791816341	0.470584431685	0.520622982368	0.663236950015	0.541681025436	0.558457914491	0.54397804333	0.502148664285	0.522335551275	0.659208759487	0.612629904904	0.635206717879	0.472305691728	0.540667634147	0.612713311696	0.582155156891	0.566846712315	0.565269002672	0.548969803183	0.638379867711	0.514521840297	0.580081226834	0.654730355633	0.597270517518	0.666455256041	0.569653847564	0.638510355286	0.655637951006	0.490733488421	0.55633986435	0.649720558712	0.607363908264	0.72723694619	0.620705882353	0.627793965927	0.684521236236	0.757408776763	0.558083457904	0	0.58384288025	0.713830111131	0.602216357905	0.619763534267	0.617008305128	0.60397105524	0.541916202916	0.576423779094	0.62175729664	0.575927984523	0.574598026794	0.576726406523	0.452569062419	0.621783561445	0.537058669056	0.550039433647	0.720171666537	0.602235976068	0.556414743742	0.538529461801	0.527072463065	0.479029824669	0.511197350805	0.560366229605	0.535318142218	0.498790413898	0.69063388771	0.512865466753	0.557776805546	0.476779484731	0.617609154354	0.549933964847	0.518814309715	0.457963131326	0.58104455376	0.480171243737	0.545917254274	0.495439123401	0.592198671125	0.535405927939	0.591913302033	0.513485615043
CS.319	0.702927668087	0.627692881571	0.655754542656	0.614414251974	0.658732886551	0.605091491961	0.69013396361	0.640811572338	0.637127556	0.679715643257	0.559553122949	0.669453216098	0.648936638827	0.644148703444	0.655064552921	0.562876291104	0.643020023318	0.649036641977	0.676075287194	0.51545521367	0.67489767239	0.550651335307	0.651900413171	0.593671322402	0.535655172702	0.566295372772	0.643226254919	0.494339785059	0.616583580882	0.624267522119	0.556233224994	0.569934119689	0.646009901315	0.618520257819	0.482596634283	0.541853940003	0.593757383647	0.498478468097	0.607680920997	0.587438195641	0.57536322616	0.473592180107	0.558872824952	0.636700601089	0.63878953225	0.613091992725	0.574188444395	0.523978989084	0.512834481736	0.600426553692	0.458512542355	0.486716450708	0.601375608485	0.613582778838	0.50701495131	0.487500252952	0.584761875524	0.575998943614	0.516156343001	0.49902937907	0.657454575883	0.564583149059	0.569253208521	0.596677846399	0.620270286803	0.563622537315	0.594044499032	0.556659347168	0.619053952987	0.607569240481	0.679847517398	0.628377465475	0.593256676686	0.617580852018	0.621185484914	0.690503181061	0.651531496007	0.615271855312	0.657243739356	0.693107453902	0.643781607345	0.652188110549	0.693002993432	0.693906015093	0.675512313268	0.633756737973	0.66025779276	0.633846482382	0.649875115538	0.600245040836	0.645108699449	0.671079997262	0.643909220728	0.647863802343	0.597129789453	0.632663431088	0.687367622862	0.653992479995	0.693956374962	0.622930229573	0.654470181827	0.58584407278	0.684672809926	0.615783398069	0.633464931971	0.561551601323	0.627382201445	0.559926053719	0.495905359764	0.596766109365	0.570736155448	0.555054341275	0.650436581915	0.580459420243	0.585358503136	0.654894935313	0.489751536879	0.623525387259	0.630464537075	0.638671290964	0.620833078956	0.652487517443	0.583956103705	0.644633186313	0.590141121621	0.58384288025	0	0.600205987339	0.498451358848	0.61012351238	0.501781606667	0.563718726667	0.499260940639	0.494395574462	0.585768662214	0.519682672025	0.508426523812	0.514732057252	0.517463999687	0.528655149612	0.506622293875	0.497239731906	0.654587884029	0.628970403798	0.588520786444	0.540430859614	0.647238550976	0.660730739271	0.675634011065	0.649833622544	0.638708160988	0.630047111925	0.663899862822	0.636539325832	0.642151927807	0.650572527663	0.518104149132	0.664757266388	0.55980447671	0.628998402636	0.680282750651	0.615121218305	0.692335275262	0.665554560072	0.671656865116	0.644190318607	0.658504085852	0.642056449922
CS.194	0.771440425484	0.729525549794	0.75347123477	0.716796302117	0.755786391839	0.723154900087	0.751941519834	0.720584001545	0.695642164886	0.735340631457	0.691599177451	0.733234210835	0.732819036974	0.74044821777	0.746895122853	0.661358215222	0.716812202071	0.603317825955	0.76279202434	0.664791372623	0.731769735053	0.623561965979	0.640996618848	0.638171944893	0.524827085176	0.704236434882	0.638881015727	0.585511467908	0.733600162496	0.726367466449	0.671321621697	0.645699243688	0.734205337118	0.724333449168	0.567595599204	0.651941644713	0.70976567526	0.547701740918	0.662191380162	0.726303939213	0.608149620478	0.601312390504	0.642576494741	0.576944841641	0.656431325666	0.619661288706	0.586834669443	0.614428005382	0.584609486984	0.654044773223	0.617992528519	0.638146594418	0.680329761679	0.70332192715	0.556146359455	0.640803345225	0.61729896801	0.592181980468	0.617682854665	0.656484715534	0.732771331252	0.654659095001	0.678582432168	0.607524578143	0.736301162664	0.66191433637	0.703020484955	0.547859513099	0.696717179466	0.687172029612	0.770810571726	0.743757078803	0.699869211492	0.740505548605	0.703568371017	0.793172241963	0.760563635627	0.701526896635	0.768551787773	0.764841382506	0.722802099565	0.754406539984	0.779297678316	0.7827064725	0.773887650814	0.732146441748	0.761492483456	0.73091204741	0.749859813301	0.698363735966	0.659842786682	0.766123621092	0.735864072038	0.744270246016	0.705773632589	0.717102830365	0.751119527204	0.73070163949	0.781585822764	0.725459241991	0.757139879461	0.643350312405	0.750687496911	0.690952863652	0.706434294586	0.638914542458	0.709806678836	0.688193856927	0.582839970869	0.608418026284	0.639106254405	0.619708288764	0.728516997436	0.63182424946	0.67062079005	0.738685336084	0.615823802093	0.637820351954	0.661154457572	0.637706404339	0.6742532832	0.701104849528	0.612019684917	0.583473003168	0.67905429885	0.713830111131	0.600205987339	0	0.556203206227	0.639717867733	0.509208175665	0.631127863618	0.59254941576	0.576798177436	0.631716243646	0.574478584912	0.594808437015	0.627261568442	0.676553186569	0.595115008702	0.620113945543	0.606785937606	0.591673272793	0.674254415783	0.660401649865	0.685472855757	0.70537379758	0.755034167896	0.762896218668	0.693900724822	0.714920661061	0.720997711514	0.586611329282	0.710888103487	0.717990278314	0.756043707711	0.583169377232	0.758341242283	0.662995191612	0.734104692567	0.740682570958	0.723852458663	0.770902106029	0.771462837454	0.730110033616	0.724835640685	0.72646567278	0.725806056678
CS.343	0.695858867759	0.642603261872	0.675451711835	0.625288155943	0.676628072077	0.628950086549	0.696941969939	0.652816343861	0.615336804554	0.665737253071	0.605819634101	0.652450087859	0.663389595264	0.673114271518	0.662144283877	0.597285916914	0.655371996003	0.638956329187	0.699181853071	0.573698498456	0.644873311961	0.569335636889	0.645954845482	0.619625464301	0.506390987054	0.610983748037	0.64997724924	0.465655877372	0.628672289376	0.646902097527	0.570490603616	0.58966707686	0.644404105624	0.626202825007	0.495633828635	0.590549458364	0.61437403687	0.524332726757	0.633129679963	0.619218365474	0.589905751887	0.502693152609	0.538961593012	0.555298489428	0.611660340002	0.65229982255	0.526856002195	0.544239494025	0.537414136833	0.589592740711	0.522684054679	0.532358061111	0.590307889386	0.635985084335	0.520422889526	0.564655885719	0.604620966066	0.559550571557	0.561413932053	0.552343889806	0.641280177244	0.610725318201	0.615225630166	0.608842425876	0.641937395044	0.598878381151	0.611125795754	0.547344506361	0.61977480967	0.631967704191	0.691966590991	0.644911836663	0.585983069466	0.639476551635	0.635589498592	0.710181804404	0.674706450761	0.613681621045	0.665365420137	0.686678400724	0.650191479999	0.644309055319	0.69783967667	0.691569859131	0.697288409908	0.640359096977	0.676391220363	0.644643064022	0.660789143676	0.598032020794	0.629737228977	0.680811775233	0.651236546695	0.665510672213	0.629083079882	0.616720855959	0.697829603893	0.641930285381	0.689439901088	0.62714828147	0.673486019036	0.564338089379	0.664585080447	0.626004423801	0.631265087916	0.576327869047	0.645085724825	0.631650861907	0.501347401351	0.584771577546	0.597292454071	0.575989241354	0.6476782538	0.55944035546	0.608555220543	0.646955392894	0.533463427018	0.605789794259	0.615437087728	0.618473981007	0.610102461515	0.650457881367	0.601521241037	0.602778090514	0.576579593107	0.602216357905	0.498451358848	0.556203206227	0	0.593285180319	0.497338103126	0.592706612016	0.506718562878	0.521738461644	0.612183658263	0.547649847926	0.518167876262	0.527908060292	0.588608433354	0.567538885048	0.521902951045	0.55646808384	0.646886460816	0.616145345727	0.594538794801	0.598404072428	0.623535822054	0.66778725955	0.661540200691	0.621944548727	0.613831940349	0.636213368056	0.653730743525	0.627296950601	0.632966779915	0.669505122906	0.540666062452	0.659219864725	0.563085840918	0.627575659141	0.646769578828	0.600647041132	0.696063665426	0.677515758584	0.65941753648	0.640654924991	0.651683843736	0.632820983971
CS.158	0.62378272271	0.625600572575	0.658112663565	0.627791590479	0.633256218797	0.571482883887	0.601868770485	0.567234620691	0.607290822333	0.59209289659	0.595397047232	0.636033502238	0.570434005227	0.644088625647	0.59691795459	0.536570589782	0.549714161646	0.603169095859	0.619193775435	0.622469991632	0.61341648071	0.544513868587	0.644707266957	0.529971149025	0.596482820704	0.62408418142	0.680890972937	0.600838838654	0.649212925774	0.537637271962	0.625857575505	0.569900032079	0.581866874234	0.570960990965	0.605764582329	0.533538777731	0.639222467363	0.578489912428	0.546385288337	0.65655871785	0.641738688481	0.571022453657	0.58930392303	0.670966060946	0.603111810097	0.626207418926	0.646934570786	0.606631869272	0.614747716765	0.588810218779	0.614494959468	0.603613104229	0.607948343578	0.644301086141	0.605960774678	0.625231401596	0.651075234053	0.603853394435	0.606001291567	0.603041500824	0.660156249274	0.622007698677	0.640244487719	0.656713557139	0.637981300721	0.637701906138	0.641257899742	0.614466086151	0.630166234115	0.612613799152	0.641568490784	0.649373556379	0.627202073483	0.604634865841	0.630288982262	0.682955738089	0.628467494635	0.615304203237	0.620589109816	0.630260513691	0.660449000226	0.667870448064	0.649248372429	0.708698339546	0.656991843836	0.645740140717	0.684187122096	0.669920858869	0.688695774377	0.641518374165	0.649077013044	0.652181098343	0.577329155183	0.541801221483	0.628413717467	0.58829171822	0.640361978171	0.5825797856	0.64561012	0.625452570859	0.590438157868	0.521307405572	0.661097706696	0.613082136575	0.598624567182	0.564591622184	0.630959017007	0.616601840266	0.611424715078	0.586182143053	0.67819138176	0.623454925779	0.606148631547	0.598460420525	0.551236147412	0.648256048895	0.602152268832	0.617003435721	0.500444279739	0.597562496747	0.534858155074	0.640371804314	0.595139553139	0.665414960395	0.543563757889	0.619763534267	0.61012351238	0.639717867733	0.593285180319	0	0.620675960369	0.61569020576	0.584379028798	0.595133162157	0.483595846201	0.627587588694	0.603560906424	0.59951338493	0.639674330563	0.608478977153	0.587833596181	0.616645880683	0.646450184033	0.592406557503	0.652846363288	0.637451110314	0.632050986099	0.666715178821	0.680536442488	0.653124288875	0.63652571055	0.638788401665	0.665396761247	0.621757600944	0.631532253683	0.682977280296	0.636059129927	0.604393639319	0.63796456751	0.660689155174	0.635372274267	0.639987934016	0.684316722432	0.681151248101	0.666363331683	0.676577840166	0.674344339983	0.645472883226
CS.322	0.720722939111	0.673630584812	0.689233593062	0.657533497019	0.700491422979	0.663728113031	0.692730994377	0.673390833508	0.650469452507	0.691036550117	0.605454790067	0.671318003434	0.684129902519	0.670737910024	0.673325620109	0.583331655052	0.669912049655	0.610352663393	0.712442717885	0.58452798939	0.696944809269	0.56178177805	0.641784681072	0.639019399391	0.492679109464	0.609611324999	0.676289586001	0.507924931933	0.670701123776	0.654498297489	0.60335952873	0.56419129984	0.668661411259	0.632526443548	0.504767368351	0.579163358197	0.633008636918	0.514616395468	0.616793695597	0.648819477104	0.626042393746	0.505884470171	0.581582010259	0.606035645886	0.622961469496	0.552631301905	0.511472121713	0.539952603272	0.498252180146	0.582125726185	0.515996110931	0.524564921218	0.580350588417	0.586283247779	0.460703540422	0.53588714877	0.609358332331	0.511074782824	0.52793599338	0.545694755159	0.670662605948	0.595080922706	0.629327894107	0.591021684577	0.653893081079	0.595023209673	0.634630634745	0.54190710199	0.639563958003	0.637995003776	0.712229864246	0.667583067644	0.624072753164	0.657743859037	0.635759869745	0.725880256758	0.695381041426	0.647409648412	0.71344556025	0.72317279479	0.669100335019	0.695505296962	0.72453226541	0.727502337262	0.691933253921	0.67246570069	0.699857100408	0.665747215875	0.683090603596	0.638497043484	0.651135219058	0.719887109394	0.672884931835	0.671441283409	0.653618803032	0.662373185205	0.703874520653	0.675674540146	0.726101359579	0.669768428621	0.680747097874	0.582805150788	0.706176321161	0.631608353645	0.665241448968	0.572355708067	0.670564795565	0.606987538393	0.529377574394	0.555490790302	0.600762396891	0.577326503733	0.675974962177	0.592734065616	0.625945785476	0.677232558234	0.508522763022	0.624417839682	0.621777396939	0.643084816355	0.622273850099	0.666075350278	0.583709864568	0.611228373817	0.604405404277	0.617008305128	0.501781606667	0.509208175665	0.497338103126	0.620675960369	0	0.57982121521	0.501388522373	0.523606400769	0.586176069406	0.497355021019	0.543620907814	0.550157713108	0.570393783839	0.548990385926	0.50792766541	0.504125084644	0.603788906862	0.611257732434	0.605889892652	0.610763123723	0.667456914839	0.688299030707	0.699440015429	0.63651389832	0.65565489896	0.65980729703	0.625990729848	0.649056229725	0.674875276261	0.687665404851	0.538605479312	0.69758922684	0.599897893052	0.66835163312	0.693103476387	0.660130289245	0.713853537999	0.706895361496	0.692192918226	0.668526833803	0.670041077951	0.672142166621
CS.361	0.685491673436	0.655710292017	0.686198596859	0.611656071137	0.683264820271	0.615654757827	0.685457018756	0.637976015107	0.611685406034	0.667416967118	0.591303029721	0.620794342109	0.676833095256	0.648353361189	0.64475803762	0.598332582278	0.641657382632	0.639637630537	0.679128710401	0.6472422668	0.670330199212	0.564964743824	0.669103803784	0.613217226142	0.604484711739	0.621554694398	0.598149580705	0.584904424413	0.643006246321	0.628985627787	0.591385691215	0.601377705096	0.671175554193	0.643003821219	0.560362887215	0.576694640801	0.621010579325	0.568606326649	0.604448835678	0.649779695906	0.598815499028	0.575210392154	0.522847654842	0.659432988997	0.613331990916	0.609028116138	0.604661190074	0.582973615046	0.584614868049	0.620561978658	0.582907763515	0.60689669303	0.635766086074	0.612356560628	0.60591594499	0.589231225851	0.649448075357	0.615287887603	0.592274580056	0.599260945459	0.667543778315	0.622171698091	0.625653528789	0.599749812655	0.666706649108	0.623237419554	0.602308199959	0.562302094159	0.614537793117	0.586701575688	0.707024506137	0.62004150707	0.6129259496	0.636255949834	0.615825344387	0.730793647139	0.679870599607	0.611047825645	0.66227015093	0.7075868557	0.638837371063	0.662882028002	0.730410827339	0.721652972075	0.708050827328	0.643460395962	0.701419102104	0.645200348487	0.673844717038	0.620524986193	0.607652917489	0.687846868281	0.641842619021	0.677793674871	0.619277545596	0.614312916979	0.632781980262	0.614225560477	0.681910961569	0.64424281106	0.668995696183	0.597139256576	0.678591367814	0.641177111468	0.655891429002	0.613596033254	0.640982180148	0.595600549723	0.552373750501	0.625928653632	0.574292453776	0.586436088075	0.619662834782	0.612528430044	0.589341993216	0.66251249141	0.561395404756	0.588777538991	0.632732845605	0.631908132909	0.582636502366	0.601152501834	0.583633891152	0.653825579573	0.613468673184	0.60397105524	0.563718726667	0.631127863618	0.592706612016	0.61569020576	0.57982121521	0	0.589137497896	0.552610710219	0.585387118862	0.578026224015	0.600344486005	0.622430397561	0.566817730052	0.602886657536	0.608038772445	0.596635086674	0.636299393292	0.573969273332	0.588927935609	0.597213395561	0.641365473553	0.680634264993	0.679778120813	0.653730716139	0.638850487751	0.658844744486	0.638058569358	0.634717786072	0.619554983742	0.682013626799	0.622336565707	0.680316041214	0.596137458964	0.645159689524	0.64782893338	0.619527866011	0.714597598392	0.694066342612	0.654279780374	0.669049982066	0.65126611379	0.617587542281
CS.320	0.65203450018	0.579903070213	0.603796692243	0.588046874319	0.611532617781	0.57227713251	0.619548115303	0.619642023351	0.561835862518	0.63594887467	0.573760841616	0.632723556652	0.58632381923	0.585991855504	0.606914122658	0.547215965597	0.601759094816	0.656756290142	0.643982702358	0.517344975399	0.611292345047	0.589311109927	0.676528659566	0.596288782618	0.512349588996	0.514025528267	0.662701869264	0.534502797959	0.577206620204	0.582782524403	0.493218106219	0.508432781901	0.645014939249	0.555067241711	0.521097714822	0.531461808393	0.573008167699	0.544851230864	0.570595446922	0.541575620912	0.609845481331	0.504555068911	0.555585527619	0.649397738489	0.620949225525	0.612377859161	0.533688770799	0.522832273026	0.505988594788	0.538402250294	0.488268199236	0.487700566294	0.560885254562	0.567697885001	0.460873556658	0.517530969357	0.599975734482	0.546146331298	0.500878028876	0.464852144859	0.589908406189	0.553002268951	0.525403754011	0.618290144091	0.577168517669	0.508875399093	0.573523919914	0.557916197139	0.565179959026	0.613812533348	0.62946182822	0.581682119684	0.547334528337	0.576861660842	0.57711171194	0.630177286227	0.599799543972	0.563030983329	0.64261649091	0.62888887658	0.576254828386	0.574782893583	0.637569567047	0.611606853123	0.626826029792	0.59675706687	0.604639964266	0.584369610641	0.591907883995	0.546732842632	0.667197629408	0.620123160042	0.599139766267	0.58996916083	0.562033166425	0.579613564799	0.68337040237	0.614230482055	0.649901340358	0.57294129678	0.600824967435	0.573204817455	0.636988691635	0.60950926223	0.605145807133	0.533503793554	0.648518228888	0.562619980436	0.49532623805	0.594141736444	0.573071914272	0.606243463639	0.62201130022	0.577264366535	0.595595200161	0.58532014135	0.485216058519	0.616413422651	0.599550047194	0.668300803872	0.602491796819	0.615203116936	0.604248795457	0.672247626894	0.540775230647	0.541916202916	0.499260940639	0.59254941576	0.506718562878	0.584379028798	0.501388522373	0.589137497896	0	0.486663876065	0.576441973726	0.513405224731	0.507568186627	0.496747069938	0.525808887712	0.548219669387	0.50011365135	0.517170356655	0.632619696271	0.618702889499	0.579544641808	0.581786014846	0.566405807187	0.592053121006	0.619760583323	0.595147468323	0.576792618668	0.556358700222	0.638212712406	0.593790680185	0.578294330962	0.592786992591	0.555113159442	0.599351823358	0.556113671034	0.57892932127	0.609200739752	0.569289840202	0.620444466812	0.602703290077	0.618890730107	0.585287007405	0.607417256936	0.574621812453
CS.223	0.698821845766	0.638514994768	0.674926194589	0.611032687177	0.635614117457	0.622977153599	0.665172590416	0.655317480719	0.619280095101	0.660818300534	0.561962622688	0.650311329196	0.647395890817	0.644839229353	0.640681996517	0.562994490946	0.63244722429	0.63312934472	0.669103208884	0.561193536612	0.656984540216	0.551750254929	0.665041488131	0.566151177673	0.506509584287	0.562015328136	0.631376447435	0.484054151546	0.622568425122	0.596531729929	0.536617707392	0.559238026743	0.659884034791	0.584802239543	0.498626489992	0.537717782775	0.627361426905	0.554936619685	0.585399340128	0.610889084433	0.604838287235	0.502468855322	0.555169446541	0.609967713298	0.629549520518	0.555872123114	0.538813723194	0.495123984982	0.474907510038	0.56084349541	0.467356280031	0.476599524337	0.56838320734	0.569138773424	0.512317909698	0.500395612468	0.572638672514	0.536327854099	0.494638339656	0.472929495732	0.658015802328	0.568268315839	0.584061340171	0.614396557223	0.608418291225	0.542611805092	0.592720605284	0.529245023933	0.61424632832	0.600375017711	0.658500575232	0.640802494286	0.597656476817	0.595737533106	0.601515333718	0.70424249404	0.658710197648	0.602239514834	0.656338544696	0.691942120479	0.611734680991	0.654439958141	0.669800457024	0.68796749849	0.684840545307	0.632053720595	0.652768368661	0.617558341391	0.653898288654	0.601053211543	0.638045528706	0.674777624725	0.632498656081	0.640465427847	0.609478263965	0.62860058578	0.692342796705	0.647751502005	0.694704924497	0.62449981138	0.633073199581	0.557280355987	0.679287427966	0.632125869586	0.634672741574	0.558985081257	0.62380468568	0.556705680592	0.498764244174	0.604491554385	0.543515495596	0.572278569832	0.649204714953	0.571735901843	0.600793470509	0.649378230208	0.496757785313	0.62653465275	0.612550852041	0.612749735484	0.592087890306	0.626678117165	0.590880045389	0.640930500572	0.58849417704	0.576423779094	0.494395574462	0.576798177436	0.521738461644	0.595133162157	0.523606400769	0.552610710219	0.486663876065	0	0.577132925691	0.510541809768	0.525837171687	0.505052118646	0.534301803758	0.573838657912	0.538494129034	0.520053089826	0.61939127263	0.599533905986	0.615982441647	0.568657324754	0.621269813295	0.654710029784	0.668485110599	0.633164273089	0.628331911693	0.615901265738	0.63787165124	0.638668130325	0.632966634739	0.648939721304	0.568238337351	0.645496554679	0.595321861866	0.633933707486	0.669528792835	0.596907509752	0.695377987695	0.663990588526	0.678433306867	0.649081041931	0.667086675904	0.616576529709
