CS.084	CS.094	CS.005	CS.019	L.005.M1	CS.265	CS.280	CS.037	CS.021	CS.007	CS.277	L.036.M1	CS.022	CS.354	L.007.M1	CS.072	CS.137	CS.365	CS.367	CS.290	CS.060	CS.377	CS.269	CS.335	CS.067	CS.248	CS.153	CS.154	CS.382	CS.366	CS.136	CS.128	CS.224	CS.282	CS.376	CS.378	CS.236	CS.292	CS.126	CS.232	CS.374	CS.302	CS.205	CS.380	CS.375	CS.182	CS.359	CS.254	CS.348	CS.372	CS.385	CS.349	CS.178	CS.268	CS.166	CS.177	CS.386	CS.183	CS.214	CS.129	T.CS.059	T.CS.082	T.CS.069	T.CS.007	T.CS.028	T.CS.014	T.CS.004	T.CS.058	T.CS.029	T.CS.041	T.CS.016	T.CS.079	T.CS.040	T.CS.085	T.CS.052	T.CS.147	T.CS.122	T.CS.121	T.CS.139	T.CS.097	T.CS.110	T.CS.130	T.CS.102	T.CS.123	T.CS.134	T.CS.117	T.CS.128	T.CS.119	T.CS.178	T.CS.167	CS.082	L.034.M1	CS.015	CS.087	CS.241	L.024.M1	CS.103	CS.088	CS.238	CS.085	CS.110	CS.006	CS.356	CS.246	CS.237	CS.274	CS.150	CS.387	CS.191	CS.304	CS.189	CS.347.0	CS.044	CS.207	CS.308.0	CS.187	CS.345.0	CS.228	CS.336	CS.188	CS.320	CS.112	CS.318	CS.152	CS.339	CS.322	CS.319	CS.321	CS.202	CS.343	CS.331	CS.158	CS.080	CS.194	CS.227	CS.145	CS.255	CS.262	CS.393	CS.370	CS.270	CS.390	CS.326	CS.253	TFS.025	T.CS.008	T.CS.043	T.CS.045	T.CS.049	T.CS.064	T.CS.066	TFS.020	T.CS.026	T.CS.036	T.CS.061	T.CS.055	TFS.027	TFS.022	T.CS.031	T.CS.095	T.CS.158	T.CS.157	T.CS.166	T.CS.151	T.CS.141	T.CS.109	T.CS.142	T.CS.152
CS.390	0.663826941397	0.676394105583	0.665214088314	0.632897313542	0.690025223791	0.684745293575	0.66472178472	0.635723121035	0.599533188166	0.611215817885	0.607826016607	0.655887518241	0.583541872375	0.663612534486	0.683621648345	0.626348458504	0.581105383215	0.628182888899	0.672506417943	0.50086947915	0.630791927523	0.513241985148	0.670843128835	0.665273412343	0.66089407335	0.504021064111	0.607697773186	0.682582192564	0.585852602961	0.582131282863	0.567639609512	0.543501973896	0.623313359694	0.51836550048	0.537593227679	0.636840500413	0.650920489478	0.562766314111	0.556424365574	0.574624149433	0.584119813534	0.635983287617	0.585367315984	0.585795870227	0.575827344923	0.491042028508	0.60379332986	0.503816612274	0.550841667576	0.484251901936	0.493858406596	0.471916737426	0.581621731429	0.528166467934	0.482673391972	0.553057404656	0.560387776971	0.573072906784	0.554991238351	0.577351491587	0.654105793857	0.647442530249	0.58821807658	0.593853803494	0.583855778372	0.600529102472	0.579388777851	0.630585705581	0.572024413187	0.628971960832	0.589707185558	0.580848249189	0.653238102156	0.615832564148	0.577185594351	0.692699133543	0.630659766632	0.652190220837	0.67829264057	0.690749888423	0.651833379394	0.646720754476	0.69374388619	0.600075052421	0.651256514279	0.634736720981	0.63055803571	0.674375929489	0.649181886928	0.642010000104	0.642802189463	0.641341074245	0.693968799399	0.657852786015	0.666327595007	0.695542114137	0.623198651052	0.712144278871	0.636518004451	0.641499681144	0.5890362111	0.637193580506	0.694162523762	0.621487272954	0.574982949861	0.556099652543	0.576840384171	0.550939027435	0.635257467571	0.593116120394	0.628812377204	0.609822430662	0.616222038194	0.592509185035	0.644083897132	0.525166354792	0.67495675057	0.617804607249	0.56543189959	0.607346078825	0.496747069938	0.613470154889	0.509685830979	0.576726406523	0.625938877094	0.550157713108	0.514732057252	0.626140582357	0.65743836401	0.527908060292	0.550862032512	0.59951338493	0.583282371439	0.627261568442	0.669856623216	0.544835740441	0.528664259645	0.586016348755	0.586094967252	0.507430128286	0.508799371168	0	0.537496725438	0.651179599114	0.603887292469	0.637903369223	0.637714745243	0.649475309799	0.619077528055	0.634108159478	0.683059561665	0.65014467208	0.658736513171	0.646541600588	0.604829488854	0.628607604692	0.653636475489	0.653926575837	0.623723114867	0.692062973103	0.644002236899	0.668351036656	0.62958521097	0.654024239304	0.679455300404	0.663209080164	0.684546334044	0.63504765064
CS.326	0.622384824982	0.665707245144	0.628851702392	0.63348189029	0.65134385365	0.645779981715	0.63799138223	0.644548781508	0.563407249698	0.628710488623	0.579034695677	0.630707237971	0.599299827097	0.642005181373	0.632739344755	0.581193731727	0.572375451577	0.610972301172	0.612324152867	0.536203528267	0.564480832277	0.538923259336	0.639264440974	0.618697500839	0.649508727202	0.546159487763	0.587078413243	0.669520009591	0.571630535053	0.589361733191	0.566630269217	0.556120031797	0.648461528025	0.521720031764	0.52270433209	0.609051332234	0.652217949218	0.547706320025	0.538313315108	0.58463791583	0.549970112145	0.624573274502	0.577714192053	0.589187695188	0.563484075258	0.486753281391	0.573624785381	0.526706137363	0.549428123055	0.530436678053	0.534810250252	0.52869293421	0.598255121358	0.595643651086	0.568247029743	0.57344039907	0.589024764891	0.607485272742	0.535580725061	0.57859774893	0.644893881436	0.610761827194	0.577484917644	0.578069687892	0.564032527135	0.607472878498	0.545666900246	0.5771832583	0.587410672993	0.601445723925	0.569583557761	0.565963863253	0.611091498692	0.580913078993	0.582070994547	0.644536017188	0.573009343898	0.614364603407	0.633569756902	0.643361858538	0.608615799256	0.585308252467	0.634360992794	0.574826425778	0.616198524576	0.567295939911	0.583121394869	0.626427406971	0.596963645323	0.591732756903	0.599255980622	0.618437879727	0.676085431178	0.634752133225	0.640337280107	0.643682061699	0.621294835773	0.703722089967	0.605491695233	0.598530393905	0.601064236801	0.593215143529	0.63491332127	0.568298148746	0.574383479182	0.553870506307	0.523001884492	0.512079031808	0.62480481718	0.640549614154	0.552938494334	0.596024781644	0.600936830069	0.542360781374	0.58929679129	0.488250297717	0.657442149469	0.601868743992	0.567547379492	0.598378007639	0.507568186627	0.586351962662	0.515482305307	0.574598026794	0.591546140462	0.543620907814	0.508426523812	0.619334564783	0.599505526406	0.518167876262	0.522783528493	0.603560906424	0.560590619421	0.594808437015	0.657113271439	0.54088868561	0.502371767686	0.531909380129	0.62393139329	0.541353287741	0.522160041021	0.537496725438	0	0.58704215071	0.575507523681	0.611913373117	0.617076610448	0.637895858423	0.555294795507	0.602737177607	0.621682679913	0.612198171094	0.60980387723	0.610550265034	0.611161039847	0.606447148412	0.622955306943	0.609479123443	0.59858144549	0.647041595228	0.583635327303	0.619913670582	0.580385327218	0.621406292833	0.655518198768	0.607421907826	0.642031682598	0.587957796221
CS.253	0.712118241538	0.751593280515	0.733276634689	0.732808055917	0.76676564922	0.753436441053	0.753098372429	0.7169276946	0.659145350691	0.748459047354	0.676458175407	0.750035629418	0.672500162501	0.709386524697	0.760020822351	0.715790764506	0.716452594994	0.72901545927	0.562612193975	0.635024495964	0.624371130632	0.620459734975	0.624587140151	0.604353424719	0.595896771326	0.661210658794	0.674086543167	0.615933690032	0.686515888861	0.624021659986	0.636080106271	0.690567547829	0.648255909349	0.642595171729	0.606527081536	0.511180193812	0.684389533247	0.648592736037	0.673851172643	0.675007964409	0.608035662525	0.615200676259	0.605419171078	0.734456038434	0.638312183684	0.664345000576	0.567936156412	0.622540610998	0.693342383409	0.640802779645	0.654321541616	0.653541813663	0.679420683777	0.643208505064	0.620087428749	0.578778643093	0.587154953572	0.577001367933	0.613637582726	0.645947991899	0.677707460479	0.726570893728	0.703012608758	0.662001327469	0.719275881597	0.708056238168	0.687007663863	0.697467044774	0.665387189238	0.71287558921	0.671844179349	0.641902770162	0.732931725563	0.710461726345	0.670013284312	0.762530406888	0.728293780161	0.737224262875	0.768562317267	0.761940394983	0.744948753655	0.725059180939	0.749424145176	0.70997950107	0.73199877589	0.725821328931	0.705954429746	0.753399656882	0.743091965728	0.754459792322	0.717024811544	0.718086606411	0.783233189302	0.699530028944	0.757337232197	0.738118176357	0.672388148864	0.719914271551	0.70612276181	0.696800373553	0.638788591317	0.704081200882	0.647670767627	0.699800134362	0.637639535593	0.600184267851	0.624362695448	0.645789009175	0.715808972509	0.666601814883	0.600230523325	0.635015422436	0.694469137716	0.564972024189	0.634556199947	0.625810885428	0.613567594879	0.630078930466	0.660519893987	0.648884455055	0.632619696271	0.62407966209	0.622754627166	0.720171666537	0.652194522167	0.603788906862	0.654587884029	0.711029336959	0.66735343159	0.646886460816	0.664549521933	0.646450184033	0.661719270709	0.591673272793	0.630788547695	0.697381874302	0.628573617417	0.606320060003	0.670629596187	0.646147988905	0.593378714191	0.651179599114	0.58704215071	0	0.700366158706	0.721114425489	0.728603206493	0.715527306933	0.660513452651	0.720674027413	0.735826814854	0.739163250627	0.624106288952	0.705963139587	0.712886275864	0.734275239537	0.746036929814	0.745667907668	0.713504716237	0.757420797508	0.73742334217	0.721185223461	0.738287653872	0.747898824276	0.745053483786	0.757516472421	0.744940471813	0.70166843539
TFS.025	0.651937793673	0.600089091675	0.624296275419	0.550633117515	0.556318030343	0.664098977304	0.580632245661	0.655004838693	0.561345788536	0.553650773511	0.544048305064	0.569814950435	0.634681766288	0.623403804608	0.545729594426	0.538349762539	0.498430919624	0.530722058755	0.685676939092	0.578220552631	0.603915504997	0.642081861583	0.689920933261	0.649443798923	0.691900062277	0.613110837433	0.609334016221	0.708010075258	0.460753407996	0.655408872395	0.597726893226	0.564270509341	0.693021069317	0.599138523088	0.577024847723	0.667279417054	0.703745382089	0.624370189504	0.491136714605	0.604484658005	0.619007387332	0.611965814648	0.59678274544	0.5034390939	0.540867179242	0.55539073572	0.677348341226	0.607227999478	0.629254526841	0.602902883296	0.614271084668	0.607314887068	0.576882249167	0.675169000696	0.656090446741	0.618708757914	0.654504591198	0.679701515668	0.578383041491	0.626768893423	0.66226231691	0.506021139294	0.487337972371	0.528549084563	0.492186050634	0.574836271267	0.44846736319	0.549139916704	0.608858165582	0.520447911648	0.518008288906	0.584386040186	0.559716684658	0.47803734587	0.581728733552	0.596314040043	0.508823240135	0.565052444079	0.587887038925	0.575006741523	0.614655493957	0.562448238517	0.587173526015	0.529630780376	0.538711519073	0.554467994202	0.612100062542	0.674379498489	0.601195644484	0.526496506922	0.627264421198	0.597618775063	0.637651425139	0.569251418782	0.611786849934	0.57797694647	0.634251441628	0.630055527887	0.590208893079	0.628733303186	0.637170565631	0.54207847671	0.61993166964	0.553236152566	0.629017742408	0.540299492741	0.588535522228	0.500883990915	0.530113173105	0.661543052666	0.636844466467	0.615891257572	0.503762376825	0.632844325902	0.629283552124	0.571558095162	0.699174547202	0.622829849613	0.531918093109	0.524585755929	0.556113671034	0.62939407185	0.548065343738	0.518814309715	0.548844010759	0.599897893052	0.55980447671	0.517758871037	0.597558000864	0.563085840918	0.60485006612	0.63796456751	0.589126862321	0.662995191612	0.706371161282	0.512471412936	0.587848082405	0.586191055603	0.644983677919	0.601961893092	0.607890844942	0.603887292469	0.575507523681	0.700366158706	0	0.454670694065	0.517230463396	0.497511212719	0.54661125505	0.536160057678	0.57684662946	0.525367910963	0.65752514748	0.644883964205	0.482803709993	0.559765698775	0.447521553403	0.530855855759	0.534063305001	0.599279238972	0.516349887768	0.560066618125	0.512312817535	0.51601851392	0.539886100883	0.569683482555	0.522965511206	0.514094949441
T.CS.008	0.663916724868	0.578654240333	0.667864308597	0.575007550343	0.578107236944	0.684785023821	0.610284068336	0.629281373647	0.590489904464	0.571738839604	0.570907884875	0.543943991263	0.653412500667	0.601977568725	0.573898279435	0.585177707269	0.53298585658	0.539726270014	0.687990400791	0.594062445047	0.651284714247	0.668382186281	0.701784407692	0.677469115834	0.697084746073	0.638154139437	0.634113817102	0.716164860568	0.457394974048	0.639374811553	0.638813943981	0.581576016325	0.706861373072	0.618494833656	0.586382744478	0.673698410203	0.717149569777	0.639712222671	0.502327013271	0.644261935255	0.633315165068	0.629721980459	0.616164894054	0.520021987083	0.555931211427	0.584518356949	0.699937463981	0.617809014315	0.626563127267	0.62546251145	0.635897919645	0.61894296031	0.591639241377	0.703427143586	0.662376054352	0.641682690538	0.681121822273	0.682380641943	0.605154199497	0.628791100215	0.669951126791	0.537333749146	0.480825810189	0.56146653479	0.523915538832	0.585171491567	0.466669194617	0.565908065448	0.628837587028	0.520280194317	0.521618561223	0.584447366507	0.585971280058	0.527508124282	0.568753338161	0.617210771625	0.540438609859	0.610623919716	0.618244767219	0.605675946905	0.619694241127	0.595386021755	0.624698062384	0.539314374534	0.527460017165	0.589451455997	0.646379724035	0.696513402304	0.631040695581	0.577473668368	0.668973373483	0.602537233708	0.626166089067	0.586397399489	0.615823950269	0.623676439547	0.667777160254	0.629072774347	0.623667637277	0.653183868373	0.655788323394	0.589099285816	0.608599584705	0.596728206638	0.6634110998	0.592868545405	0.622677463468	0.517868929461	0.549296315067	0.68526719368	0.660682775557	0.648502906739	0.529668661591	0.67093504748	0.65015875926	0.591243741074	0.720349533337	0.645969214939	0.534268635277	0.539258740449	0.579544641808	0.625343707649	0.57362861023	0.556414743742	0.585270046827	0.605889892652	0.588520786444	0.527084715009	0.582117940325	0.594538794801	0.615342888606	0.652846363288	0.617465446267	0.660401649865	0.719257921355	0.518681641392	0.618391919682	0.588559134711	0.62624371415	0.606605779884	0.639944136798	0.637903369223	0.611913373117	0.721114425489	0.454670694065	0	0.50399028044	0.491788629682	0.558495568702	0.53654956369	0.623498225619	0.574171987206	0.65888888191	0.650079545319	0.479963322137	0.568668507967	0.467666288808	0.588921501334	0.526031821167	0.622091729066	0.553872057552	0.579488126743	0.550368494428	0.537256172307	0.553242446272	0.624630023837	0.542789806099	0.542430479985
T.CS.043	0.623291115371	0.582827238956	0.586029128237	0.538948386397	0.46994096677	0.612122353044	0.529904197644	0.686869837876	0.616201227979	0.549707025935	0.548458606343	0.507172769001	0.636575541286	0.610197420244	0.499992378041	0.526306424899	0.489984028532	0.511144721805	0.723833076493	0.641284053115	0.626670805571	0.664028535632	0.721187549506	0.730446752212	0.732141569835	0.637685302814	0.590465023516	0.745692499276	0.499706651611	0.677483489042	0.617721549504	0.590296169524	0.740495440691	0.649929099991	0.637029129015	0.683325401867	0.699093928922	0.635842646045	0.500815008865	0.575432190469	0.666364997592	0.681495417226	0.674539607268	0.51358514462	0.572378356867	0.605825545649	0.726302281938	0.6598256459	0.634553468068	0.628626687768	0.655964690521	0.627486221081	0.582778434137	0.68512824296	0.677617335377	0.670562209735	0.706129230722	0.709702206891	0.61726793605	0.630217071127	0.632887435037	0.504248006153	0.499717311603	0.592288759785	0.538721409999	0.525768658896	0.504957548002	0.550610845435	0.61160252542	0.519437553972	0.552178485494	0.614293907933	0.49911649761	0.463302977677	0.601661618755	0.537623794154	0.487778873934	0.577931026327	0.532936643199	0.518756799732	0.550815229885	0.560666760654	0.568346815373	0.507288950383	0.479032185952	0.542168037911	0.592691312791	0.643324231955	0.566679450988	0.499374520592	0.591736530197	0.584945965351	0.564557937483	0.546376849768	0.567221708734	0.548242215818	0.615749517628	0.624042845741	0.575859485228	0.596961848875	0.646839651395	0.548364152211	0.661083659907	0.551106756679	0.651785653003	0.634801411386	0.606472132216	0.565807066835	0.458424582876	0.699820743149	0.641120113431	0.678004120334	0.511609219412	0.670363963086	0.677441586182	0.63917629892	0.737106283802	0.624811123054	0.552576700004	0.565028777674	0.576792618668	0.653333821763	0.644660514984	0.535318142218	0.599972086845	0.65565489896	0.638708160988	0.49318719301	0.605458687052	0.613831940349	0.608063848131	0.63652571055	0.59042348563	0.714920661061	0.761892146696	0.571647315612	0.612332106612	0.654499597209	0.648951143432	0.643365633198	0.663472552792	0.637714745243	0.617076610448	0.728603206493	0.517230463396	0.50399028044	0	0.50053887827	0.61112422056	0.507596904054	0.509848519653	0.474549005291	0.681298290553	0.583291357638	0.534421543336	0.488048832548	0.481279430404	0.503817126063	0.506452186234	0.523191832044	0.491339325252	0.507825885978	0.470998818687	0.48256564296	0.503225843281	0.531594098913	0.481840128531	0.493056451474
T.CS.045	0.615272875695	0.635268999012	0.602841181095	0.544950546548	0.557244613298	0.63593972645	0.585903193743	0.667328289577	0.602426088195	0.566168931349	0.558804406986	0.578257582603	0.628260289891	0.609126070264	0.54344389198	0.553564834972	0.54227623284	0.556929353578	0.712804303823	0.623351138644	0.621415063527	0.662256811033	0.712739363184	0.734456520449	0.720626415161	0.638178890183	0.601972865968	0.732156986357	0.522350461268	0.689528573889	0.617517460764	0.611165067621	0.723628770729	0.659324965824	0.622699913812	0.675698106272	0.7013286885	0.622213421468	0.528391171788	0.597746946741	0.658964308933	0.66393059478	0.675327529858	0.527805159494	0.579586365911	0.602331792136	0.703498672923	0.660127659772	0.646781364915	0.657464583074	0.660665430647	0.63933938517	0.606741756962	0.686051902677	0.672566931398	0.66002674299	0.697638385481	0.72884181732	0.633753515654	0.609005267942	0.631085977793	0.500630385573	0.496012564434	0.541872786182	0.514049210741	0.556538837718	0.504189394744	0.567002198271	0.59506401569	0.504609221087	0.530204707875	0.630708483235	0.53710898768	0.537926060431	0.605062689721	0.576829712124	0.551699352814	0.60204470783	0.584852173209	0.559455165379	0.58633618571	0.564762686588	0.568322327381	0.504074480772	0.509834607189	0.556992886579	0.624164234501	0.650465151888	0.584814036389	0.537449646807	0.592726757251	0.605748826492	0.622251331884	0.564476477151	0.568987827177	0.590096950315	0.612950877528	0.634032302203	0.592182073087	0.607916797217	0.648194193786	0.561799469442	0.639529480306	0.580143863211	0.654821988214	0.612982524783	0.614368111611	0.564546444959	0.53054874704	0.674941697935	0.628985150981	0.655266171832	0.534610858458	0.657919007152	0.658042088507	0.618898733867	0.723809558304	0.609542455437	0.55447270147	0.572687308184	0.578294330962	0.630634036196	0.627780368333	0.557776805546	0.59805162123	0.674875276261	0.642151927807	0.503914820867	0.614417968082	0.632966779915	0.619222129315	0.631532253683	0.584113882366	0.717990278314	0.747506257854	0.554455686154	0.628209488753	0.634011779959	0.640457848632	0.654520642043	0.656212435962	0.649475309799	0.637895858423	0.715527306933	0.497511212719	0.491788629682	0.50053887827	0	0.601871260251	0.506592371271	0.568456149502	0.527562667401	0.66660955461	0.605727564717	0.557472082781	0.547163829627	0.501262038166	0.54904731311	0.521954537261	0.57684668707	0.544256533091	0.555641166543	0.517571267286	0.530484093854	0.536980789705	0.569008446912	0.543052857707	0.509676036626
T.CS.049	0.672665397661	0.652498203789	0.66644007955	0.63208914031	0.645037256654	0.693307578703	0.652196854494	0.616148655006	0.557609203962	0.65162898048	0.586165520802	0.629902054819	0.612272195861	0.640233668481	0.623841135005	0.628326772958	0.600034801574	0.614324898991	0.602335542527	0.535894145012	0.608203254593	0.624990972901	0.644534754849	0.574088952046	0.640877111815	0.601703234542	0.665502840133	0.67968967356	0.568260389484	0.585630500392	0.608459710618	0.616036890474	0.640452258841	0.546912200467	0.536855338111	0.661108002457	0.714886546872	0.614403438875	0.585985892422	0.63129272381	0.572004532834	0.598800910907	0.568698592535	0.608321463851	0.591745972304	0.579206688983	0.629973702372	0.579815680791	0.61858620813	0.586827087519	0.595296915414	0.583831098247	0.647037206293	0.662823114674	0.627609153964	0.60529699958	0.628879847093	0.633284029545	0.611764069652	0.618683635711	0.673075019894	0.634335855834	0.553569733109	0.547326657487	0.57527232648	0.620788979135	0.53155741654	0.634273235431	0.649833612786	0.58128628187	0.581470691406	0.524596366491	0.639140042004	0.604900382961	0.590419792916	0.678550544135	0.603183948673	0.652959575146	0.65440865357	0.674960674116	0.651752615799	0.652769759609	0.681520397137	0.600437614842	0.63628546764	0.62702079309	0.638327125831	0.675971648502	0.654272243098	0.618660838131	0.680255884705	0.641746099679	0.693924542191	0.641682196659	0.68826673223	0.647741496239	0.66832748863	0.672015431549	0.623124988761	0.644785533538	0.619331232423	0.61155537866	0.591219645118	0.625426922399	0.600280912423	0.503181773307	0.562498404712	0.53108162506	0.645515813719	0.686662161082	0.567080402652	0.591471025624	0.602119343043	0.592909553843	0.608400208759	0.562500656824	0.659999623505	0.633578320611	0.56811850784	0.61396584905	0.555113159442	0.615296705327	0.520449078225	0.617609154354	0.57856436652	0.538605479312	0.518104149132	0.641289556575	0.644858598246	0.540666062452	0.595455184067	0.636059129927	0.613064578925	0.583169377232	0.663534833068	0.582693189201	0.559432877067	0.536246229496	0.683812710925	0.58370981728	0.573332695523	0.619077528055	0.555294795507	0.660513452651	0.54661125505	0.558495568702	0.61112422056	0.601871260251	0	0.611851358877	0.664323459128	0.636852143747	0.617394726933	0.6429683286	0.553914937794	0.612126009384	0.595058119365	0.645224692279	0.595953337911	0.671958776224	0.63377605742	0.618357505159	0.61387846553	0.608219754971	0.621051669391	0.658441533393	0.589421301266	0.615645751954
T.CS.064	0.590242180563	0.626213689327	0.568157144735	0.513299369971	0.507561113869	0.576030789062	0.526575327799	0.651001971315	0.61202618972	0.500098085443	0.52759099807	0.521282460504	0.627187009162	0.568992445916	0.493493868934	0.498782779158	0.502837697047	0.505784347442	0.711465984485	0.63699377192	0.591041274153	0.65025876151	0.748864926617	0.727281371076	0.737101811957	0.609417024109	0.573034802831	0.764052877897	0.494117908203	0.686991843715	0.621150988828	0.54740850556	0.757265160945	0.6745029621	0.626604949418	0.684054719092	0.699792704779	0.579026663304	0.485245070097	0.560206804114	0.65050833589	0.710780234667	0.672956164083	0.474730195394	0.586632471504	0.541089280975	0.705617493358	0.612294356781	0.589441235189	0.59789650604	0.621284545961	0.570716132052	0.588060201685	0.636645483577	0.645780739077	0.64740533283	0.679024578074	0.712128218034	0.619188434605	0.559493267795	0.59429176747	0.501921669676	0.523538586363	0.58777299393	0.499433026971	0.551250374493	0.515298456565	0.507755715648	0.600731788896	0.503044276476	0.506794226533	0.644927199837	0.483076768866	0.483324844356	0.598878814662	0.494709415116	0.49006654631	0.553560225223	0.511808065762	0.519453837299	0.527182868716	0.492281917875	0.526102773084	0.486201139497	0.507004634211	0.513586945048	0.567173479482	0.598921670872	0.538569836948	0.483613199875	0.572201817346	0.543804955129	0.586652844209	0.583847949749	0.509025895558	0.533161529471	0.567158082246	0.629697918661	0.52876359269	0.546768739646	0.626058505009	0.530517405164	0.692306259424	0.518941265971	0.637614381613	0.633213190625	0.568645567091	0.527721236393	0.49119889026	0.695074552754	0.641898246013	0.664575349354	0.522130970707	0.668429874574	0.681445174046	0.604775649363	0.759342852837	0.606151495171	0.562280310963	0.607436459882	0.556358700222	0.634673138274	0.623750668271	0.498790413898	0.60647041443	0.65980729703	0.630047111925	0.50535994277	0.630049021767	0.636213368056	0.562851105422	0.638788401665	0.584359926795	0.720997711514	0.759001573386	0.541107065776	0.585878117883	0.587820889201	0.647720609602	0.596275387625	0.622023946593	0.634108159478	0.602737177607	0.720674027413	0.536160057678	0.53654956369	0.507596904054	0.506592371271	0.611851358877	0	0.472887546072	0.488822586131	0.6844282208	0.551815077189	0.527809693348	0.489126891442	0.479471669028	0.489812350717	0.493944746582	0.521476262657	0.486208472703	0.519318436861	0.519504078422	0.471493654173	0.520131276554	0.504903622932	0.528060491491	0.520008864737
T.CS.066	0.575882382483	0.652355070831	0.527411251761	0.538799573187	0.473383576922	0.530979346262	0.481259994081	0.720454437969	0.638834221441	0.508808691294	0.5526709497	0.527024370154	0.665984863019	0.616132802115	0.457678339545	0.497328715822	0.536862140803	0.527051528802	0.734184798157	0.700701684322	0.624251016764	0.680356097368	0.75556906395	0.767523806725	0.766596958627	0.65495859379	0.591280964321	0.784820912169	0.555423594633	0.729020465663	0.652144960285	0.606301091884	0.765511926228	0.698982421727	0.681337483771	0.699367540171	0.720344089142	0.619448338933	0.533472640129	0.57055657336	0.685724567718	0.735669114305	0.717920826878	0.528769181033	0.631990888267	0.608299248651	0.719835873418	0.677266287438	0.618864686976	0.644419379215	0.649458397297	0.647088039166	0.594511221316	0.6705432146	0.695712681242	0.690214456635	0.707343559427	0.750632153822	0.633253820489	0.602152716757	0.619043237789	0.4974524927	0.577650815766	0.660470001772	0.549926565679	0.550158598215	0.590223932556	0.532425708774	0.634486368133	0.537781583264	0.571899296007	0.70636609615	0.462552055543	0.50791678994	0.649835554371	0.436083928306	0.49069234761	0.539387075283	0.459605582397	0.477706868121	0.502438707239	0.462302705359	0.485221249494	0.515697289867	0.489049969613	0.490085140503	0.53610265011	0.56514784093	0.487797422976	0.42304056885	0.573706093142	0.570900783737	0.572263963227	0.585496995619	0.515638485679	0.484282373731	0.564673737776	0.658555846034	0.559857290179	0.546146793074	0.647861818619	0.522223109445	0.698664049473	0.517139308008	0.664794678821	0.689961462154	0.594231296644	0.599422623719	0.475393534739	0.726019990838	0.658726505542	0.69665926027	0.549206347589	0.679443754927	0.720599440164	0.626990097865	0.787290620275	0.649331996592	0.607535318731	0.650672916665	0.619760583323	0.672440608983	0.669485904404	0.511197350805	0.649925074879	0.699440015429	0.675634011065	0.52282599401	0.663603759036	0.661540200691	0.581837428339	0.680536442488	0.604796648791	0.762896218668	0.782522211588	0.578418036916	0.60705936769	0.671876155965	0.695821118949	0.663949004982	0.662726486635	0.683059561665	0.621682679913	0.735826814854	0.57684662946	0.623498225619	0.509848519653	0.568456149502	0.664323459128	0.472887546072	0	0.459314336318	0.719102484598	0.538179532125	0.598119071272	0.496830079314	0.528946378311	0.45694077301	0.528382723554	0.46243847027	0.461784669181	0.518732983585	0.489109127899	0.453957952176	0.532448051241	0.444796446534	0.527084619188	0.511213681401
TFS.020	0.546366769113	0.636758792643	0.507986878208	0.541295583131	0.47710349953	0.51052594462	0.471674188621	0.701919660693	0.635275576625	0.513313530423	0.533349300952	0.527645259077	0.652137160449	0.638877662758	0.444375160249	0.476109308752	0.464539897134	0.517922724077	0.760134952186	0.654617644586	0.635124006915	0.656861851507	0.765312052564	0.767058903013	0.770376463778	0.6404201093	0.591271062078	0.791467617004	0.546451180398	0.73189295614	0.630634935643	0.594296082461	0.782569612627	0.682695512526	0.656359874919	0.710897239102	0.721002066575	0.615570581119	0.497566094858	0.545784097942	0.674922919026	0.733435376521	0.702385164949	0.470749128977	0.632105757091	0.585499046059	0.739816347179	0.653937261092	0.591108156731	0.639740761316	0.646138223829	0.621781402892	0.577978282719	0.691096289738	0.686029506051	0.693980787372	0.72319263122	0.750746378109	0.647484880053	0.623313961124	0.611210416158	0.52047596169	0.512395957894	0.623429313133	0.517320322217	0.514270566761	0.522368488609	0.536132421425	0.620436660687	0.528061188992	0.537288855647	0.68500543845	0.466398834127	0.467778203124	0.618088587154	0.437381928213	0.421591268429	0.530808990293	0.427881352524	0.47766428663	0.468337656807	0.468696453312	0.503039061366	0.504463841288	0.502399020961	0.494203474592	0.527696507007	0.540189363246	0.483676197707	0.455944856787	0.547699927084	0.578491081727	0.577335854457	0.600005792573	0.514405642519	0.533403389789	0.577635503233	0.667426644291	0.579440809204	0.540947287512	0.659780862073	0.528935655201	0.700110714001	0.520252752092	0.673734335541	0.668348299686	0.57381735241	0.587228971139	0.446595618219	0.714940912946	0.637615469152	0.709767547838	0.5319539008	0.68300370985	0.702069540027	0.634764518532	0.780183855423	0.650912514012	0.576033847541	0.633549747804	0.592053121006	0.664324535484	0.647791115028	0.479029824669	0.637325668662	0.688299030707	0.660730739271	0.528566711777	0.658508923644	0.66778725955	0.559063522306	0.666715178821	0.60103514135	0.755034167896	0.795947911076	0.549477238051	0.589082713745	0.66794957043	0.67906565733	0.656178865753	0.643293957462	0.65014467208	0.612198171094	0.739163250627	0.525367910963	0.574171987206	0.474549005291	0.527562667401	0.636852143747	0.488822586131	0.459314336318	0	0.714417066824	0.53963750468	0.570924709338	0.506998100085	0.481077483546	0.375689554593	0.516351413873	0.463877810056	0.443206102396	0.526164805367	0.45872513711	0.473433762902	0.535907941756	0.430957788665	0.520541007402	0.462158866391
