CS.296	CS.019	CS.038	CS.017	CS.357	L.033.M1	CS.099	CS.217	L.012.M1	CS.293	CS.101	L.025.M1	CS.199	CS.021	L.036.M1	CS.371.1	CS.117	CS.065	CS.305	CS.149	CS.229	CS.154	CS.186	CS.341	CS.040	CS.377	CS.301	CS.269	CS.118	CS.382	CS.041	CS.302	CS.232	CS.282	CS.376	CS.380	CS.205	CS.292	CS.375	CS.136	CS.378	CS.374	CS.236	CS.224	CS.125	CS.349	CS.254	CS.268	CS.214	CS.147	CS.177	CS.395	CS.148	CS.181	CS.323	CS.348	CS.183	CS.385	CS.369	CS.182	T.CS.089	T.CS.022	T.CS.023	T.CS.042	T.CS.058	T.CS.028	T.CS.062	T.CS.069	T.CS.035	T.CS.001	T.CS.038	T.CS.029	T.CS.012	T.CS.025	T.CS.082	T.CS.104	T.CS.114	T.CS.120	T.CS.108	T.CS.125	T.CS.132	T.CS.115	T.CS.177	T.CS.147	T.CS.105	T.CS.123	T.CS.128	T.CS.178	T.CS.161	T.CS.098	CS.103	CS.087	CS.246	CS.110	CS.356	CS.242	CS.237	L.034.M1	CS.006	CS.015	L.024.M1	CS.085	CS.088	CS.241	CS.238	CS.187	CS.234	CS.330	CS.191	CS.233	CS.164	CS.387	CS.304	CS.113	CS.336	CS.363	CS.189	CS.212	CS.150	CS.228	CS.158	CS.331	CS.343	CS.321	CS.285	CS.339	CS.152	CS.322	CS.319	CS.320	CS.080	CS.361	CS.202	CS.223	CS.163	CS.145	CS.390	CS.326	CS.393	CS.370	CS.262	CS.270	CS.255	CS.253	T.CS.055	T.CS.064	TFS.027	T.CS.036	TFS.022	T.CS.049	TFS.021	T.CS.008	T.CS.043	T.CS.026	T.CS.045	T.CS.061	T.CS.031	T.CS.066	TFS.025	T.CS.109	T.CS.095	T.CS.141	T.CS.157	T.CS.158	T.CS.151	T.CS.142	T.CS.166	T.CS.152
CS.339	0.605963639777	0.621211009051	0.602455719329	0.673391630047	0.604713350562	0.587037578913	0.663344891469	0.654859046154	0.667627203055	0.661336971122	0.668225792545	0.643667116568	0.6116597618	0.604573191152	0.647041186964	0.574779605332	0.639055492752	0.603103481362	0.60271552264	0.579034070765	0.591267523188	0.688581004855	0.671589118633	0.612661218631	0.655429903996	0.637883325508	0.628224589735	0.624515500655	0.644229498971	0.566101212607	0.645553880494	0.596329134478	0.641959304141	0.593900450856	0.573214717324	0.596395517932	0.611747500548	0.636451429731	0.542272474317	0.606997584566	0.618560314429	0.616797209377	0.681561047746	0.68136143269	0.579454384232	0.624165048638	0.621238756343	0.675760296512	0.568145312025	0.574235411692	0.613938891063	0.644444846133	0.657737083728	0.639570929532	0.601163426993	0.658994901184	0.677269223189	0.628379792188	0.665536812033	0.623248874457	0.61768063074	0.617243883039	0.683570210381	0.633339091235	0.613390262199	0.608571245587	0.620969110928	0.633049710025	0.616871675331	0.654463937147	0.706713338299	0.646822072714	0.619469172362	0.594121345273	0.619023641198	0.674418754716	0.678453923301	0.619735282557	0.68966854428	0.605190232555	0.703540280034	0.691533600598	0.66129839408	0.6681738329	0.71930084415	0.589932894466	0.677004781358	0.667683442552	0.674125053168	0.666502260273	0.651344907122	0.598072601589	0.594495462613	0.633456739453	0.62507065114	0.606018403559	0.633239860505	0.640749486119	0.58737300585	0.669586906949	0.63910587815	0.658266216946	0.616199413654	0.669340640047	0.619901212841	0.577886956719	0.636146125607	0.600063879399	0.612220223104	0.678066951439	0.69733702455	0.581277833191	0.659229675311	0.5995335249	0.555606440813	0.60843172425	0.614886049322	0.615444223568	0.618304358219	0.626262616624	0.630265458038	0.646921810223	0.589956642984	0.567579974271	0.640636153659	0	0.616642645779	0.619968094912	0.58570991193	0.606627621684	0.585476516182	0.559613756014	0.574391326302	0.597086342622	0.604720418006	0.60794158881	0.625938877094	0.591546140462	0.642327668099	0.63147067388	0.588757722225	0.606431228216	0.614900910156	0.652194522167	0.64554760454	0.60647041443	0.6042171181	0.662464477157	0.650346492687	0.57856436652	0.58999733683	0.585270046827	0.599972086845	0.641335207335	0.59805162123	0.589276819816	0.619385285858	0.649925074879	0.548844010759	0.665162797346	0.678954661106	0.634958245425	0.606206368168	0.620994865027	0.625469742271	0.614922549995	0.623899003793	0.604268388898
CS.152	0.490172011875	0.533061041115	0.636923642873	0.58874103118	0.520331511531	0.60031583782	0.589701622218	0.555343902368	0.575868874654	0.552954748308	0.555537260146	0.653095027744	0.604231087115	0.586780728685	0.537278333144	0.554616460594	0.589302217308	0.54125923322	0.477222490084	0.564932826281	0.590244209504	0.750296397571	0.586906229792	0.625936031406	0.598311649186	0.572505268959	0.504041078326	0.741267722784	0.595035197945	0.497981392116	0.616110214667	0.696092250407	0.514871867178	0.621731221584	0.596128255034	0.463253023987	0.646552285945	0.558114992486	0.556646683438	0.566950364357	0.678896000163	0.611281329928	0.674006925198	0.737415432909	0.573301710483	0.528606388654	0.540793666086	0.609392887643	0.567073675115	0.614802883291	0.634789381051	0.557604034206	0.647134537528	0.555232946103	0.50846958023	0.527450617936	0.673387486327	0.522628136148	0.687351435448	0.488537428718	0.515283772738	0.52596060708	0.71035585699	0.459987900406	0.517908840306	0.503716084456	0.483592269476	0.492870509683	0.505972091431	0.667485529528	0.55523768775	0.545518277447	0.636322293885	0.502619472861	0.502053896256	0.517983397323	0.584928908196	0.502051159626	0.517966654182	0.516081057055	0.508739214676	0.510419252241	0.518419121927	0.532837784222	0.595403833874	0.520622982368	0.528917085959	0.500588344587	0.56260194675	0.556059454278	0.558457914491	0.612629904904	0.502148664285	0.614911061733	0.663236950015	0.472305691728	0.612713311696	0.566846712315	0.522335551275	0.635206717879	0.582155156891	0.54397804333	0.659208759487	0.541681025436	0.565269002672	0.55633986435	0.632842739149	0.580081226834	0.490733488421	0.605745995863	0.723750169327	0.511915722326	0.638379867711	0.569653847564	0.498759588566	0.57534168423	0.620791934682	0.614083991748	0.548969803183	0.607363908264	0.619763534267	0.490542178741	0.602216357905	0.511552080184	0.684521236236	0.616642645779	0	0.617008305128	0.58384288025	0.541916202916	0.558083457904	0.60397105524	0.627793965927	0.576423779094	0.620705882353	0.452569062419	0.576726406523	0.574598026794	0.602235976068	0.550039433647	0.621783561445	0.575927984523	0.537058669056	0.720171666537	0.527072463065	0.498790413898	0.50223747221	0.549933964847	0.476779484731	0.617609154354	0.560366229605	0.556414743742	0.535318142218	0.69063388771	0.557776805546	0.538529461801	0.512865466753	0.511197350805	0.518814309715	0.495439123401	0.545917254274	0.592198671125	0.58104455376	0.457963131326	0.535405927939	0.591913302033	0.480171243737	0.513485615043
CS.322	0.694833852154	0.659082298322	0.684369578176	0.699390248794	0.669383156278	0.671318003434	0.720722939111	0.698719049804	0.689233593062	0.709547266041	0.729157006238	0.673010893123	0.640938288166	0.567411973052	0.670737910024	0.585172185907	0.669912049655	0.58671061911	0.670701123776	0.563274089992	0.565607439645	0.641784681072	0.702505180235	0.492679109464	0.712442717885	0.570085118995	0.58452798939	0.643095732971	0.681998615823	0.57691494062	0.616793695597	0.626042393746	0.632526443548	0.504767368351	0.505884470171	0.648819477104	0.534328929119	0.56419129984	0.581582010259	0.579163358197	0.622961469496	0.543494405572	0.668661411259	0.606035645886	0.514226924329	0.542859707029	0.498252180146	0.580350588417	0.573007425234	0.496228949835	0.511472121713	0.553376112034	0.511074782824	0.52793599338	0.515996110931	0.604174480422	0.508273359135	0.53588714877	0.552631301905	0.545694755159	0.610925735059	0.634630634745	0.70877252673	0.68138431822	0.635759869745	0.629327894107	0.671572789027	0.595023209673	0.652048908989	0.549726488531	0.712229864246	0.62037380707	0.634258695387	0.624072753164	0.684861601303	0.713400000442	0.72317279479	0.634383973953	0.716277034861	0.629684862277	0.700453003608	0.716469508547	0.691628857218	0.722288751966	0.740380599018	0.638497043484	0.655275155128	0.681228137584	0.673104002971	0.704337777357	0.672884931835	0.675674540146	0.653618803032	0.566002183684	0.651135219058	0.669768428621	0.582805150788	0.631608353645	0.662373185205	0.726101359579	0.706176321161	0.671441283409	0.703874520653	0.719887109394	0.665241448968	0.508522763022	0.623179320177	0.529377574394	0.677232558234	0.69421162483	0.695158036844	0.542055199312	0.670564795565	0.675974962177	0.57106588269	0.483674207978	0.607810961619	0.614798607098	0.572355708067	0.621777396939	0.620675960369	0.557613418944	0.497338103126	0.657438978311	0.583709864568	0.619968094912	0.617008305128	0	0.501781606667	0.501388522373	0.604405404277	0.57982121521	0.666075350278	0.523606400769	0.622273850099	0.570393783839	0.550157713108	0.543620907814	0.611257732434	0.504125084644	0.548990385926	0.497355021019	0.50792766541	0.603788906862	0.667456914839	0.65980729703	0.64871657658	0.69758922684	0.687665404851	0.538605479312	0.63651389832	0.605889892652	0.65565489896	0.625990729848	0.674875276261	0.610763123723	0.649056229725	0.699440015429	0.599897893052	0.706895361496	0.713853537999	0.692192918226	0.693103476387	0.66835163312	0.668526833803	0.670041077951	0.660130289245	0.672142166621
CS.319	0.640474101076	0.633340175294	0.66863967781	0.66188808918	0.629609573223	0.669453216098	0.702927668087	0.685989333421	0.655754542656	0.682908745837	0.703436559779	0.673742754725	0.630833952255	0.555064208697	0.644148703444	0.585890153815	0.643020023318	0.545382489834	0.616583580882	0.519910411496	0.540432567287	0.651900413171	0.683569869266	0.535655172702	0.676075287194	0.551514350639	0.51545521367	0.615584864229	0.660101977952	0.525421899786	0.607680920997	0.57536322616	0.618520257819	0.482596634283	0.473592180107	0.587438195641	0.532529397739	0.569934119689	0.558872824952	0.541853940003	0.63878953225	0.542498044322	0.646009901315	0.636700601089	0.480528869595	0.489014263044	0.512834481736	0.601375608485	0.535589405594	0.504378723901	0.574188444395	0.539006652597	0.575998943614	0.516156343001	0.458512542355	0.548912244392	0.572910996171	0.487500252952	0.613091992725	0.49902937907	0.569396743422	0.594044499032	0.719296007844	0.631520742143	0.621185484914	0.569253208521	0.640505796025	0.563622537315	0.613225437306	0.5955974429	0.679847517398	0.616545085097	0.646109701224	0.593256676686	0.632285197067	0.683105675957	0.693107453902	0.613215436871	0.688645635564	0.605326806194	0.688136506026	0.687356447753	0.663017819591	0.689601992501	0.719194514008	0.600245040836	0.614261922953	0.651311631279	0.646162901991	0.682133957325	0.643909220728	0.653992479995	0.597129789453	0.619746044782	0.645108699449	0.622930229573	0.58584407278	0.615783398069	0.632663431088	0.693956374962	0.684672809926	0.647863802343	0.687367622862	0.671079997262	0.633464931971	0.489751536879	0.606502570521	0.495905359764	0.654894935313	0.68636234064	0.702148822606	0.488624990589	0.627382201445	0.650436581915	0.537879729819	0.506180173637	0.601271623145	0.595217767817	0.561551601323	0.630464537075	0.61012351238	0.520434369041	0.498451358848	0.620134117314	0.583956103705	0.58570991193	0.58384288025	0.501781606667	0	0.499260940639	0.590141121621	0.563718726667	0.652487517443	0.494395574462	0.620833078956	0.517463999687	0.514732057252	0.508426523812	0.628970403798	0.497239731906	0.528655149612	0.519682672025	0.506622293875	0.654587884029	0.647238550976	0.630047111925	0.619133062786	0.664757266388	0.650572527663	0.518104149132	0.649833622544	0.588520786444	0.638708160988	0.663899862822	0.642151927807	0.540430859614	0.636539325832	0.675634011065	0.55980447671	0.665554560072	0.692335275262	0.671656865116	0.680282750651	0.628998402636	0.644190318607	0.658504085852	0.615121218305	0.642056449922
CS.320	0.625586021246	0.587708777339	0.643631490777	0.627000515986	0.595477121366	0.632723556652	0.65203450018	0.640144041194	0.603796692243	0.614117352843	0.644522495428	0.660943326796	0.619336289726	0.55257694664	0.585991855504	0.544400585728	0.601759094816	0.531702807303	0.577206620204	0.519817979916	0.535413235521	0.676528659566	0.604218410217	0.512349588996	0.643982702358	0.534118549456	0.517344975399	0.68540062006	0.622875845544	0.509707619831	0.570595446922	0.609845481331	0.555067241711	0.521097714822	0.504555068911	0.541575620912	0.573926626493	0.508432781901	0.555585527619	0.531461808393	0.620949225525	0.550675970199	0.645014939249	0.649397738489	0.483239488178	0.501095913675	0.505988594788	0.560885254562	0.548947482293	0.508268321765	0.533688770799	0.537235813435	0.546146331298	0.500878028876	0.488268199236	0.552655784028	0.582575425757	0.517530969357	0.612377859161	0.464852144859	0.544782229223	0.573523919914	0.731050152264	0.599258923193	0.57711171194	0.525403754011	0.576075278148	0.508875399093	0.57477705231	0.608042585837	0.62946182822	0.570264090083	0.661197422037	0.547334528337	0.607183040102	0.616105718622	0.62888887658	0.563874881684	0.608517380498	0.543254462629	0.6058576647	0.604235699881	0.604509824376	0.600362263645	0.665862890192	0.546732842632	0.575120776732	0.588160608528	0.567162516145	0.615109588125	0.599139766267	0.614230482055	0.562033166425	0.56934905294	0.667197629408	0.57294129678	0.573204817455	0.60950926223	0.579613564799	0.649901340358	0.636988691635	0.58996916083	0.68337040237	0.620123160042	0.605145807133	0.485216058519	0.636283574879	0.49532623805	0.58532014135	0.631316296313	0.704047818528	0.488333410212	0.648518228888	0.62201130022	0.52950630323	0.478838461077	0.556470284085	0.583959053888	0.533503793554	0.599550047194	0.584379028798	0.503225636492	0.506718562878	0.585680444888	0.604248795457	0.606627621684	0.541916202916	0.501388522373	0.499260940639	0	0.540775230647	0.589137497896	0.615203116936	0.486663876065	0.602491796819	0.525808887712	0.496747069938	0.507568186627	0.618702889499	0.517170356655	0.548219669387	0.513405224731	0.50011365135	0.632619696271	0.566405807187	0.556358700222	0.579807600953	0.599351823358	0.592786992591	0.555113159442	0.595147468323	0.579544641808	0.576792618668	0.638212712406	0.578294330962	0.581786014846	0.593790680185	0.619760583323	0.556113671034	0.602703290077	0.620444466812	0.618890730107	0.609200739752	0.57892932127	0.585287007405	0.607417256936	0.569289840202	0.574621812453
CS.080	0.619092269764	0.554890016642	0.59265040114	0.607744974441	0.602320696805	0.605166703903	0.603121778191	0.597513623718	0.624252231056	0.639004085708	0.611367904935	0.631533084197	0.562319116841	0.563424235547	0.628409313024	0.593242040541	0.555266999748	0.5752479193	0.582633528639	0.550735531568	0.576095227206	0.666267053902	0.626167098238	0.619020586735	0.578785195998	0.594889391699	0.597084191168	0.67023135376	0.513987760164	0.588259394339	0.519354458071	0.650894127814	0.549015359309	0.612756478426	0.585989583956	0.586765633552	0.652316304351	0.542665935584	0.586209600685	0.5245003337	0.61091863452	0.607189833184	0.627507558801	0.666415230256	0.59674567588	0.571530635889	0.602678292159	0.593642361431	0.598408263104	0.577667675045	0.616917906119	0.593618585237	0.602991972145	0.573823195481	0.583873445806	0.592931177155	0.63737684609	0.585931551837	0.641869395079	0.576183324903	0.596359829439	0.604141287759	0.730112564626	0.61156194209	0.597588790458	0.602997658486	0.58161861312	0.594330810244	0.590258844691	0.662914771084	0.620727876265	0.571151240746	0.665101284748	0.57570122006	0.590678635683	0.624291532351	0.62436712643	0.583258800992	0.648224298632	0.580583378317	0.648627964726	0.63351229845	0.629647074706	0.645508835209	0.633624992881	0.58122037722	0.610472169997	0.621436600799	0.607621967681	0.630757090983	0.552408701901	0.576736044394	0.581491698803	0.563685159592	0.654038109968	0.588929874905	0.548038720526	0.593143497398	0.535251787084	0.618440522068	0.629101971877	0.532529811872	0.624671800878	0.600541958842	0.582155597895	0.558562768395	0.626820517896	0.57770647847	0.598125835898	0.57534923811	0.629171312451	0.562117050373	0.640772264803	0.560060993171	0.573522065607	0.579186295673	0.584649359732	0.636442993953	0.55153922263	0.556121153312	0.543563757889	0.575544052353	0.576579593107	0.565171001872	0.614295602872	0.585476516182	0.558083457904	0.604405404277	0.590141121621	0.540775230647	0	0.613468673184	0.640392588269	0.58849417704	0.545572698035	0.583395887566	0.583282371439	0.560590619421	0.623273344208	0.586020947658	0.597690966429	0.586297464869	0.563123518603	0.661719270709	0.592881468816	0.584359926795	0.622844668601	0.574004480164	0.610286289173	0.613064578925	0.578308568073	0.617465446267	0.59042348563	0.684138960946	0.584113882366	0.600410224421	0.586035251659	0.604796648791	0.589126862321	0.63189817617	0.638984340022	0.634764907948	0.594960763999	0.595856949336	0.620759801936	0.638637147587	0.59609838873	0.585483640396
CS.361	0.654640162011	0.624075885426	0.622936140405	0.657588347411	0.643183890846	0.620794342109	0.685491673436	0.675590235923	0.686198596859	0.692075752889	0.691674781378	0.6726282248	0.626895729219	0.606501374579	0.648353361189	0.565077472994	0.641657382632	0.57528564002	0.643006246321	0.565243988907	0.560073238	0.669103803784	0.697832101391	0.604484711739	0.679128710401	0.599503797623	0.6472422668	0.647618477034	0.62681384895	0.593448023562	0.604448835678	0.598815499028	0.643003821219	0.560362887215	0.575210392154	0.649779695906	0.596728556432	0.601377705096	0.522847654842	0.576694640801	0.613331990916	0.596910062016	0.671175554193	0.659432988997	0.554211557342	0.616246886555	0.584614868049	0.635766086074	0.522832010573	0.540712302734	0.604661190074	0.605868953348	0.615287887603	0.592274580056	0.582907763515	0.64349711297	0.596564574642	0.589231225851	0.609028116138	0.599260945459	0.62736521221	0.602308199959	0.636540736693	0.667694982231	0.615825344387	0.625653528789	0.651842497401	0.623237419554	0.607066850382	0.623955963757	0.707024506137	0.612717856045	0.589536785358	0.6129259496	0.626154389166	0.70225367803	0.7075868557	0.626479160628	0.721103158108	0.621608460898	0.708196259245	0.704862435416	0.674191218527	0.715713012935	0.729529229696	0.620524986193	0.670279230942	0.677885903236	0.692395482927	0.69736195022	0.641842619021	0.614225560477	0.619277545596	0.615496866182	0.607652917489	0.64424281106	0.597139256576	0.641177111468	0.614312916979	0.681910961569	0.678591367814	0.677793674871	0.632781980262	0.687846868281	0.655891429002	0.561395404756	0.621502121878	0.552373750501	0.66251249141	0.674514759517	0.672987498722	0.543167546005	0.640982180148	0.619662834782	0.5541941649	0.575483294256	0.617111179011	0.567446844147	0.613596033254	0.632732845605	0.61569020576	0.615671734181	0.592706612016	0.621484518886	0.583633891152	0.559613756014	0.60397105524	0.57982121521	0.563718726667	0.589137497896	0.613468673184	0	0.601152501834	0.552610710219	0.582636502366	0.566817730052	0.622430397561	0.600344486005	0.573969273332	0.596635086674	0.602886657536	0.578026224015	0.608038772445	0.636299393292	0.641365473553	0.658844744486	0.64466124325	0.680316041214	0.682013626799	0.622336565707	0.653730716139	0.588927935609	0.638850487751	0.638058569358	0.619554983742	0.597213395561	0.634717786072	0.679778120813	0.596137458964	0.694066342612	0.714597598392	0.654279780374	0.64782893338	0.645159689524	0.669049982066	0.65126611379	0.619527866011	0.617587542281
CS.202	0.646584973022	0.635216317998	0.60910517548	0.675926317296	0.630981763408	0.588933817418	0.666219160689	0.655586363192	0.676250718527	0.65794602502	0.659059168303	0.668546517249	0.637723208704	0.643914709466	0.636665318066	0.569688594635	0.622176861068	0.618522550475	0.651519562947	0.621128719255	0.617784225213	0.714561485672	0.673888088775	0.616711373019	0.648896609047	0.667209002822	0.679928520316	0.673101476176	0.617348485264	0.602548636723	0.651187026157	0.623571219617	0.634657668838	0.64833750998	0.619736600328	0.627341296056	0.664727299884	0.633114668279	0.546807631242	0.63522076944	0.631785460831	0.641061772404	0.67547206228	0.692734048434	0.629955988092	0.659433818936	0.668168078637	0.670183948213	0.563670891137	0.625070373314	0.645292066606	0.663210199527	0.668942745088	0.681169318872	0.653450791529	0.653770926421	0.674663151866	0.661000583357	0.679843656613	0.620971826045	0.627652238589	0.637496669033	0.634844717133	0.646459717838	0.619133587187	0.614248823657	0.633123902643	0.64020847039	0.614391026608	0.683479635613	0.680121888227	0.644349593303	0.619654589743	0.611074345151	0.601450637283	0.674018254003	0.678707554714	0.638035023386	0.684300581168	0.604099180054	0.702826503582	0.668476608541	0.664993863289	0.678939319024	0.710152958642	0.613093423047	0.67288775481	0.652971435726	0.662755519213	0.68620192549	0.64193534721	0.623139688864	0.626499482472	0.67082730667	0.607275147608	0.625122499159	0.631328876172	0.669034264967	0.614741690605	0.654345521844	0.664533079763	0.666144819336	0.644043671526	0.653583880084	0.649801395114	0.627337496305	0.61241244956	0.60946815492	0.637917556477	0.659168071015	0.702330361182	0.586440583099	0.635508229298	0.607975495349	0.565399692162	0.623128618574	0.614016281763	0.597277141838	0.618170295077	0.637485512237	0.640371804314	0.664454940151	0.650457881367	0.603585918129	0.655147738254	0.574391326302	0.627793965927	0.666075350278	0.652487517443	0.615203116936	0.640392588269	0.601152501834	0	0.626678117165	0.625188840036	0.623158299789	0.65743836401	0.599505526406	0.649588998445	0.673956966439	0.624302400393	0.660461313243	0.64678999473	0.66735343159	0.655531301091	0.630049021767	0.618535715857	0.664071458947	0.659536593686	0.644858598246	0.623220870934	0.582117940325	0.605458687052	0.661980649481	0.614417968082	0.590585248737	0.600183440912	0.663603759036	0.597558000864	0.662787433113	0.690541976496	0.644175008266	0.605442783729	0.644521473202	0.655974350681	0.632141664166	0.61728111175	0.596499079382
CS.223	0.648413760957	0.633202927314	0.69464012841	0.690800986053	0.65269741548	0.650311329196	0.698821845766	0.682546715459	0.674926194589	0.685349363366	0.689942090598	0.688551355923	0.631294094021	0.582572194101	0.644839229353	0.569777753141	0.63244722429	0.533614430504	0.622568425122	0.486168768516	0.527605202875	0.665041488131	0.664589812165	0.506509584287	0.669103208884	0.505869136403	0.561193536612	0.616919572978	0.656338072475	0.545013917481	0.585399340128	0.604838287235	0.584802239543	0.498626489992	0.502468855322	0.610889084433	0.551733487482	0.559238026743	0.555169446541	0.537717782775	0.629549520518	0.564628756424	0.659884034791	0.609967713298	0.466959863723	0.496859728011	0.474907510038	0.56838320734	0.509424192278	0.506508306733	0.538813723194	0.512002225836	0.536327854099	0.494638339656	0.467356280031	0.553789510139	0.541073809012	0.500395612468	0.555872123114	0.472929495732	0.57525729542	0.592720605284	0.709268924052	0.642567883982	0.601515333718	0.584061340171	0.634255060347	0.542611805092	0.598837701543	0.623295303411	0.658500575232	0.594500664767	0.620137709511	0.597656476817	0.648439244923	0.674418845326	0.691942120479	0.596276481965	0.684414582816	0.597617326161	0.654964603768	0.65881289307	0.674166188077	0.690660614059	0.707662443626	0.601053211543	0.596169109026	0.637522672275	0.636226158493	0.687611414064	0.632498656081	0.647751502005	0.609478263965	0.581445755199	0.638045528706	0.62449981138	0.557280355987	0.632125869586	0.62860058578	0.694704924497	0.679287427966	0.640465427847	0.692342796705	0.674777624725	0.634672741574	0.496757785313	0.573774713237	0.498764244174	0.649378230208	0.66101708273	0.677054462749	0.497491087219	0.62380468568	0.649204714953	0.539366994045	0.518016566031	0.586928010558	0.585343222956	0.558985081257	0.612550852041	0.595133162157	0.542895356488	0.521738461644	0.639164456714	0.590880045389	0.597086342622	0.576423779094	0.523606400769	0.494395574462	0.486663876065	0.58849417704	0.552610710219	0.626678117165	0	0.592087890306	0.534301803758	0.505052118646	0.525837171687	0.599533905986	0.520053089826	0.573838657912	0.510541809768	0.538494129034	0.61939127263	0.621269813295	0.615901265738	0.645391738171	0.645496554679	0.648939721304	0.568238337351	0.633164273089	0.615982441647	0.628331911693	0.63787165124	0.632966634739	0.568657324754	0.638668130325	0.668485110599	0.595321861866	0.663990588526	0.695377987695	0.678433306867	0.669528792835	0.633933707486	0.649081041931	0.667086675904	0.596907509752	0.616576529709
CS.163	0.643872048195	0.583149953933	0.610836862277	0.646967951573	0.645604466734	0.619345830093	0.630265968756	0.60937100243	0.671296307335	0.686493231134	0.673432855978	0.64734381323	0.555415561354	0.570838566199	0.642947119433	0.605770486699	0.577130952772	0.582553115494	0.6412722074	0.571687475955	0.56857390516	0.652499583988	0.653636152176	0.647454991281	0.617061643193	0.581320177674	0.623291299641	0.630293654275	0.558300976578	0.630872944201	0.570525047478	0.627054541431	0.547164237833	0.606385493289	0.580676253435	0.658308705623	0.638072943171	0.561792092003	0.58861685022	0.491538272483	0.589537489956	0.605204452473	0.585121529404	0.666124364968	0.592245890882	0.618901195218	0.624858894758	0.61521400144	0.589416765886	0.592936268801	0.639854543668	0.614585024132	0.637211105431	0.593108891978	0.617996216531	0.631311395788	0.637174370625	0.60093981914	0.613779496597	0.608093214058	0.642226099067	0.629761430944	0.674162333445	0.658609891641	0.629072503656	0.62432247488	0.642474027836	0.631982965763	0.624204748156	0.650143834934	0.663768096314	0.554717502459	0.667595095766	0.606509811167	0.616807090702	0.67894822845	0.651511186576	0.628557463648	0.70118216821	0.627779695993	0.687281388907	0.692183171764	0.678912750982	0.705089842985	0.65118265902	0.633819008086	0.634536998462	0.663233766284	0.630222827474	0.675816875644	0.576366962249	0.576296899199	0.60553678192	0.576861425278	0.634176761987	0.627869755957	0.501388565908	0.622196584407	0.57586426007	0.659721027129	0.675735066507	0.578925511198	0.636453501839	0.669450132728	0.612357363893	0.561480923949	0.598001535251	0.606779019947	0.639587296604	0.577340248401	0.537455243639	0.596251397878	0.61778801344	0.610059294465	0.592035621947	0.580626162647	0.606380626404	0.620394126385	0.586143916558	0.508346791492	0.534858155074	0.608743059996	0.610102461515	0.604594936312	0.57024652525	0.604720418006	0.620705882353	0.622273850099	0.620833078956	0.602491796819	0.545572698035	0.582636502366	0.625188840036	0.592087890306	0	0.604352741943	0.615216997097	0.597408348925	0.60564063605	0.61024743796	0.642899985722	0.6156300796	0.614077230166	0.619140693268	0.643146703264	0.651434838716	0.651817127606	0.606772845108	0.668343410475	0.632681178728	0.643239428597	0.648652716245	0.645373246273	0.673706623173	0.621113804709	0.642068357918	0.6389515394	0.654860590603	0.621425295905	0.676664214554	0.691185821605	0.685638704445	0.644424120741	0.644745040373	0.670444902124	0.6743076515	0.637017047003	0.620700257702
CS.145	0.541797246809	0.526043946432	0.625390690353	0.62154530346	0.562131223442	0.604492497451	0.644252844018	0.60366987153	0.607534140738	0.593834019239	0.606790952334	0.658280264678	0.620759032687	0.585323979723	0.574082733446	0.544292636863	0.623777940037	0.524030241375	0.516254927699	0.52481194196	0.545425218823	0.742186089646	0.636049901335	0.608198019442	0.627121689663	0.560684292193	0.519012618095	0.716187644822	0.641764319275	0.483971043134	0.616708215117	0.671897441319	0.56438302526	0.583254806946	0.563996941432	0.508882390126	0.608411231535	0.553953850192	0.535919778381	0.569221803178	0.67103232461	0.571923866224	0.684031876375	0.701975262436	0.534400521629	0.48938233888	0.493763076709	0.594600435529	0.545959097382	0.558182633471	0.59831029963	0.538535670263	0.613846724917	0.521634321104	0.473894699235	0.515354164266	0.645193205634	0.501059846312	0.656371528152	0.476348358042	0.510644824864	0.552810213105	0.703692558575	0.519566846034	0.531641982143	0.501541816847	0.542270561648	0.502535186102	0.532571667775	0.645990964613	0.623304446812	0.574480478867	0.613465919724	0.506379954189	0.542203200787	0.581020051911	0.634715913627	0.516598429544	0.580458025356	0.533159880257	0.586389416157	0.585184819067	0.582244066865	0.595369495953	0.664109100724	0.544009426553	0.588721648147	0.566637103923	0.58855626241	0.606975265552	0.608685037054	0.616907248697	0.533346514736	0.638465857794	0.662001485026	0.543021995091	0.623332824913	0.584615082765	0.570973184452	0.654334498453	0.602382098639	0.611952322351	0.671248405084	0.597371569248	0.581121009863	0.510924941106	0.631792096823	0.558217547418	0.550794935444	0.64191382975	0.723290432017	0.480913271272	0.655342450237	0.588827231553	0.531690905803	0.55345107156	0.621544270116	0.587027928037	0.562838157604	0.618967166076	0.639674330563	0.517222746152	0.588608433354	0.540168400494	0.661549865491	0.60794158881	0.452569062419	0.570393783839	0.517463999687	0.525808887712	0.583395887566	0.566817730052	0.623158299789	0.534301803758	0.604352741943	0	0.544835740441	0.54088868561	0.589265220136	0.501652712478	0.584352100085	0.550330459152	0.506747368308	0.697381874302	0.573296149036	0.541107065776	0.515691632865	0.617836290581	0.544238703353	0.582693189201	0.571122924865	0.518681641392	0.571647315612	0.671625677558	0.554455686154	0.518606104172	0.559212313283	0.578418036916	0.512471412936	0.553619586805	0.598328153691	0.62079017831	0.598631427353	0.503938987528	0.549935932416	0.595541216449	0.516131348569	0.541952170486
