CS.021	CS.010	CS.039	CS.143	L.031.M1	CS.092	CS.243	CS.174	CS.313	L.005.M1	CS.086	CS.038	CS.091	CS.244	CS.098	CS.153	CS.040	CS.155	CS.360	CS.341	CS.066	CS.388	CS.118	CS.230	CS.365	CS.076	CS.077	CS.072	CS.171	CS.050	CS.236	CS.203	CS.126	CS.302	CS.128	CS.213	CS.282	CS.136	CS.378	CS.232	CS.041	CS.374	CS.376	CS.375	CS.125	CS.147	CS.256	CS.385	CS.181	CS.254	CS.323	CS.148	CS.395	CS.129	CS.389	CS.369	CS.268	CS.177	CS.183	CS.182	TFS.024	T.CS.038	T.CS.076	T.CS.048	T.CS.046	T.CS.057	T.CS.071	T.CS.062	T.CS.029	TFS.023	T.CS.059	T.CS.028	T.CS.025	T.CS.001	T.CS.034	T.CS.161	T.CS.132	T.CS.177	T.CS.119	T.CS.117	T.CS.144	T.CS.124	T.CS.128	T.CS.097	T.CS.112	T.CS.129	T.CS.180	T.CS.122	T.CS.111	T.CS.131	CS.006	CS.241	L.034.M1	CS.246	CS.088	L.024.M1	CS.103	CS.085	CS.356	CS.242	CS.015	CS.110	CS.082	CS.237	CS.087	CS.304	CS.387	CS.150	CS.187	CS.044	CS.207	CS.164	CS.165	CS.274	CS.151	CS.364	CS.189	CS.234	CS.078	CS.363	CS.202	CS.343	CS.322	CS.223	CS.285	CS.320	CS.080	CS.321	CS.319	CS.163	CS.152	CS.318	CS.158	CS.227	CS.361	CS.390	CS.270	CS.255	CS.393	CS.326	CS.262	CS.253	CS.145	CS.370	TFS.025	TFS.027	T.CS.043	T.CS.026	T.CS.064	T.CS.008	TFS.020	T.CS.031	T.CS.049	TFS.021	T.CS.061	T.CS.045	T.CS.055	T.CS.036	T.CS.066	T.CS.157	T.CS.142	T.CS.158	T.CS.152	T.CS.109	T.CS.166	T.CS.095	T.CS.151	T.CS.141
CS.227	0.652206794462	0.757080428721	0.734025752339	0.733400099999	0.7702824753	0.789587030533	0.757450992911	0.801673774674	0.790029320957	0.792147233638	0.775913785442	0.736159831281	0.636678209721	0.780235719256	0.804836698449	0.730534340096	0.773365905435	0.741252247586	0.698859658214	0.647454126255	0.740423587173	0.652784081317	0.744133886733	0.625711324143	0.740281003582	0.638464584347	0.732521640058	0.768142962766	0.736533037698	0.699693252821	0.719061696391	0.751595793352	0.731034888173	0.621165757808	0.715143575141	0.631227559769	0.64548075673	0.685345321599	0.645587286975	0.746091958688	0.698180342819	0.630768362427	0.63039015962	0.654566758408	0.656287035296	0.636738056466	0.650323386338	0.686264256152	0.68003224931	0.659765245672	0.680744741963	0.650303353638	0.704730926395	0.722363045174	0.648776219054	0.652897077732	0.699495562951	0.636332244751	0.563378279114	0.711973887659	0.748422922042	0.810408217426	0.72737621396	0.725282507695	0.678182127373	0.66671828786	0.765700923389	0.777021979338	0.72905541314	0.73169591773	0.767074277533	0.741177566321	0.744806954243	0.662017990546	0.775649382495	0.781168029048	0.809887566455	0.805484120008	0.813102160218	0.774481704691	0.79725714029	0.790412716005	0.773744214115	0.819438737235	0.747850043152	0.792360188524	0.776828275189	0.768791372216	0.770822450684	0.785933328893	0.732727968465	0.786673772823	0.730475689608	0.760871300042	0.713585671996	0.771797819671	0.737412005284	0.759281107842	0.674907115924	0.77629626737	0.782491130933	0.66218998044	0.760475807596	0.587151325165	0.721605913468	0.702680031926	0.666663632184	0.695548780852	0.664975731833	0.72752974199	0.620937178819	0.69394409892	0.623646903991	0.59522661702	0.727285902846	0.614054803976	0.672842572944	0.629046255185	0.729045977918	0.651123209768	0.706850939497	0.602778090514	0.611228373817	0.640930500572	0.585387893015	0.672247626894	0.681402302496	0.751917780569	0.644633186313	0.644692418588	0.757408776763	0.6201628503	0.665414960395	0	0.653825579573	0.669856623216	0.653098869226	0.666867376078	0.727917241375	0.657113271439	0.673936170994	0.630788547695	0.734188170356	0.690864876142	0.706371161282	0.767797747801	0.761892146696	0.661246019705	0.759001573386	0.719257921355	0.795947911076	0.758617338963	0.663534833068	0.740032012215	0.738343200273	0.747506257854	0.75791113463	0.761555087182	0.782522211588	0.765941795979	0.772149295898	0.772291660174	0.766897173382	0.805744471363	0.762133388491	0.817477682009	0.783309933365	0.772447633377
CS.361	0.606501374579	0.70345616368	0.637976015107	0.64582797245	0.664728918181	0.693472866558	0.624836244042	0.686914339728	0.68054506525	0.70345846165	0.676947330242	0.622936140405	0.620209294098	0.712998997996	0.706679484822	0.628985627787	0.679128710401	0.649966584117	0.60617757651	0.604484711739	0.658307701776	0.598149580705	0.62681384895	0.557402921064	0.630872506396	0.613217226142	0.630564035075	0.64850752113	0.654785746927	0.64727789699	0.671175554193	0.621010579325	0.591385691215	0.598815499028	0.573334762342	0.568606326649	0.560362887215	0.576694640801	0.613331990916	0.643003821219	0.604448835678	0.596910062016	0.575210392154	0.522847654842	0.554211557342	0.540712302734	0.60591594499	0.589231225851	0.592274580056	0.584614868049	0.582907763515	0.615287887603	0.605868953348	0.620561978658	0.582973615046	0.609028116138	0.635766086074	0.604661190074	0.596564574642	0.599260945459	0.627434084136	0.707024506137	0.653403114659	0.626361006378	0.572228668864	0.599749812655	0.65214211045	0.651842497401	0.612717856045	0.609341450442	0.67380283979	0.625653528789	0.6129259496	0.623955963757	0.62004150707	0.692395482927	0.708196259245	0.674191218527	0.730410827339	0.667319018418	0.689500660097	0.679870599607	0.670279230942	0.703095851923	0.611047825645	0.67829626543	0.66227015093	0.653385079463	0.638467639133	0.645200348487	0.614312916979	0.687846868281	0.641177111468	0.619277545596	0.632781980262	0.678591367814	0.641842619021	0.677793674871	0.607652917489	0.64424281106	0.681910961569	0.615496866182	0.668995696183	0.597139256576	0.614225560477	0.640982180148	0.543167546005	0.613596033254	0.561395404756	0.614929995949	0.612528430044	0.672987498722	0.588777538991	0.554536899989	0.595600549723	0.586436088075	0.617111179011	0.621502121878	0.617092155561	0.575483294256	0.601152501834	0.592706612016	0.57982121521	0.552610710219	0.583633891152	0.589137497896	0.613468673184	0.621484518886	0.563718726667	0.582636502366	0.60397105524	0.569852263095	0.61569020576	0.653825579573	0	0.622430397561	0.578026224015	0.608038772445	0.573969273332	0.600344486005	0.602886657536	0.636299393292	0.566817730052	0.596635086674	0.596137458964	0.64466124325	0.638850487751	0.638058569358	0.658844744486	0.588927935609	0.680634264993	0.634717786072	0.622336565707	0.653730716139	0.597213395561	0.619554983742	0.641365473553	0.680316041214	0.679778120813	0.64782893338	0.65126611379	0.645159689524	0.617587542281	0.694066342612	0.619527866011	0.714597598392	0.669049982066	0.654279780374
CS.390	0.599533188166	0.719789980592	0.646281608054	0.632712446651	0.639060949819	0.663588797632	0.663551260461	0.656520993064	0.666602117711	0.690025223791	0.678920161742	0.678276907978	0.562146185704	0.714337069713	0.663431830261	0.607697773186	0.667330400362	0.582514896476	0.569163751206	0.578448382166	0.677730025784	0.670789081148	0.662800285241	0.626634724326	0.628182888899	0.594271397641	0.615673038106	0.626348458504	0.655075938549	0.660263426438	0.650920489478	0.635673537529	0.556424365574	0.635983287617	0.543501973896	0.587766081763	0.51836550048	0.567639609512	0.636840500413	0.574624149433	0.617618533822	0.584119813534	0.537593227679	0.575827344923	0.528384055961	0.531410143949	0.528125027212	0.493858406596	0.483986518414	0.503816612274	0.483431428835	0.499924027704	0.531098443486	0.577351491587	0.516118760385	0.589762532084	0.528166467934	0.553057404656	0.573072906784	0.491042028508	0.608476952905	0.661619254986	0.587446332207	0.633560693971	0.595730490487	0.639481001958	0.617638940084	0.642904623941	0.572024413187	0.608305490064	0.654105793857	0.583855778372	0.592206508964	0.658067237644	0.639709263641	0.642695301077	0.684325735795	0.664565564196	0.674375929489	0.634736720981	0.668735143719	0.657882004213	0.63055803571	0.690749888423	0.606369844924	0.672662628661	0.659140001164	0.630659766632	0.645214401004	0.64016984525	0.637193580506	0.666327595007	0.641341074245	0.621487272954	0.712144278871	0.695542114137	0.623198651052	0.641499681144	0.694162523762	0.634865952467	0.693968799399	0.5890362111	0.642802189463	0.574982949861	0.657852786015	0.593116120394	0.550939027435	0.576840384171	0.525166354792	0.616222038194	0.592509185035	0.697360892946	0.64790354249	0.556099652543	0.58482739313	0.609656328031	0.628812377204	0.640165130033	0.635924320873	0.505892101834	0.65743836401	0.527908060292	0.550157713108	0.505052118646	0.603078884467	0.496747069938	0.583282371439	0.626140582357	0.514732057252	0.615216997097	0.576726406523	0.509685830979	0.59951338493	0.669856623216	0.622430397561	0	0.508799371168	0.528664259645	0.586094967252	0.537496725438	0.586016348755	0.651179599114	0.544835740441	0.507430128286	0.603887292469	0.653636475489	0.637714745243	0.658736513171	0.634108159478	0.637903369223	0.65014467208	0.623723114867	0.619077528055	0.644955033138	0.604829488854	0.649475309799	0.628607604692	0.646541600588	0.683059561665	0.668351036656	0.684546334044	0.644002236899	0.63504765064	0.663209080164	0.62958521097	0.692062973103	0.654024239304	0.679455300404
CS.270	0.592613365268	0.706609288239	0.652608863894	0.622025465529	0.633051998095	0.675354019264	0.643606974715	0.659282936316	0.671558142555	0.686525249642	0.691304814317	0.683841832175	0.579021189982	0.711238916043	0.67101558754	0.628666406712	0.669137922055	0.610357510416	0.566625638002	0.537374896831	0.686396989137	0.662858418355	0.683185801982	0.620380168804	0.642335814464	0.598694328438	0.655415790151	0.63433119737	0.672894082599	0.648617337565	0.662389345033	0.635867422229	0.560792903505	0.617984222298	0.547295261466	0.54767136691	0.536506763429	0.543567752205	0.621300259198	0.584449945761	0.578749034065	0.567088970053	0.515464649221	0.576474639288	0.511365003599	0.513433041631	0.487194664725	0.50530254807	0.505277095534	0.481828575693	0.482655681273	0.489362909456	0.530598628826	0.572067232604	0.526114038089	0.516691492543	0.531902404614	0.55011875957	0.560974164664	0.501994129154	0.615807862543	0.673551292449	0.598335592328	0.634216902496	0.570353906651	0.590797185429	0.632031669773	0.628361149488	0.584449679502	0.631023640217	0.661705476416	0.592704037137	0.628089288341	0.583214244023	0.649162835158	0.640889569379	0.669713185308	0.660729363173	0.69244356751	0.642378151259	0.66831154309	0.664205599528	0.633151342435	0.691423632962	0.619302720749	0.633943055075	0.679744122138	0.623328087355	0.650489903666	0.646936317759	0.645345648825	0.687674781183	0.622197107163	0.613192703207	0.705484795714	0.678309560261	0.621316151941	0.651799279715	0.643846156697	0.627281284092	0.700064417087	0.57454396662	0.646997153476	0.595088410159	0.679573484639	0.627791176559	0.535119030816	0.545406233761	0.509170095854	0.645624573351	0.589880964242	0.701512077555	0.618953044906	0.555130978312	0.596948448335	0.605952808769	0.584069957838	0.609139085964	0.66540947805	0.50457506276	0.660461313243	0.547649847926	0.497355021019	0.510541809768	0.612694577876	0.513405224731	0.586297464869	0.651517265983	0.519682672025	0.6156300796	0.575927984523	0.501878701101	0.627587588694	0.653098869226	0.578026224015	0.508799371168	0	0.493647234418	0.607039402009	0.522160041021	0.523215796001	0.593378714191	0.550330459152	0.493698903269	0.607890844942	0.665987286731	0.663472552792	0.599227304896	0.622023946593	0.639944136798	0.643293957462	0.638809786035	0.573332695523	0.652306398364	0.620277350851	0.656212435962	0.634411280554	0.655299746234	0.662726486635	0.646811533399	0.670839443315	0.637635086779	0.636227265831	0.674272232285	0.629260332373	0.68836700017	0.649084418486	0.665778898891
CS.255	0.547419900186	0.718507978108	0.638425751948	0.595721656854	0.568936692217	0.622330555921	0.624620188548	0.595404894974	0.613001909877	0.643211384456	0.638272801601	0.671428931235	0.579821166252	0.699021059071	0.610067092413	0.609541917194	0.659663335743	0.53573365392	0.52040139545	0.581543363054	0.668039443022	0.695192561232	0.635391804233	0.633632103871	0.595726158178	0.612021289061	0.615117993101	0.583803649222	0.633716436969	0.64934824229	0.679376773704	0.594728005059	0.515626644049	0.648381073294	0.534977764558	0.56826503468	0.537766360658	0.566880008733	0.628781090926	0.574606756187	0.621288844374	0.541737842007	0.508852315564	0.567773467392	0.530768442891	0.509681908413	0.499586824418	0.510999399254	0.521636610817	0.503060266544	0.465209545333	0.562462867158	0.520106574349	0.538772709999	0.513306965749	0.613282784398	0.556684633892	0.536521705478	0.561585737174	0.495087556571	0.592498510086	0.581062318951	0.541924145201	0.59178093545	0.555025574152	0.656160931118	0.578866769329	0.568432610102	0.598389079216	0.6011657272	0.621059104635	0.546223449076	0.570597879948	0.593367563764	0.595001552383	0.577897620571	0.602272612362	0.60247354834	0.60615810815	0.580431289861	0.628177081602	0.600544053696	0.570299361288	0.639261232391	0.598587409835	0.602697714739	0.621739097409	0.56540739537	0.608850007061	0.567544220687	0.594207707827	0.648570563105	0.609254953855	0.55725220635	0.700520566625	0.650496980445	0.578251093827	0.576831652599	0.679652938795	0.571045935884	0.670529489507	0.58377161154	0.60718777006	0.586756254558	0.654911212033	0.664127773755	0.519597095227	0.52961973796	0.491228572228	0.597709590919	0.573136294827	0.715859613163	0.649090972379	0.554920475157	0.578539564328	0.619280246117	0.573887095198	0.609296919014	0.649667904156	0.506167650638	0.64678999473	0.521902951045	0.50792766541	0.538494129034	0.631837225339	0.50011365135	0.563123518603	0.607618354134	0.506622293875	0.614077230166	0.537058669056	0.506888640674	0.587833596181	0.666867376078	0.608038772445	0.528664259645	0.493647234418	0	0.612935551451	0.502371767686	0.545677399602	0.628573617417	0.506747368308	0.525760741523	0.587848082405	0.623914411722	0.612332106612	0.635034816556	0.585878117883	0.618391919682	0.589082713745	0.594111712375	0.559432877067	0.626459832076	0.603021319781	0.628209488753	0.602757329556	0.589132581154	0.60705936769	0.613239277981	0.658736585777	0.561784554192	0.592729489974	0.612599738596	0.584379863214	0.641091737598	0.621278297616	0.641782166011
CS.393	0.635467662985	0.674930918859	0.634074922305	0.654504711957	0.653214793683	0.668899684752	0.630045465375	0.687562262187	0.672463924333	0.706757760937	0.659364944149	0.633525566314	0.647181607244	0.679401476596	0.679446276804	0.601563918848	0.67087758512	0.65092126126	0.612016196268	0.655781664106	0.656769087254	0.671994371825	0.620798995092	0.637485394754	0.648448416011	0.634161843782	0.639633938457	0.656612951583	0.624621744191	0.642398616777	0.637071305668	0.632000531467	0.596498929366	0.683245408337	0.576362961832	0.638815256296	0.605864058451	0.589209244262	0.643984076462	0.605993989678	0.584933261826	0.600852116359	0.597870307891	0.584231391469	0.607107783433	0.638590083775	0.606388400648	0.589533356503	0.593418712635	0.562772724129	0.59416325946	0.614825467157	0.574730713229	0.612526790626	0.638966246268	0.630352041252	0.602714629878	0.634145907832	0.630856458135	0.611972662166	0.640093422937	0.668518767386	0.655344360877	0.651481468172	0.646436578309	0.670815246874	0.653086147451	0.642819941926	0.57057517859	0.636365915429	0.629905920988	0.642959246845	0.633395141984	0.649165212695	0.638092933384	0.665739400374	0.703791712676	0.664078135618	0.694705880331	0.674448971262	0.679889589342	0.665311750715	0.67171603468	0.701532425117	0.63315735423	0.683886805113	0.639181171358	0.667551617808	0.661179816504	0.658845292321	0.6495080316	0.683954048233	0.630444975014	0.632792957534	0.694226934844	0.697264338233	0.636149747502	0.642304691409	0.666972010222	0.637258569416	0.665735852641	0.622957350573	0.63260411317	0.604530751259	0.647018954482	0.602970129315	0.613547156323	0.614619715223	0.602798528323	0.627021589054	0.623168048441	0.667718153517	0.656141056665	0.666535342283	0.604883012307	0.65071845004	0.675416458269	0.659486710796	0.645211654442	0.610690505634	0.649588998445	0.616145345727	0.611257732434	0.599533905986	0.642708333405	0.618702889499	0.623273344208	0.62998543697	0.628970403798	0.60564063605	0.602235976068	0.623283933419	0.592406557503	0.727917241375	0.573969273332	0.586094967252	0.607039402009	0.612935551451	0	0.62393139329	0.618891016165	0.670629596187	0.589265220136	0.557964062247	0.644983677919	0.655424233614	0.648951143432	0.691145148926	0.647720609602	0.62624371415	0.67906565733	0.636995438986	0.683812710925	0.665510896559	0.644783515981	0.640457848632	0.658635041913	0.659291401059	0.695821118949	0.667605608861	0.693373982029	0.659273847387	0.654772671231	0.698343847843	0.649434011206	0.69768149973	0.689534608344	0.684250533682
CS.326	0.563407249698	0.710977709243	0.643141614314	0.623392361507	0.580237507582	0.62054539779	0.610180199035	0.633668147541	0.615091081697	0.65134385365	0.642829565642	0.672465608123	0.584358624469	0.685607547811	0.65022129682	0.587078413243	0.654566486039	0.57991669174	0.566122498485	0.533856854515	0.648109979744	0.649006111352	0.632139355973	0.583472589237	0.610972301172	0.58388996828	0.602251217698	0.581193731727	0.641906182971	0.632590366536	0.652217949218	0.610862283881	0.538313315108	0.624573274502	0.556120031797	0.566911793833	0.521720031764	0.566630269217	0.609051332234	0.58463791583	0.6077738079	0.549970112145	0.52270433209	0.563484075258	0.479541553959	0.48010724909	0.545218833357	0.534810250252	0.5396925943	0.526706137363	0.518722478041	0.561421973193	0.55142258372	0.57859774893	0.525907542085	0.612995178475	0.595643651086	0.57344039907	0.607485272742	0.486753281391	0.612261439828	0.644304621168	0.566732073634	0.580975751859	0.5258145001	0.599671468714	0.605515368018	0.613810629114	0.587410672993	0.594937130324	0.644893881436	0.564032527135	0.568501907148	0.604146349305	0.604819918955	0.557612089814	0.628019156936	0.587010245982	0.626427406971	0.567295939911	0.631383269773	0.616818472393	0.583121394869	0.643361858538	0.584166286616	0.61479611185	0.630019563779	0.573009343898	0.612772467339	0.595398975085	0.593215143529	0.640337280107	0.618437879727	0.568298148746	0.703722089967	0.643682061699	0.621294835773	0.598530393905	0.63491332127	0.585635849398	0.676085431178	0.601064236801	0.599255980622	0.574383479182	0.634752133225	0.640549614154	0.512079031808	0.523001884492	0.488250297717	0.600936830069	0.542360781374	0.700705480468	0.641484302653	0.553870506307	0.58595393294	0.58155578393	0.552938494334	0.578973424703	0.63914459179	0.519480689908	0.599505526406	0.518167876262	0.543620907814	0.525837171687	0.607316470173	0.507568186627	0.560590619421	0.619334564783	0.508426523812	0.597408348925	0.574598026794	0.515482305307	0.603560906424	0.657113271439	0.600344486005	0.537496725438	0.522160041021	0.502371767686	0.62393139329	0	0.531909380129	0.58704215071	0.54088868561	0.541353287741	0.575507523681	0.622955306943	0.617076610448	0.60980387723	0.602737177607	0.611913373117	0.612198171094	0.59858144549	0.555294795507	0.624472807285	0.611161039847	0.637895858423	0.606447148412	0.610550265034	0.621682679913	0.619913670582	0.642031682598	0.583635327303	0.587957796221	0.607421907826	0.580385327218	0.647041595228	0.621406292833	0.655518198768
CS.262	0.568561499512	0.682007728795	0.631312073376	0.624936023256	0.672325183015	0.688170547681	0.648091608909	0.65768081003	0.670708322128	0.691202929228	0.703989776217	0.64291908768	0.607573052032	0.710914767394	0.665655415963	0.642247376096	0.680785110439	0.588427899319	0.551791702988	0.532315883048	0.64317253134	0.664937249823	0.667168877711	0.627942181228	0.646890744634	0.605337898596	0.621330388148	0.639270870426	0.690132705657	0.63783994874	0.6799206684	0.642061675658	0.589224053919	0.594616940778	0.577270264598	0.557415791384	0.601867235635	0.620695945012	0.619752591543	0.659888418954	0.613356499374	0.577648468128	0.53222310164	0.578950686924	0.556041014662	0.529489176708	0.551717882608	0.584326476583	0.574790836638	0.528231306156	0.560841243221	0.5873290645	0.578589561595	0.577421908054	0.559272475109	0.619425265067	0.628355202624	0.541882208481	0.602697243166	0.56107538419	0.627224605161	0.687663419792	0.600166826323	0.60396730621	0.568960452154	0.557608537735	0.656674788247	0.638093510255	0.635871901575	0.616421660522	0.641473501428	0.595747623989	0.636819592704	0.558742634275	0.620663437788	0.642171345615	0.683299155097	0.668515638024	0.697928628498	0.651926813444	0.678696756091	0.664839971895	0.632923101602	0.684857860653	0.621126499316	0.663294588664	0.690636672931	0.637565349899	0.621926173804	0.648336549755	0.638897890515	0.685063361321	0.605977529293	0.652900958932	0.663737346553	0.672956044664	0.643324471082	0.649592292965	0.640125757059	0.631223592371	0.691130364381	0.609316595716	0.681309660086	0.611776108669	0.657020862247	0.674282634729	0.536972173717	0.573167278545	0.552313947119	0.608200579645	0.601663260205	0.691415520121	0.630982573117	0.558216715269	0.643263276577	0.615443942792	0.597070812095	0.602385633022	0.652348548192	0.53783942111	0.624302400393	0.567538885048	0.548990385926	0.573838657912	0.62695312311	0.548219669387	0.597690966429	0.662652170436	0.528655149612	0.642899985722	0.621783561445	0.551869300722	0.608478977153	0.673936170994	0.602886657536	0.586016348755	0.523215796001	0.545677399602	0.618891016165	0.531909380129	0	0.606320060003	0.584352100085	0.518613504694	0.586191055603	0.62482686689	0.654499597209	0.578642406849	0.587820889201	0.588559134711	0.66794957043	0.613061705	0.536246229496	0.616000916851	0.616155660893	0.634011779959	0.631067850687	0.65024813326	0.671876155965	0.651565022191	0.650834516842	0.665410756331	0.641350564936	0.689574207882	0.654778809899	0.695125308638	0.64319152908	0.64425151287
CS.253	0.659145350691	0.709458877554	0.68242520039	0.708885957662	0.701495978527	0.721671558201	0.701077909428	0.757943825926	0.734025716213	0.76676564922	0.726306519486	0.718015823226	0.644860979719	0.727559821824	0.756540727757	0.674086543167	0.726770807954	0.704792570256	0.642222172921	0.609292914105	0.698300292207	0.688543022068	0.708097151659	0.630869334569	0.72901545927	0.632495747667	0.701335130849	0.715790764506	0.709934661198	0.653729245422	0.684389533247	0.731569968358	0.673851172643	0.615200676259	0.690567547829	0.593927140635	0.642595171729	0.636080106271	0.511180193812	0.675007964409	0.672798571039	0.608035662525	0.606527081536	0.638312183684	0.591854153281	0.572667181189	0.619387853315	0.654321541616	0.644884281628	0.622540610998	0.647450541808	0.621631902038	0.644548091794	0.645947991899	0.581222305507	0.577576525754	0.643208505064	0.578778643093	0.577001367933	0.664345000576	0.721217190012	0.750059153704	0.69397675176	0.716398179445	0.652850546174	0.634246752202	0.736529145204	0.726672651256	0.665387189238	0.693564469153	0.677707460479	0.719275881597	0.697505071052	0.626195420086	0.717859652172	0.695613822872	0.762844158136	0.741418767031	0.753399656882	0.725821328931	0.769996652179	0.714863034639	0.705954429746	0.761940394983	0.734789982415	0.733292436435	0.721165244517	0.728293780161	0.738901324992	0.738424959549	0.704081200882	0.757337232197	0.718086606411	0.699800134362	0.719914271551	0.738118176357	0.672388148864	0.696800373553	0.647670767627	0.714693298374	0.783233189302	0.638788591317	0.717024811544	0.637639535593	0.699530028944	0.666601814883	0.645789009175	0.624362695448	0.625810885428	0.694469137716	0.564972024189	0.662336028353	0.628611772748	0.600184267851	0.702576916799	0.60341726915	0.600230523325	0.607004261122	0.720059013488	0.598028070049	0.66735343159	0.646886460816	0.603788906862	0.61939127263	0.619259039213	0.632619696271	0.661719270709	0.711029336959	0.654587884029	0.619140693268	0.720171666537	0.622754627166	0.646450184033	0.630788547695	0.636299393292	0.651179599114	0.593378714191	0.628573617417	0.670629596187	0.58704215071	0.606320060003	0	0.697381874302	0.646147988905	0.700366158706	0.746036929814	0.728603206493	0.624106288952	0.720674027413	0.721114425489	0.739163250627	0.713504716237	0.660513452651	0.728578192309	0.712886275864	0.715527306933	0.734275239537	0.705963139587	0.735826814854	0.721185223461	0.744940471813	0.73742334217	0.70166843539	0.757516472421	0.738287653872	0.757420797508	0.747898824276	0.745053483786
CS.145	0.585323979723	0.736178615085	0.62705440583	0.607470893604	0.571908078567	0.617255196138	0.597832289089	0.548137004201	0.598930983647	0.601397742644	0.628057286863	0.625390690353	0.622386889263	0.720374387816	0.611253501839	0.593153463408	0.627121689663	0.534014716351	0.548318028873	0.608198019442	0.632787156762	0.671415025554	0.641764319275	0.631761150092	0.535679514072	0.634093213334	0.558230483237	0.54400561161	0.635278466023	0.681676021712	0.684031876375	0.500501921695	0.445022937173	0.671897441319	0.4956959608	0.613368573361	0.583254806946	0.569221803178	0.67103232461	0.56438302526	0.616708215117	0.571923866224	0.563996941432	0.535919778381	0.534400521629	0.558182633471	0.554888579114	0.501059846312	0.521634321104	0.493763076709	0.473894699235	0.613846724917	0.538535670263	0.556528435199	0.547306699602	0.656371528152	0.594600435529	0.59831029963	0.645193205634	0.476348358042	0.539708496613	0.623304446812	0.541379126966	0.569882871415	0.525361240282	0.643097171491	0.52583774171	0.542270561648	0.574480478867	0.544336977146	0.663818742894	0.501541816847	0.506379954189	0.645990964613	0.529130230734	0.58855626241	0.586389416157	0.582244066865	0.643727148966	0.547196222038	0.59479740143	0.594349762215	0.588721648147	0.606926099233	0.517326546541	0.560319702596	0.600515088057	0.515219677449	0.538548056104	0.516302155462	0.570973184452	0.597371569248	0.584615082765	0.533346514736	0.671248405084	0.602382098639	0.608685037054	0.611952322351	0.662001485026	0.543021995091	0.654334498453	0.638465857794	0.589003877836	0.623332824913	0.616907248697	0.655342450237	0.480913271272	0.562838157604	0.510924941106	0.562452706271	0.628313063408	0.723290432017	0.636163641901	0.571825309121	0.540024116891	0.627609829543	0.621544270116	0.631792096823	0.577909977641	0.55345107156	0.623158299789	0.588608433354	0.570393783839	0.534301803758	0.661549865491	0.525808887712	0.583395887566	0.540168400494	0.517463999687	0.604352741943	0.452569062419	0.543066765207	0.639674330563	0.734188170356	0.566817730052	0.544835740441	0.550330459152	0.506747368308	0.589265220136	0.54088868561	0.584352100085	0.697381874302	0	0.501652712478	0.512471412936	0.515691632865	0.571647315612	0.671625677558	0.541107065776	0.518681641392	0.549477238051	0.559212313283	0.582693189201	0.571122924865	0.518606104172	0.554455686154	0.573296149036	0.617836290581	0.578418036916	0.598631427353	0.595541216449	0.503938987528	0.541952170486	0.553619586805	0.516131348569	0.598328153691	0.549935932416	0.62079017831
CS.370	0.582139917764	0.724604595917	0.645905059742	0.608451182222	0.624438547934	0.672338435479	0.633758092661	0.657983866145	0.67680637691	0.686355730364	0.663156341318	0.658407476175	0.615450615685	0.713252116588	0.65076134323	0.608836008619	0.660273476769	0.562486347325	0.503356439585	0.555476591098	0.670405739083	0.700627520331	0.659117561566	0.619456115674	0.624026776303	0.623183243351	0.609021618298	0.611737820122	0.664340076516	0.674217976485	0.640230550474	0.599433745443	0.556825053337	0.659840410044	0.511870138529	0.553050894876	0.560833385565	0.575824701674	0.650667515088	0.588393752175	0.583966888651	0.571147483263	0.529042644829	0.581225320959	0.524145759981	0.526378668899	0.481626556839	0.471719041576	0.511390288569	0.462152640021	0.455206122149	0.560477099752	0.495582747062	0.578287942615	0.531843922003	0.584384029472	0.543072070911	0.56092351759	0.55134318734	0.494701424197	0.610596036049	0.663746746101	0.561738234319	0.609559720206	0.570467000902	0.616900947739	0.612218038394	0.625669450579	0.580884863494	0.632514928662	0.656030978448	0.575238885393	0.597135169892	0.609410832663	0.626822674873	0.636149173312	0.669242696129	0.639234943269	0.683510451349	0.661966676985	0.660399513664	0.64963615325	0.617166824883	0.680890709687	0.6250422378	0.644825035038	0.663068127592	0.609240771475	0.640280370597	0.617665830966	0.651894851705	0.666687539057	0.613091046789	0.604537418956	0.708183046051	0.696365267385	0.621695152053	0.633364240572	0.698375536751	0.627107237304	0.702565673797	0.592473629447	0.638099024751	0.6000950804	0.665517574976	0.651243060159	0.520116767056	0.579180553172	0.520431345514	0.619491564417	0.61184280091	0.704167472488	0.655504831871	0.600102411061	0.564163863213	0.611749204351	0.623289699774	0.645317861773	0.662310235431	0.491263775755	0.673956966439	0.55646808384	0.504125084644	0.520053089826	0.622417481433	0.517170356655	0.586020947658	0.62859286643	0.497239731906	0.61024743796	0.550039433647	0.520182541581	0.616645880683	0.690864876142	0.596635086674	0.507430128286	0.493698903269	0.525760741523	0.557964062247	0.541353287741	0.518613504694	0.646147988905	0.501652712478	0	0.601961893092	0.616780129308	0.643365633198	0.632873339971	0.596275387625	0.606605779884	0.656178865753	0.620801849096	0.58370981728	0.638333007736	0.57468917216	0.654520642043	0.621808353966	0.653671846735	0.663949004982	0.679900705502	0.681645088207	0.635704098793	0.639212015652	0.672523049694	0.618765844233	0.691785688316	0.653993727132	0.676293500383
