L.035.M1	L.006.M1	CS.296	CS.094	CS.354	CS.264	CS.104	CS.143	L.022.M1	CS.105	CS.039	CS.003	CS.002	CS.244	CS.243	CS.056	CS.377	CS.077	CS.067	CS.381	CS.335	CS.365	CS.062	CS.367	CS.042	CS.171	CS.117	CS.161	CS.066	CS.153	CS.380	CS.125	CS.374	CS.378	CS.041	CS.224	CS.282	CS.128	CS.136	CS.292	CS.302	CS.126	CS.375	CS.213	CS.236	CS.178	CS.386	CS.183	CS.389	CS.214	CS.385	CS.254	CS.348	CS.369	CS.268	CS.129	CS.148	CS.166	CS.256	CS.177	T.CS.071	T.CS.067	T.CS.046	T.CS.079	T.CS.019	T.CS.080	T.CS.024	T.CS.057	T.CS.050	TFS.023	T.CS.014	TFS.024	T.CS.082	T.CS.025	T.CS.007	T.CS.102	T.CS.091	T.CS.161	T.CS.114	T.CS.121	T.CS.125	T.CS.144	T.CS.131	T.CS.106	T.CS.111	T.CS.153	T.CS.156	T.CS.139	T.CS.130	T.CS.128	CS.015	CS.241	CS.082	CS.103	CS.087	CS.085	L.024.M1	CS.110	L.034.M1	CS.088	CS.356	CS.237	CS.006	CS.242	CS.238	CS.212	CS.336	CS.387	CS.364	CS.187	CS.207	CS.113	CS.164	CS.151	CS.191	CS.358	CS.189	CS.304	CS.325	CS.311	CS.361	CS.318	CS.322	CS.331	CS.163	CS.319	CS.112	CS.152	CS.285	CS.194	CS.080	CS.223	CS.343	CS.158	CS.320	CS.255	CS.393	CS.270	CS.145	CS.262	CS.253	CS.370	CS.326	CS.390	T.CS.043	T.CS.055	T.CS.008	T.CS.045	TFS.020	TFS.022	T.CS.066	T.CS.061	TFS.027	TFS.025	T.CS.049	T.CS.064	TFS.021	T.CS.026	T.CS.031	T.CS.109	T.CS.141	T.CS.158	T.CS.151	T.CS.152	T.CS.157	T.CS.166	T.CS.095	T.CS.142
CS.253	0.667424411618	0.734998702929	0.74383138195	0.751593280515	0.709386524697	0.665106246122	0.706087460489	0.708885957662	0.759619425135	0.7291730326	0.68242520039	0.721323172657	0.694409050447	0.727559821824	0.701077909428	0.682641351114	0.620459734975	0.701335130849	0.595896771326	0.682704150943	0.604353424719	0.72901545927	0.705865108601	0.562612193975	0.695441451996	0.709934661198	0.690722994189	0.62567600862	0.698300292207	0.674086543167	0.734456038434	0.591854153281	0.608035662525	0.511180193812	0.672798571039	0.648255909349	0.642595171729	0.690567547829	0.636080106271	0.648592736037	0.615200676259	0.673851172643	0.638312183684	0.593927140635	0.684389533247	0.679420683777	0.587154953572	0.577001367933	0.581222305507	0.613637582726	0.654321541616	0.622540610998	0.693342383409	0.577576525754	0.643208505064	0.645947991899	0.621631902038	0.620087428749	0.619387853315	0.578778643093	0.736529145204	0.725372313124	0.652850546174	0.641902770162	0.682090333608	0.683456340686	0.695170440386	0.634246752202	0.685931035132	0.693564469153	0.708056238168	0.721217190012	0.726570893728	0.697505071052	0.662001327469	0.749424145176	0.76321146519	0.695613822872	0.727967392384	0.737224262875	0.700023182787	0.769996652179	0.738424959549	0.77475705599	0.738901324992	0.732840820944	0.734724273967	0.768562317267	0.725059180939	0.705954429746	0.783233189302	0.757337232197	0.717024811544	0.672388148864	0.699530028944	0.696800373553	0.738118176357	0.638788591317	0.718086606411	0.719914271551	0.647670767627	0.637639535593	0.704081200882	0.714693298374	0.70612276181	0.638377778492	0.660519893987	0.645789009175	0.60341726915	0.625810885428	0.564972024189	0.720468641745	0.662336028353	0.702576916799	0.715808972509	0.597740085416	0.600230523325	0.666601814883	0.63808108724	0.69267718743	0.636299393292	0.622754627166	0.603788906862	0.664549521933	0.619140693268	0.654587884029	0.62407966209	0.720171666537	0.619259039213	0.591673272793	0.661719270709	0.61939127263	0.646886460816	0.646450184033	0.632619696271	0.628573617417	0.670629596187	0.593378714191	0.697381874302	0.606320060003	0	0.646147988905	0.58704215071	0.651179599114	0.728603206493	0.734275239537	0.721114425489	0.715527306933	0.739163250627	0.745667907668	0.735826814854	0.712886275864	0.746036929814	0.700366158706	0.660513452651	0.720674027413	0.728578192309	0.624106288952	0.713504716237	0.757516472421	0.745053483786	0.73742334217	0.747898824276	0.70166843539	0.721185223461	0.738287653872	0.757420797508	0.744940471813
CS.370	0.568109262301	0.640164666762	0.655965044676	0.685389182679	0.671229081184	0.648911645375	0.610444092809	0.608451182222	0.68751633618	0.609135489762	0.645905059742	0.678119312007	0.605682861714	0.713252116588	0.633758092661	0.547329002655	0.528240419074	0.609021618298	0.652719563008	0.533644397354	0.628489623547	0.624026776303	0.647285936091	0.633086115103	0.634341789636	0.664340076516	0.638959859661	0.594636832083	0.670405739083	0.608836008619	0.573639616994	0.524145759981	0.571147483263	0.650667515088	0.583966888651	0.683566171127	0.560833385565	0.511870138529	0.575824701674	0.546128983121	0.659840410044	0.556825053337	0.581225320959	0.553050894876	0.640230550474	0.559854253811	0.609374961235	0.55134318734	0.531843922003	0.562875086478	0.471719041576	0.462152640021	0.505388450306	0.584384029472	0.543072070911	0.578287942615	0.560477099752	0.495039186838	0.481626556839	0.56092351759	0.612218038394	0.63772380446	0.570467000902	0.563174241913	0.630776498972	0.589589200219	0.551656418166	0.616900947739	0.63643392363	0.632514928662	0.621786060606	0.610596036049	0.647178924158	0.597135169892	0.61872066076	0.698776293319	0.670386399587	0.636149173312	0.683357298751	0.618009471565	0.612695496649	0.660399513664	0.617665830966	0.685966300022	0.640280370597	0.675900046003	0.66126344907	0.673602806677	0.618536055513	0.617166824883	0.702565673797	0.666687539057	0.638099024751	0.621695152053	0.665517574976	0.633364240572	0.696365267385	0.592473629447	0.613091046789	0.708183046051	0.698375536751	0.6000950804	0.651894851705	0.627107237304	0.629291108522	0.655738753273	0.557480585158	0.520116767056	0.611749204351	0.520431345514	0.61184280091	0.637553242104	0.704167472488	0.564163863213	0.644673122986	0.633013117298	0.623289699774	0.651243060159	0.676445217909	0.62659143653	0.596635086674	0.520182541581	0.504125084644	0.521688093913	0.61024743796	0.497239731906	0.587142391692	0.550039433647	0.622417481433	0.606785937606	0.586020947658	0.520053089826	0.55646808384	0.616645880683	0.517170356655	0.525760741523	0.557964062247	0.493698903269	0.501652712478	0.518613504694	0.646147988905	0	0.541353287741	0.507430128286	0.643365633198	0.621808353966	0.606605779884	0.654520642043	0.656178865753	0.639380668118	0.663949004982	0.57468917216	0.616780129308	0.601961893092	0.58370981728	0.596275387625	0.638333007736	0.632873339971	0.620801849096	0.672523049694	0.676293500383	0.635704098793	0.653993727132	0.639212015652	0.679900705502	0.618765844233	0.691785688316	0.681645088207
CS.326	0.527823828566	0.6301028626	0.639898739843	0.665707245144	0.642005181373	0.603569736656	0.61116830764	0.623392361507	0.626651667938	0.602860337722	0.643141614314	0.646259720729	0.637427156468	0.685607547811	0.610180199035	0.62000446939	0.538923259336	0.602251217698	0.649508727202	0.566722005618	0.618697500839	0.610972301172	0.603879240226	0.612324152867	0.637815787754	0.641906182971	0.615864575282	0.56684841204	0.648109979744	0.587078413243	0.589187695188	0.479541553959	0.549970112145	0.609051332234	0.6077738079	0.648461528025	0.521720031764	0.556120031797	0.566630269217	0.547706320025	0.624573274502	0.538313315108	0.563484075258	0.566911793833	0.652217949218	0.598255121358	0.589024764891	0.607485272742	0.525907542085	0.535580725061	0.534810250252	0.526706137363	0.549428123055	0.612995178475	0.595643651086	0.57859774893	0.561421973193	0.568247029743	0.545218833357	0.57344039907	0.605515368018	0.603472377268	0.5258145001	0.565963863253	0.614180611416	0.583786972836	0.586027011745	0.599671468714	0.606089142929	0.594937130324	0.607472878498	0.612261439828	0.610761827194	0.568501907148	0.578069687892	0.634360992794	0.618899064205	0.557612089814	0.606997369211	0.614364603407	0.573732650942	0.631383269773	0.595398975085	0.636507732001	0.612772467339	0.614927465837	0.593338840223	0.633569756902	0.585308252467	0.583121394869	0.676085431178	0.640337280107	0.599255980622	0.621294835773	0.634752133225	0.598530393905	0.643682061699	0.601064236801	0.618437879727	0.703722089967	0.63491332127	0.574383479182	0.593215143529	0.585635849398	0.605491695233	0.610465525396	0.567547379492	0.512079031808	0.58155578393	0.488250297717	0.542360781374	0.648866525197	0.700705480468	0.58595393294	0.62480481718	0.626286017563	0.552938494334	0.640549614154	0.648093654182	0.620167886751	0.600344486005	0.515482305307	0.543620907814	0.522783528493	0.597408348925	0.508426523812	0.586351962662	0.574598026794	0.607316470173	0.594808437015	0.560590619421	0.525837171687	0.518167876262	0.603560906424	0.507568186627	0.502371767686	0.62393139329	0.522160041021	0.54088868561	0.531909380129	0.58704215071	0.541353287741	0	0.537496725438	0.617076610448	0.606447148412	0.611913373117	0.637895858423	0.612198171094	0.609479123443	0.621682679913	0.611161039847	0.622955306943	0.575507523681	0.555294795507	0.602737177607	0.624472807285	0.60980387723	0.59858144549	0.607421907826	0.655518198768	0.583635327303	0.621406292833	0.587957796221	0.619913670582	0.580385327218	0.647041595228	0.642031682598
CS.390	0.555756370504	0.674322065468	0.668885626766	0.676394105583	0.663612534486	0.662644490537	0.601408479458	0.632712446651	0.687254258769	0.638884610596	0.646281608054	0.672565321357	0.598180692888	0.714337069713	0.663551260461	0.555240655422	0.513241985148	0.615673038106	0.66089407335	0.543262233441	0.665273412343	0.628182888899	0.623326935001	0.672506417943	0.627633074056	0.655075938549	0.651575511877	0.584574247099	0.677730025784	0.607697773186	0.585795870227	0.528384055961	0.584119813534	0.636840500413	0.617618533822	0.623313359694	0.51836550048	0.543501973896	0.567639609512	0.562766314111	0.635983287617	0.556424365574	0.575827344923	0.587766081763	0.650920489478	0.581621731429	0.560387776971	0.573072906784	0.516118760385	0.554991238351	0.493858406596	0.503816612274	0.550841667576	0.589762532084	0.528166467934	0.577351491587	0.499924027704	0.482673391972	0.528125027212	0.553057404656	0.617638940084	0.618690603503	0.595730490487	0.580848249189	0.608628380179	0.597029582596	0.603311109082	0.639481001958	0.610668513817	0.608305490064	0.600529102472	0.608476952905	0.647442530249	0.592206508964	0.593853803494	0.69374388619	0.686534028931	0.642695301077	0.681364636109	0.652190220837	0.61471625182	0.668735143719	0.64016984525	0.68613156634	0.645214401004	0.666621486039	0.646735850453	0.67829264057	0.646720754476	0.63055803571	0.693968799399	0.666327595007	0.642802189463	0.623198651052	0.657852786015	0.641499681144	0.695542114137	0.5890362111	0.641341074245	0.712144278871	0.694162523762	0.574982949861	0.637193580506	0.634865952467	0.636518004451	0.641973558859	0.56543189959	0.550939027435	0.609656328031	0.525166354792	0.592509185035	0.652068410901	0.697360892946	0.58482739313	0.635257467571	0.660810534378	0.628812377204	0.593116120394	0.67382865807	0.634211704662	0.622430397561	0.509685830979	0.550157713108	0.550862032512	0.615216997097	0.514732057252	0.613470154889	0.576726406523	0.603078884467	0.627261568442	0.583282371439	0.505052118646	0.527908060292	0.59951338493	0.496747069938	0.528664259645	0.586094967252	0.508799371168	0.544835740441	0.586016348755	0.651179599114	0.507430128286	0.537496725438	0	0.637714745243	0.628607604692	0.637903369223	0.649475309799	0.65014467208	0.653926575837	0.683059561665	0.604829488854	0.653636475489	0.603887292469	0.619077528055	0.634108159478	0.644955033138	0.658736513171	0.623723114867	0.663209080164	0.679455300404	0.644002236899	0.654024239304	0.63504765064	0.668351036656	0.62958521097	0.692062973103	0.684546334044
T.CS.043	0.549411147549	0.554043591833	0.477488677948	0.582827238956	0.610197420244	0.626236725933	0.548950426477	0.62282093762	0.610951910913	0.531002669371	0.634230644324	0.603571377819	0.61607241442	0.691851219051	0.563200873711	0.69302007329	0.664028535632	0.581791142381	0.732141569835	0.547467044031	0.730446752212	0.511144721805	0.548557470696	0.723833076493	0.59952596441	0.587948092653	0.576809484491	0.676739659507	0.585659058174	0.590465023516	0.51358514462	0.644043084877	0.666364997592	0.683325401867	0.645576235397	0.740495440691	0.649929099991	0.590296169524	0.617721549504	0.635842646045	0.681495417226	0.500815008865	0.572378356867	0.680486172011	0.699093928922	0.582778434137	0.706129230722	0.709702206891	0.644680632484	0.61726793605	0.655964690521	0.6598256459	0.634553468068	0.749679567255	0.68512824296	0.630217071127	0.66748587544	0.677617335377	0.665304487273	0.670562209735	0.495572395813	0.463923986138	0.588794342832	0.614293907933	0.621022442276	0.548560525194	0.511659489798	0.667396317611	0.584738018855	0.484759528049	0.525768658896	0.505769056141	0.504248006153	0.504520464383	0.592288759785	0.568346815373	0.522455390776	0.588836411205	0.603959221367	0.577931026327	0.493817036254	0.499557823583	0.530453659377	0.553650624309	0.481701013821	0.570796620692	0.47426424448	0.532936643199	0.560666760654	0.592691312791	0.564557937483	0.567221708734	0.591736530197	0.615749517628	0.546376849768	0.596961848875	0.548242215818	0.646839651395	0.584945965351	0.624042845741	0.661083659907	0.651785653003	0.548364152211	0.489134545198	0.575859485228	0.620795021255	0.552576700004	0.565807066835	0.706822636947	0.63917629892	0.670363963086	0.542182181594	0.7340807082	0.594780931253	0.458424582876	0.746811178672	0.641120113431	0.699820743149	0.731319426498	0.603405799147	0.638850487751	0.644660514984	0.65565489896	0.608063848131	0.645373246273	0.638708160988	0.653333821763	0.535318142218	0.718778958828	0.714920661061	0.59042348563	0.628331911693	0.613831940349	0.63652571055	0.576792618668	0.612332106612	0.648951143432	0.663472552792	0.571647315612	0.654499597209	0.728603206493	0.643365633198	0.617076610448	0.637714745243	0	0.488048832548	0.50399028044	0.50053887827	0.474549005291	0.503817126063	0.509848519653	0.534421543336	0.481279430404	0.517230463396	0.61112422056	0.507596904054	0.535801616421	0.681298290553	0.506452186234	0.531594098913	0.503225843281	0.491339325252	0.48256564296	0.493056451474	0.507825885978	0.470998818687	0.523191832044	0.481840128531
T.CS.055	0.565775259042	0.569037730458	0.525201151606	0.592966014364	0.581757623161	0.626873865745	0.539242227706	0.589885428396	0.60146759115	0.551335593914	0.604207909807	0.587650488919	0.604686385495	0.635948299579	0.558398356328	0.655823546644	0.647217035638	0.597131837332	0.729614612141	0.56491986077	0.744763971115	0.539163267345	0.558893839483	0.726402080623	0.625568915432	0.608289225458	0.588084328386	0.65990986131	0.60459169868	0.607347092146	0.555505904587	0.622652508218	0.651380562117	0.694981154016	0.631431634839	0.735955329739	0.66733922471	0.575300975819	0.60961338009	0.607240864108	0.707423099434	0.551704065838	0.608407455792	0.672085448651	0.688118988138	0.592816547322	0.682752401541	0.72058519023	0.641454962145	0.625630599244	0.635998378147	0.642048531493	0.609814490652	0.726948126932	0.649340947735	0.588827370231	0.649520991457	0.676124640548	0.631531781029	0.656973713465	0.541049203978	0.531375259312	0.565996093484	0.634289196624	0.632542093791	0.581256217194	0.524461686497	0.675115997099	0.574957786077	0.571414605877	0.544038848451	0.540313999929	0.531101743631	0.552846220317	0.605828996696	0.536866746379	0.504389024621	0.561051546019	0.577030978585	0.572006854317	0.526685787127	0.510407735142	0.541487509461	0.53870384155	0.476852903233	0.555027112437	0.503734000439	0.537606677358	0.515337633731	0.575027775958	0.549472003897	0.533742341333	0.60706281438	0.595735693271	0.578689878166	0.59096447746	0.540683722599	0.620541425818	0.529147623793	0.614568952905	0.669393706524	0.632898735987	0.511671297965	0.53865462646	0.569638924128	0.63566906622	0.584564758602	0.569783005319	0.700557358575	0.599656255365	0.662024203185	0.552861529566	0.710302946836	0.631364333974	0.545106766618	0.737475891224	0.636845002242	0.690035783088	0.7248832132	0.580912412464	0.641365473553	0.624548337568	0.667456914839	0.588694563292	0.643146703264	0.647238550976	0.628315533621	0.527072463065	0.706921413656	0.70537379758	0.592881468816	0.621269813295	0.623535822054	0.632050986099	0.566405807187	0.602757329556	0.658635041913	0.634411280554	0.573296149036	0.631067850687	0.734275239537	0.621808353966	0.606447148412	0.628607604692	0.488048832548	0	0.568668507967	0.547163829627	0.506998100085	0.519679016272	0.496830079314	0.585306264903	0.522501161548	0.559765698775	0.612126009384	0.489126891442	0.551497497201	0.680714258043	0.520889523316	0.521841646445	0.516788125448	0.510701424235	0.4887545359	0.528946542936	0.54366304837	0.506389189537	0.537836889649	0.52801015288
T.CS.008	0.531426994424	0.606359652416	0.582311183618	0.578654240333	0.601977568725	0.670735648361	0.600180740071	0.624466484115	0.67118688274	0.556448308545	0.629141944146	0.664716573578	0.66965463631	0.717122485385	0.613645284648	0.661262357618	0.668382186281	0.591919653901	0.697084746073	0.564735389718	0.677469115834	0.539726270014	0.611707404893	0.687990400791	0.576515314748	0.627436702622	0.606148309792	0.641075115855	0.622146271695	0.634113817102	0.520021987083	0.590255116188	0.633315165068	0.673698410203	0.621965249892	0.706861373072	0.618494833656	0.581576016325	0.638813943981	0.639712222671	0.629721980459	0.502327013271	0.555931211427	0.616141728541	0.717149569777	0.591639241377	0.681121822273	0.682380641943	0.615993218	0.605154199497	0.635897919645	0.617809014315	0.626563127267	0.724854738975	0.703427143586	0.628791100215	0.662403028019	0.662376054352	0.633149846571	0.641682690538	0.515726587124	0.473675253165	0.543901508233	0.584447366507	0.582754273641	0.520254558273	0.506393487594	0.602133926858	0.584050499746	0.511810114011	0.585171491567	0.512912838687	0.537333749146	0.522923996455	0.56146653479	0.624698062384	0.61117897918	0.64079995822	0.645220821353	0.610623919716	0.527543626483	0.587892458288	0.583563277007	0.636411572385	0.523676017097	0.648603805735	0.537731446584	0.618244767219	0.595386021755	0.646379724035	0.626166089067	0.615823950269	0.668973373483	0.667777160254	0.586397399489	0.653183868373	0.623676439547	0.655788323394	0.602537233708	0.629072774347	0.608599584705	0.6634110998	0.589099285816	0.556625627708	0.623667637277	0.577413789758	0.534268635277	0.517868929461	0.649291838048	0.591243741074	0.67093504748	0.55024890226	0.728721889969	0.611347264875	0.549296315067	0.683400244982	0.660682775557	0.68526719368	0.673104024417	0.575582747482	0.588927935609	0.57362861023	0.605889892652	0.615342888606	0.648652716245	0.588520786444	0.625343707649	0.556414743742	0.669575625351	0.660401649865	0.617465446267	0.615982441647	0.594538794801	0.652846363288	0.579544641808	0.618391919682	0.62624371415	0.639944136798	0.518681641392	0.588559134711	0.721114425489	0.606605779884	0.611913373117	0.637903369223	0.50399028044	0.568668507967	0	0.491788629682	0.574171987206	0.588921501334	0.623498225619	0.479963322137	0.467666288808	0.454670694065	0.558495568702	0.53654956369	0.523350488419	0.65888888191	0.526031821167	0.624630023837	0.553242446272	0.553872057552	0.537256172307	0.542430479985	0.579488126743	0.550368494428	0.622091729066	0.542789806099
T.CS.045	0.527206866163	0.599491722036	0.551957523352	0.635268999012	0.609126070264	0.624910082569	0.566031329661	0.613656019243	0.632050098898	0.523688568715	0.603606677084	0.615138177302	0.637087048222	0.673817570494	0.602442324735	0.671944071469	0.662256811033	0.568083799706	0.720626415161	0.564889288989	0.734456520449	0.556929353578	0.564288732592	0.712804303823	0.594770537434	0.578542730041	0.572646431728	0.66602484956	0.592171610885	0.601972865968	0.527805159494	0.639382617196	0.658964308933	0.675698106272	0.627237881936	0.723628770729	0.659324965824	0.611165067621	0.617517460764	0.622213421468	0.66393059478	0.528391171788	0.579586365911	0.652363083948	0.7013286885	0.606741756962	0.697638385481	0.72884181732	0.634594295042	0.633753515654	0.660665430647	0.660127659772	0.646781364915	0.735312447895	0.686051902677	0.609005267942	0.677226540985	0.672566931398	0.665031946951	0.66002674299	0.519337383203	0.471553724944	0.601327944449	0.630708483235	0.606311107249	0.575019487687	0.521959676561	0.677264412502	0.551997878893	0.494210437321	0.556538837718	0.543116243181	0.500630385573	0.496813255473	0.541872786182	0.568322327381	0.561777352708	0.607513145271	0.612108978716	0.60204470783	0.537759334224	0.57097665211	0.565470014484	0.598444218493	0.502463375057	0.608988610225	0.521632339184	0.584852173209	0.564762686588	0.624164234501	0.622251331884	0.568987827177	0.592726757251	0.612950877528	0.564476477151	0.607916797217	0.590096950315	0.648194193786	0.605748826492	0.634032302203	0.639529480306	0.654821988214	0.561799469442	0.556179809266	0.592182073087	0.596678005316	0.55447270147	0.564546444959	0.689834684928	0.618898733867	0.657919007152	0.532027247974	0.706787067814	0.623945617911	0.53054874704	0.733594948996	0.628985150981	0.674941697935	0.731422196304	0.571364904174	0.619554983742	0.627780368333	0.674875276261	0.619222129315	0.621113804709	0.642151927807	0.630634036196	0.557776805546	0.703565293126	0.717990278314	0.584113882366	0.632966634739	0.632966779915	0.631532253683	0.578294330962	0.628209488753	0.640457848632	0.656212435962	0.554455686154	0.634011779959	0.715527306933	0.654520642043	0.637895858423	0.649475309799	0.50053887827	0.547163829627	0.491788629682	0	0.527562667401	0.54904731311	0.568456149502	0.557472082781	0.501262038166	0.497511212719	0.601871260251	0.506592371271	0.530546253247	0.66660955461	0.521954537261	0.569008446912	0.536980789705	0.544256533091	0.530484093854	0.509676036626	0.555641166543	0.517571267286	0.57684668707	0.543052857707
TFS.020	0.572096190909	0.540340889819	0.459627697948	0.636758792643	0.638877662758	0.616738167892	0.551256972999	0.583994077303	0.510454899783	0.495197674914	0.621956318647	0.5434635709	0.632694537478	0.680982054281	0.56137414708	0.702023111353	0.656861851507	0.582391508374	0.770376463778	0.514358353698	0.767058903013	0.517922724077	0.532026798217	0.760134952186	0.64660653401	0.612112281405	0.588319898232	0.693802905174	0.617824097776	0.591271062078	0.470749128977	0.651239325303	0.674922919026	0.710897239102	0.67321024191	0.782569612627	0.682695512526	0.594296082461	0.630634935643	0.615570581119	0.733435376521	0.497566094858	0.632105757091	0.70132164546	0.721002066575	0.577978282719	0.72319263122	0.750746378109	0.642022669224	0.647484880053	0.646138223829	0.653937261092	0.591108156731	0.755994059843	0.691096289738	0.623313961124	0.695571744235	0.686029506051	0.677241951296	0.693980787372	0.474205985137	0.48718307405	0.604964375544	0.68500543845	0.641491249587	0.610665372676	0.527942721496	0.703705347963	0.609488835973	0.498894105811	0.514270566761	0.49151715034	0.52047596169	0.523755824754	0.623429313133	0.503039061366	0.441638469021	0.537206651722	0.54198194869	0.530808990293	0.506212939668	0.491353543833	0.461249854223	0.44587754107	0.489027928532	0.482613093877	0.470497215383	0.427881352524	0.468696453312	0.527696507007	0.577335854457	0.514405642519	0.547699927084	0.577635503233	0.600005792573	0.540947287512	0.533403389789	0.659780862073	0.578491081727	0.667426644291	0.700110714001	0.673734335541	0.528935655201	0.455778164017	0.579440809204	0.662656596225	0.576033847541	0.587228971139	0.736579552411	0.634764518532	0.68300370985	0.566152253504	0.757193042967	0.597633249651	0.446595618219	0.77761702276	0.637615469152	0.714940912946	0.76201055117	0.60419060092	0.680634264993	0.647791115028	0.688299030707	0.559063522306	0.671374367568	0.660730739271	0.664324535484	0.479029824669	0.741005758748	0.755034167896	0.60103514135	0.654710029784	0.66778725955	0.666715178821	0.592053121006	0.589082713745	0.67906565733	0.643293957462	0.549477238051	0.66794957043	0.739163250627	0.656178865753	0.612198171094	0.65014467208	0.474549005291	0.506998100085	0.574171987206	0.527562667401	0	0.375689554593	0.459314336318	0.570924709338	0.481077483546	0.525367910963	0.636852143747	0.488822586131	0.536444063694	0.714417066824	0.516351413873	0.430957788665	0.535907941756	0.443206102396	0.473433762902	0.462158866391	0.526164805367	0.45872513711	0.463877810056	0.520541007402
TFS.022	0.5816382526	0.53915660019	0.440842645949	0.648879072203	0.646441656039	0.607008277997	0.547024486173	0.583596118282	0.520159734598	0.489559145706	0.634179945916	0.54302356083	0.629540583368	0.67564328206	0.565216914738	0.698216458158	0.650043305591	0.576411913373	0.770399222567	0.505194829455	0.77173591605	0.5176056473	0.542805352968	0.759267087585	0.657533983165	0.628619706162	0.594129922598	0.69964761094	0.629436742447	0.587711433661	0.483751958994	0.662031324512	0.677997853247	0.707741106323	0.681564772195	0.77415938034	0.684721397444	0.582610666787	0.642960925131	0.609458904666	0.737674874869	0.497998883193	0.628097131269	0.70083438888	0.719379199355	0.553659639595	0.714668244198	0.734730607931	0.657835986369	0.645797108706	0.636115533733	0.640877773634	0.61003353215	0.74780874948	0.690317970177	0.623142704413	0.686650288213	0.681466694626	0.657754624821	0.67599148453	0.470537991033	0.505793568644	0.617474437099	0.692430660534	0.630313278001	0.596111330527	0.540636946846	0.705372785482	0.631101881946	0.513014167992	0.539143730826	0.505446957656	0.499066455741	0.519949543488	0.639170527358	0.511184597532	0.425406490172	0.52966030652	0.55001482654	0.497080607432	0.516356686144	0.477866076308	0.420713127645	0.439974017145	0.492329310767	0.504462643409	0.491705412356	0.432708802043	0.465202241	0.509932026365	0.608452505811	0.519846169143	0.537285538564	0.578552735398	0.619606702228	0.552334414848	0.533750380116	0.669952767604	0.585693951964	0.67211770107	0.700262178124	0.681864135257	0.550587793257	0.451463107921	0.589335802128	0.674286112849	0.586823434151	0.578324391695	0.7384790237	0.624337046199	0.691065365452	0.577514269355	0.754422805122	0.591116858889	0.462552545587	0.779100225817	0.650385616962	0.70773155077	0.776913747257	0.60646228737	0.682013626799	0.652284732002	0.687665404851	0.55627661458	0.668343410475	0.650572527663	0.677771922527	0.476779484731	0.745970959433	0.756043707711	0.610286289173	0.648939721304	0.669505122906	0.682977280296	0.592786992591	0.602190293916	0.675953862646	0.646008593012	0.544238703353	0.675721305106	0.745667907668	0.639380668118	0.609479123443	0.653926575837	0.503817126063	0.519679016272	0.588921501334	0.54904731311	0.375689554593	0	0.45694077301	0.566937500591	0.470612688797	0.530855855759	0.645224692279	0.489812350717	0.549526078008	0.730010947358	0.526268891405	0.422110487417	0.551107809012	0.428953691104	0.46950683006	0.486549821159	0.548982973521	0.458847986193	0.44225619455	0.534904841789
T.CS.066	0.582488480393	0.548613004428	0.48125218332	0.652355070831	0.616132802115	0.607360602723	0.558874619904	0.592396219901	0.525080711999	0.521044908075	0.629196227398	0.538635645221	0.639701328873	0.649346456054	0.542969460972	0.707224504292	0.680356097368	0.57931804583	0.766596958627	0.551964838373	0.767523806725	0.527051528802	0.54831894542	0.734184798157	0.653356569794	0.604025783316	0.578546160326	0.706952267335	0.578236256676	0.591280964321	0.528769181033	0.669888857093	0.685724567718	0.699367540171	0.692707680854	0.765511926228	0.698982421727	0.606301091884	0.652144960285	0.619448338933	0.735669114305	0.533472640129	0.631990888267	0.705914356537	0.720344089142	0.594511221316	0.707343559427	0.750632153822	0.663785877177	0.633253820489	0.649458397297	0.677266287438	0.618864686976	0.754681043319	0.6705432146	0.602152716757	0.702673626913	0.695712681242	0.679731666656	0.690214456635	0.547871966907	0.529465630796	0.62628608858	0.70636609615	0.634764048557	0.619587982834	0.57011324502	0.718283508938	0.604768331368	0.57228129726	0.550158598215	0.56985764499	0.4974524927	0.542209499925	0.660470001772	0.485221249494	0.435641235306	0.531516496465	0.543925115664	0.539387075283	0.523348893498	0.489812766455	0.480640586662	0.446260699515	0.494199753394	0.500137421403	0.483654687034	0.459605582397	0.462302705359	0.53610265011	0.572263963227	0.515638485679	0.573706093142	0.564673737776	0.585496995619	0.546146793074	0.484282373731	0.647861818619	0.570900783737	0.658555846034	0.698664049473	0.664794678821	0.522223109445	0.503506052664	0.559857290179	0.667113046375	0.607535318731	0.599422623719	0.735186928992	0.626990097865	0.679443754927	0.562509296458	0.728256966055	0.613223880741	0.475393534739	0.779031264094	0.658726505542	0.726019990838	0.765902635898	0.618787693921	0.679778120813	0.669485904404	0.699440015429	0.581837428339	0.654860590603	0.675634011065	0.672440608983	0.511197350805	0.746229797118	0.762896218668	0.604796648791	0.668485110599	0.661540200691	0.680536442488	0.619760583323	0.60705936769	0.695821118949	0.662726486635	0.578418036916	0.671876155965	0.735826814854	0.663949004982	0.621682679913	0.683059561665	0.509848519653	0.496830079314	0.623498225619	0.568456149502	0.459314336318	0.45694077301	0	0.598119071272	0.528946378311	0.57684662946	0.664323459128	0.472887546072	0.560402069898	0.719102484598	0.528382723554	0.444796446534	0.532448051241	0.461784669181	0.453957952176	0.511213681401	0.518732983585	0.489109127899	0.46243847027	0.527084619188
