CS.357	CS.028	CS.003	CS.293	L.006.M1	L.035.M1	L.005.M1	CS.245	CS.296	CS.260	CS.005	CS.094	CS.016	CS.038	L.008.M1	CS.186	CS.050	CS.377	CS.149	CS.335	CS.371.1	CS.155	CS.066	CS.127	CS.230	CS.076	CS.287	CS.137	CS.301	CS.248	CS.203	CS.302	CS.236	CS.205	CS.292	CS.224	CS.282	CS.041	CS.213	CS.126	CS.374	CS.380	CS.125	CS.136	CS.378	CS.323	CS.129	CS.359	CS.181	CS.182	CS.386	CS.369	CS.254	CS.372	CS.177	CS.178	CS.395	CS.147	CS.348	CS.349	TFS.023	T.CS.058	T.CS.071	T.CS.004	TFS.024	T.CS.022	T.CS.050	T.CS.023	T.CS.072	T.CS.042	T.CS.057	T.CS.040	T.CS.059	T.CS.082	T.CS.080	T.CS.129	T.CS.177	T.CS.144	T.CS.159	T.CS.115	T.CS.156	T.CS.092	T.CS.117	T.CS.180	T.CS.102	T.CS.153	T.CS.123	T.CS.097	T.CS.147	T.CS.114	CS.087	CS.110	CS.246	CS.088	CS.015	CS.241	L.024.M1	CS.242	L.034.M1	CS.085	CS.103	CS.006	CS.238	CS.356	CS.082	CS.188	CS.325	CS.150	CS.228	CS.234	CS.345.0	CS.346	CS.330	CS.364	CS.113	CS.347.0	CS.187	CS.311	CS.338	CS.304	CS.322	CS.158	CS.321	CS.343	CS.318	CS.339	CS.194	CS.319	CS.285	CS.202	CS.331	CS.227	CS.223	CS.152	CS.112	CS.326	CS.390	CS.145	CS.393	CS.270	CS.370	CS.262	CS.253	CS.255	T.CS.031	TFS.021	T.CS.043	T.CS.008	T.CS.049	T.CS.064	TFS.022	T.CS.026	TFS.020	T.CS.045	TFS.025	T.CS.066	T.CS.055	TFS.027	T.CS.036	T.CS.158	T.CS.152	T.CS.166	T.CS.157	T.CS.142	T.CS.095	T.CS.151	T.CS.109	T.CS.141
CS.390	0.658385581414	0.64621372983	0.672565321357	0.685388218859	0.674322065468	0.555756370504	0.690025223791	0.640068338588	0.668885626766	0.560016790122	0.665214088314	0.676394105583	0.622966673366	0.678276907978	0.57015702913	0.673598754615	0.660263426438	0.513241985148	0.517152387213	0.665273412343	0.582515895386	0.582514896476	0.677730025784	0.531143589277	0.626634724326	0.594271397641	0.531098437602	0.581105383215	0.56367834601	0.504021064111	0.635673537529	0.635983287617	0.650920489478	0.585367315984	0.562766314111	0.623313359694	0.51836550048	0.617618533822	0.587766081763	0.556424365574	0.584119813534	0.585795870227	0.528384055961	0.567639609512	0.636840500413	0.483431428835	0.577351491587	0.60379332986	0.483986518414	0.491042028508	0.560387776971	0.589762532084	0.503816612274	0.484251901936	0.553057404656	0.581621731429	0.531098443486	0.531410143949	0.550841667576	0.471916737426	0.608305490064	0.630585705581	0.617638940084	0.579388777851	0.608476952905	0.60020551383	0.610668513817	0.757510583888	0.617102713921	0.635302289223	0.639481001958	0.653238102156	0.654105793857	0.647442530249	0.597029582596	0.672662628661	0.664565564196	0.668735143719	0.69501762747	0.686907681438	0.646735850453	0.687390913599	0.634736720981	0.659140001164	0.69374388619	0.666621486039	0.600075052421	0.690749888423	0.692699133543	0.681364636109	0.657852786015	0.5890362111	0.621487272954	0.712144278871	0.693968799399	0.666327595007	0.695542114137	0.634865952467	0.641341074245	0.641499681144	0.623198651052	0.637193580506	0.636518004451	0.694162523762	0.642802189463	0.607346078825	0.67382865807	0.576840384171	0.617804607249	0.640165130033	0.67495675057	0.657086998072	0.555907938707	0.609656328031	0.652068410901	0.609822430662	0.525166354792	0.634211704662	0.540435189717	0.593116120394	0.550157713108	0.59951338493	0.626140582357	0.527908060292	0.509685830979	0.625938877094	0.627261568442	0.514732057252	0.603078884467	0.65743836401	0.550862032512	0.669856623216	0.505052118646	0.576726406523	0.613470154889	0.537496725438	0	0.544835740441	0.586094967252	0.508799371168	0.507430128286	0.586016348755	0.651179599114	0.528664259645	0.623723114867	0.644955033138	0.637714745243	0.637903369223	0.619077528055	0.634108159478	0.653926575837	0.658736513171	0.65014467208	0.649475309799	0.603887292469	0.683059561665	0.628607604692	0.653636475489	0.646541600588	0.644002236899	0.63504765064	0.62958521097	0.668351036656	0.684546334044	0.692062973103	0.654024239304	0.663209080164	0.679455300404
CS.145	0.562131223442	0.609817431898	0.622385258617	0.593834019239	0.603070953743	0.514285057356	0.601397742644	0.587532873781	0.541797246809	0.559218159724	0.613431729508	0.625220480496	0.60407462197	0.625390690353	0.613032148233	0.636049901335	0.681676021712	0.560684292193	0.52481194196	0.675124370317	0.544292636863	0.534014716351	0.632787156762	0.490734927532	0.631761150092	0.634093213334	0.555058098912	0.520624788159	0.519012618095	0.529670087436	0.500501921695	0.671897441319	0.684031876375	0.608411231535	0.553953850192	0.701975262436	0.583254806946	0.616708215117	0.613368573361	0.445022937173	0.571923866224	0.508882390126	0.534400521629	0.569221803178	0.67103232461	0.473894699235	0.556528435199	0.645779927277	0.521634321104	0.476348358042	0.658435569875	0.656371528152	0.493763076709	0.516577611455	0.59831029963	0.540625712951	0.538535670263	0.558182633471	0.515354164266	0.48938233888	0.544336977146	0.531641982143	0.52583774171	0.508983997644	0.539708496613	0.552810213105	0.59857363641	0.703692558575	0.552409595284	0.519566846034	0.643097171491	0.563206107061	0.663818742894	0.542203200787	0.578294737973	0.560319702596	0.582244066865	0.59479740143	0.644204071205	0.585184819067	0.523130951467	0.591219113062	0.547196222038	0.600515088057	0.597745321291	0.603618393145	0.544009426553	0.606926099233	0.595369495953	0.634715913627	0.616907248697	0.638465857794	0.533346514736	0.671248405084	0.654334498453	0.597371569248	0.602382098639	0.543021995091	0.584615082765	0.611952322351	0.608685037054	0.570973184452	0.581121009863	0.662001485026	0.589003877836	0.569158804414	0.717251940936	0.562838157604	0.618967166076	0.631792096823	0.720987927799	0.71344954697	0.558217547418	0.627609829543	0.588827231553	0.62727902845	0.510924941106	0.558413889281	0.55299552395	0.655342450237	0.570393783839	0.639674330563	0.540168400494	0.588608433354	0.543066765207	0.60794158881	0.676553186569	0.517463999687	0.661549865491	0.623158299789	0.517222746152	0.734188170356	0.534301803758	0.452569062419	0.61240436264	0.54088868561	0.544835740441	0	0.589265220136	0.550330459152	0.501652712478	0.584352100085	0.697381874302	0.506747368308	0.559212313283	0.571122924865	0.571647315612	0.518681641392	0.582693189201	0.541107065776	0.544238703353	0.671625677558	0.549477238051	0.554455686154	0.512471412936	0.578418036916	0.573296149036	0.515691632865	0.617836290581	0.503938987528	0.541952170486	0.516131348569	0.598631427353	0.595541216449	0.598328153691	0.549935932416	0.553619586805	0.62079017831
CS.393	0.675625273821	0.639306742463	0.673673828825	0.702300227615	0.670021987503	0.625360929384	0.706757760937	0.636571296825	0.662499677341	0.62237146505	0.677335043267	0.655252835271	0.634565680118	0.633525566314	0.666128488592	0.679159291417	0.642398616777	0.585760756164	0.566143551142	0.706052520805	0.598234961949	0.65092126126	0.656769087254	0.603613107946	0.637485394754	0.634161843782	0.613954036058	0.648841668165	0.644409276581	0.584805771073	0.632000531467	0.683245408337	0.637071305668	0.667782941991	0.590982669237	0.693440955654	0.605864058451	0.584933261826	0.638815256296	0.596498929366	0.600852116359	0.653692030119	0.607107783433	0.589209244262	0.643984076462	0.59416325946	0.612526790626	0.718272900734	0.593418712635	0.611972662166	0.659386247596	0.630352041252	0.562772724129	0.590869672415	0.634145907832	0.603208747792	0.574730713229	0.638590083775	0.623780158185	0.590358402437	0.636365915429	0.609698385841	0.653086147451	0.642659590794	0.640093422937	0.602906977599	0.629345227963	0.703767187128	0.634993718307	0.666172676711	0.670815246874	0.651013038711	0.629905920988	0.645020882231	0.643568276045	0.683886805113	0.664078135618	0.679889589342	0.70508415507	0.695753308951	0.664421167411	0.686284459387	0.674448971262	0.639181171358	0.701212399306	0.682616867082	0.658015021923	0.701532425117	0.710732952759	0.689574217025	0.647018954482	0.622957350573	0.632792957534	0.694226934844	0.665735852641	0.683954048233	0.697264338233	0.637258569416	0.630444975014	0.642304691409	0.636149747502	0.6495080316	0.662177265193	0.666972010222	0.63260411317	0.64335403881	0.703252823171	0.614619715223	0.591133891039	0.659486710796	0.682779133175	0.693452599214	0.621381056573	0.65071845004	0.650452147231	0.656410823555	0.602798528323	0.617866989307	0.577337156529	0.602970129315	0.611257732434	0.592406557503	0.62998543697	0.616145345727	0.623283933419	0.642327668099	0.674254415783	0.628970403798	0.642708333405	0.649588998445	0.619227727133	0.727917241375	0.599533905986	0.602235976068	0.582852677132	0.62393139329	0.586094967252	0.589265220136	0	0.607039402009	0.557964062247	0.618891016165	0.670629596187	0.612935551451	0.636995438986	0.665510896559	0.648951143432	0.62624371415	0.683812710925	0.647720609602	0.675953862646	0.691145148926	0.67906565733	0.640457848632	0.644983677919	0.695821118949	0.658635041913	0.655424233614	0.659291401059	0.659273847387	0.654772671231	0.649434011206	0.667605608861	0.693373982029	0.69768149973	0.689534608344	0.698343847843	0.684250533682
CS.270	0.661738411008	0.627301047232	0.705151517001	0.678635297557	0.671529844301	0.57453061663	0.686525249642	0.645149889173	0.666896359237	0.547630770139	0.679187551212	0.695670079916	0.656417443786	0.683841832175	0.609594129297	0.654469230987	0.648617337565	0.532914489534	0.538900905771	0.594977545306	0.57394510278	0.610357510416	0.686396989137	0.536018678619	0.620380168804	0.598694328438	0.501055298089	0.589275714575	0.583953888648	0.53714798629	0.635867422229	0.617984222298	0.662389345033	0.573930889421	0.522327798823	0.649328334164	0.536506763429	0.578749034065	0.54767136691	0.560792903505	0.567088970053	0.619631955826	0.511365003599	0.543567752205	0.621300259198	0.482655681273	0.572067232604	0.613555999765	0.505277095534	0.501994129154	0.593806806199	0.516691492543	0.481828575693	0.46856897816	0.55011875957	0.555863202099	0.530598628826	0.513433041631	0.549440726036	0.49744317128	0.631023640217	0.612747497535	0.632031669773	0.598125047752	0.615807862543	0.603777249167	0.620879063399	0.697914799465	0.643768786497	0.648753681285	0.590797185429	0.652340985094	0.661705476416	0.666369453628	0.58603467478	0.633943055075	0.660729363173	0.66831154309	0.683745122791	0.678096743516	0.649474043889	0.685729908991	0.642378151259	0.679744122138	0.679611320334	0.682233464055	0.616259580027	0.691423632962	0.688517599532	0.674566051816	0.679573484639	0.57454396662	0.613192703207	0.705484795714	0.700064417087	0.687674781183	0.678309560261	0.627281284092	0.622197107163	0.651799279715	0.621316151941	0.645345648825	0.654969873276	0.643846156697	0.646997153476	0.608457278895	0.654635923395	0.545406233761	0.626783469765	0.609139085964	0.656850041577	0.689507276963	0.530740470137	0.605952808769	0.654485385338	0.594032149857	0.509170095854	0.634656531471	0.554923934942	0.627791176559	0.497355021019	0.627587588694	0.651517265983	0.547649847926	0.501878701101	0.606431228216	0.574478584912	0.519682672025	0.612694577876	0.660461313243	0.538010823742	0.653098869226	0.510541809768	0.575927984523	0.555134733644	0.522160041021	0.508799371168	0.550330459152	0.607039402009	0	0.493698903269	0.523215796001	0.593378714191	0.493647234418	0.638809786035	0.652306398364	0.663472552792	0.639944136798	0.573332695523	0.622023946593	0.646008593012	0.599227304896	0.643293957462	0.656212435962	0.607890844942	0.662726486635	0.634411280554	0.665987286731	0.655299746234	0.637635086779	0.636227265831	0.629260332373	0.646811533399	0.670839443315	0.68836700017	0.649084418486	0.674272232285	0.665778898891
CS.370	0.668644012771	0.627484386929	0.678119312007	0.67614614559	0.640164666762	0.568109262301	0.686355730364	0.65907355061	0.655965044676	0.544788568389	0.676309148797	0.685389182679	0.621986977534	0.658407476175	0.59602506446	0.681188611484	0.674217976485	0.528240419074	0.515839654903	0.628489623547	0.584606542469	0.562486347325	0.670405739083	0.553134661154	0.619456115674	0.623183243351	0.503742917486	0.573119591269	0.540330815867	0.512765605598	0.599433745443	0.659840410044	0.640230550474	0.598910777087	0.546128983121	0.683566171127	0.560833385565	0.583966888651	0.553050894876	0.556825053337	0.571147483263	0.573639616994	0.524145759981	0.575824701674	0.650667515088	0.455206122149	0.578287942615	0.649866197059	0.511390288569	0.494701424197	0.609374961235	0.584384029472	0.462152640021	0.444749209866	0.56092351759	0.559854253811	0.495582747062	0.526378668899	0.505388450306	0.462065228699	0.632514928662	0.577084965122	0.612218038394	0.589054508728	0.610596036049	0.55850492234	0.63643392363	0.715706173526	0.60098395163	0.626115499793	0.616900947739	0.646307266766	0.656030978448	0.647178924158	0.589589200219	0.644825035038	0.639234943269	0.660399513664	0.682539625518	0.673855847026	0.66126344907	0.654038361691	0.661966676985	0.663068127592	0.698776293319	0.675900046003	0.614281638394	0.680890709687	0.68645619477	0.683357298751	0.665517574976	0.592473629447	0.604537418956	0.708183046051	0.702565673797	0.666687539057	0.696365267385	0.627107237304	0.613091046789	0.633364240572	0.621695152053	0.651894851705	0.629291108522	0.698375536751	0.638099024751	0.620818358723	0.676445217909	0.579180553172	0.585871435844	0.645317861773	0.688619304712	0.680249954023	0.529711223267	0.611749204351	0.637553242104	0.62252753836	0.520431345514	0.62659143653	0.546944860189	0.651243060159	0.504125084644	0.616645880683	0.62859286643	0.55646808384	0.520182541581	0.63147067388	0.606785937606	0.497239731906	0.622417481433	0.673956966439	0.521688093913	0.690864876142	0.520053089826	0.550039433647	0.587142391692	0.541353287741	0.507430128286	0.501652712478	0.557964062247	0.493698903269	0	0.518613504694	0.646147988905	0.525760741523	0.620801849096	0.638333007736	0.643365633198	0.606605779884	0.58370981728	0.596275387625	0.639380668118	0.632873339971	0.656178865753	0.654520642043	0.601961893092	0.663949004982	0.621808353966	0.616780129308	0.653671846735	0.635704098793	0.639212015652	0.618765844233	0.679900705502	0.681645088207	0.691785688316	0.653993727132	0.672523049694	0.676293500383
CS.262	0.665798550276	0.638544212243	0.697519404703	0.683205465107	0.672944901307	0.55582729737	0.691202929228	0.626284132889	0.680865386512	0.574274137475	0.694341472258	0.659390828302	0.637807815075	0.64291908768	0.575918761215	0.68358802509	0.63783994874	0.609051693971	0.550899736978	0.594813515394	0.566868166702	0.588427899319	0.64317253134	0.586014890259	0.627942181228	0.605337898596	0.550281885774	0.618945903225	0.589695902504	0.58942354364	0.642061675658	0.594616940778	0.6799206684	0.604831565215	0.584746589647	0.653320271412	0.601867235635	0.613356499374	0.557415791384	0.589224053919	0.577648468128	0.604927633085	0.556041014662	0.620695945012	0.619752591543	0.560841243221	0.577421908054	0.622523563623	0.574790836638	0.56107538419	0.580239494061	0.619425265067	0.528231306156	0.546074047157	0.541882208481	0.61715827937	0.578589561595	0.529489176708	0.595028562107	0.545079640115	0.616421660522	0.616791226245	0.656674788247	0.587722390431	0.627224605161	0.615919078284	0.628126013131	0.666829982541	0.634287563585	0.682831495097	0.557608537735	0.616939210617	0.641473501428	0.664813087427	0.553504907657	0.663294588664	0.668515638024	0.678696756091	0.699791504768	0.686789285128	0.66631414378	0.711618206069	0.651926813444	0.690636672931	0.68938350948	0.68828817042	0.624861773783	0.684857860653	0.691269919891	0.674269793052	0.657020862247	0.609316595716	0.652900958932	0.663737346553	0.691130364381	0.685063361321	0.672956044664	0.631223592371	0.605977529293	0.649592292965	0.643324471082	0.638897890515	0.634962048139	0.640125757059	0.681309660086	0.625492896246	0.630270355394	0.573167278545	0.619513077597	0.602385633022	0.651678289403	0.654647246482	0.555022380632	0.615443942792	0.613566295406	0.584198238512	0.552313947119	0.616383373422	0.588201387882	0.674282634729	0.548990385926	0.608478977153	0.662652170436	0.567538885048	0.551869300722	0.588757722225	0.595115008702	0.528655149612	0.62695312311	0.624302400393	0.585446970152	0.673936170994	0.573838657912	0.621783561445	0.586887075976	0.531909380129	0.586016348755	0.584352100085	0.618891016165	0.523215796001	0.518613504694	0	0.606320060003	0.545677399602	0.613061705	0.616000916851	0.654499597209	0.588559134711	0.536246229496	0.587820889201	0.675721305106	0.578642406849	0.66794957043	0.634011779959	0.586191055603	0.671876155965	0.631067850687	0.62482686689	0.65024813326	0.665410756331	0.641350564936	0.654778809899	0.651565022191	0.650834516842	0.695125308638	0.64319152908	0.689574207882	0.64425151287
CS.253	0.74438501472	0.706458562808	0.721323172657	0.761344609712	0.734998702929	0.667424411618	0.76676564922	0.727249385162	0.74383138195	0.616630543067	0.733276634689	0.751593280515	0.719836460814	0.718015823226	0.674463824301	0.7303018322	0.653729245422	0.620459734975	0.607677069741	0.604353424719	0.670700000671	0.704792570256	0.698300292207	0.670903943194	0.630869334569	0.632495747667	0.623385502006	0.716452594994	0.709346631479	0.661210658794	0.731569968358	0.615200676259	0.684389533247	0.605419171078	0.648592736037	0.648255909349	0.642595171729	0.672798571039	0.593927140635	0.673851172643	0.608035662525	0.734456038434	0.591854153281	0.636080106271	0.511180193812	0.647450541808	0.645947991899	0.567936156412	0.644884281628	0.664345000576	0.587154953572	0.577576525754	0.622540610998	0.640802779645	0.578778643093	0.679420683777	0.644548091794	0.572667181189	0.693342383409	0.653541813663	0.693564469153	0.697467044774	0.736529145204	0.687007663863	0.721217190012	0.714621898754	0.685931035132	0.667105542812	0.693353488091	0.731279425611	0.634246752202	0.732931725563	0.677707460479	0.726570893728	0.683456340686	0.733292436435	0.741418767031	0.769996652179	0.76254793764	0.748585785637	0.734724273967	0.754114031089	0.725821328931	0.721165244517	0.749424145176	0.732840820944	0.70997950107	0.761940394983	0.762530406888	0.727967392384	0.699530028944	0.638788591317	0.699800134362	0.719914271551	0.783233189302	0.757337232197	0.738118176357	0.714693298374	0.718086606411	0.696800373553	0.672388148864	0.704081200882	0.70612276181	0.647670767627	0.717024811544	0.648884455055	0.63808108724	0.624362695448	0.630078930466	0.607004261122	0.613567594879	0.613700945104	0.597018320862	0.60341726915	0.720468641745	0.635015422436	0.625810885428	0.69267718743	0.659844858429	0.666601814883	0.603788906862	0.646450184033	0.711029336959	0.646886460816	0.622754627166	0.652194522167	0.591673272793	0.654587884029	0.619259039213	0.66735343159	0.664549521933	0.630788547695	0.61939127263	0.720171666537	0.62407966209	0.58704215071	0.651179599114	0.697381874302	0.670629596187	0.593378714191	0.646147988905	0.606320060003	0	0.628573617417	0.713504716237	0.728578192309	0.728603206493	0.721114425489	0.660513452651	0.720674027413	0.745667907668	0.624106288952	0.739163250627	0.715527306933	0.700366158706	0.735826814854	0.734275239537	0.746036929814	0.705963139587	0.73742334217	0.70166843539	0.738287653872	0.721185223461	0.744940471813	0.757420797508	0.747898824276	0.757516472421	0.745053483786
CS.255	0.6161410873	0.596202217834	0.620550347548	0.644095674209	0.610765642834	0.538082953671	0.643211384456	0.636039918931	0.600710863075	0.557549657894	0.613595519464	0.678336651516	0.614726066194	0.671428931235	0.568641820512	0.618043094874	0.64934824229	0.532542752501	0.534566816337	0.632422533194	0.588321495089	0.53573365392	0.668039443022	0.527490819682	0.633632103871	0.612021289061	0.510803111008	0.56786601333	0.513491305122	0.519546021547	0.594728005059	0.648381073294	0.679376773704	0.583800090098	0.544850763623	0.66270322833	0.537766360658	0.621288844374	0.56826503468	0.515626644049	0.541737842007	0.553093760689	0.530768442891	0.566880008733	0.628781090926	0.465209545333	0.538772709999	0.616379609626	0.521636610817	0.495087556571	0.594047451552	0.613282784398	0.503060266544	0.479032194551	0.536521705478	0.587761537009	0.520106574349	0.509681908413	0.51067671212	0.489862803435	0.6011657272	0.571018527779	0.578866769329	0.566845441881	0.592498510086	0.588419088893	0.615351063055	0.736497561103	0.565814881366	0.597742447001	0.656160931118	0.593804082407	0.621059104635	0.625484269169	0.619713044542	0.602697714739	0.60247354834	0.628177081602	0.615903393684	0.603517034753	0.59275223527	0.64234849833	0.580431289861	0.621739097409	0.631964456711	0.607094650979	0.579268811826	0.639261232391	0.622087254811	0.629065708943	0.654911212033	0.58377161154	0.55725220635	0.700520566625	0.670529489507	0.648570563105	0.650496980445	0.571045935884	0.609254953855	0.576831652599	0.578251093827	0.594207707827	0.612229240674	0.679652938795	0.60718777006	0.61394936539	0.6757099084	0.52961973796	0.606045642496	0.609296919014	0.6678440497	0.665506799387	0.517071692742	0.619280246117	0.631398236202	0.567864290483	0.491228572228	0.630781913642	0.539631362802	0.664127773755	0.50792766541	0.587833596181	0.607618354134	0.521902951045	0.506888640674	0.614900910156	0.620113945543	0.506622293875	0.631837225339	0.64678999473	0.471943780578	0.666867376078	0.538494129034	0.537058669056	0.582320649056	0.502371767686	0.528664259645	0.506747368308	0.612935551451	0.493647234418	0.525760741523	0.545677399602	0.628573617417	0	0.594111712375	0.626459832076	0.612332106612	0.618391919682	0.559432877067	0.585878117883	0.602190293916	0.635034816556	0.589082713745	0.628209488753	0.587848082405	0.60705936769	0.602757329556	0.623914411722	0.589132581154	0.561784554192	0.592729489974	0.584379863214	0.613239277981	0.658736585777	0.641091737598	0.621278297616	0.612599738596	0.641782166011
T.CS.031	0.497042607378	0.564673913516	0.591253023688	0.525371900455	0.575993364907	0.528232713024	0.535250406912	0.52619114946	0.534044337931	0.603386472479	0.574620307484	0.619603388946	0.574159577417	0.577076064037	0.634821376362	0.590897098645	0.660041852823	0.665744400256	0.606669475674	0.713821936542	0.536364960286	0.574683588817	0.589980387598	0.541720084954	0.69311852185	0.641763494841	0.626769797928	0.555055695301	0.586485083879	0.610477853535	0.531883609299	0.69423634677	0.709307369169	0.663276839507	0.616789291402	0.73296485776	0.66883205128	0.630461820086	0.654948581218	0.524513726527	0.631565752637	0.540242043721	0.630021379171	0.615591315968	0.655883364406	0.608924501696	0.584551584254	0.726382911055	0.614663123843	0.592563665464	0.661934864943	0.717447352188	0.617998376008	0.620512378296	0.653433076428	0.583190168804	0.630228522802	0.625863009605	0.622976820471	0.610548892943	0.522087066332	0.526797240026	0.545105553578	0.533153087214	0.523459680244	0.556390653348	0.562848348287	0.717252152904	0.545007187391	0.518425811059	0.648556243659	0.496396596614	0.601340769869	0.522367419694	0.542987285976	0.574505912319	0.533999782617	0.530310649196	0.607510509968	0.548233268123	0.502947087855	0.607134961609	0.532862182706	0.598821945512	0.560219725933	0.576733050475	0.523807620348	0.546178501251	0.540771669247	0.573348634313	0.59477965015	0.636714649289	0.552290404761	0.619065230673	0.610535523405	0.548067507547	0.55857965953	0.503393335801	0.549894585744	0.576076530035	0.584614467371	0.532336957651	0.554520735472	0.658593321276	0.60258439661	0.604513432327	0.72686809533	0.597259791765	0.618339502196	0.66340966967	0.738734536528	0.727037517099	0.620787443335	0.708496188219	0.499471151206	0.645848059723	0.615331333628	0.585045465916	0.619737516448	0.682608942959	0.649056229725	0.621757600944	0.533207804081	0.627296950601	0.64024162722	0.619385285858	0.710888103487	0.636539325832	0.715331278744	0.600183440912	0.582504045464	0.758617338963	0.638668130325	0.512865466753	0.61302271515	0.59858144549	0.623723114867	0.559212313283	0.636995438986	0.638809786035	0.620801849096	0.613061705	0.713504716237	0.594111712375	0	0.51038546795	0.506452186234	0.526031821167	0.595953337911	0.493944746582	0.526268891405	0.66462517938	0.516351413873	0.521954537261	0.534063305001	0.528382723554	0.520889523316	0.497720952828	0.56161058698	0.516906032086	0.499850790434	0.521724880913	0.540431065538	0.54401204269	0.546255589816	0.523648491345	0.552726180748	0.537184178935
TFS.021	0.529780403708	0.627922986259	0.637737476924	0.57076112967	0.608658049667	0.555803302502	0.540659495886	0.54615210201	0.563486695986	0.617085916196	0.630055747352	0.635541679384	0.603885833483	0.611459476627	0.637467875783	0.638646632202	0.652693199563	0.683583584075	0.630845677238	0.710999618196	0.574393412606	0.584084463926	0.571245727028	0.564016507088	0.680697419132	0.651884226075	0.634317602656	0.56868886153	0.610653252852	0.639512699324	0.569814842061	0.692870740742	0.702478474116	0.66810667145	0.622258125817	0.710830730395	0.664764188388	0.657365024192	0.67209769417	0.538269243182	0.647068128834	0.525814281081	0.652947276198	0.628779967913	0.674798769864	0.637729117662	0.604840952745	0.731367106538	0.646677755827	0.616827932463	0.682626476499	0.739750877484	0.643193284871	0.656349673312	0.640530591739	0.600757147389	0.656894197356	0.63804320367	0.668515052003	0.629209896771	0.499901884331	0.581728276897	0.582464829101	0.538029901257	0.496689793468	0.581337461632	0.594139661438	0.709281822308	0.593824855286	0.583964058792	0.632603864196	0.533563241607	0.654713317181	0.531266612666	0.511792434723	0.612484756271	0.591941491116	0.587019958697	0.655316267305	0.600472293219	0.538157725947	0.650738190571	0.564289895639	0.635295903918	0.574950455711	0.620618397347	0.549532904964	0.597976733219	0.572720878294	0.637586245707	0.588988252063	0.642927976871	0.603161319984	0.618901395983	0.607929297532	0.573700058716	0.551842161376	0.560029098068	0.585203313419	0.620469147317	0.620537397732	0.551738581772	0.570670732853	0.669518070595	0.642774320823	0.604161174465	0.706934757732	0.610868352358	0.629443845025	0.682554290051	0.727231861298	0.726747067435	0.647624625244	0.681851757649	0.534799345717	0.651684316733	0.617294281814	0.592967671576	0.658085175824	0.671011269739	0.63651389832	0.653124288875	0.551597710867	0.621944548727	0.624289440803	0.58999733683	0.693900724822	0.649833622544	0.704361107315	0.623220870934	0.627644133267	0.740032012215	0.633164273089	0.560366229605	0.643305965582	0.624472807285	0.644955033138	0.571122924865	0.665510896559	0.652306398364	0.638333007736	0.616000916851	0.728578192309	0.626459832076	0.51038546795	0	0.535801616421	0.523350488419	0.607358267221	0.518889233144	0.549526078008	0.664079157922	0.536444063694	0.530546253247	0.513042562367	0.560402069898	0.551497497201	0.470776013315	0.617280144204	0.553188032039	0.531700911986	0.560237008654	0.553108082293	0.533624393738	0.574899126941	0.536583123787	0.569485318459	0.545501850133
T.CS.043	0.435289888325	0.608376112398	0.603571377819	0.494816615392	0.554043591833	0.549411147549	0.46994096677	0.549394721371	0.477488677948	0.620662342198	0.586029128237	0.582827238956	0.602350401786	0.594358706501	0.649078695133	0.617105300188	0.678261209988	0.664028535632	0.630196471337	0.730446752212	0.549947328362	0.574488466766	0.585659058174	0.522530178872	0.676321954602	0.674142299115	0.63102968857	0.489984028532	0.577901909131	0.637685302814	0.509069493887	0.681495417226	0.699093928922	0.674539607268	0.635842646045	0.740495440691	0.649929099991	0.645576235397	0.680486172011	0.500815008865	0.666364997592	0.51358514462	0.644043084877	0.617721549504	0.683325401867	0.63093612478	0.630217071127	0.726302281938	0.638062460292	0.605825545649	0.706129230722	0.749679567255	0.6598256459	0.628626687768	0.670562209735	0.582778434137	0.642419059215	0.655447385521	0.634553468068	0.627486221081	0.484759528049	0.550610845435	0.495572395813	0.504957548002	0.505769056141	0.548791653649	0.584738018855	0.697779047379	0.539434708786	0.497120999274	0.667396317611	0.49911649761	0.632887435037	0.504248006153	0.548560525194	0.553014039199	0.552031368176	0.499557823583	0.628451371542	0.55793518151	0.47426424448	0.584884597516	0.542168037911	0.606880575798	0.568346815373	0.570796620692	0.507288950383	0.518756799732	0.537623794154	0.603959221367	0.546376849768	0.646839651395	0.551106756679	0.624042845741	0.564557937483	0.567221708734	0.548242215818	0.489134545198	0.584945965351	0.596961848875	0.615749517628	0.548364152211	0.575859485228	0.661083659907	0.591736530197	0.565028777674	0.731319426498	0.606472132216	0.624811123054	0.669144888197	0.737106283802	0.732959202607	0.621304302596	0.706822636947	0.542182181594	0.678004120334	0.63917629892	0.603405799147	0.653302121396	0.699820743149	0.65565489896	0.63652571055	0.49318719301	0.613831940349	0.644660514984	0.599972086845	0.714920661061	0.638708160988	0.718778958828	0.605458687052	0.608063848131	0.761892146696	0.628331911693	0.535318142218	0.653333821763	0.617076610448	0.637714745243	0.571647315612	0.648951143432	0.663472552792	0.643365633198	0.654499597209	0.728603206493	0.612332106612	0.506452186234	0.535801616421	0	0.50399028044	0.61112422056	0.507596904054	0.503817126063	0.681298290553	0.474549005291	0.50053887827	0.517230463396	0.509848519653	0.488048832548	0.481279430404	0.583291357638	0.491339325252	0.493056451474	0.470998818687	0.507825885978	0.481840128531	0.523191832044	0.48256564296	0.531594098913	0.503225843281
