CS.036	CS.143	CS.005	CS.257	CS.039	CS.264	CS.245	CS.001	L.001.M1	L.004.M1	L.007.M1	CS.106	CS.019	CS.009	CS.099	CS.072	CS.067	CS.335	CS.305	CS.115	CS.381	CS.042	CS.229	CS.056	CS.153	CS.371.1	CS.365	CS.367	CS.058	CS.377	CS.375	CS.224	CS.041	CS.213	CS.236	CS.205	CS.376	CS.378	CS.125	CS.128	CS.232	CS.380	CS.136	CS.203	CS.374	CS.348	CS.349	CS.385	CS.359	CS.386	CS.369	CS.389	CS.182	CS.178	CS.129	CS.254	CS.214	CS.372	CS.181	CS.148	T.CS.079	T.CS.056	T.CS.023	T.CS.024	T.CS.057	T.CS.089	T.CS.001	T.CS.028	TFS.023	T.CS.050	T.CS.022	T.CS.062	T.CS.019	T.CS.016	T.CS.041	T.CS.125	T.CS.131	T.CS.104	T.CS.139	T.CS.102	T.CS.177	T.CS.180	T.CS.097	T.CS.110	T.CS.092	T.CS.126	T.CS.118	T.CS.120	T.CS.160	T.CS.144	CS.006	CS.085	L.034.M1	CS.087	CS.241	CS.238	CS.103	L.024.M1	CS.015	CS.110	CS.356	CS.237	CS.242	CS.088	CS.246	CS.188	CS.212	CS.311	CS.330	CS.044	CS.347.0	CS.078	CS.233	CS.164	CS.274	CS.325	CS.113	CS.228	CS.207	CS.151	CS.343	CS.319	CS.285	CS.202	CS.158	CS.339	CS.080	CS.331	CS.322	CS.163	CS.152	CS.227	CS.321	CS.361	CS.112	CS.270	CS.390	CS.255	CS.145	CS.393	CS.326	CS.253	CS.370	CS.262	TFS.020	T.CS.043	T.CS.026	TFS.025	T.CS.049	T.CS.031	T.CS.066	T.CS.055	T.CS.045	T.CS.008	T.CS.064	TFS.027	T.CS.061	TFS.022	T.CS.036	T.CS.141	T.CS.142	T.CS.109	T.CS.157	T.CS.151	T.CS.166	T.CS.158	T.CS.152	T.CS.095
CS.112	0.585643942317	0.602192044735	0.63115376853	0.601581358496	0.541305870032	0.594461941378	0.60539560157	0.631944433135	0.611083808143	0.675783971617	0.684262007527	0.502303782056	0.584372968623	0.556702691127	0.622548505134	0.6233693634	0.599662184083	0.628584988987	0.650250754849	0.554495595307	0.602255127674	0.595237057022	0.555451141045	0.561197555801	0.512000593734	0.604158269202	0.600260546985	0.609269337374	0.514475687442	0.603532020646	0.583203573717	0.682527847485	0.522271536782	0.554260882744	0.593547016318	0.630305417872	0.56858087459	0.583448174296	0.589463221021	0.5966408501	0.562722125921	0.642188461049	0.479463896812	0.639985081015	0.575283462832	0.610648919013	0.613795991525	0.602130647501	0.656728265714	0.634627468564	0.579149439339	0.583490582497	0.598013943022	0.603317341339	0.590667891314	0.584395408073	0.604902121065	0.585340822557	0.584056059237	0.582560436059	0.59788849579	0.612338700212	0.687438354922	0.602829393681	0.631396456216	0.630819469632	0.596789564665	0.635174661667	0.664216903063	0.595012037805	0.616272979523	0.627589344591	0.568220573089	0.607469294674	0.620450977045	0.63096358678	0.665148215178	0.683515581266	0.688963833632	0.686960705825	0.66019946774	0.608569328503	0.687402787304	0.641807802536	0.677173701635	0.654217937359	0.615546934675	0.637756402903	0.682185806963	0.668662170352	0.57606559044	0.558779751915	0.589079259089	0.600797061852	0.652589699919	0.611461341	0.550445169897	0.675180269155	0.639312233116	0.532749613173	0.643632807728	0.521679589725	0.621289319272	0.647359651932	0.621176728083	0.641474590604	0.643084472373	0.569732093109	0.580611585908	0.592801001836	0.593657361337	0.61567515595	0.562373077995	0.581867781581	0.611952961389	0.668055804158	0.583469429108	0.523800496145	0.607864683138	0.595079907383	0.612183658263	0.585768662214	0.594379834984	0.618968573836	0.483595846201	0.622435198478	0.533698194404	0.579509044864	0.586176069406	0.51199368733	0.62175729664	0.645691283399	0.62638222421	0.585387118862	0	0.555134733644	0.613470154889	0.582320649056	0.61240436264	0.582852677132	0.586351962662	0.62407966209	0.587142391692	0.586887075976	0.664324535484	0.653333821763	0.624915929767	0.62939407185	0.615296705327	0.61302271515	0.672440608983	0.628315533621	0.630634036196	0.625343707649	0.634673138274	0.64284488086	0.638732885665	0.677771922527	0.613880592371	0.657824611475	0.678036317809	0.677684382269	0.633476241127	0.666215265068	0.64590169481	0.654006289296	0.627652503842	0.678099739856
CS.270	0.655004360139	0.622025465529	0.679187551212	0.673156712256	0.652608863894	0.646248102024	0.645149889173	0.666546232366	0.663200343147	0.677371877676	0.678532079543	0.650256571726	0.65177387175	0.592650881523	0.70247758175	0.63433119737	0.639348135413	0.594977545306	0.632932891728	0.634097045345	0.569476519946	0.649354362792	0.54956911872	0.581307361842	0.628666406712	0.57394510278	0.642335814464	0.60102771885	0.556404623111	0.532914489534	0.576474639288	0.649328334164	0.578749034065	0.54767136691	0.662389345033	0.573930889421	0.515464649221	0.621300259198	0.511365003599	0.547295261466	0.584449945761	0.619631955826	0.543567752205	0.635867422229	0.567088970053	0.549440726036	0.49744317128	0.50530254807	0.613555999765	0.593806806199	0.516691492543	0.526114038089	0.501994129154	0.555863202099	0.572067232604	0.481828575693	0.513103294413	0.46856897816	0.505277095534	0.489362909456	0.572762079609	0.663748217695	0.697914799465	0.588581471467	0.590797185429	0.601720168437	0.583214244023	0.592704037137	0.631023640217	0.620879063399	0.603777249167	0.628361149488	0.600655308344	0.570778712588	0.629527488072	0.600363858715	0.646936317759	0.671379913438	0.682900566304	0.679611320334	0.660729363173	0.679744122138	0.691423632962	0.660792943851	0.685729908991	0.613605298385	0.559888262316	0.630721991254	0.666718232873	0.66831154309	0.645345648825	0.651799279715	0.622197107163	0.679573484639	0.687674781183	0.654969873276	0.621316151941	0.678309560261	0.700064417087	0.57454396662	0.643846156697	0.595088410159	0.627281284092	0.705484795714	0.613192703207	0.608457278895	0.590823305688	0.634656531471	0.530740470137	0.645624573351	0.594032149857	0.66540947805	0.675365130897	0.701512077555	0.555130978312	0.654635923395	0.654485385338	0.626783469765	0.589880964242	0.596948448335	0.547649847926	0.519682672025	0.612694577876	0.660461313243	0.627587588694	0.606431228216	0.586297464869	0.538010823742	0.497355021019	0.6156300796	0.575927984523	0.653098869226	0.651517265983	0.578026224015	0.555134733644	0	0.508799371168	0.493647234418	0.550330459152	0.607039402009	0.522160041021	0.593378714191	0.493698903269	0.523215796001	0.643293957462	0.663472552792	0.599227304896	0.607890844942	0.573332695523	0.638809786035	0.662726486635	0.634411280554	0.656212435962	0.639944136798	0.622023946593	0.665987286731	0.620277350851	0.646008593012	0.655299746234	0.665778898891	0.670839443315	0.674272232285	0.646811533399	0.649084418486	0.629260332373	0.637635086779	0.636227265831	0.68836700017
CS.390	0.618307513568	0.632712446651	0.665214088314	0.677606143492	0.646281608054	0.662644490537	0.640068338588	0.645624008961	0.665326649783	0.684600168768	0.683621648345	0.631758576065	0.632897313542	0.604833024523	0.694346355318	0.626348458504	0.66089407335	0.665273412343	0.621016378511	0.634746794905	0.543262233441	0.627633074056	0.573207582134	0.555240655422	0.607697773186	0.582515895386	0.628182888899	0.672506417943	0.576311820543	0.513241985148	0.575827344923	0.623313359694	0.617618533822	0.587766081763	0.650920489478	0.585367315984	0.537593227679	0.636840500413	0.528384055961	0.543501973896	0.574624149433	0.585795870227	0.567639609512	0.635673537529	0.584119813534	0.550841667576	0.471916737426	0.493858406596	0.60379332986	0.560387776971	0.589762532084	0.516118760385	0.491042028508	0.581621731429	0.577351491587	0.503816612274	0.554991238351	0.484251901936	0.483986518414	0.499924027704	0.580848249189	0.687048566194	0.757510583888	0.603311109082	0.639481001958	0.59216909833	0.658067237644	0.583855778372	0.608305490064	0.610668513817	0.60020551383	0.642904623941	0.608628380179	0.589707185558	0.628971960832	0.61471625182	0.64016984525	0.669511063061	0.67829264057	0.69374388619	0.664565564196	0.659140001164	0.690749888423	0.651833379394	0.687390913599	0.612729979628	0.56755389311	0.645588722284	0.658970029176	0.668735143719	0.637193580506	0.641499681144	0.641341074245	0.657852786015	0.666327595007	0.636518004451	0.623198651052	0.695542114137	0.693968799399	0.5890362111	0.694162523762	0.574982949861	0.634865952467	0.712144278871	0.621487272954	0.607346078825	0.641973558859	0.634211704662	0.555907938707	0.616222038194	0.609822430662	0.635924320873	0.676429329359	0.697360892946	0.556099652543	0.67382865807	0.652068410901	0.617804607249	0.592509185035	0.58482739313	0.527908060292	0.514732057252	0.603078884467	0.65743836401	0.59951338493	0.625938877094	0.583282371439	0.550862032512	0.550157713108	0.615216997097	0.576726406523	0.669856623216	0.626140582357	0.622430397561	0.613470154889	0.508799371168	0	0.528664259645	0.544835740441	0.586094967252	0.537496725438	0.651179599114	0.507430128286	0.586016348755	0.65014467208	0.637714745243	0.658736513171	0.603887292469	0.619077528055	0.623723114867	0.683059561665	0.628607604692	0.649475309799	0.637903369223	0.634108159478	0.653636475489	0.604829488854	0.653926575837	0.646541600588	0.679455300404	0.684546334044	0.663209080164	0.668351036656	0.654024239304	0.62958521097	0.644002236899	0.63504765064	0.692062973103
CS.255	0.606425432986	0.595721656854	0.613595519464	0.63594375857	0.638425751948	0.624652382739	0.636039918931	0.585500288331	0.608917291121	0.618199721969	0.632083792289	0.592471529922	0.601993637432	0.57862009549	0.64406335018	0.583803649222	0.67781633395	0.632422533194	0.57737484348	0.638843307836	0.548516157881	0.635464164577	0.568038163271	0.582302867757	0.609541917194	0.588321495089	0.595726158178	0.618753150884	0.543559242824	0.532542752501	0.567773467392	0.66270322833	0.621288844374	0.56826503468	0.679376773704	0.583800090098	0.508852315564	0.628781090926	0.530768442891	0.534977764558	0.574606756187	0.553093760689	0.566880008733	0.594728005059	0.541737842007	0.51067671212	0.489862803435	0.510999399254	0.616379609626	0.594047451552	0.613282784398	0.513306965749	0.495087556571	0.587761537009	0.538772709999	0.503060266544	0.54527890318	0.479032194551	0.521636610817	0.562462867158	0.58089999491	0.653297446872	0.736497561103	0.540826502728	0.656160931118	0.567374501437	0.593367563764	0.546223449076	0.6011657272	0.615351063055	0.588419088893	0.568432610102	0.624892084651	0.54967645229	0.569620270902	0.56764629715	0.567544220687	0.618249851002	0.610404969521	0.631964456711	0.60247354834	0.621739097409	0.639261232391	0.609058870783	0.64234849833	0.552189638425	0.513723991299	0.582162631751	0.587486621847	0.628177081602	0.594207707827	0.576831652599	0.609254953855	0.654911212033	0.648570563105	0.612229240674	0.578251093827	0.650496980445	0.670529489507	0.58377161154	0.679652938795	0.586756254558	0.571045935884	0.700520566625	0.55725220635	0.61394936539	0.630690800675	0.630781913642	0.517071692742	0.597709590919	0.567864290483	0.649667904156	0.645881448164	0.715859613163	0.554920475157	0.6757099084	0.631398236202	0.606045642496	0.573136294827	0.578539564328	0.521902951045	0.506622293875	0.631837225339	0.64678999473	0.587833596181	0.614900910156	0.563123518603	0.471943780578	0.50792766541	0.614077230166	0.537058669056	0.666867376078	0.607618354134	0.608038772445	0.582320649056	0.493647234418	0.528664259645	0	0.506747368308	0.612935551451	0.502371767686	0.628573617417	0.525760741523	0.545677399602	0.589082713745	0.612332106612	0.635034816556	0.587848082405	0.559432877067	0.594111712375	0.60705936769	0.602757329556	0.628209488753	0.618391919682	0.585878117883	0.623914411722	0.603021319781	0.602190293916	0.589132581154	0.641782166011	0.658736585777	0.612599738596	0.613239277981	0.621278297616	0.584379863214	0.561784554192	0.592729489974	0.641091737598
CS.145	0.631335747195	0.607470893604	0.613431729508	0.653776816168	0.62705440583	0.639848129491	0.587532873781	0.61555273439	0.631978897485	0.573861572629	0.584283872612	0.614694544241	0.526043946432	0.61317226882	0.644252844018	0.54400561161	0.712082033043	0.675124370317	0.516254927699	0.657855364936	0.478919032057	0.599455300911	0.545425218823	0.606713807008	0.593153463408	0.544292636863	0.535679514072	0.674060929813	0.560679669827	0.560684292193	0.535919778381	0.701975262436	0.616708215117	0.613368573361	0.684031876375	0.608411231535	0.563996941432	0.67103232461	0.534400521629	0.4956959608	0.56438302526	0.508882390126	0.569221803178	0.500501921695	0.571923866224	0.515354164266	0.48938233888	0.501059846312	0.645779927277	0.658435569875	0.656371528152	0.547306699602	0.476348358042	0.540625712951	0.556528435199	0.493763076709	0.545959097382	0.516577611455	0.521634321104	0.613846724917	0.60074223781	0.647239538379	0.703692558575	0.49324228326	0.643097171491	0.510644824864	0.645990964613	0.501541816847	0.544336977146	0.59857363641	0.552810213105	0.542270561648	0.580024713217	0.505487226126	0.509717081804	0.533159880257	0.516302155462	0.581020051911	0.578044509195	0.597745321291	0.582244066865	0.600515088057	0.606926099233	0.593624625983	0.591219113062	0.480833773435	0.517556859146	0.516598429544	0.574813863899	0.59479740143	0.570973184452	0.611952322351	0.584615082765	0.616907248697	0.597371569248	0.581121009863	0.608685037054	0.602382098639	0.654334498453	0.638465857794	0.662001485026	0.623332824913	0.543021995091	0.671248405084	0.533346514736	0.569158804414	0.587027928037	0.558413889281	0.558217547418	0.562452706271	0.62727902845	0.577909977641	0.64191382975	0.723290432017	0.571825309121	0.717251940936	0.588827231553	0.618967166076	0.628313063408	0.540024116891	0.588608433354	0.517463999687	0.661549865491	0.623158299789	0.639674330563	0.60794158881	0.583395887566	0.517222746152	0.570393783839	0.604352741943	0.452569062419	0.734188170356	0.540168400494	0.566817730052	0.61240436264	0.550330459152	0.544835740441	0.506747368308	0	0.589265220136	0.54088868561	0.697381874302	0.501652712478	0.584352100085	0.549477238051	0.571647315612	0.671625677558	0.512471412936	0.582693189201	0.559212313283	0.578418036916	0.573296149036	0.554455686154	0.518681641392	0.541107065776	0.515691632865	0.518606104172	0.544238703353	0.617836290581	0.62079017831	0.595541216449	0.553619586805	0.598631427353	0.549935932416	0.516131348569	0.503938987528	0.541952170486	0.598328153691
CS.393	0.633933990882	0.654504711957	0.677335043267	0.641780678641	0.634074922305	0.631399520823	0.636571296825	0.670982744894	0.650368906401	0.70981008903	0.716182195783	0.627738747845	0.651328826263	0.633567218902	0.69532163593	0.656612951583	0.68837070744	0.706052520805	0.654218593171	0.63283197978	0.595366703476	0.602648251749	0.597893836993	0.631356217549	0.601563918848	0.598234961949	0.648448416011	0.666774866076	0.604012947736	0.585760756164	0.584231391469	0.693440955654	0.584933261826	0.638815256296	0.637071305668	0.667782941991	0.597870307891	0.643984076462	0.607107783433	0.576362961832	0.605993989678	0.653692030119	0.589209244262	0.632000531467	0.600852116359	0.623780158185	0.590358402437	0.589533356503	0.718272900734	0.659386247596	0.630352041252	0.638966246268	0.611972662166	0.603208747792	0.612526790626	0.562772724129	0.594771618846	0.590869672415	0.593418712635	0.614825467157	0.638500302306	0.642858857788	0.703767187128	0.599113816294	0.670815246874	0.624680385882	0.649165212695	0.642959246845	0.636365915429	0.629345227963	0.602906977599	0.642819941926	0.609794211251	0.622299285565	0.6095922658	0.647008504173	0.658845292321	0.681155777677	0.696352851606	0.701212399306	0.664078135618	0.639181171358	0.701532425117	0.669141268431	0.686284459387	0.651265861482	0.668216347143	0.647304044497	0.692400507762	0.679889589342	0.6495080316	0.642304691409	0.630444975014	0.647018954482	0.683954048233	0.662177265193	0.636149747502	0.697264338233	0.665735852641	0.622957350573	0.666972010222	0.604530751259	0.637258569416	0.694226934844	0.632792957534	0.64335403881	0.663722858044	0.617866989307	0.621381056573	0.627021589054	0.656410823555	0.645211654442	0.644587484228	0.667718153517	0.666535342283	0.703252823171	0.650452147231	0.591133891039	0.623168048441	0.604883012307	0.616145345727	0.628970403798	0.642708333405	0.649588998445	0.592406557503	0.642327668099	0.623273344208	0.619227727133	0.611257732434	0.60564063605	0.602235976068	0.727917241375	0.62998543697	0.573969273332	0.582852677132	0.607039402009	0.586094967252	0.612935551451	0.589265220136	0	0.62393139329	0.670629596187	0.557964062247	0.618891016165	0.67906565733	0.648951143432	0.691145148926	0.644983677919	0.683812710925	0.636995438986	0.695821118949	0.658635041913	0.640457848632	0.62624371415	0.647720609602	0.655424233614	0.644783515981	0.675953862646	0.659291401059	0.684250533682	0.693373982029	0.698343847843	0.667605608861	0.689534608344	0.649434011206	0.659273847387	0.654772671231	0.69768149973
CS.326	0.652154925794	0.623392361507	0.628851702392	0.638374842827	0.643141614314	0.603569736656	0.619479517207	0.625906094122	0.624858333167	0.635877837977	0.632739344755	0.59202925693	0.63348189029	0.560966726213	0.646430881411	0.581193731727	0.649508727202	0.618697500839	0.599771172764	0.600455704994	0.566722005618	0.637815787754	0.581671170548	0.62000446939	0.587078413243	0.603748254837	0.610972301172	0.612324152867	0.547116442047	0.538923259336	0.563484075258	0.648461528025	0.6077738079	0.566911793833	0.652217949218	0.577714192053	0.52270433209	0.609051332234	0.479541553959	0.556120031797	0.58463791583	0.589187695188	0.566630269217	0.610862283881	0.549970112145	0.549428123055	0.52869293421	0.534810250252	0.573624785381	0.589024764891	0.612995178475	0.525907542085	0.486753281391	0.598255121358	0.57859774893	0.526706137363	0.535580725061	0.530436678053	0.5396925943	0.561421973193	0.565963863253	0.671674186181	0.705220030995	0.586027011745	0.599671468714	0.566128097382	0.604146349305	0.564032527135	0.594937130324	0.606089142929	0.616982326927	0.613810629114	0.614180611416	0.569583557761	0.601445723925	0.573732650942	0.595398975085	0.629717248265	0.633569756902	0.634360992794	0.587010245982	0.630019563779	0.643361858538	0.608615799256	0.638430581532	0.562103757876	0.517176360101	0.604381041256	0.607440368764	0.631383269773	0.593215143529	0.598530393905	0.618437879727	0.634752133225	0.640337280107	0.605491695233	0.621294835773	0.643682061699	0.676085431178	0.601064236801	0.63491332127	0.574383479182	0.585635849398	0.703722089967	0.568298148746	0.598378007639	0.610465525396	0.620167886751	0.481746397596	0.600936830069	0.596024781644	0.63914459179	0.619871408897	0.700705480468	0.553870506307	0.648093654182	0.648866525197	0.601868743992	0.542360781374	0.58595393294	0.518167876262	0.508426523812	0.607316470173	0.599505526406	0.603560906424	0.591546140462	0.560590619421	0.522783528493	0.543620907814	0.597408348925	0.574598026794	0.657113271439	0.619334564783	0.600344486005	0.586351962662	0.522160041021	0.537496725438	0.502371767686	0.54088868561	0.62393139329	0	0.58704215071	0.541353287741	0.531909380129	0.612198171094	0.617076610448	0.60980387723	0.575507523681	0.555294795507	0.59858144549	0.621682679913	0.606447148412	0.637895858423	0.611913373117	0.602737177607	0.622955306943	0.611161039847	0.609479123443	0.610550265034	0.655518198768	0.642031682598	0.607421907826	0.619913670582	0.621406292833	0.580385327218	0.583635327303	0.587957796221	0.647041595228
CS.253	0.699344574367	0.708885957662	0.733276634689	0.702532078021	0.68242520039	0.665106246122	0.727249385162	0.739141813304	0.693526335938	0.754594373136	0.760020822351	0.703290188249	0.732808055917	0.647751538432	0.726911899571	0.715790764506	0.595896771326	0.604353424719	0.739927878295	0.619341453584	0.682704150943	0.695441451996	0.665105352025	0.682641351114	0.674086543167	0.670700000671	0.72901545927	0.562612193975	0.6079920194	0.620459734975	0.638312183684	0.648255909349	0.672798571039	0.593927140635	0.684389533247	0.605419171078	0.606527081536	0.511180193812	0.591854153281	0.690567547829	0.675007964409	0.734456038434	0.636080106271	0.731569968358	0.608035662525	0.693342383409	0.653541813663	0.654321541616	0.567936156412	0.587154953572	0.577576525754	0.581222305507	0.664345000576	0.679420683777	0.645947991899	0.622540610998	0.613637582726	0.640802779645	0.644884281628	0.621631902038	0.641902770162	0.693979646961	0.667105542812	0.695170440386	0.634246752202	0.694660296329	0.626195420086	0.719275881597	0.693564469153	0.685931035132	0.714621898754	0.726672651256	0.682090333608	0.671844179349	0.71287558921	0.700023182787	0.738424959549	0.757957897839	0.768562317267	0.749424145176	0.741418767031	0.721165244517	0.761940394983	0.744948753655	0.754114031089	0.723904296447	0.67744177666	0.731012856123	0.749921874354	0.769996652179	0.704081200882	0.696800373553	0.718086606411	0.699530028944	0.757337232197	0.70612276181	0.672388148864	0.738118176357	0.783233189302	0.638788591317	0.647670767627	0.637639535593	0.714693298374	0.719914271551	0.699800134362	0.648884455055	0.638377778492	0.69267718743	0.597018320862	0.694469137716	0.635015422436	0.720059013488	0.674942587164	0.662336028353	0.600184267851	0.63808108724	0.720468641745	0.630078930466	0.564972024189	0.702576916799	0.646886460816	0.654587884029	0.619259039213	0.66735343159	0.646450184033	0.652194522167	0.661719270709	0.664549521933	0.603788906862	0.619140693268	0.720171666537	0.630788547695	0.711029336959	0.636299393292	0.62407966209	0.593378714191	0.651179599114	0.628573617417	0.697381874302	0.670629596187	0.58704215071	0	0.646147988905	0.606320060003	0.739163250627	0.728603206493	0.624106288952	0.700366158706	0.660513452651	0.713504716237	0.735826814854	0.734275239537	0.715527306933	0.721114425489	0.720674027413	0.746036929814	0.712886275864	0.745667907668	0.705963139587	0.745053483786	0.744940471813	0.757516472421	0.721185223461	0.747898824276	0.738287653872	0.73742334217	0.70166843539	0.757420797508
CS.370	0.592973934784	0.608451182222	0.676309148797	0.673956583745	0.645905059742	0.648911645375	0.65907355061	0.645448800794	0.663127984644	0.688223795371	0.682225190734	0.636277040315	0.616667846911	0.578349923625	0.687139933277	0.611737820122	0.652719563008	0.628489623547	0.615162995333	0.601438980952	0.533644397354	0.634341789636	0.537794838495	0.547329002655	0.608836008619	0.584606542469	0.624026776303	0.633086115103	0.549402558198	0.528240419074	0.581225320959	0.683566171127	0.583966888651	0.553050894876	0.640230550474	0.598910777087	0.529042644829	0.650667515088	0.524145759981	0.511870138529	0.588393752175	0.573639616994	0.575824701674	0.599433745443	0.571147483263	0.505388450306	0.462065228699	0.471719041576	0.649866197059	0.609374961235	0.584384029472	0.531843922003	0.494701424197	0.559854253811	0.578287942615	0.462152640021	0.562875086478	0.444749209866	0.511390288569	0.560477099752	0.563174241913	0.659157559245	0.715706173526	0.551656418166	0.616900947739	0.557600384675	0.609410832663	0.575238885393	0.632514928662	0.63643392363	0.55850492234	0.625669450579	0.630776498972	0.544875410117	0.604115136015	0.612695496649	0.617665830966	0.673639081373	0.673602806677	0.698776293319	0.639234943269	0.663068127592	0.680890709687	0.655492347805	0.654038361691	0.601045991643	0.556131549449	0.606344580929	0.651789017003	0.660399513664	0.651894851705	0.633364240572	0.613091046789	0.665517574976	0.666687539057	0.629291108522	0.621695152053	0.696365267385	0.702565673797	0.592473629447	0.698375536751	0.6000950804	0.627107237304	0.708183046051	0.604537418956	0.620818358723	0.655738753273	0.62659143653	0.529711223267	0.619491564417	0.62252753836	0.662310235431	0.667817556961	0.704167472488	0.600102411061	0.676445217909	0.637553242104	0.585871435844	0.61184280091	0.564163863213	0.55646808384	0.497239731906	0.622417481433	0.673956966439	0.616645880683	0.63147067388	0.586020947658	0.521688093913	0.504125084644	0.61024743796	0.550039433647	0.690864876142	0.62859286643	0.596635086674	0.587142391692	0.493698903269	0.507430128286	0.525760741523	0.501652712478	0.557964062247	0.541353287741	0.646147988905	0	0.518613504694	0.656178865753	0.643365633198	0.632873339971	0.601961893092	0.58370981728	0.620801849096	0.663949004982	0.621808353966	0.654520642043	0.606605779884	0.596275387625	0.616780129308	0.57468917216	0.639380668118	0.653671846735	0.676293500383	0.681645088207	0.672523049694	0.679900705502	0.653993727132	0.618765844233	0.635704098793	0.639212015652	0.691785688316
CS.262	0.673391743271	0.624936023256	0.694341472258	0.659313680397	0.631312073376	0.65596240856	0.626284132889	0.688906979566	0.681622414666	0.677754792373	0.664676253032	0.651473600065	0.651505965019	0.5860174377	0.702030078971	0.639270870426	0.60788919154	0.594813515394	0.672904184499	0.637724717439	0.624895345188	0.638494730897	0.583820300931	0.600332175631	0.642247376096	0.566868166702	0.646890744634	0.590332230301	0.571059371084	0.609051693971	0.578950686924	0.653320271412	0.613356499374	0.557415791384	0.6799206684	0.604831565215	0.53222310164	0.619752591543	0.556041014662	0.577270264598	0.659888418954	0.604927633085	0.620695945012	0.642061675658	0.577648468128	0.595028562107	0.545079640115	0.584326476583	0.622523563623	0.580239494061	0.619425265067	0.559272475109	0.56107538419	0.61715827937	0.577421908054	0.528231306156	0.588975877879	0.546074047157	0.574790836638	0.5873290645	0.559540559557	0.637480128054	0.666829982541	0.598635133297	0.557608537735	0.59173147968	0.558742634275	0.595747623989	0.616421660522	0.628126013131	0.615919078284	0.638093510255	0.616169006833	0.591320417469	0.607674800106	0.58195145311	0.648336549755	0.693531789584	0.697329497726	0.68938350948	0.668515638024	0.690636672931	0.684857860653	0.666459714064	0.711618206069	0.64151089886	0.531737627732	0.62611178411	0.677844098588	0.678696756091	0.638897890515	0.649592292965	0.605977529293	0.657020862247	0.685063361321	0.634962048139	0.643324471082	0.672956044664	0.691130364381	0.609316595716	0.640125757059	0.611776108669	0.631223592371	0.663737346553	0.652900958932	0.625492896246	0.607285248048	0.616383373422	0.555022380632	0.608200579645	0.584198238512	0.652348548192	0.66089711391	0.691415520121	0.558216715269	0.630270355394	0.613566295406	0.619513077597	0.601663260205	0.643263276577	0.567538885048	0.528655149612	0.62695312311	0.624302400393	0.608478977153	0.588757722225	0.597690966429	0.585446970152	0.548990385926	0.642899985722	0.621783561445	0.673936170994	0.662652170436	0.602886657536	0.586887075976	0.523215796001	0.586016348755	0.545677399602	0.584352100085	0.618891016165	0.531909380129	0.606320060003	0.518613504694	0	0.66794957043	0.654499597209	0.578642406849	0.586191055603	0.536246229496	0.613061705	0.671876155965	0.631067850687	0.634011779959	0.588559134711	0.587820889201	0.62482686689	0.616155660893	0.675721305106	0.65024813326	0.64425151287	0.650834516842	0.689574207882	0.651565022191	0.64319152908	0.654778809899	0.665410756331	0.641350564936	0.695125308638
TFS.020	0.653322580208	0.583994077303	0.507986878208	0.608569323764	0.621956318647	0.616738167892	0.570629594229	0.511883602289	0.561215806274	0.432330625229	0.444375160249	0.581948186419	0.541295583131	0.667571069175	0.539003298739	0.476109308752	0.770376463778	0.767058903013	0.446789513548	0.68862370895	0.514358353698	0.64660653401	0.654159600148	0.702023111353	0.591271062078	0.592314956588	0.517922724077	0.760134952186	0.617330896404	0.656861851507	0.632105757091	0.782569612627	0.67321024191	0.70132164546	0.721002066575	0.702385164949	0.656359874919	0.710897239102	0.651239325303	0.594296082461	0.545784097942	0.470749128977	0.630634935643	0.527809134163	0.674922919026	0.591108156731	0.621781402892	0.646138223829	0.739816347179	0.72319263122	0.755994059843	0.642022669224	0.585499046059	0.577978282719	0.623313961124	0.653937261092	0.647484880053	0.639740761316	0.629592903697	0.695571744235	0.68500543845	0.646673801099	0.75849823036	0.527942721496	0.703705347963	0.557598904145	0.712636419645	0.517320322217	0.498894105811	0.609488835973	0.583558153311	0.473162626683	0.641491249587	0.537288855647	0.528061188992	0.506212939668	0.461249854223	0.452617434106	0.427881352524	0.503039061366	0.483925945297	0.574165257572	0.47766428663	0.468337656807	0.526891743106	0.4616675363	0.52654139555	0.515870164957	0.476043849318	0.491353543833	0.528935655201	0.540947287512	0.578491081727	0.600005792573	0.514405642519	0.579440809204	0.577635503233	0.533403389789	0.577335854457	0.659780862073	0.700110714001	0.673734335541	0.455778164017	0.667426644291	0.520252752092	0.633549747804	0.662656596225	0.60419060092	0.651387133511	0.5319539008	0.709767547838	0.564465512138	0.616946872219	0.757193042967	0.668348299686	0.76201055117	0.566152253504	0.650912514012	0.68300370985	0.597633249651	0.66778725955	0.660730739271	0.741005758748	0.658508923644	0.666715178821	0.637325668662	0.60103514135	0.559063522306	0.688299030707	0.671374367568	0.479029824669	0.795947911076	0.528566711777	0.680634264993	0.664324535484	0.643293957462	0.65014467208	0.589082713745	0.549477238051	0.67906565733	0.612198171094	0.739163250627	0.656178865753	0.66794957043	0	0.474549005291	0.714417066824	0.525367910963	0.636852143747	0.516351413873	0.459314336318	0.506998100085	0.527562667401	0.574171987206	0.488822586131	0.481077483546	0.570924709338	0.375689554593	0.53963750468	0.535907941756	0.520541007402	0.430957788665	0.526164805367	0.473433762902	0.45872513711	0.443206102396	0.462158866391	0.463877810056
