g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	g__Peptococcus	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	f__Kiloniellaceae	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.028	0.000459755016255624	0.0139896883517783	0.000361236084200847	0.00236445436931464	0	0.000459755016255624	0.000952349676529506	0.0189156349545171	0.00479458802666579	0.000459755016255624	0	0.00114938754063906	0	0.000952349676529506	0	0.0246954123017307	0.064956815868116	0.00509014482283012	3.28396440182588e-05	0.0023972940133329	3.28396440182588e-05	0.00229877508127812	0.0781255131194378	3.28396440182588e-05	0	0.194147975435946	0.0138911694197235	3.28396440182588e-05	0.00177334077698598	0.00499162589077534	0.0051886637548849	0.000591113592328659	0	0	9.85189320547765e-05	0.00259433187744245	0	0	0.00157630291287642	6.56792880365177e-05	3.28396440182588e-05	0.00121506682867558	0.016748218449312	9.85189320547765e-05	6.56792880365177e-05	0.00282420938557026	3.28396440182588e-05	0.00101802896456602	9.85189320547765e-05	0.00673212702374306	0.00190469935305901	0.00804571278447342	0.0085383074447473	0.000788151456438212	0.000952349676529506	0.00144494433680339	0.00085383074447473	0.00190469935305901	0.0238744212012742	0.000164198220091294	0.0358937309119569	0.000131358576073035	0.000591113592328659	0.0295228399724147	0.00371087977406325	0.0293586417523234	0	0.0102131292896785	6.56792880365177e-05	0.000164198220091294	0.00827559029260123	0.000820991100456471	6.56792880365177e-05	0.0289645660241043	0.000492594660273883	0.000689632524383436	0.000689632524383436	0.000131358576073035	0.0005582739483104	0.0178647663459328	0.00193753899707727	0.00154346326885817	0.00403927621424584	0.00114938754063906	0	0	0.000788151456438212	0	0.0106072050178976	0.000229877508127812	0.0317887754096746	0.000591113592328659	0	0	0.0586844438606286	0.00886670388492989	0.00282420938557026	0.00926077961314899	0.0712948671636399	0.0023972940133329	0.00229877508127812	0.00692916488785262	0.00282420938557026	0.00413779514630061	0.00479458802666579	0	0	3.28396440182588e-05	0.0286361695839217	0	0.000164198220091294	0.0005582739483104	6.56792880365177e-05	0.00108370825260254	0.000262717152146071	0.000262717152146071	0.00417063479031887	3.28396440182588e-05	3.28396440182588e-05	3.28396440182588e-05	0.00193753899707727	0	0.00968769498538636	0	0.00794719385241864	0	0.00233161472529638	0.00423631407835539	0.0114281961183541	0.0050244655347936	0.000492594660273883	0.000262717152146071	0
CS.099	0.000579038795599305	0.00106899469956795	0.000356331566522649	0.0297536858046412	4.45414458153312e-05	0.00405327156919514	0.000356331566522649	0.0612444879960804	0.006859382655561	0.0012917019286446	0.000178165783261325	0.000623580241414636	0	0.00195982361587457	0	0.000668121687229968	0.00369694000267249	0.00111353614538328	0	0.000356331566522649	4.45414458153312e-05	0	0.0208008551957597	0.00115807759119861	8.90828916306623e-05	0.351298383145517	0.0293973542381186	0.000222707229076656	0	0.000133624337445994	0.000356331566522649	0.000846287470491292	0	0.000178165783261325	4.45414458153312e-05	0.000668121687229968	0.000356331566522649	0.00120261903701394	0.0114471515745401	0.00837379181328226	0.0055676807269164	0.00881920627143557	0.00712663133045299	4.45414458153312e-05	0	0.000979911807937286	0.000178165783261325	0.000133624337445994	0	0.000445414458153312	0.00365239855685716	0.0190637388089617	0.00360785711104182	0.000133624337445994	0.000534497349783974	0.000534497349783974	0.000356331566522649	0.00222707229076656	0.0179947441093938	4.45414458153312e-05	0.0278829450803973	8.90828916306623e-05	0.00351877421941116	0.0298873101420872	0	0.0126497706115541	4.45414458153312e-05	0.0123379804908467	0	8.90828916306623e-05	0.00338514988196517	0.000623580241414636	0	0.00432052024408712	0.0021379893991359	4.45414458153312e-05	8.90828916306623e-05	4.45414458153312e-05	0.000489955903968643	0.00922007928377355	0.000356331566522649	0.000935370362121955	0.00262794530310454	0	0.000579038795599305	0.000133624337445994	0.000712663133045299	4.45414458153312e-05	0.00775021157186762	0.00169257494098258	0.00240523807402788	0.000178165783261325	4.45414458153312e-05	0	0.0491292147343103	0.00253886241147388	0.000222707229076656	0.000579038795599305	0.0144759698899826	0.00106899469956795	0.00111353614538328	0.00356331566522649	0.00525589060620908	0	0.00476593470224043	0	0	0.000222707229076656	0.00267248674891987	0	0.00846287470491292	0.000222707229076656	0.000356331566522649	0.0531379448576901	0	0.000489955903968643	0	0	0.000801746024675961	0	0.00262794530310454	0	0.00356331566522649	0.000133624337445994	0.00534497349783974	0	0.000133624337445994	0.0634715602868469	0.0314462607456238	0.000623580241414636	0.000712663133045299	0.000400873012337981	0.000668121687229968
L.001.M1	0.0012370925799692	0.00171678153954909	0.00154005402812492	0.000807897195081926	0	0.000959377919159787	0.000100987149385241	0.0111338332197228	0.00280239339544043	0.00141382009139337	0.000176727511424171	0.0107803781968744	0	0.00141382009139337	0	0.00282764018278674	0.0223434068014845	0.0014895604534323	0	0.00573102072761241	0.000126233936731551	0.000328208235502032	0.00196924941301219	0	5.04935746926204e-05	0.0751091923552728	0.00802847837612664	0.000631169683657755	0.000403948597540963	0	0.00254992552197733	0.000302961448155722	0	0.00126233936731551	0	0.00358504380317605	0.00204498977505112	0.000126233936731551	0.0217879774798657	0	2.52467873463102e-05	0.0202479234517408	0.0567042843798127	0.02148501603171	0	0.00542805927945669	0.000176727511424171	0.00355979701582974	0.000176727511424171	0.00207023656239744	0.00583200787699765	0.0115630286046101	0.0032315887803277	0.00280239339544043	0.00391325203867808	5.04935746926204e-05	0.0022217172864753	0.00812946552551188	0.0249185791108082	0.000252467873463102	0.0154510338559418	5.04935746926204e-05	0.0014895604534323	0.0695801459264309	0.000353455022848343	0.118180211568078	5.04935746926204e-05	0.0137594991037391	0	0	0.000757403620389305	0.00151480724077861	2.52467873463102e-05	0.00608447575046075	0	0.005453306066803	0	0	0.00181776868893433	0.00348405665379081	0.00171678153954909	0.00416571991214118	0.0109318589209523	5.04935746926204e-05	0	0	0.00469590244641369	0	0.00482213638314525	0.00340831629175187	0.0113610543058396	0.00568052715291979	0.000176727511424171	0	0.154005402812492	0.0128506147592719	0.000479688959579893	0.00434244742356535	0.0613496932515337	0.0284783761266379	0.010174455300563	0.00840718018632129	0.00557954000353455	2.52467873463102e-05	0.0216364967557878	5.04935746926204e-05	0	0.000757403620389305	0.0169910878840668	0	0	0.00201974298770481	0	0.00100987149385241	2.52467873463102e-05	0	0.00201974298770481	0.000429195384887273	2.52467873463102e-05	0.00464540887172107	0	0.000454442172233583	0.000833143982428236	2.52467873463102e-05	0.00191875583831957	2.52467873463102e-05	0.00252467873463102	0.00232270443586054	0.00277714660809412	0.0014895604534323	5.04935746926204e-05	0.00287813375747936	2.52467873463102e-05
CS.001	0.0471720871071734	0.00611855523147437	2.19303054891555e-05	0.0290137941621527	0	0.00892563433408627	0.00133774863483848	0.063334722252681	0.00458343384723349	0.00164477291168666	2.19303054891555e-05	0.00225882146538301	0	0.000877212219566219	4.38606109783109e-05	0.000438606109783109	0.0100660102195224	0	0	0.000438606109783109	0.000789490997609597	0.00155705168973004	0.00276321849163359	0.000197372749402399	0.000877212219566219	0.0115572709927849	0.000263163665869866	0.00495624904054913	0.000372815193315643	0.00903528586153205	0.000614048553696353	0.00250005482576372	0.000548257637228887	0.00594311278756113	0.000701769775652975	0.00256584574223119	0.000109651527445777	0.000131581832934933	0.000131581832934933	0.000394745498804798	0.000153512138424088	0.000197372749402399	0.067567271212088	0.000855281914077063	4.38606109783109e-05	0.00848702822430317	0.00109651527445777	0.00278514879712274	0.000855281914077063	0.0130266014605583	0.004232548959407	0.00096493344152284	0.00616241584245268	0.00267549726967697	0.00427640957038532	0.00357463979473234	0.00622820675892015	0.0244742209258975	0.0436193776179302	0.00072370008114213	0.0271058575845962	0.000175442443913244	0.00366236101668896	0.01791705958464	0	0.0076317463102261	8.77212219566219e-05	0.0111625254939801	2.19303054891555e-05	0.000197372749402399	0.00460536415272265	0.000789490997609597	0.00142546985679511	0.00587732187109366	0.00725893111691046	0.00024123336038071	0.000745630386631286	0.00024123336038071	0.00096493344152284	0.00657909164674664	0.000109651527445777	0.00914493738897783	0.0342112765630825	0.00109651527445777	0.00535099453935393	0	0.000943003136033685	2.19303054891555e-05	0.000811421303098752	0.000153512138424088	0.0392991074365666	0.00278514879712274	0	0	0.0684444834316542	0.0161407048400184	0.00190793657755653	0.00135967894032764	0.0647821224149652	0.0139476742911029	0.00232461238185048	0.0110528739665344	0.0345183008399307	0	0.0201320204390447	0	0	0.000943003136033685	0.00092107283054453	0	2.19303054891555e-05	0	0.000197372749402399	0.0209873023531218	0	0	0	0.00131581832934933	0.0166889624772473	0.000855281914077063	0.00100879405250115	0	0.00214916993793724	0.000109651527445777	4.38606109783109e-05	0.000219303054891555	0.00453957323625518	0.0538388999758767	0.0070396280620189	0.00480273690212505	0.000131581832934933	0.00199565779951315	0.0328515976227549
CS.257	0	0.000842381130662673	9.35979034069637e-05	0.0406214900786222	0.00112317484088356	0	0	0.0158180456757769	0.00168476226132535	0.000374391613627855	0	0	0	0.000374391613627855	0.00458629726694122	0.000187195806813927	0.0162860351928117	0	0	0.00168476226132535	0	0.000842381130662673	0.00814301759640584	0.00243354548858106	0	0.264507675028079	0.0266754024709847	0.000280793710220891	0.00074878322725571	0	0.00140396855110446	0.000561587420441782	0	0.000187195806813927	0	0.000842381130662673	9.35979034069637e-05	0.0146012729314863	0.0131037064769749	0.00177836016473231	0.0177836016473231	0.00542867839760389	0.0085174092100337	0.000561587420441782	0.000467989517034818	0.00336952452265069	0	0.000467989517034818	0.000187195806813927	0.000187195806813927	0.00252714339198802	0.0072070385623362	0.00542867839760389	0.000187195806813927	0.000467989517034818	0.000467989517034818	9.35979034069637e-05	0.0010295769374766	0.0287345563459379	0	0.0290153500561587	0.000187195806813927	0.00187195806813927	0.0453013852489704	0.00074878322725571	0.0126357169599401	9.35979034069637e-05	0.0132909022837888	0	0.000467989517034818	0.00131037064769749	0.000187195806813927	0	0.00627105952826657	0.000187195806813927	0.00140396855110446	0.000280793710220891	0.000187195806813927	0	0.0255522276301011	0.000374391613627855	0.000935979034069637	0.00393111194309247	0	0	0	0.000187195806813927	0	0.0133845001871958	0.000187195806813927	0.00561587420441782	0.000280793710220891	0	0	0.0897603893672782	0.00505428678397604	0.000374391613627855	9.35979034069637e-05	0.0398727068513665	0.00252714339198802	0.00168476226132535	0.00299513290902284	0.0140396855110446	0	0.00252714339198802	0	0	0.00074878322725571	0.00243354548858106	0	0.00833021340321977	0	0.000280793710220891	0.0353800074878323	0	0.00252714339198802	0.00159116435791838	0	0	9.35979034069637e-05	0	0.000280793710220891	0.000842381130662673	0	0.00739423436915013	0	0.000935979034069637	0.0830213403219768	0.00945338824410333	0.0131037064769749	0.000280793710220891	9.35979034069637e-05	0.000655185323848746
CS.287	0.000583197253974073	0.00511547305628687	0.000483220581864232	0.000149965008164762	3.3325557369947e-05	4.99883360549205e-05	0	0.000216616122904656	0	0.00574865864631586	0.002516079581431	4.99883360549205e-05	0.00108308061452328	0	0	0.000149965008164762	0.194937847835505	3.3325557369947e-05	0.0120638517679208	1.66627786849735e-05	0.0049655080481221	0.00268270736828073	0	0	0	0.000266604458959576	4.99883360549205e-05	0	0.013213583497184	0	0.0285600026660446	0	9.9976672109841e-05	0	0.000749825040823808	0.00434898523677809	6.6651114739894e-05	1.66627786849735e-05	0.000599860032659046	0.000183290565534709	0.000433232245809311	0.00428233412203819	0.00903122604725564	0.000216616122904656	0.000499883360549205	0.0064151697937148	0	0.000416569467124338	0.000233278901589629	0.00104975505715333	0.00826473822774686	0.00834805212117173	0.0106475155796981	0.000933115606358516	0.00158296397507248	0.00393241576965375	0.000133302229479788	0.000916452827673543	0.050338254407305	0	0.00323257906488486	0.00028326723764455	0.00614856533475522	0.0882960642516746	1.66627786849735e-05	0.00646515812976972	1.66627786849735e-05	0.00563201919552104	0.000183290565534709	0.000116639450794815	0.00661512313793448	1.66627786849735e-05	4.99883360549205e-05	0.0105642016862732	0.0164128370046989	0	0.00214949845036158	6.6651114739894e-05	0	0.0185123471190056	0.00484886859732729	0.00213283567167661	0.0141800246609125	0.000249941680274603	0	0	0.000416569467124338	1.66627786849735e-05	0.00533208917919152	0	0.00536541473656147	0.000449895024494285	0.000266604458959576	0.000299930016329523	0.104675575699004	0.0338087779518112	0.00539874029393142	0.00541540307261639	0.0940447228979905	0.00556536808078115	0.00291598626987036	4.99883360549205e-05	4.99883360549205e-05	0.00459892691705269	0.0136301529643083	0.000166627786849735	0	0.00183290565534709	0.031442663378545	4.99883360549205e-05	0	0	0	4.99883360549205e-05	0	0.000733162262138834	1.66627786849735e-05	0	0	0	0.00956443496517479	1.66627786849735e-05	4.99883360549205e-05	0.0379244842869997	0	0.00198287066351185	0.00408238077781851	8.33138934248675e-05	0.000383243909754391	0.010064318325724	0.00513213583497184	0	0.0230446229213184
CS.117	0	0	0.000416828766742622	0.0561051520035569	0	0.00269549269160229	0.000277885844495081	0.0165064191630078	0.00247318401600622	0.000472405935641638	0.000111154337798033	0.00030567442894459	0	0.00133385205357639	0	0.00967042738842883	0.0221752903907075	0	2.77885844495081e-05	0.0047796365253154	0.000138942922247541	0.00105596620908131	0.000972600455732785	0.000166731506697049	5.55771688990163e-05	0.303117879175235	0.030567442894459	0	0.000694714611237704	0.000250097260045573	0.00266770410715278	0.00244539543155672	0	0	0	0.000694714611237704	0.00044461735119213	0.000166731506697049	0.0154504529539265	0.000722503195687212	0.000138942922247541	0.00930917579058523	0.0106152392597121	2.77885844495081e-05	0.000277885844495081	0.00230645250930918	0.000333463013394098	0.000778080364586228	8.33657533485244e-05	0.000389040182293114	0.00314011004279442	0.0317345634413383	0.00764186072361474	0.000389040182293114	0.00147279497582393	0.000194520091146557	8.33657533485244e-05	0.000222308675596065	0.0415717223364642	0	0.0704162729950536	0	0.00889234702384261	0.0379592063580281	0.00225087534041016	0.0106708164286111	0.000389040182293114	0.0132829433668649	2.77885844495081e-05	5.55771688990163e-05	0.00900350136164064	0.00108375479353082	0	0.0102539876618685	0.000416828766742622	2.77885844495081e-05	2.77885844495081e-05	0	0.000277885844495081	0.0110598566109042	0.00161173789807147	0.00175068082031901	0.00450175068082032	0	0	0	8.33657533485244e-05	0	0.00200077808036459	0	0.00297337853609737	0.00100038904018229	0.000138942922247541	0	0.0844217195576057	0.0054743511365531	0.000166731506697049	0.00122269771577836	0.0414049908297671	0.000889234702384261	0.00222308675596065	0.000361251597843606	0.00161173789807147	0.000389040182293114	0.00747512921691769	2.77885844495081e-05	0	0	0.0457955871727894	0	0	0	0.000194520091146557	0.00158394931362196	5.55771688990163e-05	0.000500194520091147	0.00219529817151114	0	2.77885844495081e-05	8.33657533485244e-05	0	0	0.00147279497582393	2.77885844495081e-05	0.0147557383426888	0.000194520091146557	0.000555771688990163	0	0.00364030456288557	0.00294558995164786	0.000194520091146557	8.33657533485244e-05	0.000333463013394098
CS.327	0	0	0.000651890482398957	0.00169491525423729	0	0	0	0.11277705345502	0.00534550195567145	0.00091264667535854	0	0.000391134289439374	0	0.00658409387222947	0.000586701434159061	0.00482398956975228	0.00221642764015645	0	0	0.000586701434159061	0.000130378096479791	0	0.00462842242503259	0.000195567144719687	0	0.247913950456323	0.0539113428943937	0	6.51890482398957e-05	0.000586701434159061	0	0.00136897001303781	6.51890482398957e-05	0	0	0.000651890482398957	0.000260756192959583	0	0.00280312907431551	0	6.51890482398957e-05	0.00371577574967405	0.00528031290743155	0	0	0.0014993481095176	0.000260756192959583	0	0	0	0.00293350717079531	0.00136897001303781	0.00938722294654498	0.000195567144719687	0.000521512385919166	0.000977835723598436	0	0.000195567144719687	0.0187092568448501	0	0.00925684485006519	0.000195567144719687	0.00801825293350717	0.0638200782268579	6.51890482398957e-05	0.0191655801825293	0	0.0261408083441982	0	0	0.00234680573663625	0.000847457627118644	6.51890482398957e-05	0.0302477183833116	0.000586701434159061	0	0	0	0.000260756192959583	0.00358539765319426	0.00423728813559322	0.000260756192959583	0.000782268578878748	0	6.51890482398957e-05	0	0.000130378096479791	0.000130378096479791	0.00045632333767927	0	0.00130378096479791	0.000130378096479791	0	0	0.120143415906128	0.0178617992177314	0.000717079530638853	6.51890482398957e-05	0.0411342894393742	0.000195567144719687	0.00169491525423729	0.0265971316818774	0.00573663624511082	0.000391134289439374	0.0519556714471969	6.51890482398957e-05	0.00045632333767927	0	0.033116036505867	0	0.000651890482398957	0	0	0.00110821382007823	0.00045632333767927	0.000586701434159061	0.0015645371577575	0	6.51890482398957e-05	0.000130378096479791	0.00130378096479791	0	0.000195567144719687	0	0.0177314211212516	0.000130378096479791	0.000586701434159061	0.00338983050847458	0.000260756192959583	0.0044980443285528	0	0.00045632333767927	0
CS.248	3.3256842595364e-05	3.3256842595364e-05	0.000532109481525824	0.0166949349828727	0	0	0.000731650537098008	0.0494861817819016	0.000133027370381456	0.00349196847251322	0.000266054740762912	0.000631880009311916	0	3.3256842595364e-05	0	0	0.205294489341182	0.00834746749143636	0.00698393694502644	0.0522464997173168	0.00302637267617812	0.00262729056503376	0	6.6513685190728e-05	0	0.00319265688915494	0	0	0.0204529581961489	0	0.0280355183078918	0	0	0.00126376001862383	0	0.00349196847251322	0.000133027370381456	0	0.000598623166716552	0	0	0.0113405833250191	0.0103428780471582	0.000299311583358276	0.00033256842595364	0.00562040639861652	0	0.00123050317602847	0.00033256842595364	0.0272040972430077	0.00505504007449533	0.0045229305929695	0.0122052612324986	0.000399082111144368	0.00196215371312648	0.00066513685190728	0.00315940004655958	0.00099770527786092	0.0298646446506369	0	0.0133692507233363	0.00016628421297682	0.00801489906548272	0.0488543017725897	0	0.0028600884632013	6.6513685190728e-05	0.00488875586151851	3.3256842595364e-05	6.6513685190728e-05	0.0158635139179886	0.000532109481525824	0.000532109481525824	0.00715022115800326	0.00981076856563238	0	0.00186238318534038	0	0	0.0410056869200838	0.000798164222288736	0.000598623166716552	0.00941168645448801	3.3256842595364e-05	3.3256842595364e-05	0	0.00186238318534038	0	0.0305962951877349	0	0.046326781735342	0.0028600884632013	0.000365825268549004	0	0.0855365991552762	0.0194885097608833	0.0016628421297682	0.0121720043899032	0.0234460740297316	0.00409059163922977	0.00365825268549004	0.01370181914929	9.9770527786092e-05	0.000232797898167548	0.000133027370381456	0.000133027370381456	0.000232797898167548	0.000897934750074828	0.00049885263893046	0.0008314210648841	3.3256842595364e-05	0	0	0.00372476637068077	0	0.00189564002793575	0.00106421896305165	0	0	0	0	0	6.6513685190728e-05	0	0.00778210116731518	0.00189564002793575	0.00675113904685889	0	0.000133027370381456	0.0110745285842562	0.0041571053244205	0	0.02101832452027
CS.118	0	0.000884955752212389	0.000405604719764012	0.145538348082596	0	0.00162241887905605	0.000110619469026549	0.0225663716814159	0.00486725663716814	0.000184365781710914	3.68731563421829e-05	0.000184365781710914	0	0.000147492625368732	0	0.00232300884955752	0.0243731563421829	0	0.000294985250737463	0.000774336283185841	0.000479351032448378	0.000737463126843658	0.000442477876106195	0	0.000737463126843658	0.238827433628319	0.00117994100294985	0.000110619469026549	0.00158554572271386	0.0025811209439528	0.00147492625368732	0	0	0	0	0.000221238938053097	7.37463126843658e-05	7.37463126843658e-05	0.000737463126843658	0.000110619469026549	7.37463126843658e-05	0.00486725663716814	0.0109882005899705	7.37463126843658e-05	7.37463126843658e-05	0.00169616519174041	0	0.000479351032448378	0	0.000442477876106195	0.0038716814159292	0.0120206489675516	0.00306047197640118	0.00025811209439528	0.000774336283185841	0.000110619469026549	0	0.00154867256637168	0.0600294985250737	3.68731563421829e-05	0.013311209439528	3.68731563421829e-05	0.016740412979351	0.047787610619469	0.000184365781710914	0.00416666666666667	0.000147492625368732	0.00807522123893805	3.68731563421829e-05	0.000147492625368732	0.0220501474926254	0.000331858407079646	0.000147492625368732	0.00785398230088496	0.000147492625368732	0.000700589970501475	0	0.000110619469026549	0	0.0136061946902655	0.00162241887905605	0.0012905604719764	0.00427728613569322	0	0	0	0	0.000294985250737463	0.019358407079646	0	0.0043141592920354	0.000700589970501475	0.00025811209439528	0	0.0853244837758112	0.0126474926253687	0.000995575221238938	0.000147492625368732	0.0401917404129793	0.00376106194690265	0.000331858407079646	0.0136430678466077	0.00272861356932153	3.68731563421829e-05	0.016334808259587	0	0.000110619469026549	0.0263274336283186	0.00350294985250737	0.0394174041297935	7.37463126843658e-05	0	7.37463126843658e-05	0.00243362831858407	0	0.000221238938053097	0.000405604719764012	0.000294985250737463	0	0.00025811209439528	0	0	0.00110619469026549	0	0.00755899705014749	0.000553097345132743	0.000294985250737463	0	0.00921828908554572	0.00412979351032448	0.00490412979351032	0.00025811209439528	0.000147492625368732
CS.335	0	0	0.0002517908625096	0.00604298070023039	0.0001258954312548	0	0	2.517908625096e-05	0	0	0.00015107451750576	0	0	0	0	0.000327328121262479	0.314083921894474	0	2.517908625096e-05	1.258954312548e-05	0	0	1.258954312548e-05	0	0	5.03581725019199e-05	0	0	0.000276969948760559	0	1.258954312548e-05	0	0	0	0	0	2.517908625096e-05	0	0.00020143269000768	3.77686293764399e-05	0.0002517908625096	0.0149563772330702	0.00747818861653511	0	2.517908625096e-05	0.00011330588812932	0	0	0	0	0.00502322770706651	0.000994573906912918	0.00595485389835203	0	0	0	1.258954312548e-05	0	0.0995706965794211	0	0.00806989714343266	0	0.0104870894235248	0.0642444385693243	0	1.258954312548e-05	0.00108270070879128	0.0160013093124851	0	3.77686293764399e-05	0.0290063073611059	0	0	0.021981342297088	0	0	0	0	0	0.0091148292228475	0.0229885057471264	0	0	0	0	0	6.29477156273999e-05	0	0.00360060933388727	0	0.000994573906912918	0	0.000591708526897559	0	0.0941446034923393	0.00260603542697436	3.77686293764399e-05	0.000906447105034558	0.0102478881041407	0	1.258954312548e-05	0.0525235739195025	2.517908625096e-05	0.00208986415882968	0	7.55372587528799e-05	0.000616887613148519	0	0.016945525046896	0	0	0	0	1.258954312548e-05	0	5.03581725019199e-05	0.138359078949025	0	0	0	0	0	1.258954312548e-05	0.0304666943636615	1.258954312548e-05	0	0	0	0.00343694527325603	0.000755372587528799	0.00021402223313316	0	1.258954312548e-05
CS.067	0	0	0.000798951775270845	0.000862867917292512	0	0	3.19580710108338e-05	0.000543287207184174	0	0	0.00274839410693171	0	0	0	0	6.39161420216676e-05	0.326803234156786	0	0.00383496852130005	0	0	0	9.58742130325014e-05	0	0	0.0022690230417692	0.000287622639097504	0	0.00316384903007254	0	0.034227094052603	0	0	0	0	0	0.000447412994151673	0.00162986162155252	0.00706273369339427	0	0	0.0737911859640152	0.00204531654469336	0	0.00252468760985587	0.000575245278195008	0	0	0	0	0.0025566456808667	0.0050174171487009	0.00517720750375507	3.19580710108338e-05	0	0	0	0	0.0182480585471861	0	0.00316384903007254	0	9.58742130325014e-05	0.0746540538813077	0	0.00517720750375507	0	3.19580710108338e-05	0.000223706497075836	0.000543287207184174	0.0503978779840849	0	0	0.0104822472915535	6.39161420216676e-05	0	0	0	3.19580710108338e-05	0.0379661883608705	0	3.19580710108338e-05	0	0	0	0	0.0023648972548017	0	0.0108018280016618	0	0.000127832284043335	0	0.000862867917292512	0	0.031926112939823	0.0020772746157042	3.19580710108338e-05	0.00441021379949506	0.0145089642389185	0	0.00134223898245502	0	9.58742130325014e-05	0.00655140455722093	9.58742130325014e-05	0	0	3.19580710108338e-05	0.0328209389281263	0.000191748426065003	0	0	0	9.58742130325014e-05	0.00182161004761753	0.010002876226391	6.39161420216676e-05	0	0	0	0	3.19580710108338e-05	0	3.19580710108338e-05	0.000223706497075836	9.58742130325014e-05	0.00287622639097504	0	0	0.00262056182288837	0.00131028091144419	0	0.159854271196191
