CS.244	CS.002	CS.245	CS.101	L.007.M1	CS.094	CS.009	CS.039	CS.059	CS.037	CS.028	CS.099	L.001.M1	CS.001	CS.257	CS.287	CS.117	CS.327	CS.248	CS.118	CS.335	CS.067	CS.360	CS.072	CS.382	CS.073	CS.305	CS.381	CS.365	CS.042	CS.213	CS.203	CS.378	CS.128	CS.236	CS.224	CS.041	CS.125	CS.375	CS.292	CS.136	CS.126	CS.376	CS.205	CS.302	CS.254	CS.256	CS.214	CS.369	CS.147	CS.148	CS.182	CS.386	CS.395	CS.389	CS.323	CS.359	CS.385	CS.177	CS.348	T.CS.079	T.CS.038	T.CS.046	T.CS.089	T.CS.029	T.CS.067	TFS.024	T.CS.001	T.CS.056	T.CS.004	TFS.023	T.CS.012	T.CS.028	T.CS.072	T.CS.082	T.CS.117	T.CS.098	T.CS.180	T.CS.160	T.CS.167	T.CS.092	T.CS.119	T.CS.091	T.CS.139	T.CS.124	T.CS.102	T.CS.107	T.CS.123	T.CS.147	T.CS.121	CS.237	CS.085	CS.356	CS.246	L.034.M1	CS.006	CS.082	CS.242	CS.103	CS.238	L.024.M1	CS.087	CS.015	CS.088	CS.241	CS.078	CS.311	CS.150	CS.346	CS.345.0	CS.207	CS.165	CS.212	CS.189	CS.191	CS.336	CS.274	CS.234	CS.187	CS.164	CS.112	CS.320	CS.343	CS.223	CS.318	CS.163	CS.322	CS.285	CS.080	CS.227	CS.152	CS.339	CS.194	CS.319	CS.331	CS.262	CS.253	CS.326	CS.370	CS.390	CS.393	CS.145	CS.255	CS.270	T.CS.036	T.CS.031	TFS.022	TFS.027	T.CS.064	TFS.021	T.CS.049	T.CS.043	T.CS.008	T.CS.061	T.CS.045	TFS.020	T.CS.026	T.CS.055	TFS.025	T.CS.141	T.CS.142	T.CS.166	T.CS.157	T.CS.158	T.CS.095	T.CS.151	T.CS.152	T.CS.109
CS.343	0.741896045152	0.656114242067	0.633264972553	0.704863349963	0.669367217441	0.655395277987	0.578799445241	0.652816343861	0.656033203139	0.641716080154	0.663389595264	0.695858867759	0.696941969939	0.680549309794	0.665737253071	0.567832514382	0.655371996003	0.644873311961	0.561642927999	0.659456833568	0.598347943308	0.638956329187	0.573060353275	0.641256849996	0.546089658561	0.665846728388	0.628672289376	0.610983748037	0.627664011969	0.600375709506	0.524332726757	0.61437403687	0.611660340002	0.562995487235	0.644404105624	0.555298489428	0.633129679963	0.507250710087	0.538961593012	0.58966707686	0.590549458364	0.570490603616	0.502693152609	0.517393129484	0.589905751887	0.537414136833	0.520422889526	0.558793472228	0.65229982255	0.513891172051	0.559550571557	0.552343889806	0.567309055271	0.575457274977	0.544239494025	0.522684054679	0.604620966066	0.564655885719	0.526856002195	0.622788692082	0.547344506361	0.691966590991	0.577551768559	0.608458740342	0.62072631615	0.61977480967	0.594761354197	0.607765805653	0.676788334295	0.583435735344	0.580977439513	0.637408019272	0.615225630166	0.641937395044	0.631293574	0.626938316043	0.677029474776	0.665365420137	0.676391220363	0.644309055319	0.698863337797	0.69783967667	0.680672301832	0.684045083712	0.674706450761	0.672855326743	0.660789143676	0.598032020794	0.693246879537	0.664934637681	0.564338089379	0.665510672213	0.629737228977	0.629083079882	0.626004423801	0.616720855959	0.673486019036	0.62714828147	0.651236546695	0.631265087916	0.664585080447	0.641930285381	0.689439901088	0.697829603893	0.680811775233	0.624260029926	0.641595881033	0.576327869047	0.618473981007	0.630305407414	0.55944035546	0.605789794259	0.604495011516	0.599100559105	0.646955392894	0.580223696888	0.534188180025	0.601987159581	0.533463427018	0.684450226764	0.612183658263	0.506718562878	0	0.521738461644	0.47833167163	0.610102461515	0.497338103126	0.601521241037	0.576579593107	0.602778090514	0.602216357905	0.589956642984	0.556203206227	0.498451358848	0.575755004834	0.567538885048	0.646886460816	0.518167876262	0.55646808384	0.527908060292	0.616145345727	0.588608433354	0.521902951045	0.547649847926	0.659219864725	0.627296950601	0.669505122906	0.652753587519	0.636213368056	0.621944548727	0.540666062452	0.613831940349	0.594538794801	0.598404072428	0.632966779915	0.66778725955	0.653730743525	0.623535822054	0.563085840918	0.65941753648	0.651683843736	0.600647041132	0.646769578828	0.627575659141	0.696063665426	0.640654924991	0.632820983971	0.677515758584
CS.223	0.718900128457	0.617857735285	0.622195064583	0.689942090598	0.675526342108	0.663495170553	0.576785460374	0.655317480719	0.633919255061	0.639475121557	0.647395890817	0.698821845766	0.665172590416	0.666783206586	0.660818300534	0.51479819505	0.63244722429	0.656984540216	0.531597712269	0.656338072475	0.61526416931	0.63312934472	0.53848584296	0.610383352765	0.545013917481	0.679018865269	0.622568425122	0.562015328136	0.61194706198	0.608208917219	0.554936619685	0.627361426905	0.629549520518	0.510716140163	0.659884034791	0.609967713298	0.585399340128	0.466959863723	0.555169446541	0.559238026743	0.537717782775	0.536617707392	0.502468855322	0.551733487482	0.604838287235	0.474907510038	0.512317909698	0.509424192278	0.555872123114	0.506508306733	0.536327854099	0.472929495732	0.602717345716	0.512002225836	0.495123984982	0.467356280031	0.572638672514	0.500395612468	0.538813723194	0.553789510139	0.529245023933	0.658500575232	0.560856911086	0.57525729542	0.594500664767	0.61424632832	0.616641132232	0.623295303411	0.679047483979	0.572809552683	0.608387523726	0.620137709511	0.584061340171	0.608418291225	0.648439244923	0.635747602845	0.687611414064	0.656338544696	0.652768368661	0.654439958141	0.654488773771	0.669800457024	0.678087285531	0.67803666751	0.658710197648	0.696207017033	0.653898288654	0.601053211543	0.690660614059	0.606040480942	0.557280355987	0.640465427847	0.638045528706	0.609478263965	0.632125869586	0.62860058578	0.633073199581	0.62449981138	0.632498656081	0.634672741574	0.679287427966	0.647751502005	0.694704924497	0.692342796705	0.674777624725	0.643338473177	0.603276986116	0.558985081257	0.612749735484	0.647179635408	0.571735901843	0.62653465275	0.585343222956	0.586928010558	0.649378230208	0.539366994045	0.529253250565	0.573774713237	0.496757785313	0.677054462749	0.577132925691	0.486663876065	0.521738461644	0	0.496420517123	0.592087890306	0.523606400769	0.590880045389	0.58849417704	0.640930500572	0.576423779094	0.597086342622	0.576798177436	0.494395574462	0.542895356488	0.573838657912	0.61939127263	0.525837171687	0.520053089826	0.505052118646	0.599533905986	0.534301803758	0.538494129034	0.510541809768	0.645496554679	0.638668130325	0.648939721304	0.645391738171	0.615901265738	0.633164273089	0.568238337351	0.628331911693	0.615982441647	0.568657324754	0.632966634739	0.654710029784	0.63787165124	0.621269813295	0.595321861866	0.678433306867	0.667086675904	0.596907509752	0.669528792835	0.633933707486	0.695377987695	0.649081041931	0.616576529709	0.663990588526
CS.318	0.74412855931	0.630935443127	0.640248024507	0.701349152328	0.676116413309	0.65970920425	0.545814811657	0.634910507759	0.639796679328	0.623036644657	0.642324628319	0.696716269582	0.667758493996	0.656358238529	0.677072340007	0.51944082657	0.640986398467	0.645655317605	0.522801207594	0.667930835405	0.580478000566	0.631798898843	0.464486620745	0.633377191536	0.536816676468	0.664122231271	0.613467991425	0.571555460508	0.590639425408	0.617460415804	0.475984179887	0.597573750913	0.616230008739	0.531414230607	0.638715037717	0.620767676361	0.607394388372	0.484210757331	0.574777686571	0.544100367129	0.538739572018	0.560276583102	0.487000541547	0.488963710088	0.582544067095	0.499013299466	0.492973570269	0.547088382094	0.578907300966	0.493751645263	0.551299793096	0.502840449056	0.604691729908	0.555953481677	0.508706422064	0.47376824118	0.593850805702	0.504809819393	0.553226906232	0.574228143864	0.526118008797	0.684573130473	0.526950264625	0.570923667108	0.606255961125	0.593654990972	0.59432860038	0.549033222077	0.678933844047	0.548616204684	0.601589972331	0.65518667011	0.580029952394	0.62655740822	0.626651354015	0.630864920181	0.671750073509	0.669225170796	0.670356037701	0.644504762147	0.67747937509	0.693444888195	0.691274040231	0.673510474365	0.655945861886	0.68994398655	0.662155857165	0.60132864802	0.688961692495	0.63865031223	0.559483872429	0.64098597681	0.645857377695	0.611593370608	0.609123012161	0.623383836132	0.646857331085	0.638233062326	0.641615310205	0.64231337814	0.686326521581	0.64094693218	0.707980243895	0.692769249083	0.680638550333	0.62415909191	0.62102196568	0.554874603718	0.612822824955	0.630753540979	0.557293585623	0.60953474618	0.605319121043	0.591869999771	0.646266765122	0.531936713749	0.506090272138	0.594307797899	0.466376410021	0.688504152776	0.557786818604	0.461800584716	0.47833167163	0.496420517123	0	0.586673331388	0.462201104679	0.54838012595	0.576000184174	0.6201628503	0.580267322477	0.581509906043	0.553012384895	0.432685998575	0.50860893808	0.551869300722	0.622754627166	0.515482305307	0.520182541581	0.509685830979	0.623283933419	0.543066765207	0.506888640674	0.501878701101	0.654382210019	0.64024162722	0.652284732002	0.621537590351	0.623750668271	0.624289440803	0.520449078225	0.644660514984	0.57362861023	0.569837033573	0.627780368333	0.647791115028	0.629170618078	0.624548337568	0.548065343738	0.6841832153	0.65870268842	0.619847217307	0.66902103327	0.624357654102	0.690587949242	0.649949519095	0.630437826499	0.661553804669
CS.163	0.632986766853	0.581083598544	0.622187941601	0.673432855978	0.701288125035	0.64160218117	0.575734900148	0.584198058123	0.64788148547	0.626592586088	0.594954374105	0.630265968756	0.627655975878	0.641367432177	0.612099132449	0.612073065106	0.577130952772	0.621519612511	0.576691676891	0.558300976578	0.680090245241	0.631188251884	0.608711504116	0.618094924691	0.630872944201	0.595648209941	0.6412722074	0.605336683381	0.610023787569	0.591543370266	0.60649410174	0.626909659225	0.589537489956	0.621515016322	0.585121529404	0.666124364968	0.570525047478	0.592245890882	0.58861685022	0.561792092003	0.491538272483	0.609283521587	0.580676253435	0.638072943171	0.627054541431	0.624858894758	0.630204285918	0.589416765886	0.613779496597	0.592936268801	0.637211105431	0.608093214058	0.652283985477	0.614585024132	0.60396165764	0.617996216531	0.615249091757	0.60093981914	0.639854543668	0.631311395788	0.614470050996	0.663768096314	0.602374717784	0.642226099067	0.554717502459	0.626866215153	0.62703525001	0.650143834934	0.60078842733	0.62041723128	0.632983742682	0.667595095766	0.62432247488	0.630243118584	0.616807090702	0.654454536177	0.675816875644	0.61511077641	0.683932120149	0.659162518357	0.67402824642	0.665942357332	0.699455074544	0.697413454103	0.627412879136	0.689035974006	0.670027473298	0.633819008086	0.705089842985	0.65638033649	0.501388565908	0.578925511198	0.634176761987	0.60553678192	0.622196584407	0.57586426007	0.578019774242	0.627869755957	0.576366962249	0.612357363893	0.675735066507	0.576296899199	0.659721027129	0.636453501839	0.669450132728	0.619375754874	0.583830535076	0.586143916558	0.606816917448	0.598058815299	0.581871400076	0.590132366133	0.620394126385	0.606380626404	0.639587296604	0.592035621947	0.61822577701	0.598001535251	0.561480923949	0.537455243639	0.51199368733	0.602491796819	0.610102461515	0.592087890306	0.586673331388	0	0.622273850099	0.57024652525	0.545572698035	0.644692418588	0.620705882353	0.604720418006	0.6742532832	0.620833078956	0.608743059996	0.642899985722	0.619140693268	0.597408348925	0.61024743796	0.615216997097	0.60564063605	0.604352741943	0.614077230166	0.6156300796	0.606772845108	0.6389515394	0.668343410475	0.651817127606	0.651434838716	0.643239428597	0.632681178728	0.645373246273	0.648652716245	0.642068357918	0.621113804709	0.671374367568	0.673706623173	0.643146703264	0.621425295905	0.685638704445	0.6743076515	0.637017047003	0.644424120741	0.644745040373	0.691185821605	0.670444902124	0.620700257702	0.676664214554
CS.322	0.754203643787	0.633464592478	0.662988117056	0.729157006238	0.698207187851	0.685140244369	0.554743040961	0.673390833508	0.656316211251	0.643003916194	0.684129902519	0.720722939111	0.692730994377	0.702464619582	0.691036550117	0.518715552752	0.669912049655	0.696944809269	0.570323958111	0.681998615823	0.526853783239	0.610352663393	0.53373113513	0.66230324844	0.57691494062	0.69837806357	0.670701123776	0.609611324999	0.636627015743	0.632759397921	0.514616395468	0.633008636918	0.622961469496	0.550594415454	0.668661411259	0.606035645886	0.616793695597	0.514226924329	0.581582010259	0.56419129984	0.579163358197	0.60335952873	0.505884470171	0.534328929119	0.626042393746	0.498252180146	0.460703540422	0.573007425234	0.552631301905	0.496228949835	0.511074782824	0.545694755159	0.606374745721	0.553376112034	0.539952603272	0.515996110931	0.609358332331	0.53588714877	0.511472121713	0.604174480422	0.54190710199	0.712229864246	0.565387816943	0.610925735059	0.62037380707	0.639563958003	0.614333875707	0.549726488531	0.674170748668	0.591267278246	0.617193310292	0.634258695387	0.629327894107	0.653893081079	0.684861601303	0.669733579748	0.704337777357	0.71344556025	0.699857100408	0.695505296962	0.711910842195	0.72453226541	0.714489908524	0.709547946106	0.695381041426	0.710615072006	0.683090603596	0.638497043484	0.722288751966	0.674339263744	0.582805150788	0.671441283409	0.651135219058	0.653618803032	0.631608353645	0.662373185205	0.680747097874	0.669768428621	0.672884931835	0.665241448968	0.706176321161	0.675674540146	0.726101359579	0.703874520653	0.719887109394	0.668362699441	0.650862135311	0.572355708067	0.643084816355	0.628055091903	0.592734065616	0.624417839682	0.614798607098	0.607810961619	0.677232558234	0.57106588269	0.529702621359	0.623179320177	0.508522763022	0.695158036844	0.586176069406	0.501388522373	0.497338103126	0.523606400769	0.462201104679	0.622273850099	0	0.583709864568	0.604405404277	0.611228373817	0.617008305128	0.619968094912	0.509208175665	0.501781606667	0.557613418944	0.548990385926	0.603788906862	0.543620907814	0.504125084644	0.550157713108	0.611257732434	0.570393783839	0.50792766541	0.497355021019	0.69758922684	0.649056229725	0.687665404851	0.64871657658	0.65980729703	0.63651389832	0.538605479312	0.65565489896	0.605889892652	0.610763123723	0.674875276261	0.688299030707	0.625990729848	0.667456914839	0.599897893052	0.692192918226	0.670041077951	0.660130289245	0.693103476387	0.66835163312	0.713853537999	0.668526833803	0.672142166621	0.706895361496
CS.285	0.749391820632	0.666838711827	0.683498877727	0.755430065029	0.757073694419	0.667728706664	0.565940648244	0.645642395615	0.701856700113	0.638352479873	0.700224025347	0.7403327616	0.728170850353	0.719799406415	0.70964263899	0.626266367037	0.677178863577	0.686152889395	0.588669224634	0.680196855904	0.604114143984	0.593594461017	0.59111356923	0.722089709555	0.665797509317	0.673023952329	0.730129285964	0.671997481888	0.697141970355	0.615859544224	0.58285275868	0.70407065831	0.616866170739	0.647432890988	0.648818366769	0.60979418928	0.609034790506	0.567358022807	0.624526930683	0.575489890561	0.578307623964	0.680258606378	0.55620877554	0.570753021918	0.57782264925	0.614881568138	0.616092135689	0.596038986375	0.569175576774	0.573622239636	0.614983316605	0.628924832419	0.61223965331	0.654744353207	0.577167797969	0.615729157491	0.602973903939	0.610003346956	0.630123681768	0.653409858063	0.567842145923	0.741953334449	0.613428708153	0.681659618465	0.646293520091	0.700404575191	0.696293670285	0.582808595402	0.69034554373	0.665110294629	0.707979421408	0.654513113452	0.676635029865	0.702629707774	0.709831972538	0.720034394704	0.753594747271	0.726755086932	0.758452891528	0.741529220124	0.755490653963	0.743060990969	0.772325810462	0.770300170775	0.741563445437	0.761833828924	0.751557637939	0.694755817549	0.777094592145	0.709872537909	0.559195032655	0.692048594559	0.63408265359	0.702975943917	0.681012037141	0.675232549431	0.697428455239	0.720359118592	0.671865808907	0.689233845557	0.741876541604	0.666019410064	0.734543081324	0.678980451492	0.731939252438	0.67213913707	0.6536980664	0.634238475866	0.569492400503	0.552931233574	0.590960155927	0.605415452243	0.616291343289	0.629253893324	0.731790324752	0.647951570884	0.573798653184	0.596773414129	0.589386475267	0.647151311377	0.594379834984	0.604248795457	0.601521241037	0.590880045389	0.54838012595	0.57024652525	0.583709864568	0	0.614295602872	0.585387893015	0.684521236236	0.640636153659	0.612019684917	0.583956103705	0.650006823693	0.62695312311	0.619259039213	0.607316470173	0.622417481433	0.603078884467	0.642708333405	0.661549865491	0.631837225339	0.612694577876	0.715332909452	0.715331278744	0.745970959433	0.715809499291	0.709442192681	0.704361107315	0.630779709332	0.718778958828	0.669575625351	0.675355927937	0.703565293126	0.741005758748	0.648704313889	0.706921413656	0.657264503277	0.737136974776	0.736395158216	0.717751489182	0.732012339322	0.738245621508	0.768067082306	0.753181978799	0.703777199073	0.759706130051
CS.080	0.643272447345	0.554946905397	0.596763902134	0.611367904935	0.638914645929	0.613716720355	0.577058096068	0.580202639425	0.575371028173	0.625870687509	0.555475534669	0.603121778191	0.620862936475	0.593372050134	0.603479423715	0.590227205594	0.555266999748	0.58539865534	0.539004192828	0.513987760164	0.692614325801	0.647311023272	0.598002303222	0.582544603767	0.588259394339	0.561716424271	0.582633528639	0.551600304174	0.584695410617	0.574690379557	0.616542134244	0.597430355328	0.61091863452	0.582581636193	0.627507558801	0.666415230256	0.519354458071	0.59674567588	0.586209600685	0.542665935584	0.5245003337	0.564286565927	0.585989583956	0.652316304351	0.650894127814	0.602678292159	0.611688200109	0.598408263104	0.641869395079	0.577667675045	0.602991972145	0.576183324903	0.636901356075	0.593618585237	0.585464095484	0.583873445806	0.648853025252	0.585931551837	0.616917906119	0.592931177155	0.595003620578	0.620727876265	0.587385810843	0.596359829439	0.571151240746	0.56435101936	0.557206631639	0.662914771084	0.599822230546	0.575427856318	0.58128423231	0.665101284748	0.602997658486	0.589724148895	0.590678635683	0.597001505139	0.630757090983	0.603730834215	0.633883898039	0.608055297955	0.642659285578	0.64064560734	0.640503864063	0.651191347255	0.591183129382	0.637422358385	0.62711321798	0.58122037722	0.645508835209	0.636860401503	0.548038720526	0.532529811872	0.654038109968	0.581491698803	0.593143497398	0.535251787084	0.575009580827	0.588929874905	0.552408701901	0.582155597895	0.629101971877	0.576736044394	0.618440522068	0.624671800878	0.600541958842	0.576796711821	0.571664888611	0.55153922263	0.656188381766	0.653070431962	0.591892501175	0.603747038526	0.636442993953	0.584649359732	0.598125835898	0.573522065607	0.609443014921	0.626820517896	0.558562768395	0.629171312451	0.533698194404	0.540775230647	0.576579593107	0.58849417704	0.576000184174	0.545572698035	0.604405404277	0.614295602872	0	0.681402302496	0.558083457904	0.585476516182	0.67905429885	0.590141121621	0.575544052353	0.597690966429	0.661719270709	0.560590619421	0.586020947658	0.583282371439	0.623273344208	0.583395887566	0.563123518603	0.586297464869	0.574004480164	0.586035251659	0.610286289173	0.622844668601	0.584359926795	0.578308568073	0.613064578925	0.59042348563	0.617465446267	0.600410224421	0.584113882366	0.60103514135	0.684138960946	0.592881468816	0.589126862321	0.634764907948	0.638637147587	0.59609838873	0.594960763999	0.595856949336	0.638984340022	0.620759801936	0.585483640396	0.63189817617
CS.227	0.780235719256	0.74497165279	0.744128296286	0.809901390006	0.796834452538	0.724550773186	0.632000894953	0.734025752339	0.776279207402	0.693942283103	0.769361696256	0.786873418888	0.796572635457	0.796606999685	0.753195122602	0.692474651605	0.739295621916	0.740520957292	0.66994715292	0.744133886733	0.562152531269	0.586968209931	0.698859658214	0.768142962766	0.714797164477	0.72130037166	0.787013914649	0.746722068956	0.740281003582	0.716556801695	0.631227559769	0.751595793352	0.645587286975	0.715143575141	0.719061696391	0.576155658621	0.698180342819	0.656287035296	0.654566758408	0.67178138156	0.685345321599	0.731034888173	0.63039015962	0.596728787082	0.621165757808	0.659765245672	0.650323386338	0.649315341126	0.652897077732	0.636738056466	0.650303353638	0.711973887659	0.641041402303	0.704730926395	0.648776219054	0.680744741963	0.628222264953	0.686264256152	0.636332244751	0.722920994617	0.60378450444	0.810408217426	0.678182127373	0.746871959063	0.72905541314	0.752374958357	0.748422922042	0.662017990546	0.744053871335	0.720438475956	0.73169591773	0.681535725248	0.741177566321	0.777065828824	0.765041593999	0.774481704691	0.802432528717	0.776828275189	0.816461945945	0.783361745044	0.803206311403	0.813102160218	0.811370499278	0.821824196376	0.790412716005	0.792381553621	0.801478616014	0.739668623292	0.824208299718	0.780095768779	0.587151325165	0.759281107842	0.674907115924	0.760871300042	0.730475689608	0.732727968465	0.760475807596	0.77629626737	0.737412005284	0.730274099012	0.771797819671	0.721605913468	0.782491130933	0.713585671996	0.786673772823	0.729045977918	0.727835109154	0.695548780852	0.608426333896	0.589441900987	0.620937178819	0.623646903991	0.642569353564	0.672842572944	0.775632796519	0.696414111453	0.59522661702	0.629046255185	0.664975731833	0.69394409892	0.645691283399	0.672247626894	0.602778090514	0.640930500572	0.6201628503	0.644692418588	0.611228373817	0.585387893015	0.681402302496	0	0.757408776763	0.679948803934	0.583473003168	0.644633186313	0.711416238073	0.673936170994	0.630788547695	0.657113271439	0.690864876142	0.669856623216	0.727917241375	0.734188170356	0.666867376078	0.653098869226	0.761555087182	0.758617338963	0.79347183352	0.767797747801	0.759001573386	0.740032012215	0.663534833068	0.761892146696	0.719257921355	0.738343200273	0.747506257854	0.795947911076	0.661246019705	0.75791113463	0.706371161282	0.772447633377	0.772149295898	0.762133388491	0.765941795979	0.772291660174	0.817477682009	0.783309933365	0.766897173382	0.805744471363
CS.152	0.680946605348	0.589188837521	0.574859461884	0.555537260146	0.539361331	0.636079613252	0.635730578186	0.601728189431	0.51168339587	0.670884632487	0.549274459137	0.589701622218	0.56882468228	0.527316994945	0.634077495452	0.561994611866	0.589302217308	0.606528211237	0.530244141486	0.595035197945	0.715045914588	0.734311001784	0.582856587594	0.464193174245	0.497981392116	0.646546300609	0.477222490084	0.468237594817	0.520866051233	0.613546532443	0.650437532097	0.483648868721	0.678896000163	0.474914961047	0.674006925198	0.737415432909	0.616110214667	0.573301710483	0.556646683438	0.558114992486	0.566950364357	0.429396577442	0.596128255034	0.646552285945	0.696092250407	0.540793666086	0.582093323795	0.567073675115	0.687351435448	0.614802883291	0.647134537528	0.488537428718	0.692575636311	0.557604034206	0.59331330392	0.50846958023	0.696148241857	0.522628136148	0.634789381051	0.527450617936	0.628298320448	0.55523768775	0.551467966981	0.515283772738	0.545518277447	0.497539346522	0.525315804613	0.667485529528	0.632192530866	0.503087786653	0.547035192704	0.636322293885	0.503716084456	0.480583082689	0.502053896256	0.514465256018	0.556059454278	0.568772060987	0.511158184284	0.525232718399	0.540677724046	0.56789025794	0.507081520126	0.529080883203	0.525540506205	0.551614999923	0.470584431685	0.520622982368	0.532837784222	0.499968590611	0.612713311696	0.54397804333	0.663236950015	0.502148664285	0.566846712315	0.522335551275	0.540667634147	0.472305691728	0.558457914491	0.565269002672	0.582155156891	0.612629904904	0.635206717879	0.659208759487	0.541681025436	0.564679363624	0.584291971811	0.548969803183	0.72723694619	0.734548782332	0.638510355286	0.649720558712	0.614083991748	0.620791934682	0.490733488421	0.498759588566	0.618270247512	0.632842739149	0.55633986435	0.723750169327	0.62175729664	0.541916202916	0.602216357905	0.576423779094	0.580267322477	0.620705882353	0.617008305128	0.684521236236	0.558083457904	0.757408776763	0	0.616642645779	0.713830111131	0.58384288025	0.490542178741	0.621783561445	0.720171666537	0.574598026794	0.550039433647	0.576726406523	0.602235976068	0.452569062419	0.537058669056	0.575927984523	0.549933964847	0.512865466753	0.476779484731	0.50223747221	0.498790413898	0.560366229605	0.617609154354	0.535318142218	0.556414743742	0.538529461801	0.557776805546	0.479029824669	0.69063388771	0.527072463065	0.518814309715	0.592198671125	0.591913302033	0.480171243737	0.58104455376	0.457963131326	0.545917254274	0.535405927939	0.513485615043	0.495439123401
CS.339	0.729409499014	0.678322920088	0.612412928372	0.668225792545	0.654790186716	0.615543505847	0.612777959024	0.656399799504	0.640667692501	0.650463811568	0.672294866077	0.663344891469	0.681960193853	0.701624469625	0.65881742703	0.631872906312	0.639055492752	0.616197342551	0.615323234593	0.644229498971	0.64385770321	0.659899702087	0.608120315388	0.632135167627	0.566101212607	0.624209022992	0.60271552264	0.61808538729	0.583335876934	0.620760169447	0.580989627766	0.590743343481	0.618560314429	0.595484269387	0.681561047746	0.68136143269	0.645553880494	0.579454384232	0.542272474317	0.636451429731	0.606997584566	0.584557029029	0.573214717324	0.611747500548	0.596329134478	0.621238756343	0.636757561399	0.568145312025	0.665536812033	0.574235411692	0.657737083728	0.623248874457	0.641546396582	0.644444846133	0.596993049552	0.601163426993	0.63352645553	0.628379792188	0.613938891063	0.658994901184	0.578074392	0.706713338299	0.563941181212	0.61768063074	0.646822072714	0.577566316923	0.608466413641	0.654463937147	0.633506986498	0.557230414317	0.565629242583	0.619469172362	0.608571245587	0.642125800525	0.619023641198	0.632485068693	0.666502260273	0.643671531873	0.685794645696	0.635807803541	0.67674841863	0.71775812705	0.687415438549	0.680323101242	0.639123478681	0.665885177013	0.628954050038	0.589932894466	0.6681738329	0.653209440793	0.633239860505	0.658266216946	0.62507065114	0.594495462613	0.640749486119	0.58737300585	0.674147161026	0.606018403559	0.651344907122	0.619901212841	0.63910587815	0.598072601589	0.669586906949	0.616199413654	0.669340640047	0.589785848289	0.615219112338	0.618304358219	0.649170239219	0.625916765855	0.622483711386	0.622892131501	0.615444223568	0.614886049322	0.612220223104	0.555606440813	0.558620871887	0.636146125607	0.577886956719	0.69733702455	0.622435198478	0.606627621684	0.589956642984	0.597086342622	0.581509906043	0.604720418006	0.619968094912	0.640636153659	0.585476516182	0.679948803934	0.616642645779	0	0.635948056905	0.58570991193	0.646921810223	0.588757722225	0.652194522167	0.591546140462	0.63147067388	0.625938877094	0.642327668099	0.60794158881	0.614900910156	0.606431228216	0.662464477157	0.619385285858	0.650346492687	0.6042171181	0.60647041443	0.58999733683	0.57856436652	0.599972086845	0.585270046827	0.589276819816	0.59805162123	0.637325668662	0.641335207335	0.64554760454	0.548844010759	0.634958245425	0.614922549995	0.623899003793	0.606206368168	0.620994865027	0.678954661106	0.625469742271	0.604268388898	0.665162797346
CS.194	0.784903119674	0.722115966978	0.708908494907	0.791198248232	0.755519639716	0.721033248542	0.580142356305	0.720584001545	0.740649872937	0.701943295624	0.732819036974	0.771440425484	0.751941519834	0.783076124428	0.735340631457	0.615083941546	0.716812202071	0.731769735053	0.671517875828	0.725979229996	0.536601603393	0.603317825955	0.627864722259	0.728942544175	0.648572615818	0.745212646708	0.733600162496	0.704236434882	0.708650820151	0.695878482206	0.547701740918	0.70976567526	0.656431325666	0.67424967731	0.734205337118	0.576944841641	0.662191380162	0.5570387202	0.642576494741	0.645699243688	0.651941644713	0.671321621697	0.601312390504	0.507861384942	0.608149620478	0.584609486984	0.556146359455	0.64421104819	0.619661288706	0.552774161102	0.592181980468	0.656484715534	0.586770067515	0.658826023758	0.614428005382	0.617992528519	0.61729896801	0.640803345225	0.586834669443	0.68953781447	0.547859513099	0.770810571726	0.628540204252	0.687856434385	0.702359249224	0.696717179466	0.696094182738	0.586947409713	0.724151641664	0.656801310387	0.683174610147	0.646026115799	0.678582432168	0.736301162664	0.733155639085	0.729946365864	0.758012073184	0.768551787773	0.761492483456	0.754406539984	0.779019412584	0.779297678316	0.771658434518	0.770808847531	0.760563635627	0.761953774939	0.749859813301	0.698363735966	0.775929412378	0.743970679672	0.643350312405	0.744270246016	0.659842786682	0.705773632589	0.690952863652	0.717102830365	0.757139879461	0.725459241991	0.735864072038	0.706434294586	0.750687496911	0.73070163949	0.781585822764	0.751119527204	0.766123621092	0.718638640578	0.710233659666	0.638914542458	0.637706404339	0.628088233825	0.63182424946	0.637820351954	0.602489487822	0.627645815375	0.738685336084	0.659614481415	0.535372620651	0.637176227794	0.615823802093	0.702730454998	0.631716243646	0.59254941576	0.556203206227	0.576798177436	0.553012384895	0.6742532832	0.509208175665	0.612019684917	0.67905429885	0.583473003168	0.713830111131	0.635948056905	0	0.600205987339	0.647790493588	0.595115008702	0.591673272793	0.594808437015	0.606785937606	0.627261568442	0.674254415783	0.676553186569	0.620113945543	0.574478584912	0.758341242283	0.710888103487	0.756043707711	0.721035906987	0.720997711514	0.693900724822	0.583169377232	0.714920661061	0.660401649865	0.685472855757	0.717990278314	0.755034167896	0.586611329282	0.70537379758	0.662995191612	0.730110033616	0.72646567278	0.723852458663	0.740682570958	0.734104692567	0.770902106029	0.724835640685	0.725806056678	0.771462837454
