CS.199	CS.091	L.031.M1	CS.277	CS.280	L.006.M1	CS.297	CS.104	CS.257	CS.259	CS.357	CS.086	CS.093	L.033.M1	CS.019	CS.248	CS.118	CS.371.1	CS.186	CS.056	CS.230	CS.381	CS.062	CS.042	CS.072	CS.050	CS.040	CS.171	CS.388	CS.060	CS.205	CS.224	CS.375	CS.232	CS.380	CS.128	CS.376	CS.378	CS.213	CS.203	CS.236	CS.374	CS.126	CS.125	CS.302	CS.372	CS.386	CS.395	CS.214	CS.177	CS.254	CS.268	CS.348	CS.369	CS.147	CS.166	CS.323	CS.349	CS.178	CS.389	T.CS.041	T.CS.085	T.CS.050	T.CS.057	T.CS.067	T.CS.058	T.CS.029	T.CS.080	T.CS.034	T.CS.072	T.CS.046	T.CS.025	T.CS.071	T.CS.082	T.CS.079	T.CS.098	T.CS.115	T.CS.153	T.CS.180	T.CS.130	T.CS.107	T.CS.114	T.CS.117	T.CS.160	T.CS.106	T.CS.129	T.CS.159	T.CS.104	T.CS.100	T.CS.156	CS.087	L.024.M1	L.034.M1	CS.082	CS.237	CS.015	CS.103	CS.085	CS.110	CS.238	CS.088	CS.241	CS.246	CS.356	CS.006	CS.113	CS.387	CS.164	CS.191	CS.363	CS.308.0	CS.338	CS.234	CS.304	CS.364	CS.207	CS.311	CS.187	CS.274	CS.347.0	CS.227	CS.318	CS.080	CS.152	CS.343	CS.202	CS.158	CS.361	CS.194	CS.223	CS.112	CS.322	CS.319	CS.320	CS.321	CS.390	CS.145	CS.370	CS.255	CS.326	CS.262	CS.393	CS.253	CS.270	T.CS.036	T.CS.049	T.CS.064	T.CS.055	T.CS.066	T.CS.031	T.CS.026	T.CS.043	T.CS.061	T.CS.008	TFS.020	TFS.027	T.CS.045	TFS.025	TFS.021	T.CS.109	T.CS.157	T.CS.151	T.CS.166	T.CS.142	T.CS.152	T.CS.158	T.CS.095	T.CS.141
CS.080	0.562319116841	0.584395620989	0.599003459214	0.57814679057	0.626050834909	0.605423599255	0.596229911074	0.534249890106	0.603479423715	0.599621348378	0.602320696805	0.571305582355	0.603747678442	0.605166703903	0.554890016642	0.539004192828	0.513987760164	0.593242040541	0.626167098238	0.608558956159	0.603494490928	0.551600304174	0.544139602556	0.574690379557	0.582544603767	0.564941099564	0.578785195998	0.5787598175	0.655596557225	0.533485493844	0.652316304351	0.666415230256	0.586209600685	0.549015359309	0.586765633552	0.582581636193	0.585989583956	0.61091863452	0.616542134244	0.597430355328	0.627507558801	0.607189833184	0.564286565927	0.59674567588	0.650894127814	0.591937423024	0.636901356075	0.593618585237	0.598408263104	0.616917906119	0.602678292159	0.593642361431	0.592931177155	0.641869395079	0.577667675045	0.621367373627	0.583873445806	0.571530635889	0.603835675232	0.585464095484	0.590697296821	0.579617665471	0.574677683011	0.638472666241	0.56435101936	0.597588790458	0.571151240746	0.595355345014	0.609944606261	0.589724148895	0.587385810843	0.57570122006	0.596609980686	0.590678635683	0.595003620578	0.630757090983	0.63351229845	0.614618648805	0.603730834215	0.615897160984	0.62711321798	0.62436712643	0.597001505139	0.633883898039	0.660600619573	0.638831780074	0.646651264849	0.624291532351	0.63844064401	0.584845171251	0.576736044394	0.629101971877	0.593143497398	0.575009580827	0.548038720526	0.618440522068	0.552408701901	0.532529811872	0.563685159592	0.582155597895	0.624671800878	0.600541958842	0.581491698803	0.654038109968	0.535251787084	0.560060993171	0.562117050373	0.629171312451	0.598125835898	0.579186295673	0.564815089313	0.596779908066	0.626820517896	0.640772264803	0.622807287887	0.591892501175	0.571664888611	0.558562768395	0.609443014921	0.575545529841	0.681402302496	0.576000184174	0	0.558083457904	0.576579593107	0.640392588269	0.543563757889	0.613468673184	0.67905429885	0.58849417704	0.533698194404	0.604405404277	0.590141121621	0.540775230647	0.565171001872	0.583282371439	0.583395887566	0.586020947658	0.563123518603	0.560590619421	0.597690966429	0.623273344208	0.661719270709	0.586297464869	0.574004480164	0.613064578925	0.584359926795	0.592881468816	0.604796648791	0.586035251659	0.684138960946	0.59042348563	0.600410224421	0.617465446267	0.60103514135	0.622844668601	0.584113882366	0.589126862321	0.578308568073	0.63189817617	0.594960763999	0.620759801936	0.59609838873	0.638637147587	0.585483640396	0.595856949336	0.638984340022	0.634764907948
CS.152	0.604231087115	0.62545218816	0.517715808445	0.508118608873	0.526069377314	0.563623127212	0.496317208474	0.520785684392	0.634077495452	0.529432725493	0.520331511531	0.575042418937	0.558222907644	0.60031583782	0.533061041115	0.530244141486	0.595035197945	0.554616460594	0.586906229792	0.612277620142	0.663170647696	0.468237594817	0.517262712279	0.613546532443	0.464193174245	0.675931669217	0.598311649186	0.596919391899	0.668036101277	0.613251573848	0.646552285945	0.737415432909	0.556646683438	0.514871867178	0.463253023987	0.474914961047	0.596128255034	0.678896000163	0.650437532097	0.483648868721	0.674006925198	0.611281329928	0.429396577442	0.573301710483	0.696092250407	0.536786461778	0.692575636311	0.557604034206	0.567073675115	0.634789381051	0.540793666086	0.609392887643	0.527450617936	0.687351435448	0.614802883291	0.608909515251	0.50846958023	0.528606388654	0.524919691926	0.59331330392	0.513443296275	0.488966869717	0.585853607905	0.665979324483	0.497539346522	0.517908840306	0.545518277447	0.558488496334	0.491972913195	0.480583082689	0.551467966981	0.502619472861	0.485127750143	0.502053896256	0.628298320448	0.556059454278	0.510419252241	0.542886333492	0.568772060987	0.4783909339	0.470584431685	0.584928908196	0.514465256018	0.511158184284	0.517972698894	0.512953172831	0.5723908431	0.517983397323	0.56863444304	0.508806888432	0.612629904904	0.582155156891	0.566846712315	0.540667634147	0.612713311696	0.635206717879	0.558457914491	0.54397804333	0.614911061733	0.565269002672	0.659208759487	0.541681025436	0.502148664285	0.663236950015	0.522335551275	0.569653847564	0.511915722326	0.723750169327	0.490733488421	0.57534168423	0.655637951006	0.555735537155	0.632842739149	0.638379867711	0.666455256041	0.638510355286	0.584291971811	0.55633986435	0.618270247512	0.654730355633	0.757408776763	0.580267322477	0.558083457904	0	0.602216357905	0.627793965927	0.619763534267	0.60397105524	0.713830111131	0.576423779094	0.62175729664	0.617008305128	0.58384288025	0.541916202916	0.511552080184	0.576726406523	0.452569062419	0.550039433647	0.537058669056	0.574598026794	0.621783561445	0.602235976068	0.720171666537	0.575927984523	0.549933964847	0.617609154354	0.498790413898	0.527072463065	0.511197350805	0.512865466753	0.69063388771	0.535318142218	0.538529461801	0.556414743742	0.479029824669	0.50223747221	0.557776805546	0.518814309715	0.560366229605	0.495439123401	0.58104455376	0.535405927939	0.480171243737	0.591913302033	0.513485615043	0.457963131326	0.545917254274	0.592198671125
CS.343	0.621465802655	0.567247007776	0.628012729718	0.606835428081	0.664365922501	0.67084937419	0.622042165869	0.628950086549	0.665737253071	0.66094230957	0.615171770936	0.684538497174	0.704346484241	0.652450087859	0.616485712307	0.561642927999	0.659456833568	0.5996571251	0.676268835593	0.595505497487	0.590617950666	0.610983748037	0.646693669821	0.600375709506	0.641256849996	0.644087639112	0.699181853071	0.658820181232	0.64997724924	0.604076919122	0.517393129484	0.555298489428	0.538961593012	0.626202825007	0.619218365474	0.562995487235	0.502693152609	0.611660340002	0.524332726757	0.61437403687	0.644404105624	0.545321760268	0.570490603616	0.507250710087	0.589905751887	0.532358061111	0.567309055271	0.575457274977	0.558793472228	0.526856002195	0.537414136833	0.590307889386	0.622788692082	0.65229982255	0.513891172051	0.595085955567	0.522684054679	0.564063633054	0.635985084335	0.544239494025	0.634008110651	0.616354526624	0.634448561752	0.608842425876	0.61977480967	0.635589498592	0.62072631615	0.585437589414	0.644911836663	0.641937395044	0.577551768559	0.585983069466	0.629992527415	0.631293574	0.547344506361	0.677029474776	0.68238790901	0.684465610126	0.665365420137	0.650191479999	0.660789143676	0.686678400724	0.626938316043	0.676391220363	0.691569859131	0.676972304017	0.710181804404	0.686623816616	0.697288409908	0.612222726332	0.641930285381	0.664585080447	0.626004423801	0.673486019036	0.564338089379	0.689439901088	0.651236546695	0.665510672213	0.597037723491	0.631265087916	0.697829603893	0.680811775233	0.629083079882	0.629737228977	0.616720855959	0.6476782538	0.526653901084	0.684450226764	0.646955392894	0.524129328823	0.608555220543	0.578178172626	0.601987159581	0.645085724825	0.575989241354	0.55944035546	0.641595881033	0.533463427018	0.534188180025	0.584771577546	0.602778090514	0.47833167163	0.576579593107	0.602216357905	0	0.650457881367	0.593285180319	0.592706612016	0.556203206227	0.521738461644	0.612183658263	0.497338103126	0.498451358848	0.506718562878	0.62978175214	0.527908060292	0.588608433354	0.55646808384	0.521902951045	0.518167876262	0.567538885048	0.616145345727	0.646886460816	0.547649847926	0.659219864725	0.540666062452	0.636213368056	0.623535822054	0.661540200691	0.627296950601	0.653730743525	0.613831940349	0.598404072428	0.594538794801	0.66778725955	0.652753587519	0.632966779915	0.563085840918	0.621944548727	0.677515758584	0.646769578828	0.640654924991	0.600647041132	0.651683843736	0.632820983971	0.627575659141	0.696063665426	0.65941753648
CS.202	0.637723208704	0.653960598354	0.676598635382	0.627689992089	0.678938612717	0.669774346021	0.617021652853	0.636822426172	0.649229131108	0.641124647702	0.630981763408	0.666360710184	0.653531494452	0.588933817418	0.635216317998	0.646909027674	0.617348485264	0.569688594635	0.673888088775	0.676709408754	0.610988343497	0.624025149324	0.594075318185	0.593361373375	0.615100905568	0.683460756245	0.648896609047	0.650582837725	0.597519007782	0.615761617023	0.664727299884	0.692734048434	0.546807631242	0.634657668838	0.627341296056	0.62108448035	0.619736600328	0.631785460831	0.624748835641	0.622554810142	0.67547206228	0.641061772404	0.583140845341	0.629955988092	0.623571219617	0.654861232569	0.649862394692	0.663210199527	0.563670891137	0.645292066606	0.668168078637	0.670183948213	0.653770926421	0.679843656613	0.625070373314	0.665291486462	0.653450791529	0.659433818936	0.624025318666	0.621927844789	0.620058636691	0.623105550175	0.59268843598	0.619037395924	0.606875702701	0.619133587187	0.644349593303	0.594820969498	0.610966398403	0.632899088877	0.605514562785	0.611074345151	0.637681526899	0.601450637283	0.619867447779	0.68620192549	0.668476608541	0.669840674267	0.667558962034	0.649779831116	0.653745471805	0.678707554714	0.637917478627	0.687744127155	0.687617812268	0.662475682082	0.689185171227	0.674018254003	0.69860920895	0.620988132301	0.623139688864	0.664533079763	0.669034264967	0.66036473048	0.631328876172	0.654345521844	0.64193534721	0.666144819336	0.67082730667	0.649801395114	0.644043671526	0.653583880084	0.626499482472	0.607275147608	0.614741690605	0.607975495349	0.586440583099	0.702330361182	0.637917556477	0.623128618574	0.618363895382	0.661220125486	0.61241244956	0.635508229298	0.61003633541	0.619249209539	0.630027017364	0.627337496305	0.605753060208	0.645346212233	0.706850939497	0.645992295295	0.640392588269	0.627793965927	0.650457881367	0	0.640371804314	0.601152501834	0.701104849528	0.626678117165	0.618968573836	0.666075350278	0.652487517443	0.615203116936	0.603585918129	0.65743836401	0.623158299789	0.673956966439	0.64678999473	0.599505526406	0.624302400393	0.649588998445	0.66735343159	0.660461313243	0.664071458947	0.644858598246	0.630049021767	0.655531301091	0.663603759036	0.600183440912	0.661980649481	0.605458687052	0.590585248737	0.582117940325	0.658508923644	0.618535715857	0.614417968082	0.597558000864	0.623220870934	0.662787433113	0.605442783729	0.655974350681	0.61728111175	0.632141664166	0.596499079382	0.644521473202	0.690541976496	0.644175008266
CS.158	0.564071554862	0.608201042985	0.627494978631	0.610145455179	0.666855756448	0.633354820679	0.64385221043	0.571482883887	0.59209289659	0.654761567805	0.647371061146	0.60062166618	0.620773495954	0.636033502238	0.606547228358	0.565399417873	0.525250731808	0.626526879479	0.644473605956	0.580196553426	0.596822460267	0.62408418142	0.58340842899	0.576257763989	0.618701090978	0.565821679688	0.619193775435	0.560721808171	0.680890972937	0.564421063526	0.631488596466	0.670966060946	0.58930392303	0.570960990965	0.65655871785	0.600594569429	0.571022453657	0.603111810097	0.578489912428	0.639222467363	0.581866874234	0.587635618477	0.625857575505	0.594521078065	0.641738688481	0.603613104229	0.634058998716	0.617335405702	0.629797672724	0.646934570786	0.614747716765	0.607948343578	0.617341388797	0.626207418926	0.603612548331	0.637605325549	0.614494959468	0.620855757114	0.644301086141	0.606631869272	0.616238491098	0.630963117849	0.604981200458	0.656713557139	0.630166234115	0.630288982262	0.584056332015	0.646324794552	0.649373556379	0.637981300721	0.623835404521	0.627202073483	0.652725442942	0.639141180756	0.614466086151	0.660139982042	0.677587310895	0.639001119641	0.620589109816	0.660449000226	0.688695774377	0.630260513691	0.655607908466	0.684187122096	0.708698339546	0.680808102514	0.682955738089	0.673206907508	0.656991843836	0.641232354606	0.5825797856	0.661097706696	0.613082136575	0.590438157868	0.521307405572	0.64561012	0.577329155183	0.541801221483	0.545093521176	0.598624567182	0.640361978171	0.652181098343	0.628413717467	0.649077013044	0.58829171822	0.606148631547	0.605976254905	0.570291655166	0.648256048895	0.585247612345	0.551236147412	0.577829668394	0.604291061746	0.630959017007	0.623454925779	0.598460420525	0.592248715678	0.602152268832	0.612011415789	0.586182143053	0.665414960395	0.576904477698	0.543563757889	0.619763534267	0.593285180319	0.640371804314	0	0.61569020576	0.639717867733	0.595133162157	0.483595846201	0.620675960369	0.61012351238	0.584379028798	0.62059250257	0.59951338493	0.639674330563	0.616645880683	0.587833596181	0.603560906424	0.608478977153	0.592406557503	0.646450184033	0.627587588694	0.604393639319	0.636059129927	0.638788401665	0.632050986099	0.680536442488	0.621757600944	0.665396761247	0.63652571055	0.637451110314	0.652846363288	0.666715178821	0.656870681969	0.631532253683	0.63796456751	0.653124288875	0.681151248101	0.635372274267	0.676577840166	0.639987934016	0.674344339983	0.645472883226	0.660689155174	0.684316722432	0.666363331683
CS.361	0.626895729219	0.620209294098	0.664728918181	0.613534042583	0.682985179559	0.667799014615	0.634901394302	0.615654757827	0.667416967118	0.662357768254	0.643183890846	0.676947330242	0.690225216764	0.620794342109	0.624075885426	0.603041731986	0.62681384895	0.565077472994	0.697832101391	0.624198814407	0.557402921064	0.621554694398	0.61674861498	0.596016482109	0.64850752113	0.64727789699	0.679128710401	0.654785746927	0.598149580705	0.612539160801	0.596728556432	0.659432988997	0.522847654842	0.643003821219	0.649779695906	0.573334762342	0.575210392154	0.613331990916	0.568606326649	0.621010579325	0.671175554193	0.596910062016	0.591385691215	0.554211557342	0.598815499028	0.60689669303	0.635820656898	0.605868953348	0.522832010573	0.604661190074	0.584614868049	0.635766086074	0.64349711297	0.609028116138	0.540712302734	0.625245080341	0.582907763515	0.616246886555	0.612356560628	0.582973615046	0.621334297774	0.639113811335	0.608013624046	0.599749812655	0.614537793117	0.615825344387	0.612717856045	0.606009719181	0.62004150707	0.666706649108	0.572228668864	0.6129259496	0.65214211045	0.626154389166	0.562302094159	0.69736195022	0.704862435416	0.703240211321	0.66227015093	0.638837371063	0.673844717038	0.7075868557	0.667319018418	0.701419102104	0.721652972075	0.67829626543	0.730793647139	0.70225367803	0.708050827328	0.632138878563	0.614225560477	0.678591367814	0.641177111468	0.668995696183	0.597139256576	0.681910961569	0.641842619021	0.677793674871	0.615496866182	0.655891429002	0.632781980262	0.687846868281	0.619277545596	0.607652917489	0.614312916979	0.619662834782	0.543167546005	0.672987498722	0.66251249141	0.575483294256	0.589341993216	0.609769376022	0.621502121878	0.640982180148	0.586436088075	0.612528430044	0.590159348115	0.561395404756	0.554536899989	0.625928653632	0.653825579573	0.569852263095	0.613468673184	0.60397105524	0.592706612016	0.601152501834	0.61569020576	0	0.631127863618	0.552610710219	0.585387118862	0.57982121521	0.563718726667	0.589137497896	0.621484518886	0.622430397561	0.566817730052	0.596635086674	0.608038772445	0.600344486005	0.602886657536	0.573969273332	0.636299393292	0.578026224015	0.680316041214	0.622336565707	0.658844744486	0.641365473553	0.679778120813	0.634717786072	0.638058569358	0.638850487751	0.597213395561	0.588927935609	0.680634264993	0.64466124325	0.619554983742	0.596137458964	0.653730716139	0.694066342612	0.64782893338	0.669049982066	0.619527866011	0.65126611379	0.617587542281	0.645159689524	0.714597598392	0.654279780374
CS.194	0.720830803965	0.664982165957	0.736038038009	0.678860535518	0.75382051263	0.756183137417	0.717063238287	0.723154900087	0.735340631457	0.731845487908	0.719361266187	0.764665159578	0.772562014955	0.733234210835	0.727121730672	0.671517875828	0.725979229996	0.643861189887	0.752039760551	0.678893309495	0.651970641515	0.704236434882	0.7306264774	0.695878482206	0.728942544175	0.698337197879	0.76279202434	0.753887177966	0.638881015727	0.664455160637	0.507861384942	0.576944841641	0.642576494741	0.724333449168	0.726303939213	0.67424967731	0.601312390504	0.656431325666	0.547701740918	0.70976567526	0.734205337118	0.605476935323	0.671321621697	0.5570387202	0.608149620478	0.638146594418	0.586770067515	0.658826023758	0.64421104819	0.586834669443	0.584609486984	0.680329761679	0.68953781447	0.619661288706	0.552774161102	0.622756593941	0.617992528519	0.642244432016	0.70332192715	0.614428005382	0.707710123303	0.710757894735	0.709168932431	0.607524578143	0.696717179466	0.703568371017	0.702359249224	0.63704732244	0.743757078803	0.736301162664	0.628540204252	0.699869211492	0.701479361548	0.733155639085	0.547859513099	0.758012073184	0.77450041151	0.768011633234	0.768551787773	0.722802099565	0.749859813301	0.764841382506	0.729946365864	0.761492483456	0.7827064725	0.756049349963	0.793172241963	0.786156450143	0.773887650814	0.741587119859	0.73070163949	0.750687496911	0.690952863652	0.757139879461	0.643350312405	0.781585822764	0.735864072038	0.744270246016	0.616147706215	0.706434294586	0.751119527204	0.766123621092	0.705773632589	0.659842786682	0.717102830365	0.728516997436	0.622557177096	0.702730454998	0.738685336084	0.589881887139	0.67062079005	0.653373226011	0.637176227794	0.709806678836	0.619708288764	0.63182424946	0.710233659666	0.615823802093	0.535372620651	0.608418026284	0.583473003168	0.553012384895	0.67905429885	0.713830111131	0.556203206227	0.701104849528	0.639717867733	0.631127863618	0	0.576798177436	0.631716243646	0.509208175665	0.600205987339	0.59254941576	0.712241276174	0.627261568442	0.676553186569	0.606785937606	0.620113945543	0.594808437015	0.595115008702	0.674254415783	0.591673272793	0.574478584912	0.758341242283	0.583169377232	0.720997711514	0.70537379758	0.762896218668	0.710888103487	0.586611329282	0.714920661061	0.685472855757	0.660401649865	0.755034167896	0.721035906987	0.717990278314	0.662995191612	0.693900724822	0.771462837454	0.740682570958	0.724835640685	0.723852458663	0.72646567278	0.725806056678	0.734104692567	0.770902106029	0.730110033616
CS.223	0.631294094021	0.575314251163	0.593564658834	0.568369321582	0.67526973762	0.662443645633	0.625299534379	0.622977153599	0.660818300534	0.633739844272	0.65269741548	0.651892330973	0.685178954357	0.650311329196	0.633202927314	0.531597712269	0.656338072475	0.569777753141	0.664589812165	0.567180926257	0.563420739818	0.562015328136	0.63418654013	0.608208917219	0.610383352765	0.658549070632	0.669103208884	0.663139834129	0.631376447435	0.605946755206	0.551733487482	0.609967713298	0.555169446541	0.584802239543	0.610889084433	0.510716140163	0.502468855322	0.629549520518	0.554936619685	0.627361426905	0.659884034791	0.564628756424	0.536617707392	0.466959863723	0.604838287235	0.476599524337	0.602717345716	0.512002225836	0.509424192278	0.538813723194	0.474907510038	0.56838320734	0.553789510139	0.555872123114	0.506508306733	0.5190476826	0.467356280031	0.496859728011	0.569138773424	0.495123984982	0.615960023355	0.614946858876	0.627877412418	0.614396557223	0.61424632832	0.601515333718	0.594500664767	0.59710794886	0.640802494286	0.608418291225	0.560856911086	0.597656476817	0.606413728121	0.648439244923	0.529245023933	0.687611414064	0.65881289307	0.668131856276	0.656338544696	0.611734680991	0.653898288654	0.691942120479	0.635747602845	0.652768368661	0.68796749849	0.642351277547	0.70424249404	0.674418845326	0.684840545307	0.634060689064	0.647751502005	0.679287427966	0.632125869586	0.633073199581	0.557280355987	0.694704924497	0.632498656081	0.640465427847	0.581445755199	0.634672741574	0.692342796705	0.674777624725	0.609478263965	0.638045528706	0.62860058578	0.649204714953	0.497491087219	0.677054462749	0.649378230208	0.518016566031	0.600793470509	0.573235079754	0.573774713237	0.62380468568	0.572278569832	0.571735901843	0.603276986116	0.496757785313	0.529253250565	0.604491554385	0.640930500572	0.496420517123	0.58849417704	0.576423779094	0.521738461644	0.626678117165	0.595133162157	0.552610710219	0.576798177436	0	0.577132925691	0.523606400769	0.494395574462	0.486663876065	0.639164456714	0.505052118646	0.534301803758	0.520053089826	0.538494129034	0.525837171687	0.573838657912	0.599533905986	0.61939127263	0.510541809768	0.645496554679	0.568238337351	0.615901265738	0.621269813295	0.668485110599	0.638668130325	0.63787165124	0.628331911693	0.568657324754	0.615982441647	0.654710029784	0.645391738171	0.632966634739	0.595321861866	0.633164273089	0.663990588526	0.669528792835	0.649081041931	0.596907509752	0.667086675904	0.616576529709	0.633933707486	0.695377987695	0.678433306867
CS.112	0.585920331157	0.622108829513	0.622570284186	0.583219840375	0.684947815559	0.634529460237	0.634879483911	0.575076773746	0.601581358496	0.643361837387	0.640222666374	0.605052331695	0.616083690469	0.623095301277	0.584372968623	0.569423969779	0.556604978303	0.604158269202	0.640204544661	0.561197555801	0.584339376173	0.602255127674	0.582762710272	0.595237057022	0.6233693634	0.552583235955	0.617189058531	0.572489824207	0.650594397846	0.530175143088	0.630305417872	0.682527847485	0.583203573717	0.562722125921	0.642188461049	0.5966408501	0.56858087459	0.583448174296	0.554260882744	0.639985081015	0.593547016318	0.575283462832	0.613218184447	0.589463221021	0.62868295802	0.585340822557	0.634627468564	0.580761872955	0.604902121065	0.630620411545	0.584395408073	0.589624910505	0.610648919013	0.579149439339	0.583211319913	0.604450805568	0.610531135056	0.613795991525	0.603317341339	0.583490582497	0.620450977045	0.631445882799	0.595012037805	0.631396456216	0.632107490703	0.609802850903	0.562533089319	0.615433267886	0.64315370481	0.648452087343	0.58273799293	0.623533920183	0.658432849549	0.638211484492	0.59788849579	0.661090929605	0.675289697535	0.642700977785	0.608569328503	0.646849646614	0.682543060984	0.630621645347	0.659873688438	0.682185806963	0.704270290273	0.656537463184	0.678773250949	0.683515581266	0.658723726577	0.631428255696	0.600797061852	0.675180269155	0.589079259089	0.580842581139	0.521679589725	0.639312233116	0.550445169897	0.558779751915	0.532749613173	0.611461341	0.647359651932	0.652589699919	0.621176728083	0.643632807728	0.57606559044	0.583469429108	0.582480385785	0.581867781581	0.646057475922	0.56722949596	0.5353751494	0.556770903446	0.595234853939	0.613501992725	0.606158857122	0.607864683138	0.569732093109	0.568114944262	0.611952961389	0.593657361337	0.645691283399	0.557786818604	0.533698194404	0.62175729664	0.612183658263	0.618968573836	0.483595846201	0.585387118862	0.631716243646	0.577132925691	0	0.586176069406	0.585768662214	0.576441973726	0.62638222421	0.613470154889	0.61240436264	0.587142391692	0.582320649056	0.586351962662	0.586887075976	0.582852677132	0.62407966209	0.555134733644	0.613880592371	0.615296705327	0.634673138274	0.628315533621	0.672440608983	0.61302271515	0.624915929767	0.653333821763	0.638732885665	0.625343707649	0.664324535484	0.64284488086	0.630634036196	0.62939407185	0.643305965582	0.677684382269	0.633476241127	0.666215265068	0.64590169481	0.678036317809	0.627652503842	0.654006289296	0.678099739856	0.657824611475
CS.322	0.640938288166	0.61093121022	0.672630632564	0.621877898368	0.712436220487	0.67097727701	0.660064770987	0.663728113031	0.691036550117	0.679401396401	0.669383156278	0.705854240708	0.700282918188	0.671318003434	0.659082298322	0.570323958111	0.681998615823	0.585172185907	0.702505180235	0.586511324371	0.587025219906	0.609611324999	0.664662538512	0.632759397921	0.66230324844	0.668751927217	0.712442717885	0.696675154378	0.676289586001	0.607394927976	0.534328929119	0.606035645886	0.581582010259	0.632526443548	0.648819477104	0.550594415454	0.505884470171	0.622961469496	0.514616395468	0.633008636918	0.668661411259	0.543494405572	0.60335952873	0.514226924329	0.626042393746	0.524564921218	0.606374745721	0.553376112034	0.573007425234	0.511472121713	0.498252180146	0.580350588417	0.604174480422	0.552631301905	0.496228949835	0.537927203324	0.515996110931	0.542859707029	0.586283247779	0.539952603272	0.645622582522	0.645165783621	0.665514845953	0.591021684577	0.639563958003	0.635759869745	0.62037380707	0.596932844636	0.667583067644	0.653893081079	0.565387816943	0.624072753164	0.651882876387	0.684861601303	0.54190710199	0.704337777357	0.716469508547	0.703702322559	0.71344556025	0.669100335019	0.683090603596	0.72317279479	0.669733579748	0.699857100408	0.727502337262	0.686382906088	0.725880256758	0.713400000442	0.691933253921	0.671542752132	0.675674540146	0.706176321161	0.631608353645	0.680747097874	0.582805150788	0.726101359579	0.672884931835	0.671441283409	0.566002183684	0.665241448968	0.703874520653	0.719887109394	0.653618803032	0.651135219058	0.662373185205	0.675974962177	0.542055199312	0.695158036844	0.677232558234	0.483674207978	0.625945785476	0.559506166892	0.623179320177	0.670564795565	0.577326503733	0.592734065616	0.650862135311	0.508522763022	0.529702621359	0.555490790302	0.611228373817	0.462201104679	0.604405404277	0.617008305128	0.497338103126	0.666075350278	0.620675960369	0.57982121521	0.509208175665	0.523606400769	0.586176069406	0	0.501781606667	0.501388522373	0.657438978311	0.550157713108	0.570393783839	0.504125084644	0.50792766541	0.543620907814	0.548990385926	0.611257732434	0.603788906862	0.497355021019	0.69758922684	0.538605479312	0.65980729703	0.667456914839	0.699440015429	0.649056229725	0.625990729848	0.65565489896	0.610763123723	0.605889892652	0.688299030707	0.64871657658	0.674875276261	0.599897893052	0.63651389832	0.706895361496	0.693103476387	0.668526833803	0.660130289245	0.670041077951	0.672142166621	0.66835163312	0.713853537999	0.692192918226
CS.319	0.630833952255	0.56948650895	0.61920519999	0.57104404004	0.672617721329	0.646002209073	0.617320651405	0.605091491961	0.679715643257	0.638569567436	0.629609573223	0.682462913877	0.704975311819	0.669453216098	0.633340175294	0.528840907298	0.660101977952	0.585890153815	0.683569869266	0.546371064309	0.546061367253	0.566295372772	0.642777867933	0.600841714996	0.634943765426	0.676259962551	0.676075287194	0.654130818309	0.643226254919	0.597318242568	0.532529397739	0.636700601089	0.558872824952	0.618520257819	0.587438195641	0.503227974299	0.473592180107	0.63878953225	0.498478468097	0.593757383647	0.646009901315	0.542498044322	0.556233224994	0.480528869595	0.57536322616	0.486716450708	0.604762268029	0.539006652597	0.535589405594	0.574188444395	0.512834481736	0.601375608485	0.548912244392	0.613091992725	0.504378723901	0.538810595249	0.458512542355	0.489014263044	0.613582778838	0.523978989084	0.626696380189	0.616597292696	0.626649760833	0.596677846399	0.619053952987	0.621185484914	0.616545085097	0.604557482869	0.628377465475	0.620270286803	0.542926341455	0.593256676686	0.604687434033	0.632285197067	0.556659347168	0.682133957325	0.687356447753	0.686742412414	0.657243739356	0.643781607345	0.649875115538	0.693107453902	0.640565935408	0.66025779276	0.693906015093	0.658677548244	0.690503181061	0.683105675957	0.675512313268	0.643634398106	0.653992479995	0.684672809926	0.615783398069	0.654470181827	0.58584407278	0.693956374962	0.643909220728	0.647863802343	0.619746044782	0.633464931971	0.687367622862	0.671079997262	0.597129789453	0.645108699449	0.632663431088	0.650436581915	0.488624990589	0.702148822606	0.654894935313	0.506180173637	0.585358503136	0.561106212167	0.606502570521	0.627382201445	0.555054341275	0.580459420243	0.632756083177	0.489751536879	0.518707341328	0.596766109365	0.644633186313	0.432685998575	0.590141121621	0.58384288025	0.498451358848	0.652487517443	0.61012351238	0.563718726667	0.600205987339	0.494395574462	0.585768662214	0.501781606667	0	0.499260940639	0.620134117314	0.514732057252	0.517463999687	0.497239731906	0.506622293875	0.508426523812	0.528655149612	0.628970403798	0.654587884029	0.519682672025	0.664757266388	0.518104149132	0.630047111925	0.647238550976	0.675634011065	0.636539325832	0.663899862822	0.638708160988	0.540430859614	0.588520786444	0.660730739271	0.619133062786	0.642151927807	0.55980447671	0.649833622544	0.665554560072	0.680282750651	0.644190318607	0.615121218305	0.658504085852	0.642056449922	0.628998402636	0.692335275262	0.671656865116
