CS.022	CS.101	CS.036	L.022.M1	L.004.M1	CS.143	CS.260	CS.264	CS.265	L.036.M1	CS.003	CS.002	CS.296	CS.099	CS.354	CS.064	CS.230	CS.287	CS.360	CS.122	CS.076	CS.137	CS.365	CS.058	CS.040	CS.186	CS.248	CS.050	CS.161	CS.056	CS.378	CS.213	CS.292	CS.282	CS.224	CS.232	CS.374	CS.128	CS.136	CS.302	CS.236	CS.041	CS.380	CS.376	CS.375	CS.214	CS.181	CS.148	CS.369	CS.182	CS.359	CS.268	CS.372	CS.256	CS.254	CS.386	CS.178	CS.348	CS.129	CS.147	T.CS.019	T.CS.056	T.CS.071	T.CS.085	T.CS.057	T.CS.080	T.CS.022	T.CS.020	T.CS.089	T.CS.050	T.CS.082	T.CS.059	T.CS.058	T.CS.052	T.CS.035	T.CS.139	T.CS.124	T.CS.107	T.CS.132	T.CS.122	T.CS.153	T.CS.115	T.CS.100	T.CS.180	T.CS.147	T.CS.167	T.CS.111	T.CS.105	T.CS.091	T.CS.117	CS.110	CS.082	CS.088	CS.015	CS.006	CS.356	CS.085	L.034.M1	CS.087	CS.238	CS.241	CS.242	CS.103	L.024.M1	CS.246	CS.364	CS.358	CS.234	CS.044	CS.338	CS.336	CS.187	CS.308.0	CS.330	CS.274	CS.191	CS.345.0	CS.233	CS.188	CS.228	CS.319	CS.322	CS.163	CS.152	CS.194	CS.080	CS.331	CS.339	CS.227	CS.158	CS.320	CS.343	CS.285	CS.321	CS.361	CS.393	CS.145	CS.370	CS.255	CS.253	CS.262	CS.270	CS.326	CS.390	T.CS.008	T.CS.043	TFS.021	T.CS.049	T.CS.026	TFS.025	TFS.027	T.CS.061	T.CS.045	T.CS.031	T.CS.064	TFS.022	T.CS.055	T.CS.066	TFS.020	T.CS.157	T.CS.166	T.CS.151	T.CS.152	T.CS.141	T.CS.142	T.CS.095	T.CS.158	T.CS.109
T.CS.008	0.653412500667	0.645755028975	0.675627947096	0.67118688274	0.577847075612	0.624466484115	0.567658933388	0.670735648361	0.684785023821	0.543943991263	0.664716573578	0.66965463631	0.582311183618	0.658941824956	0.601977568725	0.632819882349	0.613903865157	0.624255490034	0.571870553168	0.640398573561	0.676026238443	0.53298585658	0.539726270014	0.635262991977	0.633388696321	0.684348207127	0.638154139437	0.684138484164	0.641075115855	0.661262357618	0.673698410203	0.616141728541	0.639712222671	0.618494833656	0.706861373072	0.644261935255	0.633315165068	0.581576016325	0.638813943981	0.629721980459	0.717149569777	0.621965249892	0.520021987083	0.586382744478	0.555931211427	0.605154199497	0.624634697919	0.662403028019	0.724854738975	0.584518356949	0.699937463981	0.703427143586	0.62546251145	0.633149846571	0.617809014315	0.681121822273	0.591639241377	0.626563127267	0.628791100215	0.611061162198	0.582754273641	0.61624289693	0.515726587124	0.527508124282	0.602133926858	0.520254558273	0.561046696527	0.655657777675	0.520272802598	0.584050499746	0.537333749146	0.669951126791	0.565908065448	0.568753338161	0.521600550043	0.618244767219	0.627430538028	0.564041617645	0.651298854205	0.540438609859	0.648603805735	0.631217438297	0.632429026073	0.65705408638	0.617210771625	0.577473668368	0.523676017097	0.72271878048	0.61117897918	0.589451455997	0.655788323394	0.668973373483	0.629072774347	0.626166089067	0.589099285816	0.608599584705	0.653183868373	0.602537233708	0.586397399489	0.623667637277	0.615823950269	0.556625627708	0.667777160254	0.623676439547	0.596728206638	0.649291838048	0.683400244982	0.65661907491	0.529668661591	0.637291910834	0.534268635277	0.591243741074	0.65015875926	0.598041156493	0.592868545405	0.549296315067	0.720349533337	0.688293132027	0.539258740449	0.645969214939	0.588520786444	0.605889892652	0.648652716245	0.556414743742	0.660401649865	0.617465446267	0.615342888606	0.585270046827	0.719257921355	0.652846363288	0.579544641808	0.594538794801	0.669575625351	0.527084715009	0.588927935609	0.62624371415	0.518681641392	0.606605779884	0.618391919682	0.721114425489	0.588559134711	0.639944136798	0.611913373117	0.637903369223	0	0.50399028044	0.523350488419	0.558495568702	0.65888888191	0.454670694065	0.467666288808	0.479963322137	0.491788629682	0.526031821167	0.53654956369	0.588921501334	0.568668507967	0.623498225619	0.574171987206	0.579488126743	0.550368494428	0.537256172307	0.542430479985	0.553242446272	0.542789806099	0.622091729066	0.553872057552	0.624630023837
T.CS.043	0.636575541286	0.575798552574	0.63431045364	0.610951910913	0.511423461182	0.62282093762	0.620662342198	0.626236725933	0.612122353044	0.507172769001	0.603571377819	0.61607241442	0.477488677948	0.595394338363	0.610197420244	0.593907476188	0.676321954602	0.63102968857	0.609552351686	0.585087577251	0.674142299115	0.489984028532	0.511144721805	0.617193725795	0.607170948394	0.617105300188	0.637685302814	0.678261209988	0.676739659507	0.69302007329	0.683325401867	0.680486172011	0.635842646045	0.649929099991	0.740495440691	0.575432190469	0.666364997592	0.590296169524	0.617721549504	0.681495417226	0.699093928922	0.645576235397	0.51358514462	0.637029129015	0.572378356867	0.61726793605	0.638062460292	0.66748587544	0.749679567255	0.605825545649	0.726302281938	0.68512824296	0.628626687768	0.665304487273	0.6598256459	0.706129230722	0.582778434137	0.634553468068	0.630217071127	0.655447385521	0.621022442276	0.590344911198	0.495572395813	0.463302977677	0.667396317611	0.548560525194	0.548791653649	0.56705439964	0.548114151718	0.584738018855	0.504248006153	0.632887435037	0.550610845435	0.601661618755	0.508760024732	0.532936643199	0.568169049285	0.51656550271	0.591308262849	0.487778873934	0.570796620692	0.55793518151	0.550164306485	0.606880575798	0.537623794154	0.499374520592	0.481701013821	0.662143765291	0.522455390776	0.542168037911	0.646839651395	0.591736530197	0.624042845741	0.564557937483	0.548364152211	0.661083659907	0.596961848875	0.584945965351	0.546376849768	0.575859485228	0.567221708734	0.489134545198	0.615749517628	0.548242215818	0.551106756679	0.706822636947	0.746811178672	0.669144888197	0.511609219412	0.653302121396	0.552576700004	0.63917629892	0.677441586182	0.621304302596	0.634801411386	0.458424582876	0.737106283802	0.641566657113	0.565028777674	0.624811123054	0.638708160988	0.65565489896	0.645373246273	0.535318142218	0.714920661061	0.59042348563	0.608063848131	0.599972086845	0.761892146696	0.63652571055	0.576792618668	0.613831940349	0.718778958828	0.49318719301	0.638850487751	0.648951143432	0.571647315612	0.643365633198	0.612332106612	0.728603206493	0.654499597209	0.663472552792	0.617076610448	0.637714745243	0.50399028044	0	0.535801616421	0.61112422056	0.681298290553	0.517230463396	0.481279430404	0.534421543336	0.50053887827	0.506452186234	0.507596904054	0.503817126063	0.488048832548	0.509848519653	0.474549005291	0.507825885978	0.470998818687	0.48256564296	0.493056451474	0.503225843281	0.481840128531	0.523191832044	0.491339325252	0.531594098913
TFS.021	0.635512247442	0.5918024782	0.668720093608	0.628422171633	0.539449371013	0.616572747009	0.617085916196	0.649004210239	0.647299772177	0.581165869308	0.637737476924	0.65580091013	0.563486695986	0.596478776344	0.592958020235	0.636975516498	0.680697419132	0.634317602656	0.605784134259	0.593727582639	0.651884226075	0.56868886153	0.568393158053	0.615733158124	0.625628831911	0.638646632202	0.639512699324	0.652693199563	0.65508820787	0.669647397276	0.674798769864	0.67209769417	0.622258125817	0.664764188388	0.710830730395	0.618854371098	0.647068128834	0.597493942136	0.628779967913	0.692870740742	0.702478474116	0.657365024192	0.525814281081	0.639571602516	0.586613239642	0.6450430131	0.646677755827	0.663664272034	0.739750877484	0.616827932463	0.731367106538	0.670096991273	0.656349673312	0.646896926423	0.643193284871	0.682626476499	0.600757147389	0.668515052003	0.604840952745	0.63804320367	0.621774121291	0.61507784828	0.582464829101	0.543533451568	0.632603864196	0.511792434723	0.581337461632	0.608663331508	0.603377992428	0.594139661438	0.531266612666	0.654713317181	0.581728276897	0.614790888802	0.549107551705	0.602479226374	0.582328014085	0.573314180527	0.629424266373	0.566492755785	0.620618397347	0.600472293219	0.620359932187	0.635295903918	0.572720878294	0.539630919611	0.508983781731	0.679407169472	0.569925122689	0.564289895639	0.642927976871	0.642774320823	0.618901395983	0.607929297532	0.551738581772	0.669518070595	0.620469147317	0.585203313419	0.588988252063	0.570670732853	0.573700058716	0.560029098068	0.620537397732	0.551842161376	0.603161319984	0.681851757649	0.71868552519	0.682554290051	0.548874147044	0.658085175824	0.577635803275	0.617294281814	0.674707178107	0.647624625244	0.628955737128	0.540628555388	0.727231861298	0.62860542221	0.604161174465	0.629443845025	0.649833622544	0.63651389832	0.643239428597	0.560366229605	0.693900724822	0.578308568073	0.627644133267	0.58999733683	0.740032012215	0.653124288875	0.595147468323	0.621944548727	0.704361107315	0.551597710867	0.653730716139	0.665510896559	0.571122924865	0.638333007736	0.626459832076	0.728578192309	0.616000916851	0.652306398364	0.624472807285	0.644955033138	0.523350488419	0.535801616421	0	0.607358267221	0.664079157922	0.513042562367	0.470776013315	0.566917047581	0.530546253247	0.51038546795	0.518889233144	0.549526078008	0.551497497201	0.560402069898	0.536444063694	0.553108082293	0.560237008654	0.536583123787	0.531700911986	0.545501850133	0.533624393738	0.574899126941	0.553188032039	0.569485318459
T.CS.049	0.612272195861	0.69601401026	0.657142935356	0.687638673699	0.624192947567	0.621304215482	0.564377548882	0.666164322234	0.693307578703	0.629902054819	0.684654757037	0.662589599593	0.641829017862	0.683654037456	0.640233668481	0.666390916286	0.594135683291	0.565911733234	0.540233111119	0.675487035841	0.629670112721	0.600034801574	0.614324898991	0.605606635499	0.685056580116	0.672401900613	0.601703234542	0.657172887593	0.586635317036	0.61706218046	0.661108002457	0.55057493289	0.614403438875	0.546912200467	0.640452258841	0.63129272381	0.572004532834	0.616036890474	0.608459710618	0.598800910907	0.714886546872	0.627620636318	0.608321463851	0.536855338111	0.591745972304	0.611764069652	0.603497465653	0.607543841739	0.671075387242	0.579206688983	0.629973702372	0.662823114674	0.586827087519	0.55047699425	0.579815680791	0.628879847093	0.647037206293	0.61858620813	0.618683635711	0.55342687253	0.631472183498	0.65720701431	0.590338450088	0.604900382961	0.58482266013	0.591606008455	0.598671705953	0.674857724214	0.584946250874	0.627157415627	0.634335855834	0.673075019894	0.634273235431	0.590419792916	0.61092407815	0.65440865357	0.652747990748	0.651797773258	0.671129769954	0.603183948673	0.656840365652	0.668113157946	0.671324826784	0.690689701957	0.678550544135	0.618660838131	0.62471204984	0.697070684112	0.6466917515	0.62702079309	0.619331232423	0.680255884705	0.672015431549	0.693924542191	0.61155537866	0.591219645118	0.644785533538	0.641746099679	0.641682196659	0.623124988761	0.68826673223	0.624431690285	0.66832748863	0.647741496239	0.625426922399	0.5984883615	0.611055656082	0.59180703044	0.602119343043	0.605127373687	0.56811850784	0.562500656824	0.608400208759	0.538083233927	0.503181773307	0.645515813719	0.659999623505	0.685139247705	0.61396584905	0.633578320611	0.518104149132	0.538605479312	0.632681178728	0.617609154354	0.583169377232	0.613064578925	0.595455184067	0.57856436652	0.663534833068	0.636059129927	0.555113159442	0.540666062452	0.630779709332	0.641289556575	0.622336565707	0.683812710925	0.582693189201	0.58370981728	0.559432877067	0.660513452651	0.536246229496	0.573332695523	0.555294795507	0.619077528055	0.558495568702	0.61112422056	0.607358267221	0	0.617394726933	0.54661125505	0.595058119365	0.553914937794	0.601871260251	0.595953337911	0.611851358877	0.645224692279	0.612126009384	0.664323459128	0.636852143747	0.618357505159	0.61387846553	0.608219754971	0.615645751954	0.621051669391	0.589421301266	0.671958776224	0.63377605742	0.658441533393
T.CS.026	0.64702105753	0.74361117429	0.707653452771	0.746609601283	0.716506267433	0.689277455945	0.613396036904	0.684436041813	0.740288399448	0.70615887665	0.73710056888	0.71669450696	0.732690309398	0.731142326403	0.688903440097	0.716000547749	0.67383647171	0.619290425447	0.630628733016	0.721643696752	0.649277931973	0.693273204037	0.704824251719	0.626087734626	0.736387537947	0.715233645346	0.659106671011	0.675422552098	0.644510568845	0.670156605153	0.660847537252	0.641531200306	0.657414153685	0.660732081784	0.66233268889	0.703623644252	0.646444186776	0.693964761265	0.662219063443	0.574252020008	0.718247892002	0.632310207852	0.665888448033	0.633141673591	0.641095529343	0.653461635718	0.64024133935	0.620587535438	0.622428476551	0.622184384256	0.639382821259	0.665928323571	0.646246518832	0.635339948386	0.619203683594	0.632903761322	0.637234851958	0.662629687853	0.653755442023	0.607627903188	0.646620080649	0.680409343935	0.703196775977	0.697298253414	0.564921573686	0.601065270196	0.67166087021	0.723666423671	0.66956021418	0.677663510966	0.711570917285	0.68512569212	0.670158459315	0.617422909489	0.681136133798	0.745813407659	0.72530796529	0.723883263369	0.736106654902	0.703257477205	0.733717483943	0.721372384899	0.738537453423	0.737248350181	0.741325647192	0.708165517463	0.675428414766	0.747928949673	0.727303342976	0.720725122244	0.637975054111	0.72018583191	0.721438363848	0.750145897936	0.683429970779	0.622069171727	0.698128208069	0.693613545428	0.699645545066	0.693347343244	0.745197878786	0.690147858043	0.702695887656	0.716295071592	0.701425184859	0.612140267281	0.601898866421	0.630786448424	0.687138282986	0.656114382422	0.627214049902	0.630396818647	0.653775538818	0.612003211538	0.579192092331	0.707445658279	0.631345944731	0.715058496689	0.652827174325	0.662460680469	0.663899862822	0.625990729848	0.673706623173	0.69063388771	0.586611329282	0.684138960946	0.670660587566	0.641335207335	0.661246019705	0.665396761247	0.638212712406	0.653730743525	0.648704313889	0.720454058434	0.638058569358	0.691145148926	0.671625677558	0.632873339971	0.635034816556	0.624106288952	0.578642406849	0.599227304896	0.60980387723	0.658736513171	0.65888888191	0.681298290553	0.664079157922	0.617394726933	0	0.65752514748	0.686681746205	0.692449888728	0.66660955461	0.66462517938	0.6844282208	0.730010947358	0.680714258043	0.719102484598	0.714417066824	0.68374147238	0.705973381087	0.71785971495	0.671209082082	0.688227831877	0.688042799663	0.742005272995	0.714946379834	0.747843062393
TFS.025	0.634681766288	0.625030471804	0.642104640632	0.65563529375	0.543015182772	0.606461903207	0.572974953956	0.6418489215	0.664098977304	0.569814950435	0.65529277869	0.665823532979	0.550133922006	0.635440095435	0.623403804608	0.631035874277	0.630256385062	0.617199691459	0.581334681934	0.616912921171	0.633095547625	0.498430919624	0.530722058755	0.603053273783	0.626229709213	0.660561763749	0.613110837433	0.666425968604	0.624968749282	0.647120222383	0.667279417054	0.610384029333	0.624370189504	0.599138523088	0.693021069317	0.604484658005	0.619007387332	0.564270509341	0.597726893226	0.611965814648	0.703745382089	0.637743221315	0.5034390939	0.577024847723	0.540867179242	0.578383041491	0.617287708626	0.646424448262	0.721889223262	0.55539073572	0.677348341226	0.675169000696	0.602902883296	0.624817603437	0.607227999478	0.654504591198	0.576882249167	0.629254526841	0.626768893423	0.597372959226	0.588073801726	0.639129288338	0.500355493199	0.47803734587	0.60539854239	0.509799965181	0.55650485975	0.638670584768	0.532765687186	0.601018209887	0.506021139294	0.66226231691	0.549139916704	0.581728733552	0.5140761783	0.587887038925	0.59758667659	0.53308960691	0.631068098242	0.508823240135	0.631415750752	0.597102018043	0.620173768519	0.643643067751	0.596314040043	0.526496506922	0.523402086268	0.699564763153	0.571615182878	0.554467994202	0.637170565631	0.627264421198	0.630055527887	0.637651425139	0.54207847671	0.61993166964	0.628733303186	0.597618775063	0.569251418782	0.590208893079	0.611786849934	0.536808196657	0.634251441628	0.57797694647	0.553236152566	0.639819640063	0.680467637183	0.632499337578	0.503762376825	0.630941575801	0.531918093109	0.571558095162	0.629283552124	0.583169539465	0.540299492741	0.530113173105	0.699174547202	0.662469748611	0.524585755929	0.622829849613	0.55980447671	0.599897893052	0.621425295905	0.518814309715	0.662995191612	0.589126862321	0.60485006612	0.548844010759	0.706371161282	0.63796456751	0.556113671034	0.563085840918	0.657264503277	0.517758871037	0.596137458964	0.644983677919	0.512471412936	0.601961893092	0.587848082405	0.700366158706	0.586191055603	0.607890844942	0.575507523681	0.603887292469	0.454670694065	0.517230463396	0.513042562367	0.54661125505	0.65752514748	0	0.447521553403	0.482803709993	0.497511212719	0.534063305001	0.536160057678	0.530855855759	0.559765698775	0.57684662946	0.525367910963	0.560066618125	0.512312817535	0.51601851392	0.514094949441	0.539886100883	0.522965511206	0.599279238972	0.516349887768	0.569683482555
TFS.027	0.64167038883	0.565219140433	0.643174653512	0.605409598308	0.469696149315	0.591252171354	0.606427072807	0.639979953071	0.607737810048	0.507677887176	0.601841453407	0.641819424945	0.496931035029	0.568524919889	0.609513652465	0.626621951337	0.689047935175	0.627378822119	0.596120915693	0.569469818281	0.664945879995	0.488904144261	0.496676465541	0.619281153872	0.602407608937	0.624172032673	0.637181308627	0.685400317454	0.66662085453	0.665052688153	0.702671971568	0.671665454895	0.621565663321	0.662307415887	0.755787045486	0.590185869993	0.661080419796	0.573561161107	0.628867813785	0.702215949542	0.718751677433	0.650405818827	0.499738741928	0.627991737251	0.598147892099	0.647906649419	0.639717717028	0.680193782199	0.74601462812	0.596452161087	0.734732114594	0.69780242655	0.643355422572	0.63809994805	0.644353209197	0.702845109026	0.580842245171	0.626411312271	0.612051880079	0.641931234573	0.602892148113	0.615016117228	0.488680403649	0.455978415664	0.645563827531	0.528733430139	0.538999406885	0.584335121626	0.531872661184	0.614576084905	0.487437223678	0.654206062311	0.537289666344	0.604797697629	0.51562140379	0.509547533249	0.55035406953	0.47136794922	0.578649409395	0.510119905959	0.583504611682	0.542633007388	0.563111023862	0.616675433128	0.515524383018	0.496967138439	0.486649246714	0.676521935351	0.496686807062	0.533959038563	0.646257141794	0.605919265994	0.618421913419	0.586653077724	0.532664673037	0.670124909412	0.592096732832	0.549541000392	0.576972214248	0.536847397983	0.522627378661	0.509401437922	0.594805668785	0.54641429784	0.529161183008	0.697651016592	0.743692563722	0.692697910872	0.494290307961	0.662912331044	0.567555152805	0.61945646626	0.696197927453	0.632011711297	0.650821972825	0.48851336273	0.764852326197	0.633099288456	0.580538986692	0.619215229688	0.619133062786	0.64871657658	0.651817127606	0.50223747221	0.721035906987	0.622844668601	0.600348381933	0.6042171181	0.767797747801	0.656870681969	0.579807600953	0.652753587519	0.715809499291	0.509978021477	0.64466124325	0.655424233614	0.515691632865	0.616780129308	0.623914411722	0.746036929814	0.62482686689	0.665987286731	0.622955306943	0.653636475489	0.467666288808	0.481279430404	0.470776013315	0.595058119365	0.686681746205	0.447521553403	0	0.502556258249	0.501262038166	0.497720952828	0.479471669028	0.470612688797	0.522501161548	0.528946378311	0.481077483546	0.536621385836	0.502994011481	0.482916628382	0.510628732152	0.512963508431	0.482771504994	0.525462184605	0.475743839698	0.490709786852
T.CS.061	0.62870366734	0.636421476893	0.61462897813	0.656316372895	0.56850796916	0.594320053734	0.578866318016	0.645948985333	0.668011649939	0.551454114614	0.63176486217	0.619514177583	0.549887856155	0.636061907871	0.635342610559	0.613944459901	0.62441246454	0.596185530397	0.571475987467	0.634583548605	0.653196057944	0.513244450741	0.522800205619	0.573503674793	0.609905487484	0.665620858148	0.596019353095	0.686219154521	0.648670564125	0.627662819962	0.688061389291	0.60361440634	0.630151044598	0.60374488639	0.709014639772	0.601147101527	0.62943118816	0.548994696545	0.606699391963	0.652813342283	0.698922273935	0.650166468377	0.522956576619	0.586483997055	0.542086088196	0.571889395326	0.594989559273	0.645171412471	0.683566629565	0.540722781662	0.68847569578	0.650368608901	0.578141547982	0.613625705443	0.591828304351	0.651766664444	0.557705874071	0.600040884286	0.603895478219	0.603510135993	0.574966283543	0.627857786418	0.49523132163	0.533416971166	0.615275729149	0.547238055755	0.512783602548	0.645116057231	0.494465681846	0.59590118154	0.540492451447	0.640999141393	0.554327452112	0.567107813283	0.497864462004	0.569335349135	0.600242076395	0.557786245281	0.63621386593	0.527130823917	0.632530411998	0.599364380131	0.609555664999	0.625550817424	0.61028616577	0.563490948093	0.549593882509	0.694208051053	0.593592886381	0.585336329693	0.637022052505	0.624702515394	0.648725921076	0.655004961723	0.5880394481	0.630328230419	0.608404169696	0.597981514244	0.610968101978	0.582200043221	0.60004385748	0.540739315768	0.63654372928	0.619477423287	0.556953599804	0.636041155736	0.700776113004	0.64982260203	0.534646352115	0.64362489961	0.534101333347	0.586674363039	0.651737434299	0.571782969593	0.566010027885	0.549148422116	0.7172409047	0.668070222239	0.540990795584	0.622376542783	0.540430859614	0.610763123723	0.642068357918	0.538529461801	0.685472855757	0.600410224421	0.59498691175	0.589276819816	0.738343200273	0.637451110314	0.581786014846	0.598404072428	0.675355927937	0.543137208927	0.597213395561	0.644783515981	0.518606104172	0.57468917216	0.603021319781	0.712886275864	0.616155660893	0.620277350851	0.611161039847	0.604829488854	0.479963322137	0.534421543336	0.566917047581	0.553914937794	0.692449888728	0.482803709993	0.502556258249	0	0.557472082781	0.556043881371	0.527809693348	0.566937500591	0.585306264903	0.598119071272	0.570924709338	0.579670828962	0.535021680497	0.542665239766	0.547971615549	0.58796891015	0.56017091475	0.611671017695	0.549256463344	0.585802251561
T.CS.045	0.628260289891	0.594053208213	0.642682477489	0.632050098898	0.53967537085	0.613656019243	0.596806180569	0.624910082569	0.63593972645	0.578257582603	0.615138177302	0.637087048222	0.551957523352	0.603512051571	0.609126070264	0.589511944348	0.65021955803	0.64007057745	0.588776717635	0.590150318517	0.635727974469	0.54227623284	0.556929353578	0.599060042685	0.600981683501	0.639663834866	0.638178890183	0.653438091456	0.66602484956	0.671944071469	0.675698106272	0.652363083948	0.622213421468	0.659324965824	0.723628770729	0.597746946741	0.658964308933	0.611165067621	0.617517460764	0.66393059478	0.7013286885	0.627237881936	0.527805159494	0.622699913812	0.579586365911	0.633753515654	0.62920382979	0.677226540985	0.735312447895	0.602331792136	0.703498672923	0.686051902677	0.657464583074	0.665031946951	0.660127659772	0.697638385481	0.606741756962	0.646781364915	0.609005267942	0.642726328599	0.606311107249	0.600595898289	0.519337383203	0.537926060431	0.677264412502	0.575019487687	0.581136035193	0.593967958963	0.518764940188	0.551997878893	0.500630385573	0.631085977793	0.567002198271	0.605062689721	0.511058571921	0.584852173209	0.583399611296	0.550887523015	0.615136869155	0.551699352814	0.608988610225	0.579460261147	0.6092966465	0.603161751289	0.576829712124	0.537449646807	0.502463375057	0.669654008642	0.561777352708	0.556992886579	0.648194193786	0.592726757251	0.634032302203	0.622251331884	0.561799469442	0.639529480306	0.607916797217	0.605748826492	0.564476477151	0.592182073087	0.568987827177	0.556179809266	0.612950877528	0.590096950315	0.580143863211	0.689834684928	0.733594948996	0.660826268098	0.534610858458	0.646676235183	0.55447270147	0.618898733867	0.658042088507	0.639667653546	0.612982524783	0.53054874704	0.723809558304	0.636222810096	0.572687308184	0.609542455437	0.642151927807	0.674875276261	0.621113804709	0.557776805546	0.717990278314	0.584113882366	0.619222129315	0.59805162123	0.747506257854	0.631532253683	0.578294330962	0.632966779915	0.703565293126	0.503914820867	0.619554983742	0.640457848632	0.554455686154	0.654520642043	0.628209488753	0.715527306933	0.634011779959	0.656212435962	0.637895858423	0.649475309799	0.491788629682	0.50053887827	0.530546253247	0.601871260251	0.66660955461	0.497511212719	0.501262038166	0.557472082781	0	0.521954537261	0.506592371271	0.54904731311	0.547163829627	0.568456149502	0.527562667401	0.555641166543	0.517571267286	0.530484093854	0.509676036626	0.536980789705	0.543052857707	0.57684668707	0.544256533091	0.569008446912
T.CS.031	0.605726953292	0.555128199744	0.651183142323	0.603459124291	0.521560533902	0.595766606447	0.603386472479	0.623375752486	0.614926184529	0.528902186264	0.591253023688	0.609607400625	0.534044337931	0.575748137173	0.550190562508	0.598654077168	0.69311852185	0.626769797928	0.609940115572	0.569599682554	0.641763494841	0.555055695301	0.548269816588	0.583715568666	0.586039744882	0.590897098645	0.610477853535	0.660041852823	0.656132657377	0.660188354708	0.655883364406	0.654948581218	0.616789291402	0.66883205128	0.73296485776	0.581461040516	0.631565752637	0.583621726925	0.615591315968	0.69423634677	0.709307369169	0.630461820086	0.540242043721	0.623544438063	0.557053612067	0.599611245014	0.614663123843	0.656433876791	0.717447352188	0.592563665464	0.726382911055	0.656017790212	0.620512378296	0.639357241798	0.617998376008	0.661934864943	0.583190168804	0.622976820471	0.584551584254	0.625863009605	0.585889421001	0.581547285503	0.545105553578	0.506329411478	0.648556243659	0.542987285976	0.556390653348	0.573474513781	0.548202796355	0.562848348287	0.522367419694	0.601340769869	0.526797240026	0.60927879938	0.529411392537	0.547522350444	0.548859974624	0.530925280966	0.594561545055	0.506431532538	0.576733050475	0.548233268123	0.585306745719	0.598821945512	0.540771669247	0.513788313096	0.497308839916	0.636438179417	0.526306203994	0.532862182706	0.636714649289	0.60258439661	0.619065230673	0.610535523405	0.532336957651	0.658593321276	0.576076530035	0.549894585744	0.59477965015	0.554520735472	0.548067507547	0.503393335801	0.584614467371	0.55857965953	0.552290404761	0.708496188219	0.724203319449	0.66340966967	0.525267665964	0.619737516448	0.567311367561	0.615331333628	0.669913179688	0.620787443335	0.631207535771	0.523276374299	0.738734536528	0.603366418461	0.604513432327	0.618339502196	0.636539325832	0.649056229725	0.6389515394	0.512865466753	0.710888103487	0.586035251659	0.582504045464	0.619385285858	0.758617338963	0.621757600944	0.593790680185	0.627296950601	0.715331278744	0.533207804081	0.634717786072	0.636995438986	0.559212313283	0.620801849096	0.594111712375	0.713504716237	0.613061705	0.638809786035	0.59858144549	0.623723114867	0.526031821167	0.506452186234	0.51038546795	0.595953337911	0.66462517938	0.534063305001	0.497720952828	0.556043881371	0.521954537261	0	0.493944746582	0.526268891405	0.520889523316	0.528382723554	0.516351413873	0.540431065538	0.521724880913	0.523648491345	0.499850790434	0.537184178935	0.54401204269	0.546255589816	0.516906032086	0.552726180748
T.CS.064	0.627187009162	0.553124084512	0.633179844685	0.578522780656	0.493078816807	0.565169085275	0.604543651466	0.597731095367	0.576030789062	0.521282460504	0.575285453571	0.611312029274	0.513756468495	0.55387672997	0.568992445916	0.595203022186	0.692421862327	0.608256684119	0.587027063267	0.533240493061	0.653150575352	0.502837697047	0.505784347442	0.564175342941	0.571659749917	0.565682261184	0.609417024109	0.663362957418	0.670713703732	0.652301766462	0.684054719092	0.666169636617	0.579026663304	0.6745029621	0.757265160945	0.560206804114	0.65050833589	0.54740850556	0.621150988828	0.710780234667	0.699792704779	0.646518130396	0.474730195394	0.626604949418	0.586632471504	0.619188434605	0.604091374301	0.657745506629	0.725222163461	0.541089280975	0.705617493358	0.636645483577	0.59789650604	0.617945564273	0.612294356781	0.679024578074	0.588060201685	0.589441235189	0.559493267795	0.624333817932	0.608372157994	0.573114857596	0.503344799833	0.483324844356	0.676016513141	0.555146415141	0.526209564555	0.551663782247	0.53832992445	0.548916945667	0.501921669676	0.59429176747	0.507755715648	0.598878814662	0.501381975835	0.511808065762	0.508342899843	0.505666332783	0.55767367987	0.49006654631	0.555995332579	0.51776031225	0.5567184145	0.567457723962	0.494709415116	0.483613199875	0.471523458492	0.618567397511	0.486410454973	0.513586945048	0.626058505009	0.572201817346	0.629697918661	0.586652844209	0.530517405164	0.692306259424	0.546768739646	0.543804955129	0.583847949749	0.52876359269	0.509025895558	0.485174957541	0.567158082246	0.533161529471	0.518941265971	0.706331413282	0.750793975688	0.661768967318	0.522130970707	0.62009026916	0.562280310963	0.604775649363	0.681445174046	0.608088559587	0.633213190625	0.49119889026	0.759342852837	0.598926555374	0.607436459882	0.606151495171	0.630047111925	0.65980729703	0.651434838716	0.498790413898	0.720997711514	0.584359926795	0.562851105422	0.60647041443	0.759001573386	0.638788401665	0.556358700222	0.636213368056	0.709442192681	0.50535994277	0.658844744486	0.647720609602	0.541107065776	0.596275387625	0.585878117883	0.720674027413	0.587820889201	0.622023946593	0.602737177607	0.634108159478	0.53654956369	0.507596904054	0.518889233144	0.611851358877	0.6844282208	0.536160057678	0.479471669028	0.527809693348	0.506592371271	0.493944746582	0	0.489812350717	0.489126891442	0.472887546072	0.488822586131	0.519318436861	0.519504078422	0.471493654173	0.520008864737	0.520131276554	0.528060491491	0.521476262657	0.486208472703	0.504903622932
