L.035.M1	L.008.M1	CS.098	CS.059	CS.016	CS.091	CS.108	L.031.M1	CS.028	CS.105	CS.244	CS.217	CS.104	L.011.M1	CS.017	CS.171	CS.064	CS.290	CS.373	CS.366	CS.360	CS.058	CS.153	CS.076	CS.229	CS.154	CS.327	CS.137	CS.117	CS.155	CS.292	CS.205	CS.041	CS.136	CS.128	CS.282	CS.374	CS.126	CS.224	CS.375	CS.302	CS.376	CS.236	CS.380	CS.203	CS.389	CS.178	CS.182	CS.359	CS.323	CS.254	CS.147	CS.386	CS.369	CS.166	CS.385	CS.372	CS.177	CS.214	CS.129	T.CS.050	T.CS.085	T.CS.052	T.CS.014	T.CS.056	T.CS.034	T.CS.076	T.CS.020	T.CS.072	T.CS.082	T.CS.038	T.CS.069	T.CS.004	T.CS.019	TFS.024	T.CS.122	T.CS.128	T.CS.129	T.CS.134	T.CS.107	T.CS.132	T.CS.120	T.CS.097	T.CS.180	T.CS.177	T.CS.124	T.CS.130	T.CS.116	T.CS.161	T.CS.092	CS.110	CS.006	CS.087	CS.242	CS.082	L.034.M1	CS.246	CS.085	CS.015	CS.238	CS.241	CS.237	CS.088	CS.356	CS.103	CS.346	CS.345.0	CS.358	CS.387	CS.347.0	CS.325	CS.150	CS.234	CS.191	CS.207	CS.308.0	CS.304	CS.330	CS.336	CS.274	CS.320	CS.163	CS.321	CS.339	CS.343	CS.322	CS.158	CS.285	CS.318	CS.080	CS.227	CS.194	CS.152	CS.319	CS.331	CS.255	CS.262	CS.270	CS.393	CS.390	CS.326	CS.370	CS.253	CS.145	T.CS.064	TFS.020	TFS.027	TFS.025	T.CS.045	T.CS.049	T.CS.031	T.CS.061	T.CS.066	T.CS.043	T.CS.036	TFS.021	T.CS.026	TFS.022	T.CS.008	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.158	T.CS.141	T.CS.151	T.CS.142	T.CS.152
CS.253	0.667424411618	0.674463824301	0.756540727757	0.729270093909	0.719836460814	0.644860979719	0.732181433534	0.701495978527	0.706458562808	0.7291730326	0.727559821824	0.722978383611	0.706087460489	0.727447416651	0.741795861636	0.709934661198	0.721881421172	0.635024495964	0.643313473504	0.624021659986	0.642222172921	0.6079920194	0.674086543167	0.632495747667	0.665105352025	0.615933690032	0.720873266716	0.716452594994	0.690722994189	0.704792570256	0.648592736037	0.605419171078	0.672798571039	0.636080106271	0.690567547829	0.642595171729	0.608035662525	0.673851172643	0.648255909349	0.638312183684	0.615200676259	0.606527081536	0.684389533247	0.734456038434	0.731569968358	0.581222305507	0.679420683777	0.664345000576	0.567936156412	0.647450541808	0.622540610998	0.572667181189	0.587154953572	0.577576525754	0.620087428749	0.654321541616	0.640802779645	0.578778643093	0.613637582726	0.645947991899	0.685931035132	0.710461726345	0.670013284312	0.708056238168	0.693979646961	0.717859652172	0.69397675176	0.754334022234	0.693353488091	0.726570893728	0.750059153704	0.703012608758	0.687007663863	0.682090333608	0.721217190012	0.728293780161	0.705954429746	0.733292436435	0.73199877589	0.768481789638	0.762844158136	0.731012856123	0.761940394983	0.721165244517	0.741418767031	0.714863034639	0.725059180939	0.697188083201	0.695613822872	0.754114031089	0.638788591317	0.704081200882	0.699530028944	0.714693298374	0.717024811544	0.718086606411	0.699800134362	0.696800373553	0.783233189302	0.70612276181	0.757337232197	0.637639535593	0.719914271551	0.647670767627	0.672388148864	0.613700945104	0.613567594879	0.597740085416	0.645789009175	0.635015422436	0.63808108724	0.624362695448	0.607004261122	0.715808972509	0.564972024189	0.634556199947	0.666601814883	0.597018320862	0.660519893987	0.600184267851	0.632619696271	0.619140693268	0.711029336959	0.652194522167	0.646886460816	0.603788906862	0.646450184033	0.619259039213	0.622754627166	0.661719270709	0.630788547695	0.591673272793	0.720171666537	0.654587884029	0.664549521933	0.628573617417	0.606320060003	0.593378714191	0.670629596187	0.651179599114	0.58704215071	0.646147988905	0	0.697381874302	0.720674027413	0.739163250627	0.746036929814	0.700366158706	0.715527306933	0.660513452651	0.713504716237	0.712886275864	0.735826814854	0.728603206493	0.705963139587	0.728578192309	0.624106288952	0.745667907668	0.721114425489	0.757516472421	0.757420797508	0.738287653872	0.721185223461	0.73742334217	0.745053483786	0.747898824276	0.744940471813	0.70166843539
CS.145	0.514285057356	0.613032148233	0.611253501839	0.569725976281	0.60407462197	0.622386889263	0.655851877472	0.571908078567	0.609817431898	0.550924740866	0.720374387816	0.60366987153	0.553479008705	0.534089740892	0.62154530346	0.635278466023	0.601221991657	0.555581089201	0.552861708972	0.653121370594	0.548318028873	0.560679669827	0.593153463408	0.634093213334	0.545425218823	0.742186089646	0.641530389985	0.520624788159	0.623777940037	0.534014716351	0.553953850192	0.608411231535	0.616708215117	0.569221803178	0.4956959608	0.583254806946	0.571923866224	0.445022937173	0.701975262436	0.535919778381	0.671897441319	0.563996941432	0.684031876375	0.508882390126	0.500501921695	0.547306699602	0.540625712951	0.476348358042	0.645779927277	0.473894699235	0.493763076709	0.558182633471	0.658435569875	0.656371528152	0.564693146165	0.501059846312	0.516577611455	0.59831029963	0.545959097382	0.556528435199	0.59857363641	0.514370952337	0.565892213933	0.586107706113	0.647239538379	0.529130230734	0.541379126966	0.646017245966	0.552409595284	0.542203200787	0.623304446812	0.502535186102	0.508983997644	0.580024713217	0.539708496613	0.515219677449	0.588721648147	0.560319702596	0.552910863287	0.509867953845	0.586389416157	0.516598429544	0.606926099233	0.600515088057	0.582244066865	0.594349762215	0.514788522161	0.618351458494	0.58855626241	0.591219113062	0.638465857794	0.570973184452	0.616907248697	0.543021995091	0.589003877836	0.584615082765	0.533346514736	0.611952322351	0.654334498453	0.581121009863	0.597371569248	0.623332824913	0.671248405084	0.662001485026	0.608685037054	0.71344954697	0.720987927799	0.675951700605	0.480913271272	0.62727902845	0.717251940936	0.562838157604	0.631792096823	0.550794935444	0.628313063408	0.64486778925	0.655342450237	0.558217547418	0.531690905803	0.571825309121	0.525808887712	0.604352741943	0.540168400494	0.60794158881	0.588608433354	0.570393783839	0.639674330563	0.661549865491	0.543066765207	0.583395887566	0.734188170356	0.676553186569	0.452569062419	0.517463999687	0.517222746152	0.506747368308	0.584352100085	0.550330459152	0.589265220136	0.544835740441	0.54088868561	0.501652712478	0.697381874302	0	0.541107065776	0.549477238051	0.515691632865	0.512471412936	0.554455686154	0.582693189201	0.559212313283	0.518606104172	0.578418036916	0.571647315612	0.617836290581	0.571122924865	0.671625677558	0.544238703353	0.518681641392	0.553619586805	0.598328153691	0.516131348569	0.598631427353	0.503938987528	0.62079017831	0.549935932416	0.595541216449	0.541952170486
T.CS.064	0.5161941375	0.627072731845	0.532274506326	0.528335765543	0.559554523557	0.651786832661	0.632346042665	0.590385882025	0.559833856062	0.503337592185	0.641488116169	0.525558353292	0.527451867293	0.518633824746	0.569949757736	0.593179623805	0.595203022186	0.63699377192	0.568679531815	0.686991843715	0.587027063267	0.564175342941	0.573034802831	0.653150575352	0.613327131621	0.764052877897	0.564272054449	0.502837697047	0.562945375373	0.541579786701	0.579026663304	0.672956164083	0.646518130396	0.621150988828	0.54740850556	0.6745029621	0.65050833589	0.485245070097	0.757265160945	0.586632471504	0.710780234667	0.626604949418	0.699792704779	0.474730195394	0.510195632578	0.631068710284	0.588060201685	0.541089280975	0.705617493358	0.588316748783	0.612294356781	0.624333817932	0.679024578074	0.725222163461	0.645780739077	0.621284545961	0.59789650604	0.64740533283	0.619188434605	0.559493267795	0.548916945667	0.483324844356	0.598878814662	0.551250374493	0.573114857596	0.502182878917	0.522157611699	0.551663782247	0.521425576875	0.501921669676	0.581230566346	0.523538586363	0.515298456565	0.608372157994	0.522964086021	0.49006654631	0.567173479482	0.544595789534	0.507004634211	0.505666332783	0.55767367987	0.49333636114	0.519453837299	0.567457723962	0.515146639357	0.508342899843	0.492281917875	0.566988776761	0.543279722212	0.596718259941	0.626058505009	0.530517405164	0.583847949749	0.485174957541	0.572201817346	0.543804955129	0.518941265971	0.546768739646	0.586652844209	0.52876359269	0.509025895558	0.637614381613	0.629697918661	0.692306259424	0.567158082246	0.734306429092	0.759342852837	0.750793975688	0.527721236393	0.664575349354	0.740387526611	0.568645567091	0.661768967318	0.49119889026	0.668429874574	0.681445174046	0.695074552754	0.608088559587	0.562280310963	0.633213190625	0.556358700222	0.651434838716	0.50535994277	0.60647041443	0.636213368056	0.65980729703	0.638788401665	0.709442192681	0.623750668271	0.584359926795	0.759001573386	0.720997711514	0.498790413898	0.630047111925	0.562851105422	0.585878117883	0.587820889201	0.622023946593	0.647720609602	0.634108159478	0.602737177607	0.596275387625	0.720674027413	0.541107065776	0	0.488822586131	0.479471669028	0.536160057678	0.506592371271	0.611851358877	0.493944746582	0.527809693348	0.472887546072	0.507596904054	0.551815077189	0.518889233144	0.6844282208	0.489812350717	0.53654956369	0.504903622932	0.521476262657	0.519504078422	0.519318436861	0.486208472703	0.520131276554	0.471493654173	0.528060491491	0.520008864737
TFS.020	0.572096190909	0.662735849057	0.498681432676	0.507874047581	0.601554701271	0.677055872543	0.572256751006	0.525536945391	0.541678845313	0.495197674914	0.680982054281	0.505120371103	0.551256972999	0.537390651423	0.594504770108	0.612112281405	0.606502233862	0.654617644586	0.596518059821	0.73189295614	0.625405467647	0.617330896404	0.591271062078	0.670125305994	0.654159600148	0.791467617004	0.575881002657	0.464539897134	0.588319898232	0.524956715648	0.615570581119	0.702385164949	0.67321024191	0.630634935643	0.594296082461	0.682695512526	0.674922919026	0.497566094858	0.782569612627	0.632105757091	0.733435376521	0.656359874919	0.721002066575	0.470749128977	0.527809134163	0.642022669224	0.577978282719	0.585499046059	0.739816347179	0.618244578785	0.653937261092	0.661100795084	0.72319263122	0.755994059843	0.686029506051	0.646138223829	0.639740761316	0.693980787372	0.647484880053	0.623313961124	0.609488835973	0.467778203124	0.618088587154	0.514270566761	0.646673801099	0.492828084465	0.524332258556	0.491302374094	0.516007497894	0.52047596169	0.522210379605	0.512395957894	0.522368488609	0.641491249587	0.49151715034	0.421591268429	0.527696507007	0.46978277349	0.502399020961	0.430025926731	0.477757589548	0.515870164957	0.47766428663	0.574165257572	0.483925945297	0.505851060095	0.468696453312	0.607478290153	0.537206651722	0.526891743106	0.659780862073	0.528935655201	0.600005792573	0.455778164017	0.547699927084	0.578491081727	0.520252752092	0.540947287512	0.577335854457	0.579440809204	0.514405642519	0.673734335541	0.667426644291	0.700110714001	0.577635503233	0.767111544173	0.780183855423	0.77761702276	0.587228971139	0.709767547838	0.76201055117	0.57381735241	0.673823671737	0.446595618219	0.68300370985	0.702069540027	0.714940912946	0.651387133511	0.576033847541	0.668348299686	0.592053121006	0.671374367568	0.528566711777	0.637325668662	0.66778725955	0.688299030707	0.666715178821	0.741005758748	0.647791115028	0.60103514135	0.795947911076	0.755034167896	0.479029824669	0.660730739271	0.559063522306	0.589082713745	0.66794957043	0.643293957462	0.67906565733	0.65014467208	0.612198171094	0.656178865753	0.739163250627	0.549477238051	0.488822586131	0	0.481077483546	0.525367910963	0.527562667401	0.636852143747	0.516351413873	0.570924709338	0.459314336318	0.474549005291	0.53963750468	0.536444063694	0.714417066824	0.375689554593	0.574171987206	0.430957788665	0.463877810056	0.45872513711	0.526164805367	0.443206102396	0.535907941756	0.473433762902	0.520541007402	0.462158866391
TFS.027	0.560405710731	0.63820255084	0.563592837153	0.529047311878	0.564780411193	0.677966531408	0.681137539211	0.620418948166	0.596036563516	0.523570040727	0.697266307778	0.543184033822	0.543798436209	0.525852468982	0.578562893219	0.601543080027	0.626621951337	0.637738931176	0.586954551731	0.70173966607	0.596120915693	0.619281153872	0.602599015551	0.664945879995	0.606542654606	0.764196281772	0.575285251021	0.488904144261	0.562026048995	0.551780957108	0.621565663321	0.670768641962	0.650405818827	0.628867813785	0.573561161107	0.662307415887	0.661080419796	0.495308838313	0.755787045486	0.598147892099	0.702215949542	0.627991737251	0.718751677433	0.499738741928	0.47393048381	0.659944358457	0.580842245171	0.596452161087	0.734732114594	0.622773425963	0.644353209197	0.641931234573	0.702845109026	0.74601462812	0.68494115742	0.653873071311	0.643355422572	0.670612141599	0.647906649419	0.612051880079	0.614576084905	0.455978415664	0.604797697629	0.572344119347	0.615016117228	0.480770641214	0.565201326709	0.584335121626	0.536119280345	0.487437223678	0.623189763332	0.502328201391	0.482517382984	0.602892148113	0.467517793965	0.510119905959	0.592805515333	0.546634677655	0.504920818383	0.47136794922	0.578649409395	0.488270394214	0.533025412386	0.616675433128	0.521487699031	0.55035406953	0.523938401871	0.610212347806	0.588652712804	0.593639321641	0.646257141794	0.532664673037	0.576972214248	0.509401437922	0.605919265994	0.549541000392	0.529161183008	0.592096732832	0.586653077724	0.536847397983	0.522627378661	0.657083995918	0.618421913419	0.670124909412	0.594805668785	0.754162462104	0.764852326197	0.743692563722	0.550432290029	0.677209802097	0.740324273894	0.614819533793	0.692697910872	0.48851336273	0.69352724014	0.696197927453	0.693735806341	0.632011711297	0.567555152805	0.650821972825	0.579807600953	0.651817127606	0.509978021477	0.6042171181	0.652753587519	0.64871657658	0.656870681969	0.715809499291	0.621537590351	0.622844668601	0.767797747801	0.721035906987	0.50223747221	0.619133062786	0.600348381933	0.623914411722	0.62482686689	0.665987286731	0.655424233614	0.653636475489	0.622955306943	0.616780129308	0.746036929814	0.515691632865	0.479471669028	0.481077483546	0	0.447521553403	0.501262038166	0.595058119365	0.497720952828	0.502556258249	0.528946378311	0.481279430404	0.606298862555	0.470776013315	0.686681746205	0.470612688797	0.467666288808	0.490709786852	0.525462184605	0.502994011481	0.536621385836	0.475743839698	0.512963508431	0.482916628382	0.482771504994	0.510628732152
TFS.025	0.513866071554	0.562940532627	0.632970250778	0.576166613791	0.58311191913	0.638798046486	0.717202328437	0.627586843343	0.62383323587	0.515341306909	0.729295571418	0.602173483554	0.564662769002	0.564268674148	0.629441812964	0.617557191188	0.631035874277	0.578220552631	0.55491575962	0.655408872395	0.581334681934	0.603053273783	0.609334016221	0.633095547625	0.579312763363	0.708010075258	0.581670884041	0.498430919624	0.565996969645	0.550280479811	0.624370189504	0.59678274544	0.637743221315	0.597726893226	0.564270509341	0.599138523088	0.619007387332	0.491136714605	0.693021069317	0.540867179242	0.611965814648	0.577024847723	0.703745382089	0.5034390939	0.516866928229	0.590339447444	0.576882249167	0.55539073572	0.677348341226	0.582895771358	0.607227999478	0.597372959226	0.654504591198	0.721889223262	0.656090446741	0.614271084668	0.602902883296	0.618708757914	0.578383041491	0.626768893423	0.601018209887	0.47803734587	0.581728733552	0.574836271267	0.639129288338	0.533430470742	0.565630525773	0.638670584768	0.547738925438	0.506021139294	0.652873830965	0.487337972371	0.44846736319	0.588073801726	0.467489759043	0.508823240135	0.612100062542	0.590785071753	0.538711519073	0.53308960691	0.631068098242	0.538901260619	0.575006741523	0.643643067751	0.591515157723	0.59758667659	0.562448238517	0.617195708802	0.624347712322	0.629282942718	0.637170565631	0.54207847671	0.569251418782	0.536808196657	0.627264421198	0.597618775063	0.553236152566	0.628733303186	0.637651425139	0.590208893079	0.611786849934	0.629017742408	0.630055527887	0.61993166964	0.634251441628	0.685079129206	0.699174547202	0.680467637183	0.500883990915	0.615891257572	0.685872848686	0.588535522228	0.632499337578	0.530113173105	0.632844325902	0.629283552124	0.661543052666	0.583169539465	0.531918093109	0.540299492741	0.556113671034	0.621425295905	0.517758871037	0.548844010759	0.563085840918	0.599897893052	0.63796456751	0.657264503277	0.548065343738	0.589126862321	0.706371161282	0.662995191612	0.518814309715	0.55980447671	0.60485006612	0.587848082405	0.586191055603	0.607890844942	0.644983677919	0.603887292469	0.575507523681	0.601961893092	0.700366158706	0.512471412936	0.536160057678	0.525367910963	0.447521553403	0	0.497511212719	0.54661125505	0.534063305001	0.482803709993	0.57684662946	0.517230463396	0.644883964205	0.513042562367	0.65752514748	0.530855855759	0.454670694065	0.569683482555	0.599279238972	0.512312817535	0.560066618125	0.516349887768	0.539886100883	0.51601851392	0.522965511206	0.514094949441
T.CS.045	0.527206866163	0.643629106129	0.599633839588	0.554453875112	0.583440196104	0.661896879901	0.666140650246	0.621932941045	0.601753581558	0.523688568715	0.673817570494	0.565536474752	0.566031329661	0.579158076987	0.578542765812	0.578542730041	0.589511944348	0.623351138644	0.576477417795	0.689528573889	0.588776717635	0.599060042685	0.601972865968	0.635727974469	0.605870606047	0.732156986357	0.58085615823	0.54227623284	0.572646431728	0.557593205998	0.622213421468	0.675327529858	0.627237881936	0.617517460764	0.611165067621	0.659324965824	0.658964308933	0.528391171788	0.723628770729	0.579586365911	0.66393059478	0.622699913812	0.7013286885	0.527805159494	0.552975149766	0.634594295042	0.606741756962	0.602331792136	0.703498672923	0.633282332932	0.660127659772	0.642726328599	0.697638385481	0.735312447895	0.672566931398	0.660665430647	0.657464583074	0.66002674299	0.633753515654	0.609005267942	0.551997878893	0.537926060431	0.605062689721	0.556538837718	0.600595898289	0.511549809922	0.57277833751	0.593967958963	0.552423339674	0.500630385573	0.625227086747	0.496012564434	0.504189394744	0.606311107249	0.543116243181	0.551699352814	0.624164234501	0.590768449519	0.509834607189	0.550887523015	0.615136869155	0.556341469848	0.559455165379	0.603161751289	0.580571178331	0.583399611296	0.564762686588	0.598272825584	0.607513145271	0.638740184697	0.648194193786	0.561799469442	0.564476477151	0.556179809266	0.592726757251	0.605748826492	0.580143863211	0.607916797217	0.622251331884	0.592182073087	0.568987827177	0.654821988214	0.634032302203	0.639529480306	0.612950877528	0.717511072731	0.723809558304	0.733594948996	0.564546444959	0.655266171832	0.731422196304	0.614368111611	0.660826268098	0.53054874704	0.657919007152	0.658042088507	0.674941697935	0.639667653546	0.55447270147	0.612982524783	0.578294330962	0.621113804709	0.503914820867	0.59805162123	0.632966779915	0.674875276261	0.631532253683	0.703565293126	0.627780368333	0.584113882366	0.747506257854	0.717990278314	0.557776805546	0.642151927807	0.619222129315	0.628209488753	0.634011779959	0.656212435962	0.640457848632	0.649475309799	0.637895858423	0.654520642043	0.715527306933	0.554455686154	0.506592371271	0.527562667401	0.501262038166	0.497511212719	0	0.601871260251	0.521954537261	0.557472082781	0.568456149502	0.50053887827	0.605727564717	0.530546253247	0.66660955461	0.54904731311	0.491788629682	0.569008446912	0.57684668707	0.517571267286	0.555641166543	0.544256533091	0.536980789705	0.530484093854	0.543052857707	0.509676036626
T.CS.049	0.540953601133	0.515975162519	0.678423929681	0.641903318051	0.645927960491	0.635305462393	0.721349586171	0.628745245278	0.645684204209	0.628999962872	0.719447921783	0.657060890861	0.635700398837	0.623438330643	0.663277449773	0.66825295967	0.666390916286	0.535894145012	0.530514774249	0.585630500392	0.540233111119	0.605606635499	0.665502840133	0.629670112721	0.597516107932	0.67968967356	0.648310310037	0.600034801574	0.647041104367	0.571724169345	0.614403438875	0.568698592535	0.627620636318	0.608459710618	0.616036890474	0.546912200467	0.572004532834	0.585985892422	0.640452258841	0.591745972304	0.598800910907	0.536855338111	0.714886546872	0.608321463851	0.636169609181	0.576957842678	0.647037206293	0.579206688983	0.629973702372	0.551386795329	0.579815680791	0.55342687253	0.628879847093	0.671075387242	0.627609153964	0.595296915414	0.586827087519	0.60529699958	0.611764069652	0.618683635711	0.627157415627	0.604900382961	0.590419792916	0.620788979135	0.65720701431	0.639428843558	0.560331596399	0.674857724214	0.64261855696	0.634335855834	0.667171348298	0.553569733109	0.53155741654	0.631472183498	0.592712265397	0.603183948673	0.638327125831	0.664702838441	0.63628546764	0.651797773258	0.671129769954	0.594055587107	0.674960674116	0.690689701957	0.665799809745	0.652747990748	0.652769759609	0.649783502932	0.61677428479	0.680622781113	0.619331232423	0.61155537866	0.641682196659	0.624431690285	0.680255884705	0.641746099679	0.625426922399	0.644785533538	0.693924542191	0.623124988761	0.68826673223	0.600280912423	0.672015431549	0.591219645118	0.66832748863	0.640677286825	0.659999623505	0.611055656082	0.53108162506	0.591471025624	0.607020139476	0.562498404712	0.59180703044	0.645515813719	0.592909553843	0.608400208759	0.686662161082	0.538083233927	0.56811850784	0.503181773307	0.555113159442	0.632681178728	0.641289556575	0.57856436652	0.540666062452	0.538605479312	0.636059129927	0.630779709332	0.520449078225	0.613064578925	0.663534833068	0.583169377232	0.617609154354	0.518104149132	0.595455184067	0.559432877067	0.536246229496	0.573332695523	0.683812710925	0.619077528055	0.555294795507	0.58370981728	0.660513452651	0.582693189201	0.611851358877	0.636852143747	0.595058119365	0.54661125505	0.601871260251	0	0.595953337911	0.553914937794	0.664323459128	0.61112422056	0.6429683286	0.607358267221	0.617394726933	0.645224692279	0.558495568702	0.658441533393	0.671958776224	0.61387846553	0.618357505159	0.63377605742	0.621051669391	0.608219754971	0.589421301266	0.615645751954
T.CS.031	0.528232713024	0.634821376362	0.552503176518	0.526842567857	0.574159577417	0.65924844437	0.644496561173	0.597382281016	0.564673913516	0.518366789954	0.642451969519	0.558656797313	0.562909051102	0.565848854384	0.571661614606	0.599442870733	0.598654077168	0.640292000874	0.587349311729	0.696527478817	0.609940115572	0.583715568666	0.598042812159	0.641763494841	0.624577926322	0.746564515007	0.551605778068	0.555055695301	0.55070981102	0.574683588817	0.616789291402	0.663276839507	0.630461820086	0.615591315968	0.583621726925	0.66883205128	0.631565752637	0.524513726527	0.73296485776	0.557053612067	0.69423634677	0.623544438063	0.709307369169	0.540242043721	0.531883609299	0.623020819627	0.583190168804	0.592563665464	0.726382911055	0.608924501696	0.617998376008	0.625863009605	0.661934864943	0.717447352188	0.665653668136	0.638468857005	0.620512378296	0.653433076428	0.599611245014	0.584551584254	0.562848348287	0.506329411478	0.60927879938	0.583236111923	0.581547285503	0.507221700854	0.567728154705	0.573474513781	0.545007187391	0.522367419694	0.58912800717	0.537887508272	0.533153087214	0.585889421001	0.523459680244	0.506431532538	0.581348220806	0.574505912319	0.498120103341	0.530925280966	0.594561545055	0.527669780802	0.546178501251	0.598821945512	0.533999782617	0.548859974624	0.532839315115	0.567638199731	0.573830404854	0.607134961609	0.636714649289	0.532336957651	0.59477965015	0.503393335801	0.60258439661	0.549894585744	0.552290404761	0.576076530035	0.610535523405	0.554520735472	0.548067507547	0.637571017578	0.619065230673	0.658593321276	0.584614467371	0.727037517099	0.738734536528	0.724203319449	0.537866458413	0.645848059723	0.72686809533	0.597259791765	0.66340966967	0.523276374299	0.654904876844	0.669913179688	0.682608942959	0.620787443335	0.567311367561	0.631207535771	0.593790680185	0.6389515394	0.533207804081	0.619385285858	0.627296950601	0.649056229725	0.621757600944	0.715331278744	0.64024162722	0.586035251659	0.758617338963	0.710888103487	0.512865466753	0.636539325832	0.582504045464	0.594111712375	0.613061705	0.638809786035	0.636995438986	0.623723114867	0.59858144549	0.620801849096	0.713504716237	0.559212313283	0.493944746582	0.516351413873	0.497720952828	0.534063305001	0.521954537261	0.595953337911	0	0.556043881371	0.528382723554	0.506452186234	0.56161058698	0.51038546795	0.66462517938	0.526268891405	0.526031821167	0.552726180748	0.546255589816	0.521724880913	0.540431065538	0.516906032086	0.537184178935	0.523648491345	0.54401204269	0.499850790434
T.CS.061	0.521895303845	0.590886240773	0.638972155219	0.58440323999	0.578774242038	0.650939940153	0.704235520283	0.620288707949	0.633240772865	0.54141000321	0.710142472591	0.619157800663	0.562418081519	0.565804478862	0.62864266103	0.613855390469	0.613944459901	0.553531700219	0.585196706612	0.654106470791	0.571475987467	0.573503674793	0.58519475739	0.653196057944	0.562271531149	0.735839576376	0.618012002629	0.513244450741	0.57624624725	0.549162879434	0.630151044598	0.624474041156	0.650166468377	0.606699391963	0.548994696545	0.60374488639	0.62943118816	0.504417974845	0.709014639772	0.542086088196	0.652813342283	0.586483997055	0.698922273935	0.522956576619	0.539975573735	0.580769270863	0.557705874071	0.540722781662	0.68847569578	0.568926874384	0.591828304351	0.603510135993	0.651766664444	0.683566629565	0.624333441643	0.598793353559	0.578141547982	0.632676897778	0.571889395326	0.603895478219	0.59590118154	0.533416971166	0.567107813283	0.571422771331	0.627857786418	0.536244857253	0.55621312933	0.645116057231	0.536442370117	0.540492451447	0.626398531612	0.495816390343	0.485105067717	0.574966283543	0.510215947087	0.527130823917	0.607347887817	0.617715911602	0.533068765315	0.557786245281	0.63621386593	0.533706346119	0.583921273777	0.625550817424	0.597156306827	0.600242076395	0.563998960273	0.608599089151	0.631095874467	0.620172217161	0.637022052505	0.5880394481	0.610968101978	0.540739315768	0.624702515394	0.597981514244	0.556953599804	0.608404169696	0.655004961723	0.582200043221	0.60004385748	0.629857904822	0.648725921076	0.630328230419	0.63654372928	0.696633627409	0.7172409047	0.700776113004	0.504313631837	0.645974799678	0.70591033039	0.574193682313	0.64982260203	0.549148422116	0.654103748605	0.651737434299	0.653633452073	0.571782969593	0.534101333347	0.566010027885	0.581786014846	0.642068357918	0.543137208927	0.589276819816	0.598404072428	0.610763123723	0.637451110314	0.675355927937	0.569837033573	0.600410224421	0.738343200273	0.685472855757	0.538529461801	0.540430859614	0.59498691175	0.603021319781	0.616155660893	0.620277350851	0.644783515981	0.604829488854	0.611161039847	0.57468917216	0.712886275864	0.518606104172	0.527809693348	0.570924709338	0.502556258249	0.482803709993	0.557472082781	0.553914937794	0.556043881371	0	0.598119071272	0.534421543336	0.632774142448	0.566917047581	0.692449888728	0.566937500591	0.479963322137	0.585802251561	0.611671017695	0.535021680497	0.579670828962	0.549256463344	0.58796891015	0.542665239766	0.56017091475	0.547971615549
T.CS.066	0.582488480393	0.669964635643	0.533172212163	0.543034730956	0.614542965345	0.680388415063	0.599751102397	0.554071549009	0.551539161973	0.521044908075	0.649346456054	0.488025242518	0.558874619904	0.545817175949	0.570281200017	0.604025783316	0.61004581416	0.700701684322	0.607081549591	0.729020465663	0.659675576575	0.626154852961	0.591280964321	0.667758992816	0.683107806312	0.784820912169	0.582956092012	0.536862140803	0.578546160326	0.566511586984	0.619448338933	0.717920826878	0.692707680854	0.652144960285	0.606301091884	0.698982421727	0.685724567718	0.533472640129	0.765511926228	0.631990888267	0.735669114305	0.681337483771	0.720344089142	0.528769181033	0.544580747317	0.663785877177	0.594511221316	0.608299248651	0.719835873418	0.649141590314	0.677266287438	0.673463877077	0.707343559427	0.754681043319	0.695712681242	0.649458397297	0.644419379215	0.690214456635	0.633253820489	0.602152716757	0.604768331368	0.50791678994	0.649835554371	0.550158598215	0.62849854182	0.49275271036	0.577054186958	0.477731435126	0.52558267538	0.4974524927	0.555989835526	0.577650815766	0.590223932556	0.634764048557	0.56985764499	0.49069234761	0.53610265011	0.496358894045	0.489049969613	0.474546968152	0.503555926974	0.524675772767	0.477706868121	0.552241981429	0.503486859258	0.496655734733	0.462302705359	0.59314221138	0.531516496465	0.545408766867	0.647861818619	0.522223109445	0.585496995619	0.503506052664	0.573706093142	0.570900783737	0.517139308008	0.546146793074	0.572263963227	0.559857290179	0.515638485679	0.664794678821	0.658555846034	0.698664049473	0.564673737776	0.758281478927	0.787290620275	0.779031264094	0.599422623719	0.69665926027	0.765902635898	0.594231296644	0.672392778238	0.475393534739	0.679443754927	0.720599440164	0.726019990838	0.650239091403	0.607535318731	0.689961462154	0.619760583323	0.654860590603	0.52282599401	0.649925074879	0.661540200691	0.699440015429	0.680536442488	0.746229797118	0.669485904404	0.604796648791	0.782522211588	0.762896218668	0.511197350805	0.675634011065	0.581837428339	0.60705936769	0.671876155965	0.662726486635	0.695821118949	0.683059561665	0.621682679913	0.663949004982	0.735826814854	0.578418036916	0.472887546072	0.459314336318	0.528946378311	0.57684662946	0.568456149502	0.664323459128	0.528382723554	0.598119071272	0	0.509848519653	0.538179532125	0.560402069898	0.719102484598	0.45694077301	0.623498225619	0.444796446534	0.46243847027	0.489109127899	0.518732983585	0.461784669181	0.532448051241	0.453957952176	0.527084619188	0.511213681401
