CS.219	CS.022	L.002.M1	CS.217	CS.257	CS.084	CS.101	L.025.M1	CS.265	CS.281	CS.280	L.035.M1	CS.028	CS.017	CS.010	CS.367	CS.076	CS.368	CS.382	CS.115	CS.050	CS.063	CS.117	CS.161	CS.360	CS.067	CS.155	CS.334	CS.056	CS.065	CS.232	CS.302	CS.041	CS.376	CS.378	CS.236	CS.282	CS.375	CS.205	CS.136	CS.126	CS.224	CS.203	CS.213	CS.292	CS.147	CS.395	CS.166	CS.256	CS.369	CS.386	CS.214	CS.389	CS.178	CS.148	CS.372	CS.183	CS.181	CS.268	CS.254	T.CS.089	T.CS.050	T.CS.058	T.CS.067	T.CS.040	T.CS.062	T.CS.071	T.CS.003	T.CS.029	T.CS.014	T.CS.079	T.CS.057	T.CS.069	T.CS.001	TFS.024	T.CS.128	T.CS.144	T.CS.159	T.CS.131	T.CS.167	T.CS.134	T.CS.100	T.CS.126	T.CS.178	T.CS.097	T.CS.120	T.CS.161	T.CS.107	T.CS.124	T.CS.111	CS.237	CS.103	L.034.M1	CS.082	CS.006	CS.356	CS.242	CS.246	CS.085	CS.087	CS.015	L.024.M1	CS.110	CS.088	CS.241	CS.233	CS.150	CS.113	CS.151	CS.228	CS.345.0	CS.191	CS.363	CS.347.0	CS.207	CS.308.0	CS.364	CS.212	CS.044	CS.188	CS.361	CS.331	CS.163	CS.152	CS.080	CS.202	CS.320	CS.223	CS.319	CS.158	CS.339	CS.194	CS.112	CS.322	CS.318	CS.270	CS.393	CS.326	CS.255	CS.390	CS.145	CS.253	CS.262	CS.370	T.CS.045	TFS.021	T.CS.049	T.CS.026	T.CS.036	TFS.027	T.CS.061	TFS.025	TFS.020	T.CS.066	TFS.022	T.CS.055	T.CS.064	T.CS.043	T.CS.031	T.CS.157	T.CS.109	T.CS.141	T.CS.095	T.CS.151	T.CS.142	T.CS.166	T.CS.152	T.CS.158
T.CS.026	0.677608949745	0.64702105753	0.673211586848	0.705183593827	0.703687383274	0.703646801208	0.74361117429	0.709068992812	0.740288399448	0.690358821474	0.741336787612	0.627964771582	0.708938805589	0.726174287275	0.719089503566	0.604241889791	0.649277931973	0.688468502918	0.666136383019	0.619415803003	0.675422552098	0.684337800289	0.71090817734	0.644510568845	0.630628733016	0.604338006848	0.670979024792	0.637712303443	0.670156605153	0.668940895112	0.703623644252	0.574252020008	0.632310207852	0.633141673591	0.660847537252	0.718247892002	0.660732081784	0.641095529343	0.622977392142	0.662219063443	0.650369835198	0.66233268889	0.723699474518	0.641531200306	0.657414153685	0.607627903188	0.650240597961	0.629481817861	0.635339948386	0.622428476551	0.632903761322	0.653461635718	0.587406322585	0.637234851958	0.620587535438	0.646246518832	0.635614537929	0.64024133935	0.665928323571	0.619203683594	0.66956021418	0.677663510966	0.670158459315	0.667945544513	0.680719537757	0.683151180907	0.703196775977	0.712680671888	0.68366554717	0.70708207391	0.558161580277	0.564921573686	0.655649745326	0.558414167367	0.693324628983	0.70224934284	0.734228071767	0.747729791814	0.721635044749	0.708165517463	0.706515656883	0.738537453423	0.707358295266	0.722688063763	0.735713381437	0.680136547319	0.692765929966	0.723883263369	0.72530796529	0.675428414766	0.662390108357	0.702695887656	0.693613545428	0.72018583191	0.683429970779	0.622069171727	0.690147858043	0.701425184859	0.698128208069	0.699645545066	0.750145897936	0.716295071592	0.637975054111	0.721438363848	0.745197878786	0.715058496689	0.638335765052	0.670978247269	0.69588964561	0.662460680469	0.631345944731	0.707445658279	0.621970077556	0.632411495177	0.623947617373	0.653775538818	0.612140267281	0.627386586112	0.687138282986	0.652827174325	0.638058569358	0.670660587566	0.673706623173	0.69063388771	0.684138960946	0.661980649481	0.638212712406	0.63787165124	0.663899862822	0.665396761247	0.641335207335	0.586611329282	0.624915929767	0.625990729848	0.629170618078	0.599227304896	0.691145148926	0.60980387723	0.635034816556	0.658736513171	0.671625677558	0.624106288952	0.578642406849	0.632873339971	0.66660955461	0.664079157922	0.617394726933	0	0.68921853085	0.686681746205	0.692449888728	0.65752514748	0.714417066824	0.719102484598	0.730010947358	0.680714258043	0.6844282208	0.681298290553	0.66462517938	0.68374147238	0.747843062393	0.688227831877	0.742005272995	0.71785971495	0.688042799663	0.705973381087	0.671209082082	0.714946379834
T.CS.036	0.547731108922	0.610628506623	0.643016220285	0.548096732491	0.582992167879	0.512705726273	0.57148449537	0.621252443448	0.547374016214	0.561615488111	0.538112879025	0.607159215806	0.526008405139	0.585365020391	0.690678254685	0.722450129922	0.617517872874	0.569705882123	0.626336098845	0.63373751502	0.633028857805	0.644926107505	0.582101904626	0.656342506171	0.616351955606	0.729931947476	0.580047926866	0.697158647789	0.660107002764	0.628210217889	0.540741363303	0.71609836957	0.639991681544	0.641295332598	0.64504869069	0.670238774415	0.679738613948	0.636698765993	0.715262898703	0.607232738005	0.579540252095	0.745385720093	0.599380701557	0.6834204301	0.579614922297	0.657241628873	0.63701256944	0.682202813514	0.655451481125	0.703618046909	0.68416934252	0.648855615316	0.634543087109	0.604468514238	0.684280198341	0.651525730165	0.705405738207	0.611901418657	0.639634406706	0.645179198521	0.597011393474	0.578132747275	0.569452310633	0.577571795799	0.506410236787	0.515919567803	0.586556883153	0.547185228826	0.584714827215	0.560945999743	0.676221549476	0.701875970386	0.589870979481	0.699306320896	0.595150573489	0.560008501267	0.563568915717	0.543636413411	0.56573526301	0.535364365011	0.577982808979	0.564420300673	0.561614760139	0.544758620352	0.547492548872	0.566962424407	0.522010238873	0.562664875074	0.522332781173	0.560855386418	0.601044099522	0.547760304961	0.580096785083	0.531869362809	0.550329470976	0.701457840565	0.536555657163	0.557986096538	0.50952469803	0.60547688522	0.615628606104	0.579242879333	0.613422213574	0.657128539784	0.574387459375	0.557541977648	0.559381044173	0.595574204503	0.60606635177	0.595820930288	0.737368615649	0.549759968758	0.649397608871	0.674942464015	0.652363598241	0.654892197252	0.712646513072	0.694185152232	0.586351207646	0.706101430638	0.680316041214	0.571531054954	0.606772845108	0.549933964847	0.574004480164	0.664071458947	0.599351823358	0.645496554679	0.664757266388	0.604393639319	0.662464477157	0.758341242283	0.613880592371	0.69758922684	0.654382210019	0.655299746234	0.659291401059	0.610550265034	0.589132581154	0.646541600588	0.617836290581	0.705963139587	0.65024813326	0.653671846735	0.605727564717	0.617280144204	0.6429683286	0.68921853085	0	0.606298862555	0.632774142448	0.644883964205	0.53963750468	0.538179532125	0.547958277649	0.553515536924	0.551815077189	0.583291357638	0.56161058698	0.568134302048	0.540872015036	0.596632008522	0.546031648505	0.579341762354	0.621637117832	0.568553445593	0.550323037473	0.551645013609
TFS.027	0.642767336988	0.64167038883	0.658316830372	0.543184033822	0.605733379461	0.612464907588	0.565219140433	0.5985971223	0.607737810048	0.498314497628	0.525567264275	0.560405710731	0.596036563516	0.578562893219	0.736886177694	0.736191610226	0.664945879995	0.513773630483	0.473026910062	0.690891303214	0.685400317454	0.703658383009	0.562026048995	0.66662085453	0.596120915693	0.739872922673	0.551780957108	0.669778330127	0.665052688153	0.590731100287	0.590185869993	0.702215949542	0.650405818827	0.627991737251	0.702671971568	0.718751677433	0.662307415887	0.598147892099	0.670768641962	0.628867813785	0.495308838313	0.755787045486	0.47393048381	0.671665454895	0.621565663321	0.641931234573	0.661067521667	0.68494115742	0.63809994805	0.74601462812	0.702845109026	0.647906649419	0.659944358457	0.580842245171	0.680193782199	0.643355422572	0.721715427775	0.639717717028	0.69780242655	0.644353209197	0.531872661184	0.614576084905	0.537289666344	0.478939446447	0.504215728774	0.471060196001	0.488680403649	0.41832136705	0.627546342575	0.572344119347	0.648964836533	0.645563827531	0.502328201391	0.67299584283	0.467517793965	0.592805515333	0.492995146685	0.615435277824	0.5123567941	0.496967138439	0.504920818383	0.563111023862	0.485545250598	0.559407719549	0.533025412386	0.488270394214	0.588652712804	0.47136794922	0.55035406953	0.486649246714	0.657083995918	0.594805668785	0.549541000392	0.605919265994	0.532664673037	0.670124909412	0.509401437922	0.529161183008	0.592096732832	0.576972214248	0.586653077724	0.54641429784	0.646257141794	0.618421913419	0.522627378661	0.633099288456	0.614819533793	0.512873762385	0.621523686326	0.619215229688	0.764852326197	0.48851336273	0.641543843276	0.677209802097	0.69352724014	0.696197927453	0.697651016592	0.623572381183	0.494290307961	0.580538986692	0.64466124325	0.600348381933	0.651817127606	0.50223747221	0.622844668601	0.618535715857	0.579807600953	0.645391738171	0.619133062786	0.656870681969	0.6042171181	0.721035906987	0.64284488086	0.64871657658	0.621537590351	0.665987286731	0.655424233614	0.622955306943	0.623914411722	0.653636475489	0.515691632865	0.746036929814	0.62482686689	0.616780129308	0.501262038166	0.470776013315	0.595058119365	0.686681746205	0.606298862555	0	0.502556258249	0.447521553403	0.481077483546	0.528946378311	0.470612688797	0.522501161548	0.479471669028	0.481279430404	0.497720952828	0.536621385836	0.490709786852	0.512963508431	0.525462184605	0.482916628382	0.482771504994	0.502994011481	0.510628732152	0.475743839698
T.CS.061	0.645153645836	0.62870366734	0.651429312163	0.619157800663	0.639280992835	0.632296274538	0.636421476893	0.614149807387	0.668011649939	0.556753711392	0.593417274613	0.521895303845	0.633240772865	0.62864266103	0.751142777761	0.691057530021	0.653196057944	0.537479125031	0.460440853695	0.678610284509	0.686219154521	0.671894784788	0.57624624725	0.648670564125	0.571475987467	0.708924158846	0.549162879434	0.612541968162	0.627662819962	0.542670632213	0.601147101527	0.652813342283	0.650166468377	0.586483997055	0.688061389291	0.698922273935	0.60374488639	0.542086088196	0.624474041156	0.606699391963	0.504417974845	0.709014639772	0.539975573735	0.60361440634	0.630151044598	0.603510135993	0.614896824934	0.624333441643	0.613625705443	0.683566629565	0.651766664444	0.571889395326	0.580769270863	0.557705874071	0.645171412471	0.578141547982	0.67953443513	0.594989559273	0.650368608901	0.591828304351	0.494465681846	0.59590118154	0.554327452112	0.503050582591	0.582624956964	0.546311141721	0.49523132163	0.548286731345	0.602154517026	0.571422771331	0.597206417754	0.615275729149	0.495816390343	0.665552552133	0.510215947087	0.607347887817	0.579329611381	0.658917078894	0.563207143311	0.563490948093	0.533068765315	0.609555664999	0.503325100673	0.603388760765	0.583921273777	0.533706346119	0.631095874467	0.557786245281	0.600242076395	0.549593882509	0.629857904822	0.63654372928	0.597981514244	0.624702515394	0.5880394481	0.630328230419	0.540739315768	0.556953599804	0.608404169696	0.610968101978	0.655004961723	0.619477423287	0.637022052505	0.648725921076	0.60004385748	0.668070222239	0.574193682313	0.562913176358	0.582891180969	0.622376542783	0.7172409047	0.549148422116	0.572901023777	0.645974799678	0.654103748605	0.651737434299	0.636041155736	0.599869001368	0.534646352115	0.540990795584	0.597213395561	0.59498691175	0.642068357918	0.538529461801	0.600410224421	0.590585248737	0.581786014846	0.568657324754	0.540430859614	0.637451110314	0.589276819816	0.685472855757	0.638732885665	0.610763123723	0.569837033573	0.620277350851	0.644783515981	0.611161039847	0.603021319781	0.604829488854	0.518606104172	0.712886275864	0.616155660893	0.57468917216	0.557472082781	0.566917047581	0.553914937794	0.692449888728	0.632774142448	0.502556258249	0	0.482803709993	0.570924709338	0.598119071272	0.566937500591	0.585306264903	0.527809693348	0.534421543336	0.556043881371	0.579670828962	0.585802251561	0.58796891015	0.611671017695	0.542665239766	0.56017091475	0.535021680497	0.547971615549	0.549256463344
TFS.025	0.640178387137	0.634681766288	0.638274418151	0.602173483554	0.623268608588	0.651937793673	0.625030471804	0.619588871036	0.664098977304	0.518654701106	0.580632245661	0.513866071554	0.62383323587	0.629441812964	0.750304589753	0.685676939092	0.633095547625	0.533204568997	0.460753407996	0.674371880008	0.666425968604	0.665215907121	0.565996969645	0.624968749282	0.581334681934	0.691900062277	0.550280479811	0.639948576755	0.647120222383	0.552616411688	0.604484658005	0.611965814648	0.637743221315	0.577024847723	0.667279417054	0.703745382089	0.599138523088	0.540867179242	0.59678274544	0.597726893226	0.491136714605	0.693021069317	0.516866928229	0.610384029333	0.624370189504	0.597372959226	0.643162702455	0.656090446741	0.624817603437	0.721889223262	0.654504591198	0.578383041491	0.590339447444	0.576882249167	0.646424448262	0.602902883296	0.679701515668	0.617287708626	0.675169000696	0.607227999478	0.532765687186	0.601018209887	0.549139916704	0.454348925064	0.559716684658	0.519313434117	0.500355493199	0.503740301842	0.608858165582	0.574836271267	0.584386040186	0.60539854239	0.487337972371	0.644317118981	0.467489759043	0.612100062542	0.569393051831	0.672595634112	0.536130323084	0.526496506922	0.538711519073	0.620173768519	0.505217595734	0.601195644484	0.575006741523	0.538901260619	0.624347712322	0.53308960691	0.59758667659	0.523402086268	0.629017742408	0.634251441628	0.597618775063	0.627264421198	0.54207847671	0.61993166964	0.536808196657	0.553236152566	0.628733303186	0.569251418782	0.637651425139	0.57797694647	0.637170565631	0.630055527887	0.611786849934	0.662469748611	0.588535522228	0.534508191978	0.601075698549	0.622829849613	0.699174547202	0.530113173105	0.581082743361	0.615891257572	0.632844325902	0.629283552124	0.639819640063	0.562330407714	0.503762376825	0.524585755929	0.596137458964	0.60485006612	0.621425295905	0.518814309715	0.589126862321	0.597558000864	0.556113671034	0.595321861866	0.55980447671	0.63796456751	0.548844010759	0.662995191612	0.62939407185	0.599897893052	0.548065343738	0.607890844942	0.644983677919	0.575507523681	0.587848082405	0.603887292469	0.512471412936	0.700366158706	0.586191055603	0.601961893092	0.497511212719	0.513042562367	0.54661125505	0.65752514748	0.644883964205	0.447521553403	0.482803709993	0	0.525367910963	0.57684662946	0.530855855759	0.559765698775	0.536160057678	0.517230463396	0.534063305001	0.560066618125	0.569683482555	0.539886100883	0.599279238972	0.51601851392	0.522965511206	0.512312817535	0.514094949441	0.516349887768
TFS.020	0.587952878262	0.652137160449	0.65827828182	0.505120371103	0.608569323764	0.546366769113	0.520937666453	0.63278257573	0.51052594462	0.48776319949	0.471674188621	0.572096190909	0.541678845313	0.594504770108	0.738354472716	0.760134952186	0.670125305994	0.511441226315	0.546451180398	0.68862370895	0.692488542909	0.723244356174	0.588319898232	0.693802905174	0.625405467647	0.770376463778	0.524956715648	0.720663079292	0.702023111353	0.602311785319	0.545784097942	0.733435376521	0.67321024191	0.656359874919	0.710897239102	0.721002066575	0.682695512526	0.632105757091	0.702385164949	0.630634935643	0.497566094858	0.782569612627	0.527809134163	0.70132164546	0.615570581119	0.661100795084	0.645803656992	0.686029506051	0.677241951296	0.755994059843	0.72319263122	0.647484880053	0.642022669224	0.577978282719	0.695571744235	0.639740761316	0.750746378109	0.629592903697	0.691096289738	0.653937261092	0.557598904145	0.609488835973	0.536132421425	0.48718307405	0.466398834127	0.473162626683	0.474205985137	0.439535919484	0.620436660687	0.514270566761	0.68500543845	0.703705347963	0.512395957894	0.712636419645	0.49151715034	0.527696507007	0.491353543833	0.53291346335	0.461249854223	0.455944856787	0.502399020961	0.533232280327	0.4616675363	0.483676197707	0.47766428663	0.515870164957	0.537206651722	0.430025926731	0.505851060095	0.489027928532	0.673734335541	0.577635503233	0.578491081727	0.547699927084	0.528935655201	0.700110714001	0.455778164017	0.520252752092	0.540947287512	0.600005792573	0.577335854457	0.533403389789	0.659780862073	0.667426644291	0.514405642519	0.616946872219	0.57381735241	0.566152253504	0.597633249651	0.650912514012	0.780183855423	0.446595618219	0.653724639157	0.709767547838	0.68300370985	0.702069540027	0.736579552411	0.662656596225	0.5319539008	0.633549747804	0.680634264993	0.559063522306	0.671374367568	0.479029824669	0.60103514135	0.658508923644	0.592053121006	0.654710029784	0.660730739271	0.666715178821	0.637325668662	0.755034167896	0.664324535484	0.688299030707	0.647791115028	0.643293957462	0.67906565733	0.612198171094	0.589082713745	0.65014467208	0.549477238051	0.739163250627	0.66794957043	0.656178865753	0.527562667401	0.536444063694	0.636852143747	0.714417066824	0.53963750468	0.481077483546	0.570924709338	0.525367910963	0	0.459314336318	0.375689554593	0.506998100085	0.488822586131	0.474549005291	0.516351413873	0.526164805367	0.430957788665	0.535907941756	0.463877810056	0.473433762902	0.520541007402	0.45872513711	0.462158866391	0.443206102396
T.CS.066	0.623182806034	0.665984863019	0.656638362842	0.488025242518	0.56157932779	0.575882382483	0.526573181135	0.633030405566	0.530979346262	0.516068366786	0.481259994081	0.582488480393	0.551539161973	0.570281200017	0.725899080493	0.734184798157	0.667758992816	0.512855463682	0.555423594633	0.70013691584	0.677475238787	0.7092739657	0.578546160326	0.706952267335	0.659675576575	0.766596958627	0.566511586984	0.722357990004	0.707224504292	0.632724818993	0.57055657336	0.735669114305	0.692707680854	0.681337483771	0.699367540171	0.720344089142	0.698982421727	0.631990888267	0.717920826878	0.652144960285	0.533472640129	0.765511926228	0.544580747317	0.705914356537	0.619448338933	0.673463877077	0.66365957439	0.695712681242	0.679731666656	0.754681043319	0.707343559427	0.633253820489	0.663785877177	0.594511221316	0.702673626913	0.644419379215	0.750632153822	0.648757012336	0.6705432146	0.677266287438	0.583539425444	0.604768331368	0.532425708774	0.529465630796	0.462552055543	0.467489660898	0.547871966907	0.450599002278	0.634486368133	0.550158598215	0.70636609615	0.718283508938	0.577650815766	0.72104535535	0.56985764499	0.53610265011	0.489812766455	0.549570250255	0.480640586662	0.42304056885	0.489049969613	0.521230302081	0.498071889849	0.487797422976	0.477706868121	0.524675772767	0.531516496465	0.474546968152	0.496655734733	0.494199753394	0.664794678821	0.564673737776	0.570900783737	0.573706093142	0.522223109445	0.698664049473	0.503506052664	0.517139308008	0.546146793074	0.585496995619	0.572263963227	0.484282373731	0.647861818619	0.658555846034	0.515638485679	0.594134999014	0.594231296644	0.562509296458	0.613223880741	0.649331996592	0.787290620275	0.475393534739	0.666048386144	0.69665926027	0.679443754927	0.720599440164	0.735186928992	0.667113046375	0.549206347589	0.650672916665	0.679778120813	0.581837428339	0.654860590603	0.511197350805	0.604796648791	0.663603759036	0.619760583323	0.668485110599	0.675634011065	0.680536442488	0.649925074879	0.762896218668	0.672440608983	0.699440015429	0.669485904404	0.662726486635	0.695821118949	0.621682679913	0.60705936769	0.683059561665	0.578418036916	0.735826814854	0.671876155965	0.663949004982	0.568456149502	0.560402069898	0.664323459128	0.719102484598	0.538179532125	0.528946378311	0.598119071272	0.57684662946	0.459314336318	0	0.45694077301	0.496830079314	0.472887546072	0.509848519653	0.528382723554	0.518732983585	0.444796446534	0.532448051241	0.46243847027	0.453957952176	0.527084619188	0.489109127899	0.511213681401	0.461784669181
TFS.022	0.591350291833	0.675035895484	0.662637885097	0.517961349164	0.608443853105	0.570137900911	0.525979293123	0.657775800938	0.49675472575	0.482067595512	0.468897721871	0.5816382526	0.537870298529	0.602182699356	0.746763530897	0.759267087585	0.670851304971	0.498429437505	0.533721589844	0.694391679498	0.698725542032	0.72408811853	0.594129922598	0.69964761094	0.625409995855	0.770399222567	0.527757421614	0.700736246815	0.698216458158	0.601220430983	0.546441635433	0.737674874869	0.681564772195	0.656256360482	0.707741106323	0.719379199355	0.684721397444	0.628097131269	0.711748798252	0.642960925131	0.497998883193	0.77415938034	0.518657551029	0.70083438888	0.609458904666	0.664879671673	0.627373931964	0.681466694626	0.657754624821	0.74780874948	0.714668244198	0.645797108706	0.657835986369	0.553659639595	0.686650288213	0.636683479865	0.734730607931	0.634614346638	0.690317970177	0.640877773634	0.547163374246	0.631101881946	0.525786302309	0.505793568644	0.468569414398	0.461900837092	0.470537991033	0.439643262055	0.617485278698	0.539143730826	0.692430660534	0.705372785482	0.51892050579	0.720229129723	0.505446957656	0.509932026365	0.477866076308	0.531143904366	0.420713127645	0.461148456123	0.49100709289	0.528309337065	0.436724870371	0.476924224684	0.458630806251	0.499123723564	0.52966030652	0.438006242268	0.516725533762	0.492329310767	0.681864135257	0.578552735398	0.585693951964	0.537285538564	0.550587793257	0.700262178124	0.451463107921	0.490460072268	0.552334414848	0.619606702228	0.608452505811	0.533750380116	0.669952767604	0.67211770107	0.519846169143	0.609315419162	0.584832724949	0.577514269355	0.591116858889	0.649772514627	0.796904441006	0.462552545587	0.644251614136	0.713582513763	0.691065365452	0.712285952753	0.7384790237	0.674286112849	0.538078064387	0.623689161112	0.682013626799	0.55627661458	0.668343410475	0.476779484731	0.610286289173	0.659536593686	0.592786992591	0.648939721304	0.650572527663	0.682977280296	0.650346492687	0.756043707711	0.677771922527	0.687665404851	0.652284732002	0.646008593012	0.675953862646	0.609479123443	0.602190293916	0.653926575837	0.544238703353	0.745667907668	0.675721305106	0.639380668118	0.54904731311	0.549526078008	0.645224692279	0.730010947358	0.547958277649	0.470612688797	0.566937500591	0.530855855759	0.375689554593	0.45694077301	0	0.519679016272	0.489812350717	0.503817126063	0.526268891405	0.548982973521	0.422110487417	0.551107809012	0.44225619455	0.46950683006	0.534904841789	0.458847986193	0.486549821159	0.428953691104
T.CS.055	0.618164385362	0.595657130594	0.642904023858	0.529167413192	0.58614635618	0.598172851204	0.558343268478	0.617746738112	0.592035914141	0.529867939507	0.511096721741	0.565775259042	0.581132070601	0.565728936659	0.716749976876	0.726402080623	0.647642669676	0.541798538142	0.540482539853	0.664135016037	0.662040680618	0.665217396142	0.588084328386	0.65990986131	0.606478700008	0.729614612141	0.577305908648	0.673617036589	0.655823546644	0.596887085855	0.588586762687	0.707423099434	0.631431634839	0.633767823919	0.694981154016	0.688118988138	0.66733922471	0.608407455792	0.658106998764	0.60961338009	0.551704065838	0.735955329739	0.556806910013	0.672085448651	0.607240864108	0.632883843538	0.649328288984	0.676124640548	0.631531781029	0.726948126932	0.682752401541	0.625630599244	0.641454962145	0.592816547322	0.649520991457	0.611489048495	0.72058519023	0.597371305818	0.649340947735	0.642048531493	0.565559312464	0.574957786077	0.534133399209	0.531375259312	0.492606332254	0.521664784466	0.541049203978	0.491431624171	0.621462077933	0.544038848451	0.634289196624	0.675115997099	0.551980885967	0.654303129244	0.540313999929	0.575027775958	0.510407735142	0.609107338558	0.541487509461	0.480016063348	0.530883814387	0.58356572081	0.53257339311	0.52778424356	0.554641024972	0.522344913179	0.561051546019	0.508551934623	0.564584767628	0.476852903233	0.632898735987	0.595735693271	0.529147623793	0.60706281438	0.511671297965	0.669393706524	0.53865462646	0.55971758335	0.59096447746	0.578689878166	0.549472003897	0.540683722599	0.620541425818	0.614568952905	0.533742341333	0.627677978096	0.592315678054	0.552861529566	0.631364333974	0.629198317467	0.751593462824	0.545106766618	0.613275086396	0.692037272303	0.662024203185	0.692601669597	0.700557358575	0.63566906622	0.548323142856	0.627851268331	0.641365473553	0.588694563292	0.643146703264	0.527072463065	0.592881468816	0.655531301091	0.566405807187	0.621269813295	0.647238550976	0.632050986099	0.64554760454	0.70537379758	0.628315533621	0.667456914839	0.624548337568	0.634411280554	0.658635041913	0.606447148412	0.602757329556	0.628607604692	0.573296149036	0.734275239537	0.631067850687	0.621808353966	0.547163829627	0.551497497201	0.612126009384	0.680714258043	0.553515536924	0.522501161548	0.585306264903	0.559765698775	0.506998100085	0.496830079314	0.519679016272	0	0.489126891442	0.488048832548	0.520889523316	0.54366304837	0.521841646445	0.516788125448	0.537836889649	0.4887545359	0.52801015288	0.506389189537	0.528946542936	0.510701424235
T.CS.064	0.61153139791	0.627187009162	0.609330401046	0.525558353292	0.587869542268	0.590242180563	0.553124084512	0.603645917496	0.576030789062	0.501910013969	0.526575327799	0.5161941375	0.559833856062	0.569949757736	0.700132590961	0.711465984485	0.653150575352	0.515755820542	0.494117908203	0.676575811102	0.663362957418	0.670209091919	0.562945375373	0.670713703732	0.587027063267	0.737101811957	0.541579786701	0.664705695452	0.652301766462	0.576022129679	0.560206804114	0.710780234667	0.646518130396	0.626604949418	0.684054719092	0.699792704779	0.6745029621	0.586632471504	0.672956164083	0.621150988828	0.485245070097	0.757265160945	0.510195632578	0.666169636617	0.579026663304	0.624333817932	0.620958244843	0.645780739077	0.617945564273	0.725222163461	0.679024578074	0.619188434605	0.631068710284	0.588060201685	0.657745506629	0.59789650604	0.712128218034	0.604091374301	0.636645483577	0.612294356781	0.53832992445	0.548916945667	0.507755715648	0.493071051659	0.483076768866	0.456779263669	0.503344799833	0.4695191845	0.600731788896	0.551250374493	0.644927199837	0.676016513141	0.523538586363	0.68074735506	0.522964086021	0.567173479482	0.511914050145	0.577539235636	0.507305360325	0.483613199875	0.507004634211	0.5567184145	0.491264877834	0.538569836948	0.519453837299	0.49333636114	0.543279722212	0.505666332783	0.508342899843	0.471523458492	0.637614381613	0.567158082246	0.543804955129	0.572201817346	0.530517405164	0.692306259424	0.485174957541	0.518941265971	0.546768739646	0.583847949749	0.586652844209	0.533161529471	0.626058505009	0.629697918661	0.509025895558	0.598926555374	0.568645567091	0.510873428615	0.601014300302	0.606151495171	0.759342852837	0.49119889026	0.60183184969	0.664575349354	0.668429874574	0.681445174046	0.706331413282	0.644684400304	0.522130970707	0.607436459882	0.658844744486	0.562851105422	0.651434838716	0.498790413898	0.584359926795	0.630049021767	0.556358700222	0.615901265738	0.630047111925	0.638788401665	0.60647041443	0.720997711514	0.634673138274	0.65980729703	0.623750668271	0.622023946593	0.647720609602	0.602737177607	0.585878117883	0.634108159478	0.541107065776	0.720674027413	0.587820889201	0.596275387625	0.506592371271	0.518889233144	0.611851358877	0.6844282208	0.551815077189	0.479471669028	0.527809693348	0.536160057678	0.488822586131	0.472887546072	0.489812350717	0.489126891442	0	0.507596904054	0.493944746582	0.519318436861	0.504903622932	0.520131276554	0.521476262657	0.471493654173	0.528060491491	0.519504078422	0.520008864737	0.486208472703
T.CS.043	0.634055157073	0.636575541286	0.652348041924	0.55921113146	0.604870451913	0.623291115371	0.575798552574	0.610497241382	0.612122353044	0.515995416652	0.529904197644	0.549411147549	0.608376112398	0.600419660955	0.743444384152	0.723833076493	0.674142299115	0.521060631861	0.499706651611	0.678583958024	0.678261209988	0.701645736344	0.576809484491	0.676739659507	0.609552351686	0.732141569835	0.574488466766	0.700323434512	0.69302007329	0.608602604401	0.575432190469	0.681495417226	0.645576235397	0.637029129015	0.683325401867	0.699093928922	0.649929099991	0.572378356867	0.674539607268	0.617721549504	0.500815008865	0.740495440691	0.509069493887	0.680486172011	0.635842646045	0.655447385521	0.642419059215	0.677617335377	0.665304487273	0.749679567255	0.706129230722	0.61726793605	0.644680632484	0.582778434137	0.66748587544	0.628626687768	0.709702206891	0.638062460292	0.68512824296	0.6598256459	0.548114151718	0.584738018855	0.550610845435	0.463923986138	0.49911649761	0.499320406636	0.495572395813	0.465308965936	0.61160252542	0.525768658896	0.614293907933	0.667396317611	0.499717311603	0.685347396154	0.505769056141	0.592691312791	0.499557823583	0.628451371542	0.530453659377	0.499374520592	0.479032185952	0.550164306485	0.517404081822	0.566679450988	0.518756799732	0.523780222097	0.588836411205	0.51656550271	0.568169049285	0.481701013821	0.651785653003	0.615749517628	0.584945965351	0.591736530197	0.548364152211	0.661083659907	0.489134545198	0.551106756679	0.596961848875	0.546376849768	0.564557937483	0.548242215818	0.646839651395	0.624042845741	0.567221708734	0.641566657113	0.606472132216	0.542182181594	0.594780931253	0.624811123054	0.737106283802	0.458424582876	0.627227948529	0.678004120334	0.670363963086	0.677441586182	0.706822636947	0.620795021255	0.511609219412	0.565028777674	0.638850487751	0.608063848131	0.645373246273	0.535318142218	0.59042348563	0.605458687052	0.576792618668	0.628331911693	0.638708160988	0.63652571055	0.599972086845	0.714920661061	0.653333821763	0.65565489896	0.644660514984	0.663472552792	0.648951143432	0.617076610448	0.612332106612	0.637714745243	0.571647315612	0.728603206493	0.654499597209	0.643365633198	0.50053887827	0.535801616421	0.61112422056	0.681298290553	0.583291357638	0.481279430404	0.534421543336	0.517230463396	0.474549005291	0.509848519653	0.503817126063	0.488048832548	0.507596904054	0	0.506452186234	0.507825885978	0.531594098913	0.503225843281	0.523191832044	0.48256564296	0.481840128531	0.470998818687	0.493056451474	0.491339325252
