CS.092	CS.277	CS.261	CS.104	L.005.M1	L.001.M1	CS.022	L.007.M1	L.002.M1	L.033.M1	L.006.M1	CS.295	CS.106	L.035.M1	L.012.M1	CS.062	CS.373	CS.122	CS.230	CS.056	CS.290	CS.064	CS.155	CS.076	CS.327	CS.060	CS.050	CS.377	CS.073	CS.117	CS.374	CS.128	CS.136	CS.232	CS.282	CS.203	CS.378	CS.041	CS.125	CS.376	CS.302	CS.380	CS.236	CS.375	CS.292	CS.182	CS.256	CS.183	CS.254	CS.323	CS.349	CS.359	CS.268	CS.181	CS.372	CS.177	CS.369	CS.389	CS.348	CS.214	T.CS.029	T.CS.012	T.CS.003	T.CS.071	T.CS.016	T.CS.067	T.CS.035	T.CS.014	T.CS.089	T.CS.056	T.CS.079	T.CS.022	T.CS.040	T.CS.034	T.CS.020	T.CS.100	T.CS.144	T.CS.111	T.CS.125	T.CS.107	T.CS.118	T.CS.106	T.CS.122	T.CS.139	T.CS.132	T.CS.153	T.CS.108	T.CS.167	T.CS.115	T.CS.126	CS.242	L.034.M1	CS.088	CS.356	L.024.M1	CS.237	CS.246	CS.085	CS.103	CS.087	CS.241	CS.015	CS.006	CS.110	CS.082	CS.189	CS.212	CS.187	CS.164	CS.150	CS.363	CS.330	CS.233	CS.336	CS.207	CS.387	CS.347.0	CS.078	CS.113	CS.308.0	CS.321	CS.202	CS.318	CS.223	CS.322	CS.112	CS.158	CS.320	CS.319	CS.285	CS.163	CS.194	CS.339	CS.227	CS.331	CS.270	CS.255	CS.326	CS.370	CS.145	CS.253	CS.393	CS.262	CS.390	TFS.027	T.CS.008	T.CS.031	T.CS.036	T.CS.043	TFS.022	T.CS.049	T.CS.026	T.CS.061	TFS.020	TFS.025	T.CS.066	T.CS.055	T.CS.045	T.CS.064	T.CS.158	T.CS.095	T.CS.166	T.CS.141	T.CS.142	T.CS.151	T.CS.157	T.CS.152	T.CS.109
T.CS.049	0.69046480528	0.586165520802	0.65264670944	0.635700398837	0.645037256654	0.658213717343	0.612272195861	0.623841135005	0.6149431342	0.648232250456	0.650211974477	0.61633898891	0.650573889753	0.540953601133	0.628720874688	0.649309871713	0.530514774249	0.675487035841	0.594135683291	0.61706218046	0.535894145012	0.666390916286	0.571724169345	0.629670112721	0.648310310037	0.608203254593	0.657172887593	0.624990972901	0.669829100093	0.647041104367	0.572004532834	0.616036890474	0.608459710618	0.63129272381	0.546912200467	0.636169609181	0.661108002457	0.627620636318	0.563548741085	0.536855338111	0.598800910907	0.608321463851	0.714886546872	0.591745972304	0.614403438875	0.579206688983	0.55047699425	0.633284029545	0.579815680791	0.551386795329	0.583831098247	0.629973702372	0.662823114674	0.603497465653	0.586827087519	0.60529699958	0.671075387242	0.576957842678	0.61858620813	0.611764069652	0.649833612786	0.617778074644	0.613194087436	0.590338450088	0.581470691406	0.578657093087	0.61092407815	0.620788979135	0.584946250874	0.65720701431	0.524596366491	0.598671705953	0.639140042004	0.639428843558	0.674857724214	0.671324826784	0.658578232036	0.62471204984	0.547619770757	0.651797773258	0.521619882486	0.678544035778	0.603183948673	0.65440865357	0.671129769954	0.656840365652	0.672149212045	0.618660838131	0.668113157946	0.623672672225	0.624431690285	0.641746099679	0.672015431549	0.591219645118	0.647741496239	0.600280912423	0.625426922399	0.644785533538	0.66832748863	0.641682196659	0.68826673223	0.693924542191	0.61155537866	0.619331232423	0.680255884705	0.567080402652	0.581492564804	0.562500656824	0.6955654543	0.562498404712	0.540634168601	0.538083233927	0.685139247705	0.56811850784	0.592909553843	0.53108162506	0.591471025624	0.64687158339	0.645937525464	0.608400208759	0.641289556575	0.644858598246	0.520449078225	0.568238337351	0.538605479312	0.615296705327	0.636059129927	0.555113159442	0.518104149132	0.630779709332	0.632681178728	0.583169377232	0.57856436652	0.663534833068	0.595455184067	0.573332695523	0.559432877067	0.555294795507	0.58370981728	0.582693189201	0.660513452651	0.683812710925	0.536246229496	0.619077528055	0.595058119365	0.558495568702	0.595953337911	0.6429683286	0.61112422056	0.645224692279	0	0.617394726933	0.553914937794	0.636852143747	0.54661125505	0.664323459128	0.612126009384	0.601871260251	0.611851358877	0.63377605742	0.671958776224	0.61387846553	0.621051669391	0.589421301266	0.608219754971	0.618357505159	0.615645751954	0.658441533393
T.CS.026	0.731156729295	0.646643624081	0.713482224678	0.699852243296	0.730532675148	0.695850256277	0.64702105753	0.725886382178	0.673211586848	0.671893051144	0.722144512963	0.681397849893	0.694450644411	0.627964771582	0.70596108325	0.694373776586	0.597807405076	0.721643696752	0.67383647171	0.670156605153	0.631313950607	0.716000547749	0.670979024792	0.649277931973	0.703327306355	0.64566353637	0.675422552098	0.642582468511	0.705546082176	0.71090817734	0.646444186776	0.693964761265	0.662219063443	0.703623644252	0.660732081784	0.723699474518	0.660847537252	0.632310207852	0.590018516385	0.633141673591	0.574252020008	0.665888448033	0.718247892002	0.641095529343	0.657414153685	0.622184384256	0.635339948386	0.635614537929	0.619203683594	0.629210410906	0.635754196888	0.639382821259	0.665928323571	0.64024133935	0.646246518832	0.646310694586	0.622428476551	0.587406322585	0.662629687853	0.653461635718	0.68366554717	0.626880893911	0.712680671888	0.703196775977	0.650788916277	0.667945544513	0.681136133798	0.70708207391	0.66956021418	0.680409343935	0.558161580277	0.67166087021	0.680719537757	0.68890334523	0.723666423671	0.738537453423	0.734228071767	0.675428414766	0.656079304238	0.723883263369	0.615807152323	0.750567898853	0.703257477205	0.745813407659	0.736106654902	0.733717483943	0.735521849951	0.708165517463	0.721372384899	0.707358295266	0.690147858043	0.693613545428	0.721438363848	0.622069171727	0.716295071592	0.662390108357	0.701425184859	0.698128208069	0.702695887656	0.699645545066	0.745197878786	0.750145897936	0.683429970779	0.637975054111	0.72018583191	0.591263385309	0.627386586112	0.630396818647	0.665590307979	0.638335765052	0.621970077556	0.612003211538	0.715058496689	0.627214049902	0.623947617373	0.614173928616	0.632411495177	0.722819805436	0.670978247269	0.653775538818	0.720454058434	0.661980649481	0.629170618078	0.63787165124	0.625990729848	0.624915929767	0.665396761247	0.638212712406	0.663899862822	0.648704313889	0.673706623173	0.586611329282	0.641335207335	0.661246019705	0.670660587566	0.599227304896	0.635034816556	0.60980387723	0.632873339971	0.671625677558	0.624106288952	0.691145148926	0.578642406849	0.658736513171	0.686681746205	0.65888888191	0.66462517938	0.68921853085	0.681298290553	0.730010947358	0.617394726933	0	0.692449888728	0.714417066824	0.65752514748	0.719102484598	0.680714258043	0.66660955461	0.6844282208	0.714946379834	0.742005272995	0.705973381087	0.688227831877	0.688042799663	0.71785971495	0.68374147238	0.671209082082	0.747843062393
T.CS.061	0.651571936485	0.551247929794	0.56380664533	0.562418081519	0.58497637267	0.632585997283	0.62870366734	0.571983377287	0.651429312163	0.631167886269	0.591122053997	0.52380765999	0.642129332029	0.521895303845	0.581799400258	0.578069862886	0.585196706612	0.634583548605	0.62441246454	0.627662819962	0.553531700219	0.613944459901	0.549162879434	0.653196057944	0.618012002629	0.613692071806	0.686219154521	0.634654221751	0.661318801602	0.57624624725	0.62943118816	0.548994696545	0.606699391963	0.601147101527	0.60374488639	0.539975573735	0.688061389291	0.650166468377	0.595647678093	0.586483997055	0.652813342283	0.522956576619	0.698922273935	0.542086088196	0.630151044598	0.540722781662	0.613625705443	0.67953443513	0.591828304351	0.568926874384	0.583117682653	0.68847569578	0.650368608901	0.594989559273	0.578141547982	0.632676897778	0.683566629565	0.580769270863	0.600040884286	0.571889395326	0.602154517026	0.621375651712	0.548286731345	0.49523132163	0.510379312181	0.503050582591	0.497864462004	0.571422771331	0.494465681846	0.627857786418	0.597206417754	0.512783602548	0.582624956964	0.536244857253	0.645116057231	0.609555664999	0.579329611381	0.549593882509	0.521985547767	0.557786245281	0.520660754865	0.612790432226	0.527130823917	0.569335349135	0.63621386593	0.632530411998	0.627721274032	0.563490948093	0.599364380131	0.503325100673	0.540739315768	0.597981514244	0.648725921076	0.630328230419	0.619477423287	0.629857904822	0.556953599804	0.608404169696	0.63654372928	0.610968101978	0.60004385748	0.655004961723	0.5880394481	0.637022052505	0.624702515394	0.634843961582	0.599869001368	0.586674363039	0.719803892852	0.574193682313	0.572901023777	0.571782969593	0.668070222239	0.534101333347	0.654103748605	0.504313631837	0.645974799678	0.587141648622	0.562913176358	0.651737434299	0.543137208927	0.590585248737	0.569837033573	0.568657324754	0.610763123723	0.638732885665	0.637451110314	0.581786014846	0.540430859614	0.675355927937	0.642068357918	0.685472855757	0.589276819816	0.738343200273	0.59498691175	0.620277350851	0.603021319781	0.611161039847	0.57468917216	0.518606104172	0.712886275864	0.644783515981	0.616155660893	0.604829488854	0.502556258249	0.479963322137	0.556043881371	0.632774142448	0.534421543336	0.566937500591	0.553914937794	0.692449888728	0	0.570924709338	0.482803709993	0.598119071272	0.585306264903	0.557472082781	0.527809693348	0.549256463344	0.611671017695	0.535021680497	0.58796891015	0.56017091475	0.542665239766	0.579670828962	0.547971615549	0.585802251561
TFS.020	0.533607678267	0.533349300952	0.445898776696	0.551256972999	0.47710349953	0.561215806274	0.652137160449	0.444375160249	0.65827828182	0.611320738635	0.540340889819	0.58423764439	0.581948186419	0.572096190909	0.506931719812	0.532026798217	0.596518059821	0.551224600949	0.713326095121	0.702023111353	0.654617644586	0.606502233862	0.524956715648	0.670125305994	0.575881002657	0.635124006915	0.692488542909	0.656861851507	0.671859296158	0.588319898232	0.674922919026	0.594296082461	0.630634935643	0.545784097942	0.682695512526	0.527809134163	0.710897239102	0.67321024191	0.651239325303	0.656359874919	0.733435376521	0.470749128977	0.721002066575	0.632105757091	0.615570581119	0.585499046059	0.677241951296	0.750746378109	0.653937261092	0.618244578785	0.621781402892	0.739816347179	0.691096289738	0.629592903697	0.639740761316	0.693980787372	0.755994059843	0.642022669224	0.591108156731	0.647484880053	0.620436660687	0.683101359912	0.439535919484	0.474205985137	0.537288855647	0.48718307405	0.539636900288	0.514270566761	0.557598904145	0.646673801099	0.68500543845	0.583558153311	0.466398834127	0.492828084465	0.491302374094	0.533232280327	0.491353543833	0.489027928532	0.506212939668	0.430025926731	0.52654139555	0.44587754107	0.421591268429	0.427881352524	0.477757589548	0.482613093877	0.476614874503	0.455944856787	0.45479256961	0.4616675363	0.455778164017	0.578491081727	0.667426644291	0.700110714001	0.533403389789	0.673734335541	0.520252752092	0.540947287512	0.577635503233	0.600005792573	0.514405642519	0.577335854457	0.528935655201	0.659780862073	0.547699927084	0.637615469152	0.662656596225	0.634764518532	0.757193042967	0.57381735241	0.653724639157	0.651387133511	0.616946872219	0.576033847541	0.68300370985	0.587228971139	0.709767547838	0.564465512138	0.566152253504	0.702069540027	0.528566711777	0.658508923644	0.647791115028	0.654710029784	0.688299030707	0.664324535484	0.666715178821	0.592053121006	0.660730739271	0.741005758748	0.671374367568	0.755034167896	0.637325668662	0.795947911076	0.559063522306	0.643293957462	0.589082713745	0.612198171094	0.656178865753	0.549477238051	0.739163250627	0.67906565733	0.66794957043	0.65014467208	0.481077483546	0.574171987206	0.516351413873	0.53963750468	0.474549005291	0.375689554593	0.636852143747	0.714417066824	0.570924709338	0	0.525367910963	0.459314336318	0.506998100085	0.527562667401	0.488822586131	0.443206102396	0.463877810056	0.45872513711	0.535907941756	0.520541007402	0.473433762902	0.526164805367	0.462158866391	0.430957788665
TFS.025	0.659787586309	0.544048305064	0.569631745288	0.564662769002	0.556318030343	0.645560539223	0.634681766288	0.545729594426	0.638274418151	0.593321980575	0.609023514565	0.548710254667	0.634869343718	0.513866071554	0.575377789008	0.562487469046	0.55491575962	0.616912921171	0.630256385062	0.647120222383	0.578220552631	0.631035874277	0.550280479811	0.633095547625	0.581670884041	0.603915504997	0.666425968604	0.642081861583	0.668574754662	0.565996969645	0.619007387332	0.564270509341	0.597726893226	0.604484658005	0.599138523088	0.516866928229	0.667279417054	0.637743221315	0.561347149103	0.577024847723	0.611965814648	0.5034390939	0.703745382089	0.540867179242	0.624370189504	0.55539073572	0.624817603437	0.679701515668	0.607227999478	0.582895771358	0.607314887068	0.677348341226	0.675169000696	0.617287708626	0.602902883296	0.618708757914	0.721889223262	0.590339447444	0.629254526841	0.578383041491	0.608858165582	0.604771546176	0.503740301842	0.500355493199	0.518008288906	0.454348925064	0.5140761783	0.574836271267	0.532765687186	0.639129288338	0.584386040186	0.55650485975	0.559716684658	0.533430470742	0.638670584768	0.620173768519	0.569393051831	0.523402086268	0.506602546106	0.53308960691	0.519283121733	0.592121254354	0.508823240135	0.587887038925	0.631068098242	0.631415750752	0.609591744099	0.526496506922	0.597102018043	0.505217595734	0.536808196657	0.597618775063	0.630055527887	0.61993166964	0.57797694647	0.629017742408	0.553236152566	0.628733303186	0.634251441628	0.569251418782	0.611786849934	0.637651425139	0.54207847671	0.637170565631	0.627264421198	0.636844466467	0.562330407714	0.571558095162	0.724245343881	0.588535522228	0.581082743361	0.583169539465	0.662469748611	0.531918093109	0.632844325902	0.500883990915	0.615891257572	0.52680953137	0.534508191978	0.629283552124	0.517758871037	0.597558000864	0.548065343738	0.595321861866	0.599897893052	0.62939407185	0.63796456751	0.556113671034	0.55980447671	0.657264503277	0.621425295905	0.662995191612	0.548844010759	0.706371161282	0.60485006612	0.607890844942	0.587848082405	0.575507523681	0.601961893092	0.512471412936	0.700366158706	0.644983677919	0.586191055603	0.603887292469	0.447521553403	0.454670694065	0.534063305001	0.644883964205	0.517230463396	0.530855855759	0.54661125505	0.65752514748	0.482803709993	0.525367910963	0	0.57684662946	0.559765698775	0.497511212719	0.536160057678	0.516349887768	0.599279238972	0.512312817535	0.539886100883	0.522965511206	0.51601851392	0.560066618125	0.514094949441	0.569683482555
T.CS.066	0.556482400771	0.5526709497	0.474622634249	0.558874619904	0.473383576922	0.578663832347	0.665984863019	0.457678339545	0.656638362842	0.585216014555	0.548613004428	0.609927690332	0.597241183991	0.582488480393	0.547828598156	0.54831894542	0.607081549591	0.53932362514	0.717464726462	0.707224504292	0.700701684322	0.61004581416	0.566511586984	0.667758992816	0.582956092012	0.624251016764	0.677475238787	0.680356097368	0.661049457264	0.578546160326	0.685724567718	0.606301091884	0.652144960285	0.57055657336	0.698982421727	0.544580747317	0.699367540171	0.692707680854	0.669888857093	0.681337483771	0.735669114305	0.528769181033	0.720344089142	0.631990888267	0.619448338933	0.608299248651	0.679731666656	0.750632153822	0.677266287438	0.649141590314	0.647088039166	0.719835873418	0.6705432146	0.648757012336	0.644419379215	0.690214456635	0.754681043319	0.663785877177	0.618864686976	0.633253820489	0.634486368133	0.69323901985	0.450599002278	0.547871966907	0.571899296007	0.529465630796	0.530554174469	0.550158598215	0.583539425444	0.62849854182	0.70636609615	0.612370434147	0.462552055543	0.49275271036	0.477731435126	0.521230302081	0.489812766455	0.494199753394	0.523348893498	0.474546968152	0.572695873294	0.446260699515	0.49069234761	0.459605582397	0.503555926974	0.500137421403	0.47236218388	0.42304056885	0.462661714153	0.498071889849	0.503506052664	0.570900783737	0.658555846034	0.698664049473	0.484282373731	0.664794678821	0.517139308008	0.546146793074	0.564673737776	0.585496995619	0.515638485679	0.572263963227	0.522223109445	0.647861818619	0.573706093142	0.658726505542	0.667113046375	0.626990097865	0.728256966055	0.594231296644	0.666048386144	0.650239091403	0.594134999014	0.607535318731	0.679443754927	0.599422623719	0.69665926027	0.589632725302	0.562509296458	0.720599440164	0.52282599401	0.663603759036	0.669485904404	0.668485110599	0.699440015429	0.672440608983	0.680536442488	0.619760583323	0.675634011065	0.746229797118	0.654860590603	0.762896218668	0.649925074879	0.782522211588	0.581837428339	0.662726486635	0.60705936769	0.621682679913	0.663949004982	0.578418036916	0.735826814854	0.695821118949	0.671876155965	0.683059561665	0.528946378311	0.623498225619	0.528382723554	0.538179532125	0.509848519653	0.45694077301	0.664323459128	0.719102484598	0.598119071272	0.459314336318	0.57684662946	0	0.496830079314	0.568456149502	0.472887546072	0.461784669181	0.46243847027	0.489109127899	0.532448051241	0.527084619188	0.453957952176	0.518732983585	0.511213681401	0.444796446534
T.CS.055	0.597739496367	0.552531310198	0.506820680179	0.539242227706	0.512929170719	0.602948114375	0.595657130594	0.507962536436	0.642904023858	0.576034604486	0.569037730458	0.580088189027	0.595176629949	0.565775259042	0.551538130633	0.558893839483	0.568455026366	0.566790806705	0.685125082235	0.655823546644	0.648532915215	0.605192556712	0.577305908648	0.647642669676	0.552483904736	0.619226459436	0.662040680618	0.647217035638	0.644311530747	0.588084328386	0.651380562117	0.575300975819	0.60961338009	0.588586762687	0.66733922471	0.556806910013	0.694981154016	0.631431634839	0.622652508218	0.633767823919	0.707423099434	0.555505904587	0.688118988138	0.608407455792	0.607240864108	0.586350414981	0.631531781029	0.72058519023	0.642048531493	0.618043342545	0.625324480499	0.710540112392	0.649340947735	0.597371305818	0.611489048495	0.656973713465	0.726948126932	0.641454962145	0.609814490652	0.625630599244	0.621462077933	0.657202994884	0.491431624171	0.541049203978	0.585850379086	0.531375259312	0.524527088324	0.544038848451	0.565559312464	0.586963562949	0.634289196624	0.559620653179	0.492606332254	0.498663500122	0.559072228292	0.58356572081	0.510407735142	0.476852903233	0.526685787127	0.508551934623	0.551171931349	0.53870384155	0.524403319098	0.537606677358	0.554579428157	0.555027112437	0.527751616809	0.480016063348	0.53725806027	0.53257339311	0.53865462646	0.529147623793	0.614568952905	0.669393706524	0.540683722599	0.632898735987	0.55971758335	0.59096447746	0.595735693271	0.578689878166	0.533742341333	0.549472003897	0.511671297965	0.620541425818	0.60706281438	0.636845002242	0.63566906622	0.599656255365	0.710302946836	0.592315678054	0.613275086396	0.603869584262	0.627677978096	0.584564758602	0.662024203185	0.569783005319	0.692037272303	0.552883695948	0.552861529566	0.692601669597	0.536886196201	0.655531301091	0.624548337568	0.621269813295	0.667456914839	0.628315533621	0.632050986099	0.566405807187	0.647238550976	0.706921413656	0.643146703264	0.70537379758	0.64554760454	0.75791113463	0.588694563292	0.634411280554	0.602757329556	0.606447148412	0.621808353966	0.573296149036	0.734275239537	0.658635041913	0.631067850687	0.628607604692	0.522501161548	0.568668507967	0.520889523316	0.553515536924	0.488048832548	0.519679016272	0.612126009384	0.680714258043	0.585306264903	0.506998100085	0.559765698775	0.496830079314	0	0.547163829627	0.489126891442	0.510701424235	0.537836889649	0.506389189537	0.516788125448	0.52801015288	0.4887545359	0.54366304837	0.528946542936	0.521841646445
T.CS.045	0.629217257793	0.558804406986	0.54525751286	0.566031329661	0.557244613298	0.604014592326	0.628260289891	0.54344389198	0.639474883835	0.59224898423	0.599491722036	0.603416155172	0.607126794352	0.527206866163	0.569333674914	0.564288732592	0.576477417795	0.590150318517	0.65021955803	0.671944071469	0.623351138644	0.589511944348	0.557593205998	0.635727974469	0.58085615823	0.621415063527	0.653438091456	0.662256811033	0.637730659829	0.572646431728	0.658964308933	0.611165067621	0.617517460764	0.597746946741	0.659324965824	0.552975149766	0.675698106272	0.627237881936	0.639382617196	0.622699913812	0.66393059478	0.527805159494	0.7013286885	0.579586365911	0.622213421468	0.602331792136	0.665031946951	0.72884181732	0.660127659772	0.633282332932	0.63933938517	0.703498672923	0.686051902677	0.62920382979	0.657464583074	0.66002674299	0.735312447895	0.634594295042	0.646781364915	0.633753515654	0.59506401569	0.629509205465	0.49305423622	0.519337383203	0.530204707875	0.471553724944	0.511058571921	0.556538837718	0.518764940188	0.600595898289	0.630708483235	0.581136035193	0.53710898768	0.511549809922	0.593967958963	0.6092966465	0.57097665211	0.502463375057	0.537759334224	0.550887523015	0.5407555043	0.598444218493	0.551699352814	0.584852173209	0.615136869155	0.608988610225	0.593908441378	0.537449646807	0.579460261147	0.557955648542	0.556179809266	0.605748826492	0.634032302203	0.639529480306	0.590096950315	0.654821988214	0.580143863211	0.607916797217	0.612950877528	0.564476477151	0.568987827177	0.622251331884	0.561799469442	0.648194193786	0.592726757251	0.628985150981	0.596678005316	0.618898733867	0.706787067814	0.614368111611	0.632274812509	0.639667653546	0.636222810096	0.55447270147	0.657919007152	0.564546444959	0.655266171832	0.564595700585	0.532027247974	0.658042088507	0.503914820867	0.614417968082	0.627780368333	0.632966634739	0.674875276261	0.630634036196	0.631532253683	0.578294330962	0.642151927807	0.703565293126	0.621113804709	0.717990278314	0.59805162123	0.747506257854	0.619222129315	0.656212435962	0.628209488753	0.637895858423	0.654520642043	0.554455686154	0.715527306933	0.640457848632	0.634011779959	0.649475309799	0.501262038166	0.491788629682	0.521954537261	0.605727564717	0.50053887827	0.54904731311	0.601871260251	0.66660955461	0.557472082781	0.527562667401	0.497511212719	0.568456149502	0.547163829627	0	0.506592371271	0.544256533091	0.57684668707	0.517571267286	0.536980789705	0.543052857707	0.530484093854	0.555641166543	0.509676036626	0.569008446912
T.CS.064	0.575846798215	0.52759099807	0.47104285723	0.527451867293	0.507561113869	0.582714582268	0.627187009162	0.493493868934	0.609330401046	0.582129795193	0.549117064394	0.560075618781	0.591499807316	0.5161941375	0.546158062523	0.53359070331	0.568679531815	0.533240493061	0.692421862327	0.652301766462	0.63699377192	0.595203022186	0.541579786701	0.653150575352	0.564272054449	0.591041274153	0.663362957418	0.65025876151	0.624503284702	0.562945375373	0.65050833589	0.54740850556	0.621150988828	0.560206804114	0.6745029621	0.510195632578	0.684054719092	0.646518130396	0.633147525914	0.626604949418	0.710780234667	0.474730195394	0.699792704779	0.586632471504	0.579026663304	0.541089280975	0.617945564273	0.712128218034	0.612294356781	0.588316748783	0.570716132052	0.705617493358	0.636645483577	0.604091374301	0.59789650604	0.64740533283	0.725222163461	0.631068710284	0.589441235189	0.619188434605	0.600731788896	0.64648015562	0.4695191845	0.503344799833	0.506794226533	0.493071051659	0.501381975835	0.551250374493	0.53832992445	0.573114857596	0.644927199837	0.526209564555	0.483076768866	0.502182878917	0.551663782247	0.5567184145	0.511914050145	0.471523458492	0.492225716568	0.505666332783	0.501735693036	0.502408114806	0.49006654631	0.511808065762	0.55767367987	0.555995332579	0.524708553252	0.483613199875	0.51776031225	0.491264877834	0.485174957541	0.543804955129	0.629697918661	0.692306259424	0.533161529471	0.637614381613	0.518941265971	0.546768739646	0.567158082246	0.583847949749	0.509025895558	0.586652844209	0.530517405164	0.626058505009	0.572201817346	0.641898246013	0.644684400304	0.604775649363	0.71368269328	0.568645567091	0.60183184969	0.608088559587	0.598926555374	0.562280310963	0.668429874574	0.527721236393	0.664575349354	0.546909019283	0.510873428615	0.681445174046	0.50535994277	0.630049021767	0.623750668271	0.615901265738	0.65980729703	0.634673138274	0.638788401665	0.556358700222	0.630047111925	0.709442192681	0.651434838716	0.720997711514	0.60647041443	0.759001573386	0.562851105422	0.622023946593	0.585878117883	0.602737177607	0.596275387625	0.541107065776	0.720674027413	0.647720609602	0.587820889201	0.634108159478	0.479471669028	0.53654956369	0.493944746582	0.551815077189	0.507596904054	0.489812350717	0.611851358877	0.6844282208	0.527809693348	0.488822586131	0.536160057678	0.472887546072	0.489126891442	0.506592371271	0	0.486208472703	0.521476262657	0.519504078422	0.520131276554	0.528060491491	0.471493654173	0.519318436861	0.520008864737	0.504903622932
T.CS.158	0.542670786413	0.517770450593	0.437324063138	0.532025591414	0.469561376123	0.573155563955	0.652638997502	0.476293811267	0.646087781856	0.592235965516	0.529474889538	0.54668857981	0.589470665796	0.546472045246	0.553558593829	0.523601548891	0.581554060988	0.54029013827	0.683889386817	0.690039198716	0.663199359175	0.587027368684	0.530632432326	0.650681529326	0.589692200674	0.628375678959	0.677553617968	0.647866523434	0.654892774094	0.590665902691	0.647163788363	0.548142935025	0.634689913165	0.53907845103	0.652437603456	0.478214952559	0.695801311311	0.659847567304	0.623048811231	0.641497783378	0.715248805754	0.478601043642	0.712755492725	0.594850832552	0.61183506128	0.553509620577	0.639673475539	0.731526270762	0.629669913078	0.597612262824	0.610865038763	0.724800982651	0.674153639716	0.609830054332	0.622762669578	0.668559392051	0.74295016787	0.626204419623	0.602774233074	0.612214062847	0.612162952236	0.642802181627	0.456409936796	0.485950503934	0.537779993894	0.495536272628	0.490468369518	0.54422487296	0.539778175041	0.63914672645	0.67246400121	0.549721051096	0.457189702443	0.466259416382	0.550637899333	0.525961162491	0.478461505232	0.461267604725	0.488851019883	0.381352246357	0.537126715927	0.445648518091	0.380067975616	0.455323467893	0.480884144802	0.491160745761	0.472921408341	0.454491477822	0.448191134169	0.392448839083	0.411126040173	0.557601854634	0.649190812456	0.678540518099	0.526430238559	0.654489208352	0.444472600841	0.543992548579	0.585739231813	0.584923496747	0.50202460153	0.593055113636	0.518414725094	0.649359218781	0.530100322762	0.637464049004	0.639833353502	0.586600978843	0.74058578959	0.559185668221	0.63870964268	0.618697625845	0.611227576503	0.554846975561	0.684026417269	0.562530399646	0.69432370743	0.565709672722	0.568873156053	0.687496054203	0.470614782652	0.644521473202	0.624357654102	0.633933707486	0.66835163312	0.654006289296	0.660689155174	0.57892932127	0.628998402636	0.738245621508	0.644745040373	0.734104692567	0.620994865027	0.772291660174	0.537749946774	0.637635086779	0.561784554192	0.583635327303	0.635704098793	0.503938987528	0.73742334217	0.659273847387	0.665410756331	0.644002236899	0.475743839698	0.553872057552	0.516906032086	0.551645013609	0.491339325252	0.428953691104	0.63377605742	0.714946379834	0.549256463344	0.443206102396	0.516349887768	0.461784669181	0.510701424235	0.544256533091	0.486208472703	0	0.476454779815	0.400979068752	0.543643200089	0.524630062616	0.464879956144	0.51453877854	0.465284175849	0.417514537332
T.CS.095	0.549419509684	0.547813264553	0.459838475378	0.587214978246	0.421791601287	0.574499206362	0.676137728946	0.418192586608	0.684397602752	0.613180999022	0.540704601311	0.637872348715	0.602741178224	0.616842784813	0.508880045579	0.557498641003	0.641139146819	0.541034294191	0.747155265885	0.719847074745	0.711188490497	0.621434036228	0.583317460889	0.685199261724	0.580168439611	0.643725641088	0.696429592188	0.702517152429	0.677235365541	0.588798088832	0.693205079182	0.61895866944	0.665175484608	0.570492314016	0.725741216468	0.567180644096	0.725185964899	0.700621919729	0.696327388725	0.705642378323	0.758695164856	0.551208341397	0.747544540665	0.664691178432	0.635265937183	0.628010461394	0.686680126073	0.781420574871	0.689816138755	0.667990771191	0.665947954969	0.750644227189	0.708223112912	0.670233869924	0.679180638299	0.713869477581	0.764741489328	0.706777233314	0.650773413927	0.682150603547	0.640279415886	0.706385454989	0.454779023123	0.540952425614	0.587704380931	0.549744413424	0.555494279031	0.576843418015	0.591267312755	0.650935943454	0.724605221663	0.608833551426	0.499168024506	0.541142586097	0.468067149044	0.499057497676	0.44442395578	0.48987724554	0.528120820757	0.45432171947	0.568951751357	0.404643371511	0.488690975721	0.421757292983	0.47248741174	0.464157450973	0.430044641451	0.458472461183	0.461332883414	0.510461213103	0.50016240178	0.583821805603	0.667010186682	0.714383022387	0.519678250036	0.691486208543	0.530238649884	0.541812280593	0.579992072033	0.613229793679	0.506803424995	0.567210582162	0.537401230267	0.673952927223	0.567182017672	0.663598400418	0.686694239513	0.651027818946	0.755718043419	0.59256457416	0.692179592286	0.680946586597	0.589468329815	0.626218495193	0.70979994171	0.634309996225	0.724492728	0.609648002362	0.581922584629	0.739453151907	0.54834121646	0.690541976496	0.690587949242	0.695377987695	0.713853537999	0.678099739856	0.684316722432	0.620444466812	0.692335275262	0.768067082306	0.691185821605	0.770902106029	0.678954661106	0.817477682009	0.591020640889	0.68836700017	0.641091737598	0.647041595228	0.691785688316	0.598328153691	0.757420797508	0.69768149973	0.695125308638	0.692062973103	0.525462184605	0.622091729066	0.546255589816	0.546031648505	0.523191832044	0.44225619455	0.671958776224	0.742005272995	0.611671017695	0.463877810056	0.599279238972	0.46243847027	0.537836889649	0.57684668707	0.521476262657	0.476454779815	0	0.509977978345	0.509101446547	0.512105848163	0.43789640123	0.51322427237	0.515772115982	0.410498820825
