g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Faecalicatena	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	f__Kiloniellaceae	g__Oxalobacter	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.177	1.7195130339088e-05	6.87805213563519e-05	0.000240731824747232	0.120193961070225	0	0	0.0160086663456909	0	0.00337024554646124	0.00213219616204691	3.43902606781759e-05	0	0	0	0.00106609808102345	0.303614416397276	0	0	1.7195130339088e-05	0	0	0	0	0	0.00163353738221336	1.7195130339088e-05	0	3.43902606781759e-05	0	0	0	0	0	0	0.00209780590136873	1.7195130339088e-05	0	0.0164729348648463	0	0	0.00875232134259578	0.00519292936240457	1.7195130339088e-05	0.000601829561868079	0.00092853703831075	0	0.000705000343902607	0.000309512346103583	8.59756516954399e-05	0.00510695371070913	0.000137561042712704	0.00405805076002476	0.000223536694408144	0.000481463649494463	0	1.7195130339088e-05	0	0.0402881903844831	0	0.0460485590480776	0.000395487997799023	0.00992159020565376	0.0326019671229108	1.7195130339088e-05	0.00278561111493225	3.43902606781759e-05	0.00290597702730587	0.000189146433729968	0	0.0180892771167205	0.000378292867459935	0.000773780865258959	0.0122429328014306	1.7195130339088e-05	0.00017195130339088	0	1.7195130339088e-05	0	0.00123804938441433	0.000361097737120847	0.00264805007221955	0.00263085494188046	0	0	0.000636219822546255	0	0.00816768691106679	5.15853910172639e-05	0.00698122291766972	0.00376573354426027	0.000292317215764496	0	0.158143613728592	0.0217690350092854	1.7195130339088e-05	0.000412683128138111	0.0194133021528303	0	0.000343902606781759	0.0178829355526515	5.15853910172639e-05	0.00177109842492606	0.000137561042712704	0.00153036660017883	0.000154756173051792	0.000997317559667102	3.43902606781759e-05	3.43902606781759e-05	0	0	0	0.0367803837953092	0	0.0184675699841805	0	0	0	0	0	0	3.43902606781759e-05	0.0163009835614554	1.7195130339088e-05	0.000464268519155375	0.00505536831969186	0	0.000137561042712704	6.87805213563519e-05	0	0.0106953710709127	0	1.7195130339088e-05
CS.369	2.79056788056369e-05	0.00652992884051905	0.000111622715222548	0.0038509836751779	0	0	5.58113576112739e-05	0	0.00778568438677271	0.00527417329426538	0	0.00231617134086787	0	0	0.000167434072833822	0.279977675456956	0.00276266220175806	0	0	0.000976698758197293	0.00586019254918376	0	0	0	0.000195339751639459	2.79056788056369e-05	0	0.112878470768801	0	0.00764615599274452	0	0	0	0	0	2.79056788056369e-05	0	0.0023440770196735	0	5.58113576112739e-05	0.0207618250313939	0.00186968047997768	0	0.00147900097669876	0.000474396539695828	0	0.00248360541370169	0.000390679503278917	0.00100460443700293	0.00212083158922841	0.000334868145667643	0.000279056788056369	0.000306962466862006	0.00186968047997768	0	0.00178596344356076	8.37170364169108e-05	0.0310869261894796	0	0.000976698758197293	0	0.0143435189060974	0.127780103251012	0	0.00036277382447328	0	5.58113576112739e-05	0.0061950606948514	0.000195339751639459	0.000334868145667643	5.58113576112739e-05	0	0.00318124738384261	0.000111622715222548	0	0.00175805776475513	0	0	0.00443700293009627	0.00178596344356076	0.00147900097669876	0.0186968047997768	0	0	0.00167434072833822	0	0.0010604157946142	0.00147900097669876	0.00527417329426538	0.00507883354262592	0.000837170364169108	0	0.0828240546951305	2.79056788056369e-05	0.000111622715222548	0.00446490860890191	0.115529510255337	0.00435328589367936	0.000892981721780382	0.000530207897307102	2.79056788056369e-05	0.00817636389005163	0	0.00164643504953258	0.0104088181945026	0.000781359006557834	2.79056788056369e-05	2.79056788056369e-05	0	0	0	0.0351611552951026	0	5.58113576112739e-05	0	0	0	0.00298590763220315	0	0	0	0.000418585182084554	0.00237198269847914	0	0	0	5.58113576112739e-05	0	8.37170364169108e-05	8.37170364169108e-05	0	8.37170364169108e-05
CS.389	2.60467539232923e-05	0	0.000533958455427492	0.0600117210392655	0	0	0.0635410561958716	0	0.000455818193657615	0.00240932473790454	0	0.00227909096828808	0	0	0.000416748062772677	0.303848407892166	0	0	3.90701308849385e-05	0.000182327277463046	0.00315165722471837	1.30233769616462e-05	0	0	0.000312561047079508	2.60467539232923e-05	1.30233769616462e-05	0.0365045256234942	0	0.00898613010353585	1.30233769616462e-05	0	1.30233769616462e-05	0	0.00527446766946669	5.20935078465846e-05	0	0.00119815068047145	0	1.30233769616462e-05	0.00347724164875952	0.0020316468060168	1.30233769616462e-05	0.000416748062772677	0.00161489874324412	0	0.000586051963274077	0.000286514293156215	5.20935078465846e-05	0.00668099238132448	0.0251611642899004	0.0013544312040112	0.000273490916194569	0.000664192225043954	0	0.000442794816695969	0.000586051963274077	0.0523800221397408	0.000234420785309631	0.00222699746044149	0.000612098717197369	0.00444097154392134	0.0572116949925116	0	0.00132838445008791	0	0.00552191183173797	0.0006772156020056	0.000143257146578108	0.00122419743439474	0.0001693039005014	0.00298235332421697	0.00501400013023377	1.30233769616462e-05	0	0	0	0	0.0110568470404376	0.000416748062772677	0.00200560005209351	0.0154327016995507	1.30233769616462e-05	0	0.000117210392654815	0	0.0142866445269258	0	0.0327668164355017	0.000143257146578108	0.000937683141238523	1.30233769616462e-05	0.0486032428208635	0.0402552581884483	0	0.00173210913589894	0.0708992641792017	3.90701308849385e-05	0.000481864947580908	0.00123722081135638	1.30233769616462e-05	0.0005079117015042	5.20935078465846e-05	0.000403724685811031	0.00123722081135638	0.000729309109852185	0.0332486813830826	7.81402617698769e-05	0	0	0	6.51168848082308e-05	0	0.000234420785309631	0	0	1.30233769616462e-05	0	0	0.0013544312040112	1.30233769616462e-05	0	0.0169173666731784	0.000104187015693169	0.002539558507521	1.30233769616462e-05	5.20935078465846e-05	5.20935078465846e-05	3.90701308849385e-05	0.000755355863775477	0	0.0269844370645308
CS.348	0.0944557643806728	0.00351947108191676	4.27466123309728e-05	0	0	8.54932246619455e-05	0.0497285590116983	0.0098887163192317	0.0103019335717644	0.000170986449323891	0.0130804633732777	2.84977415539818e-05	0.0004702127356407	0	2.84977415539818e-05	0.190065687294282	0	0.0238098630683518	0	0.00591328137245123	0.0127954859577378	0	0	0	0.0001567375785469	2.84977415539818e-05	0.0222567361536598	0.0792807170031775	0	0.00532907767059461	0	1.42488707769909e-05	0.00512959347971673	0	0.00199484190877873	0	0	0	0	0	0.000113990966215927	0.0231116684002793	0.000569954831079637	9.97420954389365e-05	0.0108006440489591	0.000384719510978755	0.000783687892734501	0.00165286901013095	0.0655305567033813	0.000242230803208846	0.00206608626266368	0.00115415853293626	0.000641199184964592	0.00357646656502472	1.42488707769909e-05	0.00102591869594335	0.0135079294965874	0.0240520938715607	0.00135364272381414	0.0130804633732777	5.69954831079637e-05	0.00122540288682122	0.00713868425927245	1.42488707769909e-05	0.00115415853293626	1.42488707769909e-05	0.00377595075590259	4.27466123309728e-05	0.000128239836992918	0.00940425471281401	0.0001567375785469	0.00180960658867785	0.0020375885211097	0.000299226286316809	0.000755190151180519	0.000512959347971673	5.69954831079637e-05	2.84977415539818e-05	0.000740941280403528	0.000113990966215927	0.00577079266468132	0.0382439691654436	0.00331998689103889	0	0.000797936763511492	1.42488707769909e-05	0.00937575697126003	4.27466123309728e-05	0.0289109588065146	0.00220857497043359	1.42488707769909e-05	0	0.067454154258275	0.00406092817144241	0.00230831706587253	0.00720992861315741	0.018808509425628	0.0169704050953962	0.00131089611148316	0.00421766574998931	5.69954831079637e-05	0.000113990966215927	0.000683945797295564	0.000113990966215927	1.42488707769909e-05	0.00866331343241048	0.0150895541528334	2.84977415539818e-05	0	0	0	9.97420954389365e-05	0	2.84977415539818e-05	1.42488707769909e-05	0	0	0.00711018651771847	0	0	0	2.84977415539818e-05	0.000199484190877873	0.000413217252532737	0.00665422265285476	0	8.54932246619455e-05	0	0.000142488707769909	0.000669696926518573	0	0.0190079936165059
CS.214	4.58989305549181e-05	0	0.00110157433331803	0.0584063891311332	0	0	0.0806673704502685	0	0.000642585027768853	6.88483958323771e-05	0	0.000114747326387295	0.00385551016661312	0	0.000413090374994263	0.116353788956717	0	0	2.2949465277459e-05	0	0.00165236149997705	0.00022949465277459	2.2949465277459e-05	0	0.176160095469776	0.000183595722219672	0.000596686097213935	0.0314866663606738	0	0.0238903933538349	0	2.2949465277459e-05	0	0	0.0022949465277459	2.2949465277459e-05	0	0.00798641391655574	0	0.00674714279157296	0.00144581631247992	0.00491118556937623	0.000137696791664754	0.00105567540276312	0.0080093633818332	0	0.00121632165970533	0.000757332354156148	0.000275393583329508	0.00796346445127829	0.00231789599302336	0.00254739064579795	0.00107862486804057	0.000573736631936476	9.17978611098361e-05	0	0.000757332354156148	0.00569146738880984	0	0.00282278422912746	2.2949465277459e-05	0.0118419240831689	0.037797769311975	0	0.00351126818745123	0	0.0111075411942902	4.58989305549181e-05	6.88483958323771e-05	0.00323587460412172	0	6.88483958323771e-05	0.00860604947904714	2.2949465277459e-05	0.0010097764722082	0	0	6.88483958323771e-05	0.0168219580483775	0.00289163262495984	0.00144581631247992	0.00899619038876394	0	0.00397025749300041	0.000160646256942213	0	0.0472758984715656	9.17978611098361e-05	0.0010097764722082	0.00169826043053197	0.00137696791664754	0	0.0913847707348419	0	0.000252444118052049	0.00275393583329508	0.0404828567494377	0.00144581631247992	0.00149171524303484	0.00401615642355533	4.58989305549181e-05	0.000642585027768853	0.000114747326387295	0.000275393583329508	2.2949465277459e-05	0.00509478129159591	0.013448386652591	0.038394455409189	0	0	0.000275393583329508	0.0569376233533759	0	0.000872079680543443	0	2.2949465277459e-05	0	0	2.2949465277459e-05	0	0	0.000252444118052049	0.00454399412493689	0.000550787166659017	4.58989305549181e-05	0	9.17978611098361e-05	0.000206545187497131	0.0022949465277459	0.000573736631936476	0	0.00339652086106394
T.CS.029	4.33125433125433e-05	0.00121275121275121	0.000952875952875953	0.0321812196812197	0	0.000476437976437976	0.0228690228690229	0.00134268884268884	0.00324844074844075	0.000216562716562717	0	0.000173250173250173	0	0	0.000563063063063063	0.0638426888426888	0	0	0.000952875952875953	0.0012993762993763	0.00173250173250173	4.33125433125433e-05	0.00038981288981289	0.000303187803187803	0.162595287595288	0.0158957033957034	0	0.0334372834372834	4.33125433125433e-05	0.0111746361746362	0	0	0.0029019404019404	0	0.000173250173250173	0.000476437976437976	0.00077962577962578	0.0104816354816355	0.00077962577962578	0.0123440748440748	0.110317047817048	0.025511088011088	0	0.00090956340956341	0.00151593901593902	0	0.00051975051975052	0.000346500346500347	0.0194906444906445	0.00186243936243936	0.00173250173250173	0.00480769230769231	0.00108281358281358	0.0012993762993763	0	0.00038981288981289	0.0130370755370755	0.0235620235620236	0.00112612612612613	0.042489604989605	0.000173250173250173	0.00606375606375606	0.0294092169092169	0	0.0258575883575884	0.000606375606375606	0.00757969507969508	0.000173250173250173	0.000173250173250173	0.00467775467775468	0.00025987525987526	0.00381150381150381	0.00727650727650728	0.0016025641025641	0	0.00463444213444213	0	8.66250866250866e-05	0.0038981288981289	0.00281531531531532	0.00194906444906445	0.027027027027027	0.000866250866250866	0	0.00134268884268884	0	0.00381150381150381	4.33125433125433e-05	0.0101351351351351	0.00359494109494109	0.000563063063063063	0	0.0302321552321552	4.33125433125433e-05	0.00186243936243936	0.00363825363825364	0.0322678447678448	0.0022955647955648	0.00173250173250173	0.0132536382536383	0.0128205128205128	0.000606375606375606	0.00363825363825364	0.000173250173250173	4.33125433125433e-05	0.000606375606375606	0.0215696465696466	0	0.00012993762993763	0	0.00177581427581428	0.00381150381150381	0.00329175329175329	0.0133835758835759	0.000952875952875953	0	0.000303187803187803	0	0.00372487872487872	0.000476437976437976	0.00212231462231462	0.000173250173250173	0.00593381843381843	4.33125433125433e-05	0.00186243936243936	4.33125433125433e-05	0.000216562716562717	0.00281531531531532	0.00415800415800416	0.00242550242550243	0.00012993762993763	0.0119975744975745
T.CS.012	3.50035878677564e-05	0	0.000507552024082468	0.0415667605929608	0	0	0.00019251973327266	0	1.75017939338782e-05	0.00224022962353641	0.000665068169487372	0	0	1.75017939338782e-05	0.000367537672611443	0.157043596968689	1.75017939338782e-05	0	3.50035878677564e-05	0.0035353623746434	0.0118487144932356	0.00679069604634475	0	0	0.149062778934841	5.25053818016347e-05	0.0189369410364562	0.0051455274165602	0	0.054045539667816	0	3.50035878677564e-05	0	0	3.50035878677564e-05	0	0.000105010763603269	0.0148590230498626	0	0	0.00693071039781578	0.00187269195092497	0	0.0029753049687593	0	0	0	0.000577559199817981	0	0.0033778462292385	0.0391865166179533	0.00341284981710625	1.75017939338782e-05	0	5.25053818016347e-05	0	0	0.0431419220470098	0	0.00143514710257801	0.00059506099375186	0.000140014351471026	0.0660517703064564	0	0.00029753049687593	1.75017939338782e-05	1.75017939338782e-05	0.000227523321140417	0.000175017939338782	0.0137389082380944	0	0	0.0109036176208061	3.50035878677564e-05	0	0	0	0	0.0425643628471918	0.000472548436214712	0	1.75017939338782e-05	0	5.25053818016347e-05	0.00283529061728827	0	0.00521553459229571	0.000175017939338782	0.00164516862978455	3.50035878677564e-05	0.000472548436214712	0.00127763095717311	0.121199922992107	0.000332534084743686	0	1.75017939338782e-05	0.00885590773054238	0.000210021527206539	0.00470798256821324	0	5.25053818016347e-05	0.00962598666363302	0.0278978595306019	0	0	0.000105010763603269	0.0431769256348776	0.0182193674851672	1.75017939338782e-05	0	1.75017939338782e-05	8.75089696693911e-05	0.00644066016766719	0.000892591490627789	0	0	0.000350035878677564	1.75017939338782e-05	0	0	0.00841836288219542	0	3.50035878677564e-05	0.00029753049687593	0.0031328211141642	0	0	0.000280028702942052	0.0181668621033656	0.000227523321140417	0	1.75017939338782e-05
T.CS.003	0.00110016876375211	0.000192262502403281	0.000971993762149922	0.00193330627416633	0.00103608126295102	0.00129243126615539	0.0273333190916665	0.00195466877443336	2.13625002670313e-05	0	0.000630193757877422	0	0.000202943752536797	0	0.00251009378137617	0.0178910939736387	0.00543675631795945	0	0.000630193757877422	8.5450001068125e-05	0.000256350003204375	0.0139390314242379	0.00366366879579586	0	0.241001046762513	0.0488987631112345	0.000437931255474141	0.00017090000213625	0.00298006878725086	0.000277712503471406	0.01503920018799	0	0.000117493751468672	4.27250005340625e-05	0.00148469376855867	0.000566106257076328	0.000416568755207109	0.0035568562944607	0.000491337506141719	0.00187990002349875	0.108307876353848	0.0123368439042105	6.40875008010938e-05	0	0.00113221251415266	6.40875008010938e-05	0.000907906261348828	0.000117493751468672	0.000737006259212578	0.00256350003204375	0.00211488752643609	0.0023926000299075	0.000640875008010938	0.000769050009613125	0.00131379376642242	8.5450001068125e-05	0.000704962508812031	0.0237978252974728	2.13625002670313e-05	0.00617376257717203	5.34062506675781e-05	0.000192262502403281	0.0177095127213689	0	0.0144196876802461	2.13625002670313e-05	0.0097092563713657	0	4.27250005340625e-05	0.000672918758411484	0.000256350003204375	3.20437504005469e-05	0.00379184379739805	0.0032791437909893	0.000160218752002734	0	0.000363162504539531	0.000288393753604922	0.010958962636987	0.00246736878084211	0.00143128751789109	0.013319518916494	0.000245668753070859	5.34062506675781e-05	0.0011642562645532	3.20437504005469e-05	0.00469975005874688	2.13625002670313e-05	0.00706030633825383	0.000384525004806563	5.34062506675781e-05	0	0.0653799320672492	0.00782935634786695	0.000117493751468672	0.000192262502403281	0.0253359253166991	0.00223238127790477	0.00113221251415266	0.00322573754032172	0.00469975005874688	3.20437504005469e-05	0.0144837751810472	0	1.06812501335156e-05	0	0.0192369314904616	1.06812501335156e-05	0	1.06812501335156e-05	0.000106812501335156	0.0181474439768431	0.00234987502937344	0.0548802631860033	4.27250005340625e-05	0	0.000138856251735703	0	0	0.000117493751468672	0	5.34062506675781e-05	0.00923928136549102	7.47687509346094e-05	0.00268099378351242	0	0.000865181260814766	0.0400440067505501	0.0392215504902694	0.0166841127085514	0	0
T.CS.071	0	0.000718046912398277	0.000167544279559598	0	0	0.00037099090473911	0.0298228817616084	0.0053733843944471	0.00226184777405457	1.19674485399713e-05	0	0	0	1.19674485399713e-05	5.98372426998564e-05	0.0215892771661082	0	0.00037099090473911	0.000730014360938248	0.000909526089037817	0.00629487793202489	0.0114528482527525	0	0	0.275706079463858	5.98372426998564e-05	0	0.00386548587841072	0	0.00226184777405457	1.19674485399713e-05	0.0313786500718047	0.000694112015318334	2.39348970799426e-05	0.00162757300143609	0.000215414073719483	0	0.0109621828626137	0.00140019147917664	0	0.0387146960268071	0.0208951651507899	1.19674485399713e-05	2.39348970799426e-05	0.00153183341311632	0	0.000275251316419339	0.000155576831019627	0.0233604595500239	0.00270464337003351	0.0235280038295835	0.00384155098133078	0.000598372426998564	0.000311153662039253	1.19674485399713e-05	7.18046912398277e-05	0.00245332695069411	0.057096696984203	0	0.018334131163236	0.000143609382479655	0.000849688846337961	0.0362015318334131	0	0.00957395883197702	0.000359023456199138	0.0118118717089517	0	0.000251316419339397	0.0021661081857348	0.00132838678793681	3.59023456199138e-05	0.0126256582096697	0.00415270464337003	0.000418860698898995	2.39348970799426e-05	2.39348970799426e-05	0.000275251316419339	0.0173767352800383	0.00132838678793681	0.00189085686931546	0.00454763044518909	0.000837721397797989	0	0.000993298228817616	0.000418860698898995	0.00227381522259454	0.00065820966969842	0.0160722833891814	0.00317137386309239	0.000718046912398277	0	0.103662039253231	0.00286022020105314	2.39348970799426e-05	0.00427237912876975	0.0286500718046912	0.00151986596457635	0.00155576831019627	0.00512206797510771	0.00239348970799426	0.000107707036859742	0.0145284825275251	3.59023456199138e-05	3.59023456199138e-05	0.000478697941598851	0.0634753470560077	0	3.59023456199138e-05	0	0.000574437529918621	2.39348970799426e-05	0	0.000514600287218765	3.59023456199138e-05	0	4.78697941598851e-05	0	0.000993298228817616	0.000131641933939684	0.00615126854954524	9.57395883197702e-05	0.0137745332695069	0.000359023456199138	0.00295595978937291	1.19674485399713e-05	7.18046912398277e-05	0.00591191957874581	0.00213020584011489	0.0022498803255146	0.000538535184298708	0.000107707036859742
T.CS.016	0.00168743943596084	5.01219634443813e-05	0.000701707488221339	6.68292845925084e-05	1.67073211481271e-05	0.000785244093961974	0.0133157349550573	6.68292845925084e-05	0.000167073211481271	0.00504561098673439	8.35366057406355e-05	0.000985731947739499	0	0	0.000100243926888763	0.125104420757176	0	0.000217195174925652	0.0131319544224279	3.34146422962542e-05	0.00568048919036322	0.00619841614595516	0	0.0141845156547599	0.106993684632606	1.67073211481271e-05	0.000267317138370034	0.00337487887192168	0	0.0139673204798343	0	0	8.35366057406355e-05	0	6.68292845925084e-05	6.68292845925084e-05	0	0.000701707488221339	8.35366057406355e-05	3.34146422962542e-05	0.00157048818792395	0.0371236675911384	0	5.01219634443813e-05	0.0233401276439336	0.00063487820362883	0.00157048818792395	0.000317439101814415	0.000417683028703178	0.00267317138370034	0.00459451331573496	0.00369231797373609	0.000568048919036322	0.00126975640725766	0	0	0.0180773214822735	0.0171584188191265	0	0.0469475724262372	0.000150365890333144	0.00128646372840579	0.0467303772513115	0	0.00544658669428944	0	0.00745146523206469	3.34146422962542e-05	0.000250609817221907	0.00312426905469977	0.000601463561332576	6.68292845925084e-05	0.0182109800514586	0	0	0.00207170782236776	0.00155378086677582	0.00910549002572928	0.00877134360276673	0.00606475757677014	0.00711731880910215	0.0402646439669863	0.00011695124803689	0	0.000451097670999432	8.35366057406355e-05	0.00422695225047616	0.00011695124803689	0.0288034216593711	0.000902195341998864	0.000217195174925652	0	0.0868279480068166	0.0155378086677582	0.000167073211481271	0.0559361112039296	0.0588765997259999	0.0123634176496141	0.000284024459518161	0.00828683128947105	0.00113609783807264	0.00011695124803689	0.0267985431215959	1.67073211481271e-05	1.67073211481271e-05	0.000501219634443813	0.0396464730845056	1.67073211481271e-05	0	0	0.000183780532629398	3.34146422962542e-05	0	3.34146422962542e-05	0	0	0	3.34146422962542e-05	1.67073211481271e-05	0	0.0104587830387276	0	1.67073211481271e-05	0.000150365890333144	0.00272329334714472	0	0.000100243926888763	3.34146422962542e-05	0.00106926855348013	0.000100243926888763	1.67073211481271e-05	0.00940622180639556
