g__Methanobrevibacter	k__Bacteria	g__Actinomyces	g__Bifidobacterium	g__Corynebacterium	g__Rothia	g__Olsenella	f__Coriobacteriaceae	g__Collinsella	g__Senegalimassilia	f__Eggerthellaceae	g__Eggerthella	g__Enterorhabdus	g__Gordonibacter	g__Slackia	o__Thermoleophilales	f__Bacteroidaceae	g__Bacteroides	f__Barnesiellaceae	g__Barnesiella	f__Muribaculaceae	g__Butyricimonas	g__Odoribacter	f__Prevotellaceae	g__Massiliprevotella	g__Paraprevotella	g__Prevotella	g__Prevotellamassilia	f__Rikenellaceae	g__Alistipes	f__Tannerellaceae	g__Parabacteroides	f__Sphingobacteriaceae	g__Elusimicrobium	p__Firmicutes	f__Bacillaceae	f__Thermoactinomycetaceae	g__Granulicatella	g__Enterococcus	g__Lactobacillus	g__Weissella	g__Lactococcus	g__Streptococcus	o__Clostridiales	g__Colidextribacter	g__Flavonifractor	g__Flintibacter	g__Howardella	g__Intestinimonas	g__Pseudoflavonifractor	f__Clostridiaceae	g__Butyricicoccus	g__Clostridium	g__Hungatella	f__Clostridiales.Family.XIII..Incertae.Sedis	g__Ihubacter	g__Mogibacterium	f__Defluviitaleaceae	f__Eubacteriaceae	g__Eubacterium	f__Gracilibacteraceae	f__Lachnospiraceae	g__Anaerosporobacter	g__Anaerostipes	g__Blautia	g__Butyrivibrio	g__Coprococcus	g__Cuneatibacter	g__Dorea	g__Eisenbergiella	g__Fusicatenibacter	g__Hespellia	g__Lachnobacterium	g__Lachnoclostridium	g__Lachnospira	g__Muricomes	g__Parasporobacterium	g__Pseudobutyrivibrio	g__Robinsoniella	g__Roseburia	g__Tyzzerella	f__Oscillospiraceae	g__Oscillibacter	f__Peptococcaceae	f__Peptostreptococcaceae	g__Intestinibacter	g__Paeniclostridium	g__Romboutsia	g__Terrisporobacter	f__Ruminococcaceae	g__Acutalibacter	g__Anaeromassilibacillus	g__Caproiciproducens	g__Drancourtella	g__Faecalibacterium	g__Gemmiger	g__Negativibacillus	g__Ruminiclostridium	g__Ruminococcus	g__Sporobacter	g__Subdoligranulum	f__Erysipelotrichaceae	g__Catenibacterium	g__Coprobacillus	g__Erysipelatoclostridium	g__Holdemanella	g__Holdemania	g__Longibaculum	g__Turicibacter	g__Phascolarctobacterium	g__Megamonas	g__Mitsuokella	g__Propionispira	g__Allisonella	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	o__Victivallales	f__Victivallaceae	g__Victivallis	c__Alphaproteobacteria	g__Delftia	g__Duodenibacillus	g__Parasutterella	g__Sutterella	f__Desulfovibrionaceae	g__Desulfovibrio	f__Succinivibrionaceae	g__Ruminobacter	g__Succinivibrio	o__Enterobacterales	f__Enterobacteriaceae	g__Haemophilus	f__Spiroplasmataceae	g__Akkermansia
CS.395	0.0652167050727611	0.000883866283657944	3.15666529877837e-05	0.0567252754190473	0.000536633100792323	0	6.31333059755674e-05	0	0.000284099876890053	0	0.00410366488841188	0.000189399917926702	3.15666529877837e-05	9.46999589633511e-05	3.15666529877837e-05	0	0.000315666529877837	0.137125540578932	0.00991192903816408	0	3.15666529877837e-05	0.00208339909719372	0.00713406357523912	9.46999589633511e-05	0	0	0.00183086587329145	0	0	0.0878184286120143	0	0.0141418605385271	0	3.15666529877837e-05	0.000315666529877837	0	0.00148363269042583	0	3.15666529877837e-05	0.0129738943779791	0	0	0.000410366488841188	0.01196376148237	0.000505066447804539	0.000189399917926702	0.0152782600460873	0	0.0013573660784747	0.000536633100792323	0.0327977524543073	0.00220966570914486	0.00583983080273999	0.000820732977682376	0.00227279901512043	0.00224123236213264	0	0.000757599671706809	0.000473499794816756	0.04116291549607	0.000410366488841188	0.0229489567221188	0.000284099876890053	0.00792322989993371	0.0325136525774172	3.15666529877837e-05	0.0100066289971274	0.00262003219798605	0.0128160611130402	0.000157833264938919	0.00249376558603491	0.000410366488841188	0.028315287730042	0.00265159885097383	0.00356703178761956	3.15666529877837e-05	0.00836516304176268	0	0.000126266611951135	0.0417942485558256	0.000220966570914486	0.000189399917926702	0.00132579942548692	6.31333059755674e-05	0	0.00505066447804539	0	0.00183086587329145	0.00179929922030367	0.033713185390953	0.00217809905615708	0.000347233182865621	0.000315666529877837	6.31333059755674e-05	0.102339088986395	0.000915432936645727	0.00145206603743805	0.039994949335522	0.0153413933520629	0.00905962940749392	0.000157833264938919	0.0025253322390227	0.000126266611951135	0	0.00110483285457243	3.15666529877837e-05	3.15666529877837e-05	0	0.0133211275608447	0.0273998547933963	9.46999589633511e-05	0	0	0	0.000410366488841188	0	0	0	0.00132579942548692	0	0.000505066447804539	0.00268316550396162	0	6.31333059755674e-05	0.00555573092584993	3.15666529877837e-05	6.31333059755674e-05	0.00325136525774172	0	0	6.31333059755674e-05	3.15666529877837e-05	0.0130054610309669	0.000473499794816756	0	0.00470343129517977
CS.181	2.10757039285112e-05	0.000105378519642556	0.000105378519642556	0.0139099645928174	0	0	6.32271117855336e-05	0.000547968302141292	0.031044511886697	2.10757039285112e-05	0.00200219187320857	6.32271117855336e-05	4.21514078570224e-05	0.000969482380711516	2.10757039285112e-05	0	0.000505816894284269	0.306820097791266	0	0	0	0.0061962569549823	6.32271117855336e-05	0.00016860563142809	0	0	0.0014963749789243	0.000358286966784691	0	0.00214972180070814	2.10757039285112e-05	0.0475678637666498	0	0	0.0016860563142809	0	0.00697605800033721	0	0	0.00849350868319002	0	2.10757039285112e-05	0.00330888551677626	0.0111911987860395	0.000758725341426404	0.000421514078570224	0.000821952453211937	0	0.00233940313606474	0.00069549822964087	0.000990558084640027	0.00400438374641713	0.000316135558927668	0.000505816894284269	0.000611195413926825	0.000126454223571067	0	6.32271117855336e-05	0.0061962569549823	0.0224456246838644	4.21514078570224e-05	0.0420881807452369	0.000231832743213623	0.00560613724498398	0.0249747091552858	0	0.000147529927499578	0	0.00423621648963075	0.000273984151070646	0.010390322036756	0.000273984151070646	0.00166498061035239	0.008451357275333	0.0016860563142809	2.10757039285112e-05	0.000906255268925982	0	0	0.0111068959703254	0.00069549822964087	0.000948406676783005	0.0179986511549486	0.000252908447142135	2.10757039285112e-05	0.00398330804248862	2.10757039285112e-05	0.0124978924296071	0	0.00569044006069803	0.00208649468892261	0.000252908447142135	0.000442589782498735	0.000295059854999157	0.105230989715056	0.00208649468892261	0.000758725341426404	0.000969482380711516	0.110858202663969	0.00276091721463497	0.0104746248524701	0.00847243297926151	0.000126454223571067	2.10757039285112e-05	0.00214972180070814	8.43028157140448e-05	0.000590119709998314	2.10757039285112e-05	0.00113808801213961	2.10757039285112e-05	4.21514078570224e-05	0	6.32271117855336e-05	0	0.0350067442252571	0	0.000189681335356601	2.10757039285112e-05	0.00503709323891418	0	0.00436267071320182	0.00644916540212443	4.21514078570224e-05	0	0.0223191704602934	0	0.00016860563142809	0.00259231158320688	0	0	0.000484741190355758	0.000105378519642556	6.32271117855336e-05	0.000779801045354915	0	0.0249536334513573
CS.256	0	3.01909578081365e-05	7.54773945203412e-05	0.112370744961884	6.03819156162729e-05	0	0	1.50954789040682e-05	0.000105668352328478	1.50954789040682e-05	0.00800060381915616	0.00344176919012756	1.50954789040682e-05	0.00369839233149672	0	1.50954789040682e-05	0.000618914635066797	0.187455657030719	1.50954789040682e-05	1.50954789040682e-05	0	0	0	4.52864367122047e-05	1.50954789040682e-05	0	0.000498150803834252	3.01909578081365e-05	0	0.0733640274737716	0	0	1.50954789040682e-05	0	0	0	0.00422673409313911	3.01909578081365e-05	0	0.000543437240546456	0	4.52864367122047e-05	0.00277756811834855	0.00778926711449921	0	0.00280775907615669	0.019246735602687	0	0.00360781945807231	0.000558532719450525	0.00114725639670919	0.006415578534229	0.00291342742848517	0.00403049286738622	0.000150954789040682	0.00208317608876142	0	0.000754773945203412	0.00126802022794173	0.0309155407955317	0.000815155860819685	0.0529851309532795	0.000362291493697638	0.00329081440108687	0.0179334289380331	1.50954789040682e-05	0.00326062344327874	0.00110196995999698	0.0103102120914786	0.000181145746848819	0.0225375500037739	0.000181145746848819	0.00122273379122953	0.0149143331572194	0.0115329458827081	1.50954789040682e-05	0.00341157823231942	0	0	0.0061287644350517	0.000150954789040682	0.00718544795833648	0.0412710393237225	0.00101139708657257	0	0.00144916597479055	1.50954789040682e-05	0.00926862404709789	0	0.0125141520114726	0.00169069363725564	0.000226432183561023	0.000452864367122047	3.01909578081365e-05	0.139874707525096	0.0243791984300702	0	0.00114725639670919	0.0718091931466526	0.00751754849422598	0.00884595063778398	0.0111857498679146	0	4.52864367122047e-05	0.00581175937806627	3.01909578081365e-05	0.00140387953807835	0.000120763831232546	3.01909578081365e-05	4.52864367122047e-05	1.50954789040682e-05	0	0	0	0.014159559212016	0	9.05728734244094e-05	1.50954789040682e-05	0	0	0	0.00102649256547664	0	1.50954789040682e-05	1.50954789040682e-05	6.03819156162729e-05	0	0	0	0	7.54773945203412e-05	3.01909578081365e-05	1.50954789040682e-05	6.03819156162729e-05	1.50954789040682e-05	0.00122273379122953
CS.147	6.29009938357026e-05	0.000345955466096364	0.000786262422946283	0.0545980626493899	0.000220153478424959	0	9.43514907535539e-05	0	0.0390615171719713	3.14504969178513e-05	0.00393131211473141	0.000660460435274877	0.0023902377657567	6.29009938357026e-05	0	0	0.000786262422946283	0.245942885897597	0	0	6.29009938357026e-05	0	3.14504969178513e-05	3.14504969178513e-05	0	0	0.0012894703736319	3.14504969178513e-05	0	0.0180525852308466	0	0.0431186312743741	0	0	0	0	0	0.000125801987671405	0	0.0150333375267329	3.14504969178513e-05	0.000345955466096364	0.00138382186438546	0.0048433765253491	0	0.00172977733048182	0.0011636683859605	0.000220153478424959	0.00132092087054975	0.000597559441439175	3.14504969178513e-05	0.00157252484589257	0.00462322304692414	0.00072336142911058	0	0.00163542583972827	6.29009938357026e-05	3.14504969178513e-05	0.00132092087054975	0.0284312492137376	0	0.0535916467480186	0.000786262422946283	0.00547238646370613	0.030664234494905	0	0.00474902503459555	0	0.00528368348219902	0.000220153478424959	0.018618694175368	0.000314504969178513	0	0.00666750534658448	0.00207573279657819	0	0.0012265693797962	0	0	0.0249402440558561	0.00169832683356397	0.000377405963014216	0.00629009938357026	0	0	0.000345955466096364	0.000157252484589257	0.00371115863630645	0	0.00512643099760976	0.000691910932192729	0.00047175745376777	0	0	0.0877154359038873	0.0612341174990565	0	0.00323940118253868	0.0728079003648258	0.00160397534281042	0.00179267832431752	0.00669895584350233	6.29009938357026e-05	0.000125801987671405	0.00569253994213109	3.14504969178513e-05	0.000314504969178513	0.00025160397534281	0.00201283180274248	0.000157252484589257	0.00025160397534281	0	0	0	0.019876714052082	0.00198138130582463	0.000566108944521323	0	0	0	0	0	0	0	0.00971820354761605	9.43514907535539e-05	0.000283054472260662	0.00292489621336017	0	0	9.43514907535539e-05	0	0.00767392124795572	0.0011007673921248	0	0.0183356397031073
CS.323	0.0600638977635783	6.08550129316903e-05	0.000623763882549825	0.0612353567625133	0.000273847558192606	7.60687661646128e-05	0	0.000319488817891374	0.0216491708504488	3.04275064658451e-05	0.00240377301080176	7.60687661646128e-05	0	0.000562908869618135	0.002160352959075	0	0.000273847558192606	0.207333029058269	0	0.0155028145443481	0	3.04275064658451e-05	0.0335311121253613	0	0	0	0.000289061311425529	0	0	0.0551498554693443	0	0.0398143922105583	1.52137532329226e-05	1.52137532329226e-05	0.00978244332876921	0	0.00339266697094173	1.52137532329226e-05	9.12825193975354e-05	0.00139966529742888	0	6.08550129316903e-05	0.00845884679750494	0.00876312186216339	0.00059333637608398	0.000425985090521832	0.0051270348394949	0	0.000791115168111973	0.000425985090521832	0.00240377301080176	0.00132359653126426	0.0031036056595162	0.00118667275216796	0.000471626350220599	0.00129316902479842	0	0.000365130077590141	0.00757644910999544	0.0158983721284041	0.000684618895481515	0.0278107409097824	0.000121710025863381	0.00363608702266849	0.0318423855165069	0	0.0218621633957097	0	0.00906739692682185	3.04275064658451e-05	0.01493990567473	0.000243420051726761	0.00112581773923627	0.00158223033622395	0.000456412596987677	0.000152137532329226	0.000684618895481515	0	0	0.00946295451087783	0.000851970181043663	0.0026319793092956	0.0124752776509965	0.000562908869618135	1.52137532329226e-05	0.00251026928343222	0	0.0193366803590446	0.000319488817891374	0.0106800547695116	0.00220599421877377	0.000578122622851057	0.000182565038795071	3.04275064658451e-05	0.0975810132359653	0.00896090065419139	0.000502053856686445	0.00182565038795071	0.064430244941427	0.00371215578883311	0.00103453521983873	0.0105127034839495	0	0.000106496272630458	0.00425985090521832	3.04275064658451e-05	0.000152137532329226	7.60687661646128e-05	0.00503575232009737	0.00237334550433592	0	0	0	0	0.00956945078350829	0	0.000304275064658451	0	0.000912825193975354	0	0.00133881028449719	0.000928038947208276	0	0	0.00156701658299102	0.00972158831583752	0.00118667275216796	0	0	0	1.52137532329226e-05	0	0.00118667275216796	0.000851970181043663	0	0.0174045336984634
CS.348	0.0944557643806728	0.00351947108191676	4.27466123309728e-05	0	2.84977415539818e-05	2.84977415539818e-05	0	8.54932246619455e-05	0.0497285590116983	0.0098887163192317	0.0103019335717644	0.000170986449323891	0.0130804633732777	2.84977415539818e-05	0.0004702127356407	0	2.84977415539818e-05	0.190065687294282	0	0.0238098630683518	0	0.00591328137245123	0.0127954859577378	0	0	0	0.0001567375785469	2.84977415539818e-05	0.0222567361536598	0.0792807170031775	0	0.00532907767059461	0	1.42488707769909e-05	0.00512959347971673	0	0.00199484190877873	0	0	0	0	0	0.000113990966215927	0.0231116684002793	0.000569954831079637	9.97420954389365e-05	0.0108006440489591	0.000384719510978755	0.000783687892734501	0.00165286901013095	0.0655305567033813	0.000242230803208846	0.00206608626266368	0.00115415853293626	0.000641199184964592	0.00357646656502472	1.42488707769909e-05	0.00102591869594335	0.0135079294965874	0.0240520938715607	0.00135364272381414	0.0130804633732777	5.69954831079637e-05	0.00122540288682122	0.00713868425927245	1.42488707769909e-05	0.00115415853293626	1.42488707769909e-05	0.00377595075590259	4.27466123309728e-05	0.00940425471281401	0.0001567375785469	0.00180960658867785	0.0020375885211097	0.000299226286316809	0.000755190151180519	0.000512959347971673	5.69954831079637e-05	2.84977415539818e-05	0.000740941280403528	0.000113990966215927	0.00577079266468132	0.0382439691654436	0.00331998689103889	0	0.000797936763511492	1.42488707769909e-05	0.00937575697126003	4.27466123309728e-05	0.0289109588065146	0.00220857497043359	0.000726692409626537	1.42488707769909e-05	0	0.067454154258275	0.00406092817144241	0.00230831706587253	0.00720992861315741	0.018808509425628	0.0169704050953962	0.00131089611148316	0.00421766574998931	5.69954831079637e-05	0	0.000113990966215927	0.000683945797295564	0.000113990966215927	1.42488707769909e-05	0.00866331343241048	0.0150895541528334	2.84977415539818e-05	0	0	0	9.97420954389365e-05	0	2.84977415539818e-05	1.42488707769909e-05	0	0	0	0.00711018651771847	1.42488707769909e-05	0	2.84977415539818e-05	0.000199484190877873	0.000413217252532737	0.00665422265285476	0	0	8.54932246619455e-05	0	0.000142488707769909	0.000669696926518573	0	0.0190079936165059
T.CS.062	2.42054559097621e-05	0.0116670297485053	0.000629341853653814	0.0137486989567449	0	0.000217849103187859	0	0.000508314574105003	0.0308377508290369	0.00917386778979982	0.00363081838646431	0	0.0014039164427662	0	0.00646285672790647	0	0	0.0107472224239344	0.00747948587611648	9.68218236390482e-05	0.00406651659284003	0.000314670926826907	0.000484109118195241	0.00404231113693026	0.0059303366978917	0	0.241594655435335	0.0334035291554716	0.000266260015007383	0.0012102727954881	0	0.00394548931329122	0.00360661293055455	0	0.000242054559097621	4.84109118195241e-05	0.00275942197371287	0.000145232735458572	0.000338876382736669	0.00392128385738145	0.000193643647278096	0.00346138019509597	0.00329194200372764	0.0117638515721444	2.42054559097621e-05	0	0.00203325829642001	0.000435698206375717	0.000508314574105003	0.000217849103187859	0.00142812189867596	0.00476847481422313	0.0126836588967153	0.00447800934330598	0.000580930941834289	0.00106504006002953	0	0.000145232735458572	0.00118606733957834	0.0543412485174158	2.42054559097621e-05	0.0167985864013749	0.000266260015007383	0.00505894028514027	0.0315639145063297	0	0.0377363057633191	0	0.0109408660712125	2.42054559097621e-05	0.00651126763972599	0.000677752765473338	0	0.00793938953840196	0.0007019582213831	0.000217849103187859	0.000411492750465955	7.26163677292862e-05	2.42054559097621e-05	0.00619659671289909	0.00179120373732239	0.00150073826640525	0.00590613124198194	0.00082298550093191	0.000169438191368334	0.00012102727954881	0	0.0260692760148137	2.42054559097621e-05	0.00571248759470385	9.68218236390482e-05	0	0	0	0.0773364316316898	0.00922227870161934	0.000532520030014765	0.00147653281049549	0.0379057439546874	0.00193643647278096	0.0021058746641493	0.00685014402246266	0.0293612180185414	9.68218236390482e-05	9.68218236390482e-05	0.0148379444726841	2.42054559097621e-05	4.84109118195241e-05	7.26163677292862e-05	0.0730762713915717	0	4.84109118195241e-05	2.42054559097621e-05	0.000798780045022148	4.84109118195241e-05	0	0.000992423692300245	0.000726163677292862	0.000629341853653814	0.000290465470917145	0.000750369133202624	0	0.000217849103187859	0.0101904969380098	0.00116186188366858	0.016483915474548	0.000750369133202624	0.00181540919323215	0	4.84109118195241e-05	4.84109118195241e-05	0.00965797690799506	0.0239876068065742	0.0012102727954881	0.000169438191368334	0
T.CS.057	0	0	0.00175609756097561	0.0199024390243902	6.50406504065041e-05	9.75609756097561e-05	0	0	0.00048780487804878	6.50406504065041e-05	0	0.00292682926829268	0	0	0	0	0.000520325203252032	0.287739837398374	0	3.2520325203252e-05	3.2520325203252e-05	0	0.0213333333333333	0.000357723577235772	0	0.0262764227642276	0.0457235772357724	0.000130081300813008	0	0.00439024390243902	0	0.0148943089430894	0	0	0	0	0	6.50406504065041e-05	0.000260162601626016	0.0171056910569106	0	0	0.0136910569105691	0.000455284552845528	0	0.00100813008130081	3.2520325203252e-05	0	0	0.00048780487804878	0	0.00848780487804878	0.000520325203252032	0.00959349593495935	3.2520325203252e-05	0	0.00107317073170732	0	0	0.00507317073170732	0	0.00702439024390244	0	0.00269918699186992	0.0586016260162602	0	0.00617886178861789	0	0.0031869918699187	0	0.011739837398374	0.000682926829268293	0	0.0189593495934959	0.00796747967479675	0	0	0	0	0.0902113821138211	0.00032520325203252	0.000227642276422764	0.00686178861788618	0	0	0.00995121951219512	0	0.0023739837398374	0.00214634146341463	0.00165853658536585	0	0	0.000715447154471545	0	0.118829268292683	0.00686178861788618	0	0.000910569105691057	0.0138536585365854	0	0.00354471544715447	3.2520325203252e-05	3.2520325203252e-05	6.50406504065041e-05	0.0168455284552846	3.2520325203252e-05	0	0	6.50406504065041e-05	0.0249756097560976	0	0	6.50406504065041e-05	0	9.75609756097561e-05	6.50406504065041e-05	0.0116747967479675	0.00126829268292683	0	0	0	0	6.50406504065041e-05	3.2520325203252e-05	0.0123577235772358	3.2520325203252e-05	0	3.2520325203252e-05	0	0	6.50406504065041e-05	0.0406829268292683	0.00868292682926829	0.00517073170731707	0	0.0140162601626016
T.CS.079	0	5.14588586425153e-05	0.000257294293212577	0.00859362939330006	5.14588586425153e-05	0	0	0	0.0218957443523903	0.00277877836669583	0	0.000720424020995214	0	0	0	0	0.000308753151855092	0.316780733803324	0	0	0	0.00311326094787218	0.0092368651263315	0	0	0	0.00174960119384552	0.000360212010497607	0	0.00982864200072042	0	0.0045541089898626	0	2.57294293212577e-05	0	0	0.00414243812072248	2.57294293212577e-05	0	0.00939124170225904	0.00077188287963773	0	0.00499150928832399	0.0020068954870581	2.57294293212577e-05	0.00177533062316678	0.00321617866515721	0	0	0.000102917717285031	2.57294293212577e-05	0.00843925281737251	0.0074100756445222	0.0112437606133896	2.57294293212577e-05	0	2.57294293212577e-05	0	0	0.0803787371996089	0	0.0035249318170123	0.00043740029846138	0.0146400452837956	0.027659136520352	0	2.57294293212577e-05	0	0.00815622909483868	0.000231564863891319	0.0212782380486801	0.000463129727782638	0	0.0110379251788195	0.000334482581176349	0	0	0	0	0.0245458755724798	0.00717851078063089	0.000334482581176349	0.00733288735655843	0	0	0.00378222611022488	0	0.00272731950805331	0.000231564863891319	0.0074100756445222	2.57294293212577e-05	0	0.000180106005248804	0	0.124144496475068	0.000128647146606288	0	0.000488859157103895	0.0227962743786343	0	0.0163639170483199	0.0298461380126589	2.57294293212577e-05	0.00293315494262337	0.00223846035094942	2.57294293212577e-05	0.000154376575927546	0.000231564863891319	2.57294293212577e-05	0.032856481243246	0.0514588586425153	0	0	7.7188287963773e-05	5.14588586425153e-05	0	0.000591776874388926	0.0236453455462358	0	0	0	0	0	2.57294293212577e-05	0.000154376575927546	0.0266299593475017	0.000205835434570061	0.00241856635619822	0	0	5.14588586425153e-05	0.000257294293212577	0.000360212010497607	0.000514588586425153	0	0
T.CS.001	0	0.00878155872667398	0.000617453347969265	0.0260702524698134	6.86059275521405e-05	0.000137211855104281	0	0	0.000205817782656422	6.86059275521405e-05	0	0.00397914379802415	0	0	0	0	0.00116630076838639	0.336649286498353	0	0	0.000274423710208562	0	0	0	6.86059275521405e-05	0.0103594950603732	0.000754665203073546	6.86059275521405e-05	0	0.0196899012074643	0	0	0	0	0	0	0	6.86059275521405e-05	6.86059275521405e-05	0.0208562019758507	6.86059275521405e-05	0.00377332601536773	0.00816410537870472	0.0292261251372119	0	0.0129665203073546	0	0	6.86059275521405e-05	0.000137211855104281	0	0.0021953896816685	0.012211855104281	0.00768386388583974	0	0	0	0	6.86059275521405e-05	0.0114571899012075	0	0.00157793633369923	0	0.00658616904500549	0.0545417124039517	6.86059275521405e-05	0.00109769484083425	6.86059275521405e-05	0.012211855104281	0	0.0140642151481888	0.00212678375411636	0	0.0130351262349067	0	0	0	0	0	0.0204445664105379	0.00397914379802415	0.00130351262349067	0.00185236004390779	0.000205817782656422	0	0.00198957189901207	0	0.00343029637760703	0.000686059275521405	0.00445938529088913	0.000205817782656422	0	0.000754665203073546	0	0.170622941822173	0.0234632272228321	0	0.000686059275521405	0.0633232711306257	0	0.00281284302963776	0	0	0.000686059275521405	0.00562568605927552	0	0.000754665203073546	0	0.0032244785949506	0.000205817782656422	0	0.000137211855104281	0	6.86059275521405e-05	6.86059275521405e-05	6.86059275521405e-05	0.00343029637760703	0	0	0	6.86059275521405e-05	0.0182491767288694	0	0.021953896816685	6.86059275521405e-05	6.86059275521405e-05	0.000617453347969265	0.00493962678375412	0	0	0.000137211855104281	0.00226399560922064	0.00590010976948408	0.00116630076838639	0	6.86059275521405e-05
T.CS.048	0	0.000253408342202625	0.00030409001064315	0.00316760427753282	2.53408342202625e-05	0	0	0	0.0408240839288429	0.000354771679083675	0.00139374588211444	0	0.00625918605240485	0	0.000582839187066038	0	0.00293953676955045	0.0931782474279053	0	0	0.0215397090872232	0.0002027266737621	0.000937610866149714	0.0164208605747301	0	0	0.118138969134864	0.000481475850184988	0	0.0182707414728093	0	0.017763924788404	2.53408342202625e-05	0	0.000228067507982363	0	0.00136840504789418	7.60225026607876e-05	0.000380112513303938	0.00169783589275759	2.53408342202625e-05	0	0.00258476509046678	0.0223759566164918	0	2.53408342202625e-05	0.000988292534590239	0	0.00286351426688967	0.000278749176422888	0.014672343013532	0.000760225026607876	0.00233135674826415	0.0547615427499873	0.00154579088743601	0.00783031777406112	2.53408342202625e-05	0	0.000988292534590239	0.0496426942374943	0.000481475850184988	0.00397851097258122	5.06816684405251e-05	0.00486544017029041	0.0301809335563327	0	0.045562819928032	0.0002027266737621	0.00846383862956769	0	0.00359839845927728	0.00494146267295119	0.00030409001064315	0.00402919264102174	0.000126704171101313	0	0	0.00177385839541838	0.00157113172165628	0.0146216613450915	0.000962951700369976	0.00993360701434291	0.035325122903046	7.60225026607876e-05	2.53408342202625e-05	0.0204753940499721	0	0.00876792864021084	0.00770361360295981	0.0223759566164918	0.00876792864021084	0	0.0002027266737621	0	0.0996401601540723	0.0016218133900968	0.0016218133900968	0.0016218133900968	0.00605645937864274	0.0301049110536719	0.00169783589275759	0.00197658506918048	0.0094014494957174	0	5.06816684405251e-05	0.0207794840606153	0	2.53408342202625e-05	0.00337033095129492	0.0250114033753991	0	0	0	0.000329430844863413	2.53408342202625e-05	2.53408342202625e-05	0.000253408342202625	0.00010136333688105	0	0	5.06816684405251e-05	0	0.000126704171101313	0.00187522173229943	0	0.00516953018093356	0.000278749176422888	0.00362373929349754	0	0	2.53408342202625e-05	0.000253408342202625	0.0174091531093204	0.00157113172165628	0.000608180021286301	0
