CS.293	L.036.M1	L.011.M1	CS.244	CS.257	CS.017	CS.043	L.022.M1	CS.354	CS.101	CS.036	CS.313	CS.019	L.006.M1	CS.219	CS.186	CS.042	CS.371.1	CS.050	CS.066	CS.064	CS.149	CS.290	CS.117	CS.334	CS.155	CS.381	CS.287	CS.077	CS.115	CS.378	CS.128	CS.224	CS.292	CS.376	CS.205	CS.213	CS.136	CS.374	CS.125	CS.282	CS.126	CS.302	CS.203	CS.380	CS.386	CS.178	CS.214	CS.268	CS.148	CS.254	CS.372	CS.389	CS.166	CS.395	CS.181	CS.256	CS.147	CS.323	CS.348	T.CS.062	T.CS.057	T.CS.079	T.CS.001	T.CS.048	TFS.023	T.CS.022	T.CS.058	T.CS.034	T.CS.003	T.CS.076	T.CS.069	T.CS.041	T.CS.029	T.CS.072	T.CS.167	T.CS.110	T.CS.129	T.CS.121	T.CS.118	T.CS.178	T.CS.123	T.CS.112	T.CS.128	T.CS.139	T.CS.125	T.CS.102	T.CS.134	T.CS.108	T.CS.122	L.024.M1	CS.082	CS.241	CS.356	CS.085	CS.103	CS.087	CS.088	L.034.M1	CS.242	CS.238	CS.246	CS.015	CS.110	CS.006	CS.358	CS.311	CS.044	CS.363	CS.113	CS.233	CS.207	CS.274	CS.336	CS.165	CS.189	CS.191	CS.150	CS.330	CS.151	CS.227	CS.318	CS.319	CS.343	CS.223	CS.080	CS.158	CS.112	CS.194	CS.320	CS.163	CS.202	CS.322	CS.285	CS.361	CS.326	CS.262	CS.370	CS.393	CS.390	CS.270	CS.145	CS.255	CS.253	TFS.022	TFS.021	TFS.020	T.CS.043	T.CS.031	TFS.027	T.CS.045	T.CS.061	T.CS.066	T.CS.049	T.CS.036	T.CS.026	T.CS.008	T.CS.064	TFS.025	T.CS.109	T.CS.095	T.CS.166	T.CS.157	T.CS.142	T.CS.151	T.CS.141	T.CS.158	T.CS.152
CS.361	0.692075752889	0.648353361189	0.611656071137	0.712998997996	0.667416967118	0.657588347411	0.633047943855	0.727820601841	0.610239976353	0.691674781378	0.647365406761	0.68054506525	0.624075885426	0.667799014615	0.64703343959	0.697832101391	0.596016482109	0.565077472994	0.64727789699	0.658307701776	0.65745743846	0.565243988907	0.584904424413	0.641657382632	0.604574192785	0.649966584117	0.621554694398	0.607650676561	0.630564035075	0.616329453375	0.613331990916	0.573334762342	0.659432988997	0.601377705096	0.575210392154	0.596728556432	0.568606326649	0.576694640801	0.596910062016	0.554211557342	0.560362887215	0.591385691215	0.598815499028	0.621010579325	0.649779695906	0.635820656898	0.612356560628	0.522832010573	0.635766086074	0.615287887603	0.584614868049	0.60689669303	0.582973615046	0.625245080341	0.605868953348	0.592274580056	0.60591594499	0.540712302734	0.582907763515	0.64349711297	0.651842497401	0.599749812655	0.562302094159	0.623955963757	0.626361006378	0.609341450442	0.602308199959	0.615825344387	0.62004150707	0.667543778315	0.653403114659	0.623237419554	0.621334297774	0.612717856045	0.666706649108	0.662882028002	0.687616964282	0.67829626543	0.635476345625	0.629524511482	0.677885903236	0.620524986193	0.611047825645	0.670279230942	0.704827350941	0.621608460898	0.693019578095	0.643460395962	0.721103158108	0.653385079463	0.678591367814	0.668995696183	0.687846868281	0.607652917489	0.677793674871	0.641842619021	0.614225560477	0.632781980262	0.641177111468	0.64424281106	0.655891429002	0.619277545596	0.681910961569	0.615496866182	0.614312916979	0.633118991302	0.590159348115	0.614929995949	0.575483294256	0.619662834782	0.674514759517	0.612528430044	0.554536899989	0.5541941649	0.588777538991	0.617111179011	0.66251249141	0.613596033254	0.552373750501	0.595600549723	0.653825579573	0.569852263095	0.563718726667	0.592706612016	0.552610710219	0.613468673184	0.61569020576	0.585387118862	0.631127863618	0.589137497896	0.582636502366	0.601152501834	0.57982121521	0.583633891152	0	0.600344486005	0.602886657536	0.596635086674	0.573969273332	0.622430397561	0.578026224015	0.566817730052	0.608038772445	0.636299393292	0.682013626799	0.653730716139	0.680634264993	0.638850487751	0.634717786072	0.64466124325	0.619554983742	0.597213395561	0.679778120813	0.622336565707	0.680316041214	0.638058569358	0.588927935609	0.658844744486	0.596137458964	0.694066342612	0.714597598392	0.619527866011	0.64782893338	0.65126611379	0.669049982066	0.654279780374	0.645159689524	0.617587542281
CS.326	0.647667700023	0.630707237971	0.595876864274	0.685607547811	0.638374842827	0.668096661141	0.597035273823	0.626651667938	0.642005181373	0.677394514618	0.652154925794	0.615091081697	0.63348189029	0.6301028626	0.58739124702	0.617956416457	0.637815787754	0.603748254837	0.632590366536	0.648109979744	0.636374005768	0.523344616792	0.536203528267	0.615864575282	0.583470150146	0.57991669174	0.566722005618	0.53907573131	0.602251217698	0.600455704994	0.609051332234	0.556120031797	0.648461528025	0.547706320025	0.52270433209	0.577714192053	0.566911793833	0.566630269217	0.549970112145	0.479541553959	0.521720031764	0.538313315108	0.624573274502	0.610862283881	0.589187695188	0.589024764891	0.598255121358	0.535580725061	0.595643651086	0.561421973193	0.526706137363	0.530436678053	0.525907542085	0.568247029743	0.55142258372	0.5396925943	0.545218833357	0.48010724909	0.518722478041	0.549428123055	0.613810629114	0.599671468714	0.565963863253	0.604146349305	0.580975751859	0.594937130324	0.616982326927	0.5771832583	0.604819918955	0.632753668602	0.566732073634	0.577484917644	0.601445723925	0.587410672993	0.586780021316	0.591732756903	0.608615799256	0.61479611185	0.614364603407	0.517176360101	0.596963645323	0.574826425778	0.584166286616	0.583121394869	0.633569756902	0.573732650942	0.634360992794	0.616198524576	0.636003396384	0.573009343898	0.643682061699	0.599255980622	0.640337280107	0.63491332127	0.598530393905	0.621294835773	0.634752133225	0.703722089967	0.618437879727	0.585635849398	0.605491695233	0.568298148746	0.676085431178	0.601064236801	0.593215143529	0.626286017563	0.620167886751	0.600936830069	0.519480689908	0.648866525197	0.619871408897	0.542360781374	0.553870506307	0.567547379492	0.641484302653	0.552938494334	0.62480481718	0.523001884492	0.481746397596	0.58595393294	0.657113271439	0.515482305307	0.508426523812	0.518167876262	0.525837171687	0.560590619421	0.603560906424	0.586351962662	0.594808437015	0.507568186627	0.597408348925	0.599505526406	0.543620907814	0.607316470173	0.600344486005	0	0.531909380129	0.541353287741	0.62393139329	0.537496725438	0.522160041021	0.54088868561	0.502371767686	0.58704215071	0.609479123443	0.624472807285	0.612198171094	0.617076610448	0.59858144549	0.622955306943	0.637895858423	0.611161039847	0.621682679913	0.555294795507	0.610550265034	0.60980387723	0.611913373117	0.602737177607	0.575507523681	0.607421907826	0.647041595228	0.580385327218	0.619913670582	0.642031682598	0.621406292833	0.655518198768	0.583635327303	0.587957796221
CS.262	0.683205465107	0.633980215393	0.620981770163	0.710914767394	0.659313680397	0.648155543064	0.622845785126	0.702838630589	0.609742909627	0.697668412701	0.673391743271	0.670708322128	0.651505965019	0.672944901307	0.639298637839	0.68358802509	0.638494730897	0.566868166702	0.63783994874	0.64317253134	0.67448263991	0.550899736978	0.555992337165	0.640542053805	0.567740562232	0.588427899319	0.624895345188	0.550281885774	0.621330388148	0.637724717439	0.619752591543	0.577270264598	0.653320271412	0.584746589647	0.53222310164	0.604831565215	0.557415791384	0.620695945012	0.577648468128	0.556041014662	0.601867235635	0.589224053919	0.594616940778	0.642061675658	0.604927633085	0.580239494061	0.61715827937	0.588975877879	0.628355202624	0.5873290645	0.528231306156	0.546074047157	0.559272475109	0.575393524827	0.578589561595	0.574790836638	0.551717882608	0.529489176708	0.560841243221	0.595028562107	0.638093510255	0.557608537735	0.559540559557	0.558742634275	0.60396730621	0.616421660522	0.615919078284	0.616791226245	0.620663437788	0.667623727169	0.600166826323	0.620035842612	0.607674800106	0.635871901575	0.634287563585	0.660413464342	0.666459714064	0.663294588664	0.663015692877	0.531737627732	0.67793421371	0.624861773783	0.621126499316	0.632923101602	0.697329497726	0.58195145311	0.68938350948	0.655865635226	0.690101064942	0.637565349899	0.672956044664	0.681309660086	0.685063361321	0.640125757059	0.649592292965	0.643324471082	0.657020862247	0.663737346553	0.605977529293	0.631223592371	0.634962048139	0.652900958932	0.691130364381	0.609316595716	0.638897890515	0.592573102205	0.616383373422	0.608200579645	0.53783942111	0.613566295406	0.66089711391	0.601663260205	0.558216715269	0.583588465236	0.630982573117	0.597070812095	0.656085150686	0.573167278545	0.555022380632	0.643263276577	0.673936170994	0.551869300722	0.528655149612	0.567538885048	0.573838657912	0.597690966429	0.608478977153	0.586887075976	0.595115008702	0.548219669387	0.642899985722	0.624302400393	0.548990385926	0.62695312311	0.602886657536	0.531909380129	0	0.518613504694	0.618891016165	0.586016348755	0.523215796001	0.584352100085	0.545677399602	0.606320060003	0.675721305106	0.616000916851	0.66794957043	0.654499597209	0.613061705	0.62482686689	0.634011779959	0.616155660893	0.671876155965	0.536246229496	0.65024813326	0.578642406849	0.588559134711	0.587820889201	0.586191055603	0.689574207882	0.695125308638	0.654778809899	0.651565022191	0.650834516842	0.64319152908	0.64425151287	0.665410756331	0.641350564936
CS.370	0.67614614559	0.626736941878	0.625863132464	0.713252116588	0.673956583745	0.649764726646	0.607504513893	0.68751633618	0.671229081184	0.684245976754	0.592973934784	0.67680637691	0.616667846911	0.640164666762	0.613598554987	0.681188611484	0.634341789636	0.584606542469	0.674217976485	0.670405739083	0.637413522619	0.515839654903	0.512427578078	0.638959859661	0.516157323839	0.562486347325	0.533644397354	0.503742917486	0.609021618298	0.601438980952	0.650667515088	0.511870138529	0.683566171127	0.546128983121	0.529042644829	0.598910777087	0.553050894876	0.575824701674	0.571147483263	0.524145759981	0.560833385565	0.556825053337	0.659840410044	0.599433745443	0.573639616994	0.609374961235	0.559854253811	0.562875086478	0.543072070911	0.560477099752	0.462152640021	0.444749209866	0.531843922003	0.495039186838	0.495582747062	0.511390288569	0.481626556839	0.526378668899	0.455206122149	0.505388450306	0.625669450579	0.616900947739	0.563174241913	0.609410832663	0.609559720206	0.632514928662	0.55850492234	0.577084965122	0.626822674873	0.662858266199	0.561738234319	0.579398717244	0.604115136015	0.580884863494	0.60098395163	0.659753747013	0.655492347805	0.644825035038	0.618009471565	0.556131549449	0.651435103812	0.614281638394	0.6250422378	0.617166824883	0.673602806677	0.612695496649	0.698776293319	0.652724353411	0.679345930322	0.609240771475	0.696365267385	0.638099024751	0.666687539057	0.698375536751	0.633364240572	0.621695152053	0.665517574976	0.708183046051	0.613091046789	0.627107237304	0.629291108522	0.604537418956	0.702565673797	0.592473629447	0.651894851705	0.633013117298	0.62659143653	0.619491564417	0.491263775755	0.637553242104	0.667817556961	0.61184280091	0.600102411061	0.557480585158	0.655504831871	0.623289699774	0.644673122986	0.579180553172	0.529711223267	0.564163863213	0.690864876142	0.520182541581	0.497239731906	0.55646808384	0.520053089826	0.586020947658	0.616645880683	0.587142391692	0.606785937606	0.517170356655	0.61024743796	0.673956966439	0.504125084644	0.622417481433	0.596635086674	0.541353287741	0.518613504694	0	0.557964062247	0.507430128286	0.493698903269	0.501652712478	0.525760741523	0.646147988905	0.639380668118	0.638333007736	0.656178865753	0.643365633198	0.620801849096	0.616780129308	0.654520642043	0.57468917216	0.663949004982	0.58370981728	0.653671846735	0.632873339971	0.606605779884	0.596275387625	0.601961893092	0.672523049694	0.691785688316	0.618765844233	0.679900705502	0.681645088207	0.653993727132	0.676293500383	0.635704098793	0.639212015652
CS.393	0.702300227615	0.636096439851	0.638177137999	0.679401476596	0.641780678641	0.649032395829	0.637528772504	0.707541771943	0.618719868104	0.68637346069	0.633933990882	0.672463924333	0.651328826263	0.670021987503	0.629851934776	0.679159291417	0.602648251749	0.598234961949	0.642398616777	0.656769087254	0.626837620264	0.566143551142	0.612287919486	0.644539058981	0.643657748345	0.65092126126	0.595366703476	0.613954036058	0.639633938457	0.63283197978	0.643984076462	0.576362961832	0.693440955654	0.590982669237	0.597870307891	0.667782941991	0.638815256296	0.589209244262	0.600852116359	0.607107783433	0.605864058451	0.596498929366	0.683245408337	0.632000531467	0.653692030119	0.659386247596	0.603208747792	0.594771618846	0.602714629878	0.614825467157	0.562772724129	0.590869672415	0.638966246268	0.606937238439	0.574730713229	0.593418712635	0.606388400648	0.638590083775	0.59416325946	0.623780158185	0.642819941926	0.670815246874	0.638500302306	0.649165212695	0.651481468172	0.636365915429	0.602906977599	0.609698385841	0.638092933384	0.680555614292	0.655344360877	0.638956040567	0.6095922658	0.57057517859	0.634993718307	0.688309085462	0.669141268431	0.683886805113	0.651415670931	0.668216347143	0.683136855959	0.658015021923	0.63315735423	0.67171603468	0.696352851606	0.647008504173	0.701212399306	0.662036493928	0.714200732453	0.667551617808	0.697264338233	0.63260411317	0.683954048233	0.666972010222	0.642304691409	0.636149747502	0.647018954482	0.694226934844	0.630444975014	0.637258569416	0.662177265193	0.632792957534	0.665735852641	0.622957350573	0.6495080316	0.698410997857	0.617866989307	0.627021589054	0.610690505634	0.650452147231	0.644587484228	0.623168048441	0.666535342283	0.600854470187	0.656141056665	0.675416458269	0.645399951702	0.614619715223	0.621381056573	0.604883012307	0.727917241375	0.623283933419	0.628970403798	0.616145345727	0.599533905986	0.623273344208	0.592406557503	0.582852677132	0.674254415783	0.618702889499	0.60564063605	0.649588998445	0.611257732434	0.642708333405	0.573969273332	0.62393139329	0.618891016165	0.557964062247	0	0.586094967252	0.607039402009	0.589265220136	0.612935551451	0.670629596187	0.675953862646	0.665510896559	0.67906565733	0.648951143432	0.636995438986	0.655424233614	0.640457848632	0.644783515981	0.695821118949	0.683812710925	0.659291401059	0.691145148926	0.62624371415	0.647720609602	0.644983677919	0.698343847843	0.69768149973	0.649434011206	0.667605608861	0.693373982029	0.689534608344	0.684250533682	0.659273847387	0.654772671231
CS.390	0.685388218859	0.655887518241	0.6119968543	0.714337069713	0.677606143492	0.678471048035	0.601966878273	0.687254258769	0.663612534486	0.688034331605	0.618307513568	0.666602117711	0.632897313542	0.674322065468	0.609548738056	0.673598754615	0.627633074056	0.582515895386	0.660263426438	0.677730025784	0.606372989171	0.517152387213	0.50086947915	0.651575511877	0.584519548498	0.582514896476	0.543262233441	0.531098437602	0.615673038106	0.634746794905	0.636840500413	0.543501973896	0.623313359694	0.562766314111	0.537593227679	0.585367315984	0.587766081763	0.567639609512	0.584119813534	0.528384055961	0.51836550048	0.556424365574	0.635983287617	0.635673537529	0.585795870227	0.560387776971	0.581621731429	0.554991238351	0.528166467934	0.499924027704	0.503816612274	0.484251901936	0.516118760385	0.482673391972	0.531098443486	0.483986518414	0.528125027212	0.531410143949	0.483431428835	0.550841667576	0.642904623941	0.639481001958	0.580848249189	0.658067237644	0.633560693971	0.608305490064	0.60020551383	0.630585705581	0.639709263641	0.657666985982	0.587446332207	0.58821807658	0.628971960832	0.572024413187	0.617102713921	0.642010000104	0.651833379394	0.672662628661	0.652190220837	0.56755389311	0.649181886928	0.600075052421	0.606369844924	0.63055803571	0.67829264057	0.61471625182	0.69374388619	0.651256514279	0.677786156693	0.630659766632	0.695542114137	0.642802189463	0.666327595007	0.694162523762	0.641499681144	0.623198651052	0.657852786015	0.712144278871	0.641341074245	0.634865952467	0.636518004451	0.621487272954	0.693968799399	0.5890362111	0.637193580506	0.660810534378	0.634211704662	0.616222038194	0.505892101834	0.652068410901	0.676429329359	0.592509185035	0.556099652543	0.56543189959	0.64790354249	0.628812377204	0.635257467571	0.576840384171	0.555907938707	0.58482739313	0.669856623216	0.509685830979	0.514732057252	0.527908060292	0.505052118646	0.583282371439	0.59951338493	0.613470154889	0.627261568442	0.496747069938	0.615216997097	0.65743836401	0.550157713108	0.603078884467	0.622430397561	0.537496725438	0.586016348755	0.507430128286	0.586094967252	0	0.508799371168	0.544835740441	0.528664259645	0.651179599114	0.653926575837	0.644955033138	0.65014467208	0.637714745243	0.623723114867	0.653636475489	0.649475309799	0.604829488854	0.683059561665	0.619077528055	0.646541600588	0.658736513171	0.637903369223	0.634108159478	0.603887292469	0.663209080164	0.692062973103	0.62958521097	0.668351036656	0.684546334044	0.654024239304	0.679455300404	0.644002236899	0.63504765064
CS.270	0.678635297557	0.638757171951	0.631098987612	0.711238916043	0.673156712256	0.676835048396	0.614362678631	0.687938807284	0.649356400935	0.698598420203	0.655004360139	0.671558142555	0.65177387175	0.671529844301	0.619741865047	0.654469230987	0.649354362792	0.57394510278	0.648617337565	0.686396989137	0.648718246777	0.538900905771	0.542426427529	0.668411142539	0.543672047872	0.610357510416	0.569476519946	0.501055298089	0.655415790151	0.634097045345	0.621300259198	0.547295261466	0.649328334164	0.522327798823	0.515464649221	0.573930889421	0.54767136691	0.543567752205	0.567088970053	0.511365003599	0.536506763429	0.560792903505	0.617984222298	0.635867422229	0.619631955826	0.593806806199	0.555863202099	0.513103294413	0.531902404614	0.489362909456	0.481828575693	0.46856897816	0.526114038089	0.503320525275	0.530598628826	0.505277095534	0.487194664725	0.513433041631	0.482655681273	0.549440726036	0.628361149488	0.590797185429	0.572762079609	0.583214244023	0.634216902496	0.631023640217	0.603777249167	0.612747497535	0.649162835158	0.676810794014	0.598335592328	0.589815495462	0.629527488072	0.584449679502	0.643768786497	0.643991806467	0.660792943851	0.633943055075	0.640934657818	0.559888262316	0.657686615301	0.616259580027	0.619302720749	0.633151342435	0.682900566304	0.600363858715	0.679611320334	0.647632252822	0.68009856308	0.623328087355	0.678309560261	0.646997153476	0.687674781183	0.643846156697	0.651799279715	0.621316151941	0.679573484639	0.705484795714	0.622197107163	0.627281284092	0.654969873276	0.613192703207	0.700064417087	0.57454396662	0.645345648825	0.602975266844	0.634656531471	0.645624573351	0.50457506276	0.654485385338	0.675365130897	0.589880964242	0.555130978312	0.554682667886	0.618953044906	0.584069957838	0.649103754241	0.545406233761	0.530740470137	0.596948448335	0.653098869226	0.501878701101	0.519682672025	0.547649847926	0.510541809768	0.586297464869	0.627587588694	0.555134733644	0.574478584912	0.513405224731	0.6156300796	0.660461313243	0.497355021019	0.612694577876	0.578026224015	0.522160041021	0.523215796001	0.493698903269	0.607039402009	0.508799371168	0	0.550330459152	0.493647234418	0.593378714191	0.646008593012	0.652306398364	0.643293957462	0.663472552792	0.638809786035	0.665987286731	0.656212435962	0.620277350851	0.662726486635	0.573332695523	0.655299746234	0.599227304896	0.639944136798	0.622023946593	0.607890844942	0.674272232285	0.68836700017	0.629260332373	0.646811533399	0.670839443315	0.649084418486	0.665778898891	0.637635086779	0.636227265831
CS.145	0.593834019239	0.574082733446	0.534089740892	0.720374387816	0.653776816168	0.62154530346	0.611842338457	0.628628794954	0.636266092348	0.606790952334	0.631335747195	0.598930983647	0.526043946432	0.603070953743	0.595709683547	0.636049901335	0.599455300911	0.544292636863	0.681676021712	0.632787156762	0.601221991657	0.52481194196	0.555581089201	0.623777940037	0.598547020181	0.534014716351	0.478919032057	0.555058098912	0.558230483237	0.657855364936	0.67103232461	0.4956959608	0.701975262436	0.553953850192	0.563996941432	0.608411231535	0.613368573361	0.569221803178	0.571923866224	0.534400521629	0.583254806946	0.445022937173	0.671897441319	0.500501921695	0.508882390126	0.658435569875	0.540625712951	0.545959097382	0.594600435529	0.613846724917	0.493763076709	0.516577611455	0.547306699602	0.564693146165	0.538535670263	0.521634321104	0.554888579114	0.558182633471	0.473894699235	0.515354164266	0.542270561648	0.643097171491	0.60074223781	0.645990964613	0.569882871415	0.544336977146	0.552810213105	0.531641982143	0.529130230734	0.555972035878	0.541379126966	0.502535186102	0.509717081804	0.574480478867	0.552409595284	0.553270192904	0.593624625983	0.560319702596	0.534788727	0.517556859146	0.566637103923	0.544009426553	0.517326546541	0.588721648147	0.578044509195	0.533159880257	0.597745321291	0.552910863287	0.580458025356	0.515219677449	0.602382098639	0.589003877836	0.597371569248	0.662001485026	0.611952322351	0.608685037054	0.616907248697	0.671248405084	0.584615082765	0.543021995091	0.581121009863	0.533346514736	0.654334498453	0.638465857794	0.570973184452	0.675951700605	0.558413889281	0.562452706271	0.55345107156	0.588827231553	0.64191382975	0.628313063408	0.571825309121	0.531690905803	0.636163641901	0.621544270116	0.550794935444	0.562838157604	0.558217547418	0.540024116891	0.734188170356	0.543066765207	0.517463999687	0.588608433354	0.534301803758	0.583395887566	0.639674330563	0.61240436264	0.676553186569	0.525808887712	0.604352741943	0.623158299789	0.570393783839	0.661549865491	0.566817730052	0.54088868561	0.584352100085	0.501652712478	0.589265220136	0.544835740441	0.550330459152	0	0.506747368308	0.697381874302	0.544238703353	0.571122924865	0.549477238051	0.571647315612	0.559212313283	0.515691632865	0.554455686154	0.518606104172	0.578418036916	0.582693189201	0.617836290581	0.671625677558	0.518681641392	0.541107065776	0.512471412936	0.553619586805	0.598328153691	0.516131348569	0.598631427353	0.595541216449	0.549935932416	0.62079017831	0.503938987528	0.541952170486
CS.255	0.644095674209	0.626234527641	0.59308636473	0.699021059071	0.63594375857	0.641863662453	0.592823870579	0.621926287958	0.640455450353	0.633709922516	0.606425432986	0.613001909877	0.601993637432	0.610765642834	0.575352590903	0.618043094874	0.635464164577	0.588321495089	0.64934824229	0.668039443022	0.608010861873	0.534566816337	0.529481098491	0.642554142617	0.564870444526	0.53573365392	0.548516157881	0.510803111008	0.615117993101	0.638843307836	0.628781090926	0.534977764558	0.66270322833	0.544850763623	0.508852315564	0.583800090098	0.56826503468	0.566880008733	0.541737842007	0.530768442891	0.537766360658	0.515626644049	0.648381073294	0.594728005059	0.553093760689	0.594047451552	0.587761537009	0.54527890318	0.556684633892	0.562462867158	0.503060266544	0.479032194551	0.513306965749	0.558995745217	0.520106574349	0.521636610817	0.499586824418	0.509681908413	0.465209545333	0.51067671212	0.568432610102	0.656160931118	0.58089999491	0.593367563764	0.59178093545	0.6011657272	0.588419088893	0.571018527779	0.595001552383	0.611547753801	0.541924145201	0.560899713613	0.569620270902	0.598389079216	0.565814881366	0.608311190985	0.609058870783	0.602697714739	0.58512718231	0.513723991299	0.587023524868	0.579268811826	0.598587409835	0.570299361288	0.610404969521	0.56764629715	0.631964456711	0.613078770012	0.601022223128	0.56540739537	0.650496980445	0.60718777006	0.648570563105	0.679652938795	0.576831652599	0.578251093827	0.654911212033	0.700520566625	0.609254953855	0.571045935884	0.612229240674	0.55725220635	0.670529489507	0.58377161154	0.594207707827	0.650604258501	0.630781913642	0.597709590919	0.506167650638	0.631398236202	0.645881448164	0.573136294827	0.554920475157	0.554124851576	0.649090972379	0.573887095198	0.606584241099	0.52961973796	0.517071692742	0.578539564328	0.666867376078	0.506888640674	0.506622293875	0.521902951045	0.538494129034	0.563123518603	0.587833596181	0.582320649056	0.620113945543	0.50011365135	0.614077230166	0.64678999473	0.50792766541	0.631837225339	0.608038772445	0.502371767686	0.545677399602	0.525760741523	0.612935551451	0.528664259645	0.493647234418	0.506747368308	0	0.628573617417	0.602190293916	0.626459832076	0.589082713745	0.612332106612	0.594111712375	0.623914411722	0.628209488753	0.603021319781	0.60705936769	0.559432877067	0.589132581154	0.635034816556	0.618391919682	0.585878117883	0.587848082405	0.612599738596	0.641091737598	0.584379863214	0.613239277981	0.658736585777	0.621278297616	0.641782166011	0.561784554192	0.592729489974
CS.253	0.761344609712	0.750035629418	0.727447416651	0.727559821824	0.702532078021	0.741795861636	0.663216338285	0.759619425135	0.709386524697	0.754830765828	0.699344574367	0.734025716213	0.732808055917	0.734998702929	0.676155512594	0.7303018322	0.695441451996	0.670700000671	0.653729245422	0.698300292207	0.721881421172	0.607677069741	0.635024495964	0.690722994189	0.59845549627	0.704792570256	0.682704150943	0.623385502006	0.701335130849	0.619341453584	0.511180193812	0.690567547829	0.648255909349	0.648592736037	0.606527081536	0.605419171078	0.593927140635	0.636080106271	0.608035662525	0.591854153281	0.642595171729	0.673851172643	0.615200676259	0.731569968358	0.734456038434	0.587154953572	0.679420683777	0.613637582726	0.643208505064	0.621631902038	0.622540610998	0.640802779645	0.581222305507	0.620087428749	0.644548091794	0.644884281628	0.619387853315	0.572667181189	0.647450541808	0.693342383409	0.726672651256	0.634246752202	0.641902770162	0.626195420086	0.716398179445	0.693564469153	0.714621898754	0.697467044774	0.717859652172	0.746388374382	0.69397675176	0.703012608758	0.71287558921	0.665387189238	0.693353488091	0.754459792322	0.744948753655	0.733292436435	0.737224262875	0.67744177666	0.743091965728	0.70997950107	0.734789982415	0.705954429746	0.768562317267	0.700023182787	0.749424145176	0.73199877589	0.76753484886	0.728293780161	0.738118176357	0.717024811544	0.757337232197	0.647670767627	0.696800373553	0.672388148864	0.699530028944	0.719914271551	0.718086606411	0.714693298374	0.70612276181	0.699800134362	0.783233189302	0.638788591317	0.704081200882	0.597740085416	0.69267718743	0.694469137716	0.598028070049	0.720468641745	0.674942587164	0.564972024189	0.600184267851	0.660519893987	0.628611772748	0.600230523325	0.715808972509	0.624362695448	0.597018320862	0.702576916799	0.630788547695	0.622754627166	0.654587884029	0.646886460816	0.61939127263	0.661719270709	0.646450184033	0.62407966209	0.591673272793	0.632619696271	0.619140693268	0.66735343159	0.603788906862	0.619259039213	0.636299393292	0.58704215071	0.606320060003	0.646147988905	0.670629596187	0.651179599114	0.593378714191	0.697381874302	0.628573617417	0	0.745667907668	0.728578192309	0.739163250627	0.728603206493	0.713504716237	0.746036929814	0.715527306933	0.712886275864	0.735826814854	0.660513452651	0.705963139587	0.624106288952	0.721114425489	0.720674027413	0.700366158706	0.757516472421	0.757420797508	0.738287653872	0.721185223461	0.744940471813	0.747898824276	0.745053483786	0.73742334217	0.70166843539
TFS.022	0.455203062448	0.511182683537	0.538737228948	0.67564328206	0.608443853105	0.602182699356	0.61609238441	0.520159734598	0.646441656039	0.525979293123	0.65455553436	0.483453173245	0.540747971458	0.53915660019	0.591350291833	0.571025028528	0.657533983165	0.599808937268	0.698725542032	0.629436742447	0.601857972023	0.652546878431	0.664706446454	0.594129922598	0.700736246815	0.527757421614	0.505194829455	0.619461375973	0.576411913373	0.694391679498	0.707741106323	0.582610666787	0.77415938034	0.609458904666	0.656256360482	0.711748798252	0.70083438888	0.642960925131	0.677997853247	0.662031324512	0.684721397444	0.497998883193	0.737674874869	0.518657551029	0.483751958994	0.714668244198	0.553659639595	0.645797108706	0.690317970177	0.686650288213	0.640877773634	0.636683479865	0.657835986369	0.681466694626	0.627373931964	0.634614346638	0.657754624821	0.664879671673	0.610566244563	0.61003353215	0.461900837092	0.705372785482	0.692430660534	0.720229129723	0.551404971713	0.513014167992	0.581911068666	0.525786302309	0.499035930898	0.439643262055	0.523346463478	0.51892050579	0.537691338115	0.617485278698	0.505309594196	0.461148456123	0.494574373531	0.472670396666	0.497080607432	0.538490892449	0.476924224684	0.519178800214	0.528804167264	0.509932026365	0.432708802043	0.516356686144	0.511184597532	0.49100709289	0.456287618043	0.419446567243	0.533750380116	0.537285538564	0.519846169143	0.700262178124	0.552334414848	0.578552735398	0.619606702228	0.67211770107	0.585693951964	0.451463107921	0.589335802128	0.490460072268	0.608452505811	0.669952767604	0.550587793257	0.779100225817	0.60646228737	0.538078064387	0.644251614136	0.577514269355	0.609315419162	0.691065365452	0.674515451287	0.586823434151	0.703884740857	0.650385616962	0.462552545587	0.584832724949	0.639404793713	0.591116858889	0.79347183352	0.652284732002	0.650572527663	0.669505122906	0.648939721304	0.610286289173	0.682977280296	0.677771922527	0.756043707711	0.592786992591	0.668343410475	0.659536593686	0.687665404851	0.745970959433	0.682013626799	0.609479123443	0.675721305106	0.639380668118	0.675953862646	0.653926575837	0.646008593012	0.544238703353	0.602190293916	0.745667907668	0	0.549526078008	0.375689554593	0.503817126063	0.526268891405	0.470612688797	0.54904731311	0.566937500591	0.45694077301	0.645224692279	0.547958277649	0.730010947358	0.588921501334	0.489812350717	0.530855855759	0.422110487417	0.44225619455	0.458847986193	0.548982973521	0.534904841789	0.46950683006	0.551107809012	0.428953691104	0.486549821159
