CS.143	CS.244	CS.261	CS.005	L.036.M1	CS.019	CS.219	CS.176	L.008.M1	CS.035	L.004.M1	CS.002	CS.021	CS.098	CS.293	CS.365	CS.335	CS.155	CS.290	CS.230	CS.127	CS.117	CS.327	CS.368	CS.171	CS.367	CS.366	CS.077	CS.137	CS.076	CS.128	CS.282	CS.205	CS.232	CS.236	CS.125	CS.376	CS.213	CS.302	CS.380	CS.136	CS.041	CS.224	CS.378	CS.126	CS.254	CS.395	CS.147	CS.386	CS.182	CS.183	CS.181	CS.268	CS.148	CS.166	CS.385	CS.369	CS.178	CS.129	CS.177	TFS.023	T.CS.062	T.CS.040	T.CS.038	T.CS.042	T.CS.014	T.CS.050	T.CS.058	T.CS.007	T.CS.071	T.CS.048	T.CS.056	T.CS.067	T.CS.023	T.CS.069	T.CS.107	T.CS.114	T.CS.159	T.CS.124	T.CS.105	T.CS.112	T.CS.120	T.CS.108	T.CS.102	T.CS.131	T.CS.161	T.CS.147	T.CS.180	T.CS.121	T.CS.132	CS.015	L.024.M1	L.034.M1	CS.085	CS.238	CS.006	CS.088	CS.087	CS.242	CS.356	CS.241	CS.082	CS.110	CS.246	CS.103	CS.113	CS.346	CS.274	CS.189	CS.187	CS.233	CS.212	CS.150	CS.191	CS.228	CS.358	CS.151	CS.207	CS.387	CS.044	CS.158	CS.227	CS.112	CS.319	CS.285	CS.163	CS.152	CS.223	CS.194	CS.318	CS.322	CS.320	CS.331	CS.080	CS.361	CS.255	CS.262	CS.270	CS.370	CS.326	CS.393	CS.145	CS.390	CS.253	TFS.025	T.CS.055	T.CS.036	T.CS.026	TFS.022	T.CS.066	T.CS.031	T.CS.064	T.CS.049	TFS.020	T.CS.045	T.CS.061	TFS.027	TFS.021	T.CS.043	T.CS.109	T.CS.151	T.CS.166	T.CS.095	T.CS.142	T.CS.141	T.CS.152	T.CS.158	T.CS.157
TFS.022	0.583596118282	0.67564328206	0.446366446324	0.503237796916	0.511182683537	0.540747971458	0.591350291833	0.590030963742	0.686739072696	0.558063400203	0.438660159026	0.629540583368	0.642465821414	0.516285433209	0.455203062448	0.5176056473	0.77173591605	0.527757421614	0.664706446454	0.718620384037	0.557952506794	0.594129922598	0.606356622714	0.498429437505	0.628619706162	0.759267087585	0.737006615054	0.576411913373	0.472383666318	0.670851304971	0.582610666787	0.684721397444	0.711748798252	0.546441635433	0.719379199355	0.662031324512	0.656256360482	0.70083438888	0.737674874869	0.483751958994	0.642960925131	0.681564772195	0.77415938034	0.707741106323	0.497998883193	0.640877773634	0.627373931964	0.664879671673	0.714668244198	0.590320942768	0.734730607931	0.634614346638	0.690317970177	0.686650288213	0.681466694626	0.636115533733	0.74780874948	0.553659639595	0.623142704413	0.67599148453	0.513014167992	0.461900837092	0.468569414398	0.518555672041	0.432889612652	0.539143730826	0.631101881946	0.525786302309	0.639170527358	0.470537991033	0.551404971713	0.652758791301	0.505793568644	0.74829549479	0.51892050579	0.438006242268	0.55001482654	0.531143904366	0.516725533762	0.558455809512	0.528804167264	0.499123723564	0.456287618043	0.511184597532	0.420713127645	0.52966030652	0.435501081418	0.579887642987	0.497080607432	0.471816160435	0.608452505811	0.533750380116	0.585693951964	0.552334414848	0.589335802128	0.550587793257	0.67211770107	0.619606702228	0.451463107921	0.700262178124	0.519846169143	0.537285538564	0.669952767604	0.490460072268	0.578552735398	0.577514269355	0.783919589475	0.674515451287	0.650385616962	0.624337046199	0.609315419162	0.674286112849	0.584832724949	0.462552545587	0.649772514627	0.779100225817	0.591116858889	0.691065365452	0.578324391695	0.538078064387	0.682977280296	0.79347183352	0.677771922527	0.650572527663	0.745970959433	0.668343410475	0.476779484731	0.648939721304	0.756043707711	0.652284732002	0.687665404851	0.592786992591	0.55627661458	0.610286289173	0.682013626799	0.602190293916	0.675721305106	0.646008593012	0.639380668118	0.609479123443	0.675953862646	0.544238703353	0.653926575837	0.745667907668	0.530855855759	0.519679016272	0.547958277649	0.730010947358	0	0.45694077301	0.526268891405	0.489812350717	0.645224692279	0.375689554593	0.54904731311	0.566937500591	0.470612688797	0.549526078008	0.503817126063	0.422110487417	0.46950683006	0.458847986193	0.44225619455	0.534904841789	0.551107809012	0.486549821159	0.428953691104	0.548982973521
T.CS.066	0.592396219901	0.649346456054	0.474622634249	0.527411251761	0.527024370154	0.538799573187	0.623182806034	0.609777949623	0.669964635643	0.564453403721	0.45548212736	0.639701328873	0.638834221441	0.533172212163	0.470982575536	0.527051528802	0.767523806725	0.566511586984	0.700701684322	0.717464726462	0.564805718101	0.578546160326	0.582956092012	0.512855463682	0.604025783316	0.734184798157	0.729020465663	0.57931804583	0.536862140803	0.667758992816	0.606301091884	0.698982421727	0.717920826878	0.57055657336	0.720344089142	0.669888857093	0.681337483771	0.705914356537	0.735669114305	0.528769181033	0.652144960285	0.692707680854	0.765511926228	0.699367540171	0.533472640129	0.677266287438	0.66365957439	0.673463877077	0.707343559427	0.608299248651	0.750632153822	0.648757012336	0.6705432146	0.702673626913	0.695712681242	0.649458397297	0.754681043319	0.594511221316	0.602152716757	0.690214456635	0.57228129726	0.467489660898	0.462552055543	0.555989835526	0.474982539646	0.550158598215	0.604768331368	0.532425708774	0.660470001772	0.547871966907	0.54939886602	0.62849854182	0.529465630796	0.745148896837	0.577650815766	0.474546968152	0.543925115664	0.549570250255	0.496655734733	0.581139495197	0.541817042501	0.524675772767	0.47236218388	0.485221249494	0.480640586662	0.531516496465	0.436083928306	0.552241981429	0.539387075283	0.503555926974	0.572263963227	0.484282373731	0.570900783737	0.546146793074	0.559857290179	0.522223109445	0.658555846034	0.585496995619	0.503506052664	0.698664049473	0.515638485679	0.573706093142	0.647861818619	0.517139308008	0.564673737776	0.562509296458	0.758281478927	0.689961462154	0.658726505542	0.626990097865	0.594134999014	0.667113046375	0.594231296644	0.475393534739	0.649331996592	0.779031264094	0.613223880741	0.679443754927	0.599422623719	0.549206347589	0.680536442488	0.782522211588	0.672440608983	0.675634011065	0.746229797118	0.654860590603	0.511197350805	0.668485110599	0.762896218668	0.669485904404	0.699440015429	0.619760583323	0.581837428339	0.604796648791	0.679778120813	0.60705936769	0.671876155965	0.662726486635	0.663949004982	0.621682679913	0.695821118949	0.578418036916	0.683059561665	0.735826814854	0.57684662946	0.496830079314	0.538179532125	0.719102484598	0.45694077301	0	0.528382723554	0.472887546072	0.664323459128	0.459314336318	0.568456149502	0.598119071272	0.528946378311	0.560402069898	0.509848519653	0.444796446534	0.453957952176	0.489109127899	0.46243847027	0.527084619188	0.532448051241	0.511213681401	0.461784669181	0.518732983585
T.CS.031	0.595766606447	0.642451969519	0.511280034602	0.574620307484	0.528902186264	0.532485887945	0.621363692134	0.594747683409	0.634821376362	0.563545502311	0.521560533902	0.609607400625	0.585342102589	0.552503176518	0.525371900455	0.548269816588	0.713821936542	0.574683588817	0.640292000874	0.69311852185	0.541720084954	0.55070981102	0.551605778068	0.557065811638	0.599442870733	0.722104017494	0.696527478817	0.564181097912	0.555055695301	0.641763494841	0.583621726925	0.66883205128	0.663276839507	0.581461040516	0.709307369169	0.630021379171	0.623544438063	0.654948581218	0.69423634677	0.540242043721	0.615591315968	0.630461820086	0.73296485776	0.655883364406	0.524513726527	0.617998376008	0.630228522802	0.625863009605	0.661934864943	0.592563665464	0.700013671418	0.614663123843	0.656017790212	0.656433876791	0.665653668136	0.638468857005	0.717447352188	0.583190168804	0.584551584254	0.653433076428	0.522087066332	0.494470762262	0.496396596614	0.58912800717	0.518425811059	0.583236111923	0.562848348287	0.526797240026	0.604195297628	0.545105553578	0.529144343057	0.581547285503	0.501927177893	0.717252152904	0.537887508272	0.530925280966	0.573348634313	0.607510509968	0.548859974624	0.636438179417	0.528585279818	0.527669780802	0.552125119039	0.560219725933	0.548171365487	0.573830404854	0.540771669247	0.598821945512	0.580720951981	0.594561545055	0.610535523405	0.55857965953	0.549894585744	0.576076530035	0.554520735472	0.532336957651	0.619065230673	0.59477965015	0.503393335801	0.658593321276	0.548067507547	0.60258439661	0.636714649289	0.552290404761	0.584614467371	0.499471151206	0.727037517099	0.631207535771	0.622654796659	0.615331333628	0.603366418461	0.62674882897	0.597259791765	0.523276374299	0.618339502196	0.724203319449	0.596878685774	0.654904876844	0.537866458413	0.525267665964	0.621757600944	0.758617338963	0.61302271515	0.636539325832	0.715331278744	0.6389515394	0.512865466753	0.638668130325	0.710888103487	0.64024162722	0.649056229725	0.593790680185	0.582504045464	0.586035251659	0.634717786072	0.594111712375	0.613061705	0.638809786035	0.620801849096	0.59858144549	0.636995438986	0.559212313283	0.623723114867	0.713504716237	0.534063305001	0.520889523316	0.56161058698	0.66462517938	0.526268891405	0.528382723554	0	0.493944746582	0.595953337911	0.516351413873	0.521954537261	0.556043881371	0.497720952828	0.51038546795	0.506452186234	0.552726180748	0.523648491345	0.521724880913	0.546255589816	0.54401204269	0.537184178935	0.499850790434	0.516906032086	0.540431065538
T.CS.064	0.565169085275	0.641488116169	0.47104285723	0.568157144735	0.521282460504	0.513299369971	0.61153139791	0.582043328559	0.627072731845	0.552642297014	0.493078816807	0.611312029274	0.61202618972	0.532274506326	0.511791740471	0.505784347442	0.727281371076	0.541579786701	0.63699377192	0.692421862327	0.534683902912	0.562945375373	0.564272054449	0.515755820542	0.593179623805	0.711465984485	0.686991843715	0.544120432825	0.502837697047	0.653150575352	0.54740850556	0.6745029621	0.672956164083	0.560206804114	0.699792704779	0.633147525914	0.626604949418	0.666169636617	0.710780234667	0.474730195394	0.621150988828	0.646518130396	0.757265160945	0.684054719092	0.485245070097	0.612294356781	0.620958244843	0.624333817932	0.679024578074	0.541089280975	0.712128218034	0.604091374301	0.636645483577	0.657745506629	0.645780739077	0.621284545961	0.725222163461	0.588060201685	0.559493267795	0.64740533283	0.513591387381	0.456779263669	0.483076768866	0.581230566346	0.502414927455	0.551250374493	0.548916945667	0.507755715648	0.58777299393	0.503344799833	0.523796646676	0.573114857596	0.493071051659	0.715273535665	0.523538586363	0.505666332783	0.550547251878	0.577539235636	0.508342899843	0.618567397511	0.520338149711	0.49333636114	0.524708553252	0.526102773084	0.507305360325	0.543279722212	0.494709415116	0.567457723962	0.553560225223	0.55767367987	0.586652844209	0.533161529471	0.543804955129	0.546768739646	0.52876359269	0.530517405164	0.629697918661	0.583847949749	0.485174957541	0.692306259424	0.509025895558	0.572201817346	0.626058505009	0.518941265971	0.567158082246	0.510873428615	0.734306429092	0.633213190625	0.641898246013	0.604775649363	0.598926555374	0.644684400304	0.568645567091	0.49119889026	0.606151495171	0.750793975688	0.601014300302	0.668429874574	0.527721236393	0.522130970707	0.638788401665	0.759001573386	0.634673138274	0.630047111925	0.709442192681	0.651434838716	0.498790413898	0.615901265738	0.720997711514	0.623750668271	0.65980729703	0.556358700222	0.562851105422	0.584359926795	0.658844744486	0.585878117883	0.587820889201	0.622023946593	0.596275387625	0.602737177607	0.647720609602	0.541107065776	0.634108159478	0.720674027413	0.536160057678	0.489126891442	0.551815077189	0.6844282208	0.489812350717	0.472887546072	0.493944746582	0	0.611851358877	0.488822586131	0.506592371271	0.527809693348	0.479471669028	0.518889233144	0.507596904054	0.504903622932	0.471493654173	0.519504078422	0.521476262657	0.528060491491	0.520131276554	0.520008864737	0.486208472703	0.519318436861
T.CS.049	0.621304215482	0.719447921783	0.65264670944	0.66644007955	0.629902054819	0.63208914031	0.652626236112	0.630866248846	0.515975162519	0.645685693245	0.624192947567	0.662589599593	0.557609203962	0.678423929681	0.653839013123	0.614324898991	0.574088952046	0.571724169345	0.535894145012	0.594135683291	0.593821915633	0.647041104367	0.648310310037	0.61801736404	0.66825295967	0.602335542527	0.585630500392	0.644129434301	0.600034801574	0.629670112721	0.616036890474	0.546912200467	0.568698592535	0.63129272381	0.714886546872	0.563548741085	0.536855338111	0.55057493289	0.598800910907	0.608321463851	0.608459710618	0.627620636318	0.640452258841	0.661108002457	0.585985892422	0.579815680791	0.616498188215	0.55342687253	0.628879847093	0.579206688983	0.633284029545	0.603497465653	0.662823114674	0.607543841739	0.627609153964	0.595296915414	0.671075387242	0.647037206293	0.618683635711	0.60529699958	0.597025592978	0.620933903563	0.639140042004	0.667171348298	0.64762135818	0.620788979135	0.627157415627	0.634273235431	0.547326657487	0.590338450088	0.591935955247	0.65720701431	0.578657093087	0.678701067155	0.553569733109	0.651797773258	0.6631433498	0.69103669824	0.652747990748	0.697070684112	0.591591070398	0.594055587107	0.672149212045	0.681520397137	0.644249157672	0.61677428479	0.678550544135	0.690689701957	0.652959575146	0.671129769954	0.693924542191	0.647741496239	0.641746099679	0.644785533538	0.623124988761	0.61155537866	0.672015431549	0.641682196659	0.624431690285	0.591219645118	0.68826673223	0.680255884705	0.619331232423	0.625426922399	0.66832748863	0.645937525464	0.640677286825	0.503181773307	0.567080402652	0.562500656824	0.685139247705	0.581492564804	0.562498404712	0.645515813719	0.633578320611	0.611055656082	0.62527146745	0.592909553843	0.53108162506	0.602119343043	0.636059129927	0.663534833068	0.615296705327	0.518104149132	0.630779709332	0.632681178728	0.617609154354	0.568238337351	0.583169377232	0.520449078225	0.538605479312	0.555113159442	0.595455184067	0.613064578925	0.622336565707	0.559432877067	0.536246229496	0.573332695523	0.58370981728	0.555294795507	0.683812710925	0.582693189201	0.619077528055	0.660513452651	0.54661125505	0.612126009384	0.6429683286	0.617394726933	0.645224692279	0.664323459128	0.595953337911	0.611851358877	0	0.636852143747	0.601871260251	0.553914937794	0.595058119365	0.607358267221	0.61112422056	0.658441533393	0.608219754971	0.61387846553	0.671958776224	0.589421301266	0.621051669391	0.615645751954	0.63377605742	0.618357505159
TFS.020	0.583994077303	0.680982054281	0.445898776696	0.507986878208	0.527645259077	0.541295583131	0.587952878262	0.592570374072	0.662735849057	0.542076566219	0.432330625229	0.632694537478	0.635275576625	0.498681432676	0.443384652829	0.517922724077	0.767058903013	0.524956715648	0.654617644586	0.713326095121	0.542871283288	0.588319898232	0.575881002657	0.511441226315	0.612112281405	0.760134952186	0.73189295614	0.582391508374	0.464539897134	0.670125305994	0.594296082461	0.682695512526	0.702385164949	0.545784097942	0.721002066575	0.651239325303	0.656359874919	0.70132164546	0.733435376521	0.470749128977	0.630634935643	0.67321024191	0.782569612627	0.710897239102	0.497566094858	0.653937261092	0.645803656992	0.661100795084	0.72319263122	0.585499046059	0.750746378109	0.629592903697	0.691096289738	0.695571744235	0.686029506051	0.646138223829	0.755994059843	0.577978282719	0.623313961124	0.693980787372	0.498894105811	0.473162626683	0.466398834127	0.522210379605	0.437284656941	0.514270566761	0.609488835973	0.536132421425	0.623429313133	0.474205985137	0.551444298337	0.646673801099	0.48718307405	0.75849823036	0.512395957894	0.430025926731	0.54198194869	0.53291346335	0.505851060095	0.560267994699	0.53140092498	0.515870164957	0.476614874503	0.503039061366	0.461249854223	0.537206651722	0.437381928213	0.574165257572	0.530808990293	0.477757589548	0.577335854457	0.533403389789	0.578491081727	0.540947287512	0.579440809204	0.528935655201	0.667426644291	0.600005792573	0.455778164017	0.700110714001	0.514405642519	0.547699927084	0.659780862073	0.520252752092	0.577635503233	0.566152253504	0.767111544173	0.668348299686	0.637615469152	0.634764518532	0.616946872219	0.662656596225	0.57381735241	0.446595618219	0.650912514012	0.77761702276	0.597633249651	0.68300370985	0.587228971139	0.5319539008	0.666715178821	0.795947911076	0.664324535484	0.660730739271	0.741005758748	0.671374367568	0.479029824669	0.654710029784	0.755034167896	0.647791115028	0.688299030707	0.592053121006	0.559063522306	0.60103514135	0.680634264993	0.589082713745	0.66794957043	0.643293957462	0.656178865753	0.612198171094	0.67906565733	0.549477238051	0.65014467208	0.739163250627	0.525367910963	0.506998100085	0.53963750468	0.714417066824	0.375689554593	0.459314336318	0.516351413873	0.488822586131	0.636852143747	0	0.527562667401	0.570924709338	0.481077483546	0.536444063694	0.474549005291	0.430957788665	0.473433762902	0.45872513711	0.463877810056	0.520541007402	0.535907941756	0.462158866391	0.443206102396	0.526164805367
T.CS.045	0.613656019243	0.673817570494	0.54525751286	0.602841181095	0.578257582603	0.544950546548	0.630449172428	0.578160126482	0.643629106129	0.571249995377	0.53967537085	0.637087048222	0.602426088195	0.599633839588	0.544954784694	0.556929353578	0.734456520449	0.557593205998	0.623351138644	0.65021955803	0.568693802198	0.572646431728	0.58085615823	0.556303520058	0.578542730041	0.712804303823	0.689528573889	0.568083799706	0.54227623284	0.635727974469	0.611165067621	0.659324965824	0.675327529858	0.597746946741	0.7013286885	0.639382617196	0.622699913812	0.652363083948	0.66393059478	0.527805159494	0.617517460764	0.627237881936	0.723628770729	0.675698106272	0.528391171788	0.660127659772	0.656161105064	0.642726328599	0.697638385481	0.602331792136	0.72884181732	0.62920382979	0.686051902677	0.677226540985	0.672566931398	0.660665430647	0.735312447895	0.606741756962	0.609005267942	0.66002674299	0.494210437321	0.50937224694	0.53710898768	0.625227086747	0.551790689164	0.556538837718	0.551997878893	0.567002198271	0.541872786182	0.519337383203	0.556971292964	0.600595898289	0.471553724944	0.672134954501	0.496012564434	0.550887523015	0.612108978716	0.639336787652	0.583399611296	0.669654008642	0.544780694665	0.556341469848	0.593908441378	0.568322327381	0.565470014484	0.607513145271	0.576829712124	0.603161751289	0.60204470783	0.615136869155	0.622251331884	0.590096950315	0.605748826492	0.607916797217	0.592182073087	0.561799469442	0.634032302203	0.564476477151	0.556179809266	0.639529480306	0.568987827177	0.592726757251	0.648194193786	0.580143863211	0.612950877528	0.532027247974	0.717511072731	0.612982524783	0.628985150981	0.618898733867	0.636222810096	0.596678005316	0.614368111611	0.53054874704	0.609542455437	0.733594948996	0.623945617911	0.657919007152	0.564546444959	0.534610858458	0.631532253683	0.747506257854	0.630634036196	0.642151927807	0.703565293126	0.621113804709	0.557776805546	0.632966634739	0.717990278314	0.627780368333	0.674875276261	0.578294330962	0.619222129315	0.584113882366	0.619554983742	0.628209488753	0.634011779959	0.656212435962	0.654520642043	0.637895858423	0.640457848632	0.554455686154	0.649475309799	0.715527306933	0.497511212719	0.547163829627	0.605727564717	0.66660955461	0.54904731311	0.568456149502	0.521954537261	0.506592371271	0.601871260251	0.527562667401	0	0.557472082781	0.501262038166	0.530546253247	0.50053887827	0.569008446912	0.530484093854	0.517571267286	0.57684668707	0.543052857707	0.536980789705	0.509676036626	0.544256533091	0.555641166543
T.CS.061	0.594320053734	0.710142472591	0.56380664533	0.614482717945	0.551454114614	0.565681226364	0.645153645836	0.562225618837	0.590886240773	0.601442370274	0.56850796916	0.619514177583	0.590481990552	0.638972155219	0.583528621142	0.522800205619	0.664699725895	0.549162879434	0.553531700219	0.62441246454	0.530780493551	0.57624624725	0.618012002629	0.537479125031	0.613855390469	0.691057530021	0.654106470791	0.573632005917	0.513244450741	0.653196057944	0.548994696545	0.60374488639	0.624474041156	0.601147101527	0.698922273935	0.595647678093	0.586483997055	0.60361440634	0.652813342283	0.522956576619	0.606699391963	0.650166468377	0.709014639772	0.688061389291	0.504417974845	0.591828304351	0.614896824934	0.603510135993	0.651766664444	0.540722781662	0.67953443513	0.594989559273	0.650368608901	0.645171412471	0.624333441643	0.598793353559	0.683566629565	0.557705874071	0.603895478219	0.632676897778	0.524759891546	0.546311141721	0.582624956964	0.626398531612	0.535601252487	0.571422771331	0.59590118154	0.554327452112	0.565811898642	0.49523132163	0.542052570431	0.627857786418	0.503050582591	0.681796555929	0.495816390343	0.557786245281	0.643294829937	0.658917078894	0.600242076395	0.694208051053	0.519986164737	0.533706346119	0.627721274032	0.63437866596	0.563207143311	0.631095874467	0.61028616577	0.625550817424	0.555167646168	0.63621386593	0.655004961723	0.619477423287	0.597981514244	0.608404169696	0.582200043221	0.5880394481	0.648725921076	0.610968101978	0.540739315768	0.630328230419	0.60004385748	0.624702515394	0.637022052505	0.556953599804	0.63654372928	0.562913176358	0.696633627409	0.566010027885	0.634843961582	0.586674363039	0.668070222239	0.599869001368	0.574193682313	0.549148422116	0.622376542783	0.700776113004	0.582891180969	0.654103748605	0.504313631837	0.534646352115	0.637451110314	0.738343200273	0.638732885665	0.540430859614	0.675355927937	0.642068357918	0.538529461801	0.568657324754	0.685472855757	0.569837033573	0.610763123723	0.581786014846	0.59498691175	0.600410224421	0.597213395561	0.603021319781	0.616155660893	0.620277350851	0.57468917216	0.611161039847	0.644783515981	0.518606104172	0.604829488854	0.712886275864	0.482803709993	0.585306264903	0.632774142448	0.692449888728	0.566937500591	0.598119071272	0.556043881371	0.527809693348	0.553914937794	0.570924709338	0.557472082781	0	0.502556258249	0.566917047581	0.534421543336	0.585802251561	0.542665239766	0.535021680497	0.611671017695	0.56017091475	0.58796891015	0.547971615549	0.549256463344	0.579670828962
TFS.027	0.591252171354	0.697266307778	0.489212081618	0.589803023554	0.507677887176	0.516024132792	0.642767336988	0.575808057311	0.63820255084	0.566171793169	0.469696149315	0.641819424945	0.597660819169	0.563592837153	0.514291197089	0.496676465541	0.727169159151	0.551780957108	0.637738931176	0.689047935175	0.536345029789	0.562026048995	0.575285251021	0.513773630483	0.601543080027	0.736191610226	0.70173966607	0.563252397161	0.488904144261	0.664945879995	0.573561161107	0.662307415887	0.670768641962	0.590185869993	0.718751677433	0.629659584155	0.627991737251	0.671665454895	0.702215949542	0.499738741928	0.628867813785	0.650405818827	0.755787045486	0.702671971568	0.495308838313	0.644353209197	0.661067521667	0.641931234573	0.702845109026	0.596452161087	0.721715427775	0.639717717028	0.69780242655	0.680193782199	0.68494115742	0.653873071311	0.74601462812	0.580842245171	0.612051880079	0.670612141599	0.484125000149	0.471060196001	0.504215728774	0.623189763332	0.507926112593	0.572344119347	0.614576084905	0.537289666344	0.593521823112	0.488680403649	0.515236148551	0.615016117228	0.478939446447	0.697216607854	0.502328201391	0.47136794922	0.587285165031	0.615435277824	0.55035406953	0.676521935351	0.509943392428	0.488270394214	0.5392416258	0.543200598705	0.5123567941	0.588652712804	0.515524383018	0.616675433128	0.540018440321	0.578649409395	0.586653077724	0.54641429784	0.549541000392	0.592096732832	0.536847397983	0.532664673037	0.618421913419	0.576972214248	0.509401437922	0.670124909412	0.522627378661	0.605919265994	0.646257141794	0.529161183008	0.594805668785	0.512873762385	0.754162462104	0.650821972825	0.653739593771	0.61945646626	0.633099288456	0.623572381183	0.614819533793	0.48851336273	0.619215229688	0.743692563722	0.621523686326	0.69352724014	0.550432290029	0.494290307961	0.656870681969	0.767797747801	0.64284488086	0.619133062786	0.715809499291	0.651817127606	0.50223747221	0.645391738171	0.721035906987	0.621537590351	0.64871657658	0.579807600953	0.600348381933	0.622844668601	0.64466124325	0.623914411722	0.62482686689	0.665987286731	0.616780129308	0.622955306943	0.655424233614	0.515691632865	0.653636475489	0.746036929814	0.447521553403	0.522501161548	0.606298862555	0.686681746205	0.470612688797	0.528946378311	0.497720952828	0.479471669028	0.595058119365	0.481077483546	0.501262038166	0.502556258249	0	0.470776013315	0.481279430404	0.490709786852	0.482916628382	0.502994011481	0.525462184605	0.482771504994	0.512963508431	0.510628732152	0.475743839698	0.536621385836
TFS.021	0.616572747009	0.682997019056	0.547592859635	0.630055747352	0.581165869308	0.57583481917	0.6572709713	0.628477421267	0.637467875783	0.587422791822	0.539449371013	0.65580091013	0.607493184412	0.597391584078	0.57076112967	0.568393158053	0.710999618196	0.584084463926	0.63772839223	0.680697419132	0.564016507088	0.57957447183	0.559949230571	0.579636215035	0.64175026629	0.716331587382	0.683054352525	0.587534340072	0.56868886153	0.651884226075	0.597493942136	0.664764188388	0.66810667145	0.618854371098	0.702478474116	0.652947276198	0.639571602516	0.67209769417	0.692870740742	0.525814281081	0.628779967913	0.657365024192	0.710830730395	0.674798769864	0.538269243182	0.643193284871	0.656894197356	0.63804320367	0.682626476499	0.616827932463	0.71404396268	0.646677755827	0.670096991273	0.663664272034	0.685684259796	0.659272852987	0.739750877484	0.600757147389	0.604840952745	0.640530591739	0.499901884331	0.550434357263	0.533563241607	0.657726510154	0.583964058792	0.586651678064	0.594139661438	0.581728276897	0.605272230496	0.582464829101	0.534067566518	0.61507784828	0.504604122903	0.709281822308	0.578821574455	0.573314180527	0.637586245707	0.655316267305	0.582328014085	0.679407169472	0.559542327811	0.562538167864	0.594719923511	0.574950455711	0.591892200877	0.635155077463	0.572720878294	0.635295903918	0.634969306213	0.629424266373	0.607929297532	0.551842161376	0.585203313419	0.620469147317	0.570670732853	0.551738581772	0.618901395983	0.588988252063	0.560029098068	0.669518070595	0.573700058716	0.642774320823	0.642927976871	0.603161319984	0.620537397732	0.534799345717	0.726747067435	0.628955737128	0.656895310554	0.617294281814	0.62860542221	0.643552948533	0.610868352358	0.540628555388	0.629443845025	0.71868552519	0.645080651367	0.657420561508	0.571086446865	0.548874147044	0.653124288875	0.740032012215	0.643305965582	0.649833622544	0.704361107315	0.643239428597	0.560366229605	0.633164273089	0.693900724822	0.624289440803	0.63651389832	0.595147468323	0.627644133267	0.578308568073	0.653730716139	0.626459832076	0.616000916851	0.652306398364	0.638333007736	0.624472807285	0.665510896559	0.571122924865	0.644955033138	0.728578192309	0.513042562367	0.551497497201	0.617280144204	0.664079157922	0.549526078008	0.560402069898	0.51038546795	0.518889233144	0.607358267221	0.536444063694	0.530546253247	0.566917047581	0.470776013315	0	0.535801616421	0.569485318459	0.536583123787	0.560237008654	0.574899126941	0.533624393738	0.545501850133	0.531700911986	0.553188032039	0.553108082293
T.CS.043	0.62282093762	0.691851219051	0.523484910655	0.586029128237	0.507172769001	0.538948386397	0.634055157073	0.590103258723	0.649078695133	0.556418901102	0.511423461182	0.61607241442	0.616201227979	0.582344458927	0.494816615392	0.511144721805	0.730446752212	0.574488466766	0.641284053115	0.676321954602	0.522530178872	0.576809484491	0.576828296589	0.521060631861	0.587948092653	0.723833076493	0.677483489042	0.581791142381	0.489984028532	0.674142299115	0.590296169524	0.649929099991	0.674539607268	0.575432190469	0.699093928922	0.644043084877	0.637029129015	0.680486172011	0.681495417226	0.51358514462	0.617721549504	0.645576235397	0.740495440691	0.683325401867	0.500815008865	0.6598256459	0.642419059215	0.655447385521	0.706129230722	0.605825545649	0.709702206891	0.638062460292	0.68512824296	0.66748587544	0.677617335377	0.655964690521	0.749679567255	0.582778434137	0.630217071127	0.670562209735	0.484759528049	0.499320406636	0.49911649761	0.609763372105	0.497120999274	0.525768658896	0.584738018855	0.550610845435	0.592288759785	0.495572395813	0.528014932638	0.590344911198	0.463923986138	0.697779047379	0.499717311603	0.51656550271	0.603959221367	0.628451371542	0.568169049285	0.662143765291	0.52387700561	0.523780222097	0.558294715375	0.568346815373	0.530453659377	0.588836411205	0.537623794154	0.606880575798	0.577931026327	0.591308262849	0.564557937483	0.548242215818	0.584945965351	0.596961848875	0.575859485228	0.548364152211	0.624042845741	0.546376849768	0.489134545198	0.661083659907	0.567221708734	0.591736530197	0.646839651395	0.551106756679	0.615749517628	0.542182181594	0.732959202607	0.634801411386	0.641120113431	0.63917629892	0.641566657113	0.620795021255	0.606472132216	0.458424582876	0.624811123054	0.746811178672	0.594780931253	0.670363963086	0.565807066835	0.511609219412	0.63652571055	0.761892146696	0.653333821763	0.638708160988	0.718778958828	0.645373246273	0.535318142218	0.628331911693	0.714920661061	0.644660514984	0.65565489896	0.576792618668	0.608063848131	0.59042348563	0.638850487751	0.612332106612	0.654499597209	0.663472552792	0.643365633198	0.617076610448	0.648951143432	0.571647315612	0.637714745243	0.728603206493	0.517230463396	0.488048832548	0.583291357638	0.681298290553	0.503817126063	0.509848519653	0.506452186234	0.507596904054	0.61112422056	0.474549005291	0.50053887827	0.534421543336	0.481279430404	0.535801616421	0	0.531594098913	0.48256564296	0.470998818687	0.523191832044	0.481840128531	0.503225843281	0.493056451474	0.491339325252	0.507825885978
