L.033.M1	L.022.M1	CS.217	CS.357	CS.035	CS.219	CS.280	CS.259	L.035.M1	L.002.M1	CS.243	CS.295	CS.105	CS.106	L.006.M1	CS.248	CS.301	CS.064	CS.115	CS.063	CS.341	CS.334	CS.305	CS.381	CS.042	CS.154	CS.149	CS.060	CS.377	CS.373	CS.374	CS.378	CS.126	CS.232	CS.236	CS.375	CS.205	CS.213	CS.128	CS.376	CS.224	CS.041	CS.292	CS.302	CS.136	CS.166	CS.183	CS.147	CS.256	CS.148	CS.177	CS.372	CS.386	CS.214	CS.129	CS.254	CS.369	CS.395	CS.385	CS.178	T.CS.029	TFS.024	T.CS.024	T.CS.058	T.CS.048	TFS.023	T.CS.085	T.CS.046	T.CS.050	T.CS.012	T.CS.003	T.CS.076	T.CS.056	T.CS.069	T.CS.040	T.CS.116	T.CS.144	T.CS.134	T.CS.125	T.CS.156	T.CS.107	T.CS.092	T.CS.132	T.CS.128	T.CS.106	T.CS.131	T.CS.114	T.CS.108	T.CS.118	T.CS.153	CS.238	CS.082	CS.015	CS.087	CS.085	CS.246	CS.356	CS.088	CS.237	CS.006	CS.242	L.034.M1	CS.241	CS.110	CS.103	CS.338	CS.189	CS.187	CS.150	CS.165	CS.151	CS.330	CS.345.0	CS.308.0	CS.044	CS.212	CS.347.0	CS.358	CS.346	CS.191	CS.343	CS.322	CS.112	CS.331	CS.152	CS.194	CS.321	CS.158	CS.163	CS.227	CS.318	CS.285	CS.339	CS.202	CS.080	CS.393	CS.390	CS.370	CS.262	CS.326	CS.253	CS.270	CS.145	CS.255	T.CS.031	T.CS.008	T.CS.026	T.CS.043	TFS.025	T.CS.036	T.CS.066	TFS.027	TFS.020	T.CS.064	TFS.022	T.CS.045	T.CS.049	T.CS.055	TFS.021	T.CS.151	T.CS.142	T.CS.152	T.CS.157	T.CS.109	T.CS.166	T.CS.158	T.CS.141	T.CS.095
CS.285	0.684889519182	0.752058767053	0.723361869859	0.734284204762	0.691696640646	0.654658086917	0.755422237078	0.72758461425	0.644942734092	0.678929621301	0.70093365714	0.66117918082	0.70305381986	0.675244816928	0.729726951314	0.588669224634	0.6577731203	0.652137182513	0.593791729912	0.581725275689	0.605834569074	0.559297884993	0.730129285964	0.671997481888	0.615859544224	0.598257078217	0.568671771623	0.621216590172	0.582365882678	0.604590048136	0.576604315411	0.616866170739	0.680258606378	0.659671890571	0.648818366769	0.624526930683	0.570753021918	0.58285275868	0.647432890988	0.55620877554	0.60979418928	0.609034790506	0.575489890561	0.57782264925	0.578307623964	0.624458197751	0.539765612627	0.573622239636	0.616092135689	0.614983316605	0.630123681768	0.610961025179	0.61223965331	0.596038986375	0.665263371145	0.614881568138	0.569175576774	0.654744353207	0.610003346956	0.671104583792	0.646293520091	0.696293670285	0.675731983402	0.708510917888	0.681220807774	0.707979421408	0.709293169675	0.613428708153	0.674217189875	0.654513113452	0.748120170723	0.665895459257	0.69034554373	0.689900880133	0.72339835047	0.691974501204	0.75015759214	0.740586417398	0.700422703255	0.722572907991	0.751557637939	0.755490653963	0.752722139067	0.698180732065	0.774882997441	0.739107490106	0.755826205933	0.773037476184	0.655388782664	0.73922607674	0.689233845557	0.697428455239	0.734543081324	0.666019410064	0.692048594559	0.702975943917	0.63408265359	0.678980451492	0.559195032655	0.675232549431	0.720359118592	0.681012037141	0.731939252438	0.638352283291	0.671865808907	0.642900592098	0.629253893324	0.589386475267	0.634238475866	0.605415452243	0.645888024049	0.589132643462	0.552931233574	0.572535051856	0.683186727565	0.616291343289	0.587162197218	0.563294391546	0.569492400503	0.731790324752	0.601521241037	0.583709864568	0.594379834984	0.650006823693	0.684521236236	0.612019684917	0.702364363417	0.595139553139	0.57024652525	0.585387893015	0.54838012595	0	0.640636153659	0.655147738254	0.614295602872	0.642708333405	0.603078884467	0.622417481433	0.62695312311	0.607316470173	0.619259039213	0.612694577876	0.661549865491	0.631837225339	0.715331278744	0.669575625351	0.648704313889	0.718778958828	0.657264503277	0.715332909452	0.746229797118	0.715809499291	0.741005758748	0.709442192681	0.745970959433	0.703565293126	0.630779709332	0.706921413656	0.704361107315	0.753181978799	0.736395158216	0.703777199073	0.732012339322	0.759706130051	0.717751489182	0.738245621508	0.737136974776	0.768067082306
CS.339	0.587037578913	0.695683468109	0.654859046154	0.604713350562	0.631302746988	0.656570412381	0.683113425422	0.612832949511	0.576776116053	0.654380697792	0.63361613293	0.588420322166	0.610070344752	0.650896740538	0.653315198067	0.615323234593	0.628224589735	0.679088332401	0.663235623909	0.654086650837	0.612661218631	0.654019061561	0.60271552264	0.61808538729	0.620760169447	0.688581004855	0.579034070765	0.595164136887	0.637883325508	0.586092966453	0.616797209377	0.618560314429	0.584557029029	0.641959304141	0.681561047746	0.542272474317	0.611747500548	0.580989627766	0.595484269387	0.573214717324	0.68136143269	0.645553880494	0.636451429731	0.596329134478	0.606997584566	0.645173338367	0.677269223189	0.574235411692	0.636757561399	0.657737083728	0.613938891063	0.634737484518	0.641546396582	0.568145312025	0.633804182661	0.621238756343	0.665536812033	0.644444846133	0.628379792188	0.634400462887	0.646822072714	0.608466413641	0.626853024516	0.613390262199	0.612811760873	0.565629242583	0.594317844879	0.563941181212	0.605277155622	0.619469172362	0.620047143782	0.632764218721	0.633506986498	0.633049710025	0.623976884181	0.631360396625	0.657905641125	0.617527385498	0.605190232555	0.616578678433	0.628954050038	0.67674841863	0.703540280034	0.677004781358	0.693777468218	0.632107358925	0.678453923301	0.68966854428	0.624459529043	0.677479141729	0.619901212841	0.674147161026	0.669586906949	0.598072601589	0.658266216946	0.594495462613	0.62507065114	0.616199413654	0.633239860505	0.58737300585	0.606018403559	0.640749486119	0.669340640047	0.633456739453	0.651344907122	0.636145258797	0.614886049322	0.577886956719	0.618304358219	0.622892131501	0.586637118571	0.600063879399	0.625916765855	0.59222734655	0.580697723598	0.615444223568	0.624234711215	0.632776555702	0.649170239219	0.612220223104	0.589956642984	0.619968094912	0.622435198478	0.646921810223	0.616642645779	0.635948056905	0.567579974271	0.630265458038	0.604720418006	0.679948803934	0.581509906043	0.640636153659	0	0.574391326302	0.585476516182	0.642327668099	0.625938877094	0.63147067388	0.588757722225	0.591546140462	0.652194522167	0.606431228216	0.60794158881	0.614900910156	0.619385285858	0.585270046827	0.641335207335	0.599972086845	0.548844010759	0.662464477157	0.649925074879	0.6042171181	0.637325668662	0.60647041443	0.650346492687	0.59805162123	0.57856436652	0.64554760454	0.58999733683	0.625469742271	0.614922549995	0.604268388898	0.606206368168	0.665162797346	0.623899003793	0.620994865027	0.634958245425	0.678954661106
CS.202	0.588933817418	0.685454346967	0.655586363192	0.630981763408	0.608302669126	0.678263972609	0.678938612717	0.641124647702	0.607639411861	0.700911555468	0.635445566936	0.640354557462	0.634305858426	0.651819291457	0.669774346021	0.646909027674	0.679928520316	0.651173229794	0.652085200723	0.636782234472	0.616711373019	0.689074703083	0.651519562947	0.624025149324	0.593361373375	0.714561485672	0.621128719255	0.615761617023	0.667209002822	0.626435805891	0.641061772404	0.631785460831	0.583140845341	0.634657668838	0.67547206228	0.546807631242	0.664727299884	0.624748835641	0.62108448035	0.619736600328	0.692734048434	0.651187026157	0.633114668279	0.623571219617	0.63522076944	0.665291486462	0.674663151866	0.625070373314	0.651125265264	0.668942745088	0.645292066606	0.654861232569	0.649862394692	0.563670891137	0.640462471979	0.668168078637	0.679843656613	0.663210199527	0.661000583357	0.624025318666	0.644349593303	0.647985859786	0.619411004177	0.619133587187	0.619984761766	0.621256012314	0.623105550175	0.605514562785	0.59268843598	0.619654589743	0.636590509127	0.678937247137	0.626256854533	0.64020847039	0.631911358302	0.629378717639	0.663145923623	0.610363255674	0.604099180054	0.620988132301	0.653745471805	0.687912939124	0.702826503582	0.67288775481	0.687617812268	0.651755844297	0.678707554714	0.684300581168	0.647858000317	0.669840674267	0.649801395114	0.66036473048	0.654345521844	0.623139688864	0.666144819336	0.626499482472	0.607275147608	0.644043671526	0.631328876172	0.614741690605	0.625122499159	0.669034264967	0.653583880084	0.67082730667	0.64193534721	0.661220125486	0.614016281763	0.627337496305	0.618170295077	0.615538117683	0.638738038566	0.60946815492	0.665545709936	0.618363895382	0.585438959269	0.597277141838	0.645346212233	0.68985736999	0.674862844963	0.637917556477	0.650457881367	0.666075350278	0.618968573836	0.664454940151	0.627793965927	0.701104849528	0.603585918129	0.640371804314	0.625188840036	0.706850939497	0.645992295295	0.655147738254	0.574391326302	0	0.640392588269	0.649588998445	0.65743836401	0.673956966439	0.624302400393	0.599505526406	0.66735343159	0.660461313243	0.623158299789	0.64678999473	0.600183440912	0.582117940325	0.661980649481	0.605458687052	0.597558000864	0.664071458947	0.663603759036	0.618535715857	0.658508923644	0.630049021767	0.659536593686	0.614417968082	0.644858598246	0.655531301091	0.623220870934	0.655974350681	0.632141664166	0.596499079382	0.605442783729	0.662787433113	0.61728111175	0.644521473202	0.644175008266	0.690541976496
CS.080	0.605166703903	0.635383884201	0.597513623718	0.602320696805	0.562231375134	0.565847609479	0.626050834909	0.599621348378	0.575600739272	0.625918486233	0.591199344684	0.615056433144	0.492381881941	0.502227588377	0.605423599255	0.539004192828	0.597084191168	0.545967777079	0.58962500281	0.583078100694	0.619020586735	0.632563292515	0.582633528639	0.551600304174	0.574690379557	0.666267053902	0.550735531568	0.533485493844	0.594889391699	0.576969148217	0.607189833184	0.61091863452	0.564286565927	0.549015359309	0.627507558801	0.586209600685	0.652316304351	0.616542134244	0.582581636193	0.585989583956	0.666415230256	0.519354458071	0.542665935584	0.650894127814	0.5245003337	0.621367373627	0.63737684609	0.577667675045	0.611688200109	0.602991972145	0.616917906119	0.591937423024	0.636901356075	0.598408263104	0.574131493621	0.602678292159	0.641869395079	0.593618585237	0.585931551837	0.603835675232	0.571151240746	0.557206631639	0.567349156524	0.597588790458	0.592976423816	0.58128423231	0.579617665471	0.587385810843	0.574677683011	0.665101284748	0.608378514571	0.598156330901	0.599822230546	0.594330810244	0.589854197395	0.587476534524	0.640093682549	0.611382100265	0.580583378317	0.584845171251	0.62711321798	0.642659285578	0.648627964726	0.610472169997	0.660600619573	0.619589487269	0.62436712643	0.648224298632	0.591774692826	0.614618648805	0.582155597895	0.575009580827	0.618440522068	0.576736044394	0.532529811872	0.581491698803	0.654038109968	0.624671800878	0.548038720526	0.535251787084	0.588929874905	0.593143497398	0.600541958842	0.563685159592	0.552408701901	0.596779908066	0.584649359732	0.558562768395	0.55153922263	0.603747038526	0.587194185011	0.57770647847	0.653070431962	0.564815089313	0.551277834416	0.636442993953	0.575545529841	0.686884714311	0.656188381766	0.598125835898	0.576579593107	0.604405404277	0.533698194404	0.575544052353	0.558083457904	0.67905429885	0.565171001872	0.543563757889	0.545572698035	0.681402302496	0.576000184174	0.614295602872	0.585476516182	0.640392588269	0	0.623273344208	0.583282371439	0.586020947658	0.597690966429	0.560590619421	0.661719270709	0.586297464869	0.583395887566	0.563123518603	0.586035251659	0.617465446267	0.684138960946	0.59042348563	0.589126862321	0.574004480164	0.604796648791	0.622844668601	0.60103514135	0.584359926795	0.610286289173	0.584113882366	0.613064578925	0.592881468816	0.578308568073	0.620759801936	0.638637147587	0.585483640396	0.594960763999	0.63189817617	0.59609838873	0.595856949336	0.634764907948	0.638984340022
CS.393	0.648123805562	0.707541771943	0.664872520576	0.675625273821	0.628711760532	0.629851934776	0.688645749424	0.671805190317	0.625360929384	0.664634394526	0.630045465375	0.607951419879	0.653473096151	0.627738747845	0.670021987503	0.584805771073	0.644409276581	0.626837620264	0.63283197978	0.629084544757	0.655781664106	0.643657748345	0.654218593171	0.595366703476	0.602648251749	0.706791065593	0.566143551142	0.634836952646	0.585760756164	0.626816240986	0.600852116359	0.643984076462	0.596498929366	0.605993989678	0.637071305668	0.584231391469	0.667782941991	0.638815256296	0.576362961832	0.597870307891	0.693440955654	0.584933261826	0.590982669237	0.683245408337	0.589209244262	0.606937238439	0.630856458135	0.638590083775	0.606388400648	0.614825467157	0.634145907832	0.590869672415	0.659386247596	0.594771618846	0.612526790626	0.562772724129	0.630352041252	0.574730713229	0.589533356503	0.603208747792	0.57057517859	0.640093422937	0.599113816294	0.609698385841	0.651481468172	0.636365915429	0.641327765129	0.646436578309	0.629345227963	0.664304857153	0.680555614292	0.655344360877	0.642858857788	0.638956040567	0.651013038711	0.640562762894	0.679889589342	0.662036493928	0.647008504173	0.664421167411	0.677615359539	0.686284459387	0.703791712676	0.67171603468	0.716507376293	0.658845292321	0.689574217025	0.714200732453	0.668216347143	0.682616867082	0.662177265193	0.63260411317	0.665735852641	0.647018954482	0.642304691409	0.632792957534	0.666972010222	0.694226934844	0.604530751259	0.6495080316	0.637258569416	0.630444975014	0.683954048233	0.622957350573	0.636149747502	0.577337156529	0.675416458269	0.602798528323	0.614619715223	0.656141056665	0.604883012307	0.621381056573	0.682779133175	0.661425531097	0.627021589054	0.663722858044	0.656410823555	0.698410997857	0.693452599214	0.645399951702	0.616145345727	0.611257732434	0.582852677132	0.619227727133	0.602235976068	0.674254415783	0.62998543697	0.592406557503	0.60564063605	0.727917241375	0.623283933419	0.642708333405	0.642327668099	0.649588998445	0.623273344208	0	0.586094967252	0.557964062247	0.618891016165	0.62393139329	0.670629596187	0.607039402009	0.589265220136	0.612935551451	0.636995438986	0.62624371415	0.691145148926	0.648951143432	0.644983677919	0.659291401059	0.695821118949	0.655424233614	0.67906565733	0.647720609602	0.675953862646	0.640457848632	0.683812710925	0.658635041913	0.665510896559	0.689534608344	0.693373982029	0.654772671231	0.667605608861	0.698343847843	0.649434011206	0.659273847387	0.684250533682	0.69768149973
CS.390	0.671957603793	0.687254258769	0.681081317258	0.658385581414	0.646956021376	0.609548738056	0.66472178472	0.652326138088	0.555756370504	0.614996484573	0.663551260461	0.573256127951	0.638884610596	0.631758576065	0.674322065468	0.504021064111	0.56367834601	0.606372989171	0.634746794905	0.60093637566	0.578448382166	0.584519548498	0.621016378511	0.543262233441	0.627633074056	0.682582192564	0.517152387213	0.630791927523	0.513241985148	0.571853814698	0.584119813534	0.636840500413	0.556424365574	0.574624149433	0.650920489478	0.575827344923	0.585367315984	0.587766081763	0.543501973896	0.537593227679	0.623313359694	0.617618533822	0.562766314111	0.635983287617	0.567639609512	0.482673391972	0.573072906784	0.531410143949	0.528125027212	0.499924027704	0.553057404656	0.484251901936	0.560387776971	0.554991238351	0.577351491587	0.503816612274	0.589762532084	0.531098443486	0.493858406596	0.581621731429	0.572024413187	0.608476952905	0.603311109082	0.630585705581	0.633560693971	0.608305490064	0.615832564148	0.595730490487	0.610668513817	0.689710665667	0.657666985982	0.587446332207	0.687048566194	0.58821807658	0.653238102156	0.634042257476	0.668735143719	0.651256514279	0.61471625182	0.646735850453	0.651542525914	0.687390913599	0.684325735795	0.63055803571	0.68613156634	0.64016984525	0.681364636109	0.677786156693	0.56755389311	0.666621486039	0.636518004451	0.642802189463	0.693968799399	0.657852786015	0.641499681144	0.621487272954	0.694162523762	0.712144278871	0.574982949861	0.637193580506	0.634865952467	0.641341074245	0.666327595007	0.5890362111	0.623198651052	0.540435189717	0.628812377204	0.525166354792	0.576840384171	0.64790354249	0.58482739313	0.555907938707	0.67495675057	0.644083897132	0.616222038194	0.641973558859	0.609822430662	0.660810534378	0.657086998072	0.635257467571	0.527908060292	0.550157713108	0.613470154889	0.550862032512	0.576726406523	0.627261568442	0.626140582357	0.59951338493	0.615216997097	0.669856623216	0.509685830979	0.603078884467	0.625938877094	0.65743836401	0.583282371439	0.586094967252	0	0.507430128286	0.586016348755	0.537496725438	0.651179599114	0.508799371168	0.544835740441	0.528664259645	0.623723114867	0.637903369223	0.658736513171	0.637714745243	0.603887292469	0.646541600588	0.683059561665	0.653636475489	0.65014467208	0.634108159478	0.653926575837	0.649475309799	0.619077528055	0.628607604692	0.644955033138	0.654024239304	0.684546334044	0.63504765064	0.668351036656	0.663209080164	0.62958521097	0.644002236899	0.679455300404	0.692062973103
CS.370	0.663423519219	0.68751633618	0.675659507073	0.668644012771	0.654030340508	0.613598554987	0.66959556546	0.635459983023	0.568109262301	0.607460599751	0.633758092661	0.568335803528	0.609135489762	0.636277040315	0.640164666762	0.512765605598	0.540330815867	0.637413522619	0.601438980952	0.634166195537	0.555476591098	0.516157323839	0.615162995333	0.533644397354	0.634341789636	0.678259326591	0.515839654903	0.608244043807	0.528240419074	0.545832233906	0.571147483263	0.650667515088	0.556825053337	0.588393752175	0.640230550474	0.581225320959	0.598910777087	0.553050894876	0.511870138529	0.529042644829	0.683566171127	0.583966888651	0.546128983121	0.659840410044	0.575824701674	0.495039186838	0.55134318734	0.526378668899	0.481626556839	0.560477099752	0.56092351759	0.444749209866	0.609374961235	0.562875086478	0.578287942615	0.462152640021	0.584384029472	0.495582747062	0.471719041576	0.559854253811	0.580884863494	0.610596036049	0.551656418166	0.577084965122	0.609559720206	0.632514928662	0.615002857028	0.570467000902	0.63643392363	0.660244749329	0.662858266199	0.561738234319	0.659157559245	0.579398717244	0.646307266766	0.661013583709	0.660399513664	0.652724353411	0.612695496649	0.66126344907	0.656934032579	0.654038361691	0.669242696129	0.617166824883	0.685966300022	0.617665830966	0.683357298751	0.679345930322	0.556131549449	0.675900046003	0.629291108522	0.638099024751	0.702565673797	0.665517574976	0.633364240572	0.604537418956	0.698375536751	0.708183046051	0.6000950804	0.651894851705	0.627107237304	0.613091046789	0.666687539057	0.592473629447	0.621695152053	0.546944860189	0.623289699774	0.520431345514	0.579180553172	0.655504831871	0.564163863213	0.529711223267	0.688619304712	0.641804702339	0.619491564417	0.655738753273	0.62252753836	0.633013117298	0.680249954023	0.644673122986	0.55646808384	0.504125084644	0.587142391692	0.521688093913	0.550039433647	0.606785937606	0.62859286643	0.616645880683	0.61024743796	0.690864876142	0.520182541581	0.622417481433	0.63147067388	0.673956966439	0.586020947658	0.557964062247	0.507430128286	0	0.518613504694	0.541353287741	0.646147988905	0.493698903269	0.501652712478	0.525760741523	0.620801849096	0.606605779884	0.632873339971	0.643365633198	0.601961893092	0.653671846735	0.663949004982	0.616780129308	0.656178865753	0.596275387625	0.639380668118	0.654520642043	0.58370981728	0.621808353966	0.638333007736	0.653993727132	0.681645088207	0.639212015652	0.679900705502	0.672523049694	0.618765844233	0.635704098793	0.676293500383	0.691785688316
CS.262	0.612715903516	0.702838630589	0.676666231699	0.665798550276	0.647378385283	0.639298637839	0.684852840419	0.631220257338	0.55582729737	0.590144173374	0.648091608909	0.633194181817	0.65416465774	0.651473600065	0.672944901307	0.58942354364	0.589695902504	0.67448263991	0.637724717439	0.658255178271	0.532315883048	0.567740562232	0.672904184499	0.624895345188	0.638494730897	0.651802170395	0.550899736978	0.576568080178	0.609051693971	0.566928523676	0.577648468128	0.619752591543	0.589224053919	0.659888418954	0.6799206684	0.578950686924	0.604831565215	0.557415791384	0.577270264598	0.53222310164	0.653320271412	0.613356499374	0.584746589647	0.594616940778	0.620695945012	0.575393524827	0.602697243166	0.529489176708	0.551717882608	0.5873290645	0.541882208481	0.546074047157	0.580239494061	0.588975877879	0.577421908054	0.528231306156	0.619425265067	0.578589561595	0.584326476583	0.61715827937	0.635871901575	0.627224605161	0.598635133297	0.616791226245	0.60396730621	0.616421660522	0.631341170487	0.568960452154	0.628126013131	0.607475547079	0.667623727169	0.600166826323	0.637480128054	0.620035842612	0.616939210617	0.658413980652	0.678696756091	0.655865635226	0.58195145311	0.66631414378	0.672654474254	0.711618206069	0.683299155097	0.632923101602	0.699199167696	0.648336549755	0.674269793052	0.690101064942	0.531737627732	0.68828817042	0.634962048139	0.681309660086	0.691130364381	0.657020862247	0.649592292965	0.652900958932	0.640125757059	0.663737346553	0.611776108669	0.638897890515	0.631223592371	0.605977529293	0.685063361321	0.609316595716	0.643324471082	0.588201387882	0.597070812095	0.552313947119	0.573167278545	0.630982573117	0.643263276577	0.555022380632	0.651678289403	0.601485235946	0.608200579645	0.607285248048	0.584198238512	0.592573102205	0.654647246482	0.656085150686	0.567538885048	0.548990385926	0.586887075976	0.585446970152	0.621783561445	0.595115008702	0.662652170436	0.608478977153	0.642899985722	0.673936170994	0.551869300722	0.62695312311	0.588757722225	0.624302400393	0.597690966429	0.618891016165	0.586016348755	0.518613504694	0	0.531909380129	0.606320060003	0.523215796001	0.584352100085	0.545677399602	0.613061705	0.588559134711	0.578642406849	0.654499597209	0.586191055603	0.65024813326	0.671876155965	0.62482686689	0.66794957043	0.587820889201	0.675721305106	0.634011779959	0.536246229496	0.631067850687	0.616000916851	0.64319152908	0.650834516842	0.641350564936	0.651565022191	0.689574207882	0.654778809899	0.665410756331	0.64425151287	0.695125308638
CS.326	0.626037401357	0.626651667938	0.645988968932	0.611959927035	0.63106618925	0.58739124702	0.63799138223	0.617899625141	0.527823828566	0.624420203544	0.610180199035	0.599013835031	0.602860337722	0.59202925693	0.6301028626	0.546159487763	0.556638041065	0.636374005768	0.600455704994	0.628664711832	0.533856854515	0.583470150146	0.599771172764	0.566722005618	0.637815787754	0.669520009591	0.523344616792	0.564480832277	0.538923259336	0.51871211496	0.549970112145	0.609051332234	0.538313315108	0.58463791583	0.652217949218	0.563484075258	0.577714192053	0.566911793833	0.556120031797	0.52270433209	0.648461528025	0.6077738079	0.547706320025	0.624573274502	0.566630269217	0.568247029743	0.607485272742	0.48010724909	0.545218833357	0.561421973193	0.57344039907	0.530436678053	0.589024764891	0.535580725061	0.57859774893	0.526706137363	0.612995178475	0.55142258372	0.534810250252	0.598255121358	0.587410672993	0.612261439828	0.586027011745	0.5771832583	0.580975751859	0.594937130324	0.580913078993	0.5258145001	0.606089142929	0.640241557564	0.632753668602	0.566732073634	0.671674186181	0.577484917644	0.611091498692	0.608677216326	0.631383269773	0.616198524576	0.573732650942	0.593338840223	0.617512181451	0.638430581532	0.628019156936	0.583121394869	0.636507732001	0.595398975085	0.606997369211	0.636003396384	0.517176360101	0.614927465837	0.605491695233	0.599255980622	0.676085431178	0.634752133225	0.598530393905	0.568298148746	0.63491332127	0.703722089967	0.574383479182	0.593215143529	0.585635849398	0.618437879727	0.640337280107	0.601064236801	0.621294835773	0.55550220366	0.552938494334	0.488250297717	0.523001884492	0.641484302653	0.58595393294	0.481746397596	0.657442149469	0.58929679129	0.600936830069	0.610465525396	0.596024781644	0.626286017563	0.648985593172	0.62480481718	0.518167876262	0.543620907814	0.586351962662	0.522783528493	0.574598026794	0.594808437015	0.619334564783	0.603560906424	0.597408348925	0.657113271439	0.515482305307	0.607316470173	0.591546140462	0.599505526406	0.560590619421	0.62393139329	0.537496725438	0.541353287741	0.531909380129	0	0.58704215071	0.522160041021	0.54088868561	0.502371767686	0.59858144549	0.611913373117	0.60980387723	0.617076610448	0.575507523681	0.610550265034	0.621682679913	0.622955306943	0.612198171094	0.602737177607	0.609479123443	0.637895858423	0.555294795507	0.606447148412	0.624472807285	0.621406292833	0.642031682598	0.587957796221	0.619913670582	0.607421907826	0.580385327218	0.583635327303	0.655518198768	0.647041595228
CS.253	0.69844000747	0.759619425135	0.722978383611	0.74438501472	0.704437279678	0.676155512594	0.753098372429	0.734104648151	0.667424411618	0.68842637361	0.701077909428	0.70844205139	0.7291730326	0.703290188249	0.734998702929	0.661210658794	0.709346631479	0.721881421172	0.619341453584	0.670168754336	0.609292914105	0.59845549627	0.739927878295	0.682704150943	0.695441451996	0.615933690032	0.607677069741	0.624371130632	0.620459734975	0.643313473504	0.608035662525	0.511180193812	0.673851172643	0.675007964409	0.684389533247	0.638312183684	0.605419171078	0.593927140635	0.690567547829	0.606527081536	0.648255909349	0.672798571039	0.648592736037	0.615200676259	0.636080106271	0.620087428749	0.577001367933	0.572667181189	0.619387853315	0.621631902038	0.578778643093	0.640802779645	0.587154953572	0.613637582726	0.645947991899	0.622540610998	0.577576525754	0.644548091794	0.654321541616	0.679420683777	0.665387189238	0.721217190012	0.695170440386	0.697467044774	0.716398179445	0.693564469153	0.710461726345	0.652850546174	0.685931035132	0.654298368145	0.746388374382	0.69397675176	0.693979646961	0.703012608758	0.732931725563	0.697188083201	0.769996652179	0.73199877589	0.700023182787	0.734724273967	0.768481789638	0.754114031089	0.762844158136	0.705954429746	0.77475705599	0.738424959549	0.727967392384	0.76753484886	0.67744177666	0.732840820944	0.70612276181	0.717024811544	0.783233189302	0.699530028944	0.696800373553	0.699800134362	0.647670767627	0.719914271551	0.637639535593	0.704081200882	0.714693298374	0.718086606411	0.757337232197	0.638788591317	0.672388148864	0.659844858429	0.600230523325	0.625810885428	0.624362695448	0.628611772748	0.702576916799	0.597018320862	0.613567594879	0.634556199947	0.694469137716	0.638377778492	0.635015422436	0.597740085416	0.613700945104	0.715808972509	0.646886460816	0.603788906862	0.62407966209	0.664549521933	0.720171666537	0.591673272793	0.711029336959	0.646450184033	0.619140693268	0.630788547695	0.622754627166	0.619259039213	0.652194522167	0.66735343159	0.661719270709	0.670629596187	0.651179599114	0.646147988905	0.606320060003	0.58704215071	0	0.593378714191	0.697381874302	0.628573617417	0.713504716237	0.721114425489	0.624106288952	0.728603206493	0.700366158706	0.705963139587	0.735826814854	0.746036929814	0.739163250627	0.720674027413	0.745667907668	0.715527306933	0.660513452651	0.734275239537	0.728578192309	0.747898824276	0.744940471813	0.70166843539	0.721185223461	0.757516472421	0.738287653872	0.73742334217	0.745053483786	0.757420797508
CS.270	0.663337393206	0.687938807284	0.658490977465	0.661738411008	0.636689088356	0.619741865047	0.672385334812	0.645513768193	0.57453061663	0.621261194884	0.643606974715	0.61485757434	0.630858727556	0.650256571726	0.671529844301	0.53714798629	0.583953888648	0.648718246777	0.634097045345	0.649732622547	0.537374896831	0.543672047872	0.632932891728	0.569476519946	0.649354362792	0.656147242509	0.538900905771	0.577625388264	0.532914489534	0.550826682552	0.567088970053	0.621300259198	0.560792903505	0.584449945761	0.662389345033	0.576474639288	0.573930889421	0.54767136691	0.547295261466	0.515464649221	0.649328334164	0.578749034065	0.522327798823	0.617984222298	0.543567752205	0.503320525275	0.560974164664	0.513433041631	0.487194664725	0.489362909456	0.55011875957	0.46856897816	0.593806806199	0.513103294413	0.572067232604	0.481828575693	0.516691492543	0.530598628826	0.50530254807	0.555863202099	0.584449679502	0.615807862543	0.588581471467	0.612747497535	0.634216902496	0.631023640217	0.626675320905	0.570353906651	0.620879063399	0.632957925335	0.676810794014	0.598335592328	0.663748217695	0.589815495462	0.652340985094	0.66203446932	0.66831154309	0.647632252822	0.600363858715	0.649474043889	0.66711757746	0.685729908991	0.669713185308	0.633151342435	0.688652324431	0.646936317759	0.674566051816	0.68009856308	0.559888262316	0.682233464055	0.654969873276	0.646997153476	0.700064417087	0.679573484639	0.651799279715	0.613192703207	0.643846156697	0.705484795714	0.595088410159	0.645345648825	0.627281284092	0.622197107163	0.687674781183	0.57454396662	0.621316151941	0.554923934942	0.584069957838	0.509170095854	0.545406233761	0.618953044906	0.596948448335	0.530740470137	0.656850041577	0.634644389107	0.645624573351	0.590823305688	0.594032149857	0.602975266844	0.689507276963	0.649103754241	0.547649847926	0.497355021019	0.555134733644	0.538010823742	0.575927984523	0.574478584912	0.651517265983	0.627587588694	0.6156300796	0.653098869226	0.501878701101	0.612694577876	0.606431228216	0.660461313243	0.586297464869	0.607039402009	0.508799371168	0.493698903269	0.523215796001	0.522160041021	0.593378714191	0	0.550330459152	0.493647234418	0.638809786035	0.639944136798	0.599227304896	0.663472552792	0.607890844942	0.655299746234	0.662726486635	0.665987286731	0.643293957462	0.622023946593	0.646008593012	0.656212435962	0.573332695523	0.634411280554	0.652306398364	0.649084418486	0.670839443315	0.636227265831	0.646811533399	0.674272232285	0.629260332373	0.637635086779	0.665778898891	0.68836700017
