CS.106	L.004.M1	CS.108	CS.022	CS.002	CS.314	CS.011	L.036.M1	CS.091	CS.092	CS.019	CS.245	CS.199	L.025.M1	CS.281	CS.153	CS.117	CS.371.1	CS.115	CS.186	CS.230	CS.155	CS.063	CS.301	CS.381	CS.077	CS.067	CS.377	CS.066	CS.056	CS.378	CS.292	CS.041	CS.374	CS.205	CS.236	CS.128	CS.125	CS.203	CS.380	CS.136	CS.375	CS.126	CS.302	CS.232	CS.348	CS.386	CS.129	CS.395	CS.256	CS.385	CS.359	CS.181	CS.183	CS.349	CS.178	CS.148	CS.166	CS.389	CS.268	T.CS.014	T.CS.020	T.CS.062	T.CS.046	TFS.024	T.CS.082	T.CS.024	T.CS.085	T.CS.041	T.CS.034	T.CS.069	T.CS.038	T.CS.056	T.CS.080	T.CS.058	T.CS.121	T.CS.105	T.CS.156	T.CS.118	T.CS.167	T.CS.161	T.CS.147	T.CS.159	T.CS.092	T.CS.104	T.CS.111	T.CS.134	T.CS.139	T.CS.116	T.CS.131	CS.085	CS.110	CS.082	L.024.M1	L.034.M1	CS.356	CS.237	CS.241	CS.087	CS.238	CS.015	CS.088	CS.006	CS.103	CS.242	CS.311	CS.189	CS.187	CS.212	CS.387	CS.191	CS.207	CS.364	CS.346	CS.078	CS.308.0	CS.233	CS.338	CS.363	CS.165	CS.080	CS.152	CS.319	CS.202	CS.223	CS.163	CS.321	CS.331	CS.285	CS.361	CS.343	CS.318	CS.227	CS.112	CS.322	CS.270	CS.390	CS.370	CS.255	CS.262	CS.253	CS.326	CS.145	CS.393	T.CS.008	T.CS.055	T.CS.049	TFS.021	TFS.027	TFS.022	TFS.025	T.CS.026	T.CS.045	T.CS.031	TFS.020	T.CS.036	T.CS.066	T.CS.064	T.CS.061	T.CS.142	T.CS.158	T.CS.157	T.CS.166	T.CS.141	T.CS.152	T.CS.151	T.CS.109	T.CS.095
T.CS.008	0.657126561334	0.577847075612	0.734897893353	0.653412500667	0.66965463631	0.573905113431	0.673578858684	0.543943991263	0.660878115565	0.703196532457	0.575007550343	0.533892113095	0.615133753466	0.62902180647	0.574913487532	0.634113817102	0.606148309792	0.521931827785	0.685692343893	0.684348207127	0.613903865157	0.566907096676	0.691825215679	0.570367422077	0.564735389718	0.591919653901	0.697084746073	0.668382186281	0.622146271695	0.661262357618	0.673698410203	0.639712222671	0.621965249892	0.633315165068	0.616164894054	0.717149569777	0.581576016325	0.590255116188	0.519069414935	0.520021987083	0.638813943981	0.555931211427	0.502327013271	0.629721980459	0.644261935255	0.626563127267	0.681121822273	0.628791100215	0.654761319813	0.633149846571	0.635897919645	0.699937463981	0.624634697919	0.682380641943	0.61894296031	0.591639241377	0.662403028019	0.662376054352	0.615993218	0.703427143586	0.585171491567	0.655657777675	0.550235684454	0.543901508233	0.512912838687	0.537333749146	0.506393487594	0.527508124282	0.520280194317	0.522222029864	0.480825810189	0.665223803191	0.61624289693	0.520254558273	0.565908065448	0.610623919716	0.72271878048	0.537731446584	0.551956104165	0.577473668368	0.64079995822	0.617210771625	0.688509282799	0.646598025029	0.6249651739	0.523676017097	0.527460017165	0.618244767219	0.628978809991	0.583563277007	0.653183868373	0.655788323394	0.668973373483	0.623676439547	0.602537233708	0.608599584705	0.6634110998	0.615823950269	0.586397399489	0.623667637277	0.626166089067	0.629072774347	0.589099285816	0.667777160254	0.556625627708	0.575582747482	0.660682775557	0.591243741074	0.577413789758	0.517868929461	0.549296315067	0.67093504748	0.649291838048	0.720162362911	0.553108297283	0.65015875926	0.688293132027	0.637291910834	0.592121774186	0.598587292927	0.617465446267	0.556414743742	0.588520786444	0.582117940325	0.615982441647	0.648652716245	0.527084715009	0.615342888606	0.669575625351	0.588927935609	0.594538794801	0.57362861023	0.719257921355	0.625343707649	0.605889892652	0.639944136798	0.637903369223	0.606605779884	0.618391919682	0.588559134711	0.721114425489	0.611913373117	0.518681641392	0.62624371415	0	0.568668507967	0.558495568702	0.523350488419	0.467666288808	0.588921501334	0.454670694065	0.65888888191	0.491788629682	0.526031821167	0.574171987206	0.650079545319	0.623498225619	0.53654956369	0.479963322137	0.542789806099	0.553872057552	0.579488126743	0.550368494428	0.553242446272	0.542430479985	0.537256172307	0.624630023837	0.622091729066
T.CS.055	0.595176629949	0.522053474703	0.621592454437	0.595657130594	0.604686385495	0.546292492734	0.585515803361	0.525206511778	0.662373043497	0.597739496367	0.545340708308	0.552461584437	0.6107843474	0.617746738112	0.529867939507	0.607347092146	0.588084328386	0.571092548511	0.664135016037	0.588627631841	0.685125082235	0.577305908648	0.665217396142	0.616545148376	0.56491986077	0.597131837332	0.729614612141	0.647217035638	0.60459169868	0.655823546644	0.694981154016	0.607240864108	0.631431634839	0.651380562117	0.658106998764	0.688118988138	0.575300975819	0.622652508218	0.556806910013	0.555505904587	0.60961338009	0.608407455792	0.551704065838	0.707423099434	0.588586762687	0.609814490652	0.682752401541	0.588827370231	0.649328288984	0.631531781029	0.635998378147	0.710540112392	0.597371305818	0.72058519023	0.625324480499	0.592816547322	0.649520991457	0.676124640548	0.641454962145	0.649340947735	0.544038848451	0.559072228292	0.521664784466	0.565996093484	0.540313999929	0.531101743631	0.524461686497	0.489620797771	0.543407956034	0.498663500122	0.551980885967	0.581135582516	0.586963562949	0.581256217194	0.534133399209	0.572006854317	0.633224857417	0.503734000439	0.551171931349	0.480016063348	0.561051546019	0.517664343132	0.609107338558	0.601169898656	0.520319548649	0.476852903233	0.530883814387	0.537606677358	0.592028065956	0.541487509461	0.59096447746	0.620541425818	0.60706281438	0.540683722599	0.529147623793	0.669393706524	0.632898735987	0.533742341333	0.578689878166	0.569638924128	0.549472003897	0.614568952905	0.511671297965	0.595735693271	0.53865462646	0.580912412464	0.636845002242	0.599656255365	0.63566906622	0.569783005319	0.545106766618	0.662024203185	0.700557358575	0.731504239728	0.552883695948	0.692601669597	0.627677978096	0.646001434193	0.613275086396	0.653406665412	0.592881468816	0.527072463065	0.647238550976	0.655531301091	0.621269813295	0.643146703264	0.536886196201	0.588694563292	0.706921413656	0.641365473553	0.623535822054	0.624548337568	0.75791113463	0.628315533621	0.667456914839	0.634411280554	0.628607604692	0.621808353966	0.602757329556	0.631067850687	0.734275239537	0.606447148412	0.573296149036	0.658635041913	0.568668507967	0	0.612126009384	0.551497497201	0.522501161548	0.519679016272	0.559765698775	0.680714258043	0.547163829627	0.520889523316	0.506998100085	0.553515536924	0.496830079314	0.489126891442	0.585306264903	0.52801015288	0.510701424235	0.54366304837	0.506389189537	0.516788125448	0.528946542936	0.4887545359	0.521841646445	0.537836889649
T.CS.049	0.650573889753	0.624192947567	0.721349586171	0.612272195861	0.662589599593	0.611101546205	0.664511119984	0.629902054819	0.635305462393	0.69046480528	0.63208914031	0.61883814636	0.646783584151	0.608670320673	0.634194725794	0.665502840133	0.647041104367	0.583445850095	0.650091877671	0.672401900613	0.594135683291	0.571724169345	0.667198302365	0.56793670736	0.644977365634	0.644129434301	0.640877111815	0.624990972901	0.673350806419	0.61706218046	0.661108002457	0.614403438875	0.627620636318	0.572004532834	0.568698592535	0.714886546872	0.616036890474	0.563548741085	0.636169609181	0.608321463851	0.608459710618	0.591745972304	0.585985892422	0.598800910907	0.63129272381	0.61858620813	0.628879847093	0.618683635711	0.616498188215	0.55047699425	0.595296915414	0.629973702372	0.603497465653	0.633284029545	0.583831098247	0.647037206293	0.607543841739	0.627609153964	0.576957842678	0.662823114674	0.620788979135	0.674857724214	0.620933903563	0.518639311522	0.592712265397	0.634335855834	0.561382837214	0.604900382961	0.58128628187	0.639428843558	0.553569733109	0.667171348298	0.65720701431	0.591606008455	0.634273235431	0.652959575146	0.697070684112	0.63239458283	0.521619882486	0.618660838131	0.61677428479	0.678550544135	0.69103669824	0.680622781113	0.685781542036	0.62471204984	0.63628546764	0.65440865357	0.649783502932	0.644249157672	0.644785533538	0.619331232423	0.680255884705	0.647741496239	0.641746099679	0.591219645118	0.600280912423	0.68826673223	0.641682196659	0.623124988761	0.693924542191	0.672015431549	0.61155537866	0.66832748863	0.624431690285	0.645009262352	0.567080402652	0.562500656824	0.581492564804	0.53108162506	0.645515813719	0.592909553843	0.5984883615	0.640677286825	0.64687158339	0.608400208759	0.685139247705	0.605127373687	0.540634168601	0.628367814385	0.613064578925	0.617609154354	0.518104149132	0.644858598246	0.568238337351	0.632681178728	0.641289556575	0.595455184067	0.630779709332	0.622336565707	0.540666062452	0.520449078225	0.663534833068	0.615296705327	0.538605479312	0.573332695523	0.619077528055	0.58370981728	0.559432877067	0.536246229496	0.660513452651	0.555294795507	0.582693189201	0.683812710925	0.558495568702	0.612126009384	0	0.607358267221	0.595058119365	0.645224692279	0.54661125505	0.617394726933	0.601871260251	0.595953337911	0.636852143747	0.6429683286	0.664323459128	0.611851358877	0.553914937794	0.589421301266	0.63377605742	0.618357505159	0.61387846553	0.621051669391	0.615645751954	0.608219754971	0.658441533393	0.671958776224
TFS.021	0.619318651905	0.539449371013	0.682027830075	0.635512247442	0.65580091013	0.566145110109	0.63119677703	0.581165869308	0.659618910879	0.645291837008	0.57583481917	0.54615210201	0.582017489309	0.602031191749	0.552647062171	0.637677286434	0.57957447183	0.574393412606	0.678728469469	0.638646632202	0.680697419132	0.584084463926	0.68075961666	0.610653252852	0.58077583731	0.587534340072	0.690548838921	0.683583584075	0.571245727028	0.669647397276	0.674798769864	0.622258125817	0.657365024192	0.647068128834	0.66810667145	0.702478474116	0.597493942136	0.652947276198	0.569814842061	0.525814281081	0.628779967913	0.586613239642	0.538269243182	0.692870740742	0.618854371098	0.668515052003	0.682626476499	0.604840952745	0.656894197356	0.646896926423	0.659272852987	0.731367106538	0.646677755827	0.71404396268	0.629209896771	0.600757147389	0.663664272034	0.685684259796	0.646210659465	0.670096991273	0.586651678064	0.608663331508	0.550434357263	0.612223165752	0.496689793468	0.531266612666	0.560575094293	0.543533451568	0.561498916932	0.555902620554	0.578821574455	0.657726510154	0.61507784828	0.511792434723	0.581728276897	0.634969306213	0.679407169472	0.538157725947	0.578446150165	0.539630919611	0.635155077463	0.572720878294	0.655316267305	0.650738190571	0.61189762749	0.508983781731	0.54054567521	0.602479226374	0.61979737101	0.591892200877	0.620469147317	0.642927976871	0.642774320823	0.551842161376	0.585203313419	0.669518070595	0.652286277993	0.573700058716	0.588988252063	0.570670732853	0.607929297532	0.618901395983	0.551738581772	0.620537397732	0.560029098068	0.592967671576	0.656895310554	0.617294281814	0.643552948533	0.571086446865	0.540628555388	0.657420561508	0.681851757649	0.726747067435	0.526021631071	0.674707178107	0.62860542221	0.658085175824	0.633288723918	0.646443070103	0.578308568073	0.560366229605	0.649833622544	0.623220870934	0.633164273089	0.643239428597	0.551597710867	0.627644133267	0.704361107315	0.653730716139	0.621944548727	0.624289440803	0.740032012215	0.643305965582	0.63651389832	0.652306398364	0.644955033138	0.638333007736	0.626459832076	0.616000916851	0.728578192309	0.624472807285	0.571122924865	0.665510896559	0.523350488419	0.551497497201	0.607358267221	0	0.470776013315	0.549526078008	0.513042562367	0.664079157922	0.530546253247	0.51038546795	0.536444063694	0.617280144204	0.560402069898	0.518889233144	0.566917047581	0.533624393738	0.553188032039	0.553108082293	0.560237008654	0.545501850133	0.531700911986	0.536583123787	0.569485318459	0.574899126941
TFS.027	0.621591312804	0.469696149315	0.681137539211	0.64167038883	0.641819424945	0.557823182755	0.602873775058	0.507677887176	0.677966531408	0.617278145984	0.516024132792	0.513133717842	0.595168972353	0.5985971223	0.498314497628	0.602599015551	0.562026048995	0.550461593457	0.690891303214	0.624172032673	0.689047935175	0.551780957108	0.703658383009	0.559245753954	0.540092232247	0.563252397161	0.739872922673	0.690874466037	0.567506125957	0.665052688153	0.702671971568	0.621565663321	0.650405818827	0.661080419796	0.670768641962	0.718751677433	0.573561161107	0.629659584155	0.47393048381	0.499738741928	0.628867813785	0.598147892099	0.495308838313	0.702215949542	0.590185869993	0.626411312271	0.702845109026	0.612051880079	0.661067521667	0.63809994805	0.653873071311	0.734732114594	0.639717717028	0.721715427775	0.625805491087	0.580842245171	0.680193782199	0.68494115742	0.659944358457	0.69780242655	0.572344119347	0.584335121626	0.471060196001	0.566090791563	0.467517793965	0.487437223678	0.494883961571	0.455978415664	0.501439753153	0.480770641214	0.502328201391	0.623189763332	0.615016117228	0.528733430139	0.537289666344	0.540018440321	0.676521935351	0.486985731321	0.527744777825	0.496967138439	0.588652712804	0.515524383018	0.615435277824	0.593639321641	0.542816331604	0.486649246714	0.504920818383	0.509547533249	0.610212347806	0.5123567941	0.592096732832	0.646257141794	0.605919265994	0.54641429784	0.549541000392	0.670124909412	0.657083995918	0.522627378661	0.576972214248	0.536847397983	0.586653077724	0.618421913419	0.532664673037	0.594805668785	0.509401437922	0.580685015802	0.653739593771	0.61945646626	0.623572381183	0.550432290029	0.48851336273	0.69352724014	0.697651016592	0.754162462104	0.524737088711	0.696197927453	0.633099288456	0.662912331044	0.641543843276	0.642511782381	0.622844668601	0.50223747221	0.619133062786	0.618535715857	0.645391738171	0.651817127606	0.509978021477	0.600348381933	0.715809499291	0.64466124325	0.652753587519	0.621537590351	0.767797747801	0.64284488086	0.64871657658	0.665987286731	0.653636475489	0.616780129308	0.623914411722	0.62482686689	0.746036929814	0.622955306943	0.515691632865	0.655424233614	0.467666288808	0.522501161548	0.595058119365	0.470776013315	0	0.470612688797	0.447521553403	0.686681746205	0.501262038166	0.497720952828	0.481077483546	0.606298862555	0.528946378311	0.479471669028	0.502556258249	0.482771504994	0.475743839698	0.536621385836	0.502994011481	0.512963508431	0.510628732152	0.482916628382	0.490709786852	0.525462184605
TFS.022	0.594237025457	0.438660159026	0.597133875974	0.675035895484	0.629540583368	0.574506630715	0.503902536921	0.511182683537	0.674664145966	0.538721572488	0.540747971458	0.581718840683	0.630189830842	0.657775800938	0.482067595512	0.587711433661	0.594129922598	0.599808937268	0.694391679498	0.571025028528	0.718620384037	0.527757421614	0.72408811853	0.558151452219	0.505194829455	0.576411913373	0.770399222567	0.650043305591	0.629436742447	0.698216458158	0.707741106323	0.609458904666	0.681564772195	0.677997853247	0.711748798252	0.719379199355	0.582610666787	0.662031324512	0.518657551029	0.483751958994	0.642960925131	0.628097131269	0.497998883193	0.737674874869	0.546441635433	0.61003353215	0.714668244198	0.623142704413	0.627373931964	0.657754624821	0.636115533733	0.74091560637	0.634614346638	0.734730607931	0.606197031661	0.553659639595	0.686650288213	0.681466694626	0.657835986369	0.690317970177	0.539143730826	0.499202920062	0.461900837092	0.617474437099	0.505446957656	0.499066455741	0.540636946846	0.457812184397	0.537691338115	0.499035930898	0.51892050579	0.518555672041	0.652758791301	0.596111330527	0.525786302309	0.497080607432	0.558455809512	0.491705412356	0.538490892449	0.461148456123	0.52966030652	0.435501081418	0.531143904366	0.495435906212	0.448300597378	0.492329310767	0.49100709289	0.432708802043	0.625932082044	0.420713127645	0.552334414848	0.669952767604	0.537285538564	0.533750380116	0.585693951964	0.700262178124	0.681864135257	0.519846169143	0.619606702228	0.589335802128	0.608452505811	0.67211770107	0.550587793257	0.578552735398	0.451463107921	0.60646228737	0.650385616962	0.624337046199	0.674286112849	0.578324391695	0.462552545587	0.691065365452	0.7384790237	0.783919589475	0.57139118191	0.712285952753	0.609315419162	0.64675460854	0.644251614136	0.703884740857	0.610286289173	0.476779484731	0.650572527663	0.659536593686	0.648939721304	0.668343410475	0.538318739278	0.55627661458	0.745970959433	0.682013626799	0.669505122906	0.652284732002	0.79347183352	0.677771922527	0.687665404851	0.646008593012	0.653926575837	0.639380668118	0.602190293916	0.675721305106	0.745667907668	0.609479123443	0.544238703353	0.675953862646	0.588921501334	0.519679016272	0.645224692279	0.549526078008	0.470612688797	0	0.530855855759	0.730010947358	0.54904731311	0.526268891405	0.375689554593	0.547958277649	0.45694077301	0.489812350717	0.566937500591	0.534904841789	0.428953691104	0.548982973521	0.458847986193	0.551107809012	0.486549821159	0.46950683006	0.422110487417	0.44225619455
TFS.025	0.634869343718	0.543015182772	0.717202328437	0.634681766288	0.665823532979	0.573794902691	0.632406640785	0.569814950435	0.638798046486	0.659787586309	0.550633117515	0.529124179642	0.590359767158	0.619588871036	0.518654701106	0.609334016221	0.565996969645	0.523361801884	0.674371880008	0.660561763749	0.630256385062	0.550280479811	0.665215907121	0.55945900938	0.550173455421	0.569834437429	0.691900062277	0.642081861583	0.615652116524	0.647120222383	0.667279417054	0.624370189504	0.637743221315	0.619007387332	0.59678274544	0.703745382089	0.564270509341	0.561347149103	0.516866928229	0.5034390939	0.597726893226	0.540867179242	0.491136714605	0.611965814648	0.604484658005	0.629254526841	0.654504591198	0.626768893423	0.643162702455	0.624817603437	0.614271084668	0.677348341226	0.617287708626	0.679701515668	0.607314887068	0.576882249167	0.646424448262	0.656090446741	0.590339447444	0.675169000696	0.574836271267	0.638670584768	0.519313434117	0.532421161654	0.467489759043	0.506021139294	0.512144184062	0.47803734587	0.520447911648	0.533430470742	0.487337972371	0.652873830965	0.639129288338	0.509799965181	0.549139916704	0.565052444079	0.699564763153	0.511450312122	0.519283121733	0.526496506922	0.624347712322	0.596314040043	0.672595634112	0.629282942718	0.603230572594	0.523402086268	0.538711519073	0.587887038925	0.617195708802	0.536130323084	0.628733303186	0.637170565631	0.627264421198	0.57797694647	0.597618775063	0.61993166964	0.629017742408	0.611786849934	0.569251418782	0.590208893079	0.637651425139	0.630055527887	0.54207847671	0.634251441628	0.536808196657	0.56652294613	0.636844466467	0.571558095162	0.562330407714	0.500883990915	0.530113173105	0.632844325902	0.639819640063	0.685079129206	0.52680953137	0.629283552124	0.662469748611	0.630941575801	0.581082743361	0.581175615942	0.589126862321	0.518814309715	0.55980447671	0.597558000864	0.595321861866	0.621425295905	0.517758871037	0.60485006612	0.657264503277	0.596137458964	0.563085840918	0.548065343738	0.706371161282	0.62939407185	0.599897893052	0.607890844942	0.603887292469	0.601961893092	0.587848082405	0.586191055603	0.700366158706	0.575507523681	0.512471412936	0.644983677919	0.454670694065	0.559765698775	0.54661125505	0.513042562367	0.447521553403	0.530855855759	0	0.65752514748	0.497511212719	0.534063305001	0.525367910963	0.644883964205	0.57684662946	0.536160057678	0.482803709993	0.522965511206	0.516349887768	0.560066618125	0.512312817535	0.539886100883	0.514094949441	0.51601851392	0.569683482555	0.599279238972
T.CS.026	0.694450644411	0.716506267433	0.747437092106	0.64702105753	0.71669450696	0.671648434815	0.705927490731	0.70615887665	0.665394560387	0.731156729295	0.696156450474	0.674017998252	0.696174146769	0.709068992812	0.690358821474	0.699896020295	0.71090817734	0.646287995648	0.619415803003	0.715233645346	0.67383647171	0.670979024792	0.684337800289	0.658404599522	0.682920086167	0.689189133328	0.604338006848	0.642582468511	0.708791612111	0.670156605153	0.660847537252	0.657414153685	0.632310207852	0.646444186776	0.622977392142	0.718247892002	0.693964761265	0.590018516385	0.723699474518	0.665888448033	0.662219063443	0.641095529343	0.650369835198	0.574252020008	0.703623644252	0.662629687853	0.632903761322	0.653755442023	0.650240597961	0.635339948386	0.651903914551	0.639382821259	0.64024133935	0.635614537929	0.635754196888	0.637234851958	0.620587535438	0.629481817861	0.587406322585	0.665928323571	0.70708207391	0.723666423671	0.683151180907	0.599254235408	0.693324628983	0.711570917285	0.644556987462	0.697298253414	0.669450636946	0.68890334523	0.655649745326	0.7265162191	0.680409343935	0.601065270196	0.670158459315	0.711868385218	0.747928949673	0.71484028093	0.615807152323	0.708165517463	0.692765929966	0.741325647192	0.747729791814	0.739295214489	0.750348625445	0.675428414766	0.706515656883	0.745813407659	0.726935608729	0.721635044749	0.698128208069	0.637975054111	0.72018583191	0.716295071592	0.693613545428	0.622069171727	0.662390108357	0.745197878786	0.699645545066	0.693347343244	0.750145897936	0.721438363848	0.683429970779	0.702695887656	0.690147858043	0.706116524078	0.591263385309	0.630396818647	0.627386586112	0.614173928616	0.707445658279	0.623947617373	0.612140267281	0.654677718884	0.722819805436	0.653775538818	0.715058496689	0.656114382422	0.621970077556	0.641667013482	0.684138960946	0.69063388771	0.663899862822	0.661980649481	0.63787165124	0.673706623173	0.720454058434	0.670660587566	0.648704313889	0.638058569358	0.653730743525	0.629170618078	0.661246019705	0.624915929767	0.625990729848	0.599227304896	0.658736513171	0.632873339971	0.635034816556	0.578642406849	0.624106288952	0.60980387723	0.671625677558	0.691145148926	0.65888888191	0.680714258043	0.617394726933	0.664079157922	0.686681746205	0.730010947358	0.65752514748	0	0.66660955461	0.66462517938	0.714417066824	0.68921853085	0.719102484598	0.6844282208	0.692449888728	0.688042799663	0.714946379834	0.68374147238	0.705973381087	0.688227831877	0.671209082082	0.71785971495	0.747843062393	0.742005272995
T.CS.045	0.607126794352	0.53967537085	0.666140650246	0.628260289891	0.637087048222	0.559869049636	0.620992388486	0.578257582603	0.661896879901	0.629217257793	0.544950546548	0.535073161706	0.606257587353	0.620968333918	0.553175655675	0.601972865968	0.572646431728	0.552439169863	0.6788458133	0.639663834866	0.65021955803	0.557593205998	0.665480894338	0.577715162111	0.564889288989	0.568083799706	0.720626415161	0.662256811033	0.592171610885	0.671944071469	0.675698106272	0.622213421468	0.627237881936	0.658964308933	0.675327529858	0.7013286885	0.611165067621	0.639382617196	0.552975149766	0.527805159494	0.617517460764	0.579586365911	0.528391171788	0.66393059478	0.597746946741	0.646781364915	0.697638385481	0.609005267942	0.656161105064	0.665031946951	0.660665430647	0.703498672923	0.62920382979	0.72884181732	0.63933938517	0.606741756962	0.677226540985	0.672566931398	0.634594295042	0.686051902677	0.556538837718	0.593967958963	0.50937224694	0.601327944449	0.543116243181	0.500630385573	0.521959676561	0.537926060431	0.504609221087	0.511549809922	0.496012564434	0.625227086747	0.600595898289	0.575019487687	0.567002198271	0.60204470783	0.669654008642	0.521632339184	0.5407555043	0.537449646807	0.607513145271	0.576829712124	0.639336787652	0.638740184697	0.587069941815	0.502463375057	0.509834607189	0.584852173209	0.598272825584	0.565470014484	0.607916797217	0.648194193786	0.592726757251	0.590096950315	0.605748826492	0.639529480306	0.654821988214	0.568987827177	0.564476477151	0.592182073087	0.622251331884	0.634032302203	0.561799469442	0.612950877528	0.556179809266	0.571364904174	0.628985150981	0.618898733867	0.596678005316	0.564546444959	0.53054874704	0.657919007152	0.689834684928	0.717511072731	0.564595700585	0.658042088507	0.636222810096	0.646676235183	0.632274812509	0.603412784471	0.584113882366	0.557776805546	0.642151927807	0.614417968082	0.632966634739	0.621113804709	0.503914820867	0.619222129315	0.703565293126	0.619554983742	0.632966779915	0.627780368333	0.747506257854	0.630634036196	0.674875276261	0.656212435962	0.649475309799	0.654520642043	0.628209488753	0.634011779959	0.715527306933	0.637895858423	0.554455686154	0.640457848632	0.491788629682	0.547163829627	0.601871260251	0.530546253247	0.501262038166	0.54904731311	0.497511212719	0.66660955461	0	0.521954537261	0.527562667401	0.605727564717	0.568456149502	0.506592371271	0.557472082781	0.543052857707	0.544256533091	0.555641166543	0.517571267286	0.536980789705	0.509676036626	0.530484093854	0.569008446912	0.57684668707
T.CS.031	0.595251888558	0.521560533902	0.644496561173	0.605726953292	0.609607400625	0.553624439975	0.585035619248	0.528902186264	0.65924844437	0.618978984255	0.532485887945	0.52619114946	0.598715768971	0.603649795341	0.528992603543	0.598042812159	0.55070981102	0.536364960286	0.674163869891	0.590897098645	0.69311852185	0.574683588817	0.672513367292	0.586485083879	0.545904030461	0.564181097912	0.712209684203	0.665744400256	0.589980387598	0.660188354708	0.655883364406	0.616789291402	0.630461820086	0.631565752637	0.663276839507	0.709307369169	0.583621726925	0.630021379171	0.531883609299	0.540242043721	0.615591315968	0.557053612067	0.524513726527	0.69423634677	0.581461040516	0.622976820471	0.661934864943	0.584551584254	0.630228522802	0.639357241798	0.638468857005	0.726382911055	0.614663123843	0.700013671418	0.610548892943	0.583190168804	0.656433876791	0.665653668136	0.623020819627	0.656017790212	0.583236111923	0.573474513781	0.494470762262	0.580938852201	0.523459680244	0.522367419694	0.518199721129	0.506329411478	0.513742938593	0.507221700854	0.537887508272	0.58912800717	0.581547285503	0.542987285976	0.526797240026	0.580720951981	0.636438179417	0.502947087855	0.536635477369	0.513788313096	0.573830404854	0.540771669247	0.607510509968	0.607134961609	0.571654042596	0.497308839916	0.498120103341	0.547522350444	0.567638199731	0.548171365487	0.576076530035	0.636714649289	0.60258439661	0.55857965953	0.549894585744	0.658593321276	0.637571017578	0.548067507547	0.59477965015	0.554520735472	0.610535523405	0.619065230673	0.532336957651	0.584614467371	0.503393335801	0.585045465916	0.622654796659	0.615331333628	0.62674882897	0.537866458413	0.523276374299	0.654904876844	0.708496188219	0.727037517099	0.563227038318	0.669913179688	0.603366418461	0.619737516448	0.622559512961	0.64220036723	0.586035251659	0.512865466753	0.636539325832	0.600183440912	0.638668130325	0.6389515394	0.533207804081	0.582504045464	0.715331278744	0.634717786072	0.627296950601	0.64024162722	0.758617338963	0.61302271515	0.649056229725	0.638809786035	0.623723114867	0.620801849096	0.594111712375	0.613061705	0.713504716237	0.59858144549	0.559212313283	0.636995438986	0.526031821167	0.520889523316	0.595953337911	0.51038546795	0.497720952828	0.526268891405	0.534063305001	0.66462517938	0.521954537261	0	0.516351413873	0.56161058698	0.528382723554	0.493944746582	0.556043881371	0.54401204269	0.516906032086	0.540431065538	0.521724880913	0.537184178935	0.499850790434	0.523648491345	0.552726180748	0.546255589816
TFS.020	0.581948186419	0.432330625229	0.572256751006	0.652137160449	0.632694537478	0.564804727884	0.502898949267	0.527645259077	0.677055872543	0.533607678267	0.541295583131	0.570629594229	0.607582137595	0.63278257573	0.48776319949	0.591271062078	0.588319898232	0.592314956588	0.68862370895	0.555830311151	0.713326095121	0.524956715648	0.723244356174	0.573223578768	0.514358353698	0.582391508374	0.770376463778	0.656861851507	0.617824097776	0.702023111353	0.710897239102	0.615570581119	0.67321024191	0.674922919026	0.702385164949	0.721002066575	0.594296082461	0.651239325303	0.527809134163	0.470749128977	0.630634935643	0.632105757091	0.497566094858	0.733435376521	0.545784097942	0.591108156731	0.72319263122	0.623313961124	0.645803656992	0.677241951296	0.646138223829	0.739816347179	0.629592903697	0.750746378109	0.621781402892	0.577978282719	0.695571744235	0.686029506051	0.642022669224	0.691096289738	0.514270566761	0.491302374094	0.473162626683	0.604964375544	0.49151715034	0.52047596169	0.527942721496	0.467778203124	0.528061188992	0.492828084465	0.512395957894	0.522210379605	0.646673801099	0.610665372676	0.536132421425	0.530808990293	0.560267994699	0.470497215383	0.52654139555	0.455944856787	0.537206651722	0.437381928213	0.53291346335	0.526891743106	0.452617434106	0.489027928532	0.502399020961	0.427881352524	0.607478290153	0.461249854223	0.540947287512	0.659780862073	0.547699927084	0.533403389789	0.578491081727	0.700110714001	0.673734335541	0.514405642519	0.600005792573	0.579440809204	0.577335854457	0.667426644291	0.528935655201	0.577635503233	0.455778164017	0.60419060092	0.637615469152	0.634764518532	0.662656596225	0.587228971139	0.446595618219	0.68300370985	0.736579552411	0.767111544173	0.564465512138	0.702069540027	0.616946872219	0.64251743512	0.653724639157	0.694977443791	0.60103514135	0.479029824669	0.660730739271	0.658508923644	0.654710029784	0.671374367568	0.528566711777	0.559063522306	0.741005758748	0.680634264993	0.66778725955	0.647791115028	0.795947911076	0.664324535484	0.688299030707	0.643293957462	0.65014467208	0.656178865753	0.589082713745	0.66794957043	0.739163250627	0.612198171094	0.549477238051	0.67906565733	0.574171987206	0.506998100085	0.636852143747	0.536444063694	0.481077483546	0.375689554593	0.525367910963	0.714417066824	0.527562667401	0.516351413873	0	0.53963750468	0.459314336318	0.488822586131	0.570924709338	0.520541007402	0.443206102396	0.526164805367	0.45872513711	0.535907941756	0.462158866391	0.473433762902	0.430957788665	0.463877810056
