CS.019	CS.104	CS.021	L.011.M1	CS.263	L.004.M1	CS.009	CS.039	CS.260	CS.243	CS.093	CS.314	CS.017	CS.172	CS.176	CS.371.1	CS.040	CS.360	CS.334	CS.388	CS.381	CS.060	CS.064	CS.248	CS.341	CS.368	CS.115	CS.127	CS.186	CS.076	CS.376	CS.224	CS.213	CS.125	CS.375	CS.126	CS.232	CS.236	CS.380	CS.205	CS.041	CS.302	CS.203	CS.128	CS.292	CS.182	CS.214	CS.395	CS.166	CS.349	CS.147	CS.348	CS.323	CS.369	CS.385	CS.389	CS.256	CS.372	CS.148	CS.178	T.CS.035	T.CS.067	T.CS.076	T.CS.042	T.CS.001	T.CS.071	T.CS.059	T.CS.004	T.CS.072	T.CS.012	T.CS.028	T.CS.079	T.CS.089	T.CS.048	T.CS.019	T.CS.147	T.CS.121	T.CS.129	T.CS.098	T.CS.128	T.CS.180	T.CS.132	T.CS.156	T.CS.123	T.CS.125	T.CS.139	T.CS.126	T.CS.106	T.CS.118	T.CS.130	CS.006	CS.087	CS.238	L.034.M1	L.024.M1	CS.015	CS.237	CS.085	CS.356	CS.082	CS.246	CS.103	CS.242	CS.088	CS.241	CS.234	CS.044	CS.338	CS.325	CS.336	CS.078	CS.233	CS.188	CS.346	CS.387	CS.212	CS.311	CS.187	CS.345.0	CS.151	CS.227	CS.163	CS.318	CS.285	CS.202	CS.322	CS.361	CS.223	CS.112	CS.152	CS.158	CS.080	CS.343	CS.331	CS.194	CS.253	CS.390	CS.262	CS.370	CS.326	CS.393	CS.270	CS.255	CS.145	T.CS.026	T.CS.055	T.CS.049	T.CS.061	TFS.020	T.CS.036	TFS.021	T.CS.045	TFS.022	T.CS.066	T.CS.043	T.CS.031	TFS.027	T.CS.064	T.CS.008	T.CS.142	T.CS.151	T.CS.157	T.CS.095	T.CS.141	T.CS.166	T.CS.152	T.CS.158	T.CS.109
CS.326	0.63348189029	0.61116830764	0.563407249698	0.595876864274	0.581479751561	0.635877837977	0.560966726213	0.643141614314	0.540837468473	0.610180199035	0.642800186071	0.589791329866	0.668096661141	0.606682196552	0.594967079581	0.603748254837	0.654566486039	0.566122498485	0.583470150146	0.649006111352	0.566722005618	0.564480832277	0.636374005768	0.546159487763	0.533856854515	0.553986972148	0.600455704994	0.536409548286	0.617956416457	0.58388996828	0.52270433209	0.648461528025	0.566911793833	0.479541553959	0.563484075258	0.538313315108	0.58463791583	0.652217949218	0.589187695188	0.577714192053	0.6077738079	0.624573274502	0.610862283881	0.556120031797	0.547706320025	0.486753281391	0.535580725061	0.55142258372	0.568247029743	0.52869293421	0.48010724909	0.549428123055	0.518722478041	0.612995178475	0.534810250252	0.525907542085	0.545218833357	0.530436678053	0.561421973193	0.598255121358	0.591273847749	0.603472377268	0.566732073634	0.591228859057	0.604146349305	0.605515368018	0.644893881436	0.545666900246	0.586780021316	0.640241557564	0.564032527135	0.565963863253	0.566128097382	0.580975751859	0.614180611416	0.644536017188	0.614364603407	0.61479611185	0.640453958689	0.583121394869	0.630019563779	0.628019156936	0.593338840223	0.574826425778	0.573732650942	0.633569756902	0.562103757876	0.636507732001	0.517176360101	0.585308252467	0.593215143529	0.634752133225	0.605491695233	0.618437879727	0.643682061699	0.676085431178	0.574383479182	0.598530393905	0.63491332127	0.599255980622	0.568298148746	0.621294835773	0.585635849398	0.703722089967	0.640337280107	0.578973424703	0.600936830069	0.55550220366	0.648093654182	0.567547379492	0.63914459179	0.619871408897	0.598378007639	0.648985593172	0.512079031808	0.610465525396	0.620167886751	0.488250297717	0.657442149469	0.58595393294	0.657113271439	0.597408348925	0.515482305307	0.607316470173	0.599505526406	0.543620907814	0.600344486005	0.525837171687	0.586351962662	0.574598026794	0.603560906424	0.560590619421	0.518167876262	0.522783528493	0.594808437015	0.58704215071	0.537496725438	0.531909380129	0.541353287741	0	0.62393139329	0.522160041021	0.502371767686	0.54088868561	0.60980387723	0.606447148412	0.555294795507	0.611161039847	0.612198171094	0.610550265034	0.624472807285	0.637895858423	0.609479123443	0.621682679913	0.617076610448	0.59858144549	0.622955306943	0.602737177607	0.611913373117	0.642031682598	0.621406292833	0.619913670582	0.647041595228	0.655518198768	0.580385327218	0.587957796221	0.583635327303	0.607421907826
CS.393	0.651328826263	0.606200688848	0.635467662985	0.638177137999	0.62116460753	0.70981008903	0.633567218902	0.634074922305	0.62237146505	0.630045465375	0.664407564803	0.644788319363	0.649032395829	0.635789718036	0.577497790174	0.598234961949	0.67087758512	0.612016196268	0.643657748345	0.671994371825	0.595366703476	0.634836952646	0.626837620264	0.584805771073	0.655781664106	0.610416150786	0.63283197978	0.603613107946	0.679159291417	0.634161843782	0.597870307891	0.693440955654	0.638815256296	0.607107783433	0.584231391469	0.596498929366	0.605993989678	0.637071305668	0.653692030119	0.667782941991	0.584933261826	0.683245408337	0.632000531467	0.576362961832	0.590982669237	0.611972662166	0.594771618846	0.574730713229	0.606937238439	0.590358402437	0.638590083775	0.623780158185	0.59416325946	0.630352041252	0.589533356503	0.638966246268	0.606388400648	0.590869672415	0.614825467157	0.603208747792	0.638074799456	0.642782973622	0.655344360877	0.666172676711	0.649165212695	0.653086147451	0.629905920988	0.642659590794	0.634993718307	0.664304857153	0.642959246845	0.638500302306	0.624680385882	0.651481468172	0.609794211251	0.710732952759	0.651415670931	0.683886805113	0.683286588983	0.67171603468	0.639181171358	0.703791712676	0.664421167411	0.658015021923	0.647008504173	0.696352851606	0.651265861482	0.716507376293	0.668216347143	0.655866260451	0.6495080316	0.647018954482	0.662177265193	0.630444975014	0.697264338233	0.665735852641	0.604530751259	0.642304691409	0.666972010222	0.63260411317	0.632792957534	0.636149747502	0.637258569416	0.694226934844	0.683954048233	0.659486710796	0.627021589054	0.577337156529	0.703252823171	0.600854470187	0.645211654442	0.644587484228	0.64335403881	0.693452599214	0.613547156323	0.663722858044	0.617866989307	0.602798528323	0.682779133175	0.604883012307	0.727917241375	0.60564063605	0.623283933419	0.642708333405	0.649588998445	0.611257732434	0.573969273332	0.599533905986	0.582852677132	0.602235976068	0.592406557503	0.623273344208	0.616145345727	0.619227727133	0.674254415783	0.670629596187	0.586094967252	0.618891016165	0.557964062247	0.62393139329	0	0.607039402009	0.612935551451	0.589265220136	0.691145148926	0.658635041913	0.683812710925	0.644783515981	0.67906565733	0.659291401059	0.665510896559	0.640457848632	0.675953862646	0.695821118949	0.648951143432	0.636995438986	0.655424233614	0.647720609602	0.62624371415	0.693373982029	0.689534608344	0.667605608861	0.69768149973	0.684250533682	0.649434011206	0.654772671231	0.659273847387	0.698343847843
CS.270	0.65177387175	0.634022430258	0.592613365268	0.631098987612	0.622249048993	0.677371877676	0.592650881523	0.652608863894	0.547630770139	0.643606974715	0.690691511727	0.62542987032	0.676835048396	0.658273762444	0.617122875556	0.57394510278	0.669137922055	0.566625638002	0.543672047872	0.662858418355	0.569476519946	0.577625388264	0.648718246777	0.53714798629	0.537374896831	0.573853664857	0.634097045345	0.536018678619	0.654469230987	0.598694328438	0.515464649221	0.649328334164	0.54767136691	0.511365003599	0.576474639288	0.560792903505	0.584449945761	0.662389345033	0.619631955826	0.573930889421	0.578749034065	0.617984222298	0.635867422229	0.547295261466	0.522327798823	0.501994129154	0.513103294413	0.530598628826	0.503320525275	0.49744317128	0.513433041631	0.549440726036	0.482655681273	0.516691492543	0.50530254807	0.526114038089	0.487194664725	0.46856897816	0.489362909456	0.555863202099	0.628269946298	0.63340800041	0.598335592328	0.648753681285	0.583214244023	0.632031669773	0.661705476416	0.598125047752	0.643768786497	0.632957925335	0.592704037137	0.572762079609	0.601720168437	0.634216902496	0.600655308344	0.688517599532	0.640934657818	0.633943055075	0.685909369206	0.633151342435	0.679744122138	0.669713185308	0.649474043889	0.616259580027	0.600363858715	0.682900566304	0.613605298385	0.688652324431	0.559888262316	0.633485299535	0.645345648825	0.679573484639	0.654969873276	0.622197107163	0.678309560261	0.700064417087	0.595088410159	0.651799279715	0.643846156697	0.646997153476	0.613192703207	0.621316151941	0.627281284092	0.705484795714	0.687674781183	0.609139085964	0.645624573351	0.554923934942	0.654635923395	0.554682667886	0.66540947805	0.675365130897	0.608457278895	0.689507276963	0.535119030816	0.590823305688	0.634656531471	0.509170095854	0.656850041577	0.596948448335	0.653098869226	0.6156300796	0.501878701101	0.612694577876	0.660461313243	0.497355021019	0.578026224015	0.510541809768	0.555134733644	0.575927984523	0.627587588694	0.586297464869	0.547649847926	0.538010823742	0.574478584912	0.593378714191	0.508799371168	0.523215796001	0.493698903269	0.522160041021	0.607039402009	0	0.493647234418	0.550330459152	0.599227304896	0.634411280554	0.573332695523	0.620277350851	0.643293957462	0.655299746234	0.652306398364	0.656212435962	0.646008593012	0.662726486635	0.663472552792	0.638809786035	0.665987286731	0.622023946593	0.639944136798	0.670839443315	0.649084418486	0.646811533399	0.68836700017	0.665778898891	0.629260332373	0.636227265831	0.637635086779	0.674272232285
CS.255	0.601993637432	0.589918219432	0.547419900186	0.59308636473	0.574525203523	0.618199721969	0.57862009549	0.638425751948	0.557549657894	0.624620188548	0.624636683078	0.601557925204	0.641863662453	0.62173672142	0.546945519018	0.588321495089	0.659663335743	0.52040139545	0.564870444526	0.695192561232	0.548516157881	0.599457112352	0.608010861873	0.519546021547	0.581543363054	0.545139213656	0.638843307836	0.527490819682	0.618043094874	0.612021289061	0.508852315564	0.66270322833	0.56826503468	0.530768442891	0.567773467392	0.515626644049	0.574606756187	0.679376773704	0.553093760689	0.583800090098	0.621288844374	0.648381073294	0.594728005059	0.534977764558	0.544850763623	0.495087556571	0.54527890318	0.520106574349	0.558995745217	0.489862803435	0.509681908413	0.51067671212	0.465209545333	0.613282784398	0.510999399254	0.513306965749	0.499586824418	0.479032194551	0.562462867158	0.587761537009	0.584421677431	0.600499926139	0.541924145201	0.597742447001	0.593367563764	0.578866769329	0.621059104635	0.566845441881	0.565814881366	0.669639117366	0.546223449076	0.58089999491	0.567374501437	0.59178093545	0.624892084651	0.622087254811	0.58512718231	0.602697714739	0.627025017492	0.570299361288	0.621739097409	0.602272612362	0.59275223527	0.579268811826	0.56764629715	0.610404969521	0.552189638425	0.630832751418	0.513723991299	0.579555318393	0.594207707827	0.654911212033	0.612229240674	0.609254953855	0.650496980445	0.670529489507	0.586756254558	0.576831652599	0.679652938795	0.60718777006	0.55725220635	0.578251093827	0.571045935884	0.700520566625	0.648570563105	0.609296919014	0.597709590919	0.539631362802	0.6757099084	0.554124851576	0.649667904156	0.645881448164	0.61394936539	0.665506799387	0.519597095227	0.630690800675	0.630781913642	0.491228572228	0.6678440497	0.578539564328	0.666867376078	0.614077230166	0.506888640674	0.631837225339	0.64678999473	0.50792766541	0.608038772445	0.538494129034	0.582320649056	0.537058669056	0.587833596181	0.563123518603	0.521902951045	0.471943780578	0.620113945543	0.628573617417	0.528664259645	0.545677399602	0.525760741523	0.502371767686	0.612935551451	0.493647234418	0	0.506747368308	0.635034816556	0.602757329556	0.559432877067	0.603021319781	0.589082713745	0.589132581154	0.626459832076	0.628209488753	0.602190293916	0.60705936769	0.612332106612	0.594111712375	0.623914411722	0.585878117883	0.618391919682	0.658736585777	0.621278297616	0.613239277981	0.641091737598	0.641782166011	0.584379863214	0.592729489974	0.561784554192	0.612599738596
CS.145	0.526043946432	0.553479008705	0.585323979723	0.534089740892	0.546909005143	0.573861572629	0.61317226882	0.62705440583	0.559218159724	0.597832289089	0.6259311281	0.569179052098	0.62154530346	0.616452054451	0.485874913979	0.544292636863	0.627121689663	0.548318028873	0.598547020181	0.671415025554	0.478919032057	0.619200674734	0.601221991657	0.529670087436	0.608198019442	0.468741129765	0.657855364936	0.490734927532	0.636049901335	0.634093213334	0.563996941432	0.701975262436	0.613368573361	0.534400521629	0.535919778381	0.445022937173	0.56438302526	0.684031876375	0.508882390126	0.608411231535	0.616708215117	0.671897441319	0.500501921695	0.4956959608	0.553953850192	0.476348358042	0.545959097382	0.538535670263	0.564693146165	0.48938233888	0.558182633471	0.515354164266	0.473894699235	0.656371528152	0.501059846312	0.547306699602	0.554888579114	0.516577611455	0.613846724917	0.540625712951	0.532571667775	0.514923571283	0.541379126966	0.519566846034	0.645990964613	0.52583774171	0.663818742894	0.508983997644	0.552409595284	0.613465919724	0.501541816847	0.60074223781	0.510644824864	0.569882871415	0.580024713217	0.595369495953	0.534788727	0.560319702596	0.606975265552	0.588721648147	0.600515088057	0.586389416157	0.523130951467	0.544009426553	0.533159880257	0.578044509195	0.480833773435	0.587464095301	0.517556859146	0.514788522161	0.570973184452	0.616907248697	0.581121009863	0.584615082765	0.602382098639	0.654334498453	0.623332824913	0.611952322351	0.662001485026	0.589003877836	0.533346514736	0.608685037054	0.543021995091	0.671248405084	0.597371569248	0.631792096823	0.562452706271	0.55299552395	0.717251940936	0.531690905803	0.577909977641	0.64191382975	0.569158804414	0.71344954697	0.480913271272	0.587027928037	0.558413889281	0.510924941106	0.720987927799	0.540024116891	0.734188170356	0.604352741943	0.543066765207	0.661549865491	0.623158299789	0.570393783839	0.566817730052	0.534301803758	0.61240436264	0.452569062419	0.639674330563	0.583395887566	0.588608433354	0.517222746152	0.676553186569	0.697381874302	0.544835740441	0.584352100085	0.501652712478	0.54088868561	0.589265220136	0.550330459152	0.506747368308	0	0.671625677558	0.573296149036	0.582693189201	0.518606104172	0.549477238051	0.617836290581	0.571122924865	0.554455686154	0.544238703353	0.578418036916	0.571647315612	0.559212313283	0.515691632865	0.541107065776	0.518681641392	0.595541216449	0.549935932416	0.598631427353	0.598328153691	0.62079017831	0.516131348569	0.541952170486	0.503938987528	0.553619586805
T.CS.026	0.696156450474	0.699852243296	0.601086405771	0.697027832768	0.701948063203	0.716506267433	0.611766401303	0.697268751079	0.613396036904	0.707118682682	0.726988593482	0.671648434815	0.726174287275	0.67757068702	0.703677228806	0.646287995648	0.736387537947	0.630628733016	0.637712303443	0.625564498213	0.682920086167	0.64566353637	0.716000547749	0.659106671011	0.548790002205	0.688468502918	0.619415803003	0.640728432414	0.715233645346	0.649277931973	0.633141673591	0.66233268889	0.641531200306	0.590018516385	0.641095529343	0.650369835198	0.703623644252	0.718247892002	0.665888448033	0.622977392142	0.632310207852	0.574252020008	0.723699474518	0.693964761265	0.657414153685	0.622184384256	0.653461635718	0.650240597961	0.629481817861	0.635754196888	0.607627903188	0.662629687853	0.629210410906	0.622428476551	0.651903914551	0.587406322585	0.635339948386	0.646246518832	0.620587535438	0.637234851958	0.681136133798	0.667945544513	0.647691432278	0.738364666427	0.558414167367	0.703196775977	0.68512569212	0.661420125627	0.687613037504	0.626880893911	0.666982977699	0.558161580277	0.66956021418	0.656333513706	0.646620080649	0.741325647192	0.711868385218	0.727248004793	0.742053397638	0.70224934284	0.737248350181	0.736106654902	0.71484028093	0.68876721708	0.656079304238	0.745813407659	0.707358295266	0.750567898853	0.615807152323	0.705684417006	0.683429970779	0.699645545066	0.693347343244	0.693613545428	0.716295071592	0.750145897936	0.662390108357	0.698128208069	0.622069171727	0.72018583191	0.701425184859	0.702695887656	0.690147858043	0.721438363848	0.745197878786	0.630786448424	0.687138282986	0.656114382422	0.6223342451	0.627214049902	0.722819805436	0.715058496689	0.652827174325	0.654677718884	0.614173928616	0.627386586112	0.706116524078	0.630396818647	0.631345944731	0.69588964561	0.661246019705	0.673706623173	0.629170618078	0.648704313889	0.661980649481	0.625990729848	0.638058569358	0.63787165124	0.624915929767	0.69063388771	0.665396761247	0.684138960946	0.653730743525	0.670660587566	0.586611329282	0.624106288952	0.658736513171	0.578642406849	0.632873339971	0.60980387723	0.691145148926	0.599227304896	0.635034816556	0.671625677558	0	0.680714258043	0.617394726933	0.692449888728	0.714417066824	0.68921853085	0.664079157922	0.66660955461	0.730010947358	0.719102484598	0.681298290553	0.66462517938	0.686681746205	0.6844282208	0.65888888191	0.688042799663	0.71785971495	0.68374147238	0.742005272995	0.688227831877	0.705973381087	0.671209082082	0.714946379834	0.747843062393
T.CS.055	0.545340708308	0.539242227706	0.590362665147	0.549572459152	0.5458606773	0.522053474703	0.632012233495	0.604207909807	0.601777835082	0.558398356328	0.567273748218	0.546292492734	0.565728936659	0.588061431436	0.605703310503	0.571092548511	0.620861137356	0.606478700008	0.673617036589	0.684146621935	0.56491986077	0.619226459436	0.605192556712	0.63908080967	0.634980362189	0.541798538142	0.664135016037	0.555140604905	0.588627631841	0.647642669676	0.633767823919	0.735955329739	0.672085448651	0.622652508218	0.608407455792	0.551704065838	0.588586762687	0.688118988138	0.555505904587	0.658106998764	0.631431634839	0.707423099434	0.556806910013	0.575300975819	0.607240864108	0.586350414981	0.625630599244	0.649328288984	0.676124640548	0.625324480499	0.632883843538	0.609814490652	0.618043342545	0.726948126932	0.635998378147	0.641454962145	0.631531781029	0.611489048495	0.649520991457	0.592816547322	0.524527088324	0.531375259312	0.568540684408	0.526977010805	0.654303129244	0.541049203978	0.622352431196	0.557430257376	0.557505498084	0.657202994884	0.548767163333	0.634289196624	0.565559312464	0.540607083741	0.632542093791	0.517664343132	0.572006854317	0.559069340506	0.544898056281	0.575027775958	0.596215312175	0.554579428157	0.503734000439	0.514362902446	0.526685787127	0.537606677358	0.53257339311	0.53870384155	0.551171931349	0.515337633731	0.511671297965	0.578689878166	0.569638924128	0.529147623793	0.540683722599	0.549472003897	0.632898735987	0.59096447746	0.669393706524	0.60706281438	0.55971758335	0.595735693271	0.53865462646	0.614568952905	0.533742341333	0.676311360205	0.548323142856	0.646001434193	0.7248832132	0.584564758602	0.552883695948	0.627677978096	0.627851268331	0.731504239728	0.569783005319	0.63566906622	0.580912412464	0.599656255365	0.751593462824	0.631364333974	0.75791113463	0.643146703264	0.624548337568	0.706921413656	0.655531301091	0.667456914839	0.641365473553	0.621269813295	0.628315533621	0.527072463065	0.632050986099	0.592881468816	0.623535822054	0.588694563292	0.70537379758	0.734275239537	0.628607604692	0.631067850687	0.621808353966	0.606447148412	0.658635041913	0.634411280554	0.602757329556	0.573296149036	0.680714258043	0	0.612126009384	0.585306264903	0.506998100085	0.553515536924	0.551497497201	0.547163829627	0.519679016272	0.496830079314	0.488048832548	0.520889523316	0.522501161548	0.489126891442	0.568668507967	0.52801015288	0.4887545359	0.54366304837	0.537836889649	0.516788125448	0.506389189537	0.528946542936	0.510701424235	0.521841646445
T.CS.049	0.63208914031	0.635700398837	0.557609203962	0.623438330643	0.64158397352	0.624192947567	0.565432275096	0.651475737951	0.564377548882	0.651262869606	0.673564362317	0.611101546205	0.663277449773	0.626534720581	0.630866248846	0.583445850095	0.685056580116	0.540233111119	0.577046123245	0.642794916581	0.644977365634	0.608203254593	0.666390916286	0.601703234542	0.520762790343	0.61801736404	0.650091877671	0.593821915633	0.672401900613	0.629670112721	0.536855338111	0.640452258841	0.55057493289	0.563548741085	0.591745972304	0.585985892422	0.63129272381	0.714886546872	0.608321463851	0.568698592535	0.627620636318	0.598800910907	0.636169609181	0.616036890474	0.614403438875	0.579206688983	0.611764069652	0.616498188215	0.627609153964	0.583831098247	0.55342687253	0.61858620813	0.551386795329	0.671075387242	0.595296915414	0.576957842678	0.55047699425	0.586827087519	0.607543841739	0.647037206293	0.61092407815	0.578657093087	0.560331596399	0.64762135818	0.584710875145	0.590338450088	0.673075019894	0.53155741654	0.64261855696	0.617778074644	0.57527232648	0.524596366491	0.584946250874	0.591935955247	0.631472183498	0.678550544135	0.652959575146	0.664702838441	0.653926861733	0.638327125831	0.690689701957	0.671129769954	0.63239458283	0.600437614842	0.547619770757	0.65440865357	0.623672672225	0.678544035778	0.521619882486	0.652769759609	0.61155537866	0.641682196659	0.623124988761	0.641746099679	0.647741496239	0.693924542191	0.600280912423	0.644785533538	0.591219645118	0.680255884705	0.625426922399	0.66832748863	0.624431690285	0.672015431549	0.68826673223	0.59180703044	0.602119343043	0.605127373687	0.607020139476	0.56811850784	0.64687158339	0.685139247705	0.61396584905	0.640677286825	0.53108162506	0.581492564804	0.645009262352	0.562500656824	0.659999623505	0.62527146745	0.663534833068	0.632681178728	0.520449078225	0.630779709332	0.644858598246	0.538605479312	0.622336565707	0.568238337351	0.615296705327	0.617609154354	0.636059129927	0.613064578925	0.540666062452	0.595455184067	0.583169377232	0.660513452651	0.619077528055	0.536246229496	0.58370981728	0.555294795507	0.683812710925	0.573332695523	0.559432877067	0.582693189201	0.617394726933	0.612126009384	0	0.553914937794	0.636852143747	0.6429683286	0.607358267221	0.601871260251	0.645224692279	0.664323459128	0.61112422056	0.595953337911	0.595058119365	0.611851358877	0.558495568702	0.589421301266	0.608219754971	0.618357505159	0.671958776224	0.621051669391	0.61387846553	0.615645751954	0.63377605742	0.658441533393
T.CS.061	0.565681226364	0.562418081519	0.590481990552	0.565804478862	0.588483398427	0.56850796916	0.614722126282	0.618084024113	0.578866318016	0.604731937989	0.639851238394	0.564382038187	0.62864266103	0.600036642142	0.562225618837	0.523885381988	0.609905487484	0.571475987467	0.612541968162	0.614171908603	0.548045103073	0.613692071806	0.613944459901	0.596019353095	0.597736617323	0.537479125031	0.678610284509	0.530780493551	0.665620858148	0.653196057944	0.586483997055	0.709014639772	0.60361440634	0.595647678093	0.542086088196	0.504417974845	0.601147101527	0.698922273935	0.522956576619	0.624474041156	0.650166468377	0.652813342283	0.539975573735	0.548994696545	0.630151044598	0.540722781662	0.571889395326	0.614896824934	0.624333441643	0.583117682653	0.603510135993	0.600040884286	0.568926874384	0.683566629565	0.598793353559	0.580769270863	0.613625705443	0.578141547982	0.645171412471	0.557705874071	0.497864462004	0.503050582591	0.55621312933	0.535601252487	0.665552552133	0.49523132163	0.640999141393	0.485105067717	0.536442370117	0.621375651712	0.492507924321	0.597206417754	0.494465681846	0.542052570431	0.574966283543	0.61028616577	0.555167646168	0.617715911602	0.616902177517	0.607347887817	0.625550817424	0.63621386593	0.557325312431	0.530255804696	0.521985547767	0.569335349135	0.503325100673	0.612790432226	0.520660754865	0.563998960273	0.5880394481	0.610968101978	0.582200043221	0.597981514244	0.619477423287	0.655004961723	0.629857904822	0.608404169696	0.630328230419	0.624702515394	0.556953599804	0.63654372928	0.540739315768	0.648725921076	0.60004385748	0.64982260203	0.534646352115	0.64362489961	0.70591033039	0.534101333347	0.587141648622	0.668070222239	0.540990795584	0.696633627409	0.504313631837	0.599869001368	0.584267679916	0.586674363039	0.7172409047	0.582891180969	0.738343200273	0.642068357918	0.569837033573	0.675355927937	0.590585248737	0.610763123723	0.597213395561	0.568657324754	0.638732885665	0.538529461801	0.637451110314	0.600410224421	0.598404072428	0.59498691175	0.685472855757	0.712886275864	0.604829488854	0.616155660893	0.57468917216	0.611161039847	0.644783515981	0.620277350851	0.603021319781	0.518606104172	0.692449888728	0.585306264903	0.553914937794	0	0.570924709338	0.632774142448	0.566917047581	0.557472082781	0.566937500591	0.598119071272	0.534421543336	0.556043881371	0.502556258249	0.527809693348	0.479963322137	0.56017091475	0.542665239766	0.579670828962	0.611671017695	0.58796891015	0.535021680497	0.547971615549	0.549256463344	0.585802251561
TFS.020	0.541295583131	0.551256972999	0.635275576625	0.537390651423	0.535101807945	0.432330625229	0.667571069175	0.621956318647	0.618957307215	0.56137414708	0.505616869353	0.564804727884	0.594504770108	0.59194584183	0.592570374072	0.592314956588	0.586151875327	0.625405467647	0.720663079292	0.705597103446	0.514358353698	0.635124006915	0.606502233862	0.6404201093	0.670488301966	0.511441226315	0.68862370895	0.542871283288	0.555830311151	0.670125305994	0.656359874919	0.782569612627	0.70132164546	0.651239325303	0.632105757091	0.497566094858	0.545784097942	0.721002066575	0.470749128977	0.702385164949	0.67321024191	0.733435376521	0.527809134163	0.594296082461	0.615570581119	0.585499046059	0.647484880053	0.645803656992	0.686029506051	0.621781402892	0.661100795084	0.591108156731	0.618244578785	0.755994059843	0.646138223829	0.642022669224	0.677241951296	0.639740761316	0.695571744235	0.577978282719	0.539636900288	0.48718307405	0.524332258556	0.437284656941	0.712636419645	0.474205985137	0.611210416158	0.522368488609	0.516007497894	0.683101359912	0.517320322217	0.68500543845	0.557598904145	0.551444298337	0.641491249587	0.437381928213	0.530808990293	0.46978277349	0.472060176877	0.527696507007	0.574165257572	0.477757589548	0.470497215383	0.504463841288	0.506212939668	0.427881352524	0.4616675363	0.44587754107	0.52654139555	0.468696453312	0.528935655201	0.600005792573	0.579440809204	0.578491081727	0.533403389789	0.577335854457	0.673734335541	0.540947287512	0.700110714001	0.547699927084	0.520252752092	0.577635503233	0.455778164017	0.667426644291	0.514405642519	0.673823671737	0.5319539008	0.64251743512	0.76201055117	0.576033847541	0.564465512138	0.616946872219	0.633549747804	0.767111544173	0.587228971139	0.662656596225	0.60419060092	0.634764518532	0.780183855423	0.597633249651	0.795947911076	0.671374367568	0.647791115028	0.741005758748	0.658508923644	0.688299030707	0.680634264993	0.654710029784	0.664324535484	0.479029824669	0.666715178821	0.60103514135	0.66778725955	0.559063522306	0.755034167896	0.739163250627	0.65014467208	0.66794957043	0.656178865753	0.612198171094	0.67906565733	0.643293957462	0.589082713745	0.549477238051	0.714417066824	0.506998100085	0.636852143747	0.570924709338	0	0.53963750468	0.536444063694	0.527562667401	0.375689554593	0.459314336318	0.474549005291	0.516351413873	0.481077483546	0.488822586131	0.574171987206	0.520541007402	0.473433762902	0.526164805367	0.463877810056	0.535907941756	0.45872513711	0.462158866391	0.443206102396	0.430957788665
T.CS.036	0.558785927662	0.564652055616	0.617738131898	0.605508970774	0.553996460002	0.544809903663	0.627140839535	0.581321295328	0.629487665467	0.567759968746	0.520746472906	0.552491121539	0.585365020391	0.566797452895	0.620960228981	0.651032644407	0.587339859375	0.616351955606	0.697158647789	0.712402097429	0.571874518316	0.604152503607	0.574258109547	0.617419207161	0.683089172775	0.569705882123	0.63373751502	0.585144868751	0.528434907151	0.617517872874	0.641295332598	0.745385720093	0.6834204301	0.649350008573	0.636698765993	0.579540252095	0.540741363303	0.670238774415	0.586104465599	0.715262898703	0.639991681544	0.71609836957	0.599380701557	0.596122397035	0.579614922297	0.586190592917	0.648855615316	0.63701256944	0.682202813514	0.621808910997	0.657241628873	0.593189163544	0.632706589365	0.703618046909	0.637613446695	0.634543087109	0.655451481125	0.651525730165	0.684280198341	0.604468514238	0.588321710341	0.577571795799	0.575515234094	0.554913056091	0.699306320896	0.586556883153	0.549552370484	0.614713120667	0.553092402905	0.701044597571	0.582372433338	0.676221549476	0.597011393474	0.569588764034	0.621995900326	0.534540492167	0.592452521427	0.572206763689	0.568458454684	0.560008501267	0.535394123531	0.556424218692	0.558947013167	0.569938958861	0.554340927946	0.558895768861	0.561614760139	0.544650625231	0.576556805284	0.54821570139	0.550329470976	0.60547688522	0.546972773901	0.580096785083	0.579242879333	0.615628606104	0.601044099522	0.50952469803	0.701457840565	0.531869362809	0.557986096538	0.547760304961	0.536555657163	0.657128539784	0.574387459375	0.648703892063	0.586351207646	0.601272317415	0.751153313482	0.602053913644	0.633397618825	0.557541977648	0.706101430638	0.707346712145	0.609253073918	0.694185152232	0.62555417522	0.627940963057	0.737368615649	0.60606635177	0.761555087182	0.606772845108	0.654382210019	0.715332909452	0.664071458947	0.69758922684	0.680316041214	0.645496554679	0.613880592371	0.549933964847	0.604393639319	0.574004480164	0.659219864725	0.571531054954	0.758341242283	0.705963139587	0.646541600588	0.65024813326	0.653671846735	0.610550265034	0.659291401059	0.655299746234	0.589132581154	0.617836290581	0.68921853085	0.553515536924	0.6429683286	0.632774142448	0.53963750468	0	0.617280144204	0.605727564717	0.547958277649	0.538179532125	0.583291357638	0.56161058698	0.606298862555	0.551815077189	0.650079545319	0.621637117832	0.579341762354	0.568134302048	0.546031648505	0.596632008522	0.568553445593	0.550323037473	0.551645013609	0.540872015036
