CS.199	CS.084	CS.244	CS.265	CS.243	CS.293	CS.007	CS.264	CS.094	CS.104	CS.261	L.007.M1	CS.174	L.004.M1	CS.313	CS.269	CS.066	CS.367	CS.115	CS.171	CS.186	CS.327	CS.064	CS.287	CS.161	CS.072	CS.229	CS.334	CS.388	CS.305	CS.374	CS.232	CS.380	CS.213	CS.236	CS.375	CS.136	CS.128	CS.376	CS.125	CS.378	CS.205	CS.292	CS.224	CS.302	CS.389	CS.183	CS.166	CS.385	CS.372	CS.256	CS.395	CS.254	CS.177	CS.349	CS.178	CS.148	CS.181	CS.182	CS.323	T.CS.020	T.CS.048	T.CS.042	T.CS.069	TFS.024	T.CS.058	T.CS.085	T.CS.076	T.CS.038	T.CS.025	T.CS.062	T.CS.050	T.CS.080	T.CS.046	T.CS.028	T.CS.105	T.CS.132	T.CS.144	T.CS.116	T.CS.177	T.CS.125	T.CS.104	T.CS.107	T.CS.160	T.CS.091	T.CS.117	T.CS.134	T.CS.119	T.CS.108	T.CS.139	CS.087	CS.006	CS.237	CS.088	CS.241	CS.082	CS.015	CS.085	CS.110	CS.238	CS.103	CS.246	L.034.M1	CS.356	L.024.M1	CS.358	CS.164	CS.363	CS.330	CS.347.0	CS.188	CS.364	CS.113	CS.165	CS.078	CS.151	CS.207	CS.304	CS.150	CS.338	CS.202	CS.152	CS.321	CS.158	CS.223	CS.285	CS.318	CS.319	CS.163	CS.112	CS.331	CS.339	CS.322	CS.227	CS.361	CS.393	CS.255	CS.270	CS.390	CS.145	CS.326	CS.262	CS.370	CS.253	T.CS.064	T.CS.008	T.CS.043	T.CS.055	T.CS.049	T.CS.031	TFS.020	TFS.021	TFS.022	TFS.025	T.CS.036	TFS.027	T.CS.045	T.CS.026	T.CS.066	T.CS.109	T.CS.166	T.CS.141	T.CS.142	T.CS.152	T.CS.095	T.CS.151	T.CS.158	T.CS.157
CS.163	0.555415561354	0.596922650017	0.632986766853	0.673949482664	0.622553323219	0.686493231134	0.650674663718	0.58006726838	0.64160218117	0.574708235268	0.663268758166	0.701288125035	0.683919005013	0.685558994738	0.658638772941	0.630293654275	0.60676689714	0.612262092052	0.548630094397	0.562818346006	0.653636152176	0.621519612511	0.565554226451	0.612073065106	0.530422863571	0.618094924691	0.56857390516	0.639519911238	0.643448495199	0.6412722074	0.605204452473	0.547164237833	0.658308705623	0.60649410174	0.585121529404	0.58861685022	0.491538272483	0.621515016322	0.580676253435	0.592245890882	0.589537489956	0.638072943171	0.561792092003	0.666124364968	0.627054541431	0.60396165764	0.637174370625	0.652778658026	0.60093981914	0.631208542831	0.630204285918	0.614585024132	0.624858894758	0.639854543668	0.618901195218	0.626419486413	0.637211105431	0.593108891978	0.608093214058	0.617996216531	0.68525166868	0.608953042232	0.658609891641	0.631982965763	0.62703525001	0.629072503656	0.624731491758	0.649956306029	0.663768096314	0.606509811167	0.642474027836	0.612673695336	0.654396521009	0.602374717784	0.62432247488	0.65118265902	0.687281388907	0.683985503157	0.584176540142	0.678912750982	0.627779695993	0.67894822845	0.670027473298	0.683932120149	0.699455074544	0.654454536177	0.652701689167	0.665942357332	0.70118216821	0.697413454103	0.576296899199	0.57586426007	0.501388565908	0.636453501839	0.669450132728	0.578019774242	0.659721027129	0.578925511198	0.576861425278	0.612357363893	0.576366962249	0.60553678192	0.622196584407	0.634176761987	0.675735066507	0.669377351703	0.537455243639	0.580626162647	0.606779019947	0.589616749481	0.614814646128	0.606881656478	0.610059294465	0.590132366133	0.619375754874	0.606078952107	0.581871400076	0.61778801344	0.586143916558	0.590453178064	0.625188840036	0.620705882353	0.604594936312	0.534858155074	0.592087890306	0.57024652525	0.586673331388	0.620833078956	0	0.51199368733	0.608743059996	0.604720418006	0.622273850099	0.644692418588	0.582636502366	0.60564063605	0.614077230166	0.6156300796	0.615216997097	0.604352741943	0.597408348925	0.642899985722	0.61024743796	0.619140693268	0.651434838716	0.648652716245	0.645373246273	0.643146703264	0.632681178728	0.6389515394	0.671374367568	0.643239428597	0.668343410475	0.621425295905	0.606772845108	0.651817127606	0.621113804709	0.673706623173	0.654860590603	0.676664214554	0.637017047003	0.685638704445	0.6743076515	0.620700257702	0.691185821605	0.670444902124	0.644745040373	0.644424120741
CS.112	0.585920331157	0.554057422326	0.636912278068	0.663662864014	0.590938377984	0.680373245017	0.639670000518	0.594461941378	0.636177635468	0.575076773746	0.649687824802	0.684262007527	0.673848653824	0.675783971617	0.65846271487	0.66772277381	0.579058341201	0.609269337374	0.554495595307	0.572489824207	0.640204544661	0.593502606121	0.588532991176	0.565283804061	0.497349767336	0.6233693634	0.555451141045	0.577770904102	0.650594397846	0.650250754849	0.575283462832	0.562722125921	0.642188461049	0.554260882744	0.593547016318	0.583203573717	0.479463896812	0.5966408501	0.56858087459	0.589463221021	0.583448174296	0.630305417872	0.515246683125	0.682527847485	0.62868295802	0.583490582497	0.589453655615	0.604450805568	0.602130647501	0.585340822557	0.587736730593	0.580761872955	0.584395408073	0.630620411545	0.613795991525	0.603317341339	0.582560436059	0.584056059237	0.598013943022	0.610531135056	0.682061799778	0.620766074859	0.662905051881	0.628904712143	0.615216197039	0.609802850903	0.631445882799	0.638083602826	0.660663184036	0.623533920183	0.627589344591	0.595012037805	0.615433267886	0.58273799293	0.635174661667	0.653047960558	0.680985776947	0.668662170352	0.595735244445	0.66019946774	0.63096358678	0.683515581266	0.682543060984	0.682185806963	0.694944383644	0.659873688438	0.656476429697	0.670013404905	0.695925106567	0.688963833632	0.600797061852	0.57606559044	0.521679589725	0.647359651932	0.652589699919	0.580842581139	0.639312233116	0.558779751915	0.532749613173	0.611461341	0.550445169897	0.621176728083	0.589079259089	0.643632807728	0.675180269155	0.6421894083	0.581867781581	0.56722949596	0.580611585908	0.593657361337	0.641474590604	0.606158857122	0.583469429108	0.590758326786	0.61567515595	0.595079907383	0.607864683138	0.613501992725	0.545607797493	0.556770903446	0.618968573836	0.62175729664	0.62638222421	0.483595846201	0.577132925691	0.594379834984	0.557786818604	0.585768662214	0.51199368733	0	0.579509044864	0.622435198478	0.586176069406	0.645691283399	0.585387118862	0.582852677132	0.582320649056	0.555134733644	0.613470154889	0.61240436264	0.586351962662	0.586887075976	0.587142391692	0.62407966209	0.634673138274	0.625343707649	0.653333821763	0.628315533621	0.615296705327	0.61302271515	0.664324535484	0.643305965582	0.677771922527	0.62939407185	0.613880592371	0.64284488086	0.630634036196	0.624915929767	0.672440608983	0.677684382269	0.64590169481	0.657824611475	0.678036317809	0.627652503842	0.678099739856	0.666215265068	0.654006289296	0.633476241127
CS.331	0.605425314656	0.574835194211	0.673891681017	0.546744710971	0.58054051612	0.610690833941	0.561050387833	0.601521614417	0.689297789226	0.565848693874	0.549974958651	0.607843863865	0.555770753121	0.585658746406	0.551645181564	0.723130375955	0.635534964379	0.669128074707	0.623578904887	0.610682808876	0.574012426582	0.626039776262	0.571749795595	0.503585309936	0.591315364268	0.556553804257	0.575848177569	0.582072085566	0.710863429744	0.542788185561	0.565130131674	0.530866423754	0.547168111547	0.570259689367	0.637622231109	0.582416160091	0.549760057745	0.493776909133	0.56878009585	0.551245534235	0.650475135353	0.600003882605	0.494860640821	0.710292089637	0.666272941963	0.544319856219	0.613030780276	0.548239717003	0.470134441557	0.513484225204	0.533441375096	0.502517213267	0.493632465879	0.59144043228	0.503967011196	0.555653214322	0.611513187259	0.52020280033	0.490512011009	0.466175105027	0.609186415358	0.573632435531	0.548751540079	0.555264992568	0.584957938036	0.563937737659	0.583791788158	0.522026889688	0.570462805969	0.532252352457	0.560647677486	0.615133219797	0.61694877956	0.568060613412	0.55456023417	0.56954285226	0.533223251601	0.586496513269	0.583859407141	0.539621227186	0.574974386685	0.561735392104	0.57739952326	0.547351771785	0.587142197275	0.555638868818	0.593492827461	0.56442754795	0.57814294053	0.579593716492	0.658344990499	0.588027690073	0.588168919441	0.70498676794	0.575611667532	0.557991798776	0.654763253284	0.562299513055	0.597492118342	0.607173571849	0.549854802114	0.514025652924	0.568440496255	0.691159628596	0.656950711098	0.672232820477	0.70639364836	0.532353931168	0.528383127254	0.62650826786	0.625154616152	0.63793061521	0.628604218415	0.680878065824	0.640529033092	0.536228298428	0.605797704335	0.662815057176	0.514025065905	0.497678244185	0.664454940151	0.490542178741	0.580246923935	0.593795561787	0.542895356488	0.650006823693	0.50860893808	0.520434369041	0.608743059996	0.579509044864	0	0.646921810223	0.557613418944	0.711416238073	0.615671734181	0.619227727133	0.471943780578	0.538010823742	0.550862032512	0.517222746152	0.522783528493	0.585446970152	0.521688093913	0.664549521933	0.562851105422	0.615342888606	0.608063848131	0.588694563292	0.595455184067	0.582504045464	0.559063522306	0.627644133267	0.55627661458	0.60485006612	0.571531054954	0.600348381933	0.619222129315	0.670660587566	0.581837428339	0.558399814014	0.550610845696	0.651754168427	0.661627656592	0.564934159658	0.591020640889	0.609388729578	0.537749946774	0.625672412177
CS.339	0.6116597618	0.670511973763	0.729409499014	0.714534723984	0.63361613293	0.661336971122	0.62510765387	0.647221428036	0.615543505847	0.609383904107	0.642082717249	0.654790186716	0.636069201196	0.641811468814	0.669707524702	0.624515500655	0.614395615093	0.641154435238	0.663235623909	0.66520578753	0.671589118633	0.616197342551	0.679088332401	0.631872906312	0.594537433481	0.632135167627	0.591267523188	0.654019061561	0.615424826286	0.60271552264	0.616797209377	0.641959304141	0.596395517932	0.580989627766	0.681561047746	0.542272474317	0.606997584566	0.595484269387	0.573214717324	0.579454384232	0.618560314429	0.611747500548	0.636451429731	0.68136143269	0.596329134478	0.596993049552	0.677269223189	0.645173338367	0.628379792188	0.634737484518	0.636757561399	0.644444846133	0.621238756343	0.613938891063	0.624165048638	0.634400462887	0.657737083728	0.639570929532	0.623248874457	0.601163426993	0.68260813197	0.612811760873	0.633339091235	0.633049710025	0.608466413641	0.613390262199	0.594317844879	0.632764218721	0.706713338299	0.594121345273	0.620969110928	0.605277155622	0.570727915256	0.563941181212	0.608571245587	0.71930084415	0.703540280034	0.657905641125	0.631360396625	0.66129839408	0.605190232555	0.674418754716	0.628954050038	0.685794645696	0.687415438549	0.632485068693	0.617527385498	0.71775812705	0.68966854428	0.680323101242	0.598072601589	0.58737300585	0.633239860505	0.616199413654	0.669340640047	0.674147161026	0.669586906949	0.658266216946	0.633456739453	0.619901212841	0.651344907122	0.594495462613	0.640749486119	0.62507065114	0.63910587815	0.632776555702	0.69733702455	0.60843172425	0.600063879399	0.624234711215	0.579199931255	0.585370525908	0.5995335249	0.622892131501	0.589785848289	0.586637118571	0.622483711386	0.659229675311	0.618304358219	0.636145258797	0.574391326302	0.616642645779	0.567579974271	0.630265458038	0.597086342622	0.640636153659	0.581509906043	0.58570991193	0.604720418006	0.622435198478	0.646921810223	0	0.619968094912	0.679948803934	0.559613756014	0.642327668099	0.614900910156	0.606431228216	0.625938877094	0.60794158881	0.591546140462	0.588757722225	0.63147067388	0.652194522167	0.60647041443	0.585270046827	0.599972086845	0.64554760454	0.57856436652	0.619385285858	0.637325668662	0.58999733683	0.650346492687	0.548844010759	0.662464477157	0.6042171181	0.59805162123	0.641335207335	0.649925074879	0.665162797346	0.623899003793	0.634958245425	0.614922549995	0.604268388898	0.678954661106	0.625469742271	0.620994865027	0.606206368168
CS.322	0.640938288166	0.696855760825	0.754203643787	0.695330817391	0.645131060686	0.709547266041	0.662264751486	0.659939544304	0.685140244369	0.663728113031	0.676978940658	0.698207187851	0.688717483347	0.680991928869	0.695594991012	0.643095732971	0.687128793414	0.595198937527	0.634192187427	0.696675154378	0.702505180235	0.696944809269	0.67685222391	0.518715552752	0.56178177805	0.66230324844	0.565607439645	0.502786009396	0.676289586001	0.670701123776	0.543494405572	0.632526443548	0.648819477104	0.514616395468	0.668661411259	0.581582010259	0.579163358197	0.550594415454	0.505884470171	0.514226924329	0.622961469496	0.534328929119	0.56419129984	0.606035645886	0.626042393746	0.539952603272	0.508273359135	0.537927203324	0.53588714877	0.524564921218	0.460703540422	0.553376112034	0.498252180146	0.511472121713	0.542859707029	0.586283247779	0.511074782824	0.52793599338	0.545694755159	0.515996110931	0.731095993633	0.631501912756	0.68138431822	0.595023209673	0.614333875707	0.635759869745	0.645165783621	0.614083875593	0.712229864246	0.624072753164	0.671572789027	0.665514845953	0.596932844636	0.565387816943	0.629327894107	0.740380599018	0.700453003608	0.694130538651	0.68207048988	0.691628857218	0.629684862277	0.713400000442	0.683090603596	0.699857100408	0.714489908524	0.669733579748	0.67246570069	0.72453226541	0.716277034861	0.709547946106	0.675674540146	0.662373185205	0.582805150788	0.703874520653	0.719887109394	0.680747097874	0.726101359579	0.671441283409	0.566002183684	0.665241448968	0.672884931835	0.653618803032	0.631608353645	0.651135219058	0.706176321161	0.574903719645	0.695158036844	0.483674207978	0.529377574394	0.555490790302	0.600762396891	0.577326503733	0.675974962177	0.624417839682	0.668362699441	0.606987538393	0.592734065616	0.670564795565	0.572355708067	0.559506166892	0.666075350278	0.617008305128	0.657438978311	0.620675960369	0.523606400769	0.583709864568	0.462201104679	0.501781606667	0.622273850099	0.586176069406	0.557613418944	0.619968094912	0	0.611228373817	0.57982121521	0.611257732434	0.50792766541	0.497355021019	0.550157713108	0.570393783839	0.543620907814	0.548990385926	0.504125084644	0.603788906862	0.65980729703	0.605889892652	0.65565489896	0.667456914839	0.538605479312	0.649056229725	0.688299030707	0.63651389832	0.687665404851	0.599897893052	0.69758922684	0.64871657658	0.674875276261	0.625990729848	0.699440015429	0.706895361496	0.660130289245	0.692192918226	0.670041077951	0.672142166621	0.713853537999	0.668526833803	0.66835163312	0.693103476387
CS.227	0.702891530032	0.769445982722	0.780235719256	0.811513998632	0.757450992911	0.802917629954	0.7680653925	0.727309405492	0.724550773186	0.728552164422	0.794261194978	0.796834452538	0.801673774674	0.790098159648	0.790029320957	0.654834791889	0.740423587173	0.558788566525	0.674138895745	0.736533037698	0.78885602795	0.740520957292	0.751072752689	0.692474651605	0.618638131421	0.768142962766	0.649810844268	0.630610739773	0.652784081317	0.787013914649	0.630768362427	0.746091958688	0.76276167436	0.631227559769	0.719061696391	0.654566758408	0.685345321599	0.715143575141	0.63039015962	0.656287035296	0.645587286975	0.596728787082	0.67178138156	0.576155658621	0.621165757808	0.648776219054	0.563378279114	0.690465822532	0.686264256152	0.673440063072	0.650323386338	0.704730926395	0.659765245672	0.636332244751	0.700489664087	0.725119987793	0.650303353638	0.68003224931	0.711973887659	0.680744741963	0.804327463687	0.725282507695	0.805793691644	0.739238971129	0.748422922042	0.750370364664	0.759803819752	0.72737621396	0.810408217426	0.744806954243	0.777021979338	0.743442948148	0.702906958035	0.678182127373	0.741177566321	0.810865265756	0.809887566455	0.79725714029	0.751936644225	0.805484120008	0.743925436501	0.805658847067	0.801478616014	0.816461945945	0.811370499278	0.774481704691	0.780722744951	0.813102160218	0.820669242252	0.821824196376	0.721605913468	0.732727968465	0.587151325165	0.713585671996	0.786673772823	0.760475807596	0.782491130933	0.759281107842	0.66218998044	0.730274099012	0.737412005284	0.760871300042	0.730475689608	0.674907115924	0.771797819671	0.592138085003	0.69394409892	0.651123209768	0.6291432157	0.602220862532	0.657999288218	0.614054803976	0.730177261644	0.623646903991	0.729045977918	0.727285902846	0.620937178819	0.702680031926	0.695548780852	0.71328143341	0.706850939497	0.757408776763	0.751917780569	0.665414960395	0.640930500572	0.585387893015	0.6201628503	0.644633186313	0.644692418588	0.645691283399	0.711416238073	0.679948803934	0.611228373817	0	0.653825579573	0.727917241375	0.666867376078	0.653098869226	0.669856623216	0.734188170356	0.657113271439	0.673936170994	0.690864876142	0.630788547695	0.759001573386	0.719257921355	0.761892146696	0.75791113463	0.663534833068	0.758617338963	0.795947911076	0.740032012215	0.79347183352	0.706371161282	0.761555087182	0.767797747801	0.747506257854	0.661246019705	0.782522211588	0.805744471363	0.762133388491	0.772447633377	0.772149295898	0.766897173382	0.817477682009	0.783309933365	0.772291660174	0.765941795979
CS.361	0.626895729219	0.683389969946	0.712998997996	0.72426818275	0.624836244042	0.692075752889	0.643073301446	0.630037423386	0.612454054987	0.615654757827	0.671942001461	0.696739924732	0.686914339728	0.69604809709	0.68054506525	0.647618477034	0.658307701776	0.608097161178	0.616329453375	0.654785746927	0.697832101391	0.670330199212	0.65745743846	0.607650676561	0.564964743824	0.64850752113	0.560073238	0.604574192785	0.598149580705	0.643006246321	0.596910062016	0.643003821219	0.649779695906	0.568606326649	0.671175554193	0.522847654842	0.576694640801	0.573334762342	0.575210392154	0.554211557342	0.613331990916	0.596728556432	0.601377705096	0.659432988997	0.598815499028	0.582973615046	0.596564574642	0.625245080341	0.589231225851	0.60689669303	0.60591594499	0.605868953348	0.584614868049	0.604661190074	0.616246886555	0.612356560628	0.615287887603	0.592274580056	0.599260945459	0.582907763515	0.724583767383	0.626361006378	0.667694982231	0.623237419554	0.627434084136	0.615825344387	0.639113811335	0.653403114659	0.707024506137	0.6129259496	0.651842497401	0.608013624046	0.606009719181	0.572228668864	0.625653528789	0.729529229696	0.708196259245	0.689500660097	0.633164631365	0.674191218527	0.621608460898	0.70225367803	0.673844717038	0.701419102104	0.719581459193	0.667319018418	0.643460395962	0.730410827339	0.721103158108	0.704827350941	0.614225560477	0.614312916979	0.597139256576	0.632781980262	0.687846868281	0.668995696183	0.681910961569	0.677793674871	0.615496866182	0.655891429002	0.641842619021	0.619277545596	0.641177111468	0.607652917489	0.678591367814	0.633118991302	0.672987498722	0.575483294256	0.552373750501	0.625928653632	0.574292453776	0.586436088075	0.619662834782	0.588777538991	0.617092155561	0.595600549723	0.612528430044	0.640982180148	0.613596033254	0.609769376022	0.601152501834	0.60397105524	0.621484518886	0.61569020576	0.552610710219	0.583633891152	0.569852263095	0.563718726667	0.582636502366	0.585387118862	0.615671734181	0.559613756014	0.57982121521	0.653825579573	0	0.573969273332	0.608038772445	0.578026224015	0.622430397561	0.566817730052	0.600344486005	0.602886657536	0.596635086674	0.636299393292	0.658844744486	0.588927935609	0.638850487751	0.641365473553	0.622336565707	0.634717786072	0.680634264993	0.653730716139	0.682013626799	0.596137458964	0.680316041214	0.64466124325	0.619554983742	0.638058569358	0.679778120813	0.694066342612	0.619527866011	0.654279780374	0.65126611379	0.617587542281	0.714597598392	0.669049982066	0.645159689524	0.64782893338
CS.393	0.623909084197	0.650969883678	0.679401476596	0.6928871714	0.630045465375	0.702300227615	0.665015575722	0.631399520823	0.655252835271	0.606200688848	0.670767440846	0.716182195783	0.687562262187	0.70981008903	0.672463924333	0.703220469701	0.656769087254	0.666774866076	0.63283197978	0.624621744191	0.679159291417	0.641612956879	0.626837620264	0.613954036058	0.601866758815	0.656612951583	0.597893836993	0.643657748345	0.671994371825	0.654218593171	0.600852116359	0.605993989678	0.653692030119	0.638815256296	0.637071305668	0.584231391469	0.589209244262	0.576362961832	0.597870307891	0.607107783433	0.643984076462	0.667782941991	0.590982669237	0.693440955654	0.683245408337	0.638966246268	0.630856458135	0.606937238439	0.589533356503	0.590869672415	0.606388400648	0.574730713229	0.562772724129	0.634145907832	0.590358402437	0.603208747792	0.614825467157	0.593418712635	0.611972662166	0.59416325946	0.702223522121	0.651481468172	0.666172676711	0.638956040567	0.640093422937	0.609698385841	0.641327765129	0.655344360877	0.668518767386	0.633395141984	0.642819941926	0.629345227963	0.643568276045	0.646436578309	0.642959246845	0.698309588078	0.703791712676	0.679889589342	0.640562762894	0.664078135618	0.647008504173	0.681155777677	0.677615359539	0.692400507762	0.714677533055	0.674448971262	0.662036493928	0.694705880331	0.714200732453	0.696352851606	0.647018954482	0.6495080316	0.604530751259	0.694226934844	0.683954048233	0.63260411317	0.665735852641	0.642304691409	0.622957350573	0.662177265193	0.636149747502	0.632792957534	0.630444975014	0.666972010222	0.697264338233	0.698410997857	0.667718153517	0.610690505634	0.621381056573	0.656410823555	0.64335403881	0.65071845004	0.650452147231	0.656141056665	0.645211654442	0.604883012307	0.623168048441	0.602970129315	0.614619715223	0.577337156529	0.649588998445	0.602235976068	0.62998543697	0.592406557503	0.599533905986	0.642708333405	0.623283933419	0.628970403798	0.60564063605	0.582852677132	0.619227727133	0.642327668099	0.611257732434	0.727917241375	0.573969273332	0	0.612935551451	0.607039402009	0.586094967252	0.589265220136	0.62393139329	0.618891016165	0.557964062247	0.670629596187	0.647720609602	0.62624371415	0.648951143432	0.658635041913	0.683812710925	0.636995438986	0.67906565733	0.665510896559	0.675953862646	0.644983677919	0.659291401059	0.655424233614	0.640457848632	0.691145148926	0.695821118949	0.698343847843	0.649434011206	0.684250533682	0.693373982029	0.654772671231	0.69768149973	0.689534608344	0.659273847387	0.667605608861
CS.255	0.610805932314	0.616164350806	0.699021059071	0.623070762748	0.624620188548	0.644095674209	0.60910202022	0.624652382739	0.678336651516	0.589918219432	0.571597340837	0.632083792289	0.595404894974	0.618199721969	0.613001909877	0.681025899207	0.668039443022	0.618753150884	0.638843307836	0.633716436969	0.618043094874	0.643762841251	0.608010861873	0.510803111008	0.583454610503	0.583803649222	0.568038163271	0.564870444526	0.695192561232	0.57737484348	0.541737842007	0.574606756187	0.553093760689	0.56826503468	0.679376773704	0.567773467392	0.566880008733	0.534977764558	0.508852315564	0.530768442891	0.628781090926	0.583800090098	0.544850763623	0.66270322833	0.648381073294	0.513306965749	0.561585737174	0.558995745217	0.510999399254	0.479032194551	0.499586824418	0.520106574349	0.503060266544	0.536521705478	0.489862803435	0.587761537009	0.562462867158	0.521636610817	0.495087556571	0.465209545333	0.635675917831	0.59178093545	0.597742447001	0.560899713613	0.592498510086	0.571018527779	0.597414622693	0.541924145201	0.581062318951	0.570597879948	0.568432610102	0.615351063055	0.619713044542	0.555025574152	0.546223449076	0.628239099925	0.602272612362	0.628177081602	0.602148577977	0.60247354834	0.56764629715	0.618249851002	0.597746744581	0.587486621847	0.617111394952	0.580431289861	0.613078770012	0.60615810815	0.601022223128	0.610404969521	0.654911212033	0.594207707827	0.586756254558	0.700520566625	0.648570563105	0.60718777006	0.670529489507	0.576831652599	0.58377161154	0.612229240674	0.578251093827	0.55725220635	0.609254953855	0.679652938795	0.650496980445	0.650604258501	0.715859613163	0.506167650638	0.517071692742	0.567864290483	0.61394936539	0.619280246117	0.631398236202	0.649090972379	0.649667904156	0.578539564328	0.573136294827	0.664127773755	0.52961973796	0.539631362802	0.64678999473	0.537058669056	0.607618354134	0.587833596181	0.538494129034	0.631837225339	0.506888640674	0.506622293875	0.614077230166	0.582320649056	0.471943780578	0.614900910156	0.50792766541	0.666867376078	0.608038772445	0.612935551451	0	0.493647234418	0.528664259645	0.506747368308	0.502371767686	0.545677399602	0.525760741523	0.628573617417	0.585878117883	0.618391919682	0.612332106612	0.602757329556	0.559432877067	0.594111712375	0.589082713745	0.626459832076	0.602190293916	0.587848082405	0.589132581154	0.623914411722	0.628209488753	0.635034816556	0.60705936769	0.612599738596	0.584379863214	0.641782166011	0.658736585777	0.592729489974	0.641091737598	0.621278297616	0.561784554192	0.613239277981
CS.270	0.656978881294	0.671442616619	0.711238916043	0.677284177744	0.643606974715	0.678635297557	0.636336881561	0.646248102024	0.695670079916	0.634022430258	0.649763299232	0.678532079543	0.659282936316	0.677371877676	0.671558142555	0.686076737792	0.686396989137	0.60102771885	0.634097045345	0.672894082599	0.654469230987	0.659705564199	0.648718246777	0.501055298089	0.586449599411	0.63433119737	0.54956911872	0.543672047872	0.662858418355	0.632932891728	0.567088970053	0.584449945761	0.619631955826	0.54767136691	0.662389345033	0.576474639288	0.543567752205	0.547295261466	0.515464649221	0.511365003599	0.621300259198	0.573930889421	0.522327798823	0.649328334164	0.617984222298	0.526114038089	0.560974164664	0.503320525275	0.50530254807	0.46856897816	0.487194664725	0.530598628826	0.481828575693	0.55011875957	0.49744317128	0.555863202099	0.489362909456	0.505277095534	0.501994129154	0.482655681273	0.689656513431	0.634216902496	0.648753681285	0.589815495462	0.615807862543	0.612747497535	0.626675320905	0.598335592328	0.673551292449	0.628089288341	0.628361149488	0.620879063399	0.58603467478	0.570353906651	0.592704037137	0.709560802203	0.669713185308	0.66831154309	0.66203446932	0.660729363173	0.600363858715	0.671379913438	0.66711757746	0.666718232873	0.672966234292	0.642378151259	0.647632252822	0.69244356751	0.68009856308	0.682900566304	0.679573484639	0.645345648825	0.595088410159	0.705484795714	0.687674781183	0.646997153476	0.700064417087	0.651799279715	0.57454396662	0.654969873276	0.621316151941	0.613192703207	0.622197107163	0.643846156697	0.678309560261	0.602975266844	0.701512077555	0.50457506276	0.530740470137	0.594032149857	0.608457278895	0.605952808769	0.654485385338	0.618953044906	0.66540947805	0.596948448335	0.589880964242	0.627791176559	0.545406233761	0.554923934942	0.660461313243	0.575927984523	0.651517265983	0.627587588694	0.510541809768	0.612694577876	0.501878701101	0.519682672025	0.6156300796	0.555134733644	0.538010823742	0.606431228216	0.497355021019	0.653098869226	0.578026224015	0.607039402009	0.493647234418	0	0.508799371168	0.550330459152	0.522160041021	0.523215796001	0.493698903269	0.593378714191	0.622023946593	0.639944136798	0.663472552792	0.634411280554	0.573332695523	0.638809786035	0.643293957462	0.652306398364	0.646008593012	0.607890844942	0.655299746234	0.665987286731	0.656212435962	0.599227304896	0.662726486635	0.674272232285	0.629260332373	0.665778898891	0.670839443315	0.636227265831	0.68836700017	0.649084418486	0.637635086779	0.646811533399
CS.390	0.630533770862	0.663826941397	0.714337069713	0.684745293575	0.663551260461	0.685388218859	0.611215817885	0.662644490537	0.676394105583	0.601408479458	0.650438168035	0.683621648345	0.656520993064	0.684600168768	0.666602117711	0.670843128835	0.677730025784	0.672506417943	0.634746794905	0.655075938549	0.673598754615	0.659984403509	0.606372989171	0.531098437602	0.584574247099	0.626348458504	0.573207582134	0.584519548498	0.670789081148	0.621016378511	0.584119813534	0.574624149433	0.585795870227	0.587766081763	0.650920489478	0.575827344923	0.567639609512	0.543501973896	0.537593227679	0.528384055961	0.636840500413	0.585367315984	0.562766314111	0.623313359694	0.635983287617	0.516118760385	0.573072906784	0.482673391972	0.493858406596	0.484251901936	0.528125027212	0.531098443486	0.503816612274	0.553057404656	0.471916737426	0.581621731429	0.499924027704	0.483986518414	0.491042028508	0.483431428835	0.700574686357	0.633560693971	0.635302289223	0.58821807658	0.608476952905	0.630585705581	0.615832564148	0.587446332207	0.661619254986	0.592206508964	0.642904623941	0.610668513817	0.597029582596	0.595730490487	0.583855778372	0.700081006796	0.684325735795	0.668735143719	0.634042257476	0.664565564196	0.61471625182	0.669511063061	0.651542525914	0.658970029176	0.686534028931	0.634736720981	0.651256514279	0.674375929489	0.677786156693	0.67829264057	0.657852786015	0.637193580506	0.574982949861	0.712144278871	0.666327595007	0.642802189463	0.693968799399	0.641499681144	0.5890362111	0.636518004451	0.623198651052	0.621487272954	0.641341074245	0.694162523762	0.695542114137	0.660810534378	0.697360892946	0.505892101834	0.555907938707	0.609822430662	0.607346078825	0.609656328031	0.652068410901	0.64790354249	0.635924320873	0.58482739313	0.592509185035	0.593116120394	0.576840384171	0.540435189717	0.65743836401	0.576726406523	0.626140582357	0.59951338493	0.505052118646	0.603078884467	0.509685830979	0.514732057252	0.615216997097	0.613470154889	0.550862032512	0.625938877094	0.550157713108	0.669856623216	0.622430397561	0.586094967252	0.528664259645	0.508799371168	0	0.544835740441	0.537496725438	0.586016348755	0.507430128286	0.651179599114	0.634108159478	0.637903369223	0.637714745243	0.628607604692	0.619077528055	0.623723114867	0.65014467208	0.644955033138	0.653926575837	0.603887292469	0.646541600588	0.653636475489	0.649475309799	0.658736513171	0.683059561665	0.663209080164	0.62958521097	0.679455300404	0.684546334044	0.63504765064	0.692062973103	0.654024239304	0.644002236899	0.668351036656
