L.035.M1	CS.296	CS.035	L.022.M1	CS.354	CS.105	CS.243	CS.039	CS.244	CS.038	L.006.M1	L.011.M1	CS.257	CS.094	L.012.M1	CS.154	CS.171	CS.377	CS.334	CS.122	CS.153	CS.072	CS.248	CS.367	CS.305	CS.368	CS.067	CS.062	CS.360	CS.269	CS.136	CS.302	CS.125	CS.126	CS.378	CS.041	CS.203	CS.375	CS.236	CS.128	CS.292	CS.205	CS.376	CS.374	CS.232	CS.147	CS.256	CS.183	CS.254	CS.177	CS.386	CS.369	CS.372	CS.385	CS.359	CS.178	CS.268	CS.349	CS.389	CS.214	T.CS.024	T.CS.035	T.CS.076	T.CS.082	T.CS.007	T.CS.029	T.CS.012	T.CS.072	T.CS.028	T.CS.040	T.CS.042	T.CS.001	T.CS.058	T.CS.062	T.CS.089	T.CS.111	T.CS.115	T.CS.102	T.CS.121	T.CS.106	T.CS.139	T.CS.144	T.CS.120	T.CS.105	T.CS.116	T.CS.167	T.CS.092	T.CS.178	T.CS.117	T.CS.122	CS.246	CS.006	CS.241	CS.103	CS.237	CS.015	CS.110	L.034.M1	CS.088	CS.082	CS.238	L.024.M1	CS.242	CS.085	CS.087	CS.207	CS.165	CS.233	CS.346	CS.164	CS.189	CS.187	CS.308.0	CS.304	CS.330	CS.347.0	CS.228	CS.234	CS.336	CS.311	CS.321	CS.339	CS.163	CS.361	CS.080	CS.158	CS.322	CS.343	CS.318	CS.202	CS.112	CS.320	CS.194	CS.152	CS.331	CS.270	CS.326	CS.145	CS.393	CS.262	CS.255	CS.253	CS.390	CS.370	T.CS.055	T.CS.036	TFS.025	T.CS.064	T.CS.031	TFS.020	T.CS.043	T.CS.061	T.CS.026	TFS.022	T.CS.008	T.CS.066	T.CS.045	T.CS.049	TFS.021	T.CS.157	T.CS.095	T.CS.166	T.CS.141	T.CS.152	T.CS.142	T.CS.109	T.CS.158	T.CS.151
CS.145	0.514285057356	0.541797246809	0.595619890681	0.628628794954	0.636266092348	0.550924740866	0.597832289089	0.62705440583	0.720374387816	0.625390690353	0.603070953743	0.534089740892	0.653776816168	0.625220480496	0.607534140738	0.742186089646	0.635278466023	0.560684292193	0.598547020181	0.613279713466	0.593153463408	0.54400561161	0.529670087436	0.674060929813	0.516254927699	0.468741129765	0.712082033043	0.567898368681	0.548318028873	0.716187644822	0.569221803178	0.671897441319	0.534400521629	0.445022937173	0.67103232461	0.616708215117	0.500501921695	0.535919778381	0.684031876375	0.4956959608	0.553953850192	0.608411231535	0.563996941432	0.571923866224	0.56438302526	0.558182633471	0.554888579114	0.645193205634	0.493763076709	0.59831029963	0.658435569875	0.656371528152	0.516577611455	0.501059846312	0.645779927277	0.540625712951	0.594600435529	0.48938233888	0.547306699602	0.545959097382	0.49324228326	0.532571667775	0.541379126966	0.542203200787	0.597695618559	0.574480478867	0.613465919724	0.552409595284	0.501541816847	0.563206107061	0.519566846034	0.645990964613	0.531641982143	0.542270561648	0.510644824864	0.538548056104	0.585184819067	0.597745321291	0.534788727	0.587464095301	0.578044509195	0.59479740143	0.516598429544	0.664109100724	0.618351458494	0.553270192904	0.591219113062	0.566637103923	0.547196222038	0.515219677449	0.533346514736	0.570973184452	0.597371569248	0.608685037054	0.623332824913	0.654334498453	0.638465857794	0.584615082765	0.671248405084	0.589003877836	0.581121009863	0.602382098639	0.543021995091	0.611952322351	0.616907248697	0.628313063408	0.636163641901	0.64191382975	0.71344954697	0.723290432017	0.621544270116	0.510924941106	0.64486778925	0.655342450237	0.558217547418	0.62727902845	0.618967166076	0.631792096823	0.531690905803	0.558413889281	0.540168400494	0.60794158881	0.604352741943	0.566817730052	0.583395887566	0.639674330563	0.570393783839	0.588608433354	0.543066765207	0.623158299789	0.61240436264	0.525808887712	0.676553186569	0.452569062419	0.517222746152	0.550330459152	0.54088868561	0	0.589265220136	0.584352100085	0.506747368308	0.697381874302	0.544835740441	0.501652712478	0.573296149036	0.617836290581	0.512471412936	0.541107065776	0.559212313283	0.549477238051	0.571647315612	0.518606104172	0.671625677558	0.544238703353	0.518681641392	0.578418036916	0.554455686154	0.582693189201	0.571122924865	0.598631427353	0.598328153691	0.516131348569	0.62079017831	0.541952170486	0.595541216449	0.553619586805	0.503938987528	0.549935932416
CS.393	0.625360929384	0.662499677341	0.628711760532	0.707541771943	0.618719868104	0.653473096151	0.630045465375	0.634074922305	0.679401476596	0.633525566314	0.670021987503	0.638177137999	0.641780678641	0.655252835271	0.692391600978	0.706791065593	0.624621744191	0.585760756164	0.643657748345	0.651857808892	0.601563918848	0.656612951583	0.584805771073	0.666774866076	0.654218593171	0.610416150786	0.68837070744	0.639809843782	0.612016196268	0.703220469701	0.589209244262	0.683245408337	0.607107783433	0.596498929366	0.643984076462	0.584933261826	0.632000531467	0.584231391469	0.637071305668	0.576362961832	0.590982669237	0.667782941991	0.597870307891	0.600852116359	0.605993989678	0.638590083775	0.606388400648	0.630856458135	0.562772724129	0.634145907832	0.659386247596	0.630352041252	0.590869672415	0.589533356503	0.718272900734	0.603208747792	0.602714629878	0.590358402437	0.638966246268	0.594771618846	0.599113816294	0.638074799456	0.655344360877	0.645020882231	0.663065255708	0.57057517859	0.664304857153	0.634993718307	0.642959246845	0.651013038711	0.666172676711	0.649165212695	0.609698385841	0.642819941926	0.624680385882	0.661179816504	0.695753308951	0.701212399306	0.651415670931	0.716507376293	0.696352851606	0.679889589342	0.647304044497	0.698309588078	0.640562762894	0.688309085462	0.686284459387	0.683136855959	0.674448971262	0.667551617808	0.632792957534	0.6495080316	0.683954048233	0.636149747502	0.604530751259	0.665735852641	0.622957350573	0.630444975014	0.694226934844	0.63260411317	0.662177265193	0.697264338233	0.637258569416	0.642304691409	0.647018954482	0.623168048441	0.656141056665	0.644587484228	0.693452599214	0.667718153517	0.675416458269	0.602798528323	0.661425531097	0.602970129315	0.621381056573	0.656410823555	0.591133891039	0.659486710796	0.600854470187	0.617866989307	0.62998543697	0.642327668099	0.60564063605	0.573969273332	0.623273344208	0.592406557503	0.611257732434	0.616145345727	0.623283933419	0.649588998445	0.582852677132	0.618702889499	0.674254415783	0.602235976068	0.619227727133	0.607039402009	0.62393139329	0.589265220136	0	0.618891016165	0.612935551451	0.670629596187	0.586094967252	0.557964062247	0.658635041913	0.659291401059	0.644983677919	0.647720609602	0.636995438986	0.67906565733	0.648951143432	0.644783515981	0.691145148926	0.675953862646	0.62624371415	0.695821118949	0.640457848632	0.683812710925	0.665510896559	0.667605608861	0.69768149973	0.649434011206	0.684250533682	0.654772671231	0.693373982029	0.698343847843	0.659273847387	0.689534608344
CS.262	0.55582729737	0.680865386512	0.647378385283	0.702838630589	0.609742909627	0.65416465774	0.648091608909	0.631312073376	0.710914767394	0.64291908768	0.672944901307	0.620981770163	0.659313680397	0.659390828302	0.673656058681	0.651802170395	0.690132705657	0.609051693971	0.567740562232	0.68455850874	0.642247376096	0.639270870426	0.58942354364	0.590332230301	0.672904184499	0.624282434433	0.60788919154	0.62489207099	0.551791702988	0.649965237334	0.620695945012	0.594616940778	0.556041014662	0.589224053919	0.619752591543	0.613356499374	0.642061675658	0.578950686924	0.6799206684	0.577270264598	0.584746589647	0.604831565215	0.53222310164	0.577648468128	0.659888418954	0.529489176708	0.551717882608	0.602697243166	0.528231306156	0.541882208481	0.580239494061	0.619425265067	0.546074047157	0.584326476583	0.622523563623	0.61715827937	0.628355202624	0.545079640115	0.559272475109	0.588975877879	0.598635133297	0.624308785523	0.600166826323	0.664813087427	0.572718892391	0.635871901575	0.607475547079	0.634287563585	0.595747623989	0.616939210617	0.682831495097	0.558742634275	0.616791226245	0.638093510255	0.59173147968	0.621926173804	0.686789285128	0.68938350948	0.663015692877	0.699199167696	0.697329497726	0.678696756091	0.62611178411	0.725485446567	0.658413980652	0.660413464342	0.711618206069	0.67793421371	0.651926813444	0.637565349899	0.652900958932	0.638897890515	0.685063361321	0.643324471082	0.611776108669	0.691130364381	0.609316595716	0.605977529293	0.663737346553	0.681309660086	0.634962048139	0.672956044664	0.631223592371	0.649592292965	0.657020862247	0.601663260205	0.630982573117	0.66089711391	0.654647246482	0.691415520121	0.597070812095	0.552313947119	0.601485235946	0.674282634729	0.555022380632	0.584198238512	0.619513077597	0.602385633022	0.583588465236	0.616383373422	0.662652170436	0.588757722225	0.642899985722	0.602886657536	0.597690966429	0.608478977153	0.548990385926	0.567538885048	0.551869300722	0.624302400393	0.586887075976	0.548219669387	0.595115008702	0.621783561445	0.585446970152	0.523215796001	0.531909380129	0.584352100085	0.618891016165	0	0.545677399602	0.606320060003	0.586016348755	0.518613504694	0.631067850687	0.65024813326	0.586191055603	0.587820889201	0.613061705	0.66794957043	0.654499597209	0.616155660893	0.578642406849	0.675721305106	0.588559134711	0.671876155965	0.634011779959	0.536246229496	0.616000916851	0.651565022191	0.695125308638	0.654778809899	0.64425151287	0.641350564936	0.650834516842	0.689574207882	0.665410756331	0.64319152908
CS.255	0.538082953671	0.600710863075	0.621918376958	0.621926287958	0.640455450353	0.597702067078	0.624620188548	0.638425751948	0.699021059071	0.671428931235	0.610765642834	0.59308636473	0.63594375857	0.678336651516	0.629699354037	0.709913715447	0.633716436969	0.532542752501	0.564870444526	0.634776646783	0.609541917194	0.583803649222	0.519546021547	0.618753150884	0.57737484348	0.545139213656	0.67781633395	0.59415771082	0.52040139545	0.681025899207	0.566880008733	0.648381073294	0.530768442891	0.515626644049	0.628781090926	0.621288844374	0.594728005059	0.567773467392	0.679376773704	0.534977764558	0.544850763623	0.583800090098	0.508852315564	0.541737842007	0.574606756187	0.509681908413	0.499586824418	0.561585737174	0.503060266544	0.536521705478	0.594047451552	0.613282784398	0.479032194551	0.510999399254	0.616379609626	0.587761537009	0.556684633892	0.489862803435	0.513306965749	0.54527890318	0.540826502728	0.584421677431	0.541924145201	0.625484269169	0.607356958719	0.598389079216	0.669639117366	0.565814881366	0.546223449076	0.593804082407	0.597742447001	0.593367563764	0.571018527779	0.568432610102	0.567374501437	0.608850007061	0.603517034753	0.631964456711	0.58512718231	0.630832751418	0.610404969521	0.628177081602	0.582162631751	0.628239099925	0.602148577977	0.608311190985	0.64234849833	0.587023524868	0.580431289861	0.56540739537	0.55725220635	0.594207707827	0.648570563105	0.578251093827	0.586756254558	0.670529489507	0.58377161154	0.609254953855	0.700520566625	0.60718777006	0.612229240674	0.650496980445	0.571045935884	0.576831652599	0.654911212033	0.573136294827	0.649090972379	0.645881448164	0.665506799387	0.715859613163	0.573887095198	0.491228572228	0.643531250276	0.664127773755	0.517071692742	0.567864290483	0.606045642496	0.609296919014	0.554124851576	0.630781913642	0.607618354134	0.614900910156	0.614077230166	0.608038772445	0.563123518603	0.587833596181	0.50792766541	0.521902951045	0.506888640674	0.64678999473	0.582320649056	0.50011365135	0.620113945543	0.537058669056	0.471943780578	0.493647234418	0.502371767686	0.506747368308	0.612935551451	0.545677399602	0	0.628573617417	0.528664259645	0.525760741523	0.602757329556	0.589132581154	0.587848082405	0.585878117883	0.594111712375	0.589082713745	0.612332106612	0.603021319781	0.635034816556	0.602190293916	0.618391919682	0.60705936769	0.628209488753	0.559432877067	0.626459832076	0.613239277981	0.641091737598	0.584379863214	0.641782166011	0.592729489974	0.658736585777	0.612599738596	0.561784554192	0.621278297616
CS.253	0.667424411618	0.74383138195	0.704437279678	0.759619425135	0.709386524697	0.7291730326	0.701077909428	0.68242520039	0.727559821824	0.718015823226	0.734998702929	0.727447416651	0.702532078021	0.751593280515	0.754244178332	0.615933690032	0.709934661198	0.620459734975	0.59845549627	0.706397568955	0.674086543167	0.715790764506	0.661210658794	0.562612193975	0.739927878295	0.709347490272	0.595896771326	0.705865108601	0.642222172921	0.624587140151	0.636080106271	0.615200676259	0.591854153281	0.673851172643	0.511180193812	0.672798571039	0.731569968358	0.638312183684	0.684389533247	0.690567547829	0.648592736037	0.605419171078	0.606527081536	0.608035662525	0.675007964409	0.572667181189	0.619387853315	0.577001367933	0.622540610998	0.578778643093	0.587154953572	0.577576525754	0.640802779645	0.654321541616	0.567936156412	0.679420683777	0.643208505064	0.653541813663	0.581222305507	0.613637582726	0.695170440386	0.716621067948	0.69397675176	0.726570893728	0.662001327469	0.665387189238	0.654298368145	0.693353488091	0.719275881597	0.732931725563	0.731279425611	0.626195420086	0.697467044774	0.726672651256	0.694660296329	0.738901324992	0.748585785637	0.749424145176	0.737224262875	0.77475705599	0.768562317267	0.769996652179	0.731012856123	0.744568912863	0.697188083201	0.754459792322	0.754114031089	0.743091965728	0.725821328931	0.728293780161	0.699800134362	0.704081200882	0.757337232197	0.672388148864	0.637639535593	0.783233189302	0.638788591317	0.718086606411	0.719914271551	0.717024811544	0.70612276181	0.738118176357	0.714693298374	0.696800373553	0.699530028944	0.564972024189	0.628611772748	0.674942587164	0.613700945104	0.662336028353	0.600230523325	0.625810885428	0.634556199947	0.666601814883	0.597018320862	0.635015422436	0.630078930466	0.607004261122	0.660519893987	0.69267718743	0.711029336959	0.652194522167	0.619140693268	0.636299393292	0.661719270709	0.646450184033	0.603788906862	0.646886460816	0.622754627166	0.66735343159	0.62407966209	0.632619696271	0.591673272793	0.720171666537	0.664549521933	0.593378714191	0.58704215071	0.697381874302	0.670629596187	0.606320060003	0.628573617417	0	0.651179599114	0.646147988905	0.734275239537	0.705963139587	0.700366158706	0.720674027413	0.713504716237	0.739163250627	0.728603206493	0.712886275864	0.624106288952	0.745667907668	0.721114425489	0.735826814854	0.715527306933	0.660513452651	0.728578192309	0.721185223461	0.757420797508	0.738287653872	0.745053483786	0.70166843539	0.744940471813	0.757516472421	0.73742334217	0.747898824276
CS.390	0.555756370504	0.668885626766	0.646956021376	0.687254258769	0.663612534486	0.638884610596	0.663551260461	0.646281608054	0.714337069713	0.678276907978	0.674322065468	0.6119968543	0.677606143492	0.676394105583	0.675817036163	0.682582192564	0.655075938549	0.513241985148	0.584519548498	0.671744021446	0.607697773186	0.626348458504	0.504021064111	0.672506417943	0.621016378511	0.583429958278	0.66089407335	0.623326935001	0.569163751206	0.670843128835	0.567639609512	0.635983287617	0.528384055961	0.556424365574	0.636840500413	0.617618533822	0.635673537529	0.575827344923	0.650920489478	0.543501973896	0.562766314111	0.585367315984	0.537593227679	0.584119813534	0.574624149433	0.531410143949	0.528125027212	0.573072906784	0.503816612274	0.553057404656	0.560387776971	0.589762532084	0.484251901936	0.493858406596	0.60379332986	0.581621731429	0.528166467934	0.471916737426	0.516118760385	0.554991238351	0.603311109082	0.632586825142	0.587446332207	0.647442530249	0.593853803494	0.572024413187	0.689710665667	0.617102713921	0.583855778372	0.653238102156	0.635302289223	0.658067237644	0.630585705581	0.642904623941	0.59216909833	0.645214401004	0.686907681438	0.69374388619	0.652190220837	0.68613156634	0.67829264057	0.668735143719	0.645588722284	0.700081006796	0.634042257476	0.642010000104	0.687390913599	0.649181886928	0.634736720981	0.630659766632	0.621487272954	0.637193580506	0.666327595007	0.623198651052	0.574982949861	0.693968799399	0.5890362111	0.641341074245	0.712144278871	0.642802189463	0.636518004451	0.695542114137	0.634865952467	0.641499681144	0.657852786015	0.592509185035	0.64790354249	0.676429329359	0.657086998072	0.697360892946	0.628812377204	0.525166354792	0.644083897132	0.593116120394	0.555907938707	0.609822430662	0.617804607249	0.640165130033	0.56543189959	0.634211704662	0.626140582357	0.625938877094	0.615216997097	0.622430397561	0.583282371439	0.59951338493	0.550157713108	0.527908060292	0.509685830979	0.65743836401	0.613470154889	0.496747069938	0.627261568442	0.576726406523	0.550862032512	0.508799371168	0.537496725438	0.544835740441	0.586094967252	0.586016348755	0.528664259645	0.651179599114	0	0.507430128286	0.628607604692	0.646541600588	0.603887292469	0.634108159478	0.623723114867	0.65014467208	0.637714745243	0.604829488854	0.658736513171	0.653926575837	0.637903369223	0.683059561665	0.649475309799	0.619077528055	0.644955033138	0.668351036656	0.692062973103	0.62958521097	0.679455300404	0.63504765064	0.684546334044	0.663209080164	0.644002236899	0.654024239304
CS.370	0.568109262301	0.655965044676	0.654030340508	0.68751633618	0.671229081184	0.609135489762	0.633758092661	0.645905059742	0.713252116588	0.658407476175	0.640164666762	0.625863132464	0.673956583745	0.685389182679	0.66963516151	0.678259326591	0.664340076516	0.528240419074	0.516157323839	0.667251349714	0.608836008619	0.611737820122	0.512765605598	0.633086115103	0.615162995333	0.565457444219	0.652719563008	0.647285936091	0.503356439585	0.678472549439	0.575824701674	0.659840410044	0.524145759981	0.556825053337	0.650667515088	0.583966888651	0.599433745443	0.581225320959	0.640230550474	0.511870138529	0.546128983121	0.598910777087	0.529042644829	0.571147483263	0.588393752175	0.526378668899	0.481626556839	0.55134318734	0.462152640021	0.56092351759	0.609374961235	0.584384029472	0.444749209866	0.471719041576	0.649866197059	0.559854253811	0.543072070911	0.462065228699	0.531843922003	0.562875086478	0.551656418166	0.605363562674	0.561738234319	0.647178924158	0.61872066076	0.580884863494	0.660244749329	0.60098395163	0.575238885393	0.646307266766	0.626115499793	0.609410832663	0.577084965122	0.625669450579	0.557600384675	0.640280370597	0.673855847026	0.698776293319	0.618009471565	0.685966300022	0.673602806677	0.660399513664	0.606344580929	0.697689125975	0.661013583709	0.659753747013	0.654038361691	0.651435103812	0.661966676985	0.609240771475	0.604537418956	0.651894851705	0.666687539057	0.621695152053	0.6000950804	0.702565673797	0.592473629447	0.613091046789	0.708183046051	0.638099024751	0.629291108522	0.696365267385	0.627107237304	0.633364240572	0.665517574976	0.61184280091	0.655504831871	0.667817556961	0.680249954023	0.704167472488	0.623289699774	0.520431345514	0.641804702339	0.651243060159	0.529711223267	0.62252753836	0.585871435844	0.645317861773	0.557480585158	0.62659143653	0.62859286643	0.63147067388	0.61024743796	0.596635086674	0.586020947658	0.616645880683	0.504125084644	0.55646808384	0.520182541581	0.673956966439	0.587142391692	0.517170356655	0.606785937606	0.550039433647	0.521688093913	0.493698903269	0.541353287741	0.501652712478	0.557964062247	0.518613504694	0.525760741523	0.646147988905	0.507430128286	0	0.621808353966	0.653671846735	0.601961893092	0.596275387625	0.620801849096	0.656178865753	0.643365633198	0.57468917216	0.632873339971	0.639380668118	0.606605779884	0.663949004982	0.654520642043	0.58370981728	0.638333007736	0.679900705502	0.691785688316	0.618765844233	0.676293500383	0.639212015652	0.681645088207	0.672523049694	0.635704098793	0.653993727132
T.CS.055	0.565775259042	0.525201151606	0.576229916307	0.60146759115	0.581757623161	0.551335593914	0.558398356328	0.604207909807	0.635948299579	0.609807009013	0.569037730458	0.549572459152	0.58614635618	0.592966014364	0.551538130633	0.737523586773	0.608289225458	0.647217035638	0.673617036589	0.566790806705	0.607347092146	0.541880763911	0.63908080967	0.726402080623	0.541059070671	0.541798538142	0.729614612141	0.558893839483	0.606478700008	0.719827516184	0.60961338009	0.707423099434	0.622652508218	0.551704065838	0.694981154016	0.631431634839	0.556806910013	0.608407455792	0.688118988138	0.575300975819	0.607240864108	0.658106998764	0.633767823919	0.651380562117	0.588586762687	0.632883843538	0.631531781029	0.72058519023	0.642048531493	0.656973713465	0.682752401541	0.726948126932	0.611489048495	0.635998378147	0.710540112392	0.592816547322	0.649340947735	0.625324480499	0.641454962145	0.625630599244	0.524461686497	0.524527088324	0.568540684408	0.531101743631	0.605828996696	0.621462077933	0.657202994884	0.557505498084	0.548767163333	0.492606332254	0.526977010805	0.654303129244	0.534133399209	0.521664784466	0.565559312464	0.476852903233	0.53725806027	0.536866746379	0.572006854317	0.53870384155	0.537606677358	0.510407735142	0.522344913179	0.633224857417	0.592028065956	0.480016063348	0.601169898656	0.52778424356	0.520081791039	0.524403319098	0.55971758335	0.511671297965	0.533742341333	0.595735693271	0.632898735987	0.549472003897	0.620541425818	0.529147623793	0.614568952905	0.60706281438	0.569638924128	0.540683722599	0.53865462646	0.59096447746	0.578689878166	0.662024203185	0.653406665412	0.627677978096	0.731504239728	0.710302946836	0.636845002242	0.599656255365	0.692601669597	0.690035783088	0.603869584262	0.692037272303	0.629198317467	0.676311360205	0.584564758602	0.580912412464	0.536886196201	0.64554760454	0.643146703264	0.641365473553	0.592881468816	0.632050986099	0.667456914839	0.623535822054	0.624548337568	0.655531301091	0.628315533621	0.566405807187	0.70537379758	0.527072463065	0.588694563292	0.634411280554	0.606447148412	0.573296149036	0.658635041913	0.631067850687	0.602757329556	0.734275239537	0.628607604692	0.621808353966	0	0.553515536924	0.559765698775	0.489126891442	0.520889523316	0.506998100085	0.488048832548	0.585306264903	0.680714258043	0.519679016272	0.568668507967	0.496830079314	0.547163829627	0.612126009384	0.551497497201	0.54366304837	0.537836889649	0.506389189537	0.516788125448	0.528946542936	0.52801015288	0.521841646445	0.510701424235	0.4887545359
T.CS.036	0.607159215806	0.543634603957	0.567733467329	0.539305326347	0.605859224523	0.55231373003	0.567759968746	0.581321295328	0.59085847062	0.643356068203	0.562646938903	0.605508970774	0.582992167879	0.684992710962	0.577344652553	0.753553530757	0.568342286064	0.641550143998	0.697158647789	0.536966295849	0.562687321644	0.543090132196	0.617419207161	0.722450129922	0.560799720068	0.569705882123	0.729931947476	0.561042664644	0.616351955606	0.73668130944	0.607232738005	0.71609836957	0.649350008573	0.579540252095	0.64504869069	0.639991681544	0.599380701557	0.636698765993	0.670238774415	0.596122397035	0.579614922297	0.715262898703	0.641295332598	0.64068919635	0.540741363303	0.657241628873	0.655451481125	0.705405738207	0.645179198521	0.684428238091	0.68416934252	0.703618046909	0.651525730165	0.637613446695	0.704304469015	0.604468514238	0.639634406706	0.621808910997	0.634543087109	0.648855615316	0.58372651187	0.588321710341	0.575515234094	0.569426837843	0.64495284189	0.584714827215	0.701044597571	0.553092402905	0.582372433338	0.506410236787	0.554913056091	0.699306320896	0.569452310633	0.515919567803	0.597011393474	0.560855386418	0.539451257824	0.561634824625	0.592452521427	0.544650625231	0.558895768861	0.563568915717	0.566962424407	0.533501078403	0.547638712911	0.535364365011	0.571894721829	0.544758620352	0.554396978883	0.550200655884	0.557986096538	0.550329470976	0.574387459375	0.547760304961	0.601044099522	0.615628606104	0.613422213574	0.580096785083	0.657128539784	0.531869362809	0.546972773901	0.579242879333	0.536555657163	0.50952469803	0.60547688522	0.652363598241	0.706555740167	0.557541977648	0.707346712145	0.672136518842	0.597032927823	0.627940963057	0.654892197252	0.698210896459	0.640520753202	0.674942464015	0.595820930288	0.648703892063	0.602053913644	0.62555417522	0.571402447437	0.662464477157	0.606772845108	0.680316041214	0.574004480164	0.604393639319	0.69758922684	0.659219864725	0.654382210019	0.664071458947	0.613880592371	0.599351823358	0.758341242283	0.549933964847	0.571531054954	0.655299746234	0.610550265034	0.617836290581	0.659291401059	0.65024813326	0.589132581154	0.705963139587	0.646541600588	0.653671846735	0.553515536924	0	0.644883964205	0.551815077189	0.56161058698	0.53963750468	0.583291357638	0.632774142448	0.68921853085	0.547958277649	0.650079545319	0.538179532125	0.605727564717	0.6429683286	0.617280144204	0.568134302048	0.546031648505	0.568553445593	0.596632008522	0.550323037473	0.621637117832	0.540872015036	0.551645013609	0.579341762354
TFS.025	0.513866071554	0.550133922006	0.59190265617	0.65563529375	0.623403804608	0.515341306909	0.609021213907	0.625343315433	0.729295571418	0.600082309319	0.609023514565	0.564268674148	0.623268608588	0.600089091675	0.575377789008	0.708010075258	0.617557191188	0.642081861583	0.639948576755	0.616912921171	0.609334016221	0.538349762539	0.613110837433	0.685676939092	0.544556957309	0.533204568997	0.691900062277	0.562487469046	0.581334681934	0.689920933261	0.597726893226	0.611965814648	0.561347149103	0.491136714605	0.667279417054	0.637743221315	0.516866928229	0.540867179242	0.703745382089	0.564270509341	0.624370189504	0.59678274544	0.577024847723	0.619007387332	0.604484658005	0.597372959226	0.624817603437	0.679701515668	0.607227999478	0.618708757914	0.654504591198	0.721889223262	0.602902883296	0.614271084668	0.677348341226	0.576882249167	0.675169000696	0.607314887068	0.590339447444	0.578383041491	0.512144184062	0.5140761783	0.565630525773	0.506021139294	0.528549084563	0.608858165582	0.604771546176	0.547738925438	0.492186050634	0.559716684658	0.544729495137	0.644317118981	0.549139916704	0.519313434117	0.532765687186	0.523402086268	0.597102018043	0.587173526015	0.565052444079	0.592121254354	0.587887038925	0.569393051831	0.538901260619	0.699564763153	0.617195708802	0.526496506922	0.629282942718	0.601195644484	0.554467994202	0.508823240135	0.553236152566	0.54207847671	0.611786849934	0.634251441628	0.629017742408	0.637651425139	0.637170565631	0.597618775063	0.630055527887	0.627264421198	0.590208893079	0.57797694647	0.536808196657	0.628733303186	0.569251418782	0.632844325902	0.581175615942	0.662469748611	0.685079129206	0.724245343881	0.636844466467	0.571558095162	0.629283552124	0.661543052666	0.583169539465	0.615891257572	0.622829849613	0.632499337578	0.531918093109	0.56652294613	0.517758871037	0.548844010759	0.621425295905	0.596137458964	0.589126862321	0.63796456751	0.599897893052	0.563085840918	0.548065343738	0.597558000864	0.62939407185	0.556113671034	0.662995191612	0.518814309715	0.60485006612	0.607890844942	0.575507523681	0.512471412936	0.644983677919	0.586191055603	0.587848082405	0.700366158706	0.603887292469	0.601961893092	0.559765698775	0.644883964205	0	0.536160057678	0.534063305001	0.525367910963	0.517230463396	0.482803709993	0.65752514748	0.530855855759	0.454670694065	0.57684662946	0.497511212719	0.54661125505	0.513042562367	0.560066618125	0.599279238972	0.512312817535	0.539886100883	0.514094949441	0.522965511206	0.569683482555	0.516349887768	0.51601851392
T.CS.064	0.5161941375	0.513756468495	0.552642297014	0.578522780656	0.568992445916	0.503337592185	0.555467503602	0.582522673955	0.641488116169	0.577889420402	0.549117064394	0.518633824746	0.587869542268	0.626213689327	0.546158062523	0.764052877897	0.593179623805	0.65025876151	0.664705695452	0.533240493061	0.573034802831	0.498782779158	0.609417024109	0.711465984485	0.518635330352	0.515755820542	0.737101811957	0.53359070331	0.587027063267	0.748864926617	0.621150988828	0.710780234667	0.633147525914	0.485245070097	0.684054719092	0.646518130396	0.510195632578	0.586632471504	0.699792704779	0.54740850556	0.579026663304	0.672956164083	0.626604949418	0.65050833589	0.560206804114	0.624333817932	0.617945564273	0.712128218034	0.612294356781	0.64740533283	0.679024578074	0.725222163461	0.59789650604	0.621284545961	0.705617493358	0.588060201685	0.636645483577	0.570716132052	0.631068710284	0.619188434605	0.504762334614	0.501381975835	0.522157611699	0.501921669676	0.58777299393	0.600731788896	0.64648015562	0.521425576875	0.499433026971	0.483076768866	0.502414927455	0.68074735506	0.507755715648	0.456779263669	0.53832992445	0.471523458492	0.51776031225	0.526102773084	0.553560225223	0.502408114806	0.511808065762	0.511914050145	0.49333636114	0.618567397511	0.566988776761	0.483613199875	0.596718259941	0.538569836948	0.513586945048	0.49006654631	0.518941265971	0.530517405164	0.509025895558	0.567158082246	0.637614381613	0.586652844209	0.626058505009	0.543804955129	0.629697918661	0.572201817346	0.52876359269	0.533161529471	0.485174957541	0.546768739646	0.583847949749	0.668429874574	0.667456648234	0.598926555374	0.734306429092	0.71368269328	0.641898246013	0.604775649363	0.681445174046	0.695074552754	0.608088559587	0.664575349354	0.606151495171	0.661768967318	0.562280310963	0.558185979836	0.50535994277	0.60647041443	0.651434838716	0.658844744486	0.584359926795	0.638788401665	0.65980729703	0.636213368056	0.623750668271	0.630049021767	0.634673138274	0.556358700222	0.720997711514	0.498790413898	0.562851105422	0.622023946593	0.602737177607	0.541107065776	0.647720609602	0.587820889201	0.585878117883	0.720674027413	0.634108159478	0.596275387625	0.489126891442	0.551815077189	0.536160057678	0	0.493944746582	0.488822586131	0.507596904054	0.527809693348	0.6844282208	0.489812350717	0.53654956369	0.472887546072	0.506592371271	0.611851358877	0.518889233144	0.519318436861	0.521476262657	0.519504078422	0.520131276554	0.520008864737	0.528060491491	0.504903622932	0.486208472703	0.471493654173
