CS.011	L.011.M1	L.002.M1	CS.293	CS.295	CS.261	CS.094	CS.172	CS.098	CS.002	CS.037	L.033.M1	CS.243	CS.059	CS.007	CS.127	CS.154	CS.381	CS.056	CS.117	CS.305	CS.072	CS.334	CS.058	CS.368	CS.067	CS.122	CS.155	CS.118	CS.073	CS.213	CS.374	CS.236	CS.203	CS.375	CS.232	CS.128	CS.292	CS.380	CS.282	CS.205	CS.125	CS.041	CS.376	CS.126	CS.369	CS.254	CS.349	CS.178	CS.323	CS.385	CS.166	CS.182	CS.268	CS.386	CS.214	CS.348	CS.181	CS.147	CS.395	T.CS.076	T.CS.023	T.CS.052	TFS.024	T.CS.020	T.CS.028	T.CS.085	T.CS.048	T.CS.071	T.CS.057	T.CS.046	T.CS.014	T.CS.001	T.CS.072	T.CS.067	T.CS.159	T.CS.121	T.CS.118	T.CS.100	T.CS.120	T.CS.129	T.CS.126	T.CS.092	T.CS.123	T.CS.106	T.CS.177	T.CS.160	T.CS.104	T.CS.098	T.CS.153	CS.088	CS.237	CS.241	CS.103	CS.085	L.024.M1	CS.246	CS.356	CS.087	CS.242	CS.006	CS.238	CS.110	CS.082	L.034.M1	CS.044	CS.078	CS.347.0	CS.358	CS.311	CS.304	CS.228	CS.345.0	CS.338	CS.164	CS.187	CS.150	CS.165	CS.212	CS.188	CS.285	CS.202	CS.343	CS.339	CS.194	CS.321	CS.319	CS.080	CS.112	CS.163	CS.318	CS.322	CS.331	CS.361	CS.158	CS.393	CS.270	CS.390	CS.253	CS.262	CS.255	CS.370	CS.145	CS.326	T.CS.064	TFS.021	T.CS.008	TFS.027	T.CS.043	T.CS.061	T.CS.036	T.CS.026	T.CS.055	T.CS.066	TFS.022	T.CS.049	T.CS.031	TFS.020	T.CS.045	T.CS.095	T.CS.141	T.CS.151	T.CS.166	T.CS.152	T.CS.158	T.CS.109	T.CS.142	T.CS.157
CS.202	0.665845233644	0.639965119695	0.700911555468	0.65794602502	0.640354557462	0.636621345053	0.638949107739	0.609350693236	0.694606934042	0.6707838287	0.69235475205	0.588933817418	0.635445566936	0.647703533769	0.612385010568	0.575156876892	0.714561485672	0.624025149324	0.676709408754	0.622176861068	0.651519562947	0.615100905568	0.689074703083	0.624399934069	0.621923582099	0.662891375692	0.647629385399	0.672523571274	0.617348485264	0.658065667841	0.624748835641	0.641061772404	0.67547206228	0.622554810142	0.546807631242	0.634657668838	0.62108448035	0.633114668279	0.627341296056	0.64833750998	0.664727299884	0.629955988092	0.651187026157	0.619736600328	0.583140845341	0.679843656613	0.668168078637	0.659433818936	0.624025318666	0.653450791529	0.661000583357	0.665291486462	0.620971826045	0.670183948213	0.649862394692	0.563670891137	0.653770926421	0.681169318872	0.625070373314	0.663210199527	0.678937247137	0.634844717133	0.633420011307	0.647985859786	0.684019226895	0.614248823657	0.623105550175	0.619984761766	0.637681526899	0.619037395924	0.605514562785	0.647144473117	0.683479635613	0.632899088877	0.606875702701	0.689185171227	0.660813275449	0.647858000317	0.69860920895	0.638035023386	0.662475682082	0.62694034129	0.687912939124	0.613093423047	0.687617812268	0.664993863289	0.687744127155	0.674018254003	0.68620192549	0.669840674267	0.644043671526	0.631328876172	0.653583880084	0.64193534721	0.666144819336	0.664533079763	0.626499482472	0.607275147608	0.623139688864	0.625122499159	0.614741690605	0.649801395114	0.67082730667	0.66036473048	0.669034264967	0.585438959269	0.611585818116	0.645346212233	0.68985736999	0.630027017364	0.635508229298	0.637485512237	0.665545709936	0.661220125486	0.702330361182	0.627337496305	0.618170295077	0.615538117683	0.597277141838	0.587733863938	0.655147738254	0	0.650457881367	0.574391326302	0.701104849528	0.603585918129	0.652487517443	0.640392588269	0.618968573836	0.625188840036	0.645992295295	0.666075350278	0.664454940151	0.601152501834	0.640371804314	0.649588998445	0.660461313243	0.65743836401	0.66735343159	0.624302400393	0.64678999473	0.673956966439	0.623158299789	0.599505526406	0.630049021767	0.623220870934	0.582117940325	0.618535715857	0.605458687052	0.590585248737	0.664071458947	0.661980649481	0.655531301091	0.663603759036	0.659536593686	0.644858598246	0.600183440912	0.658508923644	0.614417968082	0.690541976496	0.644175008266	0.655974350681	0.61728111175	0.596499079382	0.644521473202	0.662787433113	0.632141664166	0.605442783729
CS.343	0.676628072077	0.625288155943	0.566700185491	0.674675160202	0.575460256519	0.650856605647	0.655395277987	0.638984744636	0.699677469387	0.656114242067	0.641716080154	0.652450087859	0.627117443931	0.656033203139	0.635200399663	0.565474016862	0.645954845482	0.610983748037	0.595505497487	0.655371996003	0.628672289376	0.641256849996	0.568168743222	0.597285916914	0.592551382175	0.638956329187	0.683211034794	0.600459101059	0.659456833568	0.665846728388	0.524332726757	0.545321760268	0.644404105624	0.61437403687	0.538961593012	0.626202825007	0.562995487235	0.58966707686	0.619218365474	0.495633828635	0.517393129484	0.507250710087	0.633129679963	0.502693152609	0.570490603616	0.65229982255	0.537414136833	0.564063633054	0.635985084335	0.522684054679	0.564655885719	0.595085955567	0.552343889806	0.590307889386	0.567309055271	0.558793472228	0.622788692082	0.561413932053	0.513891172051	0.575457274977	0.595485185922	0.734217737635	0.610725318201	0.594761354197	0.697462282148	0.615225630166	0.616354526624	0.617351655809	0.629992527415	0.608842425876	0.577551768559	0.639476551635	0.607765805653	0.641937395044	0.61977480967	0.710181804404	0.664934637681	0.565375392827	0.697288409908	0.621141902825	0.676972304017	0.615630411529	0.698863337797	0.598032020794	0.691569859131	0.671842114249	0.676391220363	0.686623816616	0.677029474776	0.684465610126	0.697829603893	0.564338089379	0.680811775233	0.651236546695	0.665510672213	0.664585080447	0.629083079882	0.629737228977	0.641930285381	0.62714828147	0.616720855959	0.631265087916	0.597037723491	0.673486019036	0.626004423801	0.617075835882	0.624260029926	0.584771577546	0.596400369883	0.641595881033	0.645085724825	0.615437087728	0.630305407414	0.578178172626	0.684450226764	0.533463427018	0.576327869047	0.605789794259	0.604495011516	0.597292454071	0.601521241037	0.650457881367	0	0.589956642984	0.556203206227	0.62978175214	0.498451358848	0.576579593107	0.612183658263	0.610102461515	0.47833167163	0.497338103126	0.575755004834	0.592706612016	0.593285180319	0.616145345727	0.547649847926	0.527908060292	0.646886460816	0.567538885048	0.521902951045	0.55646808384	0.588608433354	0.518167876262	0.636213368056	0.621944548727	0.594538794801	0.652753587519	0.613831940349	0.598404072428	0.659219864725	0.653730743525	0.623535822054	0.661540200691	0.669505122906	0.540666062452	0.627296950601	0.66778725955	0.632966779915	0.696063665426	0.65941753648	0.640654924991	0.600647041132	0.632820983971	0.627575659141	0.677515758584	0.651683843736	0.646769578828
CS.339	0.671838510562	0.622975591238	0.654380697792	0.661336971122	0.588420322166	0.642082717249	0.615543505847	0.611362749086	0.689343883326	0.678322920088	0.650463811568	0.587037578913	0.63361613293	0.640667692501	0.62510765387	0.583773684605	0.688581004855	0.61808538729	0.651591018374	0.639055492752	0.60271552264	0.632135167627	0.654019061561	0.620143855727	0.602707555982	0.659899702087	0.639875965648	0.648985784769	0.644229498971	0.624209022992	0.580989627766	0.616797209377	0.681561047746	0.590743343481	0.542272474317	0.641959304141	0.595484269387	0.636451429731	0.596395517932	0.593900450856	0.611747500548	0.579454384232	0.645553880494	0.573214717324	0.584557029029	0.665536812033	0.621238756343	0.624165048638	0.634400462887	0.601163426993	0.628379792188	0.645173338367	0.623248874457	0.675760296512	0.641546396582	0.568145312025	0.658994901184	0.639570929532	0.574235411692	0.644444846133	0.632764218721	0.683570210381	0.635514110984	0.608466413641	0.68260813197	0.608571245587	0.594317844879	0.612811760873	0.618738384845	0.630042683637	0.563941181212	0.634162386508	0.654463937147	0.642125800525	0.577566316923	0.707260087316	0.653209440793	0.624459529043	0.686265856327	0.619735282557	0.659936669125	0.603049740835	0.67674841863	0.589932894466	0.693777468218	0.66129839408	0.685794645696	0.674418754716	0.666502260273	0.677479141729	0.616199413654	0.633239860505	0.669340640047	0.651344907122	0.658266216946	0.63910587815	0.594495462613	0.62507065114	0.598072601589	0.606018403559	0.58737300585	0.619901212841	0.633456739453	0.674147161026	0.640749486119	0.580697723598	0.589785848289	0.624234711215	0.632776555702	0.615219112338	0.659229675311	0.626262616624	0.625916765855	0.636145258797	0.69733702455	0.577886956719	0.618304358219	0.622892131501	0.615444223568	0.579199931255	0.640636153659	0.574391326302	0.589956642984	0	0.635948056905	0.567579974271	0.58570991193	0.585476516182	0.622435198478	0.604720418006	0.581509906043	0.619968094912	0.646921810223	0.559613756014	0.630265458038	0.642327668099	0.606431228216	0.625938877094	0.652194522167	0.588757722225	0.614900910156	0.63147067388	0.60794158881	0.591546140462	0.60647041443	0.58999733683	0.585270046827	0.6042171181	0.599972086845	0.589276819816	0.662464477157	0.641335207335	0.64554760454	0.649925074879	0.650346492687	0.57856436652	0.619385285858	0.637325668662	0.59805162123	0.678954661106	0.634958245425	0.625469742271	0.623899003793	0.604268388898	0.620994865027	0.665162797346	0.614922549995	0.606206368168
CS.194	0.755786391839	0.716796302117	0.66890271868	0.763019583743	0.689281130061	0.744904334743	0.721033248542	0.711696559684	0.768949100578	0.722115966978	0.701943295624	0.733234210835	0.704945326044	0.740649872937	0.723213718306	0.653230967642	0.640996618848	0.704236434882	0.678893309495	0.716812202071	0.733600162496	0.728942544175	0.584939677727	0.661358215222	0.693800959597	0.603317825955	0.759201872277	0.686228126574	0.725979229996	0.745212646708	0.547701740918	0.605476935323	0.734205337118	0.70976567526	0.642576494741	0.724333449168	0.67424967731	0.645699243688	0.726303939213	0.567595599204	0.507861384942	0.5570387202	0.662191380162	0.601312390504	0.671321621697	0.619661288706	0.584609486984	0.642244432016	0.70332192715	0.617992528519	0.640803345225	0.622756593941	0.656484715534	0.680329761679	0.586770067515	0.64421104819	0.68953781447	0.617682854665	0.552774161102	0.658826023758	0.687678988194	0.691195689422	0.654659095001	0.696094182738	0.779826380236	0.678582432168	0.710757894735	0.693842648668	0.701479361548	0.607524578143	0.628540204252	0.740505548605	0.586947409713	0.736301162664	0.696717179466	0.793172241963	0.743970679672	0.652605304653	0.773887650814	0.710088117364	0.756049349963	0.715552119576	0.779019412584	0.698363735966	0.7827064725	0.751267181144	0.761492483456	0.786156450143	0.758012073184	0.768011633234	0.751119527204	0.643350312405	0.766123621092	0.735864072038	0.744270246016	0.750687496911	0.705773632589	0.659842786682	0.73070163949	0.725459241991	0.717102830365	0.706434294586	0.616147706215	0.757139879461	0.690952863652	0.706546404997	0.718638640578	0.608418026284	0.481102659605	0.710233659666	0.709806678836	0.661154457572	0.628088233825	0.653373226011	0.702730454998	0.615823802093	0.638914542458	0.637820351954	0.602489487822	0.639106254405	0.612019684917	0.701104849528	0.556203206227	0.635948056905	0	0.712241276174	0.600205987339	0.67905429885	0.631716243646	0.6742532832	0.553012384895	0.509208175665	0.647790493588	0.631127863618	0.639717867733	0.674254415783	0.574478584912	0.627261568442	0.591673272793	0.595115008702	0.620113945543	0.606785937606	0.676553186569	0.594808437015	0.720997711514	0.693900724822	0.660401649865	0.721035906987	0.714920661061	0.685472855757	0.758341242283	0.586611329282	0.70537379758	0.762896218668	0.756043707711	0.583169377232	0.710888103487	0.755034167896	0.717990278314	0.770902106029	0.730110033616	0.724835640685	0.723852458663	0.725806056678	0.734104692567	0.771462837454	0.72646567278	0.740682570958
CS.321	0.580129735735	0.529241419778	0.670803793674	0.528662795734	0.559506083773	0.518640259921	0.58887942626	0.542872794291	0.57436105276	0.616173501572	0.680606399504	0.561192951797	0.555620647937	0.572118138828	0.51596391915	0.522840356693	0.747240320691	0.536292408998	0.662600016828	0.560517086273	0.467699313569	0.540474489059	0.672046560605	0.602202505607	0.512574055885	0.749848984133	0.525503243142	0.570303847937	0.555597740686	0.598488399245	0.631256722556	0.638919692215	0.679890010623	0.459157026584	0.568276590564	0.569558084957	0.542467190135	0.615867625792	0.523026884411	0.650991959602	0.666798634374	0.626694323907	0.649466346531	0.635791527404	0.505710698232	0.741076804526	0.647965653628	0.628818073644	0.585834170226	0.616996617433	0.624064451012	0.685508697002	0.603369191038	0.672311123766	0.701656054403	0.606025041017	0.633713747981	0.624640110435	0.642782123558	0.651451180268	0.601624904919	0.732674636478	0.630785939149	0.520959190202	0.594935129855	0.543133094446	0.501611006228	0.55002463604	0.513898140943	0.695539965464	0.602686972859	0.547697951316	0.715737557681	0.544530353739	0.48339111165	0.618901272052	0.562605717427	0.603972722156	0.566622954408	0.533548944953	0.55511176905	0.495564131333	0.590844534286	0.514879052445	0.554908304774	0.550691835461	0.573248078314	0.53749568057	0.540085111802	0.589390169751	0.591116680117	0.642885537489	0.521338036756	0.590779018993	0.590961131654	0.543716715253	0.509211381954	0.661086793306	0.545868989268	0.520427280163	0.522878808736	0.538940600736	0.639378099637	0.581314262419	0.583105366764	0.514780162078	0.540026548312	0.671209565996	0.737508235451	0.551425552239	0.682459403827	0.597323228416	0.745704243483	0.619449073764	0.710437074119	0.590999201338	0.601518350107	0.636560756351	0.628855047983	0.582329323468	0.702364363417	0.603585918129	0.62978175214	0.567579974271	0.712241276174	0	0.620134117314	0.565171001872	0.62638222421	0.604594936312	0.604465072629	0.657438978311	0.580246923935	0.621484518886	0.62059250257	0.62998543697	0.651517265983	0.626140582357	0.711029336959	0.662652170436	0.607618354134	0.62859286643	0.540168400494	0.619334564783	0.50535994277	0.551597710867	0.527084715009	0.509978021477	0.49318719301	0.543137208927	0.571402447437	0.720454058434	0.536886196201	0.52282599401	0.538318739278	0.641289556575	0.533207804081	0.528566711777	0.503914820867	0.54834121646	0.52786553851	0.510256592694	0.491379923176	0.4986244074	0.470614782652	0.531568515651	0.527480165506	0.53331786873
CS.319	0.658732886551	0.614414251974	0.62248912794	0.682908745837	0.563416935732	0.648895764802	0.659633366241	0.659800216627	0.684143961202	0.633312030066	0.601571125	0.669453216098	0.639125447227	0.655489489214	0.638477794599	0.530037484796	0.651900413171	0.566295372772	0.546371064309	0.643020023318	0.616583580882	0.634943765426	0.510133917142	0.562876291104	0.567114226274	0.649036641977	0.696359645074	0.539202090327	0.660101977952	0.66823436773	0.498478468097	0.542498044322	0.646009901315	0.593757383647	0.558872824952	0.618520257819	0.503227974299	0.569934119689	0.587438195641	0.482596634283	0.532529397739	0.480528869595	0.607680920997	0.473592180107	0.556233224994	0.613091992725	0.512834481736	0.489014263044	0.613582778838	0.458512542355	0.487500252952	0.538810595249	0.49902937907	0.601375608485	0.604762268029	0.535589405594	0.548912244392	0.516156343001	0.504378723901	0.539006652597	0.572941991426	0.719296007844	0.564583149059	0.590358475611	0.711935198379	0.569253208521	0.616597292696	0.607555667568	0.604687434033	0.596677846399	0.542926341455	0.617580852018	0.5955974429	0.620270286803	0.619053952987	0.690503181061	0.623520030218	0.530137722553	0.675512313268	0.613215436871	0.658677548244	0.58829203691	0.67484678351	0.600245040836	0.693906015093	0.663017819591	0.66025779276	0.683105675957	0.682133957325	0.686742412414	0.687367622862	0.58584407278	0.671079997262	0.643909220728	0.647863802343	0.684672809926	0.597129789453	0.645108699449	0.653992479995	0.622930229573	0.632663431088	0.633464931971	0.619746044782	0.654470181827	0.615783398069	0.618601777271	0.634315394666	0.596766109365	0.582274871162	0.632756083177	0.627382201445	0.630464537075	0.64076708324	0.561106212167	0.702148822606	0.489751536879	0.561551601323	0.623525387259	0.595217767817	0.570736155448	0.583956103705	0.652487517443	0.498451358848	0.58570991193	0.600205987339	0.620134117314	0	0.590141121621	0.585768662214	0.620833078956	0.432685998575	0.501781606667	0.520434369041	0.563718726667	0.61012351238	0.628970403798	0.519682672025	0.514732057252	0.654587884029	0.528655149612	0.506622293875	0.497239731906	0.517463999687	0.508426523812	0.630047111925	0.649833622544	0.588520786444	0.619133062786	0.638708160988	0.540430859614	0.664757266388	0.663899862822	0.647238550976	0.675634011065	0.650572527663	0.518104149132	0.636539325832	0.660730739271	0.642151927807	0.692335275262	0.671656865116	0.644190318607	0.615121218305	0.642056449922	0.628998402636	0.665554560072	0.658504085852	0.680282750651
CS.080	0.600580860482	0.582284946899	0.625918486233	0.639004085708	0.615056433144	0.605505609708	0.613716720355	0.549947465411	0.597440707781	0.554946905397	0.625870687509	0.605166703903	0.591199344684	0.575371028173	0.608558425232	0.545400123237	0.666267053902	0.551600304174	0.608558956159	0.555266999748	0.582633528639	0.582544603767	0.632563292515	0.533752556564	0.579927521911	0.647311023272	0.569640772624	0.59746678503	0.513987760164	0.561716424271	0.616542134244	0.607189833184	0.627507558801	0.597430355328	0.586209600685	0.549015359309	0.582581636193	0.542665935584	0.586765633552	0.612756478426	0.652316304351	0.59674567588	0.519354458071	0.585989583956	0.564286565927	0.641869395079	0.602678292159	0.571530635889	0.603835675232	0.583873445806	0.585931551837	0.621367373627	0.576183324903	0.593642361431	0.636901356075	0.598408263104	0.592931177155	0.573823195481	0.577667675045	0.593618585237	0.598156330901	0.730112564626	0.595078886608	0.557206631639	0.63337994477	0.602997658486	0.579617665471	0.592976423816	0.596609980686	0.638472666241	0.587385810843	0.596164175649	0.662914771084	0.589724148895	0.56435101936	0.646651264849	0.636860401503	0.591774692826	0.63844064401	0.583258800992	0.638831780074	0.588041387264	0.642659285578	0.58122037722	0.660600619573	0.629647074706	0.633883898039	0.624291532351	0.630757090983	0.614618648805	0.624671800878	0.548038720526	0.600541958842	0.552408701901	0.532529811872	0.629101971877	0.581491698803	0.654038109968	0.576736044394	0.588929874905	0.535251787084	0.582155597895	0.563685159592	0.575009580827	0.593143497398	0.551277834416	0.576796711821	0.575545529841	0.686884714311	0.571664888611	0.640772264803	0.556121153312	0.653070431962	0.596779908066	0.629171312451	0.558562768395	0.55153922263	0.603747038526	0.636442993953	0.628640219274	0.614295602872	0.640392588269	0.576579593107	0.585476516182	0.67905429885	0.565171001872	0.590141121621	0	0.533698194404	0.545572698035	0.576000184174	0.604405404277	0.575544052353	0.613468673184	0.543563757889	0.623273344208	0.586297464869	0.583282371439	0.661719270709	0.597690966429	0.563123518603	0.586020947658	0.583395887566	0.560590619421	0.584359926795	0.578308568073	0.617465446267	0.622844668601	0.59042348563	0.600410224421	0.574004480164	0.684138960946	0.592881468816	0.604796648791	0.610286289173	0.613064578925	0.586035251659	0.60103514135	0.584113882366	0.638984340022	0.634764907948	0.620759801936	0.59609838873	0.585483640396	0.595856949336	0.63189817617	0.638637147587	0.594960763999
CS.112	0.62859109864	0.610672221374	0.630579140837	0.680373245017	0.617444944911	0.649687824802	0.636177635468	0.535602029024	0.654325403681	0.53746100743	0.585505176461	0.623095301277	0.590938377984	0.611985549693	0.639670000518	0.578667928985	0.602763348083	0.602255127674	0.561197555801	0.544995776403	0.650250754849	0.6233693634	0.577770904102	0.514475687442	0.608064391565	0.599662184083	0.57376034738	0.624506450066	0.556604978303	0.567921857311	0.554260882744	0.575283462832	0.593547016318	0.639985081015	0.583203573717	0.562722125921	0.5966408501	0.515246683125	0.642188461049	0.587402726693	0.630305417872	0.589463221021	0.522271536782	0.56858087459	0.613218184447	0.579149439339	0.584395408073	0.613795991525	0.603317341339	0.610531135056	0.602130647501	0.604450805568	0.598013943022	0.589624910505	0.634627468564	0.604902121065	0.610648919013	0.584056059237	0.583211319913	0.580761872955	0.638083602826	0.687438354922	0.605890425919	0.615216197039	0.682061799778	0.635174661667	0.631445882799	0.620766074859	0.658432849549	0.631396456216	0.58273799293	0.607086504514	0.596789564665	0.648452087343	0.632107490703	0.678773250949	0.662808117887	0.615546934675	0.658723726577	0.637756402903	0.656537463184	0.654217937359	0.677173701635	0.640725272023	0.704270290273	0.66019946774	0.682185806963	0.683515581266	0.661090929605	0.642700977785	0.647359651932	0.521679589725	0.652589699919	0.550445169897	0.558779751915	0.675180269155	0.621176728083	0.643632807728	0.600797061852	0.621289319272	0.57606559044	0.611461341	0.532749613173	0.580842581139	0.589079259089	0.592801001836	0.61567515595	0.593657361337	0.6421894083	0.569732093109	0.613501992725	0.523800496145	0.604809521553	0.556770903446	0.581867781581	0.568114944262	0.545607797493	0.590758326786	0.643084472373	0.641474590604	0.594379834984	0.618968573836	0.612183658263	0.622435198478	0.631716243646	0.62638222421	0.585768662214	0.533698194404	0	0.51199368733	0.557786818604	0.586176069406	0.579509044864	0.585387118862	0.483595846201	0.582852677132	0.555134733644	0.613470154889	0.62407966209	0.586887075976	0.582320649056	0.587142391692	0.61240436264	0.586351962662	0.634673138274	0.643305965582	0.625343707649	0.64284488086	0.653333821763	0.638732885665	0.613880592371	0.624915929767	0.628315533621	0.672440608983	0.677771922527	0.615296705327	0.61302271515	0.664324535484	0.630634036196	0.678099739856	0.657824611475	0.666215265068	0.64590169481	0.627652503842	0.654006289296	0.677684382269	0.678036317809	0.633476241127
CS.163	0.614671155925	0.619658703346	0.666151586056	0.686493231134	0.629630819502	0.663268758166	0.64160218117	0.546491194019	0.676045422133	0.581083598544	0.626592586088	0.619345830093	0.622553323219	0.64788148547	0.650674663718	0.590380015515	0.652499583988	0.605336683381	0.581883184005	0.577130952772	0.6412722074	0.618094924691	0.639519911238	0.543343144318	0.607363085695	0.631188251884	0.591341350758	0.644688986815	0.558300976578	0.595648209941	0.60649410174	0.605204452473	0.585121529404	0.626909659225	0.58861685022	0.547164237833	0.621515016322	0.561792092003	0.658308705623	0.606385493289	0.638072943171	0.592245890882	0.570525047478	0.580676253435	0.609283521587	0.613779496597	0.624858894758	0.618901195218	0.626419486413	0.617996216531	0.60093981914	0.652778658026	0.608093214058	0.61521400144	0.652283985477	0.589416765886	0.631311395788	0.593108891978	0.592936268801	0.614585024132	0.649956306029	0.674162333445	0.628176665477	0.62703525001	0.68525166868	0.62432247488	0.624731491758	0.608953042232	0.650220569049	0.659644411397	0.602374717784	0.611880887859	0.650143834934	0.630243118584	0.626866215153	0.688614455021	0.65638033649	0.631567383863	0.669558596753	0.628557463648	0.662711123048	0.631802380602	0.67402824642	0.633819008086	0.710408219561	0.678912750982	0.683932120149	0.67894822845	0.675816875644	0.647853460037	0.636453501839	0.501388565908	0.669450132728	0.576366962249	0.578925511198	0.675735066507	0.60553678192	0.634176761987	0.576296899199	0.627869755957	0.57586426007	0.612357363893	0.576861425278	0.578019774242	0.622196584407	0.580466942579	0.619375754874	0.589616749481	0.669377351703	0.583830535076	0.61778801344	0.508346791492	0.598058815299	0.590453178064	0.537455243639	0.561480923949	0.586143916558	0.590132366133	0.620394126385	0.614814646128	0.57024652525	0.625188840036	0.610102461515	0.604720418006	0.6742532832	0.604594936312	0.620833078956	0.545572698035	0.51199368733	0	0.586673331388	0.622273850099	0.608743059996	0.582636502366	0.534858155074	0.60564063605	0.6156300796	0.615216997097	0.619140693268	0.642899985722	0.614077230166	0.61024743796	0.604352741943	0.597408348925	0.651434838716	0.643239428597	0.648652716245	0.651817127606	0.645373246273	0.642068357918	0.606772845108	0.673706623173	0.643146703264	0.654860590603	0.668343410475	0.632681178728	0.6389515394	0.671374367568	0.621113804709	0.691185821605	0.685638704445	0.670444902124	0.637017047003	0.620700257702	0.644745040373	0.676664214554	0.6743076515	0.644424120741
CS.318	0.668166429551	0.611988605332	0.628738905138	0.686395614715	0.569258694124	0.652424802453	0.65970920425	0.635846177193	0.687776215423	0.630935443127	0.623036644657	0.666309907656	0.631064070685	0.639796679328	0.638356846166	0.521713054443	0.652424175588	0.571555460508	0.561897986495	0.640986398467	0.613467991425	0.633377191536	0.479923313302	0.57241397988	0.565480379192	0.631798898843	0.675601289663	0.548791298947	0.667930835405	0.664122231271	0.475984179887	0.517881888762	0.638715037717	0.597573750913	0.574777686571	0.601669380598	0.531414230607	0.544100367129	0.603159342984	0.443730217451	0.488963710088	0.484210757331	0.607394388372	0.487000541547	0.560276583102	0.578907300966	0.499013299466	0.510922458672	0.607802789819	0.47376824118	0.504809819393	0.540577861267	0.502840449056	0.591997082262	0.604691729908	0.547088382094	0.574228143864	0.514205490984	0.493751645263	0.555953481677	0.574544480706	0.703238412475	0.542545778607	0.59432860038	0.707022252313	0.580029952394	0.597225494835	0.597251027957	0.585774498056	0.60532429899	0.526950264625	0.597951643528	0.549033222077	0.62655740822	0.593654990972	0.697735689371	0.63865031223	0.528579777499	0.68187572893	0.622233262621	0.656817434231	0.605475836379	0.67747937509	0.60132864802	0.695765668926	0.67786919105	0.670356037701	0.68451817254	0.671750073509	0.677550822141	0.692769249083	0.559483872429	0.680638550333	0.641615310205	0.64098597681	0.686326521581	0.611593370608	0.645857377695	0.64094693218	0.638233062326	0.623383836132	0.64231337814	0.591255220967	0.646857331085	0.609123012161	0.604424346034	0.62415909191	0.577781270487	0.56023860063	0.62102196568	0.630129534987	0.616819066268	0.630753540979	0.543433779402	0.688504152776	0.466376410021	0.554874603718	0.60953474618	0.605319121043	0.591613440542	0.54838012595	0.645992295295	0.47833167163	0.581509906043	0.553012384895	0.604465072629	0.432685998575	0.576000184174	0.557786818604	0.586673331388	0	0.462201104679	0.50860893808	0.569852263095	0.576904477698	0.623283933419	0.501878701101	0.509685830979	0.622754627166	0.551869300722	0.506888640674	0.520182541581	0.543066765207	0.515482305307	0.623750668271	0.624289440803	0.57362861023	0.621537590351	0.644660514984	0.569837033573	0.654382210019	0.629170618078	0.624548337568	0.669485904404	0.652284732002	0.520449078225	0.64024162722	0.647791115028	0.627780368333	0.690587949242	0.6841832153	0.649949519095	0.619847217307	0.630437826499	0.624357654102	0.661553804669	0.65870268842	0.66902103327
CS.322	0.700491422979	0.657533497019	0.624896649371	0.709547266041	0.617607311378	0.676978940658	0.685140244369	0.664394902586	0.706928681571	0.633464592478	0.643003916194	0.671318003434	0.645131060686	0.656316211251	0.662264751486	0.560839040258	0.641784681072	0.609611324999	0.586511324371	0.669912049655	0.670701123776	0.66230324844	0.502786009396	0.583331655052	0.614598762436	0.610352663393	0.713069641686	0.615979614475	0.681998615823	0.69837806357	0.514616395468	0.543494405572	0.668661411259	0.633008636918	0.581582010259	0.632526443548	0.550594415454	0.56419129984	0.648819477104	0.504767368351	0.534328929119	0.514226924329	0.616793695597	0.505884470171	0.60335952873	0.552631301905	0.498252180146	0.542859707029	0.586283247779	0.515996110931	0.53588714877	0.537927203324	0.545694755159	0.580350588417	0.606374745721	0.573007425234	0.604174480422	0.52793599338	0.496228949835	0.553376112034	0.614083875593	0.70877252673	0.595080922706	0.614333875707	0.731095993633	0.629327894107	0.645165783621	0.631501912756	0.651882876387	0.591021684577	0.565387816943	0.657743859037	0.549726488531	0.653893081079	0.639563958003	0.725880256758	0.674339263744	0.588361812389	0.691933253921	0.634383973953	0.686382906088	0.65434052868	0.711910842195	0.638497043484	0.727502337262	0.691628857218	0.699857100408	0.713400000442	0.704337777357	0.703702322559	0.703874520653	0.582805150788	0.719887109394	0.672884931835	0.671441283409	0.706176321161	0.653618803032	0.651135219058	0.675674540146	0.669768428621	0.662373185205	0.665241448968	0.566002183684	0.680747097874	0.631608353645	0.651477513432	0.668362699441	0.555490790302	0.574903719645	0.650862135311	0.670564795565	0.621777396939	0.628055091903	0.559506166892	0.695158036844	0.508522763022	0.572355708067	0.624417839682	0.614798607098	0.600762396891	0.583709864568	0.666075350278	0.497338103126	0.619968094912	0.509208175665	0.657438978311	0.501781606667	0.604405404277	0.586176069406	0.622273850099	0.462201104679	0	0.557613418944	0.57982121521	0.620675960369	0.611257732434	0.497355021019	0.550157713108	0.603788906862	0.548990385926	0.50792766541	0.504125084644	0.570393783839	0.543620907814	0.65980729703	0.63651389832	0.605889892652	0.64871657658	0.65565489896	0.610763123723	0.69758922684	0.625990729848	0.667456914839	0.699440015429	0.687665404851	0.538605479312	0.649056229725	0.688299030707	0.674875276261	0.713853537999	0.692192918226	0.668526833803	0.660130289245	0.672142166621	0.66835163312	0.706895361496	0.670041077951	0.693103476387
