L.022.M1	CS.277	CS.106	CS.263	CS.001	CS.108	CS.086	CS.260	CS.035	CS.243	CS.084	CS.007	CS.245	CS.099	CS.314	CS.065	CS.335	CS.127	CS.229	CS.365	CS.067	CS.062	CS.171	CS.287	CS.290	CS.230	CS.377	CS.042	CS.155	CS.341	CS.378	CS.126	CS.128	CS.292	CS.213	CS.136	CS.125	CS.236	CS.041	CS.205	CS.302	CS.374	CS.203	CS.380	CS.224	CS.359	CS.214	CS.148	CS.147	CS.395	CS.166	CS.177	CS.254	CS.369	CS.389	CS.385	CS.386	CS.348	CS.181	CS.268	T.CS.059	T.CS.034	T.CS.058	T.CS.001	T.CS.069	T.CS.041	T.CS.042	T.CS.080	T.CS.007	T.CS.076	T.CS.046	T.CS.038	T.CS.028	T.CS.085	T.CS.056	T.CS.117	T.CS.167	T.CS.122	T.CS.123	T.CS.097	T.CS.098	T.CS.100	T.CS.126	T.CS.124	T.CS.131	T.CS.119	T.CS.180	T.CS.159	T.CS.134	T.CS.120	CS.356	CS.110	CS.085	CS.082	CS.087	CS.238	CS.015	CS.088	CS.241	CS.242	CS.246	L.034.M1	CS.006	L.024.M1	CS.103	CS.191	CS.347.0	CS.150	CS.189	CS.234	CS.078	CS.363	CS.187	CS.113	CS.346	CS.358	CS.345.0	CS.151	CS.165	CS.387	CS.361	CS.321	CS.227	CS.331	CS.223	CS.158	CS.318	CS.319	CS.194	CS.152	CS.112	CS.339	CS.202	CS.343	CS.322	CS.255	CS.326	CS.390	CS.370	CS.253	CS.270	CS.393	CS.145	CS.262	T.CS.043	T.CS.055	T.CS.008	T.CS.031	T.CS.036	T.CS.064	TFS.022	T.CS.026	TFS.025	T.CS.045	T.CS.061	TFS.021	T.CS.066	T.CS.049	TFS.027	T.CS.151	T.CS.141	T.CS.166	T.CS.142	T.CS.158	T.CS.095	T.CS.157	T.CS.109	T.CS.152
T.CS.043	0.610951910913	0.548458606343	0.607313353817	0.574286272534	0.620593353502	0.66646115203	0.602504400328	0.620662342198	0.556418901102	0.563200873711	0.623291115371	0.549707025935	0.549394721371	0.595394338363	0.568254163581	0.608602604401	0.730446752212	0.522530178872	0.629156471201	0.511144721805	0.732141569835	0.548557470696	0.587948092653	0.63102968857	0.641284053115	0.676321954602	0.664028535632	0.59952596441	0.574488466766	0.605015867977	0.683325401867	0.500815008865	0.590296169524	0.635842646045	0.680486172011	0.617721549504	0.644043084877	0.699093928922	0.645576235397	0.674539607268	0.681495417226	0.666364997592	0.509069493887	0.51358514462	0.740495440691	0.726302281938	0.61726793605	0.66748587544	0.655447385521	0.642419059215	0.677617335377	0.670562209735	0.6598256459	0.749679567255	0.644680632484	0.655964690521	0.706129230722	0.634553468068	0.638062460292	0.68512824296	0.632887435037	0.466430809046	0.550610845435	0.685347396154	0.499717311603	0.519437553972	0.497120999274	0.548560525194	0.592288759785	0.554012750864	0.588794342832	0.609763372105	0.538721409999	0.463302977677	0.590344911198	0.542168037911	0.499374520592	0.487778873934	0.507288950383	0.518756799732	0.53261039503	0.550164306485	0.517404081822	0.568169049285	0.530453659377	0.643324231955	0.606880575798	0.628451371542	0.479032185952	0.523780222097	0.661083659907	0.646839651395	0.596961848875	0.591736530197	0.546376849768	0.575859485228	0.564557937483	0.624042845741	0.567221708734	0.489134545198	0.551106756679	0.584945965351	0.548364152211	0.548242215818	0.615749517628	0.458424582876	0.678004120334	0.606472132216	0.641120113431	0.669144888197	0.562064829471	0.627227948529	0.63917629892	0.542182181594	0.732959202607	0.746811178672	0.737106283802	0.594780931253	0.635998849702	0.565807066835	0.638850487751	0.49318719301	0.761892146696	0.608063848131	0.628331911693	0.63652571055	0.644660514984	0.638708160988	0.714920661061	0.535318142218	0.653333821763	0.599972086845	0.605458687052	0.613831940349	0.65565489896	0.612332106612	0.617076610448	0.637714745243	0.643365633198	0.728603206493	0.663472552792	0.648951143432	0.571647315612	0.654499597209	0	0.488048832548	0.50399028044	0.506452186234	0.583291357638	0.507596904054	0.503817126063	0.681298290553	0.517230463396	0.50053887827	0.534421543336	0.535801616421	0.509848519653	0.61112422056	0.481279430404	0.48256564296	0.503225843281	0.470998818687	0.481840128531	0.491339325252	0.523191832044	0.507825885978	0.531594098913	0.493056451474
T.CS.055	0.60146759115	0.552531310198	0.595176629949	0.5458606773	0.577531245963	0.621592454437	0.58711156902	0.601777835082	0.576229916307	0.558398356328	0.598172851204	0.538931397269	0.552461584437	0.556356185403	0.546292492734	0.596887085855	0.744763971115	0.555140604905	0.620315354938	0.539163267345	0.729614612141	0.558893839483	0.608289225458	0.625926548877	0.648532915215	0.685125082235	0.647217035638	0.625568915432	0.577305908648	0.634980362189	0.694981154016	0.551704065838	0.575300975819	0.607240864108	0.672085448651	0.60961338009	0.622652508218	0.688118988138	0.631431634839	0.658106998764	0.707423099434	0.651380562117	0.556806910013	0.555505904587	0.735955329739	0.710540112392	0.625630599244	0.649520991457	0.632883843538	0.649328288984	0.676124640548	0.656973713465	0.642048531493	0.726948126932	0.641454962145	0.635998378147	0.682752401541	0.609814490652	0.597371305818	0.649340947735	0.622352431196	0.498663500122	0.534133399209	0.654303129244	0.551980885967	0.543407956034	0.526977010805	0.581256217194	0.605828996696	0.568540684408	0.565996093484	0.581135582516	0.548767163333	0.489620797771	0.586963562949	0.520081791039	0.480016063348	0.524403319098	0.514362902446	0.554641024972	0.544898056281	0.58356572081	0.53257339311	0.564584767628	0.541487509461	0.58925965532	0.596215312175	0.609107338558	0.530883814387	0.522344913179	0.669393706524	0.620541425818	0.59096447746	0.60706281438	0.578689878166	0.569638924128	0.549472003897	0.614568952905	0.533742341333	0.53865462646	0.55971758335	0.529147623793	0.511671297965	0.540683722599	0.595735693271	0.545106766618	0.692037272303	0.592315678054	0.636845002242	0.676311360205	0.552883695948	0.613275086396	0.599656255365	0.552861529566	0.731504239728	0.737475891224	0.751593462824	0.631364333974	0.653406665412	0.569783005319	0.641365473553	0.536886196201	0.75791113463	0.588694563292	0.621269813295	0.632050986099	0.624548337568	0.647238550976	0.70537379758	0.527072463065	0.628315533621	0.64554760454	0.655531301091	0.623535822054	0.667456914839	0.602757329556	0.606447148412	0.628607604692	0.621808353966	0.734275239537	0.634411280554	0.658635041913	0.573296149036	0.631067850687	0.488048832548	0	0.568668507967	0.520889523316	0.553515536924	0.489126891442	0.519679016272	0.680714258043	0.559765698775	0.547163829627	0.585306264903	0.551497497201	0.496830079314	0.612126009384	0.522501161548	0.4887545359	0.516788125448	0.506389189537	0.52801015288	0.510701424235	0.537836889649	0.54366304837	0.521841646445	0.528946542936
T.CS.008	0.67118688274	0.570907884875	0.657126561334	0.618058929726	0.691342967162	0.734897893353	0.658558078573	0.567658933388	0.618030642288	0.613645284648	0.663916724868	0.571738839604	0.533892113095	0.658941824956	0.573905113431	0.579415704696	0.677469115834	0.535322273716	0.577155931414	0.539726270014	0.697084746073	0.611707404893	0.627436702622	0.624255490034	0.594062445047	0.613903865157	0.668382186281	0.576515314748	0.566907096676	0.573500425375	0.673698410203	0.502327013271	0.581576016325	0.639712222671	0.616141728541	0.638813943981	0.590255116188	0.717149569777	0.621965249892	0.616164894054	0.629721980459	0.633315165068	0.519069414935	0.520021987083	0.706861373072	0.699937463981	0.605154199497	0.662403028019	0.611061162198	0.654761319813	0.662376054352	0.641682690538	0.617809014315	0.724854738975	0.615993218	0.635897919645	0.681121822273	0.626563127267	0.624634697919	0.703427143586	0.669951126791	0.522222029864	0.565908065448	0.634915538195	0.480825810189	0.520280194317	0.569178122641	0.520254558273	0.56146653479	0.579949094842	0.543901508233	0.665223803191	0.523915538832	0.527508124282	0.61624289693	0.589451455997	0.577473668368	0.540438609859	0.539314374534	0.605675946905	0.618877956732	0.632429026073	0.564770732421	0.627430538028	0.583563277007	0.696513402304	0.65705408638	0.688509282799	0.527460017165	0.539427430218	0.608599584705	0.655788323394	0.653183868373	0.668973373483	0.586397399489	0.623667637277	0.626166089067	0.629072774347	0.615823950269	0.556625627708	0.596728206638	0.602537233708	0.589099285816	0.623676439547	0.667777160254	0.549296315067	0.648502906739	0.622677463468	0.660682775557	0.65661907491	0.553108297283	0.592121774186	0.591243741074	0.55024890226	0.720162362911	0.683400244982	0.720349533337	0.611347264875	0.598587292927	0.517868929461	0.588927935609	0.527084715009	0.719257921355	0.615342888606	0.615982441647	0.652846363288	0.57362861023	0.588520786444	0.660401649865	0.556414743742	0.625343707649	0.585270046827	0.582117940325	0.594538794801	0.605889892652	0.618391919682	0.611913373117	0.637903369223	0.606605779884	0.721114425489	0.639944136798	0.62624371415	0.518681641392	0.588559134711	0.50399028044	0.568668507967	0	0.526031821167	0.650079545319	0.53654956369	0.588921501334	0.65888888191	0.454670694065	0.491788629682	0.479963322137	0.523350488419	0.623498225619	0.558495568702	0.467666288808	0.537256172307	0.553242446272	0.550368494428	0.542789806099	0.553872057552	0.622091729066	0.579488126743	0.624630023837	0.542430479985
T.CS.031	0.603459124291	0.532866576379	0.595251888558	0.564983425303	0.608618462787	0.644496561173	0.595619608403	0.603386472479	0.563545502311	0.567615889566	0.587047124815	0.526599032163	0.52619114946	0.575748137173	0.553624439975	0.593641802404	0.713821936542	0.541720084954	0.624577926322	0.548269816588	0.712209684203	0.538263267517	0.599442870733	0.626769797928	0.640292000874	0.69311852185	0.665744400256	0.591768065267	0.574683588817	0.628138413845	0.655883364406	0.524513726527	0.583621726925	0.616789291402	0.654948581218	0.615591315968	0.630021379171	0.709307369169	0.630461820086	0.663276839507	0.69423634677	0.631565752637	0.531883609299	0.540242043721	0.73296485776	0.726382911055	0.599611245014	0.656433876791	0.625863009605	0.630228522802	0.665653668136	0.653433076428	0.617998376008	0.717447352188	0.623020819627	0.638468857005	0.661934864943	0.622976820471	0.614663123843	0.656017790212	0.601340769869	0.507221700854	0.526797240026	0.653366595531	0.537887508272	0.513742938593	0.518425811059	0.542987285976	0.604195297628	0.567728154705	0.580938852201	0.58912800717	0.524926860369	0.506329411478	0.581547285503	0.532862182706	0.513788313096	0.506431532538	0.523807620348	0.546178501251	0.589707460858	0.585306745719	0.537517262151	0.548859974624	0.548171365487	0.605063617248	0.598821945512	0.607510509968	0.498120103341	0.527669780802	0.658593321276	0.636714649289	0.576076530035	0.60258439661	0.59477965015	0.554520735472	0.610535523405	0.619065230673	0.548067507547	0.503393335801	0.552290404761	0.549894585744	0.532336957651	0.55857965953	0.584614467371	0.523276374299	0.645848059723	0.597259791765	0.622654796659	0.66340966967	0.563227038318	0.622559512961	0.615331333628	0.499471151206	0.727037517099	0.724203319449	0.738734536528	0.596878685774	0.64220036723	0.537866458413	0.634717786072	0.533207804081	0.758617338963	0.582504045464	0.638668130325	0.621757600944	0.64024162722	0.636539325832	0.710888103487	0.512865466753	0.61302271515	0.619385285858	0.600183440912	0.627296950601	0.649056229725	0.594111712375	0.59858144549	0.623723114867	0.620801849096	0.713504716237	0.638809786035	0.636995438986	0.559212313283	0.613061705	0.506452186234	0.520889523316	0.526031821167	0	0.56161058698	0.493944746582	0.526268891405	0.66462517938	0.534063305001	0.521954537261	0.556043881371	0.51038546795	0.528382723554	0.595953337911	0.497720952828	0.523648491345	0.537184178935	0.521724880913	0.54401204269	0.516906032086	0.546255589816	0.540431065538	0.552726180748	0.499850790434
T.CS.036	0.539305326347	0.547844955518	0.52880975065	0.553996460002	0.54570337512	0.532379150975	0.546538874948	0.629487665467	0.567733467329	0.567759968746	0.512705726273	0.591500324277	0.608812889953	0.544506234598	0.552491121539	0.628210217889	0.75730896165	0.585144868751	0.653178319499	0.56675153472	0.729931947476	0.561042664644	0.568342286064	0.615144260611	0.653199827329	0.685363173126	0.641550143998	0.656864228436	0.580047926866	0.683089172775	0.64504869069	0.579540252095	0.596122397035	0.579614922297	0.6834204301	0.607232738005	0.649350008573	0.670238774415	0.639991681544	0.715262898703	0.71609836957	0.64068919635	0.599380701557	0.586104465599	0.745385720093	0.704304469015	0.648855615316	0.684280198341	0.657241628873	0.63701256944	0.682202813514	0.684428238091	0.645179198521	0.703618046909	0.634543087109	0.637613446695	0.68416934252	0.593189163544	0.611901418657	0.639634406706	0.549552370484	0.570177033038	0.569452310633	0.699306320896	0.589870979481	0.556987737913	0.554913056091	0.64482527429	0.64495284189	0.575515234094	0.602728299943	0.558465111815	0.582372433338	0.572836583956	0.594077650455	0.554396978883	0.535364365011	0.550200655884	0.569938958861	0.547492548872	0.568458454684	0.564420300673	0.561614760139	0.522332781173	0.56573526301	0.535400394063	0.535394123531	0.543636413411	0.577982808979	0.566962424407	0.701457840565	0.613422213574	0.50952469803	0.531869362809	0.60547688522	0.546972773901	0.615628606104	0.657128539784	0.574387459375	0.536555657163	0.557986096538	0.580096785083	0.550329470976	0.579242879333	0.547760304961	0.549759968758	0.674942464015	0.559381044173	0.597032927823	0.648703892063	0.633397618825	0.649397608871	0.627940963057	0.595574204503	0.707346712145	0.759561286507	0.737368615649	0.60606635177	0.706555740167	0.609253073918	0.680316041214	0.571402447437	0.761555087182	0.571531054954	0.645496554679	0.604393639319	0.654382210019	0.664757266388	0.758341242283	0.549933964847	0.613880592371	0.662464477157	0.664071458947	0.659219864725	0.69758922684	0.589132581154	0.610550265034	0.646541600588	0.653671846735	0.705963139587	0.655299746234	0.659291401059	0.617836290581	0.65024813326	0.583291357638	0.553515536924	0.650079545319	0.56161058698	0	0.551815077189	0.547958277649	0.68921853085	0.644883964205	0.605727564717	0.632774142448	0.617280144204	0.538179532125	0.6429683286	0.606298862555	0.579341762354	0.596632008522	0.568553445593	0.621637117832	0.551645013609	0.546031648505	0.568134302048	0.540872015036	0.550323037473
T.CS.064	0.578522780656	0.52759099807	0.591499807316	0.525840124885	0.593839307725	0.632346042665	0.565368842618	0.604543651466	0.552642297014	0.555467503602	0.590242180563	0.500098085443	0.54141794112	0.55387672997	0.54807771045	0.576022129679	0.727281371076	0.534683902912	0.613327131621	0.505784347442	0.737101811957	0.53359070331	0.593179623805	0.608256684119	0.63699377192	0.692421862327	0.65025876151	0.615089255334	0.541579786701	0.628789963546	0.684054719092	0.485245070097	0.54740850556	0.579026663304	0.666169636617	0.621150988828	0.633147525914	0.699792704779	0.646518130396	0.672956164083	0.710780234667	0.65050833589	0.510195632578	0.474730195394	0.757265160945	0.705617493358	0.619188434605	0.657745506629	0.624333817932	0.620958244843	0.645780739077	0.64740533283	0.612294356781	0.725222163461	0.631068710284	0.621284545961	0.679024578074	0.589441235189	0.604091374301	0.636645483577	0.59429176747	0.502182878917	0.507755715648	0.68074735506	0.523538586363	0.503044276476	0.502414927455	0.555146415141	0.58777299393	0.522157611699	0.57899234164	0.581230566346	0.499433026971	0.483324844356	0.573114857596	0.513586945048	0.483613199875	0.49006654631	0.486201139497	0.519453837299	0.549448136228	0.5567184145	0.491264877834	0.508342899843	0.507305360325	0.598921670872	0.567457723962	0.577539235636	0.507004634211	0.49333636114	0.692306259424	0.626058505009	0.546768739646	0.572201817346	0.583847949749	0.52876359269	0.586652844209	0.629697918661	0.509025895558	0.485174957541	0.518941265971	0.543804955129	0.530517405164	0.533161529471	0.567158082246	0.49119889026	0.664575349354	0.568645567091	0.641898246013	0.661768967318	0.546909019283	0.60183184969	0.604775649363	0.510873428615	0.734306429092	0.750793975688	0.759342852837	0.601014300302	0.667456648234	0.527721236393	0.658844744486	0.50535994277	0.759001573386	0.562851105422	0.615901265738	0.638788401665	0.623750668271	0.630047111925	0.720997711514	0.498790413898	0.634673138274	0.60647041443	0.630049021767	0.636213368056	0.65980729703	0.585878117883	0.602737177607	0.634108159478	0.596275387625	0.720674027413	0.622023946593	0.647720609602	0.541107065776	0.587820889201	0.507596904054	0.489126891442	0.53654956369	0.493944746582	0.551815077189	0	0.489812350717	0.6844282208	0.536160057678	0.506592371271	0.527809693348	0.518889233144	0.472887546072	0.611851358877	0.479471669028	0.471493654173	0.520131276554	0.519504078422	0.528060491491	0.486208472703	0.521476262657	0.519318436861	0.504903622932	0.520008864737
TFS.022	0.520159734598	0.52560011287	0.594237025457	0.539782253126	0.521624234362	0.597133875974	0.55020283177	0.633570357405	0.558063400203	0.565216914738	0.570137900911	0.509995842719	0.581718840683	0.534375669926	0.574506630715	0.601220430983	0.77173591605	0.557952506794	0.650944609096	0.5176056473	0.770399222567	0.542805352968	0.628619706162	0.619461375973	0.664706446454	0.718620384037	0.650043305591	0.657533983165	0.527757421614	0.668302548182	0.707741106323	0.497998883193	0.582610666787	0.609458904666	0.70083438888	0.642960925131	0.662031324512	0.719379199355	0.681564772195	0.711748798252	0.737674874869	0.677997853247	0.518657551029	0.483751958994	0.77415938034	0.74091560637	0.645797108706	0.686650288213	0.664879671673	0.627373931964	0.681466694626	0.67599148453	0.640877773634	0.74780874948	0.657835986369	0.636115533733	0.714668244198	0.61003353215	0.634614346638	0.690317970177	0.629712893696	0.499035930898	0.525786302309	0.720229129723	0.51892050579	0.537691338115	0.432889612652	0.596111330527	0.639170527358	0.523346463478	0.617474437099	0.518555672041	0.515097488021	0.457812184397	0.652758791301	0.4931125069	0.461148456123	0.419446567243	0.519178800214	0.458630806251	0.489853774215	0.528309337065	0.436724870371	0.516725533762	0.420713127645	0.522460550418	0.579887642987	0.531143904366	0.49100709289	0.499123723564	0.700262178124	0.669952767604	0.552334414848	0.537285538564	0.619606702228	0.589335802128	0.608452505811	0.67211770107	0.519846169143	0.451463107921	0.490460072268	0.585693951964	0.550587793257	0.533750380116	0.578552735398	0.462552545587	0.713582513763	0.584832724949	0.650385616962	0.679769830637	0.57139118191	0.644251614136	0.624337046199	0.577514269355	0.783919589475	0.779100225817	0.796904441006	0.591116858889	0.703884740857	0.578324391695	0.682013626799	0.538318739278	0.79347183352	0.55627661458	0.648939721304	0.682977280296	0.652284732002	0.650572527663	0.756043707711	0.476779484731	0.677771922527	0.650346492687	0.659536593686	0.669505122906	0.687665404851	0.602190293916	0.609479123443	0.653926575837	0.639380668118	0.745667907668	0.646008593012	0.675953862646	0.544238703353	0.675721305106	0.503817126063	0.519679016272	0.588921501334	0.526268891405	0.547958277649	0.489812350717	0	0.730010947358	0.530855855759	0.54904731311	0.566937500591	0.549526078008	0.45694077301	0.645224692279	0.470612688797	0.46950683006	0.551107809012	0.458847986193	0.534904841789	0.428953691104	0.44225619455	0.548982973521	0.422110487417	0.486549821159
T.CS.026	0.746609601283	0.646643624081	0.694450644411	0.701948063203	0.753683072977	0.747437092106	0.746232928835	0.613396036904	0.71810566686	0.707118682682	0.703646801208	0.724973671837	0.674017998252	0.731142326403	0.671648434815	0.668940895112	0.583745843144	0.640728432414	0.638146358983	0.704824251719	0.604338006848	0.694373776586	0.708988696466	0.619290425447	0.631313950607	0.67383647171	0.642582468511	0.71133025669	0.670979024792	0.548790002205	0.660847537252	0.650369835198	0.693964761265	0.657414153685	0.641531200306	0.662219063443	0.590018516385	0.718247892002	0.632310207852	0.622977392142	0.574252020008	0.646444186776	0.723699474518	0.665888448033	0.66233268889	0.639382821259	0.653461635718	0.620587535438	0.607627903188	0.650240597961	0.629481817861	0.646310694586	0.619203683594	0.622428476551	0.587406322585	0.651903914551	0.632903761322	0.662629687853	0.64024133935	0.665928323571	0.68512569212	0.68890334523	0.670158459315	0.558414167367	0.655649745326	0.669450636946	0.738364666427	0.601065270196	0.573453095091	0.647691432278	0.599254235408	0.7265162191	0.666982977699	0.697298253414	0.680409343935	0.720725122244	0.708165517463	0.703257477205	0.68876721708	0.735713381437	0.742053397638	0.738537453423	0.707358295266	0.72530796529	0.721635044749	0.737653565898	0.737248350181	0.747729791814	0.706515656883	0.680136547319	0.622069171727	0.637975054111	0.698128208069	0.72018583191	0.699645545066	0.693347343244	0.750145897936	0.721438363848	0.745197878786	0.690147858043	0.701425184859	0.693613545428	0.683429970779	0.716295071592	0.702695887656	0.707445658279	0.632411495177	0.638335765052	0.591263385309	0.630786448424	0.722819805436	0.621970077556	0.630396818647	0.670978247269	0.654677718884	0.601898866421	0.631345944731	0.69588964561	0.641667013482	0.614173928616	0.638058569358	0.720454058434	0.661246019705	0.670660587566	0.63787165124	0.665396761247	0.629170618078	0.663899862822	0.586611329282	0.69063388771	0.624915929767	0.641335207335	0.661980649481	0.653730743525	0.625990729848	0.635034816556	0.60980387723	0.658736513171	0.632873339971	0.624106288952	0.599227304896	0.691145148926	0.671625677558	0.578642406849	0.681298290553	0.680714258043	0.65888888191	0.66462517938	0.68921853085	0.6844282208	0.730010947358	0	0.65752514748	0.66660955461	0.692449888728	0.664079157922	0.719102484598	0.617394726933	0.686681746205	0.71785971495	0.688227831877	0.705973381087	0.688042799663	0.714946379834	0.742005272995	0.68374147238	0.747843062393	0.671209082082
TFS.025	0.65563529375	0.544048305064	0.634869343718	0.593546191651	0.66109902598	0.717202328437	0.629187248806	0.572974953956	0.59190265617	0.609021213907	0.651937793673	0.553650773511	0.529124179642	0.635440095435	0.573794902691	0.552616411688	0.649443798923	0.523866019324	0.579312763363	0.530722058755	0.691900062277	0.562487469046	0.617557191188	0.617199691459	0.578220552631	0.630256385062	0.642081861583	0.566735054943	0.550280479811	0.551935843018	0.667279417054	0.491136714605	0.564270509341	0.624370189504	0.610384029333	0.597726893226	0.561347149103	0.703745382089	0.637743221315	0.59678274544	0.611965814648	0.619007387332	0.516866928229	0.5034390939	0.693021069317	0.677348341226	0.578383041491	0.646424448262	0.597372959226	0.643162702455	0.656090446741	0.618708757914	0.607227999478	0.721889223262	0.590339447444	0.614271084668	0.654504591198	0.629254526841	0.617287708626	0.675169000696	0.66226231691	0.533430470742	0.549139916704	0.644317118981	0.487337972371	0.520447911648	0.544729495137	0.509799965181	0.528549084563	0.565630525773	0.532421161654	0.652873830965	0.492186050634	0.47803734587	0.639129288338	0.554467994202	0.526496506922	0.508823240135	0.529630780376	0.575006741523	0.599303214994	0.620173768519	0.505217595734	0.59758667659	0.536130323084	0.674379498489	0.643643067751	0.672595634112	0.538711519073	0.538901260619	0.61993166964	0.637170565631	0.628733303186	0.627264421198	0.569251418782	0.590208893079	0.637651425139	0.630055527887	0.611786849934	0.536808196657	0.553236152566	0.597618775063	0.54207847671	0.57797694647	0.634251441628	0.530113173105	0.615891257572	0.588535522228	0.636844466467	0.632499337578	0.52680953137	0.581082743361	0.571558095162	0.534508191978	0.685079129206	0.680467637183	0.699174547202	0.601075698549	0.581175615942	0.500883990915	0.596137458964	0.517758871037	0.706371161282	0.60485006612	0.595321861866	0.63796456751	0.548065343738	0.55980447671	0.662995191612	0.518814309715	0.62939407185	0.548844010759	0.597558000864	0.563085840918	0.599897893052	0.587848082405	0.575507523681	0.603887292469	0.601961893092	0.700366158706	0.607890844942	0.644983677919	0.512471412936	0.586191055603	0.517230463396	0.559765698775	0.454670694065	0.534063305001	0.644883964205	0.536160057678	0.530855855759	0.65752514748	0	0.497511212719	0.482803709993	0.513042562367	0.57684662946	0.54661125505	0.447521553403	0.51601851392	0.539886100883	0.512312817535	0.522965511206	0.516349887768	0.599279238972	0.560066618125	0.569683482555	0.514094949441
T.CS.045	0.632050098898	0.558804406986	0.607126794352	0.569955631176	0.642078099773	0.666140650246	0.610269273693	0.596806180569	0.571249995377	0.602442324735	0.615272875695	0.566168931349	0.535073161706	0.603512051571	0.559869049636	0.575117690225	0.734456520449	0.568693802198	0.605870606047	0.556929353578	0.720626415161	0.564288732592	0.578542730041	0.64007057745	0.623351138644	0.65021955803	0.662256811033	0.594770537434	0.557593205998	0.607830330758	0.675698106272	0.528391171788	0.611165067621	0.622213421468	0.652363083948	0.617517460764	0.639382617196	0.7013286885	0.627237881936	0.675327529858	0.66393059478	0.658964308933	0.552975149766	0.527805159494	0.723628770729	0.703498672923	0.633753515654	0.677226540985	0.642726328599	0.656161105064	0.672566931398	0.66002674299	0.660127659772	0.735312447895	0.634594295042	0.660665430647	0.697638385481	0.646781364915	0.62920382979	0.686051902677	0.631085977793	0.511549809922	0.567002198271	0.691122487632	0.496012564434	0.504609221087	0.551790689164	0.575019487687	0.541872786182	0.57277833751	0.601327944449	0.625227086747	0.514049210741	0.537926060431	0.600595898289	0.556992886579	0.537449646807	0.551699352814	0.504074480772	0.559455165379	0.574284580195	0.6092966465	0.557955648542	0.583399611296	0.565470014484	0.650465151888	0.603161751289	0.639336787652	0.509834607189	0.556341469848	0.639529480306	0.648194193786	0.607916797217	0.592726757251	0.564476477151	0.592182073087	0.622251331884	0.634032302203	0.568987827177	0.556179809266	0.580143863211	0.605748826492	0.561799469442	0.590096950315	0.612950877528	0.53054874704	0.655266171832	0.614368111611	0.628985150981	0.660826268098	0.564595700585	0.632274812509	0.618898733867	0.532027247974	0.717511072731	0.733594948996	0.723809558304	0.623945617911	0.603412784471	0.564546444959	0.619554983742	0.503914820867	0.747506257854	0.619222129315	0.632966634739	0.631532253683	0.627780368333	0.642151927807	0.717990278314	0.557776805546	0.630634036196	0.59805162123	0.614417968082	0.632966779915	0.674875276261	0.628209488753	0.637895858423	0.649475309799	0.654520642043	0.715527306933	0.656212435962	0.640457848632	0.554455686154	0.634011779959	0.50053887827	0.547163829627	0.491788629682	0.521954537261	0.605727564717	0.506592371271	0.54904731311	0.66660955461	0.497511212719	0	0.557472082781	0.530546253247	0.568456149502	0.601871260251	0.501262038166	0.530484093854	0.536980789705	0.517571267286	0.543052857707	0.544256533091	0.57684668707	0.555641166543	0.569008446912	0.509676036626
T.CS.061	0.656316372895	0.551247929794	0.642129332029	0.588483398427	0.666240023652	0.704235520283	0.630447143777	0.578866318016	0.601442370274	0.604731937989	0.632296274538	0.54883920245	0.560478540773	0.636061907871	0.564382038187	0.542670632213	0.664699725895	0.530780493551	0.562271531149	0.522800205619	0.708924158846	0.578069862886	0.613855390469	0.596185530397	0.553531700219	0.62441246454	0.634654221751	0.585852620718	0.549162879434	0.597736617323	0.688061389291	0.504417974845	0.548994696545	0.630151044598	0.60361440634	0.606699391963	0.595647678093	0.698922273935	0.650166468377	0.624474041156	0.652813342283	0.62943118816	0.539975573735	0.522956576619	0.709014639772	0.68847569578	0.571889395326	0.645171412471	0.603510135993	0.614896824934	0.624333441643	0.632676897778	0.591828304351	0.683566629565	0.580769270863	0.598793353559	0.651766664444	0.600040884286	0.594989559273	0.650368608901	0.640999141393	0.536244857253	0.554327452112	0.665552552133	0.495816390343	0.520330217815	0.535601252487	0.547238055755	0.565811898642	0.55621312933	0.532434584576	0.626398531612	0.492507924321	0.533416971166	0.627857786418	0.585336329693	0.563490948093	0.527130823917	0.530255804696	0.583921273777	0.616902177517	0.609555664999	0.503325100673	0.600242076395	0.563207143311	0.662010942268	0.625550817424	0.658917078894	0.533068765315	0.533706346119	0.630328230419	0.637022052505	0.608404169696	0.624702515394	0.610968101978	0.582200043221	0.655004961723	0.648725921076	0.60004385748	0.540739315768	0.556953599804	0.597981514244	0.5880394481	0.619477423287	0.63654372928	0.549148422116	0.645974799678	0.574193682313	0.634843961582	0.64982260203	0.587141648622	0.572901023777	0.586674363039	0.562913176358	0.696633627409	0.700776113004	0.7172409047	0.582891180969	0.623510268939	0.504313631837	0.597213395561	0.543137208927	0.738343200273	0.59498691175	0.568657324754	0.637451110314	0.569837033573	0.540430859614	0.685472855757	0.538529461801	0.638732885665	0.589276819816	0.590585248737	0.598404072428	0.610763123723	0.603021319781	0.611161039847	0.604829488854	0.57468917216	0.712886275864	0.620277350851	0.644783515981	0.518606104172	0.616155660893	0.534421543336	0.585306264903	0.479963322137	0.556043881371	0.632774142448	0.527809693348	0.566937500591	0.692449888728	0.482803709993	0.557472082781	0	0.566917047581	0.598119071272	0.553914937794	0.502556258249	0.542665239766	0.58796891015	0.535021680497	0.56017091475	0.549256463344	0.611671017695	0.579670828962	0.585802251561	0.547971615549
