CS.313	L.005.M1	CS.245	L.002.M1	CS.099	CS.017	L.008.M1	CS.259	CS.005	CS.021	CS.043	CS.059	CS.261	CS.280	L.007.M1	CS.377	CS.155	CS.230	CS.269	CS.153	CS.067	CS.066	CS.382	CS.161	CS.287	CS.334	CS.381	CS.367	CS.388	CS.305	CS.236	CS.375	CS.205	CS.378	CS.232	CS.125	CS.380	CS.302	CS.376	CS.126	CS.128	CS.282	CS.374	CS.136	CS.224	CS.182	CS.178	CS.183	CS.147	CS.386	CS.214	CS.256	CS.323	CS.389	CS.148	CS.129	CS.348	CS.395	CS.254	CS.385	T.CS.025	T.CS.067	T.CS.071	T.CS.023	T.CS.014	T.CS.038	T.CS.059	T.CS.041	T.CS.019	T.CS.024	T.CS.035	T.CS.022	T.CS.029	T.CS.072	T.CS.016	T.CS.115	T.CS.161	T.CS.111	T.CS.122	T.CS.107	T.CS.147	T.CS.129	T.CS.128	T.CS.105	T.CS.126	T.CS.110	T.CS.178	T.CS.100	T.CS.180	T.CS.134	CS.088	CS.238	CS.237	CS.241	L.024.M1	CS.082	CS.006	CS.356	CS.103	L.034.M1	CS.246	CS.110	CS.085	CS.242	CS.015	CS.150	CS.311	CS.191	CS.387	CS.347.0	CS.345.0	CS.274	CS.228	CS.234	CS.338	CS.233	CS.363	CS.346	CS.164	CS.336	CS.331	CS.343	CS.080	CS.112	CS.223	CS.319	CS.318	CS.194	CS.361	CS.163	CS.322	CS.320	CS.202	CS.321	CS.339	CS.270	CS.390	CS.253	CS.145	CS.326	CS.393	CS.262	CS.255	CS.370	TFS.021	T.CS.043	T.CS.031	T.CS.049	T.CS.055	T.CS.026	T.CS.045	T.CS.066	TFS.027	T.CS.064	TFS.025	T.CS.036	T.CS.061	TFS.020	TFS.022	T.CS.157	T.CS.152	T.CS.158	T.CS.109	T.CS.095	T.CS.166	T.CS.141	T.CS.151	T.CS.142
CS.339	0.669707524702	0.654273895355	0.612412928372	0.654380697792	0.663344891469	0.673391630047	0.595782665259	0.612832949511	0.671220059251	0.604573191152	0.625200933239	0.640667692501	0.642082717249	0.683113425422	0.654790186716	0.637883325508	0.648985784769	0.583122993294	0.624515500655	0.633945673597	0.659899702087	0.614395615093	0.566101212607	0.594537433481	0.631872906312	0.654019061561	0.61808538729	0.641154435238	0.615424826286	0.60271552264	0.681561047746	0.542272474317	0.611747500548	0.618560314429	0.641959304141	0.579454384232	0.596395517932	0.596329134478	0.573214717324	0.584557029029	0.595484269387	0.593900450856	0.616797209377	0.606997584566	0.68136143269	0.623248874457	0.634400462887	0.677269223189	0.574235411692	0.641546396582	0.568145312025	0.636757561399	0.601163426993	0.596993049552	0.657737083728	0.633804182661	0.658994901184	0.644444846133	0.621238756343	0.628379792188	0.594121345273	0.577566316923	0.618738384845	0.683570210381	0.634162386508	0.706713338299	0.668103299132	0.626089506877	0.600726337026	0.626853024516	0.616871675331	0.617243883039	0.646822072714	0.642125800525	0.587120342033	0.691533600598	0.674125053168	0.61917548362	0.615684551416	0.628954050038	0.6681738329	0.659936669125	0.677004781358	0.71930084415	0.603049740835	0.671140347101	0.667683442552	0.686265856327	0.643671531873	0.617527385498	0.616199413654	0.619901212841	0.633239860505	0.669340640047	0.63910587815	0.674147161026	0.58737300585	0.62507065114	0.651344907122	0.640749486119	0.594495462613	0.633456739453	0.658266216946	0.606018403559	0.669586906949	0.618304358219	0.615219112338	0.612220223104	0.581277833191	0.624234711215	0.625916765855	0.558620871887	0.626262616624	0.636146125607	0.636145258797	0.678066951439	0.60843172425	0.649170239219	0.69733702455	0.555606440813	0.646921810223	0.589956642984	0.585476516182	0.622435198478	0.597086342622	0.58570991193	0.581509906043	0.635948056905	0.559613756014	0.604720418006	0.619968094912	0.606627621684	0.574391326302	0.567579974271	0	0.606431228216	0.625938877094	0.652194522167	0.60794158881	0.591546140462	0.642327668099	0.588757722225	0.614900910156	0.63147067388	0.58999733683	0.599972086845	0.619385285858	0.57856436652	0.64554760454	0.641335207335	0.59805162123	0.649925074879	0.6042171181	0.60647041443	0.548844010759	0.662464477157	0.589276819816	0.637325668662	0.650346492687	0.606206368168	0.604268388898	0.620994865027	0.665162797346	0.678954661106	0.623899003793	0.634958245425	0.625469742271	0.614922549995
CS.270	0.671558142555	0.686525249642	0.645149889173	0.621261194884	0.70247758175	0.676835048396	0.609594129297	0.645513768193	0.679187551212	0.592613365268	0.614362678631	0.63662039723	0.649763299232	0.672385334812	0.678532079543	0.532914489534	0.610357510416	0.620380168804	0.686076737792	0.628666406712	0.639348135413	0.686396989137	0.595788857199	0.586449599411	0.501055298089	0.543672047872	0.569476519946	0.60102771885	0.662858418355	0.632932891728	0.662389345033	0.576474639288	0.573930889421	0.621300259198	0.584449945761	0.511365003599	0.619631955826	0.617984222298	0.515464649221	0.560792903505	0.547295261466	0.536506763429	0.567088970053	0.543567752205	0.649328334164	0.501994129154	0.555863202099	0.560974164664	0.513433041631	0.593806806199	0.513103294413	0.487194664725	0.482655681273	0.526114038089	0.489362909456	0.572067232604	0.549440726036	0.530598628826	0.481828575693	0.50530254807	0.628089288341	0.63340800041	0.632031669773	0.697914799465	0.621937791833	0.673551292449	0.661705476416	0.629527488072	0.600655308344	0.588581471467	0.628269946298	0.603777249167	0.584449679502	0.643768786497	0.570778712588	0.678096743516	0.640889569379	0.650489903666	0.623328087355	0.66711757746	0.688517599532	0.633943055075	0.633151342435	0.709560802203	0.613605298385	0.660792943851	0.657686615301	0.674303172665	0.679744122138	0.647632252822	0.705484795714	0.654969873276	0.595088410159	0.687674781183	0.678309560261	0.646997153476	0.645345648825	0.643846156697	0.621316151941	0.622197107163	0.613192703207	0.57454396662	0.651799279715	0.627281284092	0.700064417087	0.545406233761	0.634656531471	0.649103754241	0.535119030816	0.594032149857	0.656850041577	0.555130978312	0.626783469765	0.609139085964	0.554923934942	0.675365130897	0.50457506276	0.689507276963	0.701512077555	0.554682667886	0.538010823742	0.547649847926	0.586297464869	0.555134733644	0.510541809768	0.519682672025	0.501878701101	0.574478584912	0.578026224015	0.6156300796	0.497355021019	0.513405224731	0.660461313243	0.651517265983	0.606431228216	0	0.508799371168	0.593378714191	0.550330459152	0.522160041021	0.607039402009	0.523215796001	0.493647234418	0.493698903269	0.652306398364	0.663472552792	0.638809786035	0.573332695523	0.634411280554	0.599227304896	0.656212435962	0.662726486635	0.665987286731	0.622023946593	0.607890844942	0.655299746234	0.620277350851	0.643293957462	0.646008593012	0.646811533399	0.636227265831	0.637635086779	0.674272232285	0.68836700017	0.629260332373	0.665778898891	0.649084418486	0.670839443315
CS.390	0.666602117711	0.690025223791	0.640068338588	0.614996484573	0.694346355318	0.678471048035	0.57015702913	0.652326138088	0.665214088314	0.599533188166	0.601966878273	0.639936114628	0.650438168035	0.66472178472	0.683621648345	0.513241985148	0.582514896476	0.626634724326	0.670843128835	0.607697773186	0.66089407335	0.677730025784	0.585852602961	0.584574247099	0.531098437602	0.584519548498	0.543262233441	0.672506417943	0.670789081148	0.621016378511	0.650920489478	0.575827344923	0.585367315984	0.636840500413	0.574624149433	0.528384055961	0.585795870227	0.635983287617	0.537593227679	0.556424365574	0.543501973896	0.51836550048	0.584119813534	0.567639609512	0.623313359694	0.491042028508	0.581621731429	0.573072906784	0.531410143949	0.560387776971	0.554991238351	0.528125027212	0.483431428835	0.516118760385	0.499924027704	0.577351491587	0.550841667576	0.531098443486	0.503816612274	0.493858406596	0.592206508964	0.618690603503	0.617638940084	0.757510583888	0.600529102472	0.661619254986	0.654105793857	0.628971960832	0.608628380179	0.603311109082	0.632586825142	0.60020551383	0.572024413187	0.617102713921	0.589707185558	0.686907681438	0.642695301077	0.645214401004	0.630659766632	0.651542525914	0.692699133543	0.672662628661	0.63055803571	0.700081006796	0.612729979628	0.651833379394	0.649181886928	0.688826815918	0.659140001164	0.651256514279	0.712144278871	0.636518004451	0.574982949861	0.666327595007	0.695542114137	0.642802189463	0.637193580506	0.694162523762	0.623198651052	0.641341074245	0.621487272954	0.5890362111	0.641499681144	0.634865952467	0.693968799399	0.576840384171	0.634211704662	0.635257467571	0.550939027435	0.609822430662	0.67495675057	0.556099652543	0.617804607249	0.640165130033	0.540435189717	0.676429329359	0.505892101834	0.657086998072	0.697360892946	0.56543189959	0.550862032512	0.527908060292	0.583282371439	0.613470154889	0.505052118646	0.514732057252	0.509685830979	0.627261568442	0.622430397561	0.615216997097	0.550157713108	0.496747069938	0.65743836401	0.626140582357	0.625938877094	0.508799371168	0	0.651179599114	0.544835740441	0.537496725438	0.586094967252	0.586016348755	0.528664259645	0.507430128286	0.644955033138	0.637714745243	0.623723114867	0.619077528055	0.628607604692	0.658736513171	0.649475309799	0.683059561665	0.653636475489	0.634108159478	0.603887292469	0.646541600588	0.604829488854	0.65014467208	0.653926575837	0.668351036656	0.63504765064	0.644002236899	0.663209080164	0.692062973103	0.62958521097	0.679455300404	0.654024239304	0.684546334044
CS.253	0.734025716213	0.76676564922	0.727249385162	0.68842637361	0.726911899571	0.741795861636	0.674463824301	0.734104648151	0.733276634689	0.659145350691	0.663216338285	0.729270093909	0.745963036413	0.753098372429	0.760020822351	0.620459734975	0.704792570256	0.630869334569	0.624587140151	0.674086543167	0.595896771326	0.698300292207	0.686515888861	0.62567600862	0.623385502006	0.59845549627	0.682704150943	0.562612193975	0.688543022068	0.739927878295	0.684389533247	0.638312183684	0.605419171078	0.511180193812	0.675007964409	0.591854153281	0.734456038434	0.615200676259	0.606527081536	0.673851172643	0.690567547829	0.642595171729	0.608035662525	0.636080106271	0.648255909349	0.664345000576	0.679420683777	0.577001367933	0.572667181189	0.587154953572	0.613637582726	0.619387853315	0.647450541808	0.581222305507	0.621631902038	0.645947991899	0.693342383409	0.644548091794	0.622540610998	0.654321541616	0.697505071052	0.725372313124	0.736529145204	0.667105542812	0.708056238168	0.750059153704	0.677707460479	0.71287558921	0.682090333608	0.695170440386	0.716621067948	0.714621898754	0.665387189238	0.693353488091	0.671844179349	0.748585785637	0.695613822872	0.738901324992	0.728293780161	0.768481789638	0.762530406888	0.733292436435	0.705954429746	0.744568912863	0.723904296447	0.744948753655	0.743091965728	0.739883768563	0.721165244517	0.73199877589	0.719914271551	0.70612276181	0.637639535593	0.757337232197	0.738118176357	0.717024811544	0.704081200882	0.647670767627	0.672388148864	0.718086606411	0.699800134362	0.638788591317	0.696800373553	0.714693298374	0.783233189302	0.624362695448	0.69267718743	0.715808972509	0.645789009175	0.635015422436	0.613567594879	0.600184267851	0.630078930466	0.607004261122	0.659844858429	0.674942587164	0.598028070049	0.613700945104	0.662336028353	0.660519893987	0.664549521933	0.646886460816	0.661719270709	0.62407966209	0.61939127263	0.654587884029	0.622754627166	0.591673272793	0.636299393292	0.619140693268	0.603788906862	0.632619696271	0.66735343159	0.711029336959	0.652194522167	0.593378714191	0.651179599114	0	0.697381874302	0.58704215071	0.670629596187	0.606320060003	0.628573617417	0.646147988905	0.728578192309	0.728603206493	0.713504716237	0.660513452651	0.734275239537	0.624106288952	0.715527306933	0.735826814854	0.746036929814	0.720674027413	0.700366158706	0.705963139587	0.712886275864	0.739163250627	0.745667907668	0.721185223461	0.70166843539	0.73742334217	0.757516472421	0.757420797508	0.738287653872	0.745053483786	0.747898824276	0.744940471813
CS.145	0.598930983647	0.601397742644	0.587532873781	0.609350066976	0.644252844018	0.62154530346	0.613032148233	0.550554636321	0.613431729508	0.585323979723	0.611842338457	0.569725976281	0.562510996776	0.585169449734	0.584283872612	0.560684292193	0.534014716351	0.631761150092	0.716187644822	0.593153463408	0.712082033043	0.632787156762	0.483971043134	0.597210579822	0.555058098912	0.598547020181	0.478919032057	0.674060929813	0.671415025554	0.516254927699	0.684031876375	0.535919778381	0.608411231535	0.67103232461	0.56438302526	0.534400521629	0.508882390126	0.671897441319	0.563996941432	0.445022937173	0.4956959608	0.583254806946	0.571923866224	0.569221803178	0.701975262436	0.476348358042	0.540625712951	0.645193205634	0.558182633471	0.658435569875	0.545959097382	0.554888579114	0.473894699235	0.547306699602	0.613846724917	0.556528435199	0.515354164266	0.538535670263	0.493763076709	0.501059846312	0.506379954189	0.514923571283	0.52583774171	0.703692558575	0.586107706113	0.623304446812	0.663818742894	0.509717081804	0.580024713217	0.49324228326	0.532571667775	0.552810213105	0.574480478867	0.552409595284	0.505487226126	0.585184819067	0.58855626241	0.538548056104	0.515219677449	0.509867953845	0.595369495953	0.560319702596	0.588721648147	0.664109100724	0.480833773435	0.593624625983	0.566637103923	0.612098793179	0.600515088057	0.552910863287	0.671248405084	0.581121009863	0.623332824913	0.597371569248	0.602382098639	0.589003877836	0.570973184452	0.662001485026	0.608685037054	0.584615082765	0.533346514736	0.638465857794	0.611952322351	0.543021995091	0.654334498453	0.562838157604	0.558413889281	0.550794935444	0.480913271272	0.62727902845	0.720987927799	0.571825309121	0.618967166076	0.631792096823	0.55299552395	0.64191382975	0.55345107156	0.71344954697	0.723290432017	0.531690905803	0.517222746152	0.588608433354	0.583395887566	0.61240436264	0.534301803758	0.517463999687	0.543066765207	0.676553186569	0.566817730052	0.604352741943	0.570393783839	0.525808887712	0.623158299789	0.540168400494	0.60794158881	0.550330459152	0.544835740441	0.697381874302	0	0.54088868561	0.589265220136	0.584352100085	0.506747368308	0.501652712478	0.571122924865	0.571647315612	0.559212313283	0.582693189201	0.573296149036	0.671625677558	0.554455686154	0.578418036916	0.515691632865	0.541107065776	0.512471412936	0.617836290581	0.518606104172	0.549477238051	0.544238703353	0.598631427353	0.541952170486	0.503938987528	0.553619586805	0.598328153691	0.516131348569	0.62079017831	0.549935932416	0.595541216449
CS.326	0.615091081697	0.65134385365	0.619479517207	0.624420203544	0.646430881411	0.668096661141	0.563734161097	0.617899625141	0.628851702392	0.563407249698	0.597035273823	0.633073825766	0.612955946508	0.63799138223	0.632739344755	0.538923259336	0.57991669174	0.583472589237	0.639264440974	0.587078413243	0.649508727202	0.648109979744	0.571630535053	0.56684841204	0.53907573131	0.583470150146	0.566722005618	0.612324152867	0.649006111352	0.599771172764	0.652217949218	0.563484075258	0.577714192053	0.609051332234	0.58463791583	0.479541553959	0.589187695188	0.624573274502	0.52270433209	0.538313315108	0.556120031797	0.521720031764	0.549970112145	0.566630269217	0.648461528025	0.486753281391	0.598255121358	0.607485272742	0.48010724909	0.589024764891	0.535580725061	0.545218833357	0.518722478041	0.525907542085	0.561421973193	0.57859774893	0.549428123055	0.55142258372	0.526706137363	0.534810250252	0.568501907148	0.603472377268	0.605515368018	0.705220030995	0.607472878498	0.644304621168	0.644893881436	0.601445723925	0.614180611416	0.586027011745	0.591273847749	0.616982326927	0.587410672993	0.586780021316	0.569583557761	0.627408389475	0.557612089814	0.612772467339	0.573009343898	0.617512181451	0.644536017188	0.61479611185	0.583121394869	0.649322415585	0.562103757876	0.608615799256	0.596963645323	0.64834873439	0.630019563779	0.616198524576	0.703722089967	0.605491695233	0.574383479182	0.640337280107	0.643682061699	0.599255980622	0.593215143529	0.63491332127	0.621294835773	0.618437879727	0.568298148746	0.601064236801	0.598530393905	0.585635849398	0.676085431178	0.523001884492	0.620167886751	0.62480481718	0.512079031808	0.596024781644	0.657442149469	0.553870506307	0.601868743992	0.578973424703	0.55550220366	0.619871408897	0.519480689908	0.648985593172	0.700705480468	0.567547379492	0.522783528493	0.518167876262	0.560590619421	0.586351962662	0.525837171687	0.508426523812	0.515482305307	0.594808437015	0.600344486005	0.597408348925	0.543620907814	0.507568186627	0.599505526406	0.619334564783	0.591546140462	0.522160041021	0.537496725438	0.58704215071	0.54088868561	0	0.62393139329	0.531909380129	0.502371767686	0.541353287741	0.624472807285	0.617076610448	0.59858144549	0.555294795507	0.606447148412	0.60980387723	0.637895858423	0.621682679913	0.622955306943	0.602737177607	0.575507523681	0.610550265034	0.611161039847	0.612198171094	0.609479123443	0.619913670582	0.587957796221	0.583635327303	0.607421907826	0.647041595228	0.580385327218	0.655518198768	0.621406292833	0.642031682598
CS.393	0.672463924333	0.706757760937	0.636571296825	0.664634394526	0.69532163593	0.649032395829	0.666128488592	0.671805190317	0.677335043267	0.635467662985	0.637528772504	0.654172991431	0.670767440846	0.688645749424	0.716182195783	0.585760756164	0.65092126126	0.637485394754	0.703220469701	0.601563918848	0.68837070744	0.656769087254	0.6330331118	0.601866758815	0.613954036058	0.643657748345	0.595366703476	0.666774866076	0.671994371825	0.654218593171	0.637071305668	0.584231391469	0.667782941991	0.643984076462	0.605993989678	0.607107783433	0.653692030119	0.683245408337	0.597870307891	0.596498929366	0.576362961832	0.605864058451	0.600852116359	0.589209244262	0.693440955654	0.611972662166	0.603208747792	0.630856458135	0.638590083775	0.659386247596	0.594771618846	0.606388400648	0.59416325946	0.638966246268	0.614825467157	0.612526790626	0.623780158185	0.574730713229	0.562772724129	0.589533356503	0.633395141984	0.642782973622	0.653086147451	0.703767187128	0.63434158238	0.668518767386	0.629905920988	0.6095922658	0.609794211251	0.599113816294	0.638074799456	0.602906977599	0.57057517859	0.634993718307	0.622299285565	0.695753308951	0.665739400374	0.661179816504	0.667551617808	0.677615359539	0.710732952759	0.683886805113	0.67171603468	0.698309588078	0.651265861482	0.669141268431	0.683136855959	0.673249724267	0.639181171358	0.662036493928	0.694226934844	0.662177265193	0.604530751259	0.683954048233	0.697264338233	0.63260411317	0.6495080316	0.666972010222	0.636149747502	0.630444975014	0.632792957534	0.622957350573	0.642304691409	0.637258569416	0.665735852641	0.614619715223	0.617866989307	0.645399951702	0.613547156323	0.656410823555	0.682779133175	0.666535342283	0.591133891039	0.659486710796	0.577337156529	0.644587484228	0.610690505634	0.693452599214	0.667718153517	0.600854470187	0.619227727133	0.616145345727	0.623273344208	0.582852677132	0.599533905986	0.628970403798	0.623283933419	0.674254415783	0.573969273332	0.60564063605	0.611257732434	0.618702889499	0.649588998445	0.62998543697	0.642327668099	0.607039402009	0.586094967252	0.670629596187	0.589265220136	0.62393139329	0	0.618891016165	0.612935551451	0.557964062247	0.665510896559	0.648951143432	0.636995438986	0.683812710925	0.658635041913	0.691145148926	0.640457848632	0.695821118949	0.655424233614	0.647720609602	0.644983677919	0.659291401059	0.644783515981	0.67906565733	0.675953862646	0.667605608861	0.654772671231	0.659273847387	0.698343847843	0.69768149973	0.649434011206	0.684250533682	0.689534608344	0.693373982029
CS.262	0.670708322128	0.691202929228	0.626284132889	0.590144173374	0.702030078971	0.648155543064	0.575918761215	0.631220257338	0.694341472258	0.568561499512	0.622845785126	0.639948942412	0.657402000411	0.684852840419	0.664676253032	0.609051693971	0.588427899319	0.627942181228	0.649965237334	0.642247376096	0.60788919154	0.64317253134	0.581657884898	0.587764327489	0.550281885774	0.567740562232	0.624895345188	0.590332230301	0.664937249823	0.672904184499	0.6799206684	0.578950686924	0.604831565215	0.619752591543	0.659888418954	0.556041014662	0.604927633085	0.594616940778	0.53222310164	0.589224053919	0.577270264598	0.601867235635	0.577648468128	0.620695945012	0.653320271412	0.56107538419	0.61715827937	0.602697243166	0.529489176708	0.580239494061	0.588975877879	0.551717882608	0.560841243221	0.559272475109	0.5873290645	0.577421908054	0.595028562107	0.578589561595	0.528231306156	0.584326476583	0.636819592704	0.630942140199	0.656674788247	0.666829982541	0.662639976637	0.687663419792	0.641473501428	0.607674800106	0.616169006833	0.598635133297	0.624308785523	0.615919078284	0.635871901575	0.634287563585	0.591320417469	0.686789285128	0.642171345615	0.621926173804	0.637565349899	0.672654474254	0.691269919891	0.663294588664	0.632923101602	0.725485446567	0.64151089886	0.666459714064	0.67793421371	0.677273039161	0.690636672931	0.655865635226	0.663737346553	0.634962048139	0.611776108669	0.685063361321	0.672956044664	0.681309660086	0.638897890515	0.640125757059	0.643324471082	0.605977529293	0.652900958932	0.609316595716	0.649592292965	0.631223592371	0.691130364381	0.573167278545	0.616383373422	0.656085150686	0.536972173717	0.584198238512	0.651678289403	0.558216715269	0.619513077597	0.602385633022	0.588201387882	0.66089711391	0.53783942111	0.654647246482	0.691415520121	0.583588465236	0.585446970152	0.567538885048	0.597690966429	0.586887075976	0.573838657912	0.528655149612	0.551869300722	0.595115008702	0.602886657536	0.642899985722	0.548990385926	0.548219669387	0.624302400393	0.662652170436	0.588757722225	0.523215796001	0.586016348755	0.606320060003	0.584352100085	0.531909380129	0.618891016165	0	0.545677399602	0.518613504694	0.616000916851	0.654499597209	0.613061705	0.536246229496	0.631067850687	0.578642406849	0.634011779959	0.671876155965	0.62482686689	0.587820889201	0.586191055603	0.65024813326	0.616155660893	0.66794957043	0.675721305106	0.651565022191	0.641350564936	0.665410756331	0.689574207882	0.695125308638	0.654778809899	0.64425151287	0.64319152908	0.650834516842
CS.255	0.613001909877	0.643211384456	0.636039918931	0.59399752945	0.64406335018	0.641863662453	0.568641820512	0.613743460007	0.613595519464	0.547419900186	0.592823870579	0.601398546993	0.571597340837	0.618084880735	0.632083792289	0.532542752501	0.53573365392	0.633632103871	0.681025899207	0.609541917194	0.67781633395	0.668039443022	0.568926748607	0.583454610503	0.510803111008	0.564870444526	0.548516157881	0.618753150884	0.695192561232	0.57737484348	0.679376773704	0.567773467392	0.583800090098	0.628781090926	0.574606756187	0.530768442891	0.553093760689	0.648381073294	0.508852315564	0.515626644049	0.534977764558	0.537766360658	0.541737842007	0.566880008733	0.66270322833	0.495087556571	0.587761537009	0.561585737174	0.509681908413	0.594047451552	0.54527890318	0.499586824418	0.465209545333	0.513306965749	0.562462867158	0.538772709999	0.51067671212	0.520106574349	0.503060266544	0.510999399254	0.570597879948	0.600499926139	0.578866769329	0.736497561103	0.593197946788	0.581062318951	0.621059104635	0.569620270902	0.624892084651	0.540826502728	0.584421677431	0.588419088893	0.598389079216	0.565814881366	0.54967645229	0.603517034753	0.577897620571	0.608850007061	0.56540739537	0.597746744581	0.622087254811	0.602697714739	0.570299361288	0.628239099925	0.552189638425	0.609058870783	0.587023524868	0.636232220756	0.621739097409	0.613078770012	0.700520566625	0.612229240674	0.586756254558	0.648570563105	0.650496980445	0.60718777006	0.594207707827	0.679652938795	0.578251093827	0.609254953855	0.55725220635	0.58377161154	0.576831652599	0.571045935884	0.670529489507	0.52961973796	0.630781913642	0.606584241099	0.519597095227	0.567864290483	0.6678440497	0.554920475157	0.606045642496	0.609296919014	0.539631362802	0.645881448164	0.506167650638	0.665506799387	0.715859613163	0.554124851576	0.471943780578	0.521902951045	0.563123518603	0.582320649056	0.538494129034	0.506622293875	0.506888640674	0.620113945543	0.608038772445	0.614077230166	0.50792766541	0.50011365135	0.64678999473	0.607618354134	0.614900910156	0.493647234418	0.528664259645	0.628573617417	0.506747368308	0.502371767686	0.612935551451	0.545677399602	0	0.525760741523	0.626459832076	0.612332106612	0.594111712375	0.559432877067	0.602757329556	0.635034816556	0.628209488753	0.60705936769	0.623914411722	0.585878117883	0.587848082405	0.589132581154	0.603021319781	0.589082713745	0.602190293916	0.613239277981	0.592729489974	0.561784554192	0.612599738596	0.641091737598	0.584379863214	0.641782166011	0.621278297616	0.658736585777
CS.370	0.67680637691	0.686355730364	0.65907355061	0.607460599751	0.687139933277	0.649764726646	0.59602506446	0.635459983023	0.676309148797	0.582139917764	0.607504513893	0.629577172251	0.633697705337	0.66959556546	0.682225190734	0.528240419074	0.562486347325	0.619456115674	0.678472549439	0.608836008619	0.652719563008	0.670405739083	0.562847676877	0.594636832083	0.503742917486	0.516157323839	0.533644397354	0.633086115103	0.700627520331	0.615162995333	0.640230550474	0.581225320959	0.598910777087	0.650667515088	0.588393752175	0.524145759981	0.573639616994	0.659840410044	0.529042644829	0.556825053337	0.511870138529	0.560833385565	0.571147483263	0.575824701674	0.683566171127	0.494701424197	0.559854253811	0.55134318734	0.526378668899	0.609374961235	0.562875086478	0.481626556839	0.455206122149	0.531843922003	0.560477099752	0.578287942615	0.505388450306	0.495582747062	0.462152640021	0.471719041576	0.597135169892	0.63772380446	0.612218038394	0.715706173526	0.621786060606	0.663746746101	0.656030978448	0.604115136015	0.630776498972	0.551656418166	0.605363562674	0.55850492234	0.580884863494	0.60098395163	0.544875410117	0.673855847026	0.636149173312	0.640280370597	0.609240771475	0.656934032579	0.68645619477	0.644825035038	0.617166824883	0.697689125975	0.601045991643	0.655492347805	0.651435103812	0.653585835669	0.663068127592	0.652724353411	0.708183046051	0.629291108522	0.6000950804	0.666687539057	0.696365267385	0.638099024751	0.651894851705	0.698375536751	0.621695152053	0.613091046789	0.604537418956	0.592473629447	0.633364240572	0.627107237304	0.702565673797	0.579180553172	0.62659143653	0.644673122986	0.520116767056	0.62252753836	0.688619304712	0.600102411061	0.585871435844	0.645317861773	0.546944860189	0.667817556961	0.491263775755	0.680249954023	0.704167472488	0.557480585158	0.521688093913	0.55646808384	0.586020947658	0.587142391692	0.520053089826	0.497239731906	0.520182541581	0.606785937606	0.596635086674	0.61024743796	0.504125084644	0.517170356655	0.673956966439	0.62859286643	0.63147067388	0.493698903269	0.507430128286	0.646147988905	0.501652712478	0.541353287741	0.557964062247	0.518613504694	0.525760741523	0	0.638333007736	0.643365633198	0.620801849096	0.58370981728	0.621808353966	0.632873339971	0.654520642043	0.663949004982	0.616780129308	0.596275387625	0.601961893092	0.653671846735	0.57468917216	0.656178865753	0.639380668118	0.679900705502	0.639212015652	0.635704098793	0.672523049694	0.691785688316	0.618765844233	0.676293500383	0.653993727132	0.681645088207
TFS.021	0.590995133126	0.540659495886	0.54615210201	0.626875937459	0.596478776344	0.63281555338	0.637467875783	0.541131324771	0.630055747352	0.607493184412	0.612920201705	0.568506711395	0.547592859635	0.606599416376	0.558585697416	0.683583584075	0.584084463926	0.680697419132	0.723364760494	0.637677286434	0.690548838921	0.571245727028	0.543554803216	0.65508820787	0.634317602656	0.667472367016	0.58077583731	0.716331587382	0.675182360802	0.585822953364	0.702478474116	0.586613239642	0.66810667145	0.674798769864	0.618854371098	0.652947276198	0.525814281081	0.692870740742	0.639571602516	0.538269243182	0.597493942136	0.664764188388	0.647068128834	0.628779967913	0.710830730395	0.616827932463	0.600757147389	0.71404396268	0.63804320367	0.682626476499	0.6450430131	0.646896926423	0.637729117662	0.646210659465	0.663664272034	0.604840952745	0.668515052003	0.656894197356	0.643193284871	0.659272852987	0.526609257981	0.504604122903	0.582464829101	0.709281822308	0.586651678064	0.657726510154	0.654713317181	0.561498916932	0.621774121291	0.560575094293	0.549107551705	0.581337461632	0.626293576695	0.593824855286	0.570319408101	0.600472293219	0.635155077463	0.508983781731	0.566492755785	0.573314180527	0.572720878294	0.612484756271	0.627216473192	0.679407169472	0.573862778692	0.591063949985	0.598858832498	0.620359932187	0.635295903918	0.54054567521	0.618901395983	0.570670732853	0.652286277993	0.573700058716	0.551842161376	0.642774320823	0.551738581772	0.669518070595	0.620537397732	0.585203313419	0.603161319984	0.642927976871	0.620469147317	0.560029098068	0.607929297532	0.610868352358	0.592967671576	0.540628555388	0.571086446865	0.651684316733	0.727231861298	0.628955737128	0.629443845025	0.682554290051	0.658085175824	0.62860542221	0.633288723918	0.726747067435	0.704952313572	0.577635803275	0.627644133267	0.621944548727	0.578308568073	0.643305965582	0.633164273089	0.649833622544	0.624289440803	0.693900724822	0.653730716139	0.643239428597	0.63651389832	0.595147468323	0.623220870934	0.551597710867	0.58999733683	0.652306398364	0.644955033138	0.728578192309	0.571122924865	0.624472807285	0.665510896559	0.616000916851	0.626459832076	0.638333007736	0	0.535801616421	0.51038546795	0.607358267221	0.551497497201	0.664079157922	0.530546253247	0.560402069898	0.470776013315	0.518889233144	0.513042562367	0.617280144204	0.566917047581	0.536444063694	0.549526078008	0.553108082293	0.531700911986	0.553188032039	0.569485318459	0.574899126941	0.560237008654	0.545501850133	0.536583123787	0.533624393738
