CS.172	CS.039	CS.028	CS.010	CS.297	CS.086	CS.022	CS.296	CS.217	CS.084	CS.280	L.001.M1	CS.313	CS.263	CS.106	CS.186	CS.040	CS.073	CS.137	CS.155	CS.290	CS.127	CS.067	CS.153	CS.122	CS.327	CS.077	CS.367	CS.335	CS.371.1	CS.375	CS.374	CS.376	CS.205	CS.125	CS.378	CS.236	CS.041	CS.292	CS.380	CS.302	CS.213	CS.282	CS.232	CS.136	CS.359	CS.369	CS.166	CS.349	CS.214	CS.254	CS.181	CS.395	CS.385	CS.182	CS.268	CS.129	CS.386	CS.147	CS.256	T.CS.028	T.CS.012	T.CS.046	T.CS.024	T.CS.048	T.CS.014	T.CS.089	T.CS.020	T.CS.071	T.CS.050	TFS.024	T.CS.035	T.CS.057	T.CS.001	T.CS.056	T.CS.107	T.CS.126	T.CS.180	T.CS.119	T.CS.177	T.CS.123	T.CS.129	T.CS.128	T.CS.139	T.CS.097	T.CS.125	T.CS.091	T.CS.117	T.CS.100	T.CS.178	CS.356	CS.238	CS.006	CS.241	L.024.M1	CS.246	CS.085	CS.237	CS.088	CS.087	CS.015	L.034.M1	CS.082	CS.103	CS.110	CS.358	CS.233	CS.228	CS.347.0	CS.234	CS.338	CS.151	CS.078	CS.387	CS.311	CS.274	CS.189	CS.187	CS.150	CS.325	CS.227	CS.194	CS.158	CS.322	CS.223	CS.285	CS.320	CS.202	CS.163	CS.321	CS.361	CS.343	CS.331	CS.112	CS.318	CS.253	CS.255	CS.370	CS.393	CS.270	CS.145	CS.262	CS.390	CS.326	T.CS.064	TFS.020	T.CS.008	T.CS.049	TFS.021	T.CS.066	TFS.027	TFS.025	T.CS.031	T.CS.043	T.CS.045	T.CS.055	T.CS.026	TFS.022	T.CS.061	T.CS.158	T.CS.141	T.CS.157	T.CS.095	T.CS.151	T.CS.166	T.CS.142	T.CS.109	T.CS.152
CS.163	0.546491194019	0.584198058123	0.594954374105	0.628939177356	0.648190534431	0.5996781099	0.554623407844	0.643872048195	0.60937100243	0.596922650017	0.67791615382	0.627655975878	0.658638772941	0.610317596455	0.526276625123	0.653636152176	0.617061643193	0.595648209941	0.634931848848	0.644688986815	0.617294775363	0.590380015515	0.631188251884	0.52943858281	0.591341350758	0.621519612511	0.588849485591	0.612262092052	0.680090245241	0.605770486699	0.58861685022	0.605204452473	0.580676253435	0.638072943171	0.592245890882	0.589537489956	0.585121529404	0.570525047478	0.561792092003	0.658308705623	0.627054541431	0.60649410174	0.606385493289	0.547164237833	0.491538272483	0.615249091757	0.613779496597	0.652778658026	0.618901195218	0.589416765886	0.624858894758	0.593108891978	0.614585024132	0.60093981914	0.608093214058	0.61521400144	0.606069803025	0.652283985477	0.592936268801	0.630204285918	0.62432247488	0.667595095766	0.602374717784	0.598815533838	0.608953042232	0.611880887859	0.642226099067	0.68525166868	0.650220569049	0.612673695336	0.62703525001	0.624204748156	0.659644411397	0.650143834934	0.60078842733	0.670027473298	0.631802380602	0.61511077641	0.665942357332	0.678912750982	0.633819008086	0.662711123048	0.634536998462	0.697413454103	0.677738759186	0.627779695993	0.699455074544	0.654454536177	0.669558596753	0.663233766284	0.634176761987	0.612357363893	0.57586426007	0.669450132728	0.675735066507	0.60553678192	0.578925511198	0.501388565908	0.636453501839	0.576296899199	0.659721027129	0.622196584407	0.578019774242	0.576366962249	0.576861425278	0.669377351703	0.577340248401	0.508346791492	0.589616749481	0.598001535251	0.590453178064	0.606078952107	0.619375754874	0.596251397878	0.583830535076	0.61822577701	0.606380626404	0.561480923949	0.586143916558	0.695691784079	0.644692418588	0.6742532832	0.534858155074	0.622273850099	0.592087890306	0.57024652525	0.602491796819	0.625188840036	0	0.604594936312	0.582636502366	0.610102461515	0.608743059996	0.51199368733	0.586673331388	0.619140693268	0.614077230166	0.61024743796	0.60564063605	0.6156300796	0.604352741943	0.642899985722	0.615216997097	0.597408348925	0.651434838716	0.671374367568	0.648652716245	0.632681178728	0.643239428597	0.654860590603	0.651817127606	0.621425295905	0.6389515394	0.645373246273	0.621113804709	0.643146703264	0.673706623173	0.668343410475	0.642068357918	0.644745040373	0.685638704445	0.644424120741	0.691185821605	0.670444902124	0.637017047003	0.6743076515	0.676664214554	0.620700257702
CS.321	0.542872794291	0.605310753059	0.584090399431	0.706667188314	0.449648215147	0.560804661621	0.62084462199	0.483159871838	0.538965276744	0.609410411058	0.547670078654	0.586906489548	0.540508356141	0.528943116897	0.598143100829	0.609533586844	0.574803208591	0.598488399245	0.529440363632	0.570303847937	0.630904127087	0.522840356693	0.749848984133	0.570303540651	0.525503243142	0.553388675023	0.53468106132	0.723056349816	0.750091979295	0.540156434444	0.568276590564	0.638919692215	0.635791527404	0.666798634374	0.626694323907	0.643486654301	0.679890010623	0.649466346531	0.615867625792	0.523026884411	0.704763016223	0.631256722556	0.650991959602	0.569558084957	0.622672532184	0.694832057692	0.741076804526	0.685508697002	0.628818073644	0.606025041017	0.647965653628	0.624640110435	0.651451180268	0.624064451012	0.603369191038	0.672311123766	0.60896012544	0.701656054403	0.642782123558	0.668376148306	0.543133094446	0.658826969551	0.602686972859	0.5412662056	0.55002463604	0.547697951316	0.548993600039	0.594935129855	0.513898140943	0.565609275598	0.520959190202	0.516324503201	0.695539965464	0.715737557681	0.585972591596	0.484659855407	0.495564131333	0.547095681359	0.634280570347	0.550691835461	0.514879052445	0.55511176905	0.618676654571	0.5428590854	0.529207250786	0.547119062717	0.544954932062	0.516638920087	0.566622954408	0.543542593335	0.661086793306	0.538940600736	0.522878808736	0.521338036756	0.543716715253	0.509211381954	0.590961131654	0.642885537489	0.591116680117	0.545868989268	0.581733077404	0.583105366764	0.581314262419	0.590779018993	0.639378099637	0.737508235451	0.616751526963	0.597323228416	0.671209565996	0.66465210614	0.619449073764	0.567971823633	0.540026548312	0.569437069993	0.551425552239	0.631152091763	0.640570730518	0.590999201338	0.601518350107	0.735555442105	0.751917780569	0.712241276174	0.62059250257	0.657438978311	0.639164456714	0.702364363417	0.585680444888	0.603585918129	0.604594936312	0	0.621484518886	0.62978175214	0.580246923935	0.62638222421	0.604465072629	0.711029336959	0.607618354134	0.62859286643	0.62998543697	0.651517265983	0.540168400494	0.662652170436	0.626140582357	0.619334564783	0.50535994277	0.528566711777	0.527084715009	0.641289556575	0.551597710867	0.52282599401	0.509978021477	0.517758871037	0.533207804081	0.49318719301	0.503914820867	0.536886196201	0.720454058434	0.538318739278	0.543137208927	0.470614782652	0.52786553851	0.53331786873	0.54834121646	0.510256592694	0.491379923176	0.527480165506	0.531568515651	0.4986244074
CS.361	0.62368115986	0.637976015107	0.676833095256	0.70345616368	0.634901394302	0.676947330242	0.63692585761	0.654640162011	0.675590235923	0.683389969946	0.682985179559	0.685457018756	0.68054506525	0.634841241141	0.662797218159	0.697832101391	0.679128710401	0.630415161954	0.63944348752	0.649966584117	0.584904424413	0.580747679006	0.639637630537	0.628985627787	0.663330053386	0.670330199212	0.630564035075	0.608097161178	0.613472806846	0.565077472994	0.522847654842	0.596910062016	0.575210392154	0.596728556432	0.554211557342	0.613331990916	0.671175554193	0.604448835678	0.601377705096	0.649779695906	0.598815499028	0.568606326649	0.560362887215	0.643003821219	0.576694640801	0.649448075357	0.609028116138	0.625245080341	0.616246886555	0.522832010573	0.584614868049	0.592274580056	0.605868953348	0.589231225851	0.599260945459	0.635766086074	0.620561978658	0.635820656898	0.540712302734	0.60591594499	0.625653528789	0.589536785358	0.572228668864	0.599381157832	0.626361006378	0.636255949834	0.62736521221	0.724583767383	0.65214211045	0.608013624046	0.627434084136	0.607066850382	0.599749812655	0.623955963757	0.641829970035	0.673844717038	0.632626265525	0.66227015093	0.730410827339	0.674191218527	0.620524986193	0.67829626543	0.670279230942	0.704827350941	0.703095851923	0.621608460898	0.719581459193	0.667319018418	0.708050827328	0.677885903236	0.607652917489	0.655891429002	0.614312916979	0.687846868281	0.678591367814	0.619277545596	0.677793674871	0.597139256576	0.632781980262	0.614225560477	0.681910961569	0.641177111468	0.668995696183	0.641842619021	0.615496866182	0.633118991302	0.674514759517	0.632732845605	0.625928653632	0.621502121878	0.609769376022	0.595600549723	0.617092155561	0.543167546005	0.590159348115	0.554536899989	0.617111179011	0.561395404756	0.613596033254	0.675849453068	0.653825579573	0.631127863618	0.61569020576	0.57982121521	0.552610710219	0.583633891152	0.589137497896	0.601152501834	0.582636502366	0.621484518886	0	0.592706612016	0.615671734181	0.585387118862	0.569852263095	0.636299393292	0.608038772445	0.596635086674	0.573969273332	0.578026224015	0.566817730052	0.602886657536	0.622430397561	0.600344486005	0.658844744486	0.680634264993	0.588927935609	0.622336565707	0.653730716139	0.679778120813	0.64466124325	0.596137458964	0.634717786072	0.638850487751	0.619554983742	0.641365473553	0.638058569358	0.682013626799	0.597213395561	0.645159689524	0.654279780374	0.64782893338	0.714597598392	0.669049982066	0.619527866011	0.65126611379	0.694066342612	0.617587542281
CS.343	0.638984744636	0.652816343861	0.663389595264	0.740330985749	0.622042165869	0.684538497174	0.595190995909	0.658829828524	0.69108661988	0.695215348871	0.664365922501	0.696941969939	0.67433403683	0.637574725734	0.646173529179	0.676268835593	0.699181853071	0.665846728388	0.596388530063	0.600459101059	0.465655877372	0.565474016862	0.638956329187	0.646902097527	0.683211034794	0.644873311961	0.632064211539	0.590469358942	0.598347943308	0.5996571251	0.538961593012	0.545321760268	0.502693152609	0.517393129484	0.507250710087	0.611660340002	0.644404105624	0.633129679963	0.58966707686	0.619218365474	0.589905751887	0.524332726757	0.495633828635	0.626202825007	0.590549458364	0.604620966066	0.65229982255	0.595085955567	0.564063633054	0.558793472228	0.537414136833	0.561413932053	0.575457274977	0.564655885719	0.552343889806	0.590307889386	0.589592740711	0.567309055271	0.513891172051	0.520422889526	0.615225630166	0.637408019272	0.577551768559	0.604095524637	0.617351655809	0.639476551635	0.608458740342	0.697462282148	0.629992527415	0.634448561752	0.594761354197	0.622500842538	0.608842425876	0.607765805653	0.676788334295	0.660789143676	0.615630411529	0.665365420137	0.69783967667	0.671842114249	0.598032020794	0.676972304017	0.622572072667	0.684045083712	0.696696090572	0.587292237461	0.680672301832	0.626938316043	0.697288409908	0.662678993833	0.629737228977	0.631265087916	0.616720855959	0.680811775233	0.664585080447	0.629083079882	0.665510672213	0.564338089379	0.697829603893	0.641930285381	0.689439901088	0.626004423801	0.673486019036	0.651236546695	0.597037723491	0.596400369883	0.688888363118	0.615437087728	0.584771577546	0.601987159581	0.578178172626	0.631650861907	0.624260029926	0.526653901084	0.641595881033	0.534188180025	0.599100559105	0.533463427018	0.576327869047	0.587564129592	0.602778090514	0.556203206227	0.593285180319	0.497338103126	0.521738461644	0.601521241037	0.506718562878	0.650457881367	0.610102461515	0.62978175214	0.592706612016	0	0.575755004834	0.612183658263	0.47833167163	0.646886460816	0.521902951045	0.55646808384	0.616145345727	0.547649847926	0.588608433354	0.567538885048	0.527908060292	0.518167876262	0.636213368056	0.66778725955	0.594538794801	0.540666062452	0.621944548727	0.661540200691	0.652753587519	0.563085840918	0.627296950601	0.613831940349	0.632966779915	0.623535822054	0.653730743525	0.669505122906	0.598404072428	0.627575659141	0.65941753648	0.646769578828	0.696063665426	0.640654924991	0.600647041132	0.651683843736	0.677515758584	0.632820983971
CS.331	0.608560799903	0.607426195825	0.539065795289	0.70262556709	0.578611379294	0.587018608368	0.604016710535	0.579024701122	0.59436468186	0.574835194211	0.592938306462	0.581509345828	0.551645181564	0.509056100179	0.572728260765	0.574012426582	0.618895361224	0.637670169068	0.539685579198	0.508334852524	0.583699668085	0.497551986801	0.691967859966	0.555670170267	0.597252196489	0.626039776262	0.585919390692	0.669128074707	0.681270556751	0.611604041755	0.582416160091	0.565130131674	0.56878009585	0.600003882605	0.551245534235	0.650475135353	0.637622231109	0.609000337228	0.494860640821	0.547168111547	0.666272941963	0.570259689367	0.561097830486	0.530866423754	0.549760057745	0.656434465938	0.628329942315	0.548239717003	0.503967011196	0.568047658786	0.493632465879	0.52020280033	0.502517213267	0.470134441557	0.490512011009	0.58025738361	0.543815870711	0.647989338826	0.564199515591	0.533441375096	0.55456023417	0.661292185013	0.568060613412	0.554617374477	0.573632435531	0.559546446878	0.552654182672	0.609186415358	0.550435843549	0.615133219797	0.584957938036	0.552130298153	0.667600621888	0.634825626287	0.666451125132	0.57739952326	0.517607178595	0.540886777004	0.56442754795	0.539621227186	0.551526308935	0.553521872249	0.513261612603	0.579593716492	0.591865349129	0.574974386685	0.587142197275	0.555638868818	0.57259135123	0.486993656005	0.691159628596	0.607173571849	0.588027690073	0.575611667532	0.656950711098	0.514025652924	0.562299513055	0.588168919441	0.70498676794	0.658344990499	0.654763253284	0.568440496255	0.557991798776	0.549854802114	0.597492118342	0.672232820477	0.588251223543	0.590719675598	0.62650826786	0.60904688394	0.497678244185	0.536228298428	0.640529033092	0.551169344712	0.630877348244	0.613412637896	0.579722016162	0.492836216173	0.514025065905	0.700776202552	0.711416238073	0.647790493588	0.593795561787	0.557613418944	0.542895356488	0.650006823693	0.503225636492	0.664454940151	0.608743059996	0.580246923935	0.615671734181	0.575755004834	0	0.579509044864	0.50860893808	0.664549521933	0.471943780578	0.521688093913	0.619227727133	0.538010823742	0.517222746152	0.585446970152	0.550862032512	0.522783528493	0.562851105422	0.559063522306	0.615342888606	0.595455184067	0.627644133267	0.581837428339	0.600348381933	0.60485006612	0.582504045464	0.608063848131	0.619222129315	0.588694563292	0.670660587566	0.55627661458	0.59498691175	0.537749946774	0.651754168427	0.625672412177	0.591020640889	0.609388729578	0.550610845696	0.661627656592	0.558399814014	0.564934159658
CS.112	0.535602029024	0.541305870032	0.561316870275	0.603285553031	0.634879483911	0.605052331695	0.550515832275	0.658603161491	0.617783878535	0.554057422326	0.684947815559	0.611083808143	0.65846271487	0.604096785498	0.502303782056	0.640204544661	0.617189058531	0.567921857311	0.632514424115	0.624506450066	0.589262714752	0.578667928985	0.599662184083	0.512000593734	0.57376034738	0.593502606121	0.607203682674	0.609269337374	0.628584988987	0.604158269202	0.583203573717	0.575283462832	0.56858087459	0.630305417872	0.589463221021	0.583448174296	0.593547016318	0.522271536782	0.515246683125	0.642188461049	0.62868295802	0.554260882744	0.587402726693	0.562722125921	0.479463896812	0.656728265714	0.579149439339	0.604450805568	0.613795991525	0.604902121065	0.584395408073	0.584056059237	0.580761872955	0.602130647501	0.598013943022	0.589624910505	0.590667891314	0.634627468564	0.583211319913	0.587736730593	0.635174661667	0.660308476121	0.58273799293	0.602829393681	0.620766074859	0.607086504514	0.630819469632	0.682061799778	0.658432849549	0.595012037805	0.615216197039	0.629946054788	0.631396456216	0.596789564665	0.612338700212	0.682543060984	0.654217937359	0.608569328503	0.670013404905	0.66019946774	0.640725272023	0.656537463184	0.632941546225	0.688963833632	0.687402787304	0.63096358678	0.694944383644	0.659873688438	0.658723726577	0.661375336307	0.643632807728	0.611461341	0.57606559044	0.652589699919	0.675180269155	0.621176728083	0.558779751915	0.521679589725	0.647359651932	0.600797061852	0.639312233116	0.589079259089	0.580842581139	0.550445169897	0.532749613173	0.6421894083	0.562373077995	0.523800496145	0.593657361337	0.595234853939	0.556770903446	0.595079907383	0.61567515595	0.582480385785	0.569732093109	0.611952961389	0.591144162294	0.568114944262	0.545607797493	0.668055804158	0.645691283399	0.631716243646	0.483595846201	0.586176069406	0.577132925691	0.594379834984	0.576441973726	0.618968573836	0.51199368733	0.62638222421	0.585387118862	0.612183658263	0.579509044864	0	0.557786818604	0.62407966209	0.582320649056	0.587142391692	0.582852677132	0.555134733644	0.61240436264	0.586887075976	0.613470154889	0.586351962662	0.634673138274	0.664324535484	0.625343707649	0.615296705327	0.643305965582	0.672440608983	0.64284488086	0.62939407185	0.61302271515	0.653333821763	0.630634036196	0.628315533621	0.624915929767	0.677771922527	0.638732885665	0.654006289296	0.657824611475	0.633476241127	0.678099739856	0.666215265068	0.64590169481	0.678036317809	0.677684382269	0.627652503842
CS.318	0.635846177193	0.634910507759	0.642324628319	0.731607822158	0.626530772156	0.677399204642	0.604307348665	0.654349625736	0.670877071492	0.666654605834	0.685340921362	0.667758493996	0.660154415821	0.625392460006	0.617716683458	0.67500995699	0.690128889754	0.664122231271	0.563228468375	0.548791298947	0.476856027264	0.521713054443	0.631798898843	0.627740586268	0.675601289663	0.645655317605	0.629505135311	0.593306494666	0.580478000566	0.57635372725	0.574777686571	0.517881888762	0.487000541547	0.488963710088	0.484210757331	0.616230008739	0.638715037717	0.607394388372	0.544100367129	0.603159342984	0.582544067095	0.475984179887	0.443730217451	0.601669380598	0.538739572018	0.593850805702	0.578907300966	0.540577861267	0.510922458672	0.547088382094	0.499013299466	0.514205490984	0.555953481677	0.504809819393	0.502840449056	0.591997082262	0.591681047035	0.604691729908	0.493751645263	0.492973570269	0.580029952394	0.65518667011	0.526950264625	0.560276933437	0.597251027957	0.597951643528	0.570923667108	0.707022252313	0.585774498056	0.619790593431	0.59432860038	0.610132753727	0.60532429899	0.549033222077	0.678933844047	0.662155857165	0.605475836379	0.669225170796	0.693444888195	0.67786919105	0.60132864802	0.656817434231	0.622648839829	0.673510474365	0.682950772232	0.594201065193	0.691274040231	0.630864920181	0.68187572893	0.656068262129	0.645857377695	0.64231337814	0.623383836132	0.680638550333	0.686326521581	0.611593370608	0.64098597681	0.559483872429	0.692769249083	0.64094693218	0.707980243895	0.609123012161	0.646857331085	0.641615310205	0.591255220967	0.56023860063	0.666818417974	0.616819066268	0.577781270487	0.594307797899	0.543433779402	0.56842500289	0.62415909191	0.49181731841	0.62102196568	0.506090272138	0.591869999771	0.466376410021	0.554874603718	0.62030662686	0.6201628503	0.553012384895	0.576904477698	0.462201104679	0.496420517123	0.54838012595	0.461800584716	0.645992295295	0.586673331388	0.604465072629	0.569852263095	0.47833167163	0.50860893808	0.557786818604	0	0.622754627166	0.506888640674	0.520182541581	0.623283933419	0.501878701101	0.543066765207	0.551869300722	0.509685830979	0.515482305307	0.623750668271	0.647791115028	0.57362861023	0.520449078225	0.624289440803	0.669485904404	0.621537590351	0.548065343738	0.64024162722	0.644660514984	0.627780368333	0.624548337568	0.629170618078	0.652284732002	0.569837033573	0.624357654102	0.6841832153	0.66902103327	0.690587949242	0.649949519095	0.619847217307	0.65870268842	0.661553804669	0.630437826499
CS.253	0.682630239837	0.68242520039	0.706458562808	0.709458877554	0.752649757137	0.726306519486	0.672500162501	0.74383138195	0.722978383611	0.712118241538	0.753098372429	0.693526335938	0.734025716213	0.687923214281	0.703290188249	0.7303018322	0.726770807954	0.677475414215	0.716452594994	0.704792570256	0.635024495964	0.670903943194	0.595896771326	0.674086543167	0.706397568955	0.720873266716	0.701335130849	0.562612193975	0.604353424719	0.670700000671	0.638312183684	0.608035662525	0.606527081536	0.605419171078	0.591854153281	0.511180193812	0.684389533247	0.672798571039	0.648592736037	0.734456038434	0.615200676259	0.593927140635	0.642595171729	0.675007964409	0.636080106271	0.567936156412	0.577576525754	0.620087428749	0.653541813663	0.613637582726	0.622540610998	0.644884281628	0.644548091794	0.654321541616	0.664345000576	0.643208505064	0.645947991899	0.587154953572	0.572667181189	0.619387853315	0.719275881597	0.654298368145	0.652850546174	0.695170440386	0.716398179445	0.708056238168	0.694660296329	0.754334022234	0.736529145204	0.685931035132	0.721217190012	0.716621067948	0.634246752202	0.626195420086	0.693979646961	0.768481789638	0.723904296447	0.721165244517	0.753399656882	0.741418767031	0.70997950107	0.733292436435	0.705954429746	0.768562317267	0.761940394983	0.700023182787	0.76321146519	0.725821328931	0.739883768563	0.743091965728	0.647670767627	0.70612276181	0.704081200882	0.757337232197	0.738118176357	0.699800134362	0.696800373553	0.637639535593	0.719914271551	0.699530028944	0.783233189302	0.718086606411	0.717024811544	0.672388148864	0.638788591317	0.597740085416	0.674942587164	0.630078930466	0.635015422436	0.607004261122	0.659844858429	0.702576916799	0.720059013488	0.645789009175	0.69267718743	0.600184267851	0.600230523325	0.625810885428	0.624362695448	0.63808108724	0.630788547695	0.591673272793	0.646450184033	0.603788906862	0.61939127263	0.619259039213	0.632619696271	0.66735343159	0.619140693268	0.711029336959	0.636299393292	0.646886460816	0.664549521933	0.62407966209	0.622754627166	0	0.628573617417	0.646147988905	0.670629596187	0.593378714191	0.697381874302	0.606320060003	0.651179599114	0.58704215071	0.720674027413	0.739163250627	0.721114425489	0.660513452651	0.728578192309	0.735826814854	0.746036929814	0.700366158706	0.713504716237	0.728603206493	0.715527306933	0.734275239537	0.624106288952	0.745667907668	0.712886275864	0.73742334217	0.745053483786	0.721185223461	0.757420797508	0.747898824276	0.738287653872	0.744940471813	0.757516472421	0.70166843539
CS.255	0.62173672142	0.638425751948	0.596202217834	0.718507978108	0.599394092462	0.638272801601	0.60644131432	0.600710863075	0.62574698903	0.616164350806	0.618084880735	0.608917291121	0.613001909877	0.574525203523	0.592471529922	0.618043094874	0.659663335743	0.667941487387	0.56786601333	0.53573365392	0.529481098491	0.527490819682	0.67781633395	0.609541917194	0.634776646783	0.643762841251	0.615117993101	0.618753150884	0.632422533194	0.588321495089	0.567773467392	0.541737842007	0.508852315564	0.583800090098	0.530768442891	0.628781090926	0.679376773704	0.621288844374	0.544850763623	0.553093760689	0.648381073294	0.56826503468	0.537766360658	0.574606756187	0.566880008733	0.616379609626	0.613282784398	0.558995745217	0.489862803435	0.54527890318	0.503060266544	0.521636610817	0.520106574349	0.510999399254	0.495087556571	0.556684633892	0.538772709999	0.594047451552	0.509681908413	0.499586824418	0.546223449076	0.669639117366	0.555025574152	0.540826502728	0.59178093545	0.593197946788	0.567374501437	0.635675917831	0.578866769329	0.615351063055	0.592498510086	0.584421677431	0.656160931118	0.593367563764	0.653297446872	0.597746744581	0.552189638425	0.621739097409	0.60615810815	0.60247354834	0.579268811826	0.602697714739	0.570299361288	0.610404969521	0.639261232391	0.56764629715	0.617111394952	0.580431289861	0.636232220756	0.587023524868	0.679652938795	0.612229240674	0.594207707827	0.648570563105	0.650496980445	0.55725220635	0.576831652599	0.586756254558	0.700520566625	0.654911212033	0.670529489507	0.609254953855	0.60718777006	0.578251093827	0.58377161154	0.650604258501	0.645881448164	0.606045642496	0.567864290483	0.609296919014	0.539631362802	0.578539564328	0.649667904156	0.519597095227	0.630781913642	0.554920475157	0.573887095198	0.491228572228	0.52961973796	0.6757099084	0.666867376078	0.620113945543	0.587833596181	0.50792766541	0.538494129034	0.631837225339	0.50011365135	0.64678999473	0.614077230166	0.607618354134	0.608038772445	0.521902951045	0.471943780578	0.582320649056	0.506888640674	0.628573617417	0	0.525760741523	0.612935551451	0.493647234418	0.506747368308	0.545677399602	0.528664259645	0.502371767686	0.585878117883	0.589082713745	0.618391919682	0.559432877067	0.626459832076	0.60705936769	0.623914411722	0.587848082405	0.594111712375	0.612332106612	0.628209488753	0.602757329556	0.635034816556	0.602190293916	0.603021319781	0.561784554192	0.641782166011	0.613239277981	0.641091737598	0.621278297616	0.584379863214	0.658736585777	0.612599738596	0.592729489974
CS.370	0.663617475241	0.645905059742	0.627484386929	0.724604595917	0.631978529724	0.663156341318	0.614347343822	0.655965044676	0.675659507073	0.650973166672	0.66959556546	0.663127984644	0.67680637691	0.606517570476	0.636277040315	0.681188611484	0.660273476769	0.679326725133	0.573119591269	0.562486347325	0.512427578078	0.553134661154	0.652719563008	0.608836008619	0.667251349714	0.677024079261	0.609021618298	0.633086115103	0.628489623547	0.584606542469	0.581225320959	0.571147483263	0.529042644829	0.598910777087	0.524145759981	0.650667515088	0.640230550474	0.583966888651	0.546128983121	0.573639616994	0.659840410044	0.553050894876	0.560833385565	0.588393752175	0.575824701674	0.649866197059	0.584384029472	0.495039186838	0.462065228699	0.562875086478	0.462152640021	0.511390288569	0.495582747062	0.471719041576	0.494701424197	0.543072070911	0.578287942615	0.609374961235	0.526378668899	0.481626556839	0.575238885393	0.660244749329	0.570467000902	0.551656418166	0.609559720206	0.621786060606	0.557600384675	0.701921739379	0.612218038394	0.63643392363	0.610596036049	0.605363562674	0.616900947739	0.609410832663	0.659157559245	0.656934032579	0.601045991643	0.663068127592	0.683510451349	0.639234943269	0.614281638394	0.644825035038	0.617166824883	0.673602806677	0.680890709687	0.612695496649	0.670386399587	0.661966676985	0.653585835669	0.651435103812	0.698375536751	0.629291108522	0.651894851705	0.666687539057	0.696365267385	0.604537418956	0.633364240572	0.6000950804	0.708183046051	0.665517574976	0.702565673797	0.613091046789	0.638099024751	0.621695152053	0.592473629447	0.633013117298	0.667817556961	0.585871435844	0.62252753836	0.645317861773	0.546944860189	0.564163863213	0.662310235431	0.520116767056	0.62659143653	0.600102411061	0.623289699774	0.520431345514	0.579180553172	0.676445217909	0.690864876142	0.606785937606	0.616645880683	0.504125084644	0.520053089826	0.622417481433	0.517170356655	0.673956966439	0.61024743796	0.62859286643	0.596635086674	0.55646808384	0.521688093913	0.587142391692	0.520182541581	0.646147988905	0.525760741523	0	0.557964062247	0.493698903269	0.501652712478	0.518613504694	0.507430128286	0.541353287741	0.596275387625	0.656178865753	0.606605779884	0.58370981728	0.638333007736	0.663949004982	0.616780129308	0.601961893092	0.620801849096	0.643365633198	0.654520642043	0.621808353966	0.632873339971	0.639380668118	0.57468917216	0.635704098793	0.676293500383	0.679900705502	0.691785688316	0.653993727132	0.618765844233	0.681645088207	0.672523049694	0.639212015652
CS.393	0.635789718036	0.634074922305	0.639306742463	0.674930918859	0.660815760224	0.659364944149	0.62603638954	0.662499677341	0.664872520576	0.650969883678	0.688645749424	0.650368906401	0.672463924333	0.62116460753	0.627738747845	0.679159291417	0.67087758512	0.658864516585	0.648841668165	0.65092126126	0.612287919486	0.603613107946	0.68837070744	0.601563918848	0.651857808892	0.641612956879	0.639633938457	0.666774866076	0.706052520805	0.598234961949	0.584231391469	0.600852116359	0.597870307891	0.667782941991	0.607107783433	0.643984076462	0.637071305668	0.584933261826	0.590982669237	0.653692030119	0.683245408337	0.638815256296	0.605864058451	0.605993989678	0.589209244262	0.718272900734	0.630352041252	0.606937238439	0.590358402437	0.594771618846	0.562772724129	0.593418712635	0.574730713229	0.589533356503	0.611972662166	0.602714629878	0.612526790626	0.659386247596	0.638590083775	0.606388400648	0.642959246845	0.664304857153	0.646436578309	0.599113816294	0.651481468172	0.63434158238	0.624680385882	0.702223522121	0.653086147451	0.629345227963	0.640093422937	0.638074799456	0.670815246874	0.649165212695	0.642858857788	0.677615359539	0.651265861482	0.639181171358	0.694705880331	0.664078135618	0.658015021923	0.683886805113	0.67171603468	0.696352851606	0.701532425117	0.647008504173	0.714677533055	0.674448971262	0.673249724267	0.683136855959	0.666972010222	0.662177265193	0.6495080316	0.683954048233	0.697264338233	0.632792957534	0.642304691409	0.604530751259	0.694226934844	0.647018954482	0.665735852641	0.630444975014	0.63260411317	0.636149747502	0.622957350573	0.698410997857	0.644587484228	0.591133891039	0.656410823555	0.659486710796	0.577337156529	0.604883012307	0.645211654442	0.613547156323	0.617866989307	0.666535342283	0.675416458269	0.602798528323	0.614619715223	0.703252823171	0.727917241375	0.674254415783	0.592406557503	0.611257732434	0.599533905986	0.642708333405	0.618702889499	0.649588998445	0.60564063605	0.62998543697	0.573969273332	0.616145345727	0.619227727133	0.582852677132	0.623283933419	0.670629596187	0.612935551451	0.557964062247	0	0.607039402009	0.589265220136	0.618891016165	0.586094967252	0.62393139329	0.647720609602	0.67906565733	0.62624371415	0.683812710925	0.665510896559	0.695821118949	0.655424233614	0.644983677919	0.636995438986	0.648951143432	0.640457848632	0.658635041913	0.691145148926	0.675953862646	0.644783515981	0.659273847387	0.684250533682	0.667605608861	0.69768149973	0.689534608344	0.649434011206	0.693373982029	0.698343847843	0.654772671231
