L.006.M1	CS.354	CS.297	L.036.M1	CS.039	L.005.M1	CS.313	CS.059	CS.176	L.011.M1	CS.277	CS.084	CS.037	CS.357	CS.281	CS.371.1	CS.117	CS.373	CS.042	CS.290	CS.171	CS.381	CS.360	CS.301	CS.335	CS.334	CS.122	CS.050	CS.365	CS.063	CS.232	CS.041	CS.302	CS.128	CS.126	CS.125	CS.136	CS.378	CS.224	CS.213	CS.292	CS.375	CS.380	CS.236	CS.374	CS.129	CS.386	CS.183	CS.385	CS.214	CS.147	CS.181	CS.389	CS.254	CS.148	CS.395	CS.166	CS.178	CS.323	CS.177	T.CS.025	T.CS.059	T.CS.034	T.CS.019	T.CS.056	T.CS.067	T.CS.001	T.CS.085	T.CS.020	T.CS.023	T.CS.022	T.CS.052	T.CS.046	T.CS.024	T.CS.048	T.CS.161	T.CS.108	T.CS.160	T.CS.116	T.CS.129	T.CS.112	T.CS.131	T.CS.147	T.CS.105	T.CS.134	T.CS.178	T.CS.104	T.CS.098	T.CS.144	T.CS.092	CS.356	CS.087	CS.088	CS.110	CS.241	CS.006	CS.015	CS.238	CS.103	CS.246	L.034.M1	CS.085	L.024.M1	CS.242	CS.082	CS.274	CS.387	CS.358	CS.336	CS.191	CS.078	CS.345.0	CS.347.0	CS.228	CS.044	CS.234	CS.151	CS.364	CS.233	CS.363	CS.112	CS.331	CS.158	CS.285	CS.339	CS.321	CS.227	CS.194	CS.361	CS.080	CS.318	CS.202	CS.322	CS.223	CS.152	CS.253	CS.270	CS.255	CS.393	CS.262	CS.370	CS.390	CS.145	CS.326	T.CS.008	T.CS.045	TFS.022	T.CS.043	TFS.020	TFS.025	T.CS.031	TFS.027	T.CS.061	T.CS.066	T.CS.055	TFS.021	T.CS.036	T.CS.049	T.CS.026	T.CS.157	T.CS.152	T.CS.142	T.CS.166	T.CS.095	T.CS.109	T.CS.151	T.CS.158	T.CS.141
CS.262	0.672944901307	0.609742909627	0.644115332882	0.633980215393	0.631312073376	0.691202929228	0.670708322128	0.639948942412	0.639637939046	0.620981770163	0.580975179464	0.66410167126	0.593486733619	0.665798550276	0.641971744798	0.566868166702	0.640542053805	0.566928523676	0.638494730897	0.555992337165	0.690132705657	0.624895345188	0.551791702988	0.589695902504	0.594813515394	0.567740562232	0.68455850874	0.63783994874	0.646890744634	0.658255178271	0.659888418954	0.613356499374	0.594616940778	0.577270264598	0.589224053919	0.556041014662	0.620695945012	0.619752591543	0.653320271412	0.557415791384	0.584746589647	0.578950686924	0.604927633085	0.6799206684	0.577648468128	0.577421908054	0.580239494061	0.602697243166	0.584326476583	0.588975877879	0.529489176708	0.574790836638	0.559272475109	0.528231306156	0.5873290645	0.578589561595	0.575393524827	0.61715827937	0.560841243221	0.541882208481	0.636819592704	0.641473501428	0.620663437788	0.616169006833	0.637480128054	0.630942140199	0.558742634275	0.631341170487	0.697787510006	0.666829982541	0.615919078284	0.606608094796	0.568960452154	0.598635133297	0.60396730621	0.642171345615	0.690101064942	0.677844098588	0.658413980652	0.663294588664	0.621126499316	0.648336549755	0.691269919891	0.725485446567	0.655865635226	0.67793421371	0.693531789584	0.70198952635	0.678696756091	0.711618206069	0.640125757059	0.657020862247	0.663737346553	0.609316595716	0.685063361321	0.638897890515	0.691130364381	0.634962048139	0.643324471082	0.652900958932	0.605977529293	0.649592292965	0.672956044664	0.631223592371	0.681309660086	0.558216715269	0.536972173717	0.592573102205	0.583588465236	0.656085150686	0.652348548192	0.651678289403	0.584198238512	0.619513077597	0.608200579645	0.602385633022	0.643263276577	0.615443942792	0.66089711391	0.53783942111	0.586887075976	0.585446970152	0.608478977153	0.62695312311	0.588757722225	0.662652170436	0.673936170994	0.595115008702	0.602886657536	0.597690966429	0.551869300722	0.624302400393	0.548990385926	0.573838657912	0.621783561445	0.606320060003	0.523215796001	0.545677399602	0.618891016165	0	0.518613504694	0.586016348755	0.584352100085	0.531909380129	0.588559134711	0.634011779959	0.675721305106	0.654499597209	0.66794957043	0.586191055603	0.613061705	0.62482686689	0.616155660893	0.671876155965	0.631067850687	0.616000916851	0.65024813326	0.536246229496	0.578642406849	0.651565022191	0.641350564936	0.650834516842	0.654778809899	0.695125308638	0.689574207882	0.64319152908	0.665410756331	0.64425151287
CS.370	0.640164666762	0.671229081184	0.631978529724	0.626736941878	0.645905059742	0.686355730364	0.67680637691	0.629577172251	0.547244156585	0.625863132464	0.597320329243	0.650973166672	0.605952250833	0.668644012771	0.607403429633	0.584606542469	0.638959859661	0.545832233906	0.634341789636	0.512427578078	0.664340076516	0.533644397354	0.503356439585	0.540330815867	0.628489623547	0.516157323839	0.667251349714	0.674217976485	0.624026776303	0.634166195537	0.588393752175	0.583966888651	0.659840410044	0.511870138529	0.556825053337	0.524145759981	0.575824701674	0.650667515088	0.683566171127	0.553050894876	0.546128983121	0.581225320959	0.573639616994	0.640230550474	0.571147483263	0.578287942615	0.609374961235	0.55134318734	0.471719041576	0.562875086478	0.526378668899	0.511390288569	0.531843922003	0.462152640021	0.560477099752	0.495582747062	0.495039186838	0.559854253811	0.455206122149	0.56092351759	0.597135169892	0.656030978448	0.626822674873	0.630776498972	0.659157559245	0.63772380446	0.609410832663	0.615002857028	0.701921739379	0.715706173526	0.55850492234	0.575519286348	0.570467000902	0.551656418166	0.609559720206	0.636149173312	0.679345930322	0.651789017003	0.661013583709	0.644825035038	0.6250422378	0.617665830966	0.68645619477	0.697689125975	0.652724353411	0.651435103812	0.673639081373	0.677568067142	0.660399513664	0.654038361691	0.698375536751	0.665517574976	0.708183046051	0.592473629447	0.666687539057	0.651894851705	0.702565673797	0.629291108522	0.621695152053	0.604537418956	0.613091046789	0.633364240572	0.696365267385	0.627107237304	0.638099024751	0.600102411061	0.520116767056	0.633013117298	0.557480585158	0.644673122986	0.662310235431	0.688619304712	0.62252753836	0.585871435844	0.619491564417	0.645317861773	0.564163863213	0.611749204351	0.667817556961	0.491263775755	0.587142391692	0.521688093913	0.616645880683	0.622417481433	0.63147067388	0.62859286643	0.690864876142	0.606785937606	0.596635086674	0.586020947658	0.520182541581	0.673956966439	0.504125084644	0.520053089826	0.550039433647	0.646147988905	0.493698903269	0.525760741523	0.557964062247	0.518613504694	0	0.507430128286	0.501652712478	0.541353287741	0.606605779884	0.654520642043	0.639380668118	0.643365633198	0.656178865753	0.601961893092	0.620801849096	0.616780129308	0.57468917216	0.663949004982	0.621808353966	0.638333007736	0.653671846735	0.58370981728	0.632873339971	0.679900705502	0.639212015652	0.681645088207	0.618765844233	0.691785688316	0.672523049694	0.653993727132	0.635704098793	0.676293500383
CS.390	0.674322065468	0.663612534486	0.649343754868	0.655887518241	0.646281608054	0.690025223791	0.666602117711	0.639936114628	0.588988503485	0.6119968543	0.607826016607	0.663826941397	0.635723121035	0.658385581414	0.610116962331	0.582515895386	0.651575511877	0.571853814698	0.627633074056	0.50086947915	0.655075938549	0.543262233441	0.569163751206	0.56367834601	0.665273412343	0.584519548498	0.671744021446	0.660263426438	0.628182888899	0.60093637566	0.574624149433	0.617618533822	0.635983287617	0.543501973896	0.556424365574	0.528384055961	0.567639609512	0.636840500413	0.623313359694	0.587766081763	0.562766314111	0.575827344923	0.585795870227	0.650920489478	0.584119813534	0.577351491587	0.560387776971	0.573072906784	0.493858406596	0.554991238351	0.531410143949	0.483986518414	0.516118760385	0.503816612274	0.499924027704	0.531098443486	0.482673391972	0.581621731429	0.483431428835	0.553057404656	0.592206508964	0.654105793857	0.639709263641	0.608628380179	0.687048566194	0.618690603503	0.658067237644	0.615832564148	0.700574686357	0.757510583888	0.60020551383	0.577185594351	0.595730490487	0.603311109082	0.633560693971	0.642695301077	0.677786156693	0.658970029176	0.634042257476	0.672662628661	0.606369844924	0.64016984525	0.692699133543	0.700081006796	0.651256514279	0.649181886928	0.669511063061	0.686998358889	0.668735143719	0.687390913599	0.694162523762	0.657852786015	0.712144278871	0.5890362111	0.666327595007	0.637193580506	0.693968799399	0.636518004451	0.623198651052	0.621487272954	0.641341074245	0.641499681144	0.695542114137	0.634865952467	0.642802189463	0.556099652543	0.550939027435	0.660810534378	0.56543189959	0.635257467571	0.635924320873	0.67495675057	0.609822430662	0.617804607249	0.616222038194	0.640165130033	0.58482739313	0.609656328031	0.676429329359	0.505892101834	0.613470154889	0.550862032512	0.59951338493	0.603078884467	0.625938877094	0.626140582357	0.669856623216	0.627261568442	0.622430397561	0.583282371439	0.509685830979	0.65743836401	0.550157713108	0.505052118646	0.576726406523	0.651179599114	0.508799371168	0.528664259645	0.586094967252	0.586016348755	0.507430128286	0	0.544835740441	0.537496725438	0.637903369223	0.649475309799	0.653926575837	0.637714745243	0.65014467208	0.603887292469	0.623723114867	0.653636475489	0.604829488854	0.683059561665	0.628607604692	0.644955033138	0.646541600588	0.619077528055	0.658736513171	0.668351036656	0.63504765064	0.684546334044	0.62958521097	0.692062973103	0.663209080164	0.654024239304	0.644002236899	0.679455300404
CS.145	0.603070953743	0.636266092348	0.525358689343	0.574082733446	0.62705440583	0.601397742644	0.598930983647	0.569725976281	0.485874913979	0.534089740892	0.558698228567	0.620400596764	0.642172852496	0.562131223442	0.547231088306	0.544292636863	0.623777940037	0.552861708972	0.599455300911	0.555581089201	0.635278466023	0.478919032057	0.548318028873	0.519012618095	0.675124370317	0.598547020181	0.613279713466	0.681676021712	0.535679514072	0.657562397574	0.56438302526	0.616708215117	0.671897441319	0.4956959608	0.445022937173	0.534400521629	0.569221803178	0.67103232461	0.701975262436	0.613368573361	0.553953850192	0.535919778381	0.508882390126	0.684031876375	0.571923866224	0.556528435199	0.658435569875	0.645193205634	0.501059846312	0.545959097382	0.558182633471	0.521634321104	0.547306699602	0.493763076709	0.613846724917	0.538535670263	0.564693146165	0.540625712951	0.473894699235	0.59831029963	0.506379954189	0.663818742894	0.529130230734	0.580024713217	0.647239538379	0.514923571283	0.645990964613	0.514370952337	0.646017245966	0.703692558575	0.552810213105	0.565892213933	0.525361240282	0.49324228326	0.569882871415	0.58855626241	0.580458025356	0.574813863899	0.618351458494	0.560319702596	0.517326546541	0.516302155462	0.595369495953	0.664109100724	0.552910863287	0.566637103923	0.581020051911	0.606975265552	0.59479740143	0.591219113062	0.662001485026	0.616907248697	0.671248405084	0.638465857794	0.597371569248	0.570973184452	0.654334498453	0.581121009863	0.608685037054	0.533346514736	0.584615082765	0.611952322351	0.602382098639	0.543021995091	0.589003877836	0.571825309121	0.480913271272	0.675951700605	0.531690905803	0.550794935444	0.577909977641	0.720987927799	0.62727902845	0.618967166076	0.562452706271	0.631792096823	0.540024116891	0.627609829543	0.64191382975	0.55345107156	0.61240436264	0.517222746152	0.639674330563	0.661549865491	0.60794158881	0.540168400494	0.734188170356	0.676553186569	0.566817730052	0.583395887566	0.543066765207	0.623158299789	0.570393783839	0.534301803758	0.452569062419	0.697381874302	0.550330459152	0.506747368308	0.589265220136	0.584352100085	0.501652712478	0.544835740441	0	0.54088868561	0.518681641392	0.554455686154	0.544238703353	0.571647315612	0.549477238051	0.512471412936	0.559212313283	0.515691632865	0.518606104172	0.578418036916	0.573296149036	0.571122924865	0.617836290581	0.582693189201	0.671625677558	0.598631427353	0.541952170486	0.595541216449	0.516131348569	0.598328153691	0.553619586805	0.549935932416	0.503938987528	0.62079017831
CS.326	0.6301028626	0.642005181373	0.619020629874	0.630707237971	0.643141614314	0.65134385365	0.615091081697	0.633073825766	0.594967079581	0.595876864274	0.579034695677	0.622384824982	0.644548781508	0.611959927035	0.572707174209	0.603748254837	0.615864575282	0.51871211496	0.637815787754	0.536203528267	0.641906182971	0.566722005618	0.566122498485	0.556638041065	0.618697500839	0.583470150146	0.629479838064	0.632590366536	0.610972301172	0.628664711832	0.58463791583	0.6077738079	0.624573274502	0.556120031797	0.538313315108	0.479541553959	0.566630269217	0.609051332234	0.648461528025	0.566911793833	0.547706320025	0.563484075258	0.589187695188	0.652217949218	0.549970112145	0.57859774893	0.589024764891	0.607485272742	0.534810250252	0.535580725061	0.48010724909	0.5396925943	0.525907542085	0.526706137363	0.561421973193	0.55142258372	0.568247029743	0.598255121358	0.518722478041	0.57344039907	0.568501907148	0.644893881436	0.604819918955	0.614180611416	0.671674186181	0.603472377268	0.604146349305	0.580913078993	0.650627054912	0.705220030995	0.616982326927	0.582070994547	0.5258145001	0.586027011745	0.580975751859	0.557612089814	0.636003396384	0.607440368764	0.608677216326	0.61479611185	0.584166286616	0.595398975085	0.644536017188	0.649322415585	0.616198524576	0.596963645323	0.629717248265	0.640453958689	0.631383269773	0.638430581532	0.63491332127	0.634752133225	0.703722089967	0.601064236801	0.640337280107	0.593215143529	0.676085431178	0.605491695233	0.621294835773	0.568298148746	0.618437879727	0.598530393905	0.643682061699	0.585635849398	0.599255980622	0.553870506307	0.512079031808	0.626286017563	0.567547379492	0.62480481718	0.63914459179	0.657442149469	0.596024781644	0.601868743992	0.600936830069	0.578973424703	0.58595393294	0.58155578393	0.619871408897	0.519480689908	0.586351962662	0.522783528493	0.603560906424	0.607316470173	0.591546140462	0.619334564783	0.657113271439	0.594808437015	0.600344486005	0.560590619421	0.515482305307	0.599505526406	0.543620907814	0.525837171687	0.574598026794	0.58704215071	0.522160041021	0.502371767686	0.62393139329	0.531909380129	0.541353287741	0.537496725438	0.54088868561	0	0.611913373117	0.637895858423	0.609479123443	0.617076610448	0.612198171094	0.575507523681	0.59858144549	0.622955306943	0.611161039847	0.621682679913	0.606447148412	0.624472807285	0.610550265034	0.555294795507	0.60980387723	0.619913670582	0.587957796221	0.642031682598	0.580385327218	0.647041595228	0.607421907826	0.621406292833	0.583635327303	0.655518198768
T.CS.008	0.606359652416	0.601977568725	0.492733506789	0.543943991263	0.629141944146	0.578107236944	0.619134021488	0.58162999008	0.571119507646	0.575889051779	0.570907884875	0.663916724868	0.629281373647	0.531555742999	0.574913487532	0.521931827785	0.606148309792	0.580302987288	0.576515314748	0.594062445047	0.627436702622	0.564735389718	0.571870553168	0.570367422077	0.677469115834	0.649844867742	0.640398573561	0.684138484164	0.539726270014	0.691825215679	0.644261935255	0.621965249892	0.629721980459	0.581576016325	0.502327013271	0.590255116188	0.638813943981	0.673698410203	0.706861373072	0.616141728541	0.639712222671	0.555931211427	0.520021987083	0.717149569777	0.633315165068	0.628791100215	0.681121822273	0.682380641943	0.635897919645	0.605154199497	0.611061162198	0.624634697919	0.615993218	0.617809014315	0.662403028019	0.654761319813	0.662376054352	0.591639241377	0.613590523136	0.641682690538	0.522923996455	0.669951126791	0.522222029864	0.582754273641	0.61624289693	0.473675253165	0.634915538195	0.527508124282	0.655657777675	0.656536664324	0.561046696527	0.568753338161	0.543901508233	0.506393487594	0.536510234309	0.64079995822	0.632410685069	0.639821857672	0.628978809991	0.621142575836	0.539058247514	0.583563277007	0.617210771625	0.72271878048	0.527460017165	0.631040695581	0.6249651739	0.618877956732	0.587892458288	0.646598025029	0.608599584705	0.586397399489	0.629072774347	0.655788323394	0.615823950269	0.589099285816	0.626166089067	0.623667637277	0.667777160254	0.596728206638	0.602537233708	0.653183868373	0.623676439547	0.556625627708	0.668973373483	0.592868545405	0.517868929461	0.683400244982	0.534268635277	0.549296315067	0.553108297283	0.720349533337	0.648502906739	0.645969214939	0.529668661591	0.65661907491	0.611347264875	0.649291838048	0.688293132027	0.592121774186	0.625343707649	0.615342888606	0.652846363288	0.669575625351	0.585270046827	0.527084715009	0.719257921355	0.660401649865	0.588927935609	0.617465446267	0.57362861023	0.582117940325	0.605889892652	0.615982441647	0.556414743742	0.721114425489	0.639944136798	0.618391919682	0.62624371415	0.588559134711	0.606605779884	0.637903369223	0.518681641392	0.611913373117	0	0.491788629682	0.588921501334	0.50399028044	0.574171987206	0.454670694065	0.526031821167	0.467666288808	0.479963322137	0.623498225619	0.568668507967	0.523350488419	0.650079545319	0.558495568702	0.65888888191	0.579488126743	0.542430479985	0.542789806099	0.550368494428	0.622091729066	0.624630023837	0.537256172307	0.553872057552	0.553242446272
T.CS.045	0.599491722036	0.609126070264	0.489328915437	0.578257582603	0.603606677084	0.557244613298	0.573268972662	0.554453875112	0.578160126482	0.579158076987	0.558804406986	0.615272875695	0.667328289577	0.523618371704	0.553175655675	0.552439169863	0.572646431728	0.576477417795	0.594770537434	0.623351138644	0.578542730041	0.564889288989	0.588776717635	0.577715162111	0.734456520449	0.680336621328	0.590150318517	0.653438091456	0.556929353578	0.665480894338	0.597746946741	0.627237881936	0.66393059478	0.611165067621	0.528391171788	0.639382617196	0.617517460764	0.675698106272	0.723628770729	0.652363083948	0.622213421468	0.579586365911	0.527805159494	0.7013286885	0.658964308933	0.609005267942	0.697638385481	0.72884181732	0.660665430647	0.633753515654	0.642726328599	0.62920382979	0.634594295042	0.660127659772	0.677226540985	0.656161105064	0.672566931398	0.606741756962	0.633282332932	0.66002674299	0.496813255473	0.631085977793	0.511549809922	0.606311107249	0.600595898289	0.471553724944	0.691122487632	0.537926060431	0.593967958963	0.672134954501	0.581136035193	0.605062689721	0.601327944449	0.521959676561	0.556971292964	0.607513145271	0.593908441378	0.609306318489	0.598272825584	0.590768449519	0.544780694665	0.565470014484	0.576829712124	0.669654008642	0.509834607189	0.584814036389	0.587069941815	0.574284580195	0.57097665211	0.638740184697	0.639529480306	0.564476477151	0.634032302203	0.648194193786	0.568987827177	0.561799469442	0.622251331884	0.592182073087	0.612950877528	0.580143863211	0.605748826492	0.607916797217	0.590096950315	0.556179809266	0.592726757251	0.612982524783	0.564546444959	0.733594948996	0.55447270147	0.53054874704	0.564595700585	0.723809558304	0.655266171832	0.609542455437	0.534610858458	0.660826268098	0.623945617911	0.689834684928	0.636222810096	0.632274812509	0.630634036196	0.619222129315	0.631532253683	0.703565293126	0.59805162123	0.503914820867	0.747506257854	0.717990278314	0.619554983742	0.584113882366	0.627780368333	0.614417968082	0.674875276261	0.632966634739	0.557776805546	0.715527306933	0.656212435962	0.628209488753	0.640457848632	0.634011779959	0.654520642043	0.649475309799	0.554455686154	0.637895858423	0.491788629682	0	0.54904731311	0.50053887827	0.527562667401	0.497511212719	0.521954537261	0.501262038166	0.557472082781	0.568456149502	0.547163829627	0.530546253247	0.605727564717	0.601871260251	0.66660955461	0.555641166543	0.509676036626	0.543052857707	0.517571267286	0.57684668707	0.569008446912	0.530484093854	0.544256533091	0.536980789705
TFS.022	0.53915660019	0.646441656039	0.463552911363	0.511182683537	0.634179945916	0.479621899557	0.483453173245	0.512940270048	0.590030963742	0.538737228948	0.52560011287	0.570137900911	0.696772016363	0.486769425608	0.482067595512	0.599808937268	0.594129922598	0.609793962303	0.657533983165	0.664706446454	0.628619706162	0.505194829455	0.625409995855	0.558151452219	0.77173591605	0.700736246815	0.559814979935	0.698725542032	0.5176056473	0.72408811853	0.546441635433	0.681564772195	0.737674874869	0.582610666787	0.497998883193	0.662031324512	0.642960925131	0.707741106323	0.77415938034	0.70083438888	0.609458904666	0.628097131269	0.483751958994	0.719379199355	0.677997853247	0.623142704413	0.714668244198	0.734730607931	0.636115533733	0.645797108706	0.664879671673	0.634614346638	0.657835986369	0.640877773634	0.686650288213	0.627373931964	0.681466694626	0.553659639595	0.610566244563	0.67599148453	0.519949543488	0.629712893696	0.499035930898	0.630313278001	0.652758791301	0.505793568644	0.720229129723	0.457812184397	0.499202920062	0.74829549479	0.581911068666	0.624899883642	0.617474437099	0.540636946846	0.551404971713	0.52966030652	0.456287618043	0.450006954058	0.625932082044	0.472670396666	0.528804167264	0.420713127645	0.435501081418	0.558455809512	0.49100709289	0.476924224684	0.448300597378	0.489853774215	0.477866076308	0.495435906212	0.700262178124	0.619606702228	0.67211770107	0.669952767604	0.519846169143	0.550587793257	0.608452505811	0.589335802128	0.578552735398	0.490460072268	0.585693951964	0.552334414848	0.533750380116	0.451463107921	0.537285538564	0.674515451287	0.578324391695	0.779100225817	0.586823434151	0.462552545587	0.57139118191	0.796904441006	0.713582513763	0.649772514627	0.538078064387	0.679769830637	0.591116858889	0.7384790237	0.609315419162	0.644251614136	0.677771922527	0.55627661458	0.682977280296	0.745970959433	0.650346492687	0.538318739278	0.79347183352	0.756043707711	0.682013626799	0.610286289173	0.652284732002	0.659536593686	0.687665404851	0.648939721304	0.476779484731	0.745667907668	0.646008593012	0.602190293916	0.675953862646	0.675721305106	0.639380668118	0.653926575837	0.544238703353	0.609479123443	0.588921501334	0.54904731311	0	0.503817126063	0.375689554593	0.530855855759	0.526268891405	0.470612688797	0.566937500591	0.45694077301	0.519679016272	0.549526078008	0.547958277649	0.645224692279	0.730010947358	0.548982973521	0.486549821159	0.534904841789	0.458847986193	0.44225619455	0.422110487417	0.46950683006	0.428953691104	0.551107809012
T.CS.043	0.554043591833	0.610197420244	0.438819072923	0.507172769001	0.634230644324	0.46994096677	0.542558460426	0.567050171211	0.590103258723	0.574471415602	0.548458606343	0.623291115371	0.686869837876	0.435289888325	0.515995416652	0.549947328362	0.576809484491	0.595550800374	0.59952596441	0.641284053115	0.587948092653	0.547467044031	0.609552351686	0.577901909131	0.730446752212	0.700323434512	0.585087577251	0.678261209988	0.511144721805	0.701645736344	0.575432190469	0.645576235397	0.681495417226	0.590296169524	0.500815008865	0.644043084877	0.617721549504	0.683325401867	0.740495440691	0.680486172011	0.635842646045	0.572378356867	0.51358514462	0.699093928922	0.666364997592	0.630217071127	0.706129230722	0.709702206891	0.655964690521	0.61726793605	0.655447385521	0.638062460292	0.644680632484	0.6598256459	0.66748587544	0.642419059215	0.677617335377	0.582778434137	0.63093612478	0.670562209735	0.504520464383	0.632887435037	0.466430809046	0.621022442276	0.590344911198	0.463923986138	0.685347396154	0.463302977677	0.56705439964	0.697779047379	0.548791653649	0.601661618755	0.588794342832	0.511659489798	0.528014932638	0.588836411205	0.558294715375	0.567015721728	0.597735801679	0.553014039199	0.52387700561	0.530453659377	0.537623794154	0.662143765291	0.479032185952	0.566679450988	0.526500867976	0.53261039503	0.499557823583	0.584884597516	0.661083659907	0.546376849768	0.624042845741	0.646839651395	0.567221708734	0.548364152211	0.564557937483	0.575859485228	0.615749517628	0.551106756679	0.584945965351	0.596961848875	0.548242215818	0.489134545198	0.591736530197	0.634801411386	0.565807066835	0.746811178672	0.552576700004	0.458424582876	0.562064829471	0.737106283802	0.678004120334	0.624811123054	0.511609219412	0.669144888197	0.594780931253	0.706822636947	0.641566657113	0.627227948529	0.653333821763	0.608063848131	0.63652571055	0.718778958828	0.599972086845	0.49318719301	0.761892146696	0.714920661061	0.638850487751	0.59042348563	0.644660514984	0.605458687052	0.65565489896	0.628331911693	0.535318142218	0.728603206493	0.663472552792	0.612332106612	0.648951143432	0.654499597209	0.643365633198	0.637714745243	0.571647315612	0.617076610448	0.50399028044	0.50053887827	0.503817126063	0	0.474549005291	0.517230463396	0.506452186234	0.481279430404	0.534421543336	0.509848519653	0.488048832548	0.535801616421	0.583291357638	0.61112422056	0.681298290553	0.507825885978	0.493056451474	0.481840128531	0.470998818687	0.523191832044	0.531594098913	0.48256564296	0.491339325252	0.503225843281
TFS.020	0.540340889819	0.638877662758	0.462118770498	0.527645259077	0.621956318647	0.47710349953	0.482307704799	0.507874047581	0.592570374072	0.537390651423	0.533349300952	0.546366769113	0.701919660693	0.461611105479	0.48776319949	0.592314956588	0.588319898232	0.596518059821	0.64660653401	0.654617644586	0.612112281405	0.514358353698	0.625405467647	0.573223578768	0.767058903013	0.720663079292	0.551224600949	0.692488542909	0.517922724077	0.723244356174	0.545784097942	0.67321024191	0.733435376521	0.594296082461	0.497566094858	0.651239325303	0.630634935643	0.710897239102	0.782569612627	0.70132164546	0.615570581119	0.632105757091	0.470749128977	0.721002066575	0.674922919026	0.623313961124	0.72319263122	0.750746378109	0.646138223829	0.647484880053	0.661100795084	0.629592903697	0.642022669224	0.653937261092	0.695571744235	0.645803656992	0.686029506051	0.577978282719	0.618244578785	0.693980787372	0.523755824754	0.611210416158	0.492828084465	0.641491249587	0.646673801099	0.48718307405	0.712636419645	0.467778203124	0.491302374094	0.75849823036	0.583558153311	0.618088587154	0.604964375544	0.527942721496	0.551444298337	0.537206651722	0.476614874503	0.476043849318	0.607478290153	0.46978277349	0.53140092498	0.461249854223	0.437381928213	0.560267994699	0.502399020961	0.483676197707	0.452617434106	0.472060176877	0.491353543833	0.526891743106	0.700110714001	0.600005792573	0.667426644291	0.659780862073	0.514405642519	0.528935655201	0.577335854457	0.579440809204	0.577635503233	0.520252752092	0.578491081727	0.540947287512	0.533403389789	0.455778164017	0.547699927084	0.668348299686	0.587228971139	0.77761702276	0.576033847541	0.446595618219	0.564465512138	0.780183855423	0.709767547838	0.650912514012	0.5319539008	0.673823671737	0.597633249651	0.736579552411	0.616946872219	0.653724639157	0.664324535484	0.559063522306	0.666715178821	0.741005758748	0.637325668662	0.528566711777	0.795947911076	0.755034167896	0.680634264993	0.60103514135	0.647791115028	0.658508923644	0.688299030707	0.654710029784	0.479029824669	0.739163250627	0.643293957462	0.589082713745	0.67906565733	0.66794957043	0.656178865753	0.65014467208	0.549477238051	0.612198171094	0.574171987206	0.527562667401	0.375689554593	0.474549005291	0	0.525367910963	0.516351413873	0.481077483546	0.570924709338	0.459314336318	0.506998100085	0.536444063694	0.53963750468	0.636852143747	0.714417066824	0.526164805367	0.462158866391	0.520541007402	0.45872513711	0.463877810056	0.430957788665	0.473433762902	0.443206102396	0.535907941756
TFS.025	0.609023514565	0.623403804608	0.499367445931	0.569814950435	0.625343315433	0.556318030343	0.591909949675	0.576166613791	0.561197858264	0.564268674148	0.544048305064	0.651937793673	0.655004838693	0.494424783919	0.518654701106	0.523361801884	0.565996969645	0.55491575962	0.566735054943	0.578220552631	0.617557191188	0.550173455421	0.581334681934	0.55945900938	0.649443798923	0.639948576755	0.616912921171	0.666425968604	0.530722058755	0.665215907121	0.604484658005	0.637743221315	0.611965814648	0.564270509341	0.491136714605	0.561347149103	0.597726893226	0.667279417054	0.693021069317	0.610384029333	0.624370189504	0.540867179242	0.5034390939	0.703745382089	0.619007387332	0.626768893423	0.654504591198	0.679701515668	0.614271084668	0.578383041491	0.597372959226	0.617287708626	0.590339447444	0.607227999478	0.646424448262	0.643162702455	0.656090446741	0.576882249167	0.582895771358	0.618708757914	0.509959135307	0.66226231691	0.533430470742	0.588073801726	0.639129288338	0.454348925064	0.644317118981	0.47803734587	0.638670584768	0.689649990444	0.55650485975	0.581728733552	0.532421161654	0.512144184062	0.534225595841	0.624347712322	0.609591744099	0.601777645174	0.617195708802	0.590785071753	0.51674011929	0.536130323084	0.596314040043	0.699564763153	0.538711519073	0.601195644484	0.603230572594	0.599303214994	0.569393051831	0.629282942718	0.61993166964	0.569251418782	0.630055527887	0.637170565631	0.611786849934	0.54207847671	0.637651425139	0.590208893079	0.634251441628	0.553236152566	0.597618775063	0.628733303186	0.57797694647	0.536808196657	0.627264421198	0.540299492741	0.500883990915	0.680467637183	0.531918093109	0.530113173105	0.52680953137	0.699174547202	0.615891257572	0.622829849613	0.503762376825	0.632499337578	0.601075698549	0.639819640063	0.662469748611	0.581082743361	0.62939407185	0.60485006612	0.63796456751	0.657264503277	0.548844010759	0.517758871037	0.706371161282	0.662995191612	0.596137458964	0.589126862321	0.548065343738	0.597558000864	0.599897893052	0.595321861866	0.518814309715	0.700366158706	0.607890844942	0.587848082405	0.644983677919	0.586191055603	0.601961893092	0.603887292469	0.512471412936	0.575507523681	0.454670694065	0.497511212719	0.530855855759	0.517230463396	0.525367910963	0	0.534063305001	0.447521553403	0.482803709993	0.57684662946	0.559765698775	0.513042562367	0.644883964205	0.54661125505	0.65752514748	0.560066618125	0.514094949441	0.522965511206	0.512312817535	0.599279238972	0.569683482555	0.51601851392	0.516349887768	0.539886100883
