CS.005	L.036.M1	CS.038	CS.021	CS.022	CS.059	CS.244	CS.199	CS.174	CS.091	L.006.M1	L.001.M1	CS.176	L.011.M1	CS.143	CS.287	CS.062	CS.368	CS.341	CS.042	CS.067	CS.060	CS.122	CS.327	CS.335	CS.230	CS.290	CS.065	CS.149	CS.367	CS.374	CS.041	CS.236	CS.128	CS.378	CS.213	CS.375	CS.205	CS.302	CS.126	CS.376	CS.232	CS.125	CS.292	CS.380	CS.349	CS.178	CS.386	CS.395	CS.182	CS.348	CS.148	CS.214	CS.256	CS.268	CS.147	CS.385	CS.183	CS.166	CS.177	T.CS.020	T.CS.080	T.CS.040	T.CS.079	T.CS.012	TFS.023	T.CS.004	T.CS.069	T.CS.007	T.CS.057	T.CS.042	T.CS.028	T.CS.023	T.CS.056	T.CS.019	T.CS.129	T.CS.130	T.CS.105	T.CS.102	T.CS.167	T.CS.115	T.CS.161	T.CS.131	T.CS.097	T.CS.091	T.CS.111	T.CS.128	T.CS.121	T.CS.177	T.CS.123	CS.237	CS.082	CS.087	CS.241	CS.085	CS.015	CS.110	CS.356	CS.242	CS.246	CS.088	CS.103	L.034.M1	L.024.M1	CS.006	CS.187	CS.078	CS.304	CS.274	CS.347.0	CS.387	CS.191	CS.358	CS.150	CS.044	CS.228	CS.207	CS.363	CS.212	CS.325	CS.322	CS.112	CS.319	CS.227	CS.158	CS.285	CS.331	CS.194	CS.361	CS.343	CS.318	CS.202	CS.080	CS.152	CS.163	CS.390	CS.253	CS.326	CS.370	CS.270	CS.145	CS.393	CS.262	CS.255	TFS.025	T.CS.045	T.CS.026	TFS.020	T.CS.036	TFS.027	T.CS.043	T.CS.049	T.CS.061	TFS.021	T.CS.064	TFS.022	T.CS.008	T.CS.055	T.CS.066	T.CS.141	T.CS.152	T.CS.158	T.CS.142	T.CS.151	T.CS.095	T.CS.157	T.CS.109	T.CS.166
TFS.027	0.589803023554	0.507677887176	0.577030482367	0.597660819169	0.64167038883	0.529047311878	0.697266307778	0.595168972353	0.481272512473	0.677966531408	0.544756245203	0.597643568172	0.575808057311	0.525852468982	0.591252171354	0.627378822119	0.536018158519	0.513773630483	0.634137293049	0.605832852571	0.739872922673	0.619049813679	0.569469818281	0.575285251021	0.727169159151	0.689047935175	0.637738931176	0.590731100287	0.628504812002	0.736191610226	0.661080419796	0.650405818827	0.718751677433	0.573561161107	0.702671971568	0.671665454895	0.598147892099	0.670768641962	0.702215949542	0.495308838313	0.627991737251	0.590185869993	0.629659584155	0.621565663321	0.499738741928	0.625805491087	0.580842245171	0.702845109026	0.661067521667	0.596452161087	0.626411312271	0.680193782199	0.647906649419	0.63809994805	0.69780242655	0.641931234573	0.653873071311	0.721715427775	0.68494115742	0.670612141599	0.584335121626	0.528733430139	0.504215728774	0.648964836533	0.639329111383	0.484125000149	0.482517382984	0.502328201391	0.593521823112	0.645563827531	0.507926112593	0.497546965085	0.697216607854	0.615016117228	0.602892148113	0.546634677655	0.523938401871	0.676521935351	0.543200598705	0.496967138439	0.542633007388	0.588652712804	0.5123567941	0.533025412386	0.496686807062	0.486649246714	0.592805515333	0.540018440321	0.521487699031	0.515278207723	0.657083995918	0.605919265994	0.576972214248	0.522627378661	0.592096732832	0.586653077724	0.646257141794	0.670124909412	0.509401437922	0.529161183008	0.618421913419	0.594805668785	0.549541000392	0.54641429784	0.532664673037	0.61945646626	0.524737088711	0.693735806341	0.650821972825	0.677209802097	0.550432290029	0.48851336273	0.743692563722	0.614819533793	0.494290307961	0.619215229688	0.69352724014	0.641543843276	0.623572381183	0.740324273894	0.64871657658	0.64284488086	0.619133062786	0.767797747801	0.656870681969	0.715809499291	0.600348381933	0.721035906987	0.64466124325	0.652753587519	0.621537590351	0.618535715857	0.622844668601	0.50223747221	0.651817127606	0.653636475489	0.746036929814	0.622955306943	0.616780129308	0.665987286731	0.515691632865	0.655424233614	0.62482686689	0.623914411722	0.447521553403	0.501262038166	0.686681746205	0.481077483546	0.606298862555	0	0.481279430404	0.595058119365	0.502556258249	0.470776013315	0.479471669028	0.470612688797	0.467666288808	0.522501161548	0.528946378311	0.512963508431	0.510628732152	0.475743839698	0.482771504994	0.482916628382	0.525462184605	0.536621385836	0.490709786852	0.502994011481
T.CS.043	0.586029128237	0.507172769001	0.594358706501	0.616201227979	0.636575541286	0.567050171211	0.691851219051	0.606867230954	0.490277608155	0.671588652849	0.554043591833	0.595403697364	0.590103258723	0.574471415602	0.62282093762	0.63102968857	0.548557470696	0.521060631861	0.605015867977	0.59952596441	0.732141569835	0.626670805571	0.585087577251	0.576828296589	0.730446752212	0.676321954602	0.641284053115	0.608602604401	0.630196471337	0.723833076493	0.666364997592	0.645576235397	0.699093928922	0.590296169524	0.683325401867	0.680486172011	0.572378356867	0.674539607268	0.681495417226	0.500815008865	0.637029129015	0.575432190469	0.644043084877	0.635842646045	0.51358514462	0.627486221081	0.582778434137	0.706129230722	0.642419059215	0.605825545649	0.634553468068	0.66748587544	0.61726793605	0.665304487273	0.68512824296	0.655447385521	0.655964690521	0.709702206891	0.677617335377	0.670562209735	0.56705439964	0.548560525194	0.49911649761	0.614293907933	0.630637697413	0.484759528049	0.504957548002	0.499717311603	0.592288759785	0.667396317611	0.497120999274	0.538721409999	0.697779047379	0.590344911198	0.621022442276	0.553014039199	0.560666760654	0.662143765291	0.568346815373	0.499374520592	0.55793518151	0.588836411205	0.530453659377	0.518756799732	0.522455390776	0.481701013821	0.592691312791	0.577931026327	0.552031368176	0.507288950383	0.651785653003	0.591736530197	0.546376849768	0.567221708734	0.596961848875	0.564557937483	0.646839651395	0.661083659907	0.489134545198	0.551106756679	0.624042845741	0.615749517628	0.584945965351	0.548242215818	0.548364152211	0.63917629892	0.562064829471	0.699820743149	0.634801411386	0.678004120334	0.565807066835	0.458424582876	0.746811178672	0.606472132216	0.511609219412	0.624811123054	0.670363963086	0.627227948529	0.620795021255	0.731319426498	0.65565489896	0.653333821763	0.638708160988	0.761892146696	0.63652571055	0.718778958828	0.608063848131	0.714920661061	0.638850487751	0.613831940349	0.644660514984	0.605458687052	0.59042348563	0.535318142218	0.645373246273	0.637714745243	0.728603206493	0.617076610448	0.643365633198	0.663472552792	0.571647315612	0.648951143432	0.654499597209	0.612332106612	0.517230463396	0.50053887827	0.681298290553	0.474549005291	0.583291357638	0.481279430404	0	0.61112422056	0.534421543336	0.535801616421	0.507596904054	0.503817126063	0.50399028044	0.488048832548	0.509848519653	0.503225843281	0.493056451474	0.491339325252	0.481840128531	0.48256564296	0.523191832044	0.507825885978	0.531594098913	0.470998818687
T.CS.049	0.66644007955	0.629902054819	0.648635331824	0.557609203962	0.612272195861	0.641903318051	0.719447921783	0.646783584151	0.65443684389	0.635305462393	0.650211974477	0.658213717343	0.630866248846	0.623438330643	0.621304215482	0.565911733234	0.649309871713	0.61801736404	0.520762790343	0.637735566558	0.640877111815	0.608203254593	0.675487035841	0.648310310037	0.574088952046	0.594135683291	0.535894145012	0.618452013743	0.596017636051	0.602335542527	0.572004532834	0.627620636318	0.714886546872	0.616036890474	0.661108002457	0.55057493289	0.591745972304	0.568698592535	0.598800910907	0.585985892422	0.536855338111	0.63129272381	0.563548741085	0.614403438875	0.608321463851	0.583831098247	0.647037206293	0.628879847093	0.616498188215	0.579206688983	0.61858620813	0.607543841739	0.611764069652	0.55047699425	0.662823114674	0.55342687253	0.595296915414	0.633284029545	0.627609153964	0.60529699958	0.674857724214	0.591606008455	0.639140042004	0.524596366491	0.617778074644	0.597025592978	0.53155741654	0.553569733109	0.547326657487	0.58482266013	0.64762135818	0.57527232648	0.678701067155	0.65720701431	0.631472183498	0.664702838441	0.652769759609	0.697070684112	0.681520397137	0.618660838131	0.668113157946	0.61677428479	0.644249157672	0.674960674116	0.6466917515	0.62471204984	0.638327125831	0.652959575146	0.665799809745	0.600437614842	0.600280912423	0.680255884705	0.641682196659	0.68826673223	0.644785533538	0.693924542191	0.619331232423	0.591219645118	0.624431690285	0.625426922399	0.672015431549	0.66832748863	0.641746099679	0.647741496239	0.61155537866	0.562500656824	0.64687158339	0.686662161082	0.503181773307	0.591471025624	0.53108162506	0.645515813719	0.611055656082	0.562498404712	0.602119343043	0.633578320611	0.592909553843	0.540634168601	0.581492564804	0.607020139476	0.538605479312	0.615296705327	0.518104149132	0.663534833068	0.636059129927	0.630779709332	0.595455184067	0.583169377232	0.622336565707	0.540666062452	0.520449078225	0.644858598246	0.613064578925	0.617609154354	0.632681178728	0.619077528055	0.660513452651	0.555294795507	0.58370981728	0.573332695523	0.582693189201	0.683812710925	0.536246229496	0.559432877067	0.54661125505	0.601871260251	0.617394726933	0.636852143747	0.6429683286	0.595058119365	0.61112422056	0	0.553914937794	0.607358267221	0.611851358877	0.645224692279	0.558495568702	0.612126009384	0.664323459128	0.621051669391	0.615645751954	0.63377605742	0.589421301266	0.608219754971	0.671958776224	0.618357505159	0.658441533393	0.61387846553
T.CS.061	0.614482717945	0.551454114614	0.581749985932	0.590481990552	0.62870366734	0.58440323999	0.710142472591	0.60619285188	0.568423259307	0.650939940153	0.591122053997	0.632585997283	0.562225618837	0.565804478862	0.594320053734	0.596185530397	0.578069862886	0.537479125031	0.597736617323	0.585852620718	0.708924158846	0.613692071806	0.634583548605	0.618012002629	0.664699725895	0.62441246454	0.553531700219	0.542670632213	0.578702701775	0.691057530021	0.62943118816	0.650166468377	0.698922273935	0.548994696545	0.688061389291	0.60361440634	0.542086088196	0.624474041156	0.652813342283	0.504417974845	0.586483997055	0.601147101527	0.595647678093	0.630151044598	0.522956576619	0.583117682653	0.557705874071	0.651766664444	0.614896824934	0.540722781662	0.600040884286	0.645171412471	0.571889395326	0.613625705443	0.650368608901	0.603510135993	0.598793353559	0.67953443513	0.624333441643	0.632676897778	0.645116057231	0.547238055755	0.582624956964	0.597206417754	0.621375651712	0.524759891546	0.485105067717	0.495816390343	0.565811898642	0.615275729149	0.535601252487	0.492507924321	0.681796555929	0.627857786418	0.574966283543	0.617715911602	0.563998960273	0.694208051053	0.63437866596	0.563490948093	0.599364380131	0.631095874467	0.563207143311	0.583921273777	0.593592886381	0.549593882509	0.607347887817	0.555167646168	0.597156306827	0.530255804696	0.629857904822	0.624702515394	0.610968101978	0.60004385748	0.608404169696	0.655004961723	0.637022052505	0.630328230419	0.540739315768	0.556953599804	0.648725921076	0.63654372928	0.597981514244	0.619477423287	0.5880394481	0.586674363039	0.587141648622	0.653633452073	0.566010027885	0.645974799678	0.504313631837	0.549148422116	0.700776113004	0.574193682313	0.534646352115	0.622376542783	0.654103748605	0.572901023777	0.599869001368	0.70591033039	0.610763123723	0.638732885665	0.540430859614	0.738343200273	0.637451110314	0.675355927937	0.59498691175	0.685472855757	0.597213395561	0.598404072428	0.569837033573	0.590585248737	0.600410224421	0.538529461801	0.642068357918	0.604829488854	0.712886275864	0.611161039847	0.57468917216	0.620277350851	0.518606104172	0.644783515981	0.616155660893	0.603021319781	0.482803709993	0.557472082781	0.692449888728	0.570924709338	0.632774142448	0.502556258249	0.534421543336	0.553914937794	0	0.566917047581	0.527809693348	0.566937500591	0.479963322137	0.585306264903	0.598119071272	0.58796891015	0.547971615549	0.549256463344	0.56017091475	0.542665239766	0.611671017695	0.579670828962	0.585802251561	0.535021680497
TFS.021	0.630055747352	0.581165869308	0.611459476627	0.607493184412	0.635512247442	0.568506711395	0.682997019056	0.582017489309	0.546608175414	0.659618910879	0.608658049667	0.630617795989	0.628477421267	0.564696470067	0.616572747009	0.634317602656	0.570971877277	0.579636215035	0.63015808736	0.611828008111	0.690548838921	0.603947785651	0.593727582639	0.559949230571	0.710999618196	0.680697419132	0.63772839223	0.61620219024	0.630845677238	0.716331587382	0.647068128834	0.657365024192	0.702478474116	0.597493942136	0.674798769864	0.67209769417	0.586613239642	0.66810667145	0.692870740742	0.538269243182	0.639571602516	0.618854371098	0.652947276198	0.622258125817	0.525814281081	0.629209896771	0.600757147389	0.682626476499	0.656894197356	0.616827932463	0.668515052003	0.663664272034	0.6450430131	0.646896926423	0.670096991273	0.63804320367	0.659272852987	0.71404396268	0.685684259796	0.640530591739	0.608663331508	0.511792434723	0.533563241607	0.626924680443	0.644566660969	0.499901884331	0.538029901257	0.578821574455	0.605272230496	0.632603864196	0.583964058792	0.577774107044	0.709281822308	0.61507784828	0.621774121291	0.612484756271	0.567205838242	0.679407169472	0.574950455711	0.539630919611	0.600472293219	0.635155077463	0.591892200877	0.597976733219	0.569925122689	0.508983781731	0.627216473192	0.634969306213	0.591941491116	0.549532904964	0.652286277993	0.642774320823	0.588988252063	0.573700058716	0.620469147317	0.607929297532	0.642927976871	0.669518070595	0.560029098068	0.603161319984	0.618901395983	0.620537397732	0.585203313419	0.551842161376	0.551738581772	0.617294281814	0.526021631071	0.671011269739	0.628955737128	0.651684316733	0.571086446865	0.540628555388	0.71868552519	0.610868352358	0.548874147044	0.629443845025	0.657420561508	0.633288723918	0.643552948533	0.706934757732	0.63651389832	0.643305965582	0.649833622544	0.740032012215	0.653124288875	0.704361107315	0.627644133267	0.693900724822	0.653730716139	0.621944548727	0.624289440803	0.623220870934	0.578308568073	0.560366229605	0.643239428597	0.644955033138	0.728578192309	0.624472807285	0.638333007736	0.652306398364	0.571122924865	0.665510896559	0.616000916851	0.626459832076	0.513042562367	0.530546253247	0.664079157922	0.536444063694	0.617280144204	0.470776013315	0.535801616421	0.607358267221	0.566917047581	0	0.518889233144	0.549526078008	0.523350488419	0.551497497201	0.560402069898	0.545501850133	0.531700911986	0.553188032039	0.533624393738	0.536583123787	0.574899126941	0.553108082293	0.569485318459	0.560237008654
T.CS.064	0.568157144735	0.521282460504	0.577889420402	0.61202618972	0.627187009162	0.528335765543	0.641488116169	0.596110377598	0.484621522746	0.651786832661	0.549117064394	0.582714582268	0.582043328559	0.518633824746	0.565169085275	0.608256684119	0.53359070331	0.515755820542	0.628789963546	0.615089255334	0.737101811957	0.591041274153	0.533240493061	0.564272054449	0.727281371076	0.692421862327	0.63699377192	0.576022129679	0.604423899161	0.711465984485	0.65050833589	0.646518130396	0.699792704779	0.54740850556	0.684054719092	0.666169636617	0.586632471504	0.672956164083	0.710780234667	0.485245070097	0.626604949418	0.560206804114	0.633147525914	0.579026663304	0.474730195394	0.570716132052	0.588060201685	0.679024578074	0.620958244843	0.541089280975	0.589441235189	0.657745506629	0.619188434605	0.617945564273	0.636645483577	0.624333817932	0.621284545961	0.712128218034	0.645780739077	0.64740533283	0.551663782247	0.555146415141	0.483076768866	0.644927199837	0.64648015562	0.513591387381	0.515298456565	0.523538586363	0.58777299393	0.676016513141	0.502414927455	0.499433026971	0.715273535665	0.573114857596	0.608372157994	0.544595789534	0.492281917875	0.618567397511	0.526102773084	0.483613199875	0.51776031225	0.543279722212	0.507305360325	0.519453837299	0.486410454973	0.471523458492	0.567173479482	0.553560225223	0.515146639357	0.486201139497	0.637614381613	0.572201817346	0.583847949749	0.509025895558	0.546768739646	0.586652844209	0.626058505009	0.692306259424	0.485174957541	0.518941265971	0.629697918661	0.567158082246	0.543804955129	0.533161529471	0.530517405164	0.604775649363	0.546909019283	0.695074552754	0.633213190625	0.664575349354	0.527721236393	0.49119889026	0.750793975688	0.568645567091	0.522130970707	0.606151495171	0.668429874574	0.60183184969	0.644684400304	0.740387526611	0.65980729703	0.634673138274	0.630047111925	0.759001573386	0.638788401665	0.709442192681	0.562851105422	0.720997711514	0.658844744486	0.636213368056	0.623750668271	0.630049021767	0.584359926795	0.498790413898	0.651434838716	0.634108159478	0.720674027413	0.602737177607	0.596275387625	0.622023946593	0.541107065776	0.647720609602	0.587820889201	0.585878117883	0.536160057678	0.506592371271	0.6844282208	0.488822586131	0.551815077189	0.479471669028	0.507596904054	0.611851358877	0.527809693348	0.518889233144	0	0.489812350717	0.53654956369	0.489126891442	0.472887546072	0.520131276554	0.520008864737	0.486208472703	0.528060491491	0.471493654173	0.521476262657	0.519318436861	0.504903622932	0.519504078422
TFS.022	0.503237796916	0.511182683537	0.64229982795	0.642465821414	0.675035895484	0.512940270048	0.67564328206	0.630189830842	0.423932135072	0.674664145966	0.53915660019	0.561507829211	0.590030963742	0.538737228948	0.583596118282	0.619461375973	0.542805352968	0.498429437505	0.668302548182	0.657533983165	0.770399222567	0.647714196238	0.559814979935	0.606356622714	0.77173591605	0.718620384037	0.664706446454	0.601220430983	0.652546878431	0.759267087585	0.677997853247	0.681564772195	0.719379199355	0.582610666787	0.707741106323	0.70083438888	0.628097131269	0.711748798252	0.737674874869	0.497998883193	0.656256360482	0.546441635433	0.662031324512	0.609458904666	0.483751958994	0.606197031661	0.553659639595	0.714668244198	0.627373931964	0.590320942768	0.61003353215	0.686650288213	0.645797108706	0.657754624821	0.690317970177	0.664879671673	0.636115533733	0.734730607931	0.681466694626	0.67599148453	0.499202920062	0.596111330527	0.468569414398	0.692430660534	0.677439594994	0.513014167992	0.537555617988	0.51892050579	0.639170527358	0.705372785482	0.432889612652	0.515097488021	0.74829549479	0.652758791301	0.630313278001	0.472670396666	0.465202241	0.558455809512	0.511184597532	0.461148456123	0.43755156842	0.52966030652	0.420713127645	0.458630806251	0.425406490172	0.492329310767	0.509932026365	0.497080607432	0.453794112175	0.519178800214	0.681864135257	0.537285538564	0.619606702228	0.519846169143	0.552334414848	0.608452505811	0.669952767604	0.700262178124	0.451463107921	0.490460072268	0.67211770107	0.578552735398	0.585693951964	0.533750380116	0.550587793257	0.624337046199	0.57139118191	0.70773155077	0.674515451287	0.713582513763	0.578324391695	0.462552545587	0.779100225817	0.584832724949	0.538078064387	0.649772514627	0.691065365452	0.644251614136	0.674286112849	0.776913747257	0.687665404851	0.677771922527	0.650572527663	0.79347183352	0.682977280296	0.745970959433	0.55627661458	0.756043707711	0.682013626799	0.669505122906	0.652284732002	0.659536593686	0.610286289173	0.476779484731	0.668343410475	0.653926575837	0.745667907668	0.609479123443	0.639380668118	0.646008593012	0.544238703353	0.675953862646	0.675721305106	0.602190293916	0.530855855759	0.54904731311	0.730010947358	0.375689554593	0.547958277649	0.470612688797	0.503817126063	0.645224692279	0.566937500591	0.549526078008	0.489812350717	0	0.588921501334	0.519679016272	0.45694077301	0.551107809012	0.486549821159	0.428953691104	0.534904841789	0.46950683006	0.44225619455	0.548982973521	0.422110487417	0.458847986193
T.CS.008	0.667864308597	0.543943991263	0.578118425602	0.590489904464	0.653412500667	0.58162999008	0.717122485385	0.615133753466	0.566044453233	0.660878115565	0.606359652416	0.634672491922	0.571119507646	0.575889051779	0.624466484115	0.624255490034	0.611707404893	0.562842625144	0.573500425375	0.576515314748	0.697084746073	0.651284714247	0.640398573561	0.611577381655	0.677469115834	0.613903865157	0.594062445047	0.579415704696	0.618311176437	0.687990400791	0.633315165068	0.621965249892	0.717149569777	0.581576016325	0.673698410203	0.616141728541	0.555931211427	0.616164894054	0.629721980459	0.502327013271	0.586382744478	0.644261935255	0.590255116188	0.639712222671	0.520021987083	0.61894296031	0.591639241377	0.681121822273	0.654761319813	0.584518356949	0.626563127267	0.662403028019	0.605154199497	0.633149846571	0.703427143586	0.611061162198	0.635897919645	0.682380641943	0.662376054352	0.641682690538	0.655657777675	0.520254558273	0.585971280058	0.584447366507	0.602779125693	0.511810114011	0.466669194617	0.480825810189	0.56146653479	0.602133926858	0.569178122641	0.523915538832	0.656536664324	0.61624289693	0.582754273641	0.621142575836	0.595386021755	0.72271878048	0.624698062384	0.577473668368	0.631217438297	0.64079995822	0.583563277007	0.605675946905	0.61117897918	0.523676017097	0.646379724035	0.610623919716	0.614399724309	0.539314374534	0.6634110998	0.668973373483	0.586397399489	0.615823950269	0.653183868373	0.626166089067	0.655788323394	0.608599584705	0.556625627708	0.596728206638	0.629072774347	0.667777160254	0.602537233708	0.623676439547	0.589099285816	0.591243741074	0.553108297283	0.68526719368	0.592868545405	0.648502906739	0.517868929461	0.549296315067	0.683400244982	0.622677463468	0.529668661591	0.645969214939	0.67093504748	0.592121774186	0.577413789758	0.673104024417	0.605889892652	0.625343707649	0.588520786444	0.719257921355	0.652846363288	0.669575625351	0.615342888606	0.660401649865	0.588927935609	0.594538794801	0.57362861023	0.582117940325	0.617465446267	0.556414743742	0.648652716245	0.637903369223	0.721114425489	0.611913373117	0.606605779884	0.639944136798	0.518681641392	0.62624371415	0.588559134711	0.618391919682	0.454670694065	0.491788629682	0.65888888191	0.574171987206	0.650079545319	0.467666288808	0.50399028044	0.558495568702	0.479963322137	0.523350488419	0.53654956369	0.588921501334	0	0.568668507967	0.623498225619	0.553242446272	0.542430479985	0.553872057552	0.542789806099	0.537256172307	0.622091729066	0.579488126743	0.624630023837	0.550368494428
T.CS.055	0.577549188528	0.525206511778	0.609807009013	0.590362665147	0.595657130594	0.576174634048	0.635948299579	0.6107843474	0.501842421242	0.662373043497	0.569037730458	0.602948114375	0.605703310503	0.549572459152	0.589885428396	0.625926548877	0.558893839483	0.541798538142	0.634980362189	0.625568915432	0.729614612141	0.619226459436	0.566790806705	0.552483904736	0.744763971115	0.685125082235	0.648532915215	0.596887085855	0.61835794251	0.726402080623	0.651380562117	0.631431634839	0.688118988138	0.575300975819	0.694981154016	0.672085448651	0.608407455792	0.658106998764	0.707423099434	0.551704065838	0.633767823919	0.588586762687	0.622652508218	0.607240864108	0.555505904587	0.625324480499	0.592816547322	0.682752401541	0.649328288984	0.586350414981	0.609814490652	0.649520991457	0.625630599244	0.631531781029	0.649340947735	0.632883843538	0.635998378147	0.72058519023	0.676124640548	0.656973713465	0.559072228292	0.581256217194	0.492606332254	0.634289196624	0.657202994884	0.571414605877	0.557430257376	0.551980885967	0.605828996696	0.675115997099	0.526977010805	0.548767163333	0.728982450562	0.586963562949	0.632542093791	0.559069340506	0.515337633731	0.633224857417	0.536866746379	0.480016063348	0.53725806027	0.561051546019	0.541487509461	0.554641024972	0.504389024621	0.476852903233	0.575027775958	0.572006854317	0.559910009416	0.514362902446	0.632898735987	0.60706281438	0.578689878166	0.533742341333	0.59096447746	0.549472003897	0.620541425818	0.669393706524	0.53865462646	0.55971758335	0.614568952905	0.595735693271	0.529147623793	0.540683722599	0.511671297965	0.599656255365	0.552883695948	0.690035783088	0.649712267448	0.692037272303	0.569783005319	0.545106766618	0.737475891224	0.592315678054	0.548323142856	0.629198317467	0.662024203185	0.613275086396	0.63566906622	0.7248832132	0.667456914839	0.628315533621	0.647238550976	0.75791113463	0.632050986099	0.706921413656	0.588694563292	0.70537379758	0.641365473553	0.623535822054	0.624548337568	0.655531301091	0.592881468816	0.527072463065	0.643146703264	0.628607604692	0.734275239537	0.606447148412	0.621808353966	0.634411280554	0.573296149036	0.658635041913	0.631067850687	0.602757329556	0.559765698775	0.547163829627	0.680714258043	0.506998100085	0.553515536924	0.522501161548	0.488048832548	0.612126009384	0.585306264903	0.551497497201	0.489126891442	0.519679016272	0.568668507967	0	0.496830079314	0.516788125448	0.528946542936	0.510701424235	0.52801015288	0.4887545359	0.537836889649	0.54366304837	0.521841646445	0.506389189537
T.CS.066	0.527411251761	0.527024370154	0.62869902613	0.638834221441	0.665984863019	0.543034730956	0.649346456054	0.612901198154	0.451117543559	0.680388415063	0.548613004428	0.578663832347	0.609777949623	0.545817175949	0.592396219901	0.650087789587	0.54831894542	0.512855463682	0.686637252668	0.653356569794	0.766596958627	0.624251016764	0.53932362514	0.582956092012	0.767523806725	0.717464726462	0.700701684322	0.632724818993	0.649474142698	0.734184798157	0.685724567718	0.692707680854	0.720344089142	0.606301091884	0.699367540171	0.705914356537	0.631990888267	0.717920826878	0.735669114305	0.533472640129	0.681337483771	0.57055657336	0.669888857093	0.619448338933	0.528769181033	0.647088039166	0.594511221316	0.707343559427	0.66365957439	0.608299248651	0.618864686976	0.702673626913	0.633253820489	0.679731666656	0.6705432146	0.673463877077	0.649458397297	0.750632153822	0.695712681242	0.690214456635	0.477731435126	0.619587982834	0.462552055543	0.70636609615	0.69323901985	0.57228129726	0.590223932556	0.577650815766	0.660470001772	0.718283508938	0.474982539646	0.549926565679	0.745148896837	0.62849854182	0.634764048557	0.496358894045	0.462302705359	0.581139495197	0.485221249494	0.42304056885	0.462661714153	0.531516496465	0.480640586662	0.477706868121	0.435641235306	0.494199753394	0.53610265011	0.539387075283	0.503486859258	0.515697289867	0.664794678821	0.573706093142	0.585496995619	0.515638485679	0.546146793074	0.572263963227	0.647861818619	0.698664049473	0.503506052664	0.517139308008	0.658555846034	0.564673737776	0.570900783737	0.484282373731	0.522223109445	0.626990097865	0.589632725302	0.726019990838	0.689961462154	0.69665926027	0.599422623719	0.475393534739	0.779031264094	0.594231296644	0.549206347589	0.649331996592	0.679443754927	0.666048386144	0.667113046375	0.765902635898	0.699440015429	0.672440608983	0.675634011065	0.782522211588	0.680536442488	0.746229797118	0.581837428339	0.762896218668	0.679778120813	0.661540200691	0.669485904404	0.663603759036	0.604796648791	0.511197350805	0.654860590603	0.683059561665	0.735826814854	0.621682679913	0.663949004982	0.662726486635	0.578418036916	0.695821118949	0.671876155965	0.60705936769	0.57684662946	0.568456149502	0.719102484598	0.459314336318	0.538179532125	0.528946378311	0.509848519653	0.664323459128	0.598119071272	0.560402069898	0.472887546072	0.45694077301	0.623498225619	0.496830079314	0	0.532448051241	0.511213681401	0.461784669181	0.527084619188	0.453957952176	0.46243847027	0.518732983585	0.444796446534	0.489109127899
T.CS.141	0.596193053416	0.538707107074	0.566086657375	0.65093298383	0.637667329649	0.59043684735	0.642195837822	0.629229957714	0.481900689123	0.707000162821	0.577538327576	0.612368927687	0.648425564441	0.57314811745	0.62502585565	0.675149507207	0.569584933637	0.602790817556	0.655039920822	0.647989360744	0.731129432583	0.628689165162	0.570974951928	0.527053266374	0.736795850019	0.716667849328	0.681714755976	0.646369296187	0.690882974009	0.725781458576	0.6691847178	0.687582988523	0.739990690001	0.62151397826	0.675027226461	0.675685174346	0.613556642915	0.699527870899	0.724232510874	0.580515290104	0.662645899991	0.631713222011	0.662745226126	0.658190849865	0.556264430069	0.685290887458	0.613463357612	0.688864268194	0.698926569169	0.649562880249	0.694834731935	0.679351568816	0.664973790177	0.67288801982	0.714857477688	0.684026037714	0.713782905394	0.739026423726	0.724841533041	0.684705601143	0.577914420124	0.581284279898	0.516548509616	0.674971976498	0.644084520025	0.56686649691	0.568089903141	0.59213744653	0.627780205386	0.687772478754	0.567400772128	0.587640888364	0.747035237606	0.590901963576	0.634131168613	0.582541309494	0.554474348398	0.676357913248	0.520321087468	0.491476018151	0.55587098136	0.608405364262	0.564662184639	0.531930759703	0.509636963192	0.475374931029	0.641796293104	0.612179300594	0.568310189038	0.547960066013	0.679737504848	0.644410777888	0.569413764315	0.561193168351	0.621236966327	0.525570838042	0.664487507734	0.662330176837	0.537770967519	0.586470668805	0.574457743529	0.60628175583	0.577342021541	0.483943950386	0.545157453033	0.653321318404	0.550356053292	0.721762629853	0.667131656409	0.702319043466	0.593584625237	0.524999233606	0.755519569395	0.626042404359	0.553377867252	0.665813323052	0.68826782562	0.665240365817	0.63277107492	0.728675954412	0.692192918226	0.657824611475	0.671656865116	0.772447633377	0.666363331683	0.737136974776	0.651754168427	0.730110033616	0.654279780374	0.65941753648	0.6841832153	0.644175008266	0.634764907948	0.592198671125	0.685638704445	0.679455300404	0.745053483786	0.655518198768	0.676293500383	0.665778898891	0.62079017831	0.684250533682	0.64425151287	0.641782166011	0.539886100883	0.536980789705	0.688227831877	0.535907941756	0.596632008522	0.512963508431	0.503225843281	0.621051669391	0.58796891015	0.545501850133	0.520131276554	0.551107809012	0.553242446272	0.516788125448	0.532448051241	0	0.530652940287	0.543643200089	0.426249640409	0.448680633294	0.509101446547	0.480877316371	0.545340302777	0.531068677678
