CS.086	CS.093	L.031.M1	CS.104	CS.280	CS.016	CS.108	CS.028	CS.043	L.033.M1	CS.099	L.011.M1	CS.260	CS.009	L.035.M1	CS.122	CS.067	CS.064	CS.229	CS.334	CS.077	CS.230	CS.153	CS.301	CS.060	CS.076	CS.115	CS.287	CS.073	CS.248	CS.213	CS.203	CS.376	CS.282	CS.126	CS.232	CS.205	CS.136	CS.236	CS.224	CS.374	CS.041	CS.292	CS.302	CS.128	CS.182	CS.181	CS.386	CS.369	CS.254	CS.372	CS.385	CS.348	CS.214	CS.177	CS.359	CS.166	CS.129	CS.268	CS.395	T.CS.024	T.CS.042	T.CS.020	T.CS.001	T.CS.085	T.CS.007	TFS.024	T.CS.041	T.CS.071	T.CS.052	TFS.023	T.CS.059	T.CS.082	T.CS.019	T.CS.072	T.CS.106	T.CS.121	T.CS.120	T.CS.131	T.CS.100	T.CS.119	T.CS.104	T.CS.178	T.CS.124	T.CS.116	T.CS.139	T.CS.097	T.CS.126	T.CS.128	T.CS.098	CS.242	L.034.M1	CS.082	CS.085	CS.246	CS.238	CS.110	CS.006	CS.087	L.024.M1	CS.015	CS.356	CS.103	CS.241	CS.088	CS.338	CS.274	CS.330	CS.207	CS.233	CS.358	CS.311	CS.336	CS.078	CS.325	CS.189	CS.187	CS.165	CS.191	CS.150	CS.331	CS.318	CS.285	CS.322	CS.339	CS.112	CS.320	CS.152	CS.080	CS.194	CS.321	CS.319	CS.343	CS.227	CS.158	CS.255	CS.370	CS.262	CS.326	CS.393	CS.253	CS.145	CS.270	CS.390	TFS.020	T.CS.026	TFS.021	T.CS.008	TFS.025	T.CS.061	TFS.027	T.CS.031	T.CS.045	T.CS.049	TFS.022	T.CS.066	T.CS.043	T.CS.064	T.CS.036	T.CS.109	T.CS.141	T.CS.095	T.CS.151	T.CS.152	T.CS.142	T.CS.158	T.CS.157	T.CS.166
CS.285	0.711984027569	0.734553220726	0.69872901162	0.63602198442	0.755422237078	0.6721062133	0.722404976855	0.700224025347	0.638458277806	0.684889519182	0.7403327616	0.686614001999	0.611692058104	0.565940648244	0.644942734092	0.713961761777	0.593594461017	0.652137182513	0.58637447876	0.559297884993	0.672605938371	0.531052488121	0.664948434251	0.6577731203	0.621216590172	0.574129290921	0.593791729912	0.626266367037	0.673023952329	0.588669224634	0.58285275868	0.70407065831	0.55620877554	0.579959932729	0.680258606378	0.659671890571	0.570753021918	0.578307623964	0.648818366769	0.60979418928	0.576604315411	0.609034790506	0.575489890561	0.57782264925	0.647432890988	0.628924832419	0.608306596432	0.61223965331	0.569175576774	0.614881568138	0.610961025179	0.610003346956	0.653409858063	0.596038986375	0.630123681768	0.602973903939	0.624458197751	0.665263371145	0.621345441959	0.654744353207	0.675731983402	0.743445897722	0.765904660048	0.582808595402	0.709293169675	0.609883125221	0.696293670285	0.699704337563	0.723642859584	0.613309585746	0.707979421408	0.7121003436	0.709831972538	0.657823855244	0.702629707774	0.774882997441	0.709872537909	0.718322720369	0.739107490106	0.761050096582	0.743060990969	0.76194268914	0.742702862866	0.741563445437	0.691974501204	0.770300170775	0.76693719136	0.716093658402	0.698180732065	0.753594747271	0.720359118592	0.681012037141	0.697428455239	0.692048594559	0.702975943917	0.689233845557	0.638352283291	0.675232549431	0.666019410064	0.741876541604	0.734543081324	0.63408265359	0.671865808907	0.731939252438	0.678980451492	0.642900592098	0.573798653184	0.589132643462	0.590960155927	0.686129885131	0.563294391546	0.6536980664	0.647951570884	0.67213913707	0.645308416299	0.629253893324	0.589386475267	0.605415452243	0.731790324752	0.634238475866	0.650006823693	0.54838012595	0	0.583709864568	0.640636153659	0.594379834984	0.604248795457	0.684521236236	0.614295602872	0.612019684917	0.702364363417	0.583956103705	0.601521241037	0.585387893015	0.595139553139	0.631837225339	0.622417481433	0.62695312311	0.607316470173	0.642708333405	0.619259039213	0.661549865491	0.612694577876	0.603078884467	0.741005758748	0.648704313889	0.704361107315	0.669575625351	0.657264503277	0.675355927937	0.715809499291	0.715331278744	0.703565293126	0.630779709332	0.745970959433	0.746229797118	0.718778958828	0.709442192681	0.715332909452	0.759706130051	0.737136974776	0.768067082306	0.753181978799	0.703777199073	0.736395158216	0.738245621508	0.732012339322	0.717751489182
CS.322	0.705854240708	0.700282918188	0.672630632564	0.663728113031	0.712436220487	0.679071130376	0.735841279714	0.684129902519	0.628754092822	0.671318003434	0.720722939111	0.657533497019	0.531514026873	0.554743040961	0.579764027763	0.713069641686	0.610352663393	0.67685222391	0.565607439645	0.502786009396	0.668595682998	0.587025219906	0.654498297489	0.58452798939	0.607394927976	0.639019399391	0.634192187427	0.518715552752	0.69837806357	0.570323958111	0.514616395468	0.633008636918	0.505884470171	0.504767368351	0.60335952873	0.632526443548	0.534328929119	0.579163358197	0.668661411259	0.606035645886	0.543494405572	0.616793695597	0.56419129984	0.626042393746	0.550594415454	0.545694755159	0.52793599338	0.606374745721	0.552631301905	0.498252180146	0.524564921218	0.53588714877	0.604174480422	0.573007425234	0.511472121713	0.609358332331	0.537927203324	0.582125726185	0.580350588417	0.553376112034	0.607160993431	0.68138431822	0.731095993633	0.549726488531	0.645165783621	0.608804535518	0.614333875707	0.645622582522	0.651882876387	0.595080922706	0.617193310292	0.692414515686	0.684861601303	0.637995003776	0.653893081079	0.727502337262	0.674339263744	0.634383973953	0.665747215875	0.691933253921	0.72453226541	0.713400000442	0.681228137584	0.695381041426	0.68207048988	0.709547946106	0.722034609334	0.65434052868	0.655275155128	0.704337777357	0.669768428621	0.631608353645	0.680747097874	0.671441283409	0.653618803032	0.665241448968	0.566002183684	0.662373185205	0.675674540146	0.706176321161	0.726101359579	0.651135219058	0.672884931835	0.719887109394	0.703874520653	0.559506166892	0.529702621359	0.529377574394	0.592734065616	0.69421162483	0.574903719645	0.650862135311	0.57106588269	0.668362699441	0.581415285085	0.607810961619	0.508522763022	0.624417839682	0.677232558234	0.572355708067	0.557613418944	0.462201104679	0.583709864568	0	0.619968094912	0.586176069406	0.501388522373	0.617008305128	0.604405404277	0.509208175665	0.657438978311	0.501781606667	0.497338103126	0.611228373817	0.620675960369	0.50792766541	0.504125084644	0.548990385926	0.543620907814	0.611257732434	0.603788906862	0.570393783839	0.497355021019	0.550157713108	0.688299030707	0.625990729848	0.63651389832	0.605889892652	0.599897893052	0.610763123723	0.64871657658	0.649056229725	0.674875276261	0.538605479312	0.687665404851	0.699440015429	0.65565489896	0.65980729703	0.69758922684	0.706895361496	0.692192918226	0.713853537999	0.668526833803	0.672142166621	0.670041077951	0.66835163312	0.693103476387	0.660130289245
CS.339	0.660729721678	0.678127376845	0.670146915635	0.609383904107	0.683113425422	0.599623705811	0.700599722406	0.672294866077	0.625200933239	0.587037578913	0.663344891469	0.622975591238	0.593827058816	0.612777959024	0.576776116053	0.639875965648	0.659899702087	0.679088332401	0.591267523188	0.654019061561	0.626497051679	0.583122993294	0.633945673597	0.628224589735	0.595164136887	0.632239240294	0.663235623909	0.631872906312	0.624209022992	0.615323234593	0.580989627766	0.590743343481	0.573214717324	0.593900450856	0.584557029029	0.641959304141	0.611747500548	0.606997584566	0.681561047746	0.68136143269	0.616797209377	0.645553880494	0.636451429731	0.596329134478	0.595484269387	0.623248874457	0.639570929532	0.641546396582	0.665536812033	0.621238756343	0.634737484518	0.628379792188	0.658994901184	0.568145312025	0.613938891063	0.63352645553	0.645173338367	0.633804182661	0.675760296512	0.644444846133	0.626853024516	0.633339091235	0.68260813197	0.654463937147	0.594317844879	0.575421747695	0.608466413641	0.626089506877	0.618738384845	0.635514110984	0.565629242583	0.668103299132	0.619023641198	0.600726337026	0.642125800525	0.693777468218	0.653209440793	0.619735282557	0.632107358925	0.686265856327	0.71775812705	0.674418754716	0.667683442552	0.639123478681	0.631360396625	0.680323101242	0.65734970355	0.603049740835	0.677004781358	0.666502260273	0.606018403559	0.640749486119	0.674147161026	0.658266216946	0.594495462613	0.619901212841	0.633456739453	0.58737300585	0.598072601589	0.63910587815	0.669586906949	0.62507065114	0.651344907122	0.669340640047	0.616199413654	0.636145258797	0.558620871887	0.600063879399	0.622483711386	0.678066951439	0.632776555702	0.615219112338	0.555606440813	0.589785848289	0.681771540223	0.614886049322	0.577886956719	0.622892131501	0.612220223104	0.618304358219	0.646921810223	0.581509906043	0.640636153659	0.619968094912	0	0.622435198478	0.606627621684	0.616642645779	0.585476516182	0.635948056905	0.567579974271	0.58570991193	0.589956642984	0.679948803934	0.630265458038	0.614900910156	0.63147067388	0.588757722225	0.591546140462	0.642327668099	0.652194522167	0.60794158881	0.606431228216	0.625938877094	0.637325668662	0.641335207335	0.58999733683	0.585270046827	0.548844010759	0.589276819816	0.6042171181	0.619385285858	0.59805162123	0.57856436652	0.650346492687	0.649925074879	0.599972086845	0.60647041443	0.662464477157	0.665162797346	0.634958245425	0.678954661106	0.625469742271	0.604268388898	0.614922549995	0.620994865027	0.606206368168	0.623899003793
CS.112	0.605052331695	0.616083690469	0.622570284186	0.575076773746	0.684947815559	0.584129128738	0.633456291713	0.561316870275	0.551782763877	0.623095301277	0.622548505134	0.610672221374	0.571581240713	0.556702691127	0.617415138351	0.57376034738	0.599662184083	0.588532991176	0.555451141045	0.577770904102	0.607203682674	0.584339376173	0.512000593734	0.612927723032	0.530175143088	0.53312919061	0.554495595307	0.565283804061	0.567921857311	0.569423969779	0.554260882744	0.639985081015	0.56858087459	0.587402726693	0.613218184447	0.562722125921	0.630305417872	0.479463896812	0.593547016318	0.682527847485	0.575283462832	0.522271536782	0.515246683125	0.62868295802	0.5966408501	0.598013943022	0.584056059237	0.634627468564	0.579149439339	0.584395408073	0.585340822557	0.602130647501	0.610648919013	0.604902121065	0.630620411545	0.656728265714	0.604450805568	0.590667891314	0.589624910505	0.580761872955	0.602829393681	0.662905051881	0.682061799778	0.596789564665	0.631445882799	0.626447702325	0.615216197039	0.620450977045	0.658432849549	0.605890425919	0.664216903063	0.597664503864	0.638211484492	0.568220573089	0.648452087343	0.704270290273	0.662808117887	0.637756402903	0.665148215178	0.658723726577	0.670013404905	0.683515581266	0.661375336307	0.619290785183	0.595735244445	0.688963833632	0.687402787304	0.654217937359	0.632941546225	0.661090929605	0.621289319272	0.589079259089	0.580842581139	0.558779751915	0.621176728083	0.611461341	0.532749613173	0.57606559044	0.600797061852	0.675180269155	0.639312233116	0.643632807728	0.550445169897	0.652589699919	0.647359651932	0.556770903446	0.611952961389	0.580611585908	0.607864683138	0.562373077995	0.6421894083	0.569732093109	0.592366973403	0.61567515595	0.668055804158	0.591144162294	0.568114944262	0.590758326786	0.646057475922	0.545607797493	0.579509044864	0.557786818604	0.594379834984	0.586176069406	0.622435198478	0	0.576441973726	0.62175729664	0.533698194404	0.631716243646	0.62638222421	0.585768662214	0.612183658263	0.645691283399	0.483595846201	0.582320649056	0.587142391692	0.586887075976	0.586351962662	0.582852677132	0.62407966209	0.61240436264	0.555134733644	0.613470154889	0.664324535484	0.624915929767	0.643305965582	0.625343707649	0.62939407185	0.638732885665	0.64284488086	0.61302271515	0.630634036196	0.615296705327	0.677771922527	0.672440608983	0.653333821763	0.634673138274	0.613880592371	0.677684382269	0.657824611475	0.678099739856	0.666215265068	0.627652503842	0.678036317809	0.654006289296	0.633476241127	0.64590169481
CS.320	0.633973373733	0.637424931219	0.586961569705	0.57227713251	0.598456186404	0.615818567992	0.659010531098	0.58632381923	0.568030536542	0.632723556652	0.65203450018	0.588046874319	0.538342757866	0.568184810586	0.525601691339	0.62291421271	0.656756290142	0.594393882846	0.535413235521	0.542451441196	0.590504690471	0.604469100525	0.582782524403	0.517344975399	0.588390029312	0.596288782618	0.629192660224	0.519055968245	0.667241671555	0.53528970013	0.544851230864	0.573008167699	0.504555068911	0.521097714822	0.493218106219	0.555067241711	0.573926626493	0.531461808393	0.645014939249	0.649397738489	0.550675970199	0.570595446922	0.508432781901	0.609845481331	0.483041203	0.464852144859	0.500878028876	0.609301683158	0.612377859161	0.505988594788	0.487700566294	0.517530969357	0.552655784028	0.548947482293	0.533688770799	0.599975734482	0.544984211365	0.538402250294	0.560885254562	0.537235813435	0.542929357877	0.599258923193	0.639851398221	0.608042585837	0.555308087299	0.551377742123	0.575268483976	0.563540494586	0.558285320072	0.553002268951	0.585033270266	0.643806196425	0.607183040102	0.613812533348	0.577168517669	0.611606853123	0.59518720205	0.563874881684	0.584369610641	0.626826029792	0.637569567047	0.616105718622	0.588160608528	0.599799543972	0.611697489282	0.628176891577	0.619364355018	0.551473810171	0.575120776732	0.615109588125	0.57294129678	0.60950926223	0.600824967435	0.58996916083	0.562033166425	0.605145807133	0.56934905294	0.579613564799	0.614230482055	0.636988691635	0.649901340358	0.667197629408	0.599139766267	0.620123160042	0.68337040237	0.548550797371	0.561377756632	0.49532623805	0.577264366535	0.631316296313	0.637483513131	0.598739272955	0.52950630323	0.603359195799	0.656565922894	0.556470284085	0.485216058519	0.616413422651	0.58532014135	0.533503793554	0.503225636492	0.461800584716	0.604248795457	0.501388522373	0.606627621684	0.576441973726	0	0.541916202916	0.540775230647	0.59254941576	0.585680444888	0.499260940639	0.506718562878	0.672247626894	0.584379028798	0.50011365135	0.517170356655	0.548219669387	0.507568186627	0.618702889499	0.632619696271	0.525808887712	0.513405224731	0.496747069938	0.592053121006	0.638212712406	0.595147468323	0.579544641808	0.556113671034	0.581786014846	0.579807600953	0.593790680185	0.578294330962	0.555113159442	0.592786992591	0.619760583323	0.576792618668	0.556358700222	0.599351823358	0.602703290077	0.618890730107	0.620444466812	0.585287007405	0.574621812453	0.607417256936	0.57892932127	0.609200739752	0.569289840202
CS.152	0.575042418937	0.558222907644	0.517715808445	0.520785684392	0.526069377314	0.568556846117	0.593871496403	0.549274459137	0.57754829322	0.60031583782	0.589701622218	0.520725184805	0.565526642113	0.635730578186	0.548589250197	0.570558892535	0.734311001784	0.570595235812	0.590244209504	0.633100106411	0.547965919242	0.663170647696	0.550874233503	0.504041078326	0.613251573848	0.618917562547	0.651072161957	0.561994611866	0.646546300609	0.530244141486	0.650437532097	0.483648868721	0.596128255034	0.621731221584	0.429396577442	0.514871867178	0.646552285945	0.566950364357	0.674006925198	0.737415432909	0.611281329928	0.616110214667	0.558114992486	0.696092250407	0.474914961047	0.488537428718	0.555232946103	0.692575636311	0.687351435448	0.540793666086	0.536786461778	0.522628136148	0.527450617936	0.567073675115	0.634789381051	0.696148241857	0.608909515251	0.571110846081	0.609392887643	0.557604034206	0.484058962955	0.459987900406	0.560196962912	0.667485529528	0.488966869717	0.612439542602	0.525315804613	0.513443296275	0.485127750143	0.575532725688	0.547035192704	0.618353802777	0.502053896256	0.590968830117	0.480583082689	0.517972698894	0.499968590611	0.502051159626	0.48791816341	0.56863444304	0.56789025794	0.517983397323	0.500588344587	0.525540506205	0.602624729717	0.529080883203	0.543944493093	0.449714569823	0.528917085959	0.556059454278	0.472305691728	0.566846712315	0.540667634147	0.54397804333	0.502148664285	0.565269002672	0.614911061733	0.522335551275	0.612629904904	0.582155156891	0.635206717879	0.663236950015	0.558457914491	0.541681025436	0.659208759487	0.555735537155	0.618270247512	0.580081226834	0.638510355286	0.605745995863	0.729903863726	0.584291971811	0.498759588566	0.564679363624	0.734863522848	0.620791934682	0.55633986435	0.649720558712	0.490733488421	0.548969803183	0.490542178741	0.580267322477	0.684521236236	0.617008305128	0.616642645779	0.62175729664	0.541916202916	0	0.558083457904	0.713830111131	0.511552080184	0.58384288025	0.602216357905	0.757408776763	0.619763534267	0.537058669056	0.550039433647	0.621783561445	0.574598026794	0.602235976068	0.720171666537	0.452569062419	0.575927984523	0.576726406523	0.479029824669	0.69063388771	0.560366229605	0.556414743742	0.518814309715	0.538529461801	0.50223747221	0.512865466753	0.557776805546	0.617609154354	0.476779484731	0.511197350805	0.535318142218	0.498790413898	0.549933964847	0.495439123401	0.592198671125	0.545917254274	0.535405927939	0.513485615043	0.591913302033	0.457963131326	0.58104455376	0.480171243737
CS.080	0.571305582355	0.603747678442	0.599003459214	0.534249890106	0.626050834909	0.561099281106	0.616123529981	0.555475534669	0.556067348453	0.605166703903	0.603121778191	0.582284946899	0.590126704134	0.577058096068	0.575600739272	0.569640772624	0.647311023272	0.545967777079	0.576095227206	0.632563292515	0.56934637717	0.603494490928	0.533172979292	0.597084191168	0.533485493844	0.538647039602	0.58962500281	0.590227205594	0.561716424271	0.539004192828	0.616542134244	0.597430355328	0.585989583956	0.612756478426	0.564286565927	0.549015359309	0.652316304351	0.5245003337	0.627507558801	0.666415230256	0.607189833184	0.519354458071	0.542665935584	0.650894127814	0.582581636193	0.576183324903	0.573823195481	0.636901356075	0.641869395079	0.602678292159	0.591937423024	0.585931551837	0.592931177155	0.598408263104	0.616917906119	0.648853025252	0.621367373627	0.574131493621	0.593642361431	0.593618585237	0.567349156524	0.61156194209	0.63337994477	0.662914771084	0.579617665471	0.610718523777	0.557206631639	0.590697296821	0.596609980686	0.595078886608	0.58128423231	0.577550729155	0.590678635683	0.598633959297	0.589724148895	0.660600619573	0.636860401503	0.583258800992	0.619589487269	0.63844064401	0.64064560734	0.624291532351	0.621436600799	0.591183129382	0.587476534524	0.651191347255	0.628220667222	0.588041387264	0.610472169997	0.630757090983	0.588929874905	0.593143497398	0.575009580827	0.532529811872	0.581491698803	0.582155597895	0.563685159592	0.535251787084	0.576736044394	0.629101971877	0.618440522068	0.654038109968	0.552408701901	0.600541958842	0.624671800878	0.596779908066	0.609443014921	0.57770647847	0.591892501175	0.57534923811	0.686884714311	0.571664888611	0.573522065607	0.576796711821	0.684283122418	0.584649359732	0.558562768395	0.603747038526	0.598125835898	0.55153922263	0.575544052353	0.576000184174	0.614295602872	0.604405404277	0.585476516182	0.533698194404	0.540775230647	0.558083457904	0	0.67905429885	0.565171001872	0.590141121621	0.576579593107	0.681402302496	0.543563757889	0.563123518603	0.586020947658	0.597690966429	0.560590619421	0.623273344208	0.661719270709	0.583395887566	0.586297464869	0.583282371439	0.60103514135	0.684138960946	0.578308568073	0.617465446267	0.589126862321	0.600410224421	0.622844668601	0.586035251659	0.584113882366	0.613064578925	0.610286289173	0.604796648791	0.59042348563	0.584359926795	0.574004480164	0.63189817617	0.634764907948	0.638984340022	0.620759801936	0.585483640396	0.638637147587	0.595856949336	0.594960763999	0.59609838873
CS.194	0.764665159578	0.772562014955	0.736038038009	0.723154900087	0.75382051263	0.72573043505	0.794081890016	0.732819036974	0.692429932445	0.733234210835	0.771440425484	0.716796302117	0.591354057865	0.580142356305	0.618953183649	0.759201872277	0.603317825955	0.752853780199	0.627232609867	0.584939677727	0.735704083808	0.651970641515	0.726367466449	0.664791372623	0.664455160637	0.638171944893	0.665633817004	0.615083941546	0.745212646708	0.671517875828	0.547701740918	0.70976567526	0.601312390504	0.567595599204	0.671321621697	0.724333449168	0.507861384942	0.651941644713	0.734205337118	0.576944841641	0.605476935323	0.662191380162	0.645699243688	0.608149620478	0.67424967731	0.656484715534	0.617682854665	0.586770067515	0.619661288706	0.584609486984	0.638146594418	0.640803345225	0.68953781447	0.64421104819	0.586834669443	0.61729896801	0.622756593941	0.654044773223	0.680329761679	0.658826023758	0.679683934515	0.757345182221	0.779826380236	0.586947409713	0.710757894735	0.625674832702	0.696094182738	0.707710123303	0.701479361548	0.654659095001	0.683174610147	0.72814462685	0.733155639085	0.687172029612	0.736301162664	0.7827064725	0.743970679672	0.710088117364	0.73091204741	0.773887650814	0.779297678316	0.786156450143	0.752599222215	0.760563635627	0.729259133276	0.770808847531	0.778615982268	0.715552119576	0.72359866838	0.758012073184	0.725459241991	0.690952863652	0.757139879461	0.744270246016	0.705773632589	0.706434294586	0.616147706215	0.717102830365	0.73070163949	0.750687496911	0.781585822764	0.659842786682	0.735864072038	0.766123621092	0.751119527204	0.653373226011	0.535372620651	0.582839970869	0.63182424946	0.738042599167	0.481102659605	0.710233659666	0.659614481415	0.718638640578	0.550862767438	0.627645815375	0.615823802093	0.637820351954	0.738685336084	0.638914542458	0.647790493588	0.553012384895	0.612019684917	0.509208175665	0.635948056905	0.631716243646	0.59254941576	0.713830111131	0.67905429885	0	0.712241276174	0.600205987339	0.556203206227	0.583473003168	0.639717867733	0.620113945543	0.606785937606	0.595115008702	0.594808437015	0.674254415783	0.591673272793	0.676553186569	0.574478584912	0.627261568442	0.755034167896	0.586611329282	0.693900724822	0.660401649865	0.662995191612	0.685472855757	0.721035906987	0.710888103487	0.717990278314	0.583169377232	0.756043707711	0.762896218668	0.714920661061	0.720997711514	0.758341242283	0.771462837454	0.730110033616	0.770902106029	0.724835640685	0.725806056678	0.72646567278	0.734104692567	0.740682570958	0.723852458663
CS.321	0.560804661621	0.580704680176	0.608755587436	0.511641097573	0.547670078654	0.553109976975	0.621056109912	0.584090399431	0.594701358637	0.561192951797	0.559301543709	0.529241419778	0.616510182546	0.639040481081	0.572849722872	0.525503243142	0.749848984133	0.575704720687	0.626610562133	0.672046560605	0.53468106132	0.642231195951	0.570303540651	0.575526295719	0.61143066118	0.658422868921	0.678302325325	0.64138512848	0.598488399245	0.612474950813	0.631256722556	0.459157026584	0.635791527404	0.650991959602	0.505710698232	0.569558084957	0.666798634374	0.622672532184	0.679890010623	0.733533236736	0.638919692215	0.649466346531	0.615867625792	0.704763016223	0.542467190135	0.603369191038	0.624640110435	0.701656054403	0.741076804526	0.647965653628	0.634146343788	0.624064451012	0.633713747981	0.606025041017	0.652935854986	0.694832057692	0.685508697002	0.60896012544	0.672311123766	0.651451180268	0.5412662056	0.487660509823	0.594935129855	0.715737557681	0.501611006228	0.626683257454	0.520959190202	0.536494057243	0.513898140943	0.630785939149	0.512238993663	0.619166795281	0.478827900345	0.592188080012	0.544530353739	0.554908304774	0.562605717427	0.533548944953	0.523186278713	0.566622954408	0.634280570347	0.53749568057	0.543542593335	0.54718035598	0.549521082651	0.5428590854	0.529207250786	0.495564131333	0.618676654571	0.540085111802	0.520427280163	0.583105366764	0.581314262419	0.590961131654	0.509211381954	0.538940600736	0.639378099637	0.522878808736	0.545868989268	0.543716715253	0.581733077404	0.661086793306	0.590779018993	0.521338036756	0.591116680117	0.619449073764	0.631152091763	0.623714316166	0.667970728909	0.616751526963	0.737508235451	0.551425552239	0.556894692946	0.540026548312	0.735555442105	0.640570730518	0.590999201338	0.636560756351	0.501157129243	0.601518350107	0.580246923935	0.604465072629	0.702364363417	0.657438978311	0.567579974271	0.62638222421	0.585680444888	0.511552080184	0.565171001872	0.712241276174	0	0.620134117314	0.62978175214	0.751917780569	0.62059250257	0.607618354134	0.62859286643	0.662652170436	0.619334564783	0.62998543697	0.711029336959	0.540168400494	0.651517265983	0.626140582357	0.528566711777	0.720454058434	0.551597710867	0.527084715009	0.517758871037	0.543137208927	0.509978021477	0.533207804081	0.503914820867	0.641289556575	0.538318739278	0.52282599401	0.49318719301	0.50535994277	0.571402447437	0.531568515651	0.52786553851	0.54834121646	0.510256592694	0.4986244074	0.527480165506	0.470614782652	0.53331786873	0.491379923176
CS.319	0.682462913877	0.704975311819	0.61920519999	0.605091491961	0.672617721329	0.62670967639	0.689535647975	0.648936638827	0.611118727464	0.669453216098	0.702927668087	0.614414251974	0.552501895743	0.56008943728	0.547393247684	0.696359645074	0.649036641977	0.635838005878	0.540432567287	0.510133917142	0.6042091177	0.546061367253	0.624267522119	0.51545521367	0.597318242568	0.593671322402	0.623643319857	0.542754134661	0.66823436773	0.528840907298	0.498478468097	0.593757383647	0.473592180107	0.482596634283	0.556233224994	0.618520257819	0.532529397739	0.541853940003	0.646009901315	0.636700601089	0.542498044322	0.607680920997	0.569934119689	0.57536322616	0.503227974299	0.49902937907	0.516156343001	0.604762268029	0.613091992725	0.512834481736	0.486716450708	0.487500252952	0.548912244392	0.535589405594	0.574188444395	0.584761875524	0.538810595249	0.600426553692	0.601375608485	0.539006652597	0.587178609642	0.631520742143	0.711935198379	0.5955974429	0.616597292696	0.580648880769	0.590358475611	0.626696380189	0.604687434033	0.564583149059	0.605871485935	0.688457417932	0.632285197067	0.607569240481	0.620270286803	0.693906015093	0.623520030218	0.613215436871	0.633846482382	0.675512313268	0.693002993432	0.683105675957	0.651311631279	0.651531496007	0.629054111687	0.67488386521	0.678639157242	0.58829203691	0.614261922953	0.682133957325	0.622930229573	0.615783398069	0.654470181827	0.647863802343	0.597129789453	0.633464931971	0.619746044782	0.632663431088	0.653992479995	0.684672809926	0.693956374962	0.645108699449	0.643909220728	0.671079997262	0.687367622862	0.561106212167	0.518707341328	0.495905359764	0.580459420243	0.68636234064	0.582274871162	0.632756083177	0.537879729819	0.634315394666	0.664551617734	0.601271623145	0.489751536879	0.623525387259	0.654894935313	0.561551601323	0.520434369041	0.432685998575	0.583956103705	0.501781606667	0.58570991193	0.585768662214	0.499260940639	0.58384288025	0.590141121621	0.600205987339	0.620134117314	0	0.498451358848	0.644633186313	0.61012351238	0.506622293875	0.497239731906	0.528655149612	0.508426523812	0.628970403798	0.654587884029	0.517463999687	0.519682672025	0.514732057252	0.660730739271	0.663899862822	0.649833622544	0.588520786444	0.55980447671	0.540430859614	0.619133062786	0.636539325832	0.642151927807	0.518104149132	0.650572527663	0.675634011065	0.638708160988	0.630047111925	0.664757266388	0.665554560072	0.671656865116	0.692335275262	0.644190318607	0.642056449922	0.658504085852	0.628998402636	0.680282750651	0.615121218305
CS.343	0.684538497174	0.704346484241	0.628012729718	0.628950086549	0.664365922501	0.637243254236	0.700565052191	0.663389595264	0.606149692087	0.652450087859	0.695858867759	0.625288155943	0.571655220142	0.578799445241	0.515634961501	0.683211034794	0.638956329187	0.653600037459	0.580688336181	0.568168743222	0.632064211539	0.590617950666	0.646902097527	0.573698498456	0.604076919122	0.619625464301	0.652914074386	0.567832514382	0.665846728388	0.561642927999	0.524332726757	0.61437403687	0.502693152609	0.495633828635	0.570490603616	0.626202825007	0.517393129484	0.590549458364	0.644404105624	0.555298489428	0.545321760268	0.633129679963	0.58966707686	0.589905751887	0.562995487235	0.552343889806	0.561413932053	0.567309055271	0.65229982255	0.537414136833	0.532358061111	0.564655885719	0.622788692082	0.558793472228	0.526856002195	0.604620966066	0.595085955567	0.589592740711	0.590307889386	0.575457274977	0.604095524637	0.655978953919	0.697462282148	0.607765805653	0.616354526624	0.579694546904	0.594761354197	0.634008110651	0.629992527415	0.610725318201	0.580977439513	0.681380231275	0.631293574	0.631967704191	0.641937395044	0.691569859131	0.664934637681	0.621141902825	0.644643064022	0.697288409908	0.69783967667	0.686623816616	0.662678993833	0.674706450761	0.640716344708	0.684045083712	0.696696090572	0.615630411529	0.622572072667	0.677029474776	0.62714828147	0.626004423801	0.673486019036	0.665510672213	0.629083079882	0.631265087916	0.597037723491	0.616720855959	0.641930285381	0.664585080447	0.689439901088	0.629737228977	0.651236546695	0.680811775233	0.697829603893	0.578178172626	0.534188180025	0.501347401351	0.55944035546	0.688888363118	0.596400369883	0.641595881033	0.580223696888	0.624260029926	0.587564129592	0.599100559105	0.533463427018	0.605789794259	0.646955392894	0.576327869047	0.575755004834	0.47833167163	0.601521241037	0.497338103126	0.589956642984	0.612183658263	0.506718562878	0.602216357905	0.576579593107	0.556203206227	0.62978175214	0.498451358848	0	0.602778090514	0.593285180319	0.521902951045	0.55646808384	0.567538885048	0.518167876262	0.616145345727	0.646886460816	0.588608433354	0.547649847926	0.527908060292	0.66778725955	0.653730743525	0.621944548727	0.594538794801	0.563085840918	0.598404072428	0.652753587519	0.627296950601	0.632966779915	0.540666062452	0.669505122906	0.661540200691	0.613831940349	0.636213368056	0.659219864725	0.677515758584	0.65941753648	0.696063665426	0.640654924991	0.632820983971	0.651683843736	0.627575659141	0.646769578828	0.600647041132
