CS.037	L.036.M1	CS.093	L.005.M1	CS.099	CS.017	CS.313	CS.084	CS.021	CS.259	CS.265	CS.295	CS.086	CS.143	CS.098	CS.076	CS.161	CS.127	CS.377	CS.269	CS.368	CS.042	CS.373	CS.050	CS.058	CS.341	CS.171	CS.248	CS.155	CS.115	CS.232	CS.236	CS.380	CS.224	CS.292	CS.125	CS.203	CS.205	CS.126	CS.374	CS.128	CS.378	CS.136	CS.282	CS.302	CS.177	CS.389	CS.372	CS.214	CS.369	CS.386	CS.147	CS.148	CS.178	CS.129	CS.348	CS.349	CS.395	CS.182	CS.385	T.CS.072	T.CS.028	T.CS.057	T.CS.085	T.CS.069	TFS.024	T.CS.025	T.CS.040	T.CS.048	T.CS.003	T.CS.052	T.CS.089	T.CS.016	T.CS.082	T.CS.042	T.CS.144	T.CS.110	T.CS.177	T.CS.118	T.CS.097	T.CS.114	T.CS.117	T.CS.147	T.CS.159	T.CS.100	T.CS.167	T.CS.115	T.CS.098	T.CS.108	T.CS.121	CS.087	CS.110	CS.103	CS.246	CS.006	CS.241	CS.082	CS.238	CS.356	CS.085	CS.015	L.024.M1	L.034.M1	CS.088	CS.242	CS.336	CS.233	CS.304	CS.044	CS.330	CS.207	CS.187	CS.274	CS.363	CS.150	CS.346	CS.078	CS.338	CS.234	CS.164	CS.321	CS.227	CS.322	CS.331	CS.080	CS.194	CS.318	CS.158	CS.202	CS.112	CS.339	CS.163	CS.361	CS.152	CS.343	CS.326	CS.145	CS.270	CS.390	CS.253	CS.255	CS.370	CS.262	CS.393	TFS.025	TFS.027	T.CS.026	T.CS.061	T.CS.055	T.CS.036	T.CS.043	T.CS.045	TFS.022	T.CS.066	T.CS.064	T.CS.031	T.CS.049	T.CS.008	TFS.020	T.CS.141	T.CS.142	T.CS.157	T.CS.095	T.CS.151	T.CS.166	T.CS.109	T.CS.152	T.CS.158
T.CS.036	0.667225092976	0.574398770253	0.520746472906	0.582138999721	0.544506234598	0.585365020391	0.528484620755	0.512705726273	0.617738131898	0.558344737574	0.547374016214	0.637473437052	0.546538874948	0.581260407171	0.548872449824	0.617517872874	0.656342506171	0.585144868751	0.641550143998	0.73668130944	0.569705882123	0.656864228436	0.603439128033	0.633028857805	0.568312789377	0.683089172775	0.568342286064	0.617419207161	0.580047926866	0.63373751502	0.540741363303	0.670238774415	0.586104465599	0.745385720093	0.579614922297	0.649350008573	0.599380701557	0.715262898703	0.579540252095	0.64068919635	0.596122397035	0.64504869069	0.607232738005	0.679738613948	0.71609836957	0.684428238091	0.634543087109	0.651525730165	0.648855615316	0.703618046909	0.68416934252	0.657241628873	0.684280198341	0.604468514238	0.595261658176	0.593189163544	0.621808910997	0.63701256944	0.586190592917	0.637613446695	0.553092402905	0.582372433338	0.701875970386	0.572836583956	0.589870979481	0.595150573489	0.597709615142	0.506410236787	0.569588764034	0.547185228826	0.630644704387	0.597011393474	0.587061134024	0.569426837843	0.554913056091	0.563568915717	0.536362702594	0.554237307165	0.576556805284	0.547492548872	0.52115185666	0.554396978883	0.534540492167	0.543636413411	0.564420300673	0.535364365011	0.539451257824	0.568458454684	0.532069810619	0.592452521427	0.60547688522	0.613422213574	0.547760304961	0.557986096538	0.550329470976	0.574387459375	0.531869362809	0.546972773901	0.701457840565	0.50952469803	0.615628606104	0.579242879333	0.580096785083	0.657128539784	0.536555657163	0.602053913644	0.557541977648	0.698210896459	0.586351207646	0.640520753202	0.652363598241	0.627940963057	0.677483280087	0.649397608871	0.559381044173	0.707346712145	0.633397618825	0.601272317415	0.648703892063	0.672136518842	0.571402447437	0.761555087182	0.69758922684	0.571531054954	0.574004480164	0.758341242283	0.654382210019	0.604393639319	0.664071458947	0.613880592371	0.662464477157	0.606772845108	0.680316041214	0.549933964847	0.659219864725	0.610550265034	0.617836290581	0.655299746234	0.646541600588	0.705963139587	0.589132581154	0.653671846735	0.65024813326	0.659291401059	0.644883964205	0.606298862555	0.68921853085	0.632774142448	0.553515536924	0	0.583291357638	0.605727564717	0.547958277649	0.538179532125	0.551815077189	0.56161058698	0.6429683286	0.650079545319	0.53963750468	0.596632008522	0.621637117832	0.568134302048	0.546031648505	0.579341762354	0.568553445593	0.540872015036	0.550323037473	0.551645013609
T.CS.043	0.686869837876	0.507172769001	0.576154051546	0.46994096677	0.595394338363	0.600419660955	0.542558460426	0.623291115371	0.616201227979	0.460098041644	0.612122353044	0.558050842365	0.602504400328	0.62282093762	0.582344458927	0.674142299115	0.676739659507	0.522530178872	0.664028535632	0.721187549506	0.521060631861	0.59952596441	0.595550800374	0.678261209988	0.617193725795	0.605015867977	0.587948092653	0.637685302814	0.574488466766	0.678583958024	0.575432190469	0.699093928922	0.51358514462	0.740495440691	0.635842646045	0.644043084877	0.509069493887	0.674539607268	0.500815008865	0.666364997592	0.590296169524	0.683325401867	0.617721549504	0.649929099991	0.681495417226	0.670562209735	0.644680632484	0.628626687768	0.61726793605	0.749679567255	0.706129230722	0.655447385521	0.66748587544	0.582778434137	0.630217071127	0.634553468068	0.627486221081	0.642419059215	0.605825545649	0.655964690521	0.539434708786	0.538721409999	0.667396317611	0.463302977677	0.499717311603	0.505769056141	0.504520464383	0.49911649761	0.528014932638	0.465308965936	0.601661618755	0.548114151718	0.552178485494	0.504248006153	0.497120999274	0.499557823583	0.550815229885	0.552031368176	0.574079500024	0.518756799732	0.603959221367	0.542168037911	0.537623794154	0.628451371542	0.550164306485	0.499374520592	0.55793518151	0.53261039503	0.558294715375	0.577931026327	0.546376849768	0.646839651395	0.615749517628	0.551106756679	0.548364152211	0.567221708734	0.591736530197	0.575859485228	0.661083659907	0.596961848875	0.564557937483	0.548242215818	0.584945965351	0.624042845741	0.489134545198	0.552576700004	0.641566657113	0.699820743149	0.511609219412	0.621304302596	0.670363963086	0.63917629892	0.634801411386	0.627227948529	0.606472132216	0.732959202607	0.562064829471	0.653302121396	0.669144888197	0.7340807082	0.49318719301	0.761892146696	0.65565489896	0.608063848131	0.59042348563	0.714920661061	0.644660514984	0.63652571055	0.605458687052	0.653333821763	0.599972086845	0.645373246273	0.638850487751	0.535318142218	0.613831940349	0.617076610448	0.571647315612	0.663472552792	0.637714745243	0.728603206493	0.612332106612	0.643365633198	0.654499597209	0.648951143432	0.517230463396	0.481279430404	0.681298290553	0.534421543336	0.488048832548	0.583291357638	0	0.50053887827	0.503817126063	0.509848519653	0.507596904054	0.506452186234	0.61112422056	0.50399028044	0.474549005291	0.503225843281	0.481840128531	0.507825885978	0.523191832044	0.48256564296	0.470998818687	0.531594098913	0.493056451474	0.491339325252
T.CS.045	0.667328289577	0.578257582603	0.615300882009	0.557244613298	0.603512051571	0.578542765812	0.573268972662	0.615272875695	0.602426088195	0.522203863603	0.63593972645	0.603416155172	0.610269273693	0.613656019243	0.599633839588	0.635727974469	0.66602484956	0.568693802198	0.662256811033	0.712739363184	0.556303520058	0.594770537434	0.576477417795	0.653438091456	0.599060042685	0.607830330758	0.578542730041	0.638178890183	0.557593205998	0.6788458133	0.597746946741	0.7013286885	0.527805159494	0.723628770729	0.622213421468	0.639382617196	0.552975149766	0.675327529858	0.528391171788	0.658964308933	0.611165067621	0.675698106272	0.617517460764	0.659324965824	0.66393059478	0.66002674299	0.634594295042	0.657464583074	0.633753515654	0.735312447895	0.697638385481	0.642726328599	0.677226540985	0.606741756962	0.609005267942	0.646781364915	0.63933938517	0.656161105064	0.602331792136	0.660665430647	0.552423339674	0.514049210741	0.677264412502	0.537926060431	0.496012564434	0.543116243181	0.496813255473	0.53710898768	0.556971292964	0.49305423622	0.605062689721	0.518764940188	0.530204707875	0.500630385573	0.551790689164	0.57097665211	0.58633618571	0.580571178331	0.5407555043	0.559455165379	0.612108978716	0.556992886579	0.576829712124	0.639336787652	0.6092966465	0.537449646807	0.579460261147	0.574284580195	0.593908441378	0.60204470783	0.564476477151	0.648194193786	0.612950877528	0.580143863211	0.561799469442	0.568987827177	0.592726757251	0.592182073087	0.639529480306	0.607916797217	0.622251331884	0.590096950315	0.605748826492	0.634032302203	0.556179809266	0.55447270147	0.636222810096	0.674941697935	0.534610858458	0.639667653546	0.657919007152	0.618898733867	0.612982524783	0.632274812509	0.614368111611	0.717511072731	0.564595700585	0.646676235183	0.660826268098	0.706787067814	0.503914820867	0.747506257854	0.674875276261	0.619222129315	0.584113882366	0.717990278314	0.627780368333	0.631532253683	0.614417968082	0.630634036196	0.59805162123	0.621113804709	0.619554983742	0.557776805546	0.632966779915	0.637895858423	0.554455686154	0.656212435962	0.649475309799	0.715527306933	0.628209488753	0.654520642043	0.634011779959	0.640457848632	0.497511212719	0.501262038166	0.66660955461	0.557472082781	0.547163829627	0.605727564717	0.50053887827	0	0.54904731311	0.568456149502	0.506592371271	0.521954537261	0.601871260251	0.491788629682	0.527562667401	0.536980789705	0.543052857707	0.555641166543	0.57684668707	0.530484093854	0.517571267286	0.569008446912	0.509676036626	0.544256533091
TFS.022	0.696772016363	0.511182683537	0.528555865275	0.479621899557	0.534375669926	0.602182699356	0.483453173245	0.570137900911	0.642465821414	0.471521875104	0.49675472575	0.58824864003	0.55020283177	0.583596118282	0.516285433209	0.670851304971	0.69964761094	0.557952506794	0.650043305591	0.772282711925	0.498429437505	0.657533983165	0.609793962303	0.698725542032	0.625163473205	0.668302548182	0.628619706162	0.634769078563	0.527757421614	0.694391679498	0.546441635433	0.719379199355	0.483751958994	0.77415938034	0.609458904666	0.662031324512	0.518657551029	0.711748798252	0.497998883193	0.677997853247	0.582610666787	0.707741106323	0.642960925131	0.684721397444	0.737674874869	0.67599148453	0.657835986369	0.636683479865	0.645797108706	0.74780874948	0.714668244198	0.664879671673	0.686650288213	0.553659639595	0.623142704413	0.61003353215	0.606197031661	0.627373931964	0.590320942768	0.636115533733	0.505309594196	0.515097488021	0.705372785482	0.457812184397	0.51892050579	0.505446957656	0.519949543488	0.468569414398	0.551404971713	0.439643262055	0.624899883642	0.547163374246	0.544069203459	0.499066455741	0.432889612652	0.477866076308	0.494574373531	0.453794112175	0.538490892449	0.458630806251	0.55001482654	0.4931125069	0.435501081418	0.531143904366	0.528309337065	0.461148456123	0.43755156842	0.489853774215	0.456287618043	0.497080607432	0.619606702228	0.669952767604	0.578552735398	0.490460072268	0.550587793257	0.519846169143	0.537285538564	0.589335802128	0.700262178124	0.552334414848	0.608452505811	0.533750380116	0.585693951964	0.67211770107	0.451463107921	0.586823434151	0.609315419162	0.70773155077	0.538078064387	0.639404793713	0.691065365452	0.624337046199	0.674515451287	0.644251614136	0.584832724949	0.783919589475	0.57139118191	0.64675460854	0.679769830637	0.754422805122	0.538318739278	0.79347183352	0.687665404851	0.55627661458	0.610286289173	0.756043707711	0.652284732002	0.682977280296	0.659536593686	0.677771922527	0.650346492687	0.668343410475	0.682013626799	0.476779484731	0.669505122906	0.609479123443	0.544238703353	0.646008593012	0.653926575837	0.745667907668	0.602190293916	0.639380668118	0.675721305106	0.675953862646	0.530855855759	0.470612688797	0.730010947358	0.566937500591	0.519679016272	0.547958277649	0.503817126063	0.54904731311	0	0.45694077301	0.489812350717	0.526268891405	0.645224692279	0.588921501334	0.375689554593	0.551107809012	0.534904841789	0.548982973521	0.44225619455	0.46950683006	0.458847986193	0.422110487417	0.486549821159	0.428953691104
T.CS.066	0.720454437969	0.527024370154	0.514347646537	0.473383576922	0.522838897998	0.570281200017	0.494640267241	0.575882382483	0.638834221441	0.463650436291	0.530979346262	0.609927690332	0.521606673915	0.592396219901	0.533172212163	0.667758992816	0.706952267335	0.564805718101	0.680356097368	0.75556906395	0.512855463682	0.653356569794	0.607081549591	0.677475238787	0.626154852961	0.686637252668	0.604025783316	0.65495859379	0.566511586984	0.70013691584	0.57055657336	0.720344089142	0.528769181033	0.765511926228	0.619448338933	0.669888857093	0.544580747317	0.717920826878	0.533472640129	0.685724567718	0.606301091884	0.699367540171	0.652144960285	0.698982421727	0.735669114305	0.690214456635	0.663785877177	0.644419379215	0.633253820489	0.754681043319	0.707343559427	0.673463877077	0.702673626913	0.594511221316	0.602152716757	0.618864686976	0.647088039166	0.66365957439	0.608299248651	0.649458397297	0.52558267538	0.549926565679	0.718283508938	0.50791678994	0.577650815766	0.56985764499	0.542209499925	0.462552055543	0.54939886602	0.450599002278	0.649835554371	0.583539425444	0.571899296007	0.4974524927	0.474982539646	0.489812766455	0.502438707239	0.503486859258	0.572695873294	0.477706868121	0.543925115664	0.490085140503	0.436083928306	0.549570250255	0.521230302081	0.42304056885	0.462661714153	0.502732733283	0.47236218388	0.539387075283	0.585496995619	0.647861818619	0.564673737776	0.517139308008	0.522223109445	0.515638485679	0.573706093142	0.559857290179	0.698664049473	0.546146793074	0.572263963227	0.484282373731	0.570900783737	0.658555846034	0.503506052664	0.607535318731	0.594134999014	0.726019990838	0.549206347589	0.650239091403	0.679443754927	0.626990097865	0.689961462154	0.666048386144	0.594231296644	0.758281478927	0.589632725302	0.654678258406	0.672392778238	0.728256966055	0.52282599401	0.782522211588	0.699440015429	0.581837428339	0.604796648791	0.762896218668	0.669485904404	0.680536442488	0.663603759036	0.672440608983	0.649925074879	0.654860590603	0.679778120813	0.511197350805	0.661540200691	0.621682679913	0.578418036916	0.662726486635	0.683059561665	0.735826814854	0.60705936769	0.663949004982	0.671876155965	0.695821118949	0.57684662946	0.528946378311	0.719102484598	0.598119071272	0.496830079314	0.538179532125	0.509848519653	0.568456149502	0.45694077301	0	0.472887546072	0.528382723554	0.664323459128	0.623498225619	0.459314336318	0.532448051241	0.527084619188	0.518732983585	0.46243847027	0.453957952176	0.489109127899	0.444796446534	0.511213681401	0.461784669181
T.CS.064	0.651001971315	0.521282460504	0.577076445436	0.507561113869	0.55387672997	0.569949757736	0.524168666287	0.590242180563	0.61202618972	0.475284558907	0.576030789062	0.560075618781	0.565368842618	0.565169085275	0.532274506326	0.653150575352	0.670713703732	0.534683902912	0.65025876151	0.748864926617	0.515755820542	0.615089255334	0.568679531815	0.663362957418	0.564175342941	0.628789963546	0.593179623805	0.609417024109	0.541579786701	0.676575811102	0.560206804114	0.699792704779	0.474730195394	0.757265160945	0.579026663304	0.633147525914	0.510195632578	0.672956164083	0.485245070097	0.65050833589	0.54740850556	0.684054719092	0.621150988828	0.6745029621	0.710780234667	0.64740533283	0.631068710284	0.59789650604	0.619188434605	0.725222163461	0.679024578074	0.624333817932	0.657745506629	0.588060201685	0.559493267795	0.589441235189	0.570716132052	0.620958244843	0.541089280975	0.621284545961	0.521425576875	0.499433026971	0.676016513141	0.483324844356	0.523538586363	0.522964086021	0.512075947971	0.483076768866	0.523796646676	0.4695191845	0.598878814662	0.53832992445	0.506794226533	0.501921669676	0.502414927455	0.511914050145	0.527182868716	0.515146639357	0.501735693036	0.519453837299	0.550547251878	0.513586945048	0.494709415116	0.577539235636	0.5567184145	0.483613199875	0.51776031225	0.549448136228	0.524708553252	0.553560225223	0.583847949749	0.626058505009	0.567158082246	0.518941265971	0.530517405164	0.509025895558	0.572201817346	0.52876359269	0.692306259424	0.546768739646	0.586652844209	0.533161529471	0.543804955129	0.629697918661	0.485174957541	0.562280310963	0.598926555374	0.695074552754	0.522130970707	0.608088559587	0.668429874574	0.604775649363	0.633213190625	0.60183184969	0.568645567091	0.734306429092	0.546909019283	0.62009026916	0.661768967318	0.71368269328	0.50535994277	0.759001573386	0.65980729703	0.562851105422	0.584359926795	0.720997711514	0.623750668271	0.638788401665	0.630049021767	0.634673138274	0.60647041443	0.651434838716	0.658844744486	0.498790413898	0.636213368056	0.602737177607	0.541107065776	0.622023946593	0.634108159478	0.720674027413	0.585878117883	0.596275387625	0.587820889201	0.647720609602	0.536160057678	0.479471669028	0.6844282208	0.527809693348	0.489126891442	0.551815077189	0.507596904054	0.506592371271	0.489812350717	0.472887546072	0	0.493944746582	0.611851358877	0.53654956369	0.488822586131	0.520131276554	0.528060491491	0.519318436861	0.521476262657	0.471493654173	0.519504078422	0.504903622932	0.520008864737	0.486208472703
T.CS.031	0.663788998295	0.528902186264	0.573351415394	0.535250406912	0.575748137173	0.571661614606	0.546131428732	0.587047124815	0.585342102589	0.525834676595	0.614926184529	0.588543277231	0.595619608403	0.595766606447	0.552503176518	0.641763494841	0.656132657377	0.541720084954	0.665744400256	0.734882778615	0.557065811638	0.591768065267	0.587349311729	0.660041852823	0.583715568666	0.628138413845	0.599442870733	0.610477853535	0.574683588817	0.674163869891	0.581461040516	0.709307369169	0.540242043721	0.73296485776	0.616789291402	0.630021379171	0.531883609299	0.663276839507	0.524513726527	0.631565752637	0.583621726925	0.655883364406	0.615591315968	0.66883205128	0.69423634677	0.653433076428	0.623020819627	0.620512378296	0.599611245014	0.717447352188	0.661934864943	0.625863009605	0.656433876791	0.583190168804	0.584551584254	0.622976820471	0.610548892943	0.630228522802	0.592563665464	0.638468857005	0.545007187391	0.524926860369	0.648556243659	0.506329411478	0.537887508272	0.523459680244	0.537196535234	0.496396596614	0.529144343057	0.502197466141	0.60927879938	0.548202796355	0.543939815395	0.522367419694	0.518425811059	0.530310649196	0.550695032824	0.533999782617	0.536635477369	0.546178501251	0.573348634313	0.532862182706	0.540771669247	0.607510509968	0.585306745719	0.513788313096	0.548233268123	0.589707460858	0.552125119039	0.580720951981	0.59477965015	0.636714649289	0.584614467371	0.552290404761	0.532336957651	0.548067507547	0.60258439661	0.554520735472	0.658593321276	0.576076530035	0.610535523405	0.55857965953	0.549894585744	0.619065230673	0.503393335801	0.567311367561	0.603366418461	0.682608942959	0.525267665964	0.620787443335	0.654904876844	0.615331333628	0.631207535771	0.622559512961	0.597259791765	0.727037517099	0.563227038318	0.619737516448	0.66340966967	0.714528442197	0.533207804081	0.758617338963	0.649056229725	0.582504045464	0.586035251659	0.710888103487	0.64024162722	0.621757600944	0.600183440912	0.61302271515	0.619385285858	0.6389515394	0.634717786072	0.512865466753	0.627296950601	0.59858144549	0.559212313283	0.638809786035	0.623723114867	0.713504716237	0.594111712375	0.620801849096	0.613061705	0.636995438986	0.534063305001	0.497720952828	0.66462517938	0.556043881371	0.520889523316	0.56161058698	0.506452186234	0.521954537261	0.526268891405	0.528382723554	0.493944746582	0	0.595953337911	0.526031821167	0.516351413873	0.537184178935	0.54401204269	0.540431065538	0.546255589816	0.523648491345	0.521724880913	0.552726180748	0.499850790434	0.516906032086
T.CS.049	0.616148655006	0.629902054819	0.673564362317	0.645037256654	0.683654037456	0.663277449773	0.643153646101	0.672665397661	0.557609203962	0.632475907819	0.693307578703	0.61633898891	0.685837643336	0.621304215482	0.678423929681	0.629670112721	0.586635317036	0.593821915633	0.624990972901	0.644534754849	0.61801736404	0.637735566558	0.530514774249	0.657172887593	0.605606635499	0.520762790343	0.66825295967	0.601703234542	0.571724169345	0.650091877671	0.63129272381	0.714886546872	0.608321463851	0.640452258841	0.614403438875	0.563548741085	0.636169609181	0.568698592535	0.585985892422	0.572004532834	0.616036890474	0.661108002457	0.608459710618	0.546912200467	0.598800910907	0.60529699958	0.576957842678	0.586827087519	0.611764069652	0.671075387242	0.628879847093	0.55342687253	0.607543841739	0.647037206293	0.618683635711	0.61858620813	0.583831098247	0.616498188215	0.579206688983	0.595296915414	0.64261855696	0.57527232648	0.58482266013	0.604900382961	0.553569733109	0.592712265397	0.594084279352	0.639140042004	0.591935955247	0.613194087436	0.590419792916	0.584946250874	0.581470691406	0.634335855834	0.64762135818	0.658578232036	0.651752615799	0.665799809745	0.521619882486	0.674960674116	0.6631433498	0.62702079309	0.678550544135	0.69103669824	0.671324826784	0.618660838131	0.668113157946	0.653926861733	0.672149212045	0.652959575146	0.641682196659	0.619331232423	0.66832748863	0.625426922399	0.61155537866	0.68826673223	0.680255884705	0.623124988761	0.591219645118	0.644785533538	0.693924542191	0.647741496239	0.641746099679	0.672015431549	0.624431690285	0.56811850784	0.685139247705	0.686662161082	0.602119343043	0.538083233927	0.592909553843	0.562500656824	0.503181773307	0.540634168601	0.562498404712	0.640677286825	0.64687158339	0.605127373687	0.59180703044	0.6955654543	0.641289556575	0.663534833068	0.538605479312	0.595455184067	0.613064578925	0.583169377232	0.520449078225	0.636059129927	0.644858598246	0.615296705327	0.57856436652	0.632681178728	0.622336565707	0.617609154354	0.540666062452	0.555294795507	0.582693189201	0.573332695523	0.619077528055	0.660513452651	0.559432877067	0.58370981728	0.536246229496	0.683812710925	0.54661125505	0.595058119365	0.617394726933	0.553914937794	0.612126009384	0.6429683286	0.61112422056	0.601871260251	0.645224692279	0.664323459128	0.611851358877	0.595953337911	0	0.558495568702	0.636852143747	0.621051669391	0.589421301266	0.618357505159	0.671958776224	0.608219754971	0.61387846553	0.658441533393	0.615645751954	0.63377605742
T.CS.008	0.629281373647	0.543943991263	0.658802575805	0.578107236944	0.658941824956	0.623557435708	0.619134021488	0.663916724868	0.590489904464	0.551228364421	0.684785023821	0.556617033089	0.658558078573	0.624466484115	0.629418902764	0.676026238443	0.641075115855	0.535322273716	0.668382186281	0.701784407692	0.562842625144	0.576515314748	0.580302987288	0.684138484164	0.635262991977	0.573500425375	0.627436702622	0.638154139437	0.566907096676	0.685692343893	0.644261935255	0.717149569777	0.520021987083	0.706861373072	0.639712222671	0.590255116188	0.519069414935	0.616164894054	0.502327013271	0.633315165068	0.581576016325	0.673698410203	0.638813943981	0.618494833656	0.629721980459	0.641682690538	0.615993218	0.62546251145	0.605154199497	0.724854738975	0.681121822273	0.611061162198	0.662403028019	0.591639241377	0.628791100215	0.626563127267	0.61894296031	0.654761319813	0.584518356949	0.635897919645	0.581750756943	0.523915538832	0.602133926858	0.527508124282	0.480825810189	0.512912838687	0.522923996455	0.585971280058	0.536510234309	0.523107268419	0.568753338161	0.520272802598	0.521618561223	0.537333749146	0.569178122641	0.587892458288	0.619694241127	0.614399724309	0.551956104165	0.605675946905	0.645220821353	0.589451455997	0.617210771625	0.688509282799	0.632429026073	0.577473668368	0.631217438297	0.618877956732	0.632410685069	0.610623919716	0.586397399489	0.655788323394	0.667777160254	0.596728206638	0.589099285816	0.615823950269	0.668973373483	0.623667637277	0.608599584705	0.653183868373	0.626166089067	0.623676439547	0.602537233708	0.629072774347	0.556625627708	0.534268635277	0.688293132027	0.68526719368	0.529668661591	0.598041156493	0.67093504748	0.591243741074	0.592868545405	0.592121774186	0.622677463468	0.720162362911	0.553108297283	0.637291910834	0.65661907491	0.728721889969	0.527084715009	0.719257921355	0.605889892652	0.615342888606	0.617465446267	0.660401649865	0.57362861023	0.652846363288	0.582117940325	0.625343707649	0.585270046827	0.648652716245	0.588927935609	0.556414743742	0.594538794801	0.611913373117	0.518681641392	0.639944136798	0.637903369223	0.721114425489	0.618391919682	0.606605779884	0.588559134711	0.62624371415	0.454670694065	0.467666288808	0.65888888191	0.479963322137	0.568668507967	0.650079545319	0.50399028044	0.491788629682	0.588921501334	0.623498225619	0.53654956369	0.526031821167	0.558495568702	0	0.574171987206	0.553242446272	0.542789806099	0.579488126743	0.622091729066	0.537256172307	0.550368494428	0.624630023837	0.542430479985	0.553872057552
TFS.020	0.701919660693	0.527645259077	0.505616869353	0.47710349953	0.539003298739	0.594504770108	0.482307704799	0.546366769113	0.635275576625	0.446846556424	0.51052594462	0.58423764439	0.552207002545	0.583994077303	0.498681432676	0.670125305994	0.693802905174	0.542871283288	0.656861851507	0.765312052564	0.511441226315	0.64660653401	0.596518059821	0.692488542909	0.617330896404	0.670488301966	0.612112281405	0.6404201093	0.524956715648	0.68862370895	0.545784097942	0.721002066575	0.470749128977	0.782569612627	0.615570581119	0.651239325303	0.527809134163	0.702385164949	0.497566094858	0.674922919026	0.594296082461	0.710897239102	0.630634935643	0.682695512526	0.733435376521	0.693980787372	0.642022669224	0.639740761316	0.647484880053	0.755994059843	0.72319263122	0.661100795084	0.695571744235	0.577978282719	0.623313961124	0.591108156731	0.621781402892	0.645803656992	0.585499046059	0.646138223829	0.516007497894	0.517320322217	0.703705347963	0.467778203124	0.512395957894	0.49151715034	0.523755824754	0.466398834127	0.551444298337	0.439535919484	0.618088587154	0.557598904145	0.537288855647	0.52047596169	0.437284656941	0.491353543833	0.468337656807	0.483925945297	0.52654139555	0.47766428663	0.54198194869	0.494203474592	0.437381928213	0.53291346335	0.533232280327	0.455944856787	0.45479256961	0.472060176877	0.476614874503	0.530808990293	0.600005792573	0.659780862073	0.577635503233	0.520252752092	0.528935655201	0.514405642519	0.547699927084	0.579440809204	0.700110714001	0.540947287512	0.577335854457	0.533403389789	0.578491081727	0.667426644291	0.455778164017	0.576033847541	0.616946872219	0.714940912946	0.5319539008	0.651387133511	0.68300370985	0.634764518532	0.668348299686	0.653724639157	0.57381735241	0.767111544173	0.564465512138	0.64251743512	0.673823671737	0.757193042967	0.528566711777	0.795947911076	0.688299030707	0.559063522306	0.60103514135	0.755034167896	0.647791115028	0.666715178821	0.658508923644	0.664324535484	0.637325668662	0.671374367568	0.680634264993	0.479029824669	0.66778725955	0.612198171094	0.549477238051	0.643293957462	0.65014467208	0.739163250627	0.589082713745	0.656178865753	0.66794957043	0.67906565733	0.525367910963	0.481077483546	0.714417066824	0.570924709338	0.506998100085	0.53963750468	0.474549005291	0.527562667401	0.375689554593	0.459314336318	0.488822586131	0.516351413873	0.636852143747	0.574171987206	0	0.535907941756	0.520541007402	0.526164805367	0.463877810056	0.473433762902	0.45872513711	0.430957788665	0.462158866391	0.443206102396
T.CS.141	0.676240359055	0.538707107074	0.605387506183	0.458748057708	0.582165186773	0.570805381951	0.550013016297	0.643545835095	0.65093298383	0.489515160373	0.638609272265	0.625469507756	0.601263513517	0.62502585565	0.582476181342	0.695178930111	0.697501169694	0.60808750549	0.735987673843	0.749730646091	0.602790817556	0.647989360744	0.644305538287	0.673238596272	0.653030638722	0.655039920822	0.615365438147	0.688180453724	0.628603878768	0.697791449903	0.631713222011	0.739990690001	0.556264430069	0.735598810251	0.658190849865	0.662745226126	0.573711263319	0.699527870899	0.580515290104	0.6691847178	0.62151397826	0.675027226461	0.679238434093	0.700809553911	0.724232510874	0.684705601143	0.681426866568	0.678499074336	0.664973790177	0.774530357296	0.688864268194	0.684026037714	0.679351568816	0.613463357612	0.610375993576	0.694834731935	0.685290887458	0.698926569169	0.649562880249	0.713782905394	0.627664228993	0.587640888364	0.687772478754	0.530770010339	0.59213744653	0.547109299898	0.584768486223	0.516548509616	0.560081457511	0.493316931319	0.668122049934	0.603960177744	0.582975523025	0.543309271659	0.567400772128	0.493339833239	0.557101926273	0.568310189038	0.594612981152	0.531930759703	0.586460243374	0.535715507073	0.524459293782	0.628912737094	0.578265293606	0.491476018151	0.55587098136	0.558064191033	0.537985048571	0.612179300594	0.569413764315	0.664487507734	0.60628175583	0.586470668805	0.545157453033	0.561193168351	0.644410777888	0.607117566722	0.662330176837	0.621236966327	0.525570838042	0.483943950386	0.577342021541	0.574457743529	0.537770967519	0.608137944614	0.654337386725	0.721762629853	0.553377867252	0.651654691347	0.68826782562	0.653321318404	0.667131656409	0.665240365817	0.626042404359	0.751704939111	0.550356053292	0.683759250537	0.693845722789	0.746975295656	0.52786553851	0.772447633377	0.692192918226	0.651754168427	0.634764907948	0.730110033616	0.6841832153	0.666363331683	0.644175008266	0.657824611475	0.634958245425	0.685638704445	0.654279780374	0.592198671125	0.65941753648	0.655518198768	0.62079017831	0.665778898891	0.679455300404	0.745053483786	0.641782166011	0.676293500383	0.64425151287	0.684250533682	0.539886100883	0.512963508431	0.688227831877	0.58796891015	0.516788125448	0.596632008522	0.503225843281	0.536980789705	0.551107809012	0.532448051241	0.520131276554	0.537184178935	0.621051669391	0.553242446272	0.535907941756	0	0.426249640409	0.480877316371	0.509101446547	0.448680633294	0.531068677678	0.545340302777	0.530652940287	0.543643200089
