CS.035	CS.084	CS.217	CS.172	CS.143	CS.313	CS.009	L.033.M1	CS.038	CS.001	CS.021	CS.104	CS.260	CS.295	CS.022	CS.301	CS.066	CS.377	CS.373	CS.067	CS.367	CS.368	CS.042	CS.072	CS.155	CS.064	CS.115	CS.388	CS.137	CS.056	CS.375	CS.292	CS.376	CS.136	CS.125	CS.205	CS.374	CS.224	CS.213	CS.282	CS.128	CS.302	CS.378	CS.203	CS.041	CS.182	CS.183	CS.177	CS.349	CS.268	CS.166	CS.129	CS.323	CS.385	CS.359	CS.369	CS.178	CS.254	CS.348	CS.147	T.CS.071	T.CS.058	T.CS.004	T.CS.076	T.CS.059	T.CS.056	T.CS.052	T.CS.085	T.CS.023	T.CS.035	T.CS.048	T.CS.012	T.CS.007	T.CS.072	T.CS.067	T.CS.110	T.CS.177	T.CS.097	T.CS.147	T.CS.129	T.CS.120	T.CS.124	T.CS.119	T.CS.178	T.CS.128	T.CS.115	T.CS.111	T.CS.125	T.CS.108	T.CS.122	CS.241	L.034.M1	CS.082	L.024.M1	CS.103	CS.238	CS.246	CS.006	CS.237	CS.015	CS.242	CS.085	CS.087	CS.356	CS.088	CS.311	CS.188	CS.187	CS.191	CS.189	CS.364	CS.207	CS.347.0	CS.338	CS.325	CS.346	CS.274	CS.044	CS.164	CS.228	CS.285	CS.194	CS.202	CS.319	CS.343	CS.322	CS.163	CS.227	CS.112	CS.080	CS.321	CS.152	CS.158	CS.331	CS.361	CS.270	CS.326	CS.255	CS.393	CS.253	CS.390	CS.262	CS.370	CS.145	T.CS.045	T.CS.061	T.CS.066	TFS.025	TFS.021	TFS.020	TFS.027	T.CS.049	T.CS.036	T.CS.064	T.CS.008	T.CS.055	T.CS.026	T.CS.043	T.CS.031	T.CS.151	T.CS.157	T.CS.109	T.CS.152	T.CS.142	T.CS.166	T.CS.141	T.CS.158	T.CS.095
CS.393	0.628711760532	0.650969883678	0.664872520576	0.635789718036	0.654504711957	0.672463924333	0.633567218902	0.648123805562	0.633525566314	0.670982744894	0.635467662985	0.606200688848	0.62237146505	0.607951419879	0.62603638954	0.644409276581	0.656769087254	0.585760756164	0.626816240986	0.68837070744	0.666774866076	0.610416150786	0.602648251749	0.656612951583	0.65092126126	0.626837620264	0.63283197978	0.671994371825	0.648841668165	0.631356217549	0.584231391469	0.590982669237	0.597870307891	0.589209244262	0.607107783433	0.667782941991	0.600852116359	0.693440955654	0.638815256296	0.605864058451	0.576362961832	0.683245408337	0.643984076462	0.632000531467	0.584933261826	0.611972662166	0.630856458135	0.634145907832	0.590358402437	0.602714629878	0.606937238439	0.612526790626	0.59416325946	0.589533356503	0.718272900734	0.630352041252	0.603208747792	0.562772724129	0.623780158185	0.638590083775	0.653086147451	0.609698385841	0.642659590794	0.655344360877	0.629905920988	0.642858857788	0.637806353746	0.641327765129	0.703767187128	0.638074799456	0.651481468172	0.664304857153	0.663065255708	0.634993718307	0.642782973622	0.669141268431	0.664078135618	0.701532425117	0.710732952759	0.683886805113	0.647304044497	0.665311750715	0.694705880331	0.683136855959	0.67171603468	0.695753308951	0.661179816504	0.647008504173	0.714200732453	0.667551617808	0.683954048233	0.630444975014	0.63260411317	0.697264338233	0.636149747502	0.662177265193	0.632792957534	0.6495080316	0.604530751259	0.665735852641	0.637258569416	0.642304691409	0.647018954482	0.666972010222	0.694226934844	0.617866989307	0.64335403881	0.602798528323	0.645399951702	0.675416458269	0.65071845004	0.623168048441	0.656410823555	0.577337156529	0.703252823171	0.693452599214	0.666535342283	0.627021589054	0.667718153517	0.591133891039	0.642708333405	0.674254415783	0.649588998445	0.628970403798	0.616145345727	0.611257732434	0.60564063605	0.727917241375	0.582852677132	0.623273344208	0.62998543697	0.602235976068	0.592406557503	0.619227727133	0.573969273332	0.607039402009	0.62393139329	0.612935551451	0	0.670629596187	0.586094967252	0.618891016165	0.557964062247	0.589265220136	0.640457848632	0.644783515981	0.695821118949	0.644983677919	0.665510896559	0.67906565733	0.655424233614	0.683812710925	0.659291401059	0.647720609602	0.62624371415	0.658635041913	0.691145148926	0.648951143432	0.636995438986	0.689534608344	0.667605608861	0.698343847843	0.654772671231	0.693373982029	0.649434011206	0.684250533682	0.659273847387	0.69768149973
CS.253	0.704437279678	0.712118241538	0.722978383611	0.682630239837	0.708885957662	0.734025716213	0.647751538432	0.69844000747	0.718015823226	0.739141813304	0.659145350691	0.706087460489	0.616630543067	0.70844205139	0.672500162501	0.709346631479	0.698300292207	0.620459734975	0.643313473504	0.595896771326	0.562612193975	0.709347490272	0.695441451996	0.715790764506	0.704792570256	0.721881421172	0.619341453584	0.688543022068	0.716452594994	0.682641351114	0.638312183684	0.648592736037	0.606527081536	0.636080106271	0.591854153281	0.605419171078	0.608035662525	0.648255909349	0.593927140635	0.642595171729	0.690567547829	0.615200676259	0.511180193812	0.731569968358	0.672798571039	0.664345000576	0.577001367933	0.578778643093	0.653541813663	0.643208505064	0.620087428749	0.645947991899	0.647450541808	0.654321541616	0.567936156412	0.577576525754	0.679420683777	0.622540610998	0.693342383409	0.572667181189	0.736529145204	0.697467044774	0.687007663863	0.69397675176	0.677707460479	0.693979646961	0.670013284312	0.710461726345	0.667105542812	0.716621067948	0.716398179445	0.654298368145	0.662001327469	0.693353488091	0.725372313124	0.744948753655	0.741418767031	0.761940394983	0.762530406888	0.733292436435	0.731012856123	0.714863034639	0.753399656882	0.743091965728	0.705954429746	0.748585785637	0.738901324992	0.700023182787	0.76753484886	0.728293780161	0.757337232197	0.718086606411	0.717024811544	0.738118176357	0.672388148864	0.70612276181	0.699800134362	0.704081200882	0.637639535593	0.783233189302	0.714693298374	0.696800373553	0.699530028944	0.647670767627	0.719914271551	0.69267718743	0.648884455055	0.625810885428	0.715808972509	0.600230523325	0.60341726915	0.564972024189	0.635015422436	0.659844858429	0.63808108724	0.613700945104	0.600184267851	0.694469137716	0.662336028353	0.630078930466	0.619259039213	0.591673272793	0.66735343159	0.654587884029	0.646886460816	0.603788906862	0.619140693268	0.630788547695	0.62407966209	0.661719270709	0.711029336959	0.720171666537	0.646450184033	0.664549521933	0.636299393292	0.593378714191	0.58704215071	0.628573617417	0.670629596187	0	0.651179599114	0.606320060003	0.646147988905	0.697381874302	0.715527306933	0.712886275864	0.735826814854	0.700366158706	0.728578192309	0.739163250627	0.746036929814	0.660513452651	0.705963139587	0.720674027413	0.721114425489	0.734275239537	0.624106288952	0.728603206493	0.713504716237	0.747898824276	0.721185223461	0.757516472421	0.70166843539	0.744940471813	0.738287653872	0.745053483786	0.73742334217	0.757420797508
CS.390	0.646956021376	0.663826941397	0.681081317258	0.646954720436	0.632712446651	0.666602117711	0.604833024523	0.671957603793	0.678276907978	0.645624008961	0.599533188166	0.601408479458	0.560016790122	0.573256127951	0.583541872375	0.56367834601	0.677730025784	0.513241985148	0.571853814698	0.66089407335	0.672506417943	0.583429958278	0.627633074056	0.626348458504	0.582514896476	0.606372989171	0.634746794905	0.670789081148	0.581105383215	0.555240655422	0.575827344923	0.562766314111	0.537593227679	0.567639609512	0.528384055961	0.585367315984	0.584119813534	0.623313359694	0.587766081763	0.51836550048	0.543501973896	0.635983287617	0.636840500413	0.635673537529	0.617618533822	0.491042028508	0.573072906784	0.553057404656	0.471916737426	0.528166467934	0.482673391972	0.577351491587	0.483431428835	0.493858406596	0.60379332986	0.589762532084	0.581621731429	0.503816612274	0.550841667576	0.531410143949	0.617638940084	0.630585705581	0.579388777851	0.587446332207	0.654105793857	0.687048566194	0.577185594351	0.615832564148	0.757510583888	0.632586825142	0.633560693971	0.689710665667	0.593853803494	0.617102713921	0.618690603503	0.651833379394	0.664565564196	0.690749888423	0.692699133543	0.672662628661	0.645588722284	0.657882004213	0.674375929489	0.649181886928	0.63055803571	0.686907681438	0.645214401004	0.61471625182	0.677786156693	0.630659766632	0.666327595007	0.641341074245	0.642802189463	0.695542114137	0.623198651052	0.636518004451	0.621487272954	0.637193580506	0.574982949861	0.693968799399	0.634865952467	0.641499681144	0.657852786015	0.694162523762	0.712144278871	0.634211704662	0.607346078825	0.525166354792	0.635257467571	0.628812377204	0.609656328031	0.592509185035	0.609822430662	0.540435189717	0.67382865807	0.657086998072	0.556099652543	0.616222038194	0.697360892946	0.617804607249	0.603078884467	0.627261568442	0.65743836401	0.514732057252	0.527908060292	0.550157713108	0.615216997097	0.669856623216	0.613470154889	0.583282371439	0.626140582357	0.576726406523	0.59951338493	0.550862032512	0.622430397561	0.508799371168	0.537496725438	0.528664259645	0.586094967252	0.651179599114	0	0.586016348755	0.507430128286	0.544835740441	0.649475309799	0.604829488854	0.683059561665	0.603887292469	0.644955033138	0.65014467208	0.653636475489	0.619077528055	0.646541600588	0.634108159478	0.637903369223	0.628607604692	0.658736513171	0.637714745243	0.623723114867	0.654024239304	0.668351036656	0.663209080164	0.63504765064	0.684546334044	0.62958521097	0.679455300404	0.644002236899	0.692062973103
CS.262	0.647378385283	0.66410167126	0.676666231699	0.634268439543	0.624936023256	0.670708322128	0.5860174377	0.612715903516	0.64291908768	0.688906979566	0.568561499512	0.639063534905	0.574274137475	0.633194181817	0.610254372293	0.589695902504	0.64317253134	0.609051693971	0.566928523676	0.60788919154	0.590332230301	0.624282434433	0.638494730897	0.639270870426	0.588427899319	0.67448263991	0.637724717439	0.664937249823	0.618945903225	0.600332175631	0.578950686924	0.584746589647	0.53222310164	0.620695945012	0.556041014662	0.604831565215	0.577648468128	0.653320271412	0.557415791384	0.601867235635	0.577270264598	0.594616940778	0.619752591543	0.642061675658	0.613356499374	0.56107538419	0.602697243166	0.541882208481	0.545079640115	0.628355202624	0.575393524827	0.577421908054	0.560841243221	0.584326476583	0.622523563623	0.619425265067	0.61715827937	0.528231306156	0.595028562107	0.529489176708	0.656674788247	0.616791226245	0.587722390431	0.600166826323	0.641473501428	0.637480128054	0.606608094796	0.631341170487	0.666829982541	0.624308785523	0.60396730621	0.607475547079	0.572718892391	0.634287563585	0.630942140199	0.666459714064	0.668515638024	0.684857860653	0.691269919891	0.663294588664	0.62611178411	0.664839971895	0.697928628498	0.67793421371	0.632923101602	0.686789285128	0.621926173804	0.58195145311	0.690101064942	0.637565349899	0.685063361321	0.605977529293	0.681309660086	0.672956044664	0.643324471082	0.634962048139	0.652900958932	0.638897890515	0.611776108669	0.691130364381	0.631223592371	0.649592292965	0.657020862247	0.640125757059	0.663737346553	0.616383373422	0.625492896246	0.552313947119	0.656085150686	0.597070812095	0.615443942792	0.601663260205	0.584198238512	0.588201387882	0.630270355394	0.654647246482	0.558216715269	0.608200579645	0.691415520121	0.619513077597	0.62695312311	0.595115008702	0.624302400393	0.528655149612	0.567538885048	0.548990385926	0.642899985722	0.673936170994	0.586887075976	0.597690966429	0.662652170436	0.621783561445	0.608478977153	0.585446970152	0.602886657536	0.523215796001	0.531909380129	0.545677399602	0.618891016165	0.606320060003	0.586016348755	0	0.518613504694	0.584352100085	0.634011779959	0.616155660893	0.671876155965	0.586191055603	0.616000916851	0.66794957043	0.62482686689	0.536246229496	0.65024813326	0.587820889201	0.588559134711	0.631067850687	0.578642406849	0.654499597209	0.613061705	0.64319152908	0.651565022191	0.689574207882	0.641350564936	0.650834516842	0.654778809899	0.64425151287	0.665410756331	0.695125308638
CS.370	0.654030340508	0.650973166672	0.675659507073	0.663617475241	0.608451182222	0.67680637691	0.578349923625	0.663423519219	0.658407476175	0.645448800794	0.582139917764	0.610444092809	0.544788568389	0.568335803528	0.614347343822	0.540330815867	0.670405739083	0.528240419074	0.545832233906	0.652719563008	0.633086115103	0.565457444219	0.634341789636	0.611737820122	0.562486347325	0.637413522619	0.601438980952	0.700627520331	0.573119591269	0.547329002655	0.581225320959	0.546128983121	0.529042644829	0.575824701674	0.524145759981	0.598910777087	0.571147483263	0.683566171127	0.553050894876	0.560833385565	0.511870138529	0.659840410044	0.650667515088	0.599433745443	0.583966888651	0.494701424197	0.55134318734	0.56092351759	0.462065228699	0.543072070911	0.495039186838	0.578287942615	0.455206122149	0.471719041576	0.649866197059	0.584384029472	0.559854253811	0.462152640021	0.505388450306	0.526378668899	0.612218038394	0.577084965122	0.589054508728	0.561738234319	0.656030978448	0.659157559245	0.575519286348	0.615002857028	0.715706173526	0.605363562674	0.609559720206	0.660244749329	0.61872066076	0.60098395163	0.63772380446	0.655492347805	0.639234943269	0.680890709687	0.68645619477	0.644825035038	0.606344580929	0.64963615325	0.683510451349	0.651435103812	0.617166824883	0.673855847026	0.640280370597	0.612695496649	0.679345930322	0.609240771475	0.666687539057	0.613091046789	0.638099024751	0.696365267385	0.621695152053	0.629291108522	0.604537418956	0.651894851705	0.6000950804	0.702565673797	0.627107237304	0.633364240572	0.665517574976	0.698375536751	0.708183046051	0.62659143653	0.620818358723	0.520431345514	0.644673122986	0.623289699774	0.611749204351	0.61184280091	0.62252753836	0.546944860189	0.676445217909	0.680249954023	0.600102411061	0.619491564417	0.704167472488	0.585871435844	0.622417481433	0.606785937606	0.673956966439	0.497239731906	0.55646808384	0.504125084644	0.61024743796	0.690864876142	0.587142391692	0.586020947658	0.62859286643	0.550039433647	0.616645880683	0.521688093913	0.596635086674	0.493698903269	0.541353287741	0.525760741523	0.557964062247	0.646147988905	0.507430128286	0.518613504694	0	0.501652712478	0.654520642043	0.57468917216	0.663949004982	0.601961893092	0.638333007736	0.656178865753	0.616780129308	0.58370981728	0.653671846735	0.596275387625	0.606605779884	0.621808353966	0.632873339971	0.643365633198	0.620801849096	0.653993727132	0.679900705502	0.672523049694	0.639212015652	0.681645088207	0.618765844233	0.676293500383	0.635704098793	0.691785688316
CS.145	0.595619890681	0.620400596764	0.60366987153	0.616452054451	0.607470893604	0.598930983647	0.61317226882	0.604492497451	0.625390690353	0.61555273439	0.585323979723	0.553479008705	0.559218159724	0.526581623558	0.633603003377	0.519012618095	0.632787156762	0.560684292193	0.552861708972	0.712082033043	0.674060929813	0.468741129765	0.599455300911	0.54400561161	0.534014716351	0.601221991657	0.657855364936	0.671415025554	0.520624788159	0.606713807008	0.535919778381	0.553953850192	0.563996941432	0.569221803178	0.534400521629	0.608411231535	0.571923866224	0.701975262436	0.613368573361	0.583254806946	0.4956959608	0.671897441319	0.67103232461	0.500501921695	0.616708215117	0.476348358042	0.645193205634	0.59831029963	0.48938233888	0.594600435529	0.564693146165	0.556528435199	0.473894699235	0.501059846312	0.645779927277	0.656371528152	0.540625712951	0.493763076709	0.515354164266	0.558182633471	0.52583774171	0.531641982143	0.508983997644	0.541379126966	0.663818742894	0.647239538379	0.565892213933	0.514370952337	0.703692558575	0.532571667775	0.569882871415	0.613465919724	0.597695618559	0.552409595284	0.514923571283	0.593624625983	0.582244066865	0.606926099233	0.595369495953	0.560319702596	0.516598429544	0.594349762215	0.643727148966	0.566637103923	0.588721648147	0.585184819067	0.538548056104	0.533159880257	0.580458025356	0.515219677449	0.597371569248	0.584615082765	0.589003877836	0.602382098639	0.608685037054	0.581121009863	0.533346514736	0.570973184452	0.623332824913	0.654334498453	0.543021995091	0.611952322351	0.616907248697	0.662001485026	0.671248405084	0.558413889281	0.569158804414	0.510924941106	0.550794935444	0.621544270116	0.627609829543	0.628313063408	0.62727902845	0.55299552395	0.717251940936	0.71344954697	0.571825309121	0.562452706271	0.723290432017	0.618967166076	0.661549865491	0.676553186569	0.623158299789	0.517463999687	0.588608433354	0.570393783839	0.604352741943	0.734188170356	0.61240436264	0.583395887566	0.540168400494	0.452569062419	0.639674330563	0.517222746152	0.566817730052	0.550330459152	0.54088868561	0.506747368308	0.589265220136	0.697381874302	0.544835740441	0.584352100085	0.501652712478	0	0.554455686154	0.518606104172	0.578418036916	0.512471412936	0.571122924865	0.549477238051	0.515691632865	0.582693189201	0.617836290581	0.541107065776	0.518681641392	0.573296149036	0.671625677558	0.571647315612	0.559212313283	0.549935932416	0.598631427353	0.553619586805	0.541952170486	0.595541216449	0.516131348569	0.62079017831	0.503938987528	0.598328153691
T.CS.045	0.571249995377	0.615272875695	0.565536474752	0.56252545814	0.613656019243	0.573268972662	0.635024891151	0.59224898423	0.595695275287	0.642078099773	0.602426088195	0.566031329661	0.596806180569	0.603416155172	0.628260289891	0.577715162111	0.592171610885	0.662256811033	0.576477417795	0.720626415161	0.712804303823	0.556303520058	0.594770537434	0.553564834972	0.557593205998	0.589511944348	0.6788458133	0.630013818816	0.54227623284	0.671944071469	0.579586365911	0.622213421468	0.622699913812	0.617517460764	0.639382617196	0.675327529858	0.658964308933	0.723628770729	0.652363083948	0.659324965824	0.611165067621	0.66393059478	0.675698106272	0.552975149766	0.627237881936	0.602331792136	0.72884181732	0.66002674299	0.63933938517	0.686051902677	0.672566931398	0.609005267942	0.633282332932	0.660665430647	0.703498672923	0.735312447895	0.606741756962	0.660127659772	0.646781364915	0.642726328599	0.519337383203	0.567002198271	0.504189394744	0.57277833751	0.631085977793	0.600595898289	0.605062689721	0.537926060431	0.672134954501	0.511058571921	0.556971292964	0.629509205465	0.541872786182	0.552423339674	0.471553724944	0.58633618571	0.580571178331	0.559455165379	0.576829712124	0.590768449519	0.556341469848	0.583399611296	0.650465151888	0.584814036389	0.624164234501	0.579460261147	0.502463375057	0.537759334224	0.593908441378	0.551699352814	0.568987827177	0.605748826492	0.592726757251	0.590096950315	0.612950877528	0.592182073087	0.580143863211	0.561799469442	0.654821988214	0.622251331884	0.556179809266	0.607916797217	0.564476477151	0.639529480306	0.634032302203	0.571364904174	0.572687308184	0.618898733867	0.53054874704	0.628985150981	0.689834684928	0.657919007152	0.655266171832	0.646676235183	0.731422196304	0.717511072731	0.612982524783	0.534610858458	0.706787067814	0.609542455437	0.703565293126	0.717990278314	0.614417968082	0.642151927807	0.632966779915	0.674875276261	0.621113804709	0.747506257854	0.630634036196	0.584113882366	0.503914820867	0.557776805546	0.631532253683	0.619222129315	0.619554983742	0.656212435962	0.637895858423	0.628209488753	0.640457848632	0.715527306933	0.649475309799	0.634011779959	0.654520642043	0.554455686154	0	0.557472082781	0.568456149502	0.497511212719	0.530546253247	0.527562667401	0.501262038166	0.601871260251	0.605727564717	0.506592371271	0.491788629682	0.547163829627	0.66660955461	0.50053887827	0.521954537261	0.530484093854	0.555641166543	0.569008446912	0.509676036626	0.543052857707	0.517571267286	0.536980789705	0.544256533091	0.57684668707
T.CS.061	0.601442370274	0.632296274538	0.619157800663	0.600036642142	0.594320053734	0.59925395294	0.614722126282	0.631167886269	0.581749985932	0.666240023652	0.590481990552	0.562418081519	0.578866318016	0.52380765999	0.62870366734	0.557587826971	0.618963208	0.634654221751	0.585196706612	0.708924158846	0.691057530021	0.537479125031	0.585852620718	0.540479022088	0.549162879434	0.613944459901	0.678610284509	0.614171908603	0.513244450741	0.627662819962	0.542086088196	0.630151044598	0.586483997055	0.606699391963	0.595647678093	0.624474041156	0.62943118816	0.709014639772	0.60361440634	0.60374488639	0.548994696545	0.652813342283	0.688061389291	0.539975573735	0.650166468377	0.540722781662	0.67953443513	0.632676897778	0.583117682653	0.650368608901	0.624333441643	0.603895478219	0.568926874384	0.598793353559	0.68847569578	0.683566629565	0.557705874071	0.591828304351	0.600040884286	0.603510135993	0.49523132163	0.554327452112	0.485105067717	0.55621312933	0.640999141393	0.627857786418	0.567107813283	0.533416971166	0.681796555929	0.497864462004	0.542052570431	0.621375651712	0.565811898642	0.536442370117	0.503050582591	0.59788030793	0.597156306827	0.583921273777	0.61028616577	0.617715911602	0.533706346119	0.600242076395	0.662010942268	0.603388760765	0.607347887817	0.599364380131	0.549593882509	0.521985547767	0.627721274032	0.527130823917	0.60004385748	0.597981514244	0.624702515394	0.619477423287	0.63654372928	0.582200043221	0.556953599804	0.5880394481	0.629857904822	0.655004961723	0.540739315768	0.608404169696	0.610968101978	0.630328230419	0.648725921076	0.584267679916	0.540990795584	0.586674363039	0.549148422116	0.634843961582	0.636041155736	0.654103748605	0.645974799678	0.64362489961	0.70591033039	0.696633627409	0.566010027885	0.534646352115	0.719803892852	0.622376542783	0.675355927937	0.685472855757	0.590585248737	0.540430859614	0.598404072428	0.610763123723	0.642068357918	0.738343200273	0.638732885665	0.600410224421	0.543137208927	0.538529461801	0.637451110314	0.59498691175	0.597213395561	0.620277350851	0.611161039847	0.603021319781	0.644783515981	0.712886275864	0.604829488854	0.616155660893	0.57468917216	0.518606104172	0.557472082781	0	0.598119071272	0.482803709993	0.566917047581	0.570924709338	0.502556258249	0.553914937794	0.632774142448	0.527809693348	0.479963322137	0.585306264903	0.692449888728	0.534421543336	0.556043881371	0.542665239766	0.579670828962	0.585802251561	0.547971615549	0.56017091475	0.535021680497	0.58796891015	0.549256463344	0.611671017695
T.CS.066	0.564453403721	0.575882382483	0.488025242518	0.567485777567	0.592396219901	0.494640267241	0.680959881044	0.585216014555	0.62869902613	0.541796077957	0.638834221441	0.558874619904	0.663574142647	0.609927690332	0.665984863019	0.605868365677	0.578236256676	0.680356097368	0.607081549591	0.766596958627	0.734184798157	0.512855463682	0.653356569794	0.497328715822	0.566511586984	0.61004581416	0.70013691584	0.692967943671	0.536862140803	0.707224504292	0.631990888267	0.619448338933	0.681337483771	0.652144960285	0.669888857093	0.717920826878	0.685724567718	0.765511926228	0.705914356537	0.698982421727	0.606301091884	0.735669114305	0.699367540171	0.544580747317	0.692707680854	0.608299248651	0.750632153822	0.690214456635	0.647088039166	0.6705432146	0.695712681242	0.602152716757	0.649141590314	0.649458397297	0.719835873418	0.754681043319	0.594511221316	0.677266287438	0.618864686976	0.673463877077	0.547871966907	0.532425708774	0.590223932556	0.577054186958	0.619043237789	0.62849854182	0.649835554371	0.50791678994	0.745148896837	0.530554174469	0.54939886602	0.69323901985	0.660470001772	0.52558267538	0.529465630796	0.502438707239	0.503486859258	0.477706868121	0.436083928306	0.496358894045	0.524675772767	0.496655734733	0.56514784093	0.487797422976	0.53610265011	0.462661714153	0.494199753394	0.523348893498	0.47236218388	0.49069234761	0.515638485679	0.570900783737	0.573706093142	0.484282373731	0.564673737776	0.559857290179	0.517139308008	0.522223109445	0.664794678821	0.572263963227	0.503506052664	0.546146793074	0.585496995619	0.698664049473	0.658555846034	0.618787693921	0.650672916665	0.626990097865	0.475393534739	0.658726505542	0.735186928992	0.679443754927	0.69665926027	0.654678258406	0.765902635898	0.758281478927	0.689961462154	0.549206347589	0.728256966055	0.649331996592	0.746229797118	0.762896218668	0.663603759036	0.675634011065	0.661540200691	0.699440015429	0.654860590603	0.782522211588	0.672440608983	0.604796648791	0.52282599401	0.511197350805	0.680536442488	0.581837428339	0.679778120813	0.662726486635	0.621682679913	0.60705936769	0.695821118949	0.735826814854	0.683059561665	0.671876155965	0.663949004982	0.578418036916	0.568456149502	0.598119071272	0	0.57684662946	0.560402069898	0.459314336318	0.528946378311	0.664323459128	0.538179532125	0.472887546072	0.623498225619	0.496830079314	0.719102484598	0.509848519653	0.528382723554	0.453957952176	0.518732983585	0.444796446534	0.511213681401	0.527084619188	0.489109127899	0.532448051241	0.461784669181	0.46243847027
TFS.025	0.59190265617	0.651937793673	0.602173483554	0.575191743065	0.606461903207	0.591909949675	0.606689432759	0.593321980575	0.600082309319	0.66109902598	0.561345788536	0.564662769002	0.572974953956	0.548710254667	0.634681766288	0.55945900938	0.615652116524	0.642081861583	0.55491575962	0.691900062277	0.685676939092	0.533204568997	0.566735054943	0.538349762539	0.550280479811	0.631035874277	0.674371880008	0.594018859309	0.498430919624	0.647120222383	0.540867179242	0.624370189504	0.577024847723	0.597726893226	0.561347149103	0.59678274544	0.619007387332	0.693021069317	0.610384029333	0.599138523088	0.564270509341	0.611965814648	0.667279417054	0.516866928229	0.637743221315	0.55539073572	0.679701515668	0.618708757914	0.607314887068	0.675169000696	0.656090446741	0.626768893423	0.582895771358	0.614271084668	0.677348341226	0.721889223262	0.576882249167	0.607227999478	0.629254526841	0.597372959226	0.500355493199	0.549139916704	0.44846736319	0.565630525773	0.66226231691	0.639129288338	0.581728733552	0.47803734587	0.689649990444	0.5140761783	0.534225595841	0.604771546176	0.528549084563	0.547738925438	0.454348925064	0.614655493957	0.591515157723	0.575006741523	0.596314040043	0.590785071753	0.538901260619	0.59758667659	0.674379498489	0.601195644484	0.612100062542	0.597102018043	0.523402086268	0.506602546106	0.609591744099	0.508823240135	0.611786849934	0.597618775063	0.627264421198	0.57797694647	0.634251441628	0.590208893079	0.553236152566	0.54207847671	0.629017742408	0.637651425139	0.536808196657	0.628733303186	0.569251418782	0.61993166964	0.630055527887	0.56652294613	0.524585755929	0.571558095162	0.530113173105	0.636844466467	0.639819640063	0.632844325902	0.615891257572	0.630941575801	0.685872848686	0.685079129206	0.540299492741	0.503762376825	0.724245343881	0.622829849613	0.657264503277	0.662995191612	0.597558000864	0.55980447671	0.563085840918	0.599897893052	0.621425295905	0.706371161282	0.62939407185	0.589126862321	0.517758871037	0.518814309715	0.63796456751	0.60485006612	0.596137458964	0.607890844942	0.575507523681	0.587848082405	0.644983677919	0.700366158706	0.603887292469	0.586191055603	0.601961893092	0.512471412936	0.497511212719	0.482803709993	0.57684662946	0	0.513042562367	0.525367910963	0.447521553403	0.54661125505	0.644883964205	0.536160057678	0.454670694065	0.559765698775	0.65752514748	0.517230463396	0.534063305001	0.51601851392	0.560066618125	0.569683482555	0.514094949441	0.522965511206	0.512312817535	0.539886100883	0.516349887768	0.599279238972
TFS.021	0.587422791822	0.630612281233	0.565151167708	0.611659819685	0.616572747009	0.590995133126	0.634291971661	0.563847231018	0.611459476627	0.641163077382	0.607493184412	0.573425063043	0.617085916196	0.597506002751	0.635512247442	0.610653252852	0.571245727028	0.683583584075	0.601844323447	0.690548838921	0.716331587382	0.579636215035	0.611828008111	0.558898237352	0.584084463926	0.636975516498	0.678728469469	0.675182360802	0.56868886153	0.669647397276	0.586613239642	0.622258125817	0.639571602516	0.628779967913	0.652947276198	0.66810667145	0.647068128834	0.710830730395	0.67209769417	0.664764188388	0.597493942136	0.692870740742	0.674798769864	0.569814842061	0.657365024192	0.616827932463	0.71404396268	0.640530591739	0.629209896771	0.670096991273	0.685684259796	0.604840952745	0.637729117662	0.659272852987	0.731367106538	0.739750877484	0.600757147389	0.643193284871	0.668515052003	0.63804320367	0.582464829101	0.581728276897	0.538029901257	0.594442953588	0.654713317181	0.61507784828	0.614790888802	0.543533451568	0.709281822308	0.549107551705	0.534067566518	0.644566660969	0.605272230496	0.593824855286	0.504604122903	0.591063949985	0.591941491116	0.597976733219	0.572720878294	0.612484756271	0.562538167864	0.582328014085	0.665735591552	0.598858832498	0.627216473192	0.600472293219	0.508983781731	0.523923577976	0.594719923511	0.566492755785	0.573700058716	0.585203313419	0.642774320823	0.551842161376	0.620537397732	0.570670732853	0.603161319984	0.551738581772	0.652286277993	0.607929297532	0.560029098068	0.620469147317	0.588988252063	0.669518070595	0.618901395983	0.592967671576	0.604161174465	0.617294281814	0.540628555388	0.656895310554	0.681851757649	0.657420561508	0.651684316733	0.658085175824	0.706934757732	0.726747067435	0.628955737128	0.548874147044	0.704952313572	0.629443845025	0.704361107315	0.693900724822	0.623220870934	0.649833622544	0.621944548727	0.63651389832	0.643239428597	0.740032012215	0.643305965582	0.578308568073	0.551597710867	0.560366229605	0.653124288875	0.627644133267	0.653730716139	0.652306398364	0.624472807285	0.626459832076	0.665510896559	0.728578192309	0.644955033138	0.616000916851	0.638333007736	0.571122924865	0.530546253247	0.566917047581	0.560402069898	0.513042562367	0	0.536444063694	0.470776013315	0.607358267221	0.617280144204	0.518889233144	0.523350488419	0.551497497201	0.664079157922	0.535801616421	0.51038546795	0.536583123787	0.553108082293	0.569485318459	0.531700911986	0.533624393738	0.560237008654	0.545501850133	0.553188032039	0.574899126941
