CS.038	CS.357	CS.313	CS.108	CS.257	CS.244	CS.092	CS.028	CS.091	CS.011	L.004.M1	CS.059	CS.104	CS.086	L.008.M1	CS.368	CS.373	CS.154	CS.118	CS.077	CS.062	CS.381	CS.058	CS.064	CS.066	CS.365	CS.040	CS.230	CS.335	CS.248	CS.378	CS.375	CS.205	CS.232	CS.224	CS.282	CS.380	CS.126	CS.125	CS.236	CS.203	CS.128	CS.374	CS.136	CS.213	CS.349	CS.323	CS.254	CS.268	CS.389	CS.256	CS.359	CS.386	CS.183	CS.369	CS.385	CS.182	CS.177	CS.214	CS.147	T.CS.058	T.CS.041	T.CS.062	T.CS.034	T.CS.003	T.CS.089	TFS.023	T.CS.020	T.CS.029	T.CS.050	T.CS.035	T.CS.052	T.CS.059	T.CS.082	T.CS.048	T.CS.123	T.CS.124	T.CS.104	T.CS.167	T.CS.119	T.CS.100	T.CS.161	T.CS.115	T.CS.106	T.CS.180	T.CS.107	T.CS.144	T.CS.114	T.CS.132	T.CS.128	L.024.M1	CS.110	CS.006	CS.356	L.034.M1	CS.241	CS.085	CS.015	CS.088	CS.246	CS.242	CS.237	CS.103	CS.082	CS.238	CS.346	CS.187	CS.189	CS.347.0	CS.387	CS.325	CS.304	CS.188	CS.151	CS.207	CS.165	CS.212	CS.330	CS.311	CS.233	CS.194	CS.319	CS.343	CS.318	CS.285	CS.158	CS.080	CS.152	CS.361	CS.163	CS.202	CS.331	CS.320	CS.112	CS.322	CS.262	CS.370	CS.393	CS.145	CS.270	CS.390	CS.253	CS.326	CS.255	T.CS.055	TFS.021	T.CS.026	T.CS.061	TFS.020	T.CS.031	TFS.027	T.CS.064	T.CS.043	TFS.022	T.CS.045	T.CS.036	T.CS.066	T.CS.008	T.CS.049	T.CS.109	T.CS.166	T.CS.095	T.CS.142	T.CS.158	T.CS.157	T.CS.152	T.CS.141	T.CS.151
CS.319	0.66863967781	0.629609573223	0.661713932469	0.689535647975	0.679715643257	0.749736603922	0.678793406496	0.648936638827	0.56948650895	0.658732886551	0.670043910714	0.655489489214	0.605091491961	0.682462913877	0.54170612209	0.567114226274	0.519035111042	0.651900413171	0.660101977952	0.6042091177	0.642777867933	0.566295372772	0.562876291104	0.635838005878	0.680552532285	0.593515482833	0.676075287194	0.546061367253	0.575031861183	0.528840907298	0.63878953225	0.558872824952	0.532529397739	0.618520257819	0.636700601089	0.482596634283	0.587438195641	0.556233224994	0.480528869595	0.646009901315	0.593757383647	0.503227974299	0.542498044322	0.541853940003	0.498478468097	0.489014263044	0.458512542355	0.512834481736	0.601375608485	0.523978989084	0.50701495131	0.584761875524	0.604762268029	0.572910996171	0.613091992725	0.487500252952	0.49902937907	0.574188444395	0.535589405594	0.504378723901	0.621185484914	0.626696380189	0.640505796025	0.628377465475	0.657454575883	0.569396743422	0.605871485935	0.711935198379	0.616545085097	0.626649760833	0.613225437306	0.564583149059	0.688457417932	0.632285197067	0.607555667568	0.600245040836	0.651531496007	0.683105675957	0.652188110549	0.693002993432	0.675512313268	0.646162901991	0.687356447753	0.693906015093	0.657243739356	0.649875115538	0.654916113682	0.693107453902	0.688136506026	0.614261922953	0.684672809926	0.619746044782	0.632663431088	0.645108699449	0.615783398069	0.671079997262	0.647863802343	0.693956374962	0.687367622862	0.597129789453	0.622930229573	0.58584407278	0.643909220728	0.654470181827	0.633464931971	0.638671290964	0.489751536879	0.601271623145	0.596766109365	0.488624990589	0.664551617734	0.627382201445	0.570736155448	0.559926053719	0.580459420243	0.623525387259	0.595217767817	0.495905359764	0.632756083177	0.68636234064	0.600205987339	0	0.498451358848	0.432685998575	0.583956103705	0.61012351238	0.590141121621	0.58384288025	0.563718726667	0.620833078956	0.652487517443	0.520434369041	0.499260940639	0.585768662214	0.501781606667	0.528655149612	0.497239731906	0.628970403798	0.517463999687	0.519682672025	0.514732057252	0.654587884029	0.508426523812	0.506622293875	0.647238550976	0.649833622544	0.663899862822	0.540430859614	0.660730739271	0.636539325832	0.619133062786	0.630047111925	0.638708160988	0.650572527663	0.642151927807	0.664757266388	0.675634011065	0.588520786444	0.518104149132	0.665554560072	0.615121218305	0.692335275262	0.658504085852	0.628998402636	0.680282750651	0.642056449922	0.671656865116	0.644190318607
CS.343	0.682554257443	0.615171770936	0.67433403683	0.700565052191	0.665737253071	0.741896045152	0.704576460786	0.663389595264	0.567247007776	0.676628072077	0.672949095976	0.656033203139	0.628950086549	0.684538497174	0.550296829783	0.592551382175	0.552384628476	0.645954845482	0.659456833568	0.632064211539	0.646693669821	0.610983748037	0.597285916914	0.653600037459	0.678463462726	0.627664011969	0.699181853071	0.590617950666	0.598347943308	0.561642927999	0.611660340002	0.538961593012	0.517393129484	0.626202825007	0.555298489428	0.495633828635	0.619218365474	0.570490603616	0.507250710087	0.644404105624	0.61437403687	0.562995487235	0.545321760268	0.590549458364	0.524332726757	0.564063633054	0.522684054679	0.537414136833	0.590307889386	0.544239494025	0.520422889526	0.604620966066	0.567309055271	0.582381565239	0.65229982255	0.564655885719	0.552343889806	0.526856002195	0.558793472228	0.513891172051	0.635589498592	0.634008110651	0.641109044972	0.644911836663	0.641280177244	0.608458740342	0.580977439513	0.697462282148	0.62072631615	0.634448561752	0.622500842538	0.610725318201	0.681380231275	0.631293574	0.617351655809	0.598032020794	0.674706450761	0.686623816616	0.644309055319	0.69783967667	0.697288409908	0.652807268022	0.68238790901	0.691569859131	0.665365420137	0.660789143676	0.671354633143	0.686678400724	0.689305750378	0.622572072667	0.664585080447	0.597037723491	0.616720855959	0.629737228977	0.626004423801	0.680811775233	0.665510672213	0.689439901088	0.697829603893	0.629083079882	0.62714828147	0.564338089379	0.651236546695	0.673486019036	0.631265087916	0.618473981007	0.533463427018	0.599100559105	0.584771577546	0.526653901084	0.587564129592	0.645085724825	0.597292454071	0.631650861907	0.55944035546	0.605789794259	0.604495011516	0.501347401351	0.641595881033	0.688888363118	0.556203206227	0.498451358848	0	0.47833167163	0.601521241037	0.593285180319	0.576579593107	0.602216357905	0.592706612016	0.610102461515	0.650457881367	0.575755004834	0.506718562878	0.612183658263	0.497338103126	0.567538885048	0.55646808384	0.616145345727	0.588608433354	0.547649847926	0.527908060292	0.646886460816	0.518167876262	0.521902951045	0.623535822054	0.621944548727	0.653730743525	0.598404072428	0.66778725955	0.627296950601	0.652753587519	0.636213368056	0.613831940349	0.669505122906	0.632966779915	0.659219864725	0.661540200691	0.594538794801	0.540666062452	0.677515758584	0.600647041132	0.696063665426	0.651683843736	0.627575659141	0.646769578828	0.632820983971	0.65941753648	0.640654924991
CS.318	0.672898123743	0.633985445963	0.660154415821	0.696518266702	0.677072340007	0.74412855931	0.683343747902	0.642324628319	0.588031831924	0.668166429551	0.664092761883	0.639796679328	0.614827097757	0.677399204642	0.52328665386	0.565480379192	0.498661890096	0.652424175588	0.667930835405	0.629505135311	0.639243389123	0.571555460508	0.57241397988	0.634048119374	0.680050519004	0.590639425408	0.690128889754	0.534205259098	0.580478000566	0.522801207594	0.616230008739	0.574777686571	0.488963710088	0.601669380598	0.620767676361	0.443730217451	0.603159342984	0.560276583102	0.484210757331	0.638715037717	0.597573750913	0.531414230607	0.517881888762	0.538739572018	0.475984179887	0.510922458672	0.47376824118	0.499013299466	0.591997082262	0.508706422064	0.492973570269	0.593850805702	0.604691729908	0.546844060706	0.578907300966	0.504809819393	0.502840449056	0.553226906232	0.547088382094	0.493751645263	0.610768241482	0.613416267149	0.631241830627	0.637583057271	0.634676634083	0.570923667108	0.601589972331	0.707022252313	0.606255961125	0.619790593431	0.610132753727	0.542545778607	0.66888603573	0.626651354015	0.597251027957	0.60132864802	0.655945861886	0.68451817254	0.644504762147	0.693444888195	0.68187572893	0.642007718029	0.687852993138	0.695765668926	0.669225170796	0.662155857165	0.668899899406	0.69825895802	0.670552977504	0.622648839829	0.686326521581	0.591255220967	0.623383836132	0.645857377695	0.609123012161	0.680638550333	0.64098597681	0.707980243895	0.692769249083	0.611593370608	0.638233062326	0.559483872429	0.641615310205	0.646857331085	0.64231337814	0.612822824955	0.466376410021	0.591869999771	0.577781270487	0.49181731841	0.62030662686	0.630129534987	0.591613440542	0.56842500289	0.557293585623	0.60953474618	0.605319121043	0.511592103969	0.62102196568	0.666818417974	0.553012384895	0.432685998575	0.47833167163	0	0.54838012595	0.576904477698	0.576000184174	0.580267322477	0.569852263095	0.586673331388	0.645992295295	0.50860893808	0.461800584716	0.557786818604	0.462201104679	0.551869300722	0.520182541581	0.623283933419	0.543066765207	0.501878701101	0.509685830979	0.622754627166	0.515482305307	0.506888640674	0.624548337568	0.624289440803	0.629170618078	0.569837033573	0.647791115028	0.64024162722	0.621537590351	0.623750668271	0.644660514984	0.652284732002	0.627780368333	0.654382210019	0.669485904404	0.57362861023	0.520449078225	0.661553804669	0.619847217307	0.690587949242	0.65870268842	0.624357654102	0.66902103327	0.630437826499	0.6841832153	0.649949519095
CS.285	0.684674597611	0.734284204762	0.738746008629	0.722404976855	0.70964263899	0.749391820632	0.712063137004	0.700224025347	0.614585299153	0.705459642057	0.764086388228	0.701856700113	0.63602198442	0.711984027569	0.627748272678	0.683786988066	0.604590048136	0.598257078217	0.680196855904	0.672605938371	0.674121454994	0.671997481888	0.622334263547	0.652137182513	0.702989465631	0.697141970355	0.712872320127	0.531052488121	0.604114143984	0.588669224634	0.616866170739	0.624526930683	0.570753021918	0.659671890571	0.60979418928	0.579959932729	0.71920597428	0.680258606378	0.567358022807	0.648818366769	0.70407065831	0.647432890988	0.576604315411	0.578307623964	0.58285275868	0.633965909301	0.615729157491	0.614881568138	0.621345441959	0.577167797969	0.616092135689	0.602973903939	0.61223965331	0.539765612627	0.569175576774	0.610003346956	0.628924832419	0.630123681768	0.596038986375	0.573622239636	0.708510917888	0.699704337563	0.7115941994	0.711155480282	0.748120170723	0.681659618465	0.707979421408	0.765904660048	0.646293520091	0.674217189875	0.687022677203	0.613309585746	0.7121003436	0.709831972538	0.681220807774	0.694755817549	0.741563445437	0.76194268914	0.741529220124	0.743060990969	0.761050096582	0.711279724159	0.764596719952	0.774882997441	0.726755086932	0.751557637939	0.75015759214	0.755826205933	0.752722139067	0.698180732065	0.741876541604	0.638352283291	0.675232549431	0.63408265359	0.681012037141	0.731939252438	0.692048594559	0.734543081324	0.678980451492	0.702975943917	0.720359118592	0.559195032655	0.671865808907	0.697428455239	0.689233845557	0.569492400503	0.589386475267	0.629253893324	0.587162197218	0.591307853867	0.645308416299	0.633903275893	0.620244779899	0.645888024049	0.590960155927	0.605415452243	0.616291343289	0.589132643462	0.6536980664	0.686129885131	0.612019684917	0.583956103705	0.601521241037	0.54838012595	0	0.595139553139	0.614295602872	0.684521236236	0.583633891152	0.57024652525	0.655147738254	0.650006823693	0.604248795457	0.594379834984	0.583709864568	0.62695312311	0.622417481433	0.642708333405	0.661549865491	0.612694577876	0.603078884467	0.619259039213	0.607316470173	0.631837225339	0.706921413656	0.704361107315	0.648704313889	0.675355927937	0.741005758748	0.715331278744	0.715809499291	0.709442192681	0.718778958828	0.745970959433	0.703565293126	0.715332909452	0.746229797118	0.669575625351	0.630779709332	0.759706130051	0.717751489182	0.768067082306	0.736395158216	0.738245621508	0.732012339322	0.703777199073	0.737136974776	0.753181978799
CS.158	0.620506773932	0.647371061146	0.640434508291	0.623309530314	0.59209289659	0.640622462094	0.587426103903	0.570434005227	0.608201042985	0.633256218797	0.676919127054	0.628278934588	0.571482883887	0.60062166618	0.584721170166	0.623907197638	0.576742746661	0.644707266957	0.525250731808	0.616784515724	0.58340842899	0.62408418142	0.536570589782	0.572575883663	0.588517881478	0.621729654572	0.619193775435	0.596822460267	0.659478392665	0.565399417873	0.603111810097	0.58930392303	0.631488596466	0.570960990965	0.670966060946	0.605764582329	0.65655871785	0.625857575505	0.594521078065	0.581866874234	0.639222467363	0.600594569429	0.587635618477	0.533538777731	0.578489912428	0.620855757114	0.614494959468	0.614747716765	0.607948343578	0.606631869272	0.605960774678	0.651075234053	0.634058998716	0.62426827052	0.626207418926	0.625231401596	0.603041500824	0.646934570786	0.629797672724	0.603612548331	0.630288982262	0.616238491098	0.649295049905	0.649373556379	0.660156249274	0.63619143553	0.654946054528	0.670651079124	0.584056332015	0.604981200458	0.645713670619	0.622007698677	0.580004464507	0.639141180756	0.621029552019	0.641518374165	0.628467494635	0.673206907508	0.667870448064	0.649248372429	0.656991843836	0.624487486249	0.677587310895	0.708698339546	0.620589109816	0.688695774377	0.673368860085	0.630260513691	0.688584220883	0.610109116994	0.661097706696	0.545093521176	0.58829171822	0.649077013044	0.613082136575	0.652181098343	0.541801221483	0.64561012	0.640361978171	0.628413717467	0.625452570859	0.521307405572	0.577329155183	0.590438157868	0.598624567182	0.597562496747	0.602152268832	0.603623246469	0.586182143053	0.605976254905	0.678007047305	0.630959017007	0.67819138176	0.616601840266	0.598460420525	0.617003435721	0.65441444644	0.611424715078	0.592248715678	0.566727635057	0.639717867733	0.61012351238	0.593285180319	0.576904477698	0.595139553139	0	0.543563757889	0.619763534267	0.61569020576	0.534858155074	0.640371804314	0.593795561787	0.584379028798	0.483595846201	0.620675960369	0.608478977153	0.616645880683	0.592406557503	0.639674330563	0.627587588694	0.59951338493	0.646450184033	0.603560906424	0.587833596181	0.632050986099	0.653124288875	0.665396761247	0.637451110314	0.666715178821	0.621757600944	0.656870681969	0.638788401665	0.63652571055	0.682977280296	0.631532253683	0.604393639319	0.680536442488	0.652846363288	0.636059129927	0.681151248101	0.639987934016	0.684316722432	0.674344339983	0.660689155174	0.635372274267	0.645472883226	0.666363331683	0.676577840166
CS.080	0.59265040114	0.602320696805	0.611903352758	0.616123529981	0.603479423715	0.643272447345	0.584937837743	0.555475534669	0.584395620989	0.600580860482	0.6304359155	0.575371028173	0.534249890106	0.571305582355	0.606420742749	0.579927521911	0.576969148217	0.666267053902	0.513987760164	0.56934637717	0.544139602556	0.551600304174	0.533752556564	0.545967777079	0.568524878588	0.584695410617	0.578785195998	0.603494490928	0.692614325801	0.539004192828	0.61091863452	0.586209600685	0.652316304351	0.549015359309	0.666415230256	0.612756478426	0.586765633552	0.564286565927	0.59674567588	0.627507558801	0.597430355328	0.582581636193	0.607189833184	0.5245003337	0.616542134244	0.571530635889	0.583873445806	0.602678292159	0.593642361431	0.585464095484	0.611688200109	0.648853025252	0.636901356075	0.63737684609	0.641869395079	0.585931551837	0.576183324903	0.616917906119	0.598408263104	0.577667675045	0.597588790458	0.590697296821	0.58161861312	0.609944606261	0.608378514571	0.596359829439	0.58128423231	0.63337994477	0.571151240746	0.574677683011	0.590258844691	0.595078886608	0.577550729155	0.590678635683	0.592976423816	0.58122037722	0.591183129382	0.624291532351	0.608055297955	0.64064560734	0.63844064401	0.607621967681	0.63351229845	0.660600619573	0.603730834215	0.62711321798	0.640093682549	0.62436712643	0.648627964726	0.610472169997	0.629101971877	0.563685159592	0.535251787084	0.654038109968	0.593143497398	0.600541958842	0.532529811872	0.618440522068	0.624671800878	0.581491698803	0.588929874905	0.548038720526	0.552408701901	0.575009580827	0.582155597895	0.656188381766	0.558562768395	0.584649359732	0.575545529841	0.562117050373	0.684283122418	0.640772264803	0.628640219274	0.587194185011	0.591892501175	0.603747038526	0.636442993953	0.57770647847	0.571664888611	0.57534923811	0.67905429885	0.590141121621	0.576579593107	0.576000184174	0.614295602872	0.543563757889	0	0.558083457904	0.613468673184	0.545572698035	0.640392588269	0.575544052353	0.540775230647	0.533698194404	0.604405404277	0.597690966429	0.586020947658	0.623273344208	0.583395887566	0.586297464869	0.583282371439	0.661719270709	0.560590619421	0.563123518603	0.592881468816	0.578308568073	0.684138960946	0.600410224421	0.60103514135	0.586035251659	0.622844668601	0.584359926795	0.59042348563	0.610286289173	0.584113882366	0.574004480164	0.604796648791	0.617465446267	0.613064578925	0.63189817617	0.59609838873	0.638984340022	0.638637147587	0.595856949336	0.594960763999	0.585483640396	0.634764907948	0.620759801936
CS.152	0.636923642873	0.520331511531	0.521563086615	0.593871496403	0.634077495452	0.680946605348	0.54581125109	0.549274459137	0.62545218816	0.515182236439	0.524252309917	0.51168339587	0.520785684392	0.575042418937	0.63963945218	0.451402629397	0.547905561198	0.750296397571	0.595035197945	0.547965919242	0.517262712279	0.468237594817	0.553239958702	0.570595235812	0.628831034919	0.520866051233	0.598311649186	0.663170647696	0.715045914588	0.530244141486	0.678896000163	0.556646683438	0.646552285945	0.514871867178	0.737415432909	0.621731221584	0.463253023987	0.429396577442	0.573301710483	0.674006925198	0.483648868721	0.474914961047	0.611281329928	0.566950364357	0.650437532097	0.528606388654	0.50846958023	0.540793666086	0.609392887643	0.59331330392	0.582093323795	0.696148241857	0.692575636311	0.673387486327	0.687351435448	0.522628136148	0.488537428718	0.634789381051	0.567073675115	0.614802883291	0.517908840306	0.513443296275	0.483592269476	0.491972913195	0.496807459971	0.515283772738	0.547035192704	0.560196962912	0.545518277447	0.585853607905	0.505972091431	0.575532725688	0.618353802777	0.502053896256	0.545132705747	0.520622982368	0.525540506205	0.517983397323	0.525232718399	0.56789025794	0.56863444304	0.56260194675	0.510419252241	0.517972698894	0.568772060987	0.470584431685	0.540668892343	0.584928908196	0.508739214676	0.528917085959	0.582155156891	0.614911061733	0.522335551275	0.663236950015	0.566846712315	0.541681025436	0.54397804333	0.635206717879	0.659208759487	0.502148664285	0.472305691728	0.612713311696	0.558457914491	0.540667634147	0.565269002672	0.72723694619	0.55633986435	0.620791934682	0.654730355633	0.511915722326	0.734863522848	0.638379867711	0.597270517518	0.514521840297	0.638510355286	0.649720558712	0.614083991748	0.580081226834	0.584291971811	0.605745995863	0.713830111131	0.58384288025	0.602216357905	0.580267322477	0.684521236236	0.619763534267	0.558083457904	0	0.60397105524	0.620705882353	0.627793965927	0.490542178741	0.541916202916	0.62175729664	0.617008305128	0.621783561445	0.550039433647	0.602235976068	0.452569062419	0.575927984523	0.576726406523	0.720171666537	0.574598026794	0.537058669056	0.527072463065	0.560366229605	0.69063388771	0.538529461801	0.479029824669	0.512865466753	0.50223747221	0.498790413898	0.535318142218	0.476779484731	0.557776805546	0.549933964847	0.511197350805	0.556414743742	0.617609154354	0.495439123401	0.480171243737	0.545917254274	0.591913302033	0.457963131326	0.58104455376	0.513485615043	0.592198671125	0.535405927939
CS.361	0.622936140405	0.643183890846	0.68054506525	0.727123513557	0.667416967118	0.712998997996	0.693472866558	0.676833095256	0.620209294098	0.683264820271	0.69604809709	0.653906274611	0.615654757827	0.676947330242	0.626096011145	0.597632914428	0.578978694824	0.669103803784	0.62681384895	0.630564035075	0.61674861498	0.621554694398	0.598332582278	0.65745743846	0.658307701776	0.630872506396	0.679128710401	0.557402921064	0.613472806846	0.603041731986	0.613331990916	0.522847654842	0.596728556432	0.643003821219	0.659432988997	0.560362887215	0.649779695906	0.591385691215	0.554211557342	0.671175554193	0.621010579325	0.573334762342	0.596910062016	0.576694640801	0.568606326649	0.616246886555	0.582907763515	0.584614868049	0.635766086074	0.582973615046	0.60591594499	0.649448075357	0.635820656898	0.596564574642	0.609028116138	0.589231225851	0.599260945459	0.604661190074	0.522832010573	0.540712302734	0.615825344387	0.621334297774	0.651842497401	0.62004150707	0.667543778315	0.62736521221	0.609341450442	0.724583767383	0.612717856045	0.608013624046	0.607066850382	0.622171698091	0.67380283979	0.626154389166	0.626361006378	0.620524986193	0.679870599607	0.70225367803	0.662882028002	0.730410827339	0.708050827328	0.692395482927	0.704862435416	0.721652972075	0.66227015093	0.673844717038	0.689500660097	0.7075868557	0.708196259245	0.670279230942	0.678591367814	0.615496866182	0.614312916979	0.607652917489	0.641177111468	0.687846868281	0.677793674871	0.681910961569	0.632781980262	0.619277545596	0.64424281106	0.597139256576	0.641842619021	0.668995696183	0.655891429002	0.631908132909	0.561395404756	0.617111179011	0.625928653632	0.543167546005	0.675849453068	0.640982180148	0.574292453776	0.595600549723	0.612528430044	0.588777538991	0.567446844147	0.552373750501	0.590159348115	0.674514759517	0.631127863618	0.563718726667	0.592706612016	0.569852263095	0.583633891152	0.61569020576	0.613468673184	0.60397105524	0	0.582636502366	0.601152501834	0.615671734181	0.589137497896	0.585387118862	0.57982121521	0.602886657536	0.596635086674	0.573969273332	0.566817730052	0.578026224015	0.622430397561	0.636299393292	0.600344486005	0.608038772445	0.641365473553	0.653730716139	0.638058569358	0.597213395561	0.680634264993	0.634717786072	0.64466124325	0.658844744486	0.638850487751	0.682013626799	0.619554983742	0.680316041214	0.679778120813	0.588927935609	0.622336565707	0.694066342612	0.619527866011	0.714597598392	0.65126611379	0.645159689524	0.64782893338	0.617587542281	0.654279780374	0.669049982066
CS.163	0.610836862277	0.645604466734	0.658638772941	0.626054485675	0.612099132449	0.632986766853	0.613202367315	0.594954374105	0.622130157411	0.614671155925	0.685558994738	0.64788148547	0.574708235268	0.5996781099	0.626577765451	0.607363085695	0.575507208053	0.652499583988	0.558300976578	0.588849485591	0.577636808449	0.605336683381	0.543343144318	0.565554226451	0.60676689714	0.610023787569	0.617061643193	0.558735428622	0.680090245241	0.576691676891	0.589537489956	0.58861685022	0.638072943171	0.547164237833	0.666124364968	0.606385493289	0.658308705623	0.609283521587	0.592245890882	0.585121529404	0.626909659225	0.621515016322	0.605204452473	0.491538272483	0.60649410174	0.618901195218	0.617996216531	0.624858894758	0.61521400144	0.60396165764	0.630204285918	0.615249091757	0.652283985477	0.637174370625	0.613779496597	0.60093981914	0.608093214058	0.639854543668	0.589416765886	0.592936268801	0.629072503656	0.622786838235	0.642474027836	0.644955716987	0.668198804069	0.642226099067	0.632983742682	0.68525166868	0.554717502459	0.612673695336	0.624204748156	0.628176665477	0.614193297048	0.616807090702	0.608953042232	0.633819008086	0.627412879136	0.67894822845	0.659162518357	0.665942357332	0.669558596753	0.630222827474	0.692183171764	0.710408219561	0.61511077641	0.670027473298	0.683985503157	0.651511186576	0.687281388907	0.634536998462	0.675735066507	0.576861425278	0.57586426007	0.634176761987	0.622196584407	0.669450132728	0.578925511198	0.659721027129	0.636453501839	0.60553678192	0.627869755957	0.501388565908	0.576366962249	0.578019774242	0.612357363893	0.606816917448	0.561480923949	0.606380626404	0.589616749481	0.596251397878	0.695691784079	0.61778801344	0.614814646128	0.606078952107	0.581871400076	0.590132366133	0.620394126385	0.606779019947	0.583830535076	0.577340248401	0.6742532832	0.620833078956	0.610102461515	0.586673331388	0.57024652525	0.534858155074	0.545572698035	0.620705882353	0.582636502366	0	0.625188840036	0.608743059996	0.602491796819	0.51199368733	0.622273850099	0.642899985722	0.61024743796	0.60564063605	0.604352741943	0.6156300796	0.615216997097	0.619140693268	0.597408348925	0.614077230166	0.643146703264	0.643239428597	0.673706623173	0.642068357918	0.671374367568	0.6389515394	0.651817127606	0.651434838716	0.645373246273	0.668343410475	0.621113804709	0.606772845108	0.654860590603	0.648652716245	0.632681178728	0.676664214554	0.637017047003	0.691185821605	0.6743076515	0.644745040373	0.644424120741	0.620700257702	0.685638704445	0.670444902124
CS.202	0.60910517548	0.630981763408	0.664969656072	0.710815808917	0.649229131108	0.703267984535	0.684868211098	0.658767818462	0.653960598354	0.665845233644	0.651371717354	0.647703533769	0.636822426172	0.666360710184	0.666132628528	0.621923582099	0.626435805891	0.714561485672	0.617348485264	0.637266847134	0.594075318185	0.624025149324	0.624399934069	0.651173229794	0.637067463221	0.635666433149	0.648896609047	0.610988343497	0.693239604315	0.646909027674	0.631785460831	0.546807631242	0.664727299884	0.634657668838	0.692734048434	0.64833750998	0.627341296056	0.583140845341	0.629955988092	0.67547206228	0.622554810142	0.62108448035	0.641061772404	0.63522076944	0.624748835641	0.659433818936	0.653450791529	0.668168078637	0.670183948213	0.621927844789	0.651125265264	0.657895008819	0.649862394692	0.674663151866	0.679843656613	0.661000583357	0.620971826045	0.645292066606	0.563670891137	0.625070373314	0.619133587187	0.620058636691	0.633123902643	0.610966398403	0.636590509127	0.627652238589	0.621256012314	0.684019226895	0.644349593303	0.59268843598	0.614391026608	0.633420011307	0.671326493718	0.601450637283	0.619984761766	0.613093423047	0.658400948424	0.674018254003	0.638843595097	0.69556941031	0.69860920895	0.662755519213	0.668476608541	0.687617812268	0.667558962034	0.653745471805	0.663145923623	0.678707554714	0.702826503582	0.67288775481	0.664533079763	0.67082730667	0.614741690605	0.607275147608	0.669034264967	0.653583880084	0.666144819336	0.654345521844	0.644043671526	0.626499482472	0.625122499159	0.631328876172	0.64193534721	0.66036473048	0.649801395114	0.674862844963	0.627337496305	0.614016281763	0.645346212233	0.586440583099	0.683829342869	0.635508229298	0.587733863938	0.638738038566	0.619249209539	0.615538117683	0.597277141838	0.60946815492	0.630027017364	0.659168071015	0.701104849528	0.652487517443	0.650457881367	0.645992295295	0.655147738254	0.640371804314	0.640392588269	0.627793965927	0.601152501834	0.625188840036	0	0.664454940151	0.615203116936	0.618968573836	0.666075350278	0.624302400393	0.673956966439	0.649588998445	0.623158299789	0.660461313243	0.65743836401	0.66735343159	0.599505526406	0.64678999473	0.655531301091	0.623220870934	0.661980649481	0.590585248737	0.658508923644	0.600183440912	0.618535715857	0.630049021767	0.605458687052	0.659536593686	0.614417968082	0.664071458947	0.663603759036	0.582117940325	0.644858598246	0.662787433113	0.61728111175	0.690541976496	0.632141664166	0.644521473202	0.605442783729	0.596499079382	0.644175008266	0.655974350681
CS.331	0.675882631422	0.570489421497	0.551645181564	0.557349938676	0.602499798736	0.673891681017	0.566747896611	0.539065795289	0.59333009622	0.544296547709	0.585658746406	0.556242656377	0.565848693874	0.587018608368	0.616633111053	0.501021144463	0.520125511837	0.720877516144	0.621118624669	0.585919390692	0.566820078822	0.505733046532	0.537455067913	0.571749795595	0.635534964379	0.551213667052	0.618895361224	0.647677371134	0.681270556751	0.517310741258	0.650475135353	0.582416160091	0.600003882605	0.530866423754	0.710292089637	0.561097830486	0.547168111547	0.499813478737	0.551245534235	0.637622231109	0.560149151991	0.493776909133	0.565130131674	0.549760057745	0.570259689367	0.503967011196	0.466175105027	0.493632465879	0.58025738361	0.544319856219	0.533441375096	0.656434465938	0.647989338826	0.613030780276	0.628329942315	0.470134441557	0.490512011009	0.59144043228	0.568047658786	0.564199515591	0.563937737659	0.571438932284	0.560647677486	0.554002382371	0.594593935397	0.552654182672	0.602474691053	0.609186415358	0.564574123759	0.615133219797	0.552130298153	0.574027963496	0.60198021756	0.598919044928	0.573632435531	0.551526308935	0.548380005313	0.561735392104	0.588675289507	0.56442754795	0.57259135123	0.539102037141	0.574500691969	0.586974125849	0.540886777004	0.57739952326	0.586496513269	0.569890968777	0.533223251601	0.513261612603	0.656950711098	0.597492118342	0.588027690073	0.691159628596	0.568440496255	0.575611667532	0.562299513055	0.654763253284	0.70498676794	0.514025652924	0.53832574349	0.588168919441	0.549854802114	0.557991798776	0.607173571849	0.71669111097	0.492836216173	0.579722016162	0.62650826786	0.551169344712	0.700776202552	0.662815057176	0.625154616152	0.536228298428	0.605797704335	0.680878065824	0.669455939541	0.528383127254	0.630877348244	0.588251223543	0.647790493588	0.520434369041	0.575755004834	0.50860893808	0.650006823693	0.593795561787	0.575544052353	0.490542178741	0.615671734181	0.608743059996	0.664454940151	0	0.503225636492	0.579509044864	0.557613418944	0.585446970152	0.521688093913	0.619227727133	0.517222746152	0.538010823742	0.550862032512	0.664549521933	0.522783528493	0.471943780578	0.588694563292	0.627644133267	0.670660587566	0.59498691175	0.559063522306	0.582504045464	0.600348381933	0.562851105422	0.608063848131	0.55627661458	0.619222129315	0.571531054954	0.581837428339	0.615342888606	0.595455184067	0.558399814014	0.550610845696	0.591020640889	0.661627656592	0.537749946774	0.625672412177	0.564934159658	0.651754168427	0.609388729578
