CS.245	CS.036	CS.257	CS.243	CS.092	CS.094	CS.354	L.025.M1	CS.016	CS.244	CS.028	CS.039	CS.022	CS.261	CS.105	CS.186	CS.335	CS.360	CS.334	CS.072	CS.368	CS.388	CS.305	CS.058	CS.382	CS.066	CS.154	CS.060	CS.127	CS.063	CS.232	CS.224	CS.136	CS.302	CS.205	CS.292	CS.041	CS.375	CS.374	CS.128	CS.203	CS.125	CS.213	CS.236	CS.378	CS.256	CS.386	CS.183	CS.369	CS.359	CS.323	CS.349	CS.148	CS.254	CS.348	CS.181	CS.389	CS.166	CS.372	CS.385	T.CS.048	T.CS.035	T.CS.071	T.CS.067	T.CS.082	T.CS.003	T.CS.038	T.CS.040	T.CS.024	T.CS.001	T.CS.041	T.CS.079	T.CS.085	T.CS.059	T.CS.046	T.CS.091	T.CS.121	T.CS.124	T.CS.116	T.CS.120	T.CS.107	T.CS.129	T.CS.130	T.CS.105	T.CS.112	T.CS.156	T.CS.180	T.CS.115	T.CS.126	T.CS.106	L.024.M1	CS.356	CS.006	CS.103	CS.015	CS.088	CS.110	CS.241	CS.082	CS.242	CS.238	CS.085	L.034.M1	CS.246	CS.237	CS.078	CS.325	CS.191	CS.330	CS.364	CS.387	CS.358	CS.234	CS.187	CS.188	CS.338	CS.304	CS.346	CS.311	CS.228	CS.331	CS.318	CS.194	CS.223	CS.152	CS.080	CS.319	CS.361	CS.339	CS.320	CS.158	CS.227	CS.322	CS.112	CS.202	CS.390	CS.270	CS.326	CS.145	CS.255	CS.262	CS.253	CS.370	CS.393	TFS.025	T.CS.045	T.CS.008	T.CS.049	TFS.022	T.CS.064	T.CS.031	TFS.027	T.CS.026	T.CS.036	T.CS.066	TFS.021	TFS.020	T.CS.043	T.CS.055	T.CS.166	T.CS.109	T.CS.095	T.CS.141	T.CS.142	T.CS.157	T.CS.152	T.CS.151	T.CS.158
CS.326	0.619479517207	0.652154925794	0.638374842827	0.610180199035	0.62054539779	0.665707245144	0.642005181373	0.678674121872	0.617308767954	0.685607547811	0.608290498367	0.643141614314	0.599299827097	0.612955946508	0.602860337722	0.617956416457	0.618697500839	0.566122498485	0.583470150146	0.581193731727	0.553986972148	0.649006111352	0.599771172764	0.547116442047	0.571630535053	0.648109979744	0.669520009591	0.564480832277	0.536409548286	0.628664711832	0.58463791583	0.648461528025	0.566630269217	0.624573274502	0.577714192053	0.547706320025	0.6077738079	0.563484075258	0.549970112145	0.556120031797	0.610862283881	0.479541553959	0.566911793833	0.652217949218	0.609051332234	0.545218833357	0.589024764891	0.607485272742	0.612995178475	0.573624785381	0.518722478041	0.52869293421	0.561421973193	0.526706137363	0.549428123055	0.5396925943	0.525907542085	0.568247029743	0.530436678053	0.534810250252	0.580975751859	0.591273847749	0.605515368018	0.603472377268	0.610761827194	0.632753668602	0.644304621168	0.611091498692	0.586027011745	0.604146349305	0.601445723925	0.565963863253	0.580913078993	0.644893881436	0.5258145001	0.618899064205	0.614364603407	0.616818472393	0.608677216326	0.604381041256	0.617512181451	0.61479611185	0.585308252467	0.649322415585	0.584166286616	0.593338840223	0.630019563779	0.627408389475	0.562103757876	0.636507732001	0.643682061699	0.63491332127	0.593215143529	0.621294835773	0.676085431178	0.703722089967	0.601064236801	0.640337280107	0.599255980622	0.585635849398	0.605491695233	0.598530393905	0.618437879727	0.568298148746	0.574383479182	0.63914459179	0.648093654182	0.62480481718	0.481746397596	0.58155578393	0.512079031808	0.626286017563	0.578973424703	0.488250297717	0.598378007639	0.55550220366	0.640549614154	0.648985593172	0.620167886751	0.601868743992	0.522783528493	0.515482305307	0.594808437015	0.525837171687	0.574598026794	0.560590619421	0.508426523812	0.600344486005	0.591546140462	0.507568186627	0.603560906424	0.657113271439	0.543620907814	0.586351962662	0.599505526406	0.537496725438	0.522160041021	0	0.54088868561	0.502371767686	0.531909380129	0.58704215071	0.541353287741	0.62393139329	0.575507523681	0.637895858423	0.611913373117	0.555294795507	0.609479123443	0.602737177607	0.59858144549	0.622955306943	0.60980387723	0.610550265034	0.621682679913	0.624472807285	0.612198171094	0.617076610448	0.606447148412	0.580385327218	0.607421907826	0.647041595228	0.655518198768	0.642031682598	0.619913670582	0.587957796221	0.621406292833	0.583635327303
CS.145	0.587532873781	0.631335747195	0.653776816168	0.597832289089	0.617255196138	0.625220480496	0.636266092348	0.658280264678	0.60407462197	0.720374387816	0.609817431898	0.62705440583	0.633603003377	0.562510996776	0.550924740866	0.636049901335	0.675124370317	0.548318028873	0.598547020181	0.54400561161	0.468741129765	0.671415025554	0.516254927699	0.560679669827	0.483971043134	0.632787156762	0.742186089646	0.619200674734	0.490734927532	0.657562397574	0.56438302526	0.701975262436	0.569221803178	0.671897441319	0.608411231535	0.553953850192	0.616708215117	0.535919778381	0.571923866224	0.4956959608	0.500501921695	0.534400521629	0.613368573361	0.684031876375	0.67103232461	0.554888579114	0.658435569875	0.645193205634	0.656371528152	0.645779927277	0.473894699235	0.48938233888	0.613846724917	0.493763076709	0.515354164266	0.521634321104	0.547306699602	0.564693146165	0.516577611455	0.501059846312	0.569882871415	0.532571667775	0.52583774171	0.514923571283	0.542203200787	0.555972035878	0.623304446812	0.563206107061	0.49324228326	0.645990964613	0.509717081804	0.60074223781	0.514370952337	0.663818742894	0.525361240282	0.571465516181	0.534788727	0.594349762215	0.618351458494	0.516598429544	0.509867953845	0.560319702596	0.514788522161	0.664109100724	0.517326546541	0.523130951467	0.600515088057	0.585184819067	0.480833773435	0.587464095301	0.602382098639	0.662001485026	0.570973184452	0.608685037054	0.654334498453	0.671248405084	0.638465857794	0.597371569248	0.589003877836	0.543021995091	0.581121009863	0.611952322351	0.584615082765	0.533346514736	0.623332824913	0.577909977641	0.717251940936	0.550794935444	0.558217547418	0.627609829543	0.480913271272	0.675951700605	0.631792096823	0.510924941106	0.569158804414	0.55299552395	0.655342450237	0.71344954697	0.558413889281	0.618967166076	0.517222746152	0.543066765207	0.676553186569	0.534301803758	0.452569062419	0.583395887566	0.517463999687	0.566817730052	0.60794158881	0.525808887712	0.639674330563	0.734188170356	0.570393783839	0.61240436264	0.623158299789	0.544835740441	0.550330459152	0.54088868561	0	0.506747368308	0.584352100085	0.697381874302	0.501652712478	0.589265220136	0.512471412936	0.554455686154	0.518681641392	0.582693189201	0.544238703353	0.541107065776	0.559212313283	0.515691632865	0.671625677558	0.617836290581	0.578418036916	0.571122924865	0.549477238051	0.571647315612	0.573296149036	0.516131348569	0.553619586805	0.598328153691	0.62079017831	0.595541216449	0.598631427353	0.541952170486	0.549935932416	0.503938987528
CS.255	0.636039918931	0.606425432986	0.63594375857	0.624620188548	0.622330555921	0.678336651516	0.640455450353	0.668658279523	0.614726066194	0.699021059071	0.596202217834	0.638425751948	0.60644131432	0.571597340837	0.597702067078	0.618043094874	0.632422533194	0.52040139545	0.564870444526	0.583803649222	0.545139213656	0.695192561232	0.57737484348	0.543559242824	0.568926748607	0.668039443022	0.709913715447	0.599457112352	0.527490819682	0.630967903538	0.574606756187	0.66270322833	0.566880008733	0.648381073294	0.583800090098	0.544850763623	0.621288844374	0.567773467392	0.541737842007	0.534977764558	0.594728005059	0.530768442891	0.56826503468	0.679376773704	0.628781090926	0.499586824418	0.594047451552	0.561585737174	0.613282784398	0.616379609626	0.465209545333	0.489862803435	0.562462867158	0.503060266544	0.51067671212	0.521636610817	0.513306965749	0.558995745217	0.479032194551	0.510999399254	0.59178093545	0.584421677431	0.578866769329	0.600499926139	0.625484269169	0.611547753801	0.581062318951	0.593804082407	0.540826502728	0.593367563764	0.569620270902	0.58089999491	0.597414622693	0.621059104635	0.555025574152	0.617111394952	0.58512718231	0.600544053696	0.602148577977	0.582162631751	0.597746744581	0.602697714739	0.579555318393	0.628239099925	0.598587409835	0.59275223527	0.621739097409	0.603517034753	0.552189638425	0.630832751418	0.650496980445	0.679652938795	0.594207707827	0.578251093827	0.670529489507	0.700520566625	0.58377161154	0.648570563105	0.60718777006	0.571045935884	0.612229240674	0.576831652599	0.609254953855	0.55725220635	0.586756254558	0.649667904156	0.6757099084	0.606584241099	0.517071692742	0.619280246117	0.519597095227	0.650604258501	0.609296919014	0.491228572228	0.61394936539	0.539631362802	0.664127773755	0.665506799387	0.630781913642	0.606045642496	0.471943780578	0.506888640674	0.620113945543	0.538494129034	0.537058669056	0.563123518603	0.506622293875	0.608038772445	0.614900910156	0.50011365135	0.587833596181	0.666867376078	0.50792766541	0.582320649056	0.64678999473	0.528664259645	0.493647234418	0.502371767686	0.506747368308	0	0.545677399602	0.628573617417	0.525760741523	0.612935551451	0.587848082405	0.628209488753	0.618391919682	0.559432877067	0.602190293916	0.585878117883	0.594111712375	0.623914411722	0.635034816556	0.589132581154	0.60705936769	0.626459832076	0.589082713745	0.612332106612	0.602757329556	0.584379863214	0.612599738596	0.641091737598	0.641782166011	0.658736585777	0.613239277981	0.592729489974	0.621278297616	0.561784554192
CS.262	0.626284132889	0.673391743271	0.659313680397	0.648091608909	0.688170547681	0.659390828302	0.609742909627	0.669138638277	0.637807815075	0.710914767394	0.638544212243	0.631312073376	0.610254372293	0.657402000411	0.65416465774	0.68358802509	0.594813515394	0.551791702988	0.567740562232	0.639270870426	0.624282434433	0.664937249823	0.672904184499	0.571059371084	0.581657884898	0.64317253134	0.651802170395	0.576568080178	0.586014890259	0.658255178271	0.659888418954	0.653320271412	0.620695945012	0.594616940778	0.604831565215	0.584746589647	0.613356499374	0.578950686924	0.577648468128	0.577270264598	0.642061675658	0.556041014662	0.557415791384	0.6799206684	0.619752591543	0.551717882608	0.580239494061	0.602697243166	0.619425265067	0.622523563623	0.560841243221	0.545079640115	0.5873290645	0.528231306156	0.595028562107	0.574790836638	0.559272475109	0.575393524827	0.546074047157	0.584326476583	0.60396730621	0.624308785523	0.656674788247	0.630942140199	0.664813087427	0.667623727169	0.687663419792	0.616939210617	0.598635133297	0.558742634275	0.607674800106	0.559540559557	0.631341170487	0.641473501428	0.568960452154	0.67017875282	0.663015692877	0.664839971895	0.658413980652	0.62611178411	0.672654474254	0.663294588664	0.640358682393	0.725485446567	0.621126499316	0.66631414378	0.690636672931	0.686789285128	0.64151089886	0.699199167696	0.672956044664	0.640125757059	0.638897890515	0.643324471082	0.691130364381	0.663737346553	0.609316595716	0.685063361321	0.681309660086	0.631223592371	0.634962048139	0.649592292965	0.605977529293	0.652900958932	0.611776108669	0.652348548192	0.630270355394	0.656085150686	0.555022380632	0.615443942792	0.536972173717	0.592573102205	0.602385633022	0.552313947119	0.625492896246	0.588201387882	0.674282634729	0.654647246482	0.616383373422	0.619513077597	0.585446970152	0.551869300722	0.595115008702	0.573838657912	0.621783561445	0.597690966429	0.528655149612	0.602886657536	0.588757722225	0.548219669387	0.608478977153	0.673936170994	0.548990385926	0.586887075976	0.624302400393	0.586016348755	0.523215796001	0.531909380129	0.584352100085	0.545677399602	0	0.606320060003	0.518613504694	0.618891016165	0.586191055603	0.634011779959	0.588559134711	0.536246229496	0.675721305106	0.587820889201	0.613061705	0.62482686689	0.578642406849	0.65024813326	0.671876155965	0.616000916851	0.66794957043	0.654499597209	0.631067850687	0.654778809899	0.689574207882	0.695125308638	0.64425151287	0.650834516842	0.651565022191	0.641350564936	0.64319152908	0.665410756331
CS.253	0.727249385162	0.699344574367	0.702532078021	0.701077909428	0.721671558201	0.751593280515	0.709386524697	0.744549819097	0.719836460814	0.727559821824	0.706458562808	0.68242520039	0.672500162501	0.745963036413	0.7291730326	0.7303018322	0.604353424719	0.642222172921	0.59845549627	0.715790764506	0.709347490272	0.688543022068	0.739927878295	0.6079920194	0.686515888861	0.698300292207	0.615933690032	0.624371130632	0.670903943194	0.670168754336	0.675007964409	0.648255909349	0.636080106271	0.615200676259	0.605419171078	0.648592736037	0.672798571039	0.638312183684	0.608035662525	0.690567547829	0.731569968358	0.591854153281	0.593927140635	0.684389533247	0.511180193812	0.619387853315	0.587154953572	0.577001367933	0.577576525754	0.567936156412	0.647450541808	0.653541813663	0.621631902038	0.622540610998	0.693342383409	0.644884281628	0.581222305507	0.620087428749	0.640802779645	0.654321541616	0.716398179445	0.716621067948	0.736529145204	0.725372313124	0.726570893728	0.746388374382	0.750059153704	0.732931725563	0.695170440386	0.626195420086	0.71287558921	0.641902770162	0.710461726345	0.677707460479	0.652850546174	0.76321146519	0.737224262875	0.714863034639	0.697188083201	0.731012856123	0.768481789638	0.733292436435	0.725059180939	0.744568912863	0.734789982415	0.734724273967	0.721165244517	0.748585785637	0.723904296447	0.77475705599	0.738118176357	0.647670767627	0.704081200882	0.672388148864	0.783233189302	0.719914271551	0.638788591317	0.757337232197	0.717024811544	0.714693298374	0.70612276181	0.696800373553	0.718086606411	0.699800134362	0.637639535593	0.720059013488	0.63808108724	0.715808972509	0.597018320862	0.60341726915	0.645789009175	0.597740085416	0.607004261122	0.625810885428	0.648884455055	0.659844858429	0.666601814883	0.613700945104	0.69267718743	0.630078930466	0.664549521933	0.622754627166	0.591673272793	0.61939127263	0.720171666537	0.661719270709	0.654587884029	0.636299393292	0.652194522167	0.632619696271	0.646450184033	0.630788547695	0.603788906862	0.62407966209	0.66735343159	0.651179599114	0.593378714191	0.58704215071	0.697381874302	0.628573617417	0.606320060003	0	0.646147988905	0.670629596187	0.700366158706	0.715527306933	0.721114425489	0.660513452651	0.745667907668	0.720674027413	0.713504716237	0.746036929814	0.624106288952	0.705963139587	0.735826814854	0.728578192309	0.739163250627	0.728603206493	0.734275239537	0.738287653872	0.757516472421	0.757420797508	0.745053483786	0.744940471813	0.721185223461	0.70166843539	0.747898824276	0.73742334217
CS.370	0.65907355061	0.592973934784	0.673956583745	0.633758092661	0.672338435479	0.685389182679	0.671229081184	0.688216132213	0.621986977534	0.713252116588	0.627484386929	0.645905059742	0.614347343822	0.633697705337	0.609135489762	0.681188611484	0.628489623547	0.503356439585	0.516157323839	0.611737820122	0.565457444219	0.700627520331	0.615162995333	0.549402558198	0.562847676877	0.670405739083	0.678259326591	0.608244043807	0.553134661154	0.634166195537	0.588393752175	0.683566171127	0.575824701674	0.659840410044	0.598910777087	0.546128983121	0.583966888651	0.581225320959	0.571147483263	0.511870138529	0.599433745443	0.524145759981	0.553050894876	0.640230550474	0.650667515088	0.481626556839	0.609374961235	0.55134318734	0.584384029472	0.649866197059	0.455206122149	0.462065228699	0.560477099752	0.462152640021	0.505388450306	0.511390288569	0.531843922003	0.495039186838	0.444749209866	0.471719041576	0.609559720206	0.605363562674	0.612218038394	0.63772380446	0.647178924158	0.662858266199	0.663746746101	0.646307266766	0.551656418166	0.609410832663	0.604115136015	0.563174241913	0.615002857028	0.656030978448	0.570467000902	0.670386399587	0.618009471565	0.64963615325	0.661013583709	0.606344580929	0.656934032579	0.644825035038	0.618536055513	0.697689125975	0.6250422378	0.66126344907	0.663068127592	0.673855847026	0.601045991643	0.685966300022	0.696365267385	0.698375536751	0.651894851705	0.621695152053	0.702565673797	0.708183046051	0.592473629447	0.666687539057	0.638099024751	0.627107237304	0.629291108522	0.633364240572	0.613091046789	0.604537418956	0.6000950804	0.662310235431	0.676445217909	0.644673122986	0.529711223267	0.611749204351	0.520116767056	0.633013117298	0.645317861773	0.520431345514	0.620818358723	0.546944860189	0.651243060159	0.680249954023	0.62659143653	0.585871435844	0.521688093913	0.520182541581	0.606785937606	0.520053089826	0.550039433647	0.586020947658	0.497239731906	0.596635086674	0.63147067388	0.517170356655	0.616645880683	0.690864876142	0.504125084644	0.587142391692	0.673956966439	0.507430128286	0.493698903269	0.541353287741	0.501652712478	0.525760741523	0.518613504694	0.646147988905	0	0.557964062247	0.601961893092	0.654520642043	0.606605779884	0.58370981728	0.639380668118	0.596275387625	0.620801849096	0.616780129308	0.632873339971	0.653671846735	0.663949004982	0.638333007736	0.656178865753	0.643365633198	0.621808353966	0.618765844233	0.672523049694	0.691785688316	0.676293500383	0.681645088207	0.679900705502	0.639212015652	0.653993727132	0.635704098793
CS.393	0.636571296825	0.633933990882	0.641780678641	0.630045465375	0.668899684752	0.655252835271	0.618719868104	0.683227713081	0.634565680118	0.679401476596	0.639306742463	0.634074922305	0.62603638954	0.670767440846	0.653473096151	0.679159291417	0.706052520805	0.612016196268	0.643657748345	0.656612951583	0.610416150786	0.671994371825	0.654218593171	0.604012947736	0.6330331118	0.656769087254	0.706791065593	0.634836952646	0.603613107946	0.629084544757	0.605993989678	0.693440955654	0.589209244262	0.683245408337	0.667782941991	0.590982669237	0.584933261826	0.584231391469	0.600852116359	0.576362961832	0.632000531467	0.607107783433	0.638815256296	0.637071305668	0.643984076462	0.606388400648	0.659386247596	0.630856458135	0.630352041252	0.718272900734	0.59416325946	0.590358402437	0.614825467157	0.562772724129	0.623780158185	0.593418712635	0.638966246268	0.606937238439	0.590869672415	0.589533356503	0.651481468172	0.638074799456	0.653086147451	0.642782973622	0.645020882231	0.680555614292	0.668518767386	0.651013038711	0.599113816294	0.649165212695	0.6095922658	0.638500302306	0.641327765129	0.629905920988	0.646436578309	0.714677533055	0.651415670931	0.665311750715	0.640562762894	0.647304044497	0.677615359539	0.683886805113	0.655866260451	0.698309588078	0.63315735423	0.664421167411	0.639181171358	0.695753308951	0.651265861482	0.716507376293	0.697264338233	0.666972010222	0.6495080316	0.636149747502	0.665735852641	0.694226934844	0.622957350573	0.683954048233	0.63260411317	0.637258569416	0.662177265193	0.642304691409	0.630444975014	0.632792957534	0.604530751259	0.645211654442	0.703252823171	0.645399951702	0.621381056573	0.65071845004	0.613547156323	0.698410997857	0.659486710796	0.602798528323	0.64335403881	0.577337156529	0.602970129315	0.693452599214	0.617866989307	0.591133891039	0.619227727133	0.623283933419	0.674254415783	0.599533905986	0.602235976068	0.623273344208	0.628970403798	0.573969273332	0.642327668099	0.618702889499	0.592406557503	0.727917241375	0.611257732434	0.582852677132	0.649588998445	0.586094967252	0.607039402009	0.62393139329	0.589265220136	0.612935551451	0.618891016165	0.670629596187	0.557964062247	0	0.644983677919	0.640457848632	0.62624371415	0.683812710925	0.675953862646	0.647720609602	0.636995438986	0.655424233614	0.691145148926	0.659291401059	0.695821118949	0.665510896559	0.67906565733	0.648951143432	0.658635041913	0.649434011206	0.698343847843	0.69768149973	0.684250533682	0.693373982029	0.667605608861	0.654772671231	0.689534608344	0.659273847387
TFS.025	0.529124179642	0.642104640632	0.623268608588	0.609021213907	0.659787586309	0.600089091675	0.623403804608	0.619588871036	0.58311191913	0.729295571418	0.62383323587	0.625343315433	0.634681766288	0.569631745288	0.515341306909	0.660561763749	0.649443798923	0.581334681934	0.639948576755	0.538349762539	0.533204568997	0.594018859309	0.544556957309	0.603053273783	0.460753407996	0.615652116524	0.708010075258	0.603915504997	0.523866019324	0.665215907121	0.604484658005	0.693021069317	0.597726893226	0.611965814648	0.59678274544	0.624370189504	0.637743221315	0.540867179242	0.619007387332	0.564270509341	0.516866928229	0.561347149103	0.610384029333	0.703745382089	0.667279417054	0.624817603437	0.654504591198	0.679701515668	0.721889223262	0.677348341226	0.582895771358	0.607314887068	0.646424448262	0.607227999478	0.629254526841	0.617287708626	0.590339447444	0.656090446741	0.602902883296	0.614271084668	0.534225595841	0.5140761783	0.500355493199	0.454348925064	0.506021139294	0.503740301842	0.652873830965	0.559716684658	0.512144184062	0.644317118981	0.520447911648	0.584386040186	0.47803734587	0.66226231691	0.532421161654	0.571615182878	0.565052444079	0.59758667659	0.617195708802	0.538901260619	0.53308960691	0.590785071753	0.562448238517	0.699564763153	0.51674011929	0.511450312122	0.643643067751	0.597102018043	0.505217595734	0.592121254354	0.57797694647	0.61993166964	0.54207847671	0.634251441628	0.637651425139	0.630055527887	0.637170565631	0.611786849934	0.627264421198	0.536808196657	0.590208893079	0.628733303186	0.597618775063	0.553236152566	0.629017742408	0.52680953137	0.685872848686	0.530113173105	0.583169539465	0.639819640063	0.500883990915	0.680467637183	0.632499337578	0.571558095162	0.524585755929	0.630941575801	0.661543052666	0.685079129206	0.56652294613	0.622829849613	0.60485006612	0.548065343738	0.662995191612	0.595321861866	0.518814309715	0.589126862321	0.55980447671	0.596137458964	0.548844010759	0.556113671034	0.63796456751	0.706371161282	0.599897893052	0.62939407185	0.597558000864	0.603887292469	0.607890844942	0.575507523681	0.512471412936	0.587848082405	0.586191055603	0.700366158706	0.601961893092	0.644983677919	0	0.497511212719	0.454670694065	0.54661125505	0.530855855759	0.536160057678	0.534063305001	0.447521553403	0.65752514748	0.644883964205	0.57684662946	0.513042562367	0.525367910963	0.517230463396	0.559765698775	0.512312817535	0.569683482555	0.599279238972	0.539886100883	0.522965511206	0.560066618125	0.514094949441	0.51601851392	0.516349887768
T.CS.045	0.535073161706	0.642682477489	0.625571539587	0.602442324735	0.629217257793	0.635268999012	0.609126070264	0.620968333918	0.583440196104	0.673817570494	0.601753581558	0.603606677084	0.628260289891	0.54525751286	0.523688568715	0.639663834866	0.734456520449	0.588776717635	0.680336621328	0.553564834972	0.556303520058	0.630013818816	0.548426340067	0.599060042685	0.522350461268	0.592171610885	0.732156986357	0.621415063527	0.568693802198	0.665480894338	0.597746946741	0.723628770729	0.617517460764	0.66393059478	0.675327529858	0.622213421468	0.627237881936	0.579586365911	0.658964308933	0.611165067621	0.552975149766	0.639382617196	0.652363083948	0.7013286885	0.675698106272	0.665031946951	0.697638385481	0.72884181732	0.735312447895	0.703498672923	0.633282332932	0.63933938517	0.677226540985	0.660127659772	0.646781364915	0.62920382979	0.634594295042	0.672566931398	0.657464583074	0.660665430647	0.556971292964	0.511058571921	0.519337383203	0.471553724944	0.500630385573	0.49305423622	0.625227086747	0.53710898768	0.521959676561	0.691122487632	0.504609221087	0.630708483235	0.537926060431	0.631085977793	0.601327944449	0.561777352708	0.60204470783	0.583399611296	0.598272825584	0.556341469848	0.550887523015	0.590768449519	0.564762686588	0.669654008642	0.544780694665	0.521632339184	0.603161751289	0.579460261147	0.557955648542	0.598444218493	0.590096950315	0.639529480306	0.561799469442	0.612950877528	0.622251331884	0.634032302203	0.648194193786	0.568987827177	0.592726757251	0.556179809266	0.592182073087	0.607916797217	0.605748826492	0.580143863211	0.654821988214	0.564595700585	0.731422196304	0.53054874704	0.639667653546	0.689834684928	0.564546444959	0.733594948996	0.660826268098	0.618898733867	0.572687308184	0.646676235183	0.674941697935	0.717511072731	0.571364904174	0.609542455437	0.619222129315	0.627780368333	0.717990278314	0.632966634739	0.557776805546	0.584113882366	0.642151927807	0.619554983742	0.59805162123	0.578294330962	0.631532253683	0.747506257854	0.674875276261	0.630634036196	0.614417968082	0.649475309799	0.656212435962	0.637895858423	0.554455686154	0.628209488753	0.634011779959	0.715527306933	0.654520642043	0.640457848632	0.497511212719	0	0.491788629682	0.601871260251	0.54904731311	0.506592371271	0.521954537261	0.501262038166	0.66660955461	0.605727564717	0.568456149502	0.530546253247	0.527562667401	0.50053887827	0.547163829627	0.517571267286	0.569008446912	0.57684668707	0.536980789705	0.543052857707	0.555641166543	0.509676036626	0.530484093854	0.544256533091
T.CS.008	0.533892113095	0.675627947096	0.665049426701	0.613645284648	0.703196532457	0.578654240333	0.601977568725	0.62902180647	0.595997197153	0.717122485385	0.653114537881	0.629141944146	0.653412500667	0.569280197451	0.556448308545	0.684348207127	0.677469115834	0.571870553168	0.649844867742	0.585177707269	0.562842625144	0.603311096549	0.562391788077	0.635262991977	0.457394974048	0.622146271695	0.716164860568	0.651284714247	0.535322273716	0.691825215679	0.644261935255	0.706861373072	0.638813943981	0.629721980459	0.616164894054	0.639712222671	0.621965249892	0.555931211427	0.633315165068	0.581576016325	0.519069414935	0.590255116188	0.616141728541	0.717149569777	0.673698410203	0.633149846571	0.681121822273	0.682380641943	0.724854738975	0.699937463981	0.613590523136	0.61894296031	0.662403028019	0.617809014315	0.626563127267	0.624634697919	0.615993218	0.662376054352	0.62546251145	0.635897919645	0.536510234309	0.521600550043	0.515726587124	0.473675253165	0.537333749146	0.523107268419	0.665223803191	0.585971280058	0.506393487594	0.634915538195	0.520280194317	0.584447366507	0.527508124282	0.669951126791	0.543901508233	0.61117897918	0.610623919716	0.627430538028	0.628978809991	0.539427430218	0.564041617645	0.621142575836	0.595386021755	0.72271878048	0.539058247514	0.537731446584	0.65705408638	0.631217438297	0.564770732421	0.636411572385	0.623676439547	0.608599584705	0.589099285816	0.667777160254	0.626166089067	0.629072774347	0.655788323394	0.615823950269	0.668973373483	0.556625627708	0.623667637277	0.653183868373	0.602537233708	0.596728206638	0.6634110998	0.553108297283	0.673104024417	0.549296315067	0.598041156493	0.649291838048	0.517868929461	0.683400244982	0.65661907491	0.591243741074	0.539258740449	0.637291910834	0.68526719368	0.720162362911	0.575582747482	0.645969214939	0.615342888606	0.57362861023	0.660401649865	0.615982441647	0.556414743742	0.617465446267	0.588520786444	0.588927935609	0.585270046827	0.579544641808	0.652846363288	0.719257921355	0.605889892652	0.625343707649	0.582117940325	0.637903369223	0.639944136798	0.611913373117	0.518681641392	0.618391919682	0.588559134711	0.721114425489	0.606605779884	0.62624371415	0.454670694065	0.491788629682	0	0.558495568702	0.588921501334	0.53654956369	0.526031821167	0.467666288808	0.65888888191	0.650079545319	0.623498225619	0.523350488419	0.574171987206	0.50399028044	0.568668507967	0.550368494428	0.624630023837	0.622091729066	0.553242446272	0.542789806099	0.579488126743	0.542430479985	0.537256172307	0.553872057552
T.CS.049	0.61883814636	0.657142935356	0.673465047909	0.651262869606	0.69046480528	0.652498203789	0.640233668481	0.608670320673	0.645927960491	0.719447921783	0.645684204209	0.651475737951	0.612272195861	0.65264670944	0.628999962872	0.672401900613	0.574088952046	0.540233111119	0.577046123245	0.628326772958	0.61801736404	0.642794916581	0.638718162019	0.605606635499	0.568260389484	0.673350806419	0.67968967356	0.608203254593	0.593821915633	0.667198302365	0.63129272381	0.640452258841	0.608459710618	0.598800910907	0.568698592535	0.614403438875	0.627620636318	0.591745972304	0.572004532834	0.616036890474	0.636169609181	0.563548741085	0.55057493289	0.714886546872	0.661108002457	0.55047699425	0.628879847093	0.633284029545	0.671075387242	0.629973702372	0.551386795329	0.583831098247	0.607543841739	0.579815680791	0.61858620813	0.603497465653	0.576957842678	0.627609153964	0.586827087519	0.595296915414	0.591935955247	0.61092407815	0.590338450088	0.578657093087	0.634335855834	0.613194087436	0.667171348298	0.639140042004	0.561382837214	0.584710875145	0.58128628187	0.524596366491	0.604900382961	0.673075019894	0.518639311522	0.6466917515	0.652959575146	0.652747990748	0.649783502932	0.594055587107	0.651797773258	0.664702838441	0.652769759609	0.697070684112	0.591591070398	0.63239458283	0.690689701957	0.668113157946	0.623672672225	0.678544035778	0.647741496239	0.591219645118	0.61155537866	0.66832748863	0.693924542191	0.672015431549	0.619331232423	0.68826673223	0.680255884705	0.624431690285	0.623124988761	0.644785533538	0.641746099679	0.625426922399	0.600280912423	0.64687158339	0.607020139476	0.645515813719	0.538083233927	0.5984883615	0.53108162506	0.611055656082	0.59180703044	0.562500656824	0.61396584905	0.605127373687	0.686662161082	0.640677286825	0.645009262352	0.633578320611	0.595455184067	0.520449078225	0.583169377232	0.568238337351	0.617609154354	0.613064578925	0.518104149132	0.622336565707	0.57856436652	0.555113159442	0.636059129927	0.663534833068	0.538605479312	0.615296705327	0.644858598246	0.619077528055	0.573332695523	0.555294795507	0.582693189201	0.559432877067	0.536246229496	0.660513452651	0.58370981728	0.683812710925	0.54661125505	0.601871260251	0.558495568702	0	0.645224692279	0.611851358877	0.595953337911	0.595058119365	0.617394726933	0.6429683286	0.664323459128	0.607358267221	0.636852143747	0.61112422056	0.612126009384	0.61387846553	0.658441533393	0.671958776224	0.621051669391	0.589421301266	0.618357505159	0.615645751954	0.608219754971	0.63377605742
