CS.277	CS.009	CS.264	CS.036	CS.104	L.035.M1	CS.259	CS.174	CS.260	CS.257	CS.038	CS.086	CS.099	CS.101	CS.244	CS.072	CS.335	CS.118	CS.127	CS.153	CS.042	CS.040	CS.137	CS.067	CS.154	CS.155	CS.056	CS.062	CS.161	CS.063	CS.125	CS.205	CS.203	CS.041	CS.375	CS.224	CS.380	CS.232	CS.282	CS.378	CS.292	CS.136	CS.128	CS.302	CS.213	CS.183	CS.359	CS.372	CS.395	CS.349	CS.178	CS.147	CS.369	CS.148	CS.268	CS.348	CS.182	CS.323	CS.214	CS.389	T.CS.067	T.CS.079	T.CS.025	T.CS.050	T.CS.082	T.CS.052	T.CS.069	T.CS.040	TFS.023	T.CS.058	T.CS.014	T.CS.003	T.CS.022	T.CS.019	T.CS.048	T.CS.144	T.CS.167	T.CS.159	T.CS.114	T.CS.132	T.CS.180	T.CS.134	T.CS.111	T.CS.119	T.CS.161	T.CS.160	T.CS.153	T.CS.118	T.CS.130	T.CS.091	CS.006	L.034.M1	CS.246	CS.082	CS.085	CS.110	CS.356	CS.087	L.024.M1	CS.242	CS.103	CS.241	CS.088	CS.015	CS.237	CS.189	CS.330	CS.165	CS.187	CS.044	CS.325	CS.387	CS.364	CS.191	CS.151	CS.228	CS.347.0	CS.212	CS.308.0	CS.274	CS.343	CS.339	CS.194	CS.158	CS.202	CS.227	CS.331	CS.163	CS.320	CS.322	CS.112	CS.361	CS.080	CS.223	CS.285	CS.370	CS.270	CS.393	CS.253	CS.326	CS.145	CS.390	CS.262	CS.255	T.CS.045	T.CS.049	T.CS.031	TFS.025	TFS.022	T.CS.026	T.CS.066	TFS.021	T.CS.036	TFS.027	T.CS.008	T.CS.061	TFS.020	T.CS.064	T.CS.043	T.CS.151	T.CS.157	T.CS.152	T.CS.166	T.CS.141	T.CS.158	T.CS.095	T.CS.142	T.CS.109
T.CS.066	0.5526709497	0.680959881044	0.607360602723	0.661149588099	0.558874619904	0.582488480393	0.463650436291	0.451117543559	0.663574142647	0.56157932779	0.62869902613	0.521606673915	0.522838897998	0.526573181135	0.649346456054	0.497328715822	0.767523806725	0.613555275409	0.564805718101	0.591280964321	0.653356569794	0.597358695981	0.536862140803	0.766596958627	0.784820912169	0.566511586984	0.707224504292	0.54831894542	0.706952267335	0.7092739657	0.669888857093	0.717920826878	0.544580747317	0.692707680854	0.631990888267	0.765511926228	0.528769181033	0.57055657336	0.698982421727	0.699367540171	0.619448338933	0.652144960285	0.606301091884	0.735669114305	0.705914356537	0.750632153822	0.719835873418	0.644419379215	0.66365957439	0.647088039166	0.594511221316	0.673463877077	0.754681043319	0.702673626913	0.6705432146	0.618864686976	0.608299248651	0.649141590314	0.633253820489	0.663785877177	0.529465630796	0.70636609615	0.542209499925	0.604768331368	0.4974524927	0.649835554371	0.577650815766	0.462552055543	0.57228129726	0.532425708774	0.550158598215	0.450599002278	0.612370434147	0.634764048557	0.54939886602	0.489812766455	0.42304056885	0.549570250255	0.543925115664	0.503555926974	0.552241981429	0.489049969613	0.494199753394	0.56514784093	0.531516496465	0.49371912008	0.500137421403	0.572695873294	0.462302705359	0.435641235306	0.522223109445	0.570900783737	0.517139308008	0.573706093142	0.546146793074	0.647861818619	0.698664049473	0.585496995619	0.484282373731	0.503506052664	0.564673737776	0.515638485679	0.658555846034	0.572263963227	0.664794678821	0.658726505542	0.650239091403	0.699755676308	0.626990097865	0.549206347589	0.765902635898	0.599422623719	0.735186928992	0.475393534739	0.613223880741	0.649331996592	0.69665926027	0.667113046375	0.720599440164	0.689961462154	0.661540200691	0.649925074879	0.762896218668	0.680536442488	0.663603759036	0.782522211588	0.581837428339	0.654860590603	0.619760583323	0.699440015429	0.672440608983	0.679778120813	0.604796648791	0.668485110599	0.746229797118	0.663949004982	0.662726486635	0.695821118949	0.735826814854	0.621682679913	0.578418036916	0.683059561665	0.671876155965	0.60705936769	0.568456149502	0.664323459128	0.528382723554	0.57684662946	0.45694077301	0.719102484598	0	0.560402069898	0.538179532125	0.528946378311	0.623498225619	0.598119071272	0.459314336318	0.472887546072	0.509848519653	0.453957952176	0.518732983585	0.511213681401	0.489109127899	0.532448051241	0.461784669181	0.46243847027	0.527084619188	0.444796446534
TFS.021	0.537494380448	0.634291971661	0.649004210239	0.668720093608	0.573425063043	0.555803302502	0.541131324771	0.546608175414	0.617085916196	0.62437299807	0.611459476627	0.611824007189	0.596478776344	0.5918024782	0.682997019056	0.558898237352	0.710999618196	0.616758263799	0.564016507088	0.637677286434	0.611828008111	0.625628831911	0.56868886153	0.690548838921	0.73669325493	0.584084463926	0.669647397276	0.570971877277	0.65508820787	0.68075961666	0.652947276198	0.66810667145	0.569814842061	0.657365024192	0.586613239642	0.710830730395	0.525814281081	0.618854371098	0.664764188388	0.674798769864	0.622258125817	0.628779967913	0.597493942136	0.692870740742	0.67209769417	0.71404396268	0.731367106538	0.656349673312	0.656894197356	0.629209896771	0.600757147389	0.63804320367	0.739750877484	0.663664272034	0.670096991273	0.668515052003	0.616827932463	0.637729117662	0.6450430131	0.646210659465	0.504604122903	0.626924680443	0.526609257981	0.594139661438	0.531266612666	0.614790888802	0.578821574455	0.533563241607	0.499901884331	0.581728276897	0.586651678064	0.481053265306	0.581337461632	0.621774121291	0.534067566518	0.587019958697	0.539630919611	0.655316267305	0.637586245707	0.629424266373	0.635295903918	0.54054567521	0.508983781731	0.665735591552	0.635155077463	0.605120610619	0.620618397347	0.578446150165	0.567205838242	0.569925122689	0.551738581772	0.585203313419	0.603161319984	0.642774320823	0.620469147317	0.642927976871	0.669518070595	0.588988252063	0.551842161376	0.560029098068	0.620537397732	0.573700058716	0.618901395983	0.607929297532	0.652286277993	0.656895310554	0.647624625244	0.646443070103	0.617294281814	0.548874147044	0.706934757732	0.571086446865	0.681851757649	0.540628555388	0.645080651367	0.629443845025	0.651684316733	0.643552948533	0.674707178107	0.628955737128	0.621944548727	0.58999733683	0.693900724822	0.653124288875	0.623220870934	0.740032012215	0.627644133267	0.643239428597	0.595147468323	0.63651389832	0.643305965582	0.653730716139	0.578308568073	0.633164273089	0.704361107315	0.638333007736	0.652306398364	0.665510896559	0.728578192309	0.624472807285	0.571122924865	0.644955033138	0.616000916851	0.626459832076	0.530546253247	0.607358267221	0.51038546795	0.513042562367	0.549526078008	0.664079157922	0.560402069898	0	0.617280144204	0.470776013315	0.523350488419	0.566917047581	0.536444063694	0.518889233144	0.535801616421	0.536583123787	0.553108082293	0.531700911986	0.560237008654	0.545501850133	0.553188032039	0.574899126941	0.533624393738	0.569485318459
T.CS.036	0.547844955518	0.627140839535	0.584392773333	0.61504651329	0.564652055616	0.607159215806	0.558344737574	0.550723973815	0.629487665467	0.582992167879	0.643356068203	0.546538874948	0.544506234598	0.57148449537	0.59085847062	0.543090132196	0.75730896165	0.580794705233	0.585144868751	0.562687321644	0.656864228436	0.587339859375	0.606875161866	0.729931947476	0.753553530757	0.580047926866	0.660107002764	0.561042664644	0.656342506171	0.644926107505	0.649350008573	0.715262898703	0.599380701557	0.639991681544	0.636698765993	0.745385720093	0.586104465599	0.540741363303	0.679738613948	0.64504869069	0.579614922297	0.607232738005	0.596122397035	0.71609836957	0.6834204301	0.705405738207	0.704304469015	0.651525730165	0.63701256944	0.621808910997	0.604468514238	0.657241628873	0.703618046909	0.684280198341	0.639634406706	0.593189163544	0.586190592917	0.632706589365	0.648855615316	0.634543087109	0.577571795799	0.676221549476	0.597709615142	0.578132747275	0.569426837843	0.630644704387	0.589870979481	0.506410236787	0.630017324487	0.569452310633	0.560945999743	0.547185228826	0.600305862941	0.621995900326	0.569588764034	0.563568915717	0.535364365011	0.543636413411	0.52115185666	0.556424218692	0.535394123531	0.577982808979	0.560855386418	0.535400394063	0.522010238873	0.543346281624	0.51825860955	0.576556805284	0.54821570139	0.542774017174	0.550329470976	0.580096785083	0.557986096538	0.531869362809	0.50952469803	0.613422213574	0.701457840565	0.60547688522	0.579242879333	0.536555657163	0.547760304961	0.574387459375	0.657128539784	0.615628606104	0.601044099522	0.597032927823	0.640520753202	0.706555740167	0.627940963057	0.586351207646	0.751153313482	0.609253073918	0.712646513072	0.549759968758	0.60606635177	0.595820930288	0.674942464015	0.694185152232	0.654892197252	0.677483280087	0.659219864725	0.662464477157	0.758341242283	0.604393639319	0.664071458947	0.761555087182	0.571531054954	0.606772845108	0.599351823358	0.69758922684	0.613880592371	0.680316041214	0.574004480164	0.645496554679	0.715332909452	0.653671846735	0.655299746234	0.659291401059	0.705963139587	0.610550265034	0.617836290581	0.646541600588	0.65024813326	0.589132581154	0.605727564717	0.6429683286	0.56161058698	0.644883964205	0.547958277649	0.68921853085	0.538179532125	0.617280144204	0	0.606298862555	0.650079545319	0.632774142448	0.53963750468	0.551815077189	0.583291357638	0.579341762354	0.568134302048	0.550323037473	0.568553445593	0.596632008522	0.551645013609	0.546031648505	0.621637117832	0.540872015036
TFS.027	0.536357689646	0.631320323359	0.639979953071	0.643174653512	0.543798436209	0.560405710731	0.491092508396	0.481272512473	0.606427072807	0.605733379461	0.577030482367	0.584644193861	0.568524919889	0.565219140433	0.697266307778	0.516738222056	0.727169159151	0.610122444567	0.536345029789	0.602599015551	0.605832852571	0.602407608937	0.488904144261	0.739872922673	0.764196281772	0.551780957108	0.665052688153	0.536018158519	0.66662085453	0.703658383009	0.629659584155	0.670768641962	0.47393048381	0.650405818827	0.598147892099	0.755787045486	0.499738741928	0.590185869993	0.662307415887	0.702671971568	0.621565663321	0.628867813785	0.573561161107	0.702215949542	0.671665454895	0.721715427775	0.734732114594	0.643355422572	0.661067521667	0.625805491087	0.580842245171	0.641931234573	0.74601462812	0.680193782199	0.69780242655	0.626411312271	0.596452161087	0.622773425963	0.647906649419	0.659944358457	0.478939446447	0.648964836533	0.496652696542	0.614576084905	0.487437223678	0.604797697629	0.502328201391	0.504215728774	0.484125000149	0.537289666344	0.572344119347	0.41832136705	0.538999406885	0.602892148113	0.515236148551	0.492995146685	0.496967138439	0.615435277824	0.587285165031	0.578649409395	0.616675433128	0.504920818383	0.486649246714	0.644113862549	0.588652712804	0.543795279736	0.583504611682	0.527744777825	0.523938401871	0.496686807062	0.532664673037	0.549541000392	0.529161183008	0.605919265994	0.592096732832	0.646257141794	0.670124909412	0.576972214248	0.54641429784	0.509401437922	0.594805668785	0.522627378661	0.618421913419	0.586653077724	0.657083995918	0.653739593771	0.632011711297	0.642511782381	0.61945646626	0.494290307961	0.740324273894	0.550432290029	0.697651016592	0.48851336273	0.621523686326	0.619215229688	0.677209802097	0.623572381183	0.696197927453	0.650821972825	0.652753587519	0.6042171181	0.721035906987	0.656870681969	0.618535715857	0.767797747801	0.600348381933	0.651817127606	0.579807600953	0.64871657658	0.64284488086	0.64466124325	0.622844668601	0.645391738171	0.715809499291	0.616780129308	0.665987286731	0.655424233614	0.746036929814	0.622955306943	0.515691632865	0.653636475489	0.62482686689	0.623914411722	0.501262038166	0.595058119365	0.497720952828	0.447521553403	0.470612688797	0.686681746205	0.528946378311	0.470776013315	0.606298862555	0	0.467666288808	0.502556258249	0.481077483546	0.479471669028	0.481279430404	0.482916628382	0.536621385836	0.510628732152	0.502994011481	0.512963508431	0.475743839698	0.525462184605	0.482771504994	0.490709786852
T.CS.008	0.570907884875	0.607836978109	0.670735648361	0.675627947096	0.600180740071	0.531426994424	0.551228364421	0.566044453233	0.567658933388	0.665049426701	0.578118425602	0.658558078573	0.658941824956	0.645755028975	0.717122485385	0.585177707269	0.677469115834	0.626943493185	0.535322273716	0.634113817102	0.576515314748	0.633388696321	0.53298585658	0.697084746073	0.716164860568	0.566907096676	0.661262357618	0.611707404893	0.641075115855	0.691825215679	0.590255116188	0.616164894054	0.519069414935	0.621965249892	0.555931211427	0.706861373072	0.520021987083	0.644261935255	0.618494833656	0.673698410203	0.639712222671	0.638813943981	0.581576016325	0.629721980459	0.616141728541	0.682380641943	0.699937463981	0.62546251145	0.654761319813	0.61894296031	0.591639241377	0.611061162198	0.724854738975	0.662403028019	0.703427143586	0.626563127267	0.584518356949	0.613590523136	0.605154199497	0.615993218	0.473675253165	0.584447366507	0.522923996455	0.584050499746	0.537333749146	0.568753338161	0.480825810189	0.585971280058	0.511810114011	0.565908065448	0.585171491567	0.523107268419	0.561046696527	0.582754273641	0.536510234309	0.587892458288	0.577473668368	0.688509282799	0.645220821353	0.651298854205	0.65705408638	0.527460017165	0.523676017097	0.696513402304	0.64079995822	0.639821857672	0.648603805735	0.551956104165	0.595386021755	0.61117897918	0.589099285816	0.602537233708	0.596728206638	0.668973373483	0.653183868373	0.655788323394	0.608599584705	0.586397399489	0.623676439547	0.556625627708	0.667777160254	0.615823950269	0.629072774347	0.626166089067	0.6634110998	0.660682775557	0.598041156493	0.598587292927	0.591243741074	0.529668661591	0.673104024417	0.517868929461	0.649291838048	0.549296315067	0.611347264875	0.645969214939	0.648502906739	0.577413789758	0.65015875926	0.592868545405	0.594538794801	0.585270046827	0.660401649865	0.652846363288	0.582117940325	0.719257921355	0.615342888606	0.648652716245	0.579544641808	0.605889892652	0.625343707649	0.588927935609	0.617465446267	0.615982441647	0.669575625351	0.606605779884	0.639944136798	0.62624371415	0.721114425489	0.611913373117	0.518681641392	0.637903369223	0.588559134711	0.618391919682	0.491788629682	0.558495568702	0.526031821167	0.454670694065	0.588921501334	0.65888888191	0.623498225619	0.523350488419	0.650079545319	0.467666288808	0	0.479963322137	0.574171987206	0.53654956369	0.50399028044	0.537256172307	0.579488126743	0.542430479985	0.550368494428	0.553242446272	0.553872057552	0.622091729066	0.542789806099	0.624630023837
T.CS.061	0.551247929794	0.614722126282	0.645948985333	0.61462897813	0.562418081519	0.521895303845	0.543402707636	0.568423259307	0.578866318016	0.639280992835	0.581749985932	0.630447143777	0.636061907871	0.636421476893	0.710142472591	0.540479022088	0.664699725895	0.599870337698	0.530780493551	0.58519475739	0.585852620718	0.609905487484	0.513244450741	0.708924158846	0.735839576376	0.549162879434	0.627662819962	0.578069862886	0.648670564125	0.671894784788	0.595647678093	0.624474041156	0.539975573735	0.650166468377	0.542086088196	0.709014639772	0.522956576619	0.601147101527	0.60374488639	0.688061389291	0.630151044598	0.606699391963	0.548994696545	0.652813342283	0.60361440634	0.67953443513	0.68847569578	0.578141547982	0.614896824934	0.583117682653	0.557705874071	0.603510135993	0.683566629565	0.645171412471	0.650368608901	0.600040884286	0.540722781662	0.568926874384	0.571889395326	0.580769270863	0.503050582591	0.597206417754	0.535067175628	0.59590118154	0.540492451447	0.567107813283	0.495816390343	0.582624956964	0.524759891546	0.554327452112	0.571422771331	0.548286731345	0.512783602548	0.574966283543	0.542052570431	0.579329611381	0.563490948093	0.658917078894	0.643294829937	0.63621386593	0.625550817424	0.533068765315	0.549593882509	0.662010942268	0.631095874467	0.611829644721	0.632530411998	0.520660754865	0.563998960273	0.593592886381	0.5880394481	0.597981514244	0.556953599804	0.624702515394	0.608404169696	0.637022052505	0.630328230419	0.610968101978	0.619477423287	0.540739315768	0.63654372928	0.60004385748	0.648725921076	0.655004961723	0.629857904822	0.634843961582	0.571782969593	0.623510268939	0.586674363039	0.534646352115	0.70591033039	0.504313631837	0.636041155736	0.549148422116	0.582891180969	0.622376542783	0.645974799678	0.599869001368	0.651737434299	0.566010027885	0.598404072428	0.589276819816	0.685472855757	0.637451110314	0.590585248737	0.738343200273	0.59498691175	0.642068357918	0.581786014846	0.610763123723	0.638732885665	0.597213395561	0.600410224421	0.568657324754	0.675355927937	0.57468917216	0.620277350851	0.644783515981	0.712886275864	0.611161039847	0.518606104172	0.604829488854	0.616155660893	0.603021319781	0.557472082781	0.553914937794	0.556043881371	0.482803709993	0.566937500591	0.692449888728	0.598119071272	0.566917047581	0.632774142448	0.502556258249	0.479963322137	0	0.570924709338	0.527809693348	0.534421543336	0.542665239766	0.579670828962	0.547971615549	0.535021680497	0.58796891015	0.549256463344	0.611671017695	0.56017091475	0.585802251561
TFS.020	0.533349300952	0.667571069175	0.616738167892	0.653322580208	0.551256972999	0.572096190909	0.446846556424	0.41584430248	0.618957307215	0.608569323764	0.636949472211	0.552207002545	0.539003298739	0.520937666453	0.680982054281	0.476109308752	0.767058903013	0.622002949031	0.542871283288	0.591271062078	0.64660653401	0.586151875327	0.464539897134	0.770376463778	0.791467617004	0.524956715648	0.702023111353	0.532026798217	0.693802905174	0.723244356174	0.651239325303	0.702385164949	0.527809134163	0.67321024191	0.632105757091	0.782569612627	0.470749128977	0.545784097942	0.682695512526	0.710897239102	0.615570581119	0.630634935643	0.594296082461	0.733435376521	0.70132164546	0.750746378109	0.739816347179	0.639740761316	0.645803656992	0.621781402892	0.577978282719	0.661100795084	0.755994059843	0.695571744235	0.691096289738	0.591108156731	0.585499046059	0.618244578785	0.647484880053	0.642022669224	0.48718307405	0.68500543845	0.523755824754	0.609488835973	0.52047596169	0.618088587154	0.512395957894	0.466398834127	0.498894105811	0.536132421425	0.514270566761	0.439535919484	0.583558153311	0.641491249587	0.551444298337	0.491353543833	0.455944856787	0.53291346335	0.54198194869	0.477757589548	0.574165257572	0.502399020961	0.489027928532	0.540189363246	0.537206651722	0.476043849318	0.482613093877	0.52654139555	0.468696453312	0.441638469021	0.528935655201	0.578491081727	0.520252752092	0.547699927084	0.540947287512	0.659780862073	0.700110714001	0.600005792573	0.533403389789	0.455778164017	0.577635503233	0.514405642519	0.667426644291	0.577335854457	0.673734335541	0.637615469152	0.651387133511	0.694977443791	0.634764518532	0.5319539008	0.76201055117	0.587228971139	0.736579552411	0.446595618219	0.597633249651	0.650912514012	0.709767547838	0.662656596225	0.702069540027	0.668348299686	0.66778725955	0.637325668662	0.755034167896	0.666715178821	0.658508923644	0.795947911076	0.559063522306	0.671374367568	0.592053121006	0.688299030707	0.664324535484	0.680634264993	0.60103514135	0.654710029784	0.741005758748	0.656178865753	0.643293957462	0.67906565733	0.739163250627	0.612198171094	0.549477238051	0.65014467208	0.66794957043	0.589082713745	0.527562667401	0.636852143747	0.516351413873	0.525367910963	0.375689554593	0.714417066824	0.459314336318	0.536444063694	0.53963750468	0.481077483546	0.574171987206	0.570924709338	0	0.488822586131	0.474549005291	0.473433762902	0.526164805367	0.462158866391	0.45872513711	0.535907941756	0.443206102396	0.463877810056	0.520541007402	0.430957788665
T.CS.064	0.52759099807	0.635783302765	0.597731095367	0.633179844685	0.527451867293	0.5161941375	0.475284558907	0.484621522746	0.604543651466	0.587869542268	0.577889420402	0.565368842618	0.55387672997	0.553124084512	0.641488116169	0.498782779158	0.727281371076	0.592745985503	0.534683902912	0.573034802831	0.615089255334	0.571659749917	0.502837697047	0.737101811957	0.764052877897	0.541579786701	0.652301766462	0.53359070331	0.670713703732	0.670209091919	0.633147525914	0.672956164083	0.510195632578	0.646518130396	0.586632471504	0.757265160945	0.474730195394	0.560206804114	0.6745029621	0.684054719092	0.579026663304	0.621150988828	0.54740850556	0.710780234667	0.666169636617	0.712128218034	0.705617493358	0.59789650604	0.620958244843	0.570716132052	0.588060201685	0.624333817932	0.725222163461	0.657745506629	0.636645483577	0.589441235189	0.541089280975	0.588316748783	0.619188434605	0.631068710284	0.493071051659	0.644927199837	0.512075947971	0.548916945667	0.501921669676	0.598878814662	0.523538586363	0.483076768866	0.513591387381	0.507755715648	0.551250374493	0.4695191845	0.526209564555	0.608372157994	0.523796646676	0.511914050145	0.483613199875	0.577539235636	0.550547251878	0.55767367987	0.567457723962	0.507004634211	0.471523458492	0.598921670872	0.543279722212	0.54002074355	0.555995332579	0.501735693036	0.492281917875	0.486410454973	0.530517405164	0.543804955129	0.518941265971	0.572201817346	0.546768739646	0.626058505009	0.692306259424	0.583847949749	0.533161529471	0.485174957541	0.567158082246	0.509025895558	0.629697918661	0.586652844209	0.637614381613	0.641898246013	0.608088559587	0.667456648234	0.604775649363	0.522130970707	0.740387526611	0.527721236393	0.706331413282	0.49119889026	0.601014300302	0.606151495171	0.664575349354	0.644684400304	0.681445174046	0.633213190625	0.636213368056	0.60647041443	0.720997711514	0.638788401665	0.630049021767	0.759001573386	0.562851105422	0.651434838716	0.556358700222	0.65980729703	0.634673138274	0.658844744486	0.584359926795	0.615901265738	0.709442192681	0.596275387625	0.622023946593	0.647720609602	0.720674027413	0.602737177607	0.541107065776	0.634108159478	0.587820889201	0.585878117883	0.506592371271	0.611851358877	0.493944746582	0.536160057678	0.489812350717	0.6844282208	0.472887546072	0.518889233144	0.551815077189	0.479471669028	0.53654956369	0.527809693348	0.488822586131	0	0.507596904054	0.471493654173	0.519318436861	0.520008864737	0.519504078422	0.520131276554	0.486208472703	0.521476262657	0.528060491491	0.504903622932
T.CS.043	0.548458606343	0.659118007618	0.626236725933	0.63431045364	0.548950426477	0.549411147549	0.460098041644	0.490277608155	0.620662342198	0.604870451913	0.594358706501	0.602504400328	0.595394338363	0.575798552574	0.691851219051	0.526306424899	0.730446752212	0.587748094592	0.522530178872	0.590465023516	0.59952596441	0.607170948394	0.489984028532	0.732141569835	0.745692499276	0.574488466766	0.69302007329	0.548557470696	0.676739659507	0.701645736344	0.644043084877	0.674539607268	0.509069493887	0.645576235397	0.572378356867	0.740495440691	0.51358514462	0.575432190469	0.649929099991	0.683325401867	0.635842646045	0.617721549504	0.590296169524	0.681495417226	0.680486172011	0.709702206891	0.726302281938	0.628626687768	0.642419059215	0.627486221081	0.582778434137	0.655447385521	0.749679567255	0.66748587544	0.68512824296	0.634553468068	0.605825545649	0.63093612478	0.61726793605	0.644680632484	0.463923986138	0.614293907933	0.504520464383	0.584738018855	0.504248006153	0.601661618755	0.499717311603	0.49911649761	0.484759528049	0.550610845435	0.525768658896	0.465308965936	0.548791653649	0.621022442276	0.528014932638	0.499557823583	0.499374520592	0.628451371542	0.603959221367	0.591308262849	0.606880575798	0.479032185952	0.481701013821	0.643324231955	0.588836411205	0.567015721728	0.570796620692	0.574079500024	0.560666760654	0.522455390776	0.548364152211	0.584945965351	0.551106756679	0.591736530197	0.596961848875	0.646839651395	0.661083659907	0.546376849768	0.548242215818	0.489134545198	0.615749517628	0.567221708734	0.624042845741	0.564557937483	0.651785653003	0.641120113431	0.621304302596	0.635998849702	0.63917629892	0.511609219412	0.731319426498	0.565807066835	0.706822636947	0.458424582876	0.594780931253	0.624811123054	0.678004120334	0.620795021255	0.677441586182	0.634801411386	0.613831940349	0.599972086845	0.714920661061	0.63652571055	0.605458687052	0.761892146696	0.608063848131	0.645373246273	0.576792618668	0.65565489896	0.653333821763	0.638850487751	0.59042348563	0.628331911693	0.718778958828	0.643365633198	0.663472552792	0.648951143432	0.728603206493	0.617076610448	0.571647315612	0.637714745243	0.654499597209	0.612332106612	0.50053887827	0.61112422056	0.506452186234	0.517230463396	0.503817126063	0.681298290553	0.509848519653	0.535801616421	0.583291357638	0.481279430404	0.50399028044	0.534421543336	0.474549005291	0.507596904054	0	0.48256564296	0.507825885978	0.493056451474	0.470998818687	0.503225843281	0.491339325252	0.523191832044	0.481840128531	0.531594098913
T.CS.151	0.541752481102	0.659973354986	0.647974716958	0.695597517924	0.572793305878	0.562334177817	0.435962724149	0.421678636179	0.63319713624	0.569621646788	0.579503387823	0.550317297442	0.555895533752	0.559198925113	0.644225361824	0.510394568382	0.739181361533	0.613007630894	0.583834371691	0.622881631778	0.645017347345	0.614555619477	0.532740514412	0.759123037349	0.776042262853	0.586836241734	0.703830572116	0.542260335951	0.694714713968	0.733442415427	0.645534377275	0.678068647796	0.526399430299	0.692639838279	0.629820646246	0.742949155101	0.51793518909	0.582992606466	0.679102251474	0.694781824144	0.639619530884	0.657972974293	0.578532102686	0.728269275205	0.679222285189	0.756658020101	0.711849351063	0.642597175341	0.665797002835	0.649338771917	0.597048490941	0.654185198682	0.760384429037	0.671372976879	0.701130679036	0.647033175043	0.604357077227	0.643593569629	0.641024518516	0.680093808352	0.482096252611	0.664887795507	0.553002459058	0.579619550783	0.530024137576	0.65161612886	0.540867478047	0.497105042745	0.541995850229	0.541226293632	0.579421784356	0.459719646354	0.571559722672	0.638387149886	0.546437888377	0.445082201299	0.422145154729	0.58789362186	0.560802215612	0.540602201237	0.600443998535	0.461277171448	0.4276977747	0.59769113151	0.541050655288	0.50662842776	0.530592083869	0.544624310394	0.490930500324	0.437787122513	0.518952381733	0.547544943765	0.521210630019	0.593645838858	0.589717121909	0.65293700624	0.693500031499	0.568250516514	0.505258238936	0.505766617134	0.613139384849	0.527448721327	0.616975523589	0.552594597903	0.678416543208	0.661397213719	0.637915141134	0.684162760842	0.619608501639	0.533623212906	0.745836779106	0.575795929831	0.727888235737	0.487461425536	0.634055070206	0.65367492874	0.705768993414	0.630137489087	0.713412363	0.665383214916	0.640654924991	0.625469742271	0.724835640685	0.676577840166	0.655974350681	0.783309933365	0.609388729578	0.670444902124	0.585287007405	0.668526833803	0.666215265068	0.669049982066	0.620759801936	0.649081041931	0.753181978799	0.653993727132	0.649084418486	0.689534608344	0.747898824276	0.621406292833	0.549935932416	0.654024239304	0.64319152908	0.621278297616	0.530484093854	0.608219754971	0.523648491345	0.51601851392	0.46950683006	0.71785971495	0.453957952176	0.536583123787	0.579341762354	0.482916628382	0.537256172307	0.542665239766	0.473433762902	0.471493654173	0.48256564296	0	0.485422081118	0.500463959432	0.492410570729	0.448680633294	0.464879956144	0.43789640123	0.444935099329	0.447425344988
T.CS.157	0.548996742122	0.639711681707	0.603498039907	0.685806212831	0.567445680912	0.566536905448	0.51703901961	0.527807631175	0.63192404025	0.544640947713	0.550469752086	0.567767203265	0.541076276267	0.569511529441	0.618865765505	0.547081244945	0.730995252487	0.580014191612	0.597196315568	0.614489614489	0.612766278388	0.57494385	0.589680329839	0.72266250215	0.742024956857	0.613077406342	0.691302016563	0.534330105207	0.683460244035	0.67358023752	0.66437528335	0.703473977394	0.579413913645	0.661510652036	0.607280744048	0.736422090129	0.571381979737	0.587082113513	0.686146790911	0.666034351298	0.636053140578	0.642505302596	0.632741223678	0.698235226129	0.682942089355	0.735704357451	0.708835581795	0.670283806344	0.669051868924	0.668241460377	0.60615590421	0.639320152769	0.73579254385	0.678500469861	0.675800168772	0.639737490046	0.613320819998	0.656835430223	0.633937161048	0.663098826875	0.506791804554	0.655106196919	0.5576592042	0.564668960814	0.530734786573	0.642165046443	0.598662977011	0.502265898513	0.560366030288	0.562971196589	0.593306365471	0.514639169825	0.601621409086	0.597804086271	0.566222149649	0.514286560924	0.455073681601	0.589792581241	0.541511343601	0.588168898934	0.585849867516	0.516695014298	0.486576677061	0.587568788806	0.570000643408	0.571033378572	0.544112840627	0.58047091862	0.542468308445	0.510922725244	0.491420874334	0.585256964313	0.538818917102	0.588434158306	0.585682462104	0.63900747475	0.646981222218	0.523233114756	0.501338706519	0.506974549613	0.595931125675	0.571797292763	0.60857817643	0.551229928097	0.65102938521	0.628608392875	0.647632874999	0.645990060695	0.631952580029	0.556907697218	0.730583908224	0.601173691137	0.703877924973	0.519539664628	0.637644056196	0.621112392259	0.676033537614	0.636138830524	0.667376742809	0.655874382118	0.646769578828	0.606206368168	0.740682570958	0.635372274267	0.605442783729	0.765941795979	0.625672412177	0.644424120741	0.609200739752	0.693103476387	0.633476241127	0.64782893338	0.594960763999	0.669528792835	0.732012339322	0.679900705502	0.646811533399	0.667605608861	0.721185223461	0.619913670582	0.598631427353	0.668351036656	0.651565022191	0.613239277981	0.555641166543	0.618357505159	0.540431065538	0.560066618125	0.548982973521	0.68374147238	0.518732983585	0.553108082293	0.568134302048	0.536621385836	0.579488126743	0.579670828962	0.526164805367	0.519318436861	0.507825885978	0.485422081118	0	0.511028501018	0.517505255088	0.480877316371	0.51453877854	0.51322427237	0.480104478388	0.527279247379
