CS.108	CS.296	L.005.M1	CS.260	CS.105	CS.297	CS.176	CS.244	CS.219	CS.174	L.025.M1	CS.354	CS.019	CS.314	L.007.M1	CS.287	CS.155	CS.065	CS.063	CS.064	CS.137	CS.153	CS.067	CS.388	CS.230	CS.382	CS.056	CS.290	CS.301	CS.269	CS.375	CS.374	CS.232	CS.380	CS.126	CS.203	CS.282	CS.125	CS.224	CS.128	CS.136	CS.236	CS.292	CS.376	CS.205	CS.256	CS.166	CS.129	CS.348	CS.349	CS.147	CS.389	CS.177	CS.178	CS.254	CS.323	CS.214	CS.181	CS.385	CS.395	T.CS.076	T.CS.025	T.CS.058	T.CS.001	T.CS.079	T.CS.071	T.CS.046	T.CS.012	T.CS.023	T.CS.028	T.CS.082	T.CS.022	T.CS.034	T.CS.040	T.CS.056	T.CS.129	T.CS.116	T.CS.132	T.CS.131	T.CS.114	T.CS.128	T.CS.119	T.CS.110	T.CS.134	T.CS.126	T.CS.122	T.CS.139	T.CS.178	T.CS.160	T.CS.102	CS.242	CS.015	CS.006	CS.246	CS.087	CS.085	CS.088	CS.237	CS.082	CS.356	CS.110	CS.238	L.024.M1	L.034.M1	CS.241	CS.212	CS.191	CS.165	CS.274	CS.188	CS.308.0	CS.336	CS.387	CS.189	CS.150	CS.338	CS.233	CS.207	CS.228	CS.304	CS.080	CS.322	CS.227	CS.202	CS.361	CS.285	CS.339	CS.321	CS.163	CS.158	CS.320	CS.318	CS.319	CS.152	CS.112	CS.370	CS.326	CS.253	CS.270	CS.262	CS.390	CS.145	CS.255	CS.393	T.CS.064	TFS.020	T.CS.031	T.CS.026	TFS.025	T.CS.061	TFS.022	T.CS.066	T.CS.045	T.CS.055	TFS.021	TFS.027	T.CS.049	T.CS.008	T.CS.043	T.CS.142	T.CS.109	T.CS.152	T.CS.157	T.CS.158	T.CS.095	T.CS.141	T.CS.151	T.CS.166
TFS.020	0.572256751006	0.459627697948	0.47710349953	0.618957307215	0.495197674914	0.462118770498	0.592570374072	0.680982054281	0.587952878262	0.41584430248	0.63278257573	0.638877662758	0.541295583131	0.564804727884	0.444375160249	0.62744860783	0.524956715648	0.602311785319	0.723244356174	0.606502233862	0.464539897134	0.591271062078	0.770376463778	0.705597103446	0.713326095121	0.546451180398	0.702023111353	0.654617644586	0.573223578768	0.765312052564	0.632105757091	0.674922919026	0.545784097942	0.470749128977	0.497566094858	0.527809134163	0.682695512526	0.651239325303	0.782569612627	0.594296082461	0.630634935643	0.721002066575	0.615570581119	0.656359874919	0.702385164949	0.677241951296	0.686029506051	0.623313961124	0.591108156731	0.621781402892	0.661100795084	0.642022669224	0.693980787372	0.577978282719	0.653937261092	0.618244578785	0.647484880053	0.629592903697	0.646138223829	0.645803656992	0.524332258556	0.523755824754	0.536132421425	0.712636419645	0.68500543845	0.474205985137	0.604964375544	0.683101359912	0.75849823036	0.517320322217	0.52047596169	0.583558153311	0.492828084465	0.466398834127	0.646673801099	0.46978277349	0.607478290153	0.477757589548	0.461249854223	0.54198194869	0.527696507007	0.540189363246	0.468337656807	0.502399020961	0.4616675363	0.421591268429	0.427881352524	0.483676197707	0.476043849318	0.503039061366	0.455778164017	0.577335854457	0.528935655201	0.520252752092	0.600005792573	0.540947287512	0.667426644291	0.673734335541	0.547699927084	0.700110714001	0.659780862073	0.579440809204	0.533403389789	0.578491081727	0.514405642519	0.662656596225	0.446595618219	0.694977443791	0.668348299686	0.633549747804	0.702069540027	0.576033847541	0.587228971139	0.637615469152	0.57381735241	0.64251743512	0.616946872219	0.68300370985	0.650912514012	0.714940912946	0.60103514135	0.688299030707	0.795947911076	0.658508923644	0.680634264993	0.741005758748	0.637325668662	0.528566711777	0.671374367568	0.666715178821	0.592053121006	0.647791115028	0.660730739271	0.479029824669	0.664324535484	0.656178865753	0.612198171094	0.739163250627	0.643293957462	0.66794957043	0.65014467208	0.549477238051	0.589082713745	0.67906565733	0.488822586131	0	0.516351413873	0.714417066824	0.525367910963	0.570924709338	0.375689554593	0.459314336318	0.527562667401	0.506998100085	0.536444063694	0.481077483546	0.636852143747	0.574171987206	0.474549005291	0.520541007402	0.430957788665	0.462158866391	0.526164805367	0.443206102396	0.463877810056	0.535907941756	0.473433762902	0.45872513711
T.CS.031	0.644496561173	0.534044337931	0.535250406912	0.603386472479	0.518366789954	0.501922868956	0.594747683409	0.642451969519	0.621363692134	0.501716738103	0.603649795341	0.550190562508	0.532485887945	0.553624439975	0.529202791136	0.626769797928	0.574683588817	0.593641802404	0.672513367292	0.598654077168	0.555055695301	0.598042812159	0.712209684203	0.664737073584	0.69311852185	0.523221303985	0.660188354708	0.640292000874	0.586485083879	0.734882778615	0.557053612067	0.631565752637	0.581461040516	0.540242043721	0.524513726527	0.531883609299	0.66883205128	0.630021379171	0.73296485776	0.583621726925	0.615591315968	0.709307369169	0.616789291402	0.623544438063	0.663276839507	0.639357241798	0.665653668136	0.584551584254	0.622976820471	0.610548892943	0.625863009605	0.623020819627	0.653433076428	0.583190168804	0.617998376008	0.608924501696	0.599611245014	0.614663123843	0.638468857005	0.630228522802	0.567728154705	0.537196535234	0.526797240026	0.653366595531	0.623944714198	0.545105553578	0.580938852201	0.624509666501	0.717252152904	0.524926860369	0.522367419694	0.556390653348	0.507221700854	0.496396596614	0.581547285503	0.574505912319	0.567638199731	0.594561545055	0.548171365487	0.573348634313	0.581348220806	0.605063617248	0.550695032824	0.498120103341	0.537517262151	0.506431532538	0.547522350444	0.562165341182	0.565261505931	0.560219725933	0.503393335801	0.610535523405	0.532336957651	0.552290404761	0.59477965015	0.576076530035	0.619065230673	0.637571017578	0.60258439661	0.658593321276	0.636714649289	0.554520735472	0.55857965953	0.549894585744	0.548067507547	0.62674882897	0.523276374299	0.64220036723	0.631207535771	0.604513432327	0.669913179688	0.567311367561	0.537866458413	0.622654796659	0.597259791765	0.619737516448	0.603366418461	0.654904876844	0.618339502196	0.682608942959	0.586035251659	0.649056229725	0.758617338963	0.600183440912	0.634717786072	0.715331278744	0.619385285858	0.533207804081	0.6389515394	0.621757600944	0.593790680185	0.64024162722	0.636539325832	0.512865466753	0.61302271515	0.620801849096	0.59858144549	0.713504716237	0.638809786035	0.613061705	0.623723114867	0.559212313283	0.594111712375	0.636995438986	0.493944746582	0.516351413873	0	0.66462517938	0.534063305001	0.556043881371	0.526268891405	0.528382723554	0.521954537261	0.520889523316	0.51038546795	0.497720952828	0.595953337911	0.526031821167	0.506452186234	0.54401204269	0.552726180748	0.499850790434	0.540431065538	0.516906032086	0.546255589816	0.537184178935	0.523648491345	0.521724880913
T.CS.026	0.747437092106	0.732690309398	0.730532675148	0.613396036904	0.693399416437	0.68555353447	0.703677228806	0.740755688525	0.677608949745	0.726746000636	0.709068992812	0.688903440097	0.696156450474	0.671648434815	0.725886382178	0.619290425447	0.670979024792	0.668940895112	0.684337800289	0.716000547749	0.693273204037	0.699896020295	0.604338006848	0.625564498213	0.67383647171	0.666136383019	0.670156605153	0.631313950607	0.658404599522	0.682624272824	0.641095529343	0.646444186776	0.703623644252	0.665888448033	0.650369835198	0.723699474518	0.660732081784	0.590018516385	0.66233268889	0.693964761265	0.662219063443	0.718247892002	0.657414153685	0.633141673591	0.622977392142	0.635339948386	0.629481817861	0.653755442023	0.662629687853	0.635754196888	0.607627903188	0.587406322585	0.646310694586	0.637234851958	0.619203683594	0.629210410906	0.653461635718	0.64024133935	0.651903914551	0.650240597961	0.647691432278	0.687788010333	0.670158459315	0.558414167367	0.558161580277	0.703196775977	0.599254235408	0.626880893911	0.606227648161	0.666982977699	0.711570917285	0.67166087021	0.68890334523	0.680719537757	0.680409343935	0.727248004793	0.726935608729	0.736106654902	0.721635044749	0.727843750598	0.70224934284	0.737653565898	0.705194040416	0.706515656883	0.707358295266	0.703257477205	0.745813407659	0.722688063763	0.745987786136	0.724423025956	0.690147858043	0.750145897936	0.683429970779	0.701425184859	0.699645545066	0.698128208069	0.721438363848	0.662390108357	0.72018583191	0.622069171727	0.637975054111	0.693347343244	0.716295071592	0.693613545428	0.745197878786	0.627386586112	0.707445658279	0.641667013482	0.579192092331	0.652827174325	0.653775538818	0.627214049902	0.614173928616	0.591263385309	0.638335765052	0.656114382422	0.715058496689	0.623947617373	0.662460680469	0.694502546911	0.684138960946	0.625990729848	0.661246019705	0.661980649481	0.638058569358	0.648704313889	0.641335207335	0.720454058434	0.673706623173	0.665396761247	0.638212712406	0.629170618078	0.663899862822	0.69063388771	0.624915929767	0.632873339971	0.60980387723	0.624106288952	0.599227304896	0.578642406849	0.658736513171	0.671625677558	0.635034816556	0.691145148926	0.6844282208	0.714417066824	0.66462517938	0	0.65752514748	0.692449888728	0.730010947358	0.719102484598	0.66660955461	0.680714258043	0.664079157922	0.686681746205	0.617394726933	0.65888888191	0.681298290553	0.688042799663	0.747843062393	0.671209082082	0.68374147238	0.714946379834	0.742005272995	0.688227831877	0.71785971495	0.705973381087
TFS.025	0.717202328437	0.550133922006	0.556318030343	0.572974953956	0.515341306909	0.499367445931	0.561197858264	0.729295571418	0.640178387137	0.534745748019	0.619588871036	0.623403804608	0.550633117515	0.573794902691	0.545729594426	0.617199691459	0.550280479811	0.552616411688	0.665215907121	0.631035874277	0.498430919624	0.609334016221	0.691900062277	0.594018859309	0.630256385062	0.460753407996	0.647120222383	0.578220552631	0.55945900938	0.689920933261	0.540867179242	0.619007387332	0.604484658005	0.5034390939	0.491136714605	0.516866928229	0.599138523088	0.561347149103	0.693021069317	0.564270509341	0.597726893226	0.703745382089	0.624370189504	0.577024847723	0.59678274544	0.624817603437	0.656090446741	0.626768893423	0.629254526841	0.607314887068	0.597372959226	0.590339447444	0.618708757914	0.576882249167	0.607227999478	0.582895771358	0.578383041491	0.617287708626	0.614271084668	0.643162702455	0.565630525773	0.509959135307	0.549139916704	0.644317118981	0.584386040186	0.500355493199	0.532421161654	0.604771546176	0.689649990444	0.492186050634	0.506021139294	0.55650485975	0.533430470742	0.559716684658	0.639129288338	0.590785071753	0.617195708802	0.631068098242	0.536130323084	0.632131970606	0.612100062542	0.674379498489	0.614655493957	0.538711519073	0.505217595734	0.508823240135	0.587887038925	0.601195644484	0.601777645174	0.587173526015	0.536808196657	0.637651425139	0.54207847671	0.553236152566	0.569251418782	0.628733303186	0.630055527887	0.629017742408	0.627264421198	0.61993166964	0.637170565631	0.590208893079	0.57797694647	0.597618775063	0.611786849934	0.562330407714	0.530113173105	0.581175615942	0.540299492741	0.524585755929	0.629283552124	0.531918093109	0.500883990915	0.636844466467	0.588535522228	0.630941575801	0.662469748611	0.632844325902	0.622829849613	0.661543052666	0.589126862321	0.599897893052	0.706371161282	0.597558000864	0.596137458964	0.657264503277	0.548844010759	0.517758871037	0.621425295905	0.63796456751	0.556113671034	0.548065343738	0.55980447671	0.518814309715	0.62939407185	0.601961893092	0.575507523681	0.700366158706	0.607890844942	0.586191055603	0.603887292469	0.512471412936	0.587848082405	0.644983677919	0.536160057678	0.525367910963	0.534063305001	0.65752514748	0	0.482803709993	0.530855855759	0.57684662946	0.497511212719	0.559765698775	0.513042562367	0.447521553403	0.54661125505	0.454670694065	0.517230463396	0.522965511206	0.569683482555	0.514094949441	0.560066618125	0.516349887768	0.599279238972	0.539886100883	0.51601851392	0.512312817535
T.CS.061	0.704235520283	0.549887856155	0.58497637267	0.578866318016	0.54141000321	0.509955889234	0.562225618837	0.710142472591	0.645153645836	0.568423259307	0.614149807387	0.635342610559	0.565681226364	0.564382038187	0.571983377287	0.596185530397	0.549162879434	0.542670632213	0.671894784788	0.613944459901	0.513244450741	0.58519475739	0.708924158846	0.614171908603	0.62441246454	0.460440853695	0.627662819962	0.553531700219	0.557587826971	0.685091507322	0.542086088196	0.62943118816	0.601147101527	0.522956576619	0.504417974845	0.539975573735	0.60374488639	0.595647678093	0.709014639772	0.548994696545	0.606699391963	0.698922273935	0.630151044598	0.586483997055	0.624474041156	0.613625705443	0.624333441643	0.603895478219	0.600040884286	0.583117682653	0.603510135993	0.580769270863	0.632676897778	0.557705874071	0.591828304351	0.568926874384	0.571889395326	0.594989559273	0.598793353559	0.614896824934	0.55621312933	0.535067175628	0.554327452112	0.665552552133	0.597206417754	0.49523132163	0.532434584576	0.621375651712	0.681796555929	0.492507924321	0.540492451447	0.512783602548	0.536244857253	0.582624956964	0.627857786418	0.617715911602	0.608599089151	0.63621386593	0.563207143311	0.643294829937	0.607347887817	0.662010942268	0.59788030793	0.533068765315	0.503325100673	0.527130823917	0.569335349135	0.603388760765	0.611829644721	0.63437866596	0.540739315768	0.655004961723	0.5880394481	0.556953599804	0.610968101978	0.608404169696	0.648725921076	0.629857904822	0.624702515394	0.630328230419	0.637022052505	0.582200043221	0.619477423287	0.597981514244	0.60004385748	0.599869001368	0.549148422116	0.623510268939	0.566010027885	0.540990795584	0.651737434299	0.534101333347	0.504313631837	0.634843961582	0.574193682313	0.64362489961	0.668070222239	0.654103748605	0.622376542783	0.653633452073	0.600410224421	0.610763123723	0.738343200273	0.590585248737	0.597213395561	0.675355927937	0.589276819816	0.543137208927	0.642068357918	0.637451110314	0.581786014846	0.569837033573	0.540430859614	0.538529461801	0.638732885665	0.57468917216	0.611161039847	0.712886275864	0.620277350851	0.616155660893	0.604829488854	0.518606104172	0.603021319781	0.644783515981	0.527809693348	0.570924709338	0.556043881371	0.692449888728	0.482803709993	0	0.566937500591	0.598119071272	0.557472082781	0.585306264903	0.566917047581	0.502556258249	0.553914937794	0.479963322137	0.534421543336	0.56017091475	0.585802251561	0.547971615549	0.579670828962	0.549256463344	0.611671017695	0.58796891015	0.542665239766	0.535021680497
TFS.022	0.597133875974	0.440842645949	0.479621899557	0.633570357405	0.489559145706	0.463552911363	0.590030963742	0.67564328206	0.591350291833	0.423932135072	0.657775800938	0.646441656039	0.540747971458	0.574506630715	0.467141923938	0.619461375973	0.527757421614	0.601220430983	0.72408811853	0.601857972023	0.472383666318	0.587711433661	0.770399222567	0.699282468615	0.718620384037	0.533721589844	0.698216458158	0.664706446454	0.558151452219	0.772282711925	0.628097131269	0.677997853247	0.546441635433	0.483751958994	0.497998883193	0.518657551029	0.684721397444	0.662031324512	0.77415938034	0.582610666787	0.642960925131	0.719379199355	0.609458904666	0.656256360482	0.711748798252	0.657754624821	0.681466694626	0.623142704413	0.61003353215	0.606197031661	0.664879671673	0.657835986369	0.67599148453	0.553659639595	0.640877773634	0.610566244563	0.645797108706	0.634614346638	0.636115533733	0.627373931964	0.523346463478	0.519949543488	0.525786302309	0.720229129723	0.692430660534	0.470537991033	0.617474437099	0.677439594994	0.74829549479	0.515097488021	0.499066455741	0.581911068666	0.499035930898	0.468569414398	0.652758791301	0.472670396666	0.625932082044	0.471816160435	0.420713127645	0.55001482654	0.509932026365	0.522460550418	0.494574373531	0.49100709289	0.436724870371	0.419446567243	0.432708802043	0.476924224684	0.450006954058	0.511184597532	0.451463107921	0.608452505811	0.550587793257	0.490460072268	0.619606702228	0.552334414848	0.67211770107	0.681864135257	0.537285538564	0.700262178124	0.669952767604	0.589335802128	0.533750380116	0.585693951964	0.519846169143	0.674286112849	0.462552545587	0.703884740857	0.674515451287	0.623689161112	0.712285952753	0.586823434151	0.578324391695	0.650385616962	0.584832724949	0.64675460854	0.609315419162	0.691065365452	0.649772514627	0.70773155077	0.610286289173	0.687665404851	0.79347183352	0.659536593686	0.682013626799	0.745970959433	0.650346492687	0.538318739278	0.668343410475	0.682977280296	0.592786992591	0.652284732002	0.650572527663	0.476779484731	0.677771922527	0.639380668118	0.609479123443	0.745667907668	0.646008593012	0.675721305106	0.653926575837	0.544238703353	0.602190293916	0.675953862646	0.489812350717	0.375689554593	0.526268891405	0.730010947358	0.530855855759	0.566937500591	0	0.45694077301	0.54904731311	0.519679016272	0.549526078008	0.470612688797	0.645224692279	0.588921501334	0.503817126063	0.534904841789	0.422110487417	0.486549821159	0.548982973521	0.428953691104	0.44225619455	0.551107809012	0.46950683006	0.458847986193
T.CS.066	0.599751102397	0.48125218332	0.473383576922	0.663574142647	0.521044908075	0.470136380202	0.609777949623	0.649346456054	0.623182806034	0.451117543559	0.633030405566	0.616132802115	0.538799573187	0.556066961609	0.457678339545	0.650087789587	0.566511586984	0.632724818993	0.7092739657	0.61004581416	0.536862140803	0.591280964321	0.766596958627	0.692967943671	0.717464726462	0.555423594633	0.707224504292	0.700701684322	0.605868365677	0.75556906395	0.631990888267	0.685724567718	0.57055657336	0.528769181033	0.533472640129	0.544580747317	0.698982421727	0.669888857093	0.765511926228	0.606301091884	0.652144960285	0.720344089142	0.619448338933	0.681337483771	0.717920826878	0.679731666656	0.695712681242	0.602152716757	0.618864686976	0.647088039166	0.673463877077	0.663785877177	0.690214456635	0.594511221316	0.677266287438	0.649141590314	0.633253820489	0.648757012336	0.649458397297	0.66365957439	0.577054186958	0.542209499925	0.532425708774	0.72104535535	0.70636609615	0.547871966907	0.62628608858	0.69323901985	0.745148896837	0.549926565679	0.4974524927	0.612370434147	0.49275271036	0.462552055543	0.62849854182	0.496358894045	0.59314221138	0.503555926974	0.480640586662	0.543925115664	0.53610265011	0.56514784093	0.502438707239	0.489049969613	0.498071889849	0.49069234761	0.459605582397	0.487797422976	0.49371912008	0.485221249494	0.503506052664	0.572263963227	0.522223109445	0.517139308008	0.585496995619	0.546146793074	0.658555846034	0.664794678821	0.573706093142	0.698664049473	0.647861818619	0.559857290179	0.484282373731	0.570900783737	0.515638485679	0.667113046375	0.475393534739	0.699755676308	0.689961462154	0.650672916665	0.720599440164	0.607535318731	0.599422623719	0.658726505542	0.594231296644	0.654678258406	0.594134999014	0.679443754927	0.649331996592	0.726019990838	0.604796648791	0.699440015429	0.782522211588	0.663603759036	0.679778120813	0.746229797118	0.649925074879	0.52282599401	0.654860590603	0.680536442488	0.619760583323	0.669485904404	0.675634011065	0.511197350805	0.672440608983	0.663949004982	0.621682679913	0.735826814854	0.662726486635	0.671876155965	0.683059561665	0.578418036916	0.60705936769	0.695821118949	0.472887546072	0.459314336318	0.528382723554	0.719102484598	0.57684662946	0.598119071272	0.45694077301	0	0.568456149502	0.496830079314	0.560402069898	0.528946378311	0.664323459128	0.623498225619	0.509848519653	0.527084619188	0.444796446534	0.511213681401	0.518732983585	0.461784669181	0.46243847027	0.532448051241	0.453957952176	0.489109127899
T.CS.045	0.666140650246	0.551957523352	0.557244613298	0.596806180569	0.523688568715	0.489328915437	0.578160126482	0.673817570494	0.630449172428	0.530558024718	0.620968333918	0.609126070264	0.544950546548	0.559869049636	0.54344389198	0.64007057745	0.557593205998	0.575117690225	0.665480894338	0.589511944348	0.54227623284	0.601972865968	0.720626415161	0.630013818816	0.65021955803	0.522350461268	0.671944071469	0.623351138644	0.577715162111	0.712739363184	0.579586365911	0.658964308933	0.597746946741	0.527805159494	0.528391171788	0.552975149766	0.659324965824	0.639382617196	0.723628770729	0.611165067621	0.617517460764	0.7013286885	0.622213421468	0.622699913812	0.675327529858	0.665031946951	0.672566931398	0.609005267942	0.646781364915	0.63933938517	0.642726328599	0.634594295042	0.66002674299	0.606741756962	0.660127659772	0.633282332932	0.633753515654	0.62920382979	0.660665430647	0.656161105064	0.57277833751	0.496813255473	0.567002198271	0.691122487632	0.630708483235	0.519337383203	0.601327944449	0.629509205465	0.672134954501	0.514049210741	0.500630385573	0.581136035193	0.511549809922	0.53710898768	0.600595898289	0.590768449519	0.598272825584	0.615136869155	0.565470014484	0.612108978716	0.624164234501	0.650465151888	0.58633618571	0.509834607189	0.557955648542	0.551699352814	0.584852173209	0.584814036389	0.609306318489	0.568322327381	0.556179809266	0.622251331884	0.561799469442	0.580143863211	0.564476477151	0.607916797217	0.634032302203	0.654821988214	0.592726757251	0.639529480306	0.648194193786	0.592182073087	0.590096950315	0.605748826492	0.568987827177	0.596678005316	0.53054874704	0.603412784471	0.612982524783	0.572687308184	0.658042088507	0.55447270147	0.564546444959	0.628985150981	0.614368111611	0.646676235183	0.636222810096	0.657919007152	0.609542455437	0.674941697935	0.584113882366	0.674875276261	0.747506257854	0.614417968082	0.619554983742	0.703565293126	0.59805162123	0.503914820867	0.621113804709	0.631532253683	0.578294330962	0.627780368333	0.642151927807	0.557776805546	0.630634036196	0.654520642043	0.637895858423	0.715527306933	0.656212435962	0.634011779959	0.649475309799	0.554455686154	0.628209488753	0.640457848632	0.506592371271	0.527562667401	0.521954537261	0.66660955461	0.497511212719	0.557472082781	0.54904731311	0.568456149502	0	0.547163829627	0.530546253247	0.501262038166	0.601871260251	0.491788629682	0.50053887827	0.543052857707	0.569008446912	0.509676036626	0.555641166543	0.544256533091	0.57684668707	0.536980789705	0.530484093854	0.517571267286
T.CS.055	0.621592454437	0.525201151606	0.512929170719	0.601777835082	0.551335593914	0.488232419012	0.605703310503	0.635948299579	0.618164385362	0.501842421242	0.617746738112	0.581757623161	0.545340708308	0.546292492734	0.507962536436	0.625926548877	0.577305908648	0.596887085855	0.665217396142	0.605192556712	0.560768609504	0.607347092146	0.729614612141	0.684146621935	0.685125082235	0.540482539853	0.655823546644	0.648532915215	0.616545148376	0.719827516184	0.608407455792	0.651380562117	0.588586762687	0.555505904587	0.551704065838	0.556806910013	0.66733922471	0.622652508218	0.735955329739	0.575300975819	0.60961338009	0.688118988138	0.607240864108	0.633767823919	0.658106998764	0.631531781029	0.676124640548	0.588827370231	0.609814490652	0.625324480499	0.632883843538	0.641454962145	0.656973713465	0.592816547322	0.642048531493	0.618043342545	0.625630599244	0.597371305818	0.635998378147	0.649328288984	0.568540684408	0.552846220317	0.534133399209	0.654303129244	0.634289196624	0.541049203978	0.565996093484	0.657202994884	0.728982450562	0.548767163333	0.531101743631	0.559620653179	0.498663500122	0.492606332254	0.586963562949	0.559069340506	0.592028065956	0.554579428157	0.541487509461	0.577030978585	0.575027775958	0.58925965532	0.538990201801	0.530883814387	0.53257339311	0.524403319098	0.537606677358	0.52778424356	0.554067152366	0.536866746379	0.53865462646	0.549472003897	0.511671297965	0.55971758335	0.578689878166	0.59096447746	0.614568952905	0.632898735987	0.60706281438	0.669393706524	0.620541425818	0.569638924128	0.540683722599	0.529147623793	0.533742341333	0.63566906622	0.545106766618	0.653406665412	0.649712267448	0.627851268331	0.692601669597	0.584564758602	0.569783005319	0.636845002242	0.592315678054	0.646001434193	0.627677978096	0.662024203185	0.629198317467	0.690035783088	0.592881468816	0.667456914839	0.75791113463	0.655531301091	0.641365473553	0.706921413656	0.64554760454	0.536886196201	0.643146703264	0.632050986099	0.566405807187	0.624548337568	0.647238550976	0.527072463065	0.628315533621	0.621808353966	0.606447148412	0.734275239537	0.634411280554	0.631067850687	0.628607604692	0.573296149036	0.602757329556	0.658635041913	0.489126891442	0.506998100085	0.520889523316	0.680714258043	0.559765698775	0.585306264903	0.519679016272	0.496830079314	0.547163829627	0	0.551497497201	0.522501161548	0.612126009384	0.568668507967	0.488048832548	0.52801015288	0.521841646445	0.528946542936	0.54366304837	0.510701424235	0.537836889649	0.516788125448	0.4887545359	0.506389189537
TFS.021	0.682027830075	0.563486695986	0.540659495886	0.617085916196	0.556721874214	0.503739117186	0.628477421267	0.682997019056	0.6572709713	0.546608175414	0.602031191749	0.592958020235	0.57583481917	0.566145110109	0.558585697416	0.634317602656	0.584084463926	0.61620219024	0.68075961666	0.636975516498	0.56868886153	0.637677286434	0.690548838921	0.675182360802	0.680697419132	0.543554803216	0.669647397276	0.63772839223	0.610653252852	0.723364760494	0.586613239642	0.647068128834	0.618854371098	0.525814281081	0.538269243182	0.569814842061	0.664764188388	0.652947276198	0.710830730395	0.597493942136	0.628779967913	0.702478474116	0.622258125817	0.639571602516	0.66810667145	0.646896926423	0.685684259796	0.604840952745	0.668515052003	0.629209896771	0.63804320367	0.646210659465	0.640530591739	0.600757147389	0.643193284871	0.637729117662	0.6450430131	0.646677755827	0.659272852987	0.656894197356	0.594442953588	0.526609257981	0.581728276897	0.674220952864	0.626924680443	0.582464829101	0.612223165752	0.644566660969	0.709281822308	0.577774107044	0.531266612666	0.581337461632	0.555902620554	0.533563241607	0.61507784828	0.612484756271	0.61979737101	0.629424266373	0.591892200877	0.637586245707	0.627216473192	0.665735591552	0.591063949985	0.54054567521	0.573862778692	0.566492755785	0.602479226374	0.598858832498	0.605120610619	0.574950455711	0.560029098068	0.607929297532	0.551738581772	0.603161319984	0.588988252063	0.620469147317	0.618901395983	0.652286277993	0.642774320823	0.669518070595	0.642927976871	0.570670732853	0.551842161376	0.585203313419	0.573700058716	0.643552948533	0.540628555388	0.646443070103	0.628955737128	0.604161174465	0.674707178107	0.577635803275	0.571086446865	0.656895310554	0.610868352358	0.658085175824	0.62860542221	0.657420561508	0.629443845025	0.671011269739	0.578308568073	0.63651389832	0.740032012215	0.623220870934	0.653730716139	0.704361107315	0.58999733683	0.551597710867	0.643239428597	0.653124288875	0.595147468323	0.624289440803	0.649833622544	0.560366229605	0.643305965582	0.638333007736	0.624472807285	0.728578192309	0.652306398364	0.616000916851	0.644955033138	0.571122924865	0.626459832076	0.665510896559	0.518889233144	0.536444063694	0.51038546795	0.664079157922	0.513042562367	0.566917047581	0.549526078008	0.560402069898	0.530546253247	0.551497497201	0	0.470776013315	0.607358267221	0.523350488419	0.535801616421	0.533624393738	0.569485318459	0.531700911986	0.553108082293	0.553188032039	0.574899126941	0.545501850133	0.536583123787	0.560237008654
TFS.027	0.681137539211	0.496931035029	0.472391318473	0.606427072807	0.523570040727	0.433367431061	0.575808057311	0.697266307778	0.642767336988	0.481272512473	0.5985971223	0.609513652465	0.516024132792	0.557823182755	0.483049011517	0.627378822119	0.551780957108	0.590731100287	0.703658383009	0.626621951337	0.488904144261	0.602599015551	0.739872922673	0.659161540678	0.689047935175	0.473026910062	0.665052688153	0.637738931176	0.559245753954	0.752137079068	0.598147892099	0.661080419796	0.590185869993	0.499738741928	0.495308838313	0.47393048381	0.662307415887	0.629659584155	0.755787045486	0.573561161107	0.628867813785	0.718751677433	0.621565663321	0.627991737251	0.670768641962	0.63809994805	0.68494115742	0.612051880079	0.626411312271	0.625805491087	0.641931234573	0.659944358457	0.670612141599	0.580842245171	0.644353209197	0.622773425963	0.647906649419	0.639717717028	0.653873071311	0.661067521667	0.565201326709	0.496652696542	0.537289666344	0.67299584283	0.648964836533	0.488680403649	0.566090791563	0.639329111383	0.697216607854	0.497546965085	0.487437223678	0.538999406885	0.480770641214	0.504215728774	0.615016117228	0.546634677655	0.610212347806	0.578649409395	0.5123567941	0.587285165031	0.592805515333	0.644113862549	0.550377523448	0.504920818383	0.485545250598	0.510119905959	0.509547533249	0.559407719549	0.543795279736	0.543200598705	0.509401437922	0.586653077724	0.532664673037	0.529161183008	0.576972214248	0.592096732832	0.618421913419	0.657083995918	0.605919265994	0.670124909412	0.646257141794	0.536847397983	0.54641429784	0.549541000392	0.522627378661	0.623572381183	0.48851336273	0.642511782381	0.650821972825	0.580538986692	0.696197927453	0.567555152805	0.550432290029	0.653739593771	0.614819533793	0.662912331044	0.633099288456	0.69352724014	0.619215229688	0.693735806341	0.622844668601	0.64871657658	0.767797747801	0.618535715857	0.64466124325	0.715809499291	0.6042171181	0.509978021477	0.651817127606	0.656870681969	0.579807600953	0.621537590351	0.619133062786	0.50223747221	0.64284488086	0.616780129308	0.622955306943	0.746036929814	0.665987286731	0.62482686689	0.653636475489	0.515691632865	0.623914411722	0.655424233614	0.479471669028	0.481077483546	0.497720952828	0.686681746205	0.447521553403	0.502556258249	0.470612688797	0.528946378311	0.501262038166	0.522501161548	0.470776013315	0	0.595058119365	0.467666288808	0.481279430404	0.482771504994	0.490709786852	0.510628732152	0.536621385836	0.475743839698	0.525462184605	0.512963508431	0.482916628382	0.502994011481
