L.035.M1	CS.093	CS.244	CS.263	CS.354	CS.084	CS.007	CS.001	CS.094	CS.261	L.001.M1	CS.259	CS.199	L.005.M1	CS.105	CS.388	CS.050	CS.063	CS.067	CS.117	CS.155	CS.077	CS.060	CS.287	CS.334	CS.229	CS.153	CS.064	CS.065	CS.127	CS.128	CS.203	CS.041	CS.292	CS.376	CS.378	CS.125	CS.136	CS.213	CS.375	CS.224	CS.232	CS.302	CS.374	CS.205	CS.385	CS.166	CS.129	CS.147	CS.349	CS.348	CS.389	CS.214	CS.177	CS.181	CS.369	CS.178	CS.268	CS.395	CS.148	T.CS.025	T.CS.089	T.CS.052	T.CS.020	T.CS.067	T.CS.046	T.CS.019	T.CS.048	T.CS.059	T.CS.069	TFS.024	T.CS.057	T.CS.023	T.CS.056	T.CS.014	T.CS.156	T.CS.112	T.CS.108	T.CS.123	T.CS.130	T.CS.161	T.CS.139	T.CS.159	T.CS.121	T.CS.125	T.CS.114	T.CS.120	T.CS.102	T.CS.116	T.CS.131	L.024.M1	L.034.M1	CS.103	CS.241	CS.246	CS.238	CS.237	CS.356	CS.085	CS.110	CS.006	CS.015	CS.082	CS.242	CS.087	CS.207	CS.346	CS.189	CS.364	CS.274	CS.228	CS.304	CS.044	CS.308.0	CS.113	CS.330	CS.234	CS.233	CS.311	CS.325	CS.227	CS.331	CS.361	CS.285	CS.202	CS.158	CS.163	CS.194	CS.339	CS.080	CS.223	CS.152	CS.343	CS.322	CS.112	CS.390	CS.270	CS.145	CS.326	CS.262	CS.253	CS.393	CS.255	CS.370	T.CS.026	TFS.025	TFS.027	T.CS.008	T.CS.031	T.CS.055	TFS.022	T.CS.049	T.CS.066	TFS.020	T.CS.036	T.CS.045	T.CS.061	T.CS.043	TFS.021	T.CS.151	T.CS.142	T.CS.157	T.CS.158	T.CS.152	T.CS.095	T.CS.141	T.CS.166	T.CS.109
CS.262	0.55582729737	0.709393396917	0.710914767394	0.631484985706	0.609742909627	0.66410167126	0.639897190363	0.688906979566	0.659390828302	0.657402000411	0.681622414666	0.631220257338	0.648630437278	0.691202929228	0.65416465774	0.664937249823	0.63783994874	0.658255178271	0.60788919154	0.640542053805	0.588427899319	0.621330388148	0.576568080178	0.550281885774	0.567740562232	0.583820300931	0.642247376096	0.67448263991	0.603274351184	0.586014890259	0.577270264598	0.642061675658	0.613356499374	0.584746589647	0.53222310164	0.619752591543	0.556041014662	0.620695945012	0.557415791384	0.578950686924	0.653320271412	0.659888418954	0.594616940778	0.577648468128	0.604831565215	0.584326476583	0.575393524827	0.577421908054	0.529489176708	0.545079640115	0.595028562107	0.559272475109	0.588975877879	0.541882208481	0.574790836638	0.619425265067	0.61715827937	0.628355202624	0.578589561595	0.5873290645	0.636819592704	0.59173147968	0.606608094796	0.697787510006	0.630942140199	0.568960452154	0.616169006833	0.60396730621	0.641473501428	0.620035842612	0.627224605161	0.557608537735	0.666829982541	0.637480128054	0.662639976637	0.66631414378	0.621126499316	0.690101064942	0.624861773783	0.640358682393	0.642171345615	0.697329497726	0.699791504768	0.663015692877	0.58195145311	0.674269793052	0.62611178411	0.68938350948	0.658413980652	0.648336549755	0.672956044664	0.605977529293	0.643324471082	0.685063361321	0.652900958932	0.634962048139	0.611776108669	0.640125757059	0.649592292965	0.609316595716	0.638897890515	0.691130364381	0.681309660086	0.631223592371	0.657020862247	0.601663260205	0.654647246482	0.597070812095	0.615443942792	0.558216715269	0.619513077597	0.674282634729	0.608200579645	0.601485235946	0.613566295406	0.555022380632	0.602385633022	0.66089711391	0.616383373422	0.630270355394	0.673936170994	0.585446970152	0.602886657536	0.62695312311	0.624302400393	0.608478977153	0.642899985722	0.595115008702	0.588757722225	0.597690966429	0.573838657912	0.621783561445	0.567538885048	0.548990385926	0.586887075976	0.586016348755	0.523215796001	0.584352100085	0.531909380129	0	0.606320060003	0.618891016165	0.545677399602	0.518613504694	0.578642406849	0.586191055603	0.62482686689	0.588559134711	0.613061705	0.631067850687	0.675721305106	0.536246229496	0.671876155965	0.66794957043	0.65024813326	0.634011779959	0.616155660893	0.654499597209	0.616000916851	0.64319152908	0.650834516842	0.651565022191	0.665410756331	0.641350564936	0.695125308638	0.64425151287	0.654778809899	0.689574207882
CS.253	0.667424411618	0.742820708354	0.727559821824	0.687923214281	0.709386524697	0.712118241538	0.748459047354	0.739141813304	0.751593280515	0.745963036413	0.693526335938	0.734104648151	0.705111667653	0.76676564922	0.7291730326	0.688543022068	0.653729245422	0.670168754336	0.595896771326	0.690722994189	0.704792570256	0.701335130849	0.624371130632	0.623385502006	0.59845549627	0.665105352025	0.674086543167	0.721881421172	0.678729276626	0.670903943194	0.690567547829	0.731569968358	0.672798571039	0.648592736037	0.606527081536	0.511180193812	0.591854153281	0.636080106271	0.593927140635	0.638312183684	0.648255909349	0.675007964409	0.615200676259	0.608035662525	0.605419171078	0.654321541616	0.620087428749	0.645947991899	0.572667181189	0.653541813663	0.693342383409	0.581222305507	0.613637582726	0.578778643093	0.644884281628	0.577576525754	0.679420683777	0.643208505064	0.644548091794	0.621631902038	0.697505071052	0.694660296329	0.670013284312	0.754334022234	0.725372313124	0.652850546174	0.682090333608	0.716398179445	0.677707460479	0.703012608758	0.721217190012	0.634246752202	0.667105542812	0.693979646961	0.708056238168	0.734724273967	0.734789982415	0.76753484886	0.70997950107	0.725059180939	0.695613822872	0.768562317267	0.76254793764	0.737224262875	0.700023182787	0.727967392384	0.731012856123	0.749424145176	0.697188083201	0.738424959549	0.738118176357	0.718086606411	0.672388148864	0.757337232197	0.699800134362	0.70612276181	0.637639535593	0.647670767627	0.696800373553	0.638788591317	0.704081200882	0.783233189302	0.717024811544	0.714693298374	0.699530028944	0.564972024189	0.613700945104	0.600230523325	0.60341726915	0.600184267851	0.630078930466	0.666601814883	0.694469137716	0.634556199947	0.720468641745	0.597018320862	0.607004261122	0.674942587164	0.69267718743	0.63808108724	0.630788547695	0.664549521933	0.636299393292	0.619259039213	0.66735343159	0.646450184033	0.619140693268	0.591673272793	0.652194522167	0.661719270709	0.61939127263	0.720171666537	0.646886460816	0.603788906862	0.62407966209	0.651179599114	0.593378714191	0.697381874302	0.58704215071	0.606320060003	0	0.670629596187	0.628573617417	0.646147988905	0.624106288952	0.700366158706	0.746036929814	0.721114425489	0.713504716237	0.734275239537	0.745667907668	0.660513452651	0.735826814854	0.739163250627	0.705963139587	0.715527306933	0.712886275864	0.728603206493	0.728578192309	0.747898824276	0.744940471813	0.721185223461	0.73742334217	0.70166843539	0.757420797508	0.745053483786	0.738287653872	0.757516472421
CS.393	0.625360929384	0.664407564803	0.679401476596	0.62116460753	0.618719868104	0.650969883678	0.665015575722	0.670982744894	0.655252835271	0.670767440846	0.650368906401	0.671805190317	0.623909084197	0.706757760937	0.653473096151	0.671994371825	0.642398616777	0.629084544757	0.68837070744	0.644539058981	0.65092126126	0.639633938457	0.634836952646	0.613954036058	0.643657748345	0.597893836993	0.601563918848	0.626837620264	0.586949034115	0.603613107946	0.576362961832	0.632000531467	0.584933261826	0.590982669237	0.597870307891	0.643984076462	0.607107783433	0.589209244262	0.638815256296	0.584231391469	0.693440955654	0.605993989678	0.683245408337	0.600852116359	0.667782941991	0.589533356503	0.606937238439	0.612526790626	0.638590083775	0.590358402437	0.623780158185	0.638966246268	0.594771618846	0.634145907832	0.593418712635	0.630352041252	0.603208747792	0.602714629878	0.574730713229	0.614825467157	0.633395141984	0.624680385882	0.637806353746	0.702223522121	0.642782973622	0.646436578309	0.609794211251	0.651481468172	0.629905920988	0.638956040567	0.640093422937	0.670815246874	0.703767187128	0.642858857788	0.63434158238	0.664421167411	0.63315735423	0.714200732453	0.658015021923	0.655866260451	0.665739400374	0.696352851606	0.70508415507	0.651415670931	0.647008504173	0.689574217025	0.647304044497	0.701212399306	0.640562762894	0.658845292321	0.697264338233	0.630444975014	0.636149747502	0.683954048233	0.632792957534	0.662177265193	0.604530751259	0.666972010222	0.642304691409	0.622957350573	0.6495080316	0.665735852641	0.63260411317	0.637258569416	0.647018954482	0.623168048441	0.693452599214	0.675416458269	0.65071845004	0.666535342283	0.591133891039	0.602970129315	0.627021589054	0.661425531097	0.650452147231	0.621381056573	0.659486710796	0.644587484228	0.617866989307	0.703252823171	0.727917241375	0.619227727133	0.573969273332	0.642708333405	0.649588998445	0.592406557503	0.60564063605	0.674254415783	0.642327668099	0.623273344208	0.599533905986	0.602235976068	0.616145345727	0.611257732434	0.582852677132	0.586094967252	0.607039402009	0.589265220136	0.62393139329	0.618891016165	0.670629596187	0	0.612935551451	0.557964062247	0.691145148926	0.644983677919	0.655424233614	0.62624371415	0.636995438986	0.658635041913	0.675953862646	0.683812710925	0.695821118949	0.67906565733	0.659291401059	0.640457848632	0.644783515981	0.648951143432	0.665510896559	0.689534608344	0.693373982029	0.667605608861	0.659273847387	0.654772671231	0.69768149973	0.684250533682	0.649434011206	0.698343847843
CS.255	0.538082953671	0.624636683078	0.699021059071	0.574525203523	0.640455450353	0.616164350806	0.60910202022	0.585500288331	0.678336651516	0.571597340837	0.608917291121	0.613743460007	0.610805932314	0.643211384456	0.597702067078	0.695192561232	0.64934824229	0.630967903538	0.67781633395	0.642554142617	0.53573365392	0.615117993101	0.599457112352	0.510803111008	0.564870444526	0.568038163271	0.609541917194	0.608010861873	0.564824226695	0.527490819682	0.534977764558	0.594728005059	0.621288844374	0.544850763623	0.508852315564	0.628781090926	0.530768442891	0.566880008733	0.56826503468	0.567773467392	0.66270322833	0.574606756187	0.648381073294	0.541737842007	0.583800090098	0.510999399254	0.558995745217	0.538772709999	0.509681908413	0.489862803435	0.51067671212	0.513306965749	0.54527890318	0.536521705478	0.521636610817	0.613282784398	0.587761537009	0.556684633892	0.520106574349	0.562462867158	0.570597879948	0.567374501437	0.57166602247	0.635675917831	0.600499926139	0.555025574152	0.624892084651	0.59178093545	0.621059104635	0.560899713613	0.592498510086	0.656160931118	0.736497561103	0.653297446872	0.593197946788	0.59275223527	0.598587409835	0.601022223128	0.579268811826	0.579555318393	0.577897620571	0.610404969521	0.615903393684	0.58512718231	0.56764629715	0.629065708943	0.582162631751	0.631964456711	0.602148577977	0.567544220687	0.650496980445	0.609254953855	0.578251093827	0.648570563105	0.55725220635	0.612229240674	0.586756254558	0.679652938795	0.576831652599	0.58377161154	0.594207707827	0.670529489507	0.60718777006	0.571045935884	0.654911212033	0.573136294827	0.665506799387	0.573887095198	0.619280246117	0.554920475157	0.606045642496	0.664127773755	0.597709590919	0.643531250276	0.631398236202	0.517071692742	0.609296919014	0.645881448164	0.630781913642	0.6757099084	0.666867376078	0.471943780578	0.608038772445	0.631837225339	0.64678999473	0.587833596181	0.614077230166	0.620113945543	0.614900910156	0.563123518603	0.538494129034	0.537058669056	0.521902951045	0.50792766541	0.582320649056	0.528664259645	0.493647234418	0.506747368308	0.502371767686	0.545677399602	0.628573617417	0.612935551451	0	0.525760741523	0.635034816556	0.587848082405	0.623914411722	0.618391919682	0.594111712375	0.602757329556	0.602190293916	0.559432877067	0.60705936769	0.589082713745	0.589132581154	0.628209488753	0.603021319781	0.612332106612	0.626459832076	0.621278297616	0.658736585777	0.613239277981	0.561784554192	0.592729489974	0.641091737598	0.641782166011	0.584379863214	0.612599738596
CS.370	0.568109262301	0.68096369645	0.713252116588	0.606517570476	0.671229081184	0.650973166672	0.624850082562	0.645448800794	0.685389182679	0.633697705337	0.663127984644	0.635459983023	0.643712456416	0.686355730364	0.609135489762	0.700627520331	0.674217976485	0.634166195537	0.652719563008	0.638959859661	0.562486347325	0.609021618298	0.608244043807	0.503742917486	0.516157323839	0.537794838495	0.608836008619	0.637413522619	0.536352734557	0.553134661154	0.511870138529	0.599433745443	0.583966888651	0.546128983121	0.529042644829	0.650667515088	0.524145759981	0.575824701674	0.553050894876	0.581225320959	0.683566171127	0.588393752175	0.659840410044	0.571147483263	0.598910777087	0.471719041576	0.495039186838	0.578287942615	0.526378668899	0.462065228699	0.505388450306	0.531843922003	0.562875086478	0.56092351759	0.511390288569	0.584384029472	0.559854253811	0.543072070911	0.495582747062	0.560477099752	0.597135169892	0.557600384675	0.575519286348	0.701921739379	0.63772380446	0.570467000902	0.630776498972	0.609559720206	0.656030978448	0.579398717244	0.610596036049	0.616900947739	0.715706173526	0.659157559245	0.621786060606	0.66126344907	0.6250422378	0.679345930322	0.614281638394	0.618536055513	0.636149173312	0.673602806677	0.682539625518	0.618009471565	0.612695496649	0.683357298751	0.606344580929	0.698776293319	0.661013583709	0.617665830966	0.696365267385	0.613091046789	0.621695152053	0.666687539057	0.604537418956	0.629291108522	0.6000950804	0.698375536751	0.633364240572	0.592473629447	0.651894851705	0.702565673797	0.638099024751	0.627107237304	0.665517574976	0.61184280091	0.680249954023	0.623289699774	0.611749204351	0.600102411061	0.585871435844	0.651243060159	0.619491564417	0.641804702339	0.637553242104	0.529711223267	0.645317861773	0.667817556961	0.62659143653	0.676445217909	0.690864876142	0.521688093913	0.596635086674	0.622417481433	0.673956966439	0.616645880683	0.61024743796	0.606785937606	0.63147067388	0.586020947658	0.520053089826	0.550039433647	0.55646808384	0.504125084644	0.587142391692	0.507430128286	0.493698903269	0.501652712478	0.541353287741	0.518613504694	0.646147988905	0.557964062247	0.525760741523	0	0.632873339971	0.601961893092	0.616780129308	0.606605779884	0.620801849096	0.621808353966	0.639380668118	0.58370981728	0.663949004982	0.656178865753	0.653671846735	0.654520642043	0.57468917216	0.643365633198	0.638333007736	0.653993727132	0.681645088207	0.679900705502	0.635704098793	0.639212015652	0.691785688316	0.676293500383	0.618765844233	0.672523049694
T.CS.026	0.627964771582	0.726988593482	0.740755688525	0.701948063203	0.688903440097	0.703646801208	0.724973671837	0.753683072977	0.716127494452	0.713482224678	0.695850256277	0.702162720764	0.696174146769	0.730532675148	0.693399416437	0.625564498213	0.675422552098	0.684337800289	0.604338006848	0.71090817734	0.670979024792	0.689189133328	0.64566353637	0.619290425447	0.637712303443	0.638146358983	0.699896020295	0.716000547749	0.668940895112	0.640728432414	0.693964761265	0.723699474518	0.632310207852	0.657414153685	0.633141673591	0.660847537252	0.590018516385	0.662219063443	0.641531200306	0.641095529343	0.66233268889	0.703623644252	0.574252020008	0.646444186776	0.622977392142	0.651903914551	0.629481817861	0.653755442023	0.607627903188	0.635754196888	0.662629687853	0.587406322585	0.653461635718	0.646310694586	0.64024133935	0.622428476551	0.637234851958	0.665928323571	0.650240597961	0.620587535438	0.687788010333	0.66956021418	0.617422909489	0.723666423671	0.667945544513	0.599254235408	0.646620080649	0.656333513706	0.68512569212	0.655649745326	0.693324628983	0.564921573686	0.606227648161	0.680409343935	0.70708207391	0.71484028093	0.683406527199	0.735521849951	0.68876721708	0.705684417006	0.692765929966	0.745813407659	0.747729791814	0.711868385218	0.656079304238	0.727843750598	0.680136547319	0.724423025956	0.726935608729	0.721635044749	0.716295071592	0.693613545428	0.702695887656	0.745197878786	0.701425184859	0.693347343244	0.662390108357	0.622069171727	0.698128208069	0.637975054111	0.683429970779	0.750145897936	0.72018583191	0.690147858043	0.699645545066	0.623947617373	0.654677718884	0.591263385309	0.612140267281	0.579192092331	0.662460680469	0.694502546911	0.687138282986	0.653775538818	0.670978247269	0.612003211538	0.630786448424	0.715058496689	0.706116524078	0.6223342451	0.661246019705	0.670660587566	0.638058569358	0.648704313889	0.661980649481	0.665396761247	0.673706623173	0.586611329282	0.641335207335	0.684138960946	0.63787165124	0.69063388771	0.653730743525	0.625990729848	0.624915929767	0.658736513171	0.599227304896	0.671625677558	0.60980387723	0.578642406849	0.624106288952	0.691145148926	0.635034816556	0.632873339971	0	0.65752514748	0.686681746205	0.65888888191	0.66462517938	0.680714258043	0.730010947358	0.617394726933	0.719102484598	0.714417066824	0.68921853085	0.66660955461	0.692449888728	0.681298290553	0.664079157922	0.71785971495	0.688042799663	0.68374147238	0.714946379834	0.671209082082	0.742005272995	0.688227831877	0.705973381087	0.747843062393
TFS.025	0.513866071554	0.643999233895	0.729295571418	0.593546191651	0.623403804608	0.651937793673	0.553650773511	0.66109902598	0.600089091675	0.569631745288	0.645560539223	0.529186995337	0.590359767158	0.556318030343	0.515341306909	0.594018859309	0.666425968604	0.665215907121	0.691900062277	0.565996969645	0.550280479811	0.569834437429	0.603915504997	0.617199691459	0.639948576755	0.579312763363	0.609334016221	0.631035874277	0.552616411688	0.523866019324	0.564270509341	0.516866928229	0.637743221315	0.624370189504	0.577024847723	0.667279417054	0.561347149103	0.597726893226	0.610384029333	0.540867179242	0.693021069317	0.604484658005	0.611965814648	0.619007387332	0.59678274544	0.614271084668	0.656090446741	0.626768893423	0.597372959226	0.607314887068	0.629254526841	0.590339447444	0.578383041491	0.618708757914	0.617287708626	0.721889223262	0.576882249167	0.675169000696	0.643162702455	0.646424448262	0.509959135307	0.532765687186	0.581728733552	0.638670584768	0.454348925064	0.532421161654	0.588073801726	0.534225595841	0.66226231691	0.487337972371	0.467489759043	0.60539854239	0.689649990444	0.639129288338	0.574836271267	0.511450312122	0.51674011929	0.609591744099	0.529630780376	0.562448238517	0.624347712322	0.587887038925	0.672595634112	0.565052444079	0.506602546106	0.632131970606	0.538901260619	0.587173526015	0.617195708802	0.536130323084	0.57797694647	0.597618775063	0.634251441628	0.611786849934	0.553236152566	0.590208893079	0.629017742408	0.61993166964	0.628733303186	0.637170565631	0.54207847671	0.637651425139	0.627264421198	0.536808196657	0.569251418782	0.632844325902	0.685079129206	0.636844466467	0.639819640063	0.540299492741	0.622829849613	0.661543052666	0.503762376825	0.629283552124	0.534508191978	0.583169539465	0.632499337578	0.662469748611	0.56652294613	0.685872848686	0.706371161282	0.60485006612	0.596137458964	0.657264503277	0.597558000864	0.63796456751	0.621425295905	0.662995191612	0.548844010759	0.589126862321	0.595321861866	0.518814309715	0.563085840918	0.599897893052	0.62939407185	0.603887292469	0.607890844942	0.512471412936	0.575507523681	0.586191055603	0.700366158706	0.644983677919	0.587848082405	0.601961893092	0.65752514748	0	0.447521553403	0.454670694065	0.534063305001	0.559765698775	0.530855855759	0.54661125505	0.57684662946	0.525367910963	0.644883964205	0.497511212719	0.482803709993	0.517230463396	0.513042562367	0.51601851392	0.522965511206	0.560066618125	0.516349887768	0.514094949441	0.599279238972	0.539886100883	0.512312817535	0.569683482555
TFS.027	0.560405710731	0.572267050662	0.697266307778	0.578833903253	0.609513652465	0.612464907588	0.515248724403	0.625574870913	0.620624999644	0.489212081618	0.597643568172	0.491092508396	0.595168972353	0.472391318473	0.523570040727	0.659161540678	0.685400317454	0.703658383009	0.739872922673	0.562026048995	0.551780957108	0.563252397161	0.619049813679	0.627378822119	0.669778330127	0.606542654606	0.602599015551	0.626621951337	0.590731100287	0.536345029789	0.573561161107	0.47393048381	0.650405818827	0.621565663321	0.627991737251	0.702671971568	0.629659584155	0.628867813785	0.671665454895	0.598147892099	0.755787045486	0.590185869993	0.702215949542	0.661080419796	0.670768641962	0.653873071311	0.68494115742	0.612051880079	0.641931234573	0.625805491087	0.626411312271	0.659944358457	0.647906649419	0.670612141599	0.639717717028	0.74601462812	0.580842245171	0.69780242655	0.661067521667	0.680193782199	0.496652696542	0.531872661184	0.604797697629	0.584335121626	0.478939446447	0.566090791563	0.602892148113	0.515236148551	0.654206062311	0.502328201391	0.467517793965	0.645563827531	0.697216607854	0.615016117228	0.572344119347	0.486985731321	0.509943392428	0.5392416258	0.515278207723	0.523938401871	0.588652712804	0.509547533249	0.615435277824	0.540018440321	0.516496719043	0.587285165031	0.488270394214	0.543200598705	0.610212347806	0.5123567941	0.54641429784	0.549541000392	0.594805668785	0.522627378661	0.529161183008	0.536847397983	0.657083995918	0.670124909412	0.592096732832	0.646257141794	0.532664673037	0.586653077724	0.605919265994	0.509401437922	0.576972214248	0.69352724014	0.754162462104	0.653739593771	0.697651016592	0.650821972825	0.619215229688	0.693735806341	0.494290307961	0.696197927453	0.512873762385	0.632011711297	0.692697910872	0.633099288456	0.580685015802	0.740324273894	0.767797747801	0.600348381933	0.64466124325	0.715809499291	0.618535715857	0.656870681969	0.651817127606	0.721035906987	0.6042171181	0.622844668601	0.645391738171	0.50223747221	0.652753587519	0.64871657658	0.64284488086	0.653636475489	0.665987286731	0.515691632865	0.622955306943	0.62482686689	0.746036929814	0.655424233614	0.623914411722	0.616780129308	0.686681746205	0.447521553403	0	0.467666288808	0.497720952828	0.522501161548	0.470612688797	0.595058119365	0.528946378311	0.481077483546	0.606298862555	0.501262038166	0.502556258249	0.481279430404	0.470776013315	0.482916628382	0.482771504994	0.536621385836	0.475743839698	0.510628732152	0.525462184605	0.512963508431	0.502994011481	0.490709786852
T.CS.008	0.531426994424	0.658802575805	0.717122485385	0.618058929726	0.601977568725	0.663916724868	0.571738839604	0.691342967162	0.578654240333	0.569280197451	0.634672491922	0.551228364421	0.615133753466	0.578107236944	0.556448308545	0.603311096549	0.684138484164	0.691825215679	0.697084746073	0.606148309792	0.566907096676	0.591919653901	0.651284714247	0.624255490034	0.649844867742	0.577155931414	0.634113817102	0.632819882349	0.579415704696	0.535322273716	0.581576016325	0.519069414935	0.621965249892	0.639712222671	0.586382744478	0.673698410203	0.590255116188	0.638813943981	0.616141728541	0.555931211427	0.706861373072	0.644261935255	0.629721980459	0.633315165068	0.616164894054	0.635897919645	0.662376054352	0.628791100215	0.611061162198	0.61894296031	0.626563127267	0.615993218	0.605154199497	0.641682690538	0.624634697919	0.724854738975	0.591639241377	0.703427143586	0.654761319813	0.662403028019	0.522923996455	0.520272802598	0.568753338161	0.655657777675	0.473675253165	0.543901508233	0.582754273641	0.536510234309	0.669951126791	0.480825810189	0.512912838687	0.602133926858	0.656536664324	0.61624289693	0.585171491567	0.537731446584	0.539058247514	0.632410685069	0.539314374534	0.595386021755	0.64079995822	0.618244767219	0.688509282799	0.610623919716	0.527543626483	0.645220821353	0.539427430218	0.624698062384	0.628978809991	0.583563277007	0.623676439547	0.602537233708	0.667777160254	0.615823950269	0.596728206638	0.623667637277	0.6634110998	0.608599584705	0.653183868373	0.655788323394	0.589099285816	0.626166089067	0.668973373483	0.556625627708	0.586397399489	0.67093504748	0.720162362911	0.660682775557	0.649291838048	0.592868545405	0.645969214939	0.68526719368	0.529668661591	0.65015875926	0.55024890226	0.598041156493	0.65661907491	0.688293132027	0.575582747482	0.673104024417	0.719257921355	0.615342888606	0.588927935609	0.669575625351	0.582117940325	0.652846363288	0.648652716245	0.660401649865	0.585270046827	0.617465446267	0.615982441647	0.556414743742	0.594538794801	0.605889892652	0.625343707649	0.637903369223	0.639944136798	0.518681641392	0.611913373117	0.588559134711	0.721114425489	0.62624371415	0.618391919682	0.606605779884	0.65888888191	0.454670694065	0.467666288808	0	0.526031821167	0.568668507967	0.588921501334	0.558495568702	0.623498225619	0.574171987206	0.650079545319	0.491788629682	0.479963322137	0.50399028044	0.523350488419	0.537256172307	0.542789806099	0.579488126743	0.553872057552	0.542430479985	0.622091729066	0.553242446272	0.550368494428	0.624630023837
T.CS.031	0.528232713024	0.573351415394	0.642451969519	0.564983425303	0.550190562508	0.587047124815	0.526599032163	0.608618462787	0.619603388946	0.511280034602	0.593661989089	0.525834676595	0.598715768971	0.535250406912	0.518366789954	0.664737073584	0.660041852823	0.672513367292	0.712209684203	0.55070981102	0.574683588817	0.564181097912	0.626439646042	0.626769797928	0.688992112455	0.624577926322	0.598042812159	0.598654077168	0.593641802404	0.541720084954	0.583621726925	0.531883609299	0.630461820086	0.616789291402	0.623544438063	0.655883364406	0.630021379171	0.615591315968	0.654948581218	0.557053612067	0.73296485776	0.581461040516	0.69423634677	0.631565752637	0.663276839507	0.638468857005	0.665653668136	0.584551584254	0.625863009605	0.610548892943	0.622976820471	0.623020819627	0.599611245014	0.653433076428	0.614663123843	0.717447352188	0.583190168804	0.656017790212	0.630228522802	0.656433876791	0.537196535234	0.548202796355	0.60927879938	0.573474513781	0.501927177893	0.580938852201	0.585889421001	0.529144343057	0.601340769869	0.537887508272	0.523459680244	0.648556243659	0.717252152904	0.581547285503	0.583236111923	0.502947087855	0.528585279818	0.552125119039	0.523807620348	0.532839315115	0.573830404854	0.547522350444	0.607510509968	0.580720951981	0.489281197916	0.573348634313	0.527669780802	0.560219725933	0.567638199731	0.548171365487	0.55857965953	0.549894585744	0.584614467371	0.548067507547	0.552290404761	0.554520735472	0.637571017578	0.658593321276	0.576076530035	0.636714649289	0.532336957651	0.610535523405	0.60258439661	0.503393335801	0.59477965015	0.654904876844	0.727037517099	0.622654796659	0.708496188219	0.631207535771	0.618339502196	0.682608942959	0.525267665964	0.669913179688	0.499471151206	0.620787443335	0.66340966967	0.603366418461	0.585045465916	0.72686809533	0.758617338963	0.582504045464	0.634717786072	0.715331278744	0.600183440912	0.621757600944	0.6389515394	0.710888103487	0.619385285858	0.586035251659	0.638668130325	0.512865466753	0.627296950601	0.649056229725	0.61302271515	0.623723114867	0.638809786035	0.559212313283	0.59858144549	0.613061705	0.713504716237	0.636995438986	0.594111712375	0.620801849096	0.66462517938	0.534063305001	0.497720952828	0.526031821167	0	0.520889523316	0.526268891405	0.595953337911	0.528382723554	0.516351413873	0.56161058698	0.521954537261	0.556043881371	0.506452186234	0.51038546795	0.523648491345	0.54401204269	0.540431065538	0.516906032086	0.499850790434	0.546255589816	0.537184178935	0.521724880913	0.552726180748
T.CS.055	0.565775259042	0.567273748218	0.635948299579	0.5458606773	0.581757623161	0.598172851204	0.538931397269	0.577531245963	0.592966014364	0.506820680179	0.602948114375	0.519619482044	0.6107843474	0.512929170719	0.551335593914	0.684146621935	0.662040680618	0.665217396142	0.729614612141	0.588084328386	0.577305908648	0.597131837332	0.619226459436	0.625926548877	0.673617036589	0.620315354938	0.607347092146	0.605192556712	0.596887085855	0.555140604905	0.575300975819	0.556806910013	0.631431634839	0.607240864108	0.633767823919	0.694981154016	0.622652508218	0.60961338009	0.672085448651	0.608407455792	0.735955329739	0.588586762687	0.707423099434	0.651380562117	0.658106998764	0.635998378147	0.676124640548	0.588827370231	0.632883843538	0.625324480499	0.609814490652	0.641454962145	0.625630599244	0.656973713465	0.597371305818	0.726948126932	0.592816547322	0.649340947735	0.649328288984	0.649520991457	0.552846220317	0.565559312464	0.602184405909	0.559072228292	0.531375259312	0.565996093484	0.632542093791	0.540607083741	0.622352431196	0.551980885967	0.540313999929	0.675115997099	0.728982450562	0.586963562949	0.544038848451	0.503734000439	0.496743806345	0.527751616809	0.514362902446	0.515337633731	0.561051546019	0.537606677358	0.609107338558	0.572006854317	0.526685787127	0.577030978585	0.522344913179	0.536866746379	0.592028065956	0.541487509461	0.540683722599	0.529147623793	0.595735693271	0.533742341333	0.55971758335	0.569638924128	0.632898735987	0.669393706524	0.59096447746	0.620541425818	0.511671297965	0.549472003897	0.60706281438	0.53865462646	0.578689878166	0.662024203185	0.731504239728	0.636845002242	0.700557358575	0.649712267448	0.629198317467	0.690035783088	0.548323142856	0.692601669597	0.552861529566	0.603869584262	0.676311360205	0.627677978096	0.580912412464	0.7248832132	0.75791113463	0.588694563292	0.641365473553	0.706921413656	0.655531301091	0.632050986099	0.643146703264	0.70537379758	0.64554760454	0.592881468816	0.621269813295	0.527072463065	0.623535822054	0.667456914839	0.628315533621	0.628607604692	0.634411280554	0.573296149036	0.606447148412	0.631067850687	0.734275239537	0.658635041913	0.602757329556	0.621808353966	0.680714258043	0.559765698775	0.522501161548	0.568668507967	0.520889523316	0	0.519679016272	0.612126009384	0.496830079314	0.506998100085	0.553515536924	0.547163829627	0.585306264903	0.488048832548	0.551497497201	0.4887545359	0.52801015288	0.54366304837	0.510701424235	0.528946542936	0.537836889649	0.516788125448	0.506389189537	0.521841646445
